"","cutoff","predType","startDate","endDate","mape","mae","mse","rmse","smape"
"1",2020-09-10,"nearFuture",2020-09-11,2020-09-17,0.294600326671312,995.750624254933,1384850.47941368,1176.79670266945,0.366644762596313
"2",2020-09-10,"farFuture",2020-11-10,2020-11-17,0.837255782134575,20840.6983688478,449849035.612359,21209.6448723773,1.44298781512819
"3",2020-09-10,"nearFar",2020-09-11,2020-11-17,0.584016569585052,11579.7227547045,240565749.216984,15510.182114243,0.940694390613315
"4",2020-09-11,"nearFuture",2020-09-12,2020-09-18,0.347290410068203,1153.42133549435,1514518.72352414,1230.65784177575,0.383085266260518
"5",2020-09-11,"farFuture",2020-11-11,2020-11-17,0.80207362710678,20376.320079947,431960267.676795,20783.6538577026,1.34484319299304
"6",2020-09-11,"nearFar",2020-09-12,2020-11-17,0.574682018587491,10764.8707077207,216737393.200159,14722.0037087402,0.86396422962678
"7",2020-09-12,"nearFuture",2020-09-13,2020-09-19,0.253331609904884,854.337351638465,930002.567354978,964.366407209925,0.281735512146841
"8",2020-09-12,"farFuture",2020-11-12,2020-11-17,0.795132500192726,19827.937641466,507074183.741723,22518.3077459591,0.533535044052587
"9",2020-09-12,"nearFar",2020-09-13,2020-11-17,0.503393559268504,9611.38363925117,234535009.263217,15314.5358814173,0.397950680718724
"10",2020-09-13,"nearFuture",2020-09-14,2020-09-20,0.394663999658511,1327.83128132119,2094080.40940383,1447.09378044542,0.375497171180542
"11",2020-09-13,"farFuture",2020-11-13,2020-11-17,0.846671523611812,22769.3066823533,535718830.454277,23145.6006717103,1.47235492122522
"12",2020-09-13,"nearFar",2020-09-14,2020-11-17,0.583000467972386,10261.7793650846,224437726.261434,14981.2458180698,0.832521233699157
"13",2020-09-14,"nearFuture",2020-09-15,2020-09-21,0.653013161159216,2326.3893193201,6159027.87649849,2481.73888161073,0.487063041124191
"14",2020-09-14,"farFuture",2020-11-14,2020-11-17,0.593740048756826,15356.4857609176,285422603.262421,16894.4548080849,0.446061545743976
"15",2020-09-14,"nearFar",2020-09-15,2020-11-17,0.631459302103801,7064.60620717374,107709418.925925,10378.3148403739,0.472153406440477
"16",2020-09-15,"nearFuture",2020-09-16,2020-09-22,0.219421017882138,921.646790003008,1502308.62035849,1225.68699934302,0.192429689393335
"17",2020-09-15,"farFuture",2020-11-15,2020-11-17,0.383975812380151,9621.98173369199,122947089.708993,11088.1508696894,0.316128118214025
"18",2020-09-15,"nearFar",2020-09-16,2020-11-17,0.268787456231542,3531.7472731097,37935742.9469489,6159.19986255917,0.229539218039542
"19",2020-09-16,"nearFuture",2020-09-17,2020-09-23,0.398981401625374,1738.82171234759,4124245.09087628,2030.8237468762,0.319692825609799
"20",2020-09-16,"farFuture",2020-11-16,2020-11-17,0.369819242996273,8980.83385023908,116725890.021195,10803.9756581175,0.29597813351752
"21",2020-09-16,"nearFar",2020-09-17,2020-11-17,0.392500921930018,3348.15774299014,29146832.8531694,5398.78068207715,0.314422894033737
"22",2020-09-17,"nearFuture",2020-09-18,2020-09-24,0.16429833725472,778.97773080268,900379.50061839,948.883291358,0.171297457508632
"23",2020-09-17,"farFuture",2020-11-17,2020-11-17,0.735421766094398,15710.8151890746,246829713.905258,15710.8151890746,1.16310995457051
"24",2020-09-17,"nearFar",2020-09-18,2020-11-17,0.235688765859679,2645.45741308667,31641546.3011984,5625.08189284373,0.295274019641366
"25",2020-09-18,"nearFuture",2020-09-19,2020-09-25,0.136996038393026,690.209971094074,893208.415607015,945.097040312271,0.121839693102302
"26",2020-09-18,"nearFar",2020-09-19,2020-09-25,0.136996038393026,690.209971094074,893208.415607015,945.097040312271,0.121839693102302
"27",2020-09-19,"nearFuture",2020-09-20,2020-09-27,0.14996537108997,778.6333511354,880602.852072588,938.404418186843,0.141276116697054
"28",2020-09-19,"nearFar",2020-09-20,2020-09-27,0.14996537108997,778.6333511354,880602.852072588,938.404418186843,0.141276116697054
"29",2020-09-20,"nearFuture",2020-09-21,2020-09-28,0.184464183043581,973.386519383604,1580191.05187393,1257.05650305542,0.162065684237879
"30",2020-09-20,"nearFar",2020-09-21,2020-09-28,0.184464183043581,973.386519383604,1580191.05187393,1257.05650305542,0.162065684237879
"31",2020-09-21,"nearFuture",2020-09-22,2020-09-29,0.0769549889935686,462.30870571138,435412.729009209,659.858112785779,0.0803140450000529
"32",2020-09-21,"nearFar",2020-09-22,2020-09-29,0.0769549889935686,462.30870571138,435412.729009209,659.858112785779,0.0803140450000529
"33",2020-09-22,"nearFuture",2020-09-23,2020-09-29,0.110528412219095,630.875594418806,459672.974139234,677.991868785485,0.117855296542425
"34",2020-09-22,"nearFar",2020-09-23,2020-09-29,0.110528412219095,630.875594418806,459672.974139234,677.991868785485,0.117855296542425
"35",2020-09-23,"nearFuture",2020-09-24,2020-09-30,0.175989932221056,1086.93362253879,1977841.72878423,1406.35761056149,0.206986450493969
"36",2020-09-23,"nearFar",2020-09-24,2020-09-30,0.175989932221056,1086.93362253879,1977841.72878423,1406.35761056149,0.206986450493969
"37",2020-09-24,"nearFuture",2020-09-25,2020-10-01,0.189676647393502,1202.3878260413,1927918.76802577,1388.49514512143,0.215860634054388
"38",2020-09-24,"nearFar",2020-09-25,2020-10-01,0.189676647393502,1202.3878260413,1927918.76802577,1388.49514512143,0.215860634054388
"39",2020-09-25,"nearFuture",2020-09-26,2020-10-02,0.255358082524522,1567.64435288549,3624650.31388303,1903.85144217794,0.312915986898608
"40",2020-09-25,"nearFar",2020-09-26,2020-10-02,0.255358082524522,1567.64435288549,3624650.31388303,1903.85144217794,0.312915986898608
"41",2020-09-26,"nearFuture",2020-09-27,2020-10-03,0.21858391867016,1476.04234900375,3329098.9181875,1824.58184748931,0.255430493742133
"42",2020-09-26,"nearFar",2020-09-27,2020-10-03,0.21858391867016,1476.04234900375,3329098.9181875,1824.58184748931,0.255430493742133
"43",2020-09-27,"nearFuture",2020-09-28,2020-10-04,0.279062747798978,2499.75983471714,13756741.8950872,3709.00820908868,0.349295736974109
"44",2020-09-27,"nearFar",2020-09-28,2020-10-04,0.279062747798978,2499.75983471714,13756741.8950872,3709.00820908868,0.349295736974109
"45",2020-09-28,"nearFuture",2020-09-29,2020-10-05,0.399566117771616,5198.24507549715,63148211.1497081,7946.58487337221,0.565377305439481
"46",2020-09-28,"nearFar",2020-09-29,2020-10-05,0.399566117771616,5198.24507549715,63148211.1497081,7946.58487337221,0.565377305439481
"47",2020-09-29,"nearFuture",2020-09-30,2020-10-06,0.461750023528842,6229.1337639548,75822518.4545462,8707.61267251514,0.677475675972343
"48",2020-09-29,"nearFar",2020-09-30,2020-10-06,0.461750023528842,6229.1337639548,75822518.4545462,8707.61267251514,0.677475675972343
"49",2020-09-30,"nearFuture",2020-10-01,2020-10-07,0.586801223546357,7897.9717305382,92602436.8558375,9623.01599582155,0.876764743366106
"50",2020-09-30,"nearFar",2020-10-01,2020-10-07,0.586801223546357,7897.9717305382,92602436.8558375,9623.01599582155,0.876764743366106
"51",2020-10-01,"nearFuture",2020-10-02,2020-10-08,0.576969709335248,8051.42448014034,89460492.5817683,9458.35570179977,0.838547012077026
"52",2020-10-01,"nearFar",2020-10-02,2020-10-08,0.576969709335248,8051.42448014034,89460492.5817683,9458.35570179977,0.838547012077026
"53",2020-10-02,"nearFuture",2020-10-03,2020-10-09,0.617500076638178,9472.03216200511,109566906.50179,10467.4211963496,0.922235231007898
"54",2020-10-02,"nearFar",2020-10-03,2020-10-09,0.617500076638178,9472.03216200511,109566906.50179,10467.4211963496,0.922235231007898
"55",2020-10-03,"nearFuture",2020-10-04,2020-10-10,0.638051281376152,10077.1250995847,113803991.749178,10667.8953758076,0.956264911703659
"56",2020-10-03,"nearFar",2020-10-04,2020-10-10,0.638051281376152,10077.1250995847,113803991.749178,10667.8953758076,0.956264911703659
"57",2020-10-04,"nearFuture",2020-10-05,2020-10-11,0.670835547635952,10770.3236831778,126383375.660099,11242.036099395,1.01700674374499
"58",2020-10-04,"nearFar",2020-10-05,2020-10-11,0.670835547635952,10770.3236831778,126383375.660099,11242.036099395,1.01700674374499
"59",2020-10-05,"nearFuture",2020-10-06,2020-10-12,0.543375957033144,7820.13847421345,64292023.5162349,8018.23069736927,0.760330616934355
"60",2020-10-05,"nearFar",2020-10-06,2020-10-12,0.543375957033144,7820.13847421345,64292023.5162349,8018.23069736927,0.760330616934355
"61",2020-10-06,"nearFuture",2020-10-07,2020-10-13,0.378207656336626,5545.42382921231,33314974.8627343,5771.91258273497,0.475153120010512
"62",2020-10-06,"nearFar",2020-10-07,2020-10-13,0.378207656336626,5545.42382921231,33314974.8627343,5771.91258273497,0.475153120010512
"63",2020-10-07,"nearFuture",2020-10-08,2020-10-14,0.40246143914987,6129.67019530516,43392706.3144725,6587.31404401464,0.521148768617758
"64",2020-10-07,"nearFar",2020-10-08,2020-10-14,0.40246143914987,6129.67019530516,43392706.3144725,6587.31404401464,0.521148768617758
