"","cutoff","date","lag","predType","fore","fore_low","fore_high","y","strawman","scaled_abs_err"
"1",2020-11-10,2020-11-11,1,"nearFuture",13.9932667187259,22.3322897716572,8.76808941060373,41,10,0.87118491645449
"2",2020-11-10,2020-11-12,2,"nearFuture",10.5559765979714,17.6928913647276,6.29793286127687,43,10,0.983152194511407
"3",2020-11-10,2020-11-13,3,"nearFuture",13.0075681719896,23.8900495595624,7.08231388667139,50,10,0.924810772579991
"4",2020-11-10,2020-11-14,4,"nearFuture",11.2081906476689,20.815401465232,6.03512441517505,38,10,0.9568502998386
"5",2020-11-10,2020-11-15,5,"nearFuture",50.5124727678217,82.8404743370698,30.8002812096184,38,10,0.446874011462417
"6",2020-11-10,2020-11-16,6,"nearFuture",47.1341408914575,83.6633776949843,26.5543574594282,71,10,0.391243585529491
"7",2020-11-10,2020-11-17,7,"nearFuture",32.7942705157746,48.1689883078325,22.3268998673764,59,10,0.534810794886012
"8",2020-11-10,2020-11-11,1,"nearFar",13.9932667187259,22.3322897716572,8.76808941060373,41,NA,NA
"9",2020-11-10,2020-11-11,1,"nearFar",13.9932667187259,22.3322897716572,8.76808941060373,41,NA,NA
"10",2020-11-10,2020-11-12,2,"nearFar",10.5559765979714,17.6928913647276,6.29793286127687,43,NA,NA
"11",2020-11-10,2020-11-12,2,"nearFar",10.5559765979714,17.6928913647276,6.29793286127687,43,NA,NA
"12",2020-11-10,2020-11-13,3,"nearFar",13.0075681719896,23.8900495595624,7.08231388667139,50,NA,NA
"13",2020-11-10,2020-11-13,3,"nearFar",13.0075681719896,23.8900495595624,7.08231388667139,50,NA,NA
"14",2020-11-10,2020-11-14,4,"nearFar",11.2081906476689,20.815401465232,6.03512441517505,38,NA,NA
"15",2020-11-10,2020-11-14,4,"nearFar",11.2081906476689,20.815401465232,6.03512441517505,38,NA,NA
"16",2020-11-10,2020-11-15,5,"nearFar",50.5124727678217,82.8404743370698,30.8002812096184,38,NA,NA
"17",2020-11-10,2020-11-15,5,"nearFar",50.5124727678217,82.8404743370698,30.8002812096184,38,NA,NA
"18",2020-11-10,2020-11-16,6,"nearFar",47.1341408914575,83.6633776949843,26.5543574594282,71,NA,NA
"19",2020-11-10,2020-11-16,6,"nearFar",47.1341408914575,83.6633776949843,26.5543574594282,71,NA,NA
"20",2020-11-10,2020-11-17,7,"nearFar",32.7942705157746,48.1689883078325,22.3268998673764,59,NA,NA
"21",2020-11-10,2020-11-17,7,"nearFar",32.7942705157746,48.1689883078325,22.3268998673764,59,NA,NA
"22",2020-11-10,2020-11-11,1,"nearFar",13.9932667187259,22.3322897716572,8.76808941060373,41,NA,NA
"23",2020-11-10,2020-11-11,1,"nearFar",13.9932667187259,22.3322897716572,8.76808941060373,41,NA,NA
"24",2020-11-10,2020-11-12,2,"nearFar",10.5559765979714,17.6928913647276,6.29793286127687,43,NA,NA
"25",2020-11-10,2020-11-12,2,"nearFar",10.5559765979714,17.6928913647276,6.29793286127687,43,NA,NA
"26",2020-11-10,2020-11-13,3,"nearFar",13.0075681719896,23.8900495595624,7.08231388667139,50,NA,NA
"27",2020-11-10,2020-11-13,3,"nearFar",13.0075681719896,23.8900495595624,7.08231388667139,50,NA,NA
"28",2020-11-10,2020-11-14,4,"nearFar",11.2081906476689,20.815401465232,6.03512441517505,38,NA,NA
"29",2020-11-10,2020-11-14,4,"nearFar",11.2081906476689,20.815401465232,6.03512441517505,38,NA,NA
"30",2020-11-10,2020-11-15,5,"nearFar",50.5124727678217,82.8404743370698,30.8002812096184,38,NA,NA
"31",2020-11-10,2020-11-15,5,"nearFar",50.5124727678217,82.8404743370698,30.8002812096184,38,NA,NA
"32",2020-11-10,2020-11-16,6,"nearFar",47.1341408914575,83.6633776949843,26.5543574594282,71,NA,NA
"33",2020-11-10,2020-11-16,6,"nearFar",47.1341408914575,83.6633776949843,26.5543574594282,71,NA,NA
"34",2020-11-10,2020-11-17,7,"nearFar",32.7942705157746,48.1689883078325,22.3268998673764,59,NA,NA
"35",2020-11-10,2020-11-17,7,"nearFar",32.7942705157746,48.1689883078325,22.3268998673764,59,NA,NA
