"","cutoff","predType","startDate","endDate","mape","mae","mse","rmse","smape"
"1",2020-09-10,"nearFuture",2020-09-11,2020-09-17,0.22902076529537,784.906475569134,825692.831031691,908.676417120909,0.268935294958125
"2",2020-09-10,"farFuture",2020-11-10,2020-11-17,0.669918943705377,16780.4414852694,295916114.366574,17202.2124846362,1.01026921296779
"3",2020-09-10,"nearFar",2020-09-11,2020-11-17,0.464166460447374,9315.85848074258,158207250.983321,12578.0463897746,0.664313384563277
"4",2020-09-11,"nearFuture",2020-09-12,2020-09-18,0.260226765713687,907.300352072551,1051482.75382884,1025.41833113556,0.310749860913052
"5",2020-09-11,"farFuture",2020-11-11,2020-11-17,0.730871997009631,18656.8572194226,363993560.391962,19078.615264006,1.15465525256061
"6",2020-09-11,"nearFar",2020-09-12,2020-11-17,0.495549381361659,9782.07878574759,182522521.572895,13510.0896212015,0.732702556736829
"7",2020-09-12,"nearFuture",2020-09-13,2020-09-19,0.155649425724111,561.721746406825,557410.498471682,746.599289091332,0.179540654649372
"8",2020-09-12,"farFuture",2020-11-12,2020-11-17,0.389762747303101,10569.6408796648,131235911.559724,11455.8243509458,0.494795440160116
"9",2020-09-12,"nearFar",2020-09-13,2020-11-17,0.263701727991337,5180.76134637207,60870564.8344342,7801.9590382438,0.325042863346639
"10",2020-09-13,"nearFuture",2020-09-14,2020-09-20,0.127100697624815,453.577463072295,294766.06867515,542.923630610374,0.123674313801989
"11",2020-09-13,"farFuture",2020-11-13,2020-11-17,0.48354256006224,13374.132441689,202139449.457514,14217.5753719653,0.651385024694444
"12",2020-09-13,"nearFar",2020-09-14,2020-11-17,0.275618140307075,5837.14203749591,84396717.4806914,9186.76860929301,0.343553776673845
"13",2020-09-14,"nearFuture",2020-09-15,2020-09-21,0.144130755807446,531.876080783833,375580.96551953,612.846608475179,0.139196233994581
"14",2020-09-14,"farFuture",2020-11-14,2020-11-17,0.459838947882985,11685.3626752011,142772196.121847,11948.7319880332,0.601083148772618
