"","cutoff","predType","startDate","endDate","mape","mae","mse","rmse","smape"
"1",2020-09-11,"nearFuture",2020-09-12,2020-09-18,Inf,20481.7019053945,1601695889.73069,40021.1930073392,1.09731530372624
"2",2020-09-11,"farFuture",2020-11-11,2020-11-17,Inf,19606160.0403652,2360187909285326,48581765.1931805,1.85074154274384
"3",2020-09-11,"nearFar",2020-09-12,2020-11-17,Inf,9813320.8711353,1180094755490608,34352507.266437,1.47402842323504
"4",2020-09-12,"nearFuture",2020-09-13,2020-09-19,Inf,3791.84007083502,37920050.6890353,6157.92584309322,0.793355767817563
"5",2020-09-12,"farFuture",2020-11-12,2020-11-17,Inf,384233.391653924,863823964136.216,929421.306048132,1.19259043949496
"6",2020-09-12,"nearFar",2020-09-13,2020-11-17,Inf,179380.248493799,398708401936.317,631433.608494446,0.977617923976362
"7",2020-09-13,"nearFuture",2020-09-14,2020-09-20,Inf,7452.12903080601,219720862.393115,14822.9842607052,0.889482592211072
"8",2020-09-13,"farFuture",2020-11-13,2020-11-17,Inf,953451.983760649,4399137863676.6,2097412.18258992,1.61789563440362
"9",2020-09-13,"nearFar",2020-09-14,2020-11-17,Inf,401618.735168241,1833102280368.31,1353921.07612235,1.19298802645797
"10",2020-09-15,"nearFuture",2020-09-16,2020-09-22,Inf,4779.5572475692,68948132.8900826,8303.50124285428,0.814704342346797
"11",2020-09-15,"farFuture",2020-11-14,2020-11-17,Inf,377662.894133202,541877396953.838,736123.221311376,1.77191450975379
"12",2020-09-15,"nearFar",2020-09-16,2020-11-17,Inf,140373.497933254,197090202249.598,443948.422961044,1.16278076685843
"13",2020-09-16,"nearFuture",2020-09-17,2020-09-23,Inf,4334.47851441072,35649876.1345591,5970.75172273635,1.11146055217445
"14",2020-09-16,"farFuture",2020-11-16,2020-11-17,9.06664964003071,321997.287735522,191172587928.153,437232.87608339,1.38872425053065
"15",2020-09-16,"nearFar",2020-09-17,2020-11-17,Inf,74926.2138968798,42510524998.8053,206180.806572303,1.17307470736472
"16",2020-09-17,"nearFuture",2020-09-18,2020-09-24,Inf,3115.63647211617,16728727.3116819,4090.07668775073,0.879099788689912
"17",2020-09-17,"farFuture",2020-11-17,2020-11-17,1.74100011952648,22909.820572849,524859878.680134,22909.820572849,0.930767208714684
"18",2020-09-17,"nearFar",2020-09-18,2020-11-17,Inf,5589.90948470777,80245121.2327384,8957.96412321117,0.885558216193008
"19",2020-09-18,"nearFuture",2020-09-19,2020-09-25,Inf,3874.73249901836,23558020.9317947,4853.66057031131,0.85863790883355
"20",2020-09-18,"nearFar",2020-09-19,2020-09-25,Inf,3874.73249901836,23558020.9317947,4853.66057031131,0.85863790883355
"21",2020-09-19,"nearFuture",2020-09-20,2020-09-26,Inf,5444.95382884846,65111289.8909749,8069.15670259135,0.937598162291472
"22",2020-09-19,"nearFar",2020-09-20,2020-09-26,Inf,5444.95382884846,65111289.8909749,8069.15670259135,0.937598162291472
"23",2020-09-20,"nearFuture",2020-09-21,2020-09-27,Inf,4493.87955934081,28606630.1375608,5348.51662964235,1.05354968269112
"24",2020-09-20,"nearFar",2020-09-21,2020-09-27,Inf,4493.87955934081,28606630.1375608,5348.51662964235,1.05354968269112
"25",2020-09-21,"nearFuture",2020-09-22,2020-09-28,Inf,8381.13316486355,138506362.819483,11768.872623131,1.27595041758177
"26",2020-09-21,"nearFar",2020-09-22,2020-09-28,Inf,8381.13316486355,138506362.819483,11768.872623131,1.27595041758177
"27",2020-09-22,"nearFuture",2020-09-23,2020-09-29,Inf,7668.32547249397,190960626.226805,13818.8503945446,1.00053260286686
"28",2020-09-22,"nearFar",2020-09-23,2020-09-29,Inf,7668.32547249397,190960626.226805,13818.8503945446,1.00053260286686
"29",2020-09-23,"nearFuture",2020-09-24,2020-09-30,Inf,17917.5479780689,1690477272.06596,41115.414044686,1.06348016148786
