"","cutoff","predType","startDate","endDate","mape","mae","mse","rmse","smape"
"1",2020-09-13,"nearFuture",2020-09-14,2020-09-20,0.700220170487491,7031.33698532857,58491126.4851306,7647.94916857654,1.04227181141614
"2",2020-09-13,"farFuture",2020-11-13,2020-11-19,12425.3119960131,394952113.082206,954670213118058240,977072266.067387,1.43423491884757
"3",2020-09-13,"nearFar",2020-09-14,2020-11-19,6213.0061080918,197479572.209596,477335106588274688,690894425.066721,1.23825336513186
"4",2020-09-14,"nearFuture",2020-09-15,2020-09-21,0.78685907474378,8205.50044429099,90525222.9183544,9514.47439002042,0.760091178798371
"5",2020-09-14,"farFuture",2020-11-14,2020-11-18,27.8243712640124,879817.268883097,3481562148411.85,1865894.46336384,1.84244171964534
"6",2020-09-14,"nearFar",2020-09-15,2020-11-18,12.0524891536057,371377.070627127,1450703701551.64,1204451.61860144,1.21107057081794
"7",2020-09-15,"nearFuture",2020-09-16,2020-09-22,1.99589632334212,12513.7825227083,321692773.442929,17935.7958686792,0.851419362494445
"8",2020-09-15,"farFuture",2020-11-15,2020-11-18,77.8696299874487,2495730.88735174,24511666791298,4950925.85192891,1.96345375432628
"9",2020-09-15,"nearFar",2020-09-16,2020-11-18,29.5863449284718,915501.820642357,8913538092236.91,2985554.90524574,1.25579550497875
"10",2020-09-16,"nearFuture",2020-09-17,2020-09-23,5.14862431098616,35952.2472498636,2859061160.52662,53470.189456618,0.969699507414339
"11",2020-09-16,"farFuture",2020-11-16,2020-11-18,0.992848880683984,27188.5005229317,955623761.862906,30913.164863257,1.97178587184304
"12",2020-09-16,"nearFar",2020-09-17,2020-11-18,3.9018916818955,33323.1232317841,2288029940.9275,47833.3559446492,1.27032541674295
"13",2020-09-17,"nearFuture",2020-09-18,2020-09-24,3.71134438627798,33775.4817261266,2714395485.17494,52099.8607020685,0.865746737300718
"14",2020-09-17,"farFuture",2020-11-17,2020-11-18,0.977754419384157,26852.127362909,1032731887.70099,32136.1461239675,1.91295407462254
"15",2020-09-17,"nearFar",2020-09-18,2020-11-18,3.10387994919046,32236.9585343004,2340692463.51406,48380.7034210341,1.09845947892779
"16",2020-09-18,"nearFuture",2020-09-19,2020-09-25,1.08486688977757,9182.88142685212,140859711.486372,11868.4334048926,0.712325739852201
"17",2020-09-18,"farFuture",2020-11-18,2020-11-18,0.952330257412357,43351.9779779253,1879393994.59852,43351.9779779253,1.81799706281522
"18",2020-09-18,"nearFar",2020-09-19,2020-11-18,1.06829981073192,13454.0184957363,358176496.87539,18925.5514285685,0.850534655222579
"19",2020-09-19,"nearFuture",2020-09-20,2020-09-26,0.678005715873155,8967.42364556584,98942065.6768092,9946.96263574008,0.994472681051843
"20",2020-09-19,"nearFar",2020-09-20,2020-09-26,0.678005715873155,8967.42364556584,98942065.6768092,9946.96263574008,0.994472681051843
"21",2020-09-20,"nearFuture",2020-09-21,2020-09-27,0.668519888129794,6894.45255557482,61520019.8894562,7843.4698883502,0.724948914345796
"22",2020-09-20,"nearFar",2020-09-21,2020-09-27,0.668519888129794,6894.45255557482,61520019.8894562,7843.4698883502,0.724948914345796
"23",2020-09-21,"nearFuture",2020-09-22,2020-09-28,1.20424755480981,11752.9759426479,179893178.156246,13412.4262591168,0.686310211453132
"24",2020-09-21,"nearFar",2020-09-22,2020-09-28,1.20424755480981,11752.9759426479,179893178.156246,13412.4262591168,0.686310211453132
"25",2020-09-22,"nearFuture",2020-09-23,2020-09-29,2.15167238499924,27720.6996612316,1786076412.96661,42261.9972666533,0.817042109224685
"26",2020-09-22,"nearFar",2020-09-23,2020-09-29,2.15167238499924,27720.6996612316,1786076412.96661,42261.9972666533,0.817042109224685
"27",2020-09-23,"nearFuture",2020-09-24,2020-09-30,1.10984080096877,13755.1580865505,421914986.837991,20540.5692919644,0.598774314592513
"28",2020-09-23,"nearFar",2020-09-24,2020-09-30,1.10984080096877,13755.1580865505,421914986.837991,20540.5692919644,0.598774314592513
"29",2020-09-24,"nearFuture",2020-09-25,2020-10-01,0.419925274554719,5199.87533074381,47125896.9880474,6864.83044131808,0.439592454481278
"30",2020-09-24,"nearFar",2020-09-25,2020-10-01,0.419925274554719,5199.87533074381,47125896.9880474,6864.83044131808,0.439592454481278
"31",2020-09-25,"nearFuture",2020-09-26,2020-10-02,0.451172976362522,5813.13451409589,64432642.3026373,8026.99459963923,0.416331500801155
"32",2020-09-25,"nearFar",2020-09-26,2020-10-02,0.451172976362522,5813.13451409589,64432642.3026373,8026.99459963923,0.416331500801155
"33",2020-09-26,"nearFuture",2020-09-27,2020-10-03,1.20685572069551,14484.8873458019,517064243.317477,22739.0466668565,0.646909094265168
"34",2020-09-26,"nearFar",2020-09-27,2020-10-03,1.20685572069551,14484.8873458019,517064243.317477,22739.0466668565,0.646909094265168
"35",2020-09-27,"nearFuture",2020-09-28,2020-10-04,0.842666738441468,10179.6101525534,239425244.706524,15473.372118143,0.55491122932501
"36",2020-09-27,"nearFar",2020-09-28,2020-10-04,0.842666738441468,10179.6101525534,239425244.706524,15473.372118143,0.55491122932501
"37",2020-09-28,"nearFuture",2020-09-29,2020-10-05,1.09042385242459,13474.4263586108,324202722.777976,18005.6303077114,0.679973727273656
"38",2020-09-28,"nearFar",2020-09-29,2020-10-05,1.09042385242459,13474.4263586108,324202722.777976,18005.6303077114,0.679973727273656
"39",2020-09-29,"nearFuture",2020-09-30,2020-10-06,0.786546608349753,9755.52933233682,155905327.070304,12486.2054712512,0.637429379210496
"40",2020-09-29,"nearFar",2020-09-30,2020-10-06,0.786546608349753,9755.52933233682,155905327.070304,12486.2054712512,0.637429379210496
"41",2020-09-30,"nearFuture",2020-10-01,2020-10-07,0.578861426531787,7459.22932828571,84472477.9060675,9190.89102895184,0.434393344552151
"42",2020-09-30,"nearFar",2020-10-01,2020-10-07,0.578861426531787,7459.22932828571,84472477.9060675,9190.89102895184,0.434393344552151
"43",2020-10-01,"nearFuture",2020-10-02,2020-10-08,0.497086052065647,6361.70375617798,62182927.5351476,7885.61522870268,0.584583959128638
"44",2020-10-01,"nearFar",2020-10-02,2020-10-08,0.497086052065647,6361.70375617798,62182927.5351476,7885.61522870268,0.584583959128638
"45",2020-10-02,"nearFuture",2020-10-03,2020-10-09,0.548219809211859,7298.17770171435,74467740.6504984,8629.46931453484,0.727406746717154
"46",2020-10-02,"nearFar",2020-10-03,2020-10-09,0.548219809211859,7298.17770171435,74467740.6504984,8629.46931453484,0.727406746717154
"47",2020-10-03,"nearFuture",2020-10-04,2020-10-10,0.537441443934258,8391.70767651718,94506288.4134468,9721.43448331813,0.766578543912375
"48",2020-10-03,"nearFar",2020-10-04,2020-10-10,0.537441443934258,8391.70767651718,94506288.4134468,9721.43448331813,0.766578543912375
"49",2020-10-04,"nearFuture",2020-10-05,2020-10-11,0.522641234190736,9557.42565920655,134469861.827516,11596.1140830675,0.770321046139966
"50",2020-10-04,"nearFar",2020-10-05,2020-10-11,0.522641234190736,9557.42565920655,134469861.827516,11596.1140830675,0.770321046139966
"51",2020-10-05,"nearFuture",2020-10-06,2020-10-12,0.589441498512316,10043.8522113775,119779919.417306,10944.401281811,0.863752474314004
"52",2020-10-05,"nearFar",2020-10-06,2020-10-12,0.589441498512316,10043.8522113775,119779919.417306,10944.401281811,0.863752474314004
"53",2020-10-06,"nearFuture",2020-10-07,2020-10-13,0.623976765671597,10658.1959572952,128937185.19787,11355.0510874179,0.935087968580289
"54",2020-10-06,"nearFar",2020-10-07,2020-10-13,0.623976765671597,10658.1959572952,128937185.19787,11355.0510874179,0.935087968580289
