"","minlag","maxlag","penalty","alpha_in","rmcc","rmth","smth","basisdim","firstcutoff","lastcutoff","cutoffinterval","umd","ccfr","nsum","umd_smooth","cutoff","date","lag","predType","y","strawman","fore","fore_low","fore_high","scaled_abs_err","syncFore","scaled_abs_err_sync"
"1",7,60,FALSE,0.5,TRUE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE,2020-09-10,2020-09-11,1,"nearFuture",2919,2659,2176.44476447008,2741.56309038494,1727.81426384177,2.85598166413054,NA,NA
"2",7,60,FALSE,0.5,TRUE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE,2020-09-10,2020-09-12,2,"nearFuture",3539,2659,3064.26977080191,3893.64433883175,2411.55801895036,0.539466168930257,NA,NA
"3",7,60,FALSE,0.5,TRUE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE,2020-09-10,2020-09-13,3,"nearFuture",3497,2659,2015.39719776864,2738.6418712683,1483.15334961727,1.76802243492045,NA,NA
"4",7,60,FALSE,0.5,TRUE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE,2020-09-10,2020-09-14,4,"nearFuture",3330,2659,1311.48949748145,1700.11145636288,1011.70114204385,3.00821236886786,NA,NA
"5",7,60,FALSE,0.5,TRUE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE,2020-09-10,2020-09-15,5,"nearFuture",2621,2659,3094.83619852175,4404.13019390574,2174.77928080651,12.4693733171679,NA,NA
"6",7,60,FALSE,0.5,TRUE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE,2020-09-10,2020-09-16,6,"nearFuture",3103,2659,2861.83010824237,3772.75956760547,2170.84376082854,0.543175430663185,NA,NA
"7",7,60,FALSE,0.5,TRUE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE,2020-09-10,2020-09-17,7,"nearFuture",3991,2659,2453.15048997277,3278.87360977897,1835.37032611004,1.15454167332784,NA,NA
"8",7,60,FALSE,0.5,TRUE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE,2020-09-11,2020-09-12,1,"nearFuture",3539,2919,2401.92402917917,2906.38582170709,1985.02174035507,1.83399349836586,NA,NA
"9",7,60,FALSE,0.5,TRUE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE,2020-09-11,2020-09-13,2,"nearFuture",3497,2919,2849.58994675416,3596.22212705744,2257.97033046081,1.12008659537328,NA,NA
"10",7,60,FALSE,0.5,TRUE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE,2020-09-11,2020-09-14,3,"nearFuture",3330,2919,1498.82435291442,1961.89466602301,1145.05354430837,4.45541518888118,NA,NA
