"","cutoff","predType","startDate","endDate","mape","mae","mse","rmse","smape"
"1",2020-09-10,"nearFuture",2020-09-11,2020-09-24,0.308230422764881,201.223300087232,50030.0646255594,223.67401419378,0.377998630974753
"2",2020-09-10,"farFuture",2020-11-09,2020-11-25,0.539136955098083,3118.82647549964,14886786.8634828,3858.33991030894,0.663357803109642
"3",2020-09-10,"nearFar",2020-09-11,2020-11-25,0.434856585657282,1801.19923499081,8186316.05109566,2861.17389389315,0.534485918919692
"4",2020-09-11,"nearFuture",2020-09-12,2020-09-25,0.375784343665132,241.446759854134,72902.6961351614,270.004992796729,0.489099669328969
"5",2020-09-11,"farFuture",2020-11-10,2020-11-25,2.20962757949516,12619.435179235,520894879.082096,22823.1215893465,0.7434649704583
"6",2020-09-11,"nearFar",2020-09-12,2020-11-25,1.35383406944115,6843.04058352394,277844623.435314,16668.671915762,0.624761163264612
"7",2020-09-12,"nearFuture",2020-09-13,2020-09-26,0.333407360430202,217.596027679727,66673.0600770141,258.211270236243,0.432551100371517
"8",2020-09-12,"farFuture",2020-11-11,2020-11-25,0.460531547495073,2683.89956885454,9465368.5605667,3076.58391086066,0.642043659138657
"9",2020-09-12,"nearFar",2020-09-13,2020-11-25,0.399161250291342,1493.27027311498,4928067.28446823,2219.92506280465,0.540909320423486
"10",2020-09-13,"nearFuture",2020-09-14,2020-09-27,0.399811668174212,277.4241589333,92251.8212831363,303.72984918038,0.521141386262108
"11",2020-09-13,"farFuture",2020-11-12,2020-11-25,0.698157064046612,4064.0570767312,18825867.1205977,4338.87855564058,1.12837343014196
"12",2020-09-13,"nearFar",2020-09-14,2020-11-25,0.548984366110412,2170.74061783225,9459059.47094041,3075.55839985854,0.824757408202032
"13",2020-09-14,"nearFuture",2020-09-15,2020-09-28,0.285953731371573,190.737945528056,46069.3136104426,214.637633257643,0.332646348578382
"14",2020-09-14,"farFuture",2020-11-13,2020-11-25,0.592374509878872,3484.15762987384,14216661.814085,3770.49888132658,0.884260669160558
"15",2020-09-14,"nearFar",2020-09-15,2020-11-25,0.433489661763976,1776.45853428714,6868947.1842093,2620.86763958222,0.598238428858689
"16",2020-09-15,"nearFuture",2020-09-16,2020-10-04,0.364538897080582,271.870592120822,93656.5608515358,306.033594318558,0.460453923635778
"17",2020-09-15,"farFuture",2020-11-14,2020-11-25,0.715492240339003,4226.88039424096,19585364.3703146,4425.53548966841,1.13881720995527
"18",2020-09-15,"nearFar",2020-09-16,2020-11-25,0.500391804148358,1802.84212842539,7638833.7774179,2763.84402190462,0.723046163501388
"19",2020-09-16,"nearFuture",2020-09-17,2020-09-30,0.445549239686627,316.316624904873,117396.422652878,342.631613621507,0.593768023507271
"20",2020-09-16,"farFuture",2020-11-16,2020-11-25,0.669565839712673,3875.49089385866,18229991.9018467,4269.6594597048,1.07993904983472
"21",2020-09-16,"nearFar",2020-09-17,2020-11-25,0.53888948969748,1799.30590363562,7664311.20565031,2768.44924202166,0.79633928447704
"22",2020-09-17,"nearFuture",2020-09-18,2020-10-02,0.372117204977324,274.134803448159,94947.5427196053,308.135591452213,0.482352587342653
"23",2020-09-17,"farFuture",2020-11-16,2020-11-25,0.749364943036899,4370.389953521,20973592.9885522,4579.69354744968,1.20987523285218
"24",2020-09-17,"nearFar",2020-09-18,2020-11-25,0.523016300201154,1912.63686347729,8446405.72105265,2906.27007021933,0.773361645546465
"25",2020-09-18,"nearFuture",2020-09-19,2020-10-02,0.244086105827248,177.632141256911,43742.7340578137,209.147636988357,0.292115738593913
"26",2020-09-18,"farFuture",2020-11-18,2020-11-25,0.427516941185715,2261.04225578908,6465921.86812307,2542.81770249522,0.507618743487714
"27",2020-09-18,"nearFar",2020-09-19,2020-11-25,0.310788227775781,935.235819268608,2379080.60099064,1542.42685434047,0.370480467646204
"28",2020-09-19,"nearFuture",2020-09-20,2020-10-03,0.376946472693375,275.538140866643,83688.8819076122,289.290307317083,0.470290068024481
"29",2020-09-19,"farFuture",2020-11-19,2020-11-25,0.802957049097148,4425.09519701342,20629696.0216707,4541.9925166903,1.35051884492445
"30",2020-09-19,"nearFar",2020-09-20,2020-11-25,0.5189499981613,1658.7238262489,6932357.9284953,2632.93712961311,0.763699660324472
"31",2020-09-20,"nearFuture",2020-09-21,2020-10-05,Inf,230.558583093934,68844.3943036986,262.382153172998,0.445777325983262
"32",2020-09-20,"farFuture",2020-11-20,2020-11-25,0.926360964859743,5058.59214226252,27005212.7892708,5196.65399937988,1.72598056366222
"33",2020-09-20,"nearFar",2020-09-21,2020-11-25,Inf,1609.99674285639,7764949.6500086,2786.56592421723,0.811549679605822
"34",2020-09-21,"nearFuture",2020-09-22,2020-10-06,Inf,323.091701839001,186121.148044714,431.417602845218,0.547714676288833
"35",2020-09-21,"farFuture",2020-11-21,2020-11-25,0.850168592562162,4425.55800937311,21055081.3008564,4588.58162190195,1.48532435930517
"36",2020-09-21,"nearFar",2020-09-22,2020-11-25,Inf,1348.70827872253,5403361.18624763,2324.51310735122,0.782117097042916
"37",2020-09-22,"nearFuture",2020-09-23,2020-10-07,Inf,346.162334032092,187711.887792578,433.257299756828,0.614971972387199
"38",2020-09-22,"farFuture",2020-11-22,2020-11-25,0.947824228645614,4565.91295184919,21901341.1775612,4679.88687657738,1.80210872618235
"39",2020-09-22,"nearFar",2020-09-23,2020-11-25,Inf,1234.53088515148,4759002.26458597,2181.51375530524,0.864895499501967
"40",2020-09-23,"nearFuture",2020-09-24,2020-10-12,Inf,398.049245869341,268519.835540262,518.18899596601,0.540641087237796
"41",2020-09-23,"farFuture",2020-11-23,2020-11-25,0.899523443301193,3825.08910229959,14768440.8718346,3842.97292103842,1.63564958903045
"42",2020-09-23,"nearFar",2020-09-24,2020-11-25,Inf,865.372862655284,2245781.79503494,1498.59327205047,0.689960428391339
"43",2020-09-24,"nearFuture",2020-09-25,2020-10-09,Inf,306.186717743068,160222.928869602,400.278564089563,0.460592742834729
"44",2020-09-24,"farFuture",2020-11-24,2020-11-25,0.368592832771486,1465.55201003194,2158740.69209183,1469.26535795677,0.452815094475695
"45",2020-09-24,"nearFar",2020-09-25,2020-11-25,Inf,442.582634482935,395342.665719276,628.76280561057,0.459677725380725
"46",2020-09-25,"nearFuture",2020-09-26,2020-10-10,Inf,369.679491752887,215287.570522101,463.990916421972,0.545775659131346
"47",2020-09-25,"farFuture",2020-11-25,2020-11-25,0.771189347240906,3022.29105183711,9134243.20201467,3022.29105183711,1.25518011340368
"48",2020-09-25,"nearFar",2020-09-26,2020-11-25,Inf,535.467714258151,772722.297490387,879.046243089854,0.590113437523367
"49",2020-09-26,"nearFuture",2020-09-27,2020-10-12,Inf,438.581812463485,332867.393017408,576.946611929915,0.603781271554229
"50",2020-09-26,"nearFar",2020-09-27,2020-10-12,Inf,438.581812463485,332867.393017408,576.946611929915,0.603781271554229
"51",2020-09-27,"nearFuture",2020-09-28,2020-10-13,Inf,519.250923774097,407459.072747295,638.325209236871,0.721560254104101
"52",2020-09-27,"nearFar",2020-09-28,2020-10-13,Inf,519.250923774097,407459.072747295,638.325209236871,0.721560254104101
"53",2020-09-28,"nearFuture",2020-09-29,2020-10-17,Inf,804.97339153695,949445.860336688,974.395125365828,0.955355580644764
"54",2020-09-28,"nearFar",2020-09-29,2020-10-17,Inf,804.97339153695,949445.860336688,974.395125365828,0.955355580644764
"55",2020-09-29,"nearFuture",2020-09-30,2020-10-23,Inf,1138.77587546326,1818423.13330714,1348.48920400096,1.14811937642688
"56",2020-09-29,"nearFar",2020-09-30,2020-10-23,Inf,1138.77587546326,1818423.13330714,1348.48920400096,1.14811937642688
"57",2020-09-30,"nearFuture",2020-10-01,2020-10-19,Inf,1006.67655676346,1381408.81071865,1175.33348915049,1.13434033485996
