"","cutoff","predType","startDate","endDate","mape","mae","mse","rmse","smape","minlag","maxlag","penalty","alpha_in","rmcc","rmth","smth","basisdim","firstcutoff","lastcutoff","cutoffinterval","umd","ccfr","nsum","umd_smooth"
"1",2020-09-11,"nearFuture",2020-09-12,2020-09-25,0.332298647392328,232.192934782747,70450.7660772801,265.425631914629,0.416326635806474,7,60,TRUE,0.5,TRUE,0.9,TRUE,15,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE
"2",2020-09-12,"nearFuture",2020-09-13,2020-09-26,0.177596887738427,112.010912843477,17453.0560831199,132.110015075012,0.172703907638406,7,60,TRUE,0.5,TRUE,0.9,TRUE,15,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE
"3",2020-09-13,"nearFuture",2020-09-14,2020-09-27,0.22799256236441,166.634476011965,37554.2728939758,193.789248654242,0.256345460793464,7,60,TRUE,0.5,TRUE,0.9,TRUE,15,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE
"4",2020-09-14,"nearFuture",2020-09-15,2020-09-28,0.210013773307355,151.294030004217,31926.7993196745,178.680718936528,0.22959646752508,7,60,TRUE,0.5,TRUE,0.9,TRUE,15,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE
"5",2020-09-15,"nearFuture",2020-09-16,2020-09-29,0.241172106452498,139.200316420556,25903.6764993395,160.946191316662,0.211839206253254,7,60,TRUE,0.5,TRUE,0.9,TRUE,15,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE
"6",2020-09-16,"nearFuture",2020-09-17,2020-10-05,Inf,307.37265734606,122934.460068975,350.620107907369,0.576779074476513,7,60,TRUE,0.5,TRUE,0.9,TRUE,15,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE
"7",2020-09-17,"nearFuture",2020-09-18,2020-10-06,Inf,322.260918861627,165193.41191973,406.439924121302,0.529217146087349,7,60,TRUE,0.5,TRUE,0.9,TRUE,15,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE
"8",2020-09-18,"nearFuture",2020-09-19,2020-09-25,0.188270862018015,130.677321525755,22701.6651153485,150.670717511229,0.198227141798541,7,60,TRUE,0.5,TRUE,0.9,TRUE,15,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE
"9",2020-09-19,"nearFuture",2020-09-20,2020-09-26,0.205239613296809,129.514520703083,20997.6610969556,144.905697254993,0.190334259314455,7,60,TRUE,0.5,TRUE,0.9,TRUE,15,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE
"10",2020-09-20,"nearFuture",2020-09-21,2020-10-07,Inf,274.007050147987,136483.834490165,369.437186122574,0.443840148467281,7,60,TRUE,0.5,TRUE,0.9,TRUE,15,2020-09-10,2020-11-10,1,TRUE,FALSE,FALSE,FALSE
