"","cutoff","predType","startDate","endDate","mape","mae","mse","rmse","smape"
"1",2020-09-10,"nearFuture",2020-09-11,2020-09-17,0.132910533247079,186.31355980689,42033.6340088573,205.021057476683,0.144611431681295
"2",2020-09-10,"farFuture",2020-11-10,2020-11-21,110.520228063425,4082014.70931168,33636794390628.1,5799723.64778082,1.86385727659514
"3",2020-09-10,"nearFar",2020-09-11,2020-11-21,69.8512163417803,2578183.19508731,21244291209567,4609152.98179253,1.23045091267951
"4",2020-09-11,"nearFuture",2020-09-12,2020-09-18,0.140065292336268,197.978098328079,46043.3837236445,214.577220887131,0.15253620125196
"5",2020-09-11,"farFuture",2020-11-11,2020-11-21,131.793450128459,4874494.18840459,44280348892581,6654348.11928118,1.91501049456953
"6",2020-09-11,"nearFar",2020-09-12,2020-11-21,80.594911581078,2978934.55106326,27060213230038.6,5201943.21672571,1.22960382494603
"7",2020-09-12,"nearFuture",2020-09-13,2020-09-19,0.080431718433574,124.925786960678,28923.0091686859,170.067660560984,0.0859230412879997
"8",2020-09-12,"farFuture",2020-11-12,2020-11-25,1528.09725430205,56079866.9439381,7721217268017293,87870457.3108465,1.98778642446945
"9",2020-09-12,"nearFar",2020-09-13,2020-11-25,1018.75831344085,37386619.6045544,5147478178687837,71745927.958929,1.35383196340897
"10",2020-09-13,"nearFuture",2020-09-14,2020-09-20,0.122770765609204,193.011191193619,60735.1303090447,246.444984345482,0.134840169873453
"11",2020-09-13,"farFuture",2020-11-13,2020-11-21,785.376915924601,29366252.4142949,1596133215455293,39951635.9546802,1.9796924807653
"12",2020-09-13,"nearFar",2020-09-14,2020-11-21,441.828227417542,16518601.425437,897824933720174,29963726.9664535,1.17256959475012
"13",2020-09-14,"nearFuture",2020-09-15,2020-09-21,0.149277369230901,240.116089710184,88308.3286476088,297.167172897022,0.166537950834675
"14",2020-09-14,"farFuture",2020-11-14,2020-11-25,369.212336887503,13455778.2214237,390009183166807,19748650.1606263,1.95468537765316
"15",2020-09-14,"nearFar",2020-09-15,2020-11-25,233.24173601235,8498474.70893223,246321589401044,15694635.6887009,1.29589422040425
"16",2020-09-15,"nearFuture",2020-09-16,2020-09-22,0.173317630983058,274.531666721285,98035.8534718758,313.106776470705,0.194029484511841
"17",2020-09-15,"farFuture",2020-11-15,2020-11-21,499.041949550837,18192849.3889073,649316375321616,25481687.0579955,1.95957471642924
"18",2020-09-15,"nearFar",2020-09-16,2020-11-21,249.60763359091,9096561.960287,324658187709826,18018273.7161423,1.07680210047054
"19",2020-09-16,"nearFuture",2020-09-17,2020-09-23,0.181244684547191,282.490859209739,99498.4407115861,315.433734263769,0.204384957790544
"20",2020-09-16,"farFuture",2020-11-16,2020-11-23,426.637114710032,15047592.0639026,435372224924623,20865575.1160763,1.97509213041208
"21",2020-09-16,"nearFar",2020-09-17,2020-11-23,227.624375364806,8025514.26314902,232198520006231,15238061.5567149,1.14876211652203
"22",2020-09-17,"nearFuture",2020-09-18,2020-09-24,0.20993392209307,330.644642150564,121489.891978123,348.554001523613,0.237767629961498
"23",2020-09-17,"farFuture",2020-11-17,2020-11-21,1134.94064892573,41031905.6410314,3475683537880244,58954928.0203126,1.98130772127916
"24",2020-09-17,"nearFar",2020-09-18,2020-11-21,473.014398506943,17096820.226471,1448201474187637,38055242.4008524,0.964242668010526
"25",2020-09-18,"nearFuture",2020-09-19,2020-09-25,0.242697442063708,389.670782493757,155949.362510348,394.904244735794,0.277185716313783
"26",2020-09-18,"farFuture",2020-11-18,2020-11-21,1364.22251896296,49417605.2546449,4005897601912704,63292160.6671214,1.99475457514257
"27",2020-09-18,"nearFar",2020-09-19,2020-11-21,496.235359813299,17970286.2467325,1456690037158406,38166608.9292513,0.90175621043334
"28",2020-09-19,"nearFuture",2020-09-20,2020-09-26,0.235017276558233,371.67832573902,142216.500579848,377.116030658798,0.26827390190206
"29",2020-09-19,"farFuture",2020-11-19,2020-11-25,2104.06649613242,74605673.732044,12972739688059472,113897935.398582,1.99209944524733
"30",2020-09-19,"nearFar",2020-09-20,2020-11-25,1052.15075670449,37303022.7051849,6486369844100844,80538002.4839258,1.13018667357469
"31",2020-09-20,"nearFuture",2020-09-21,2020-09-27,0.228702125834508,367.521977623212,143183.732424175,378.39626375557,0.261090314626055
"32",2020-09-20,"farFuture",2020-11-20,2020-11-21,5287.7232598113,195214486.318005,44483652102945920,210911479.305764,1.99910257037974
"33",2020-09-20,"nearFar",2020-09-21,2020-11-21,1175.2274927226,43381282.8099837,9885256022988236,99424624.8320215,0.647315260349096
"34",2020-09-21,"nearFuture",2020-09-22,2020-09-28,0.192906923069912,315.752023078188,110724.866115318,332.753461462564,0.216212981589472
"35",2020-09-21,"farFuture",2020-11-21,2020-11-21,8790.44958594438,327347552.130983,107156419886146544,327347552.130983,1.99954506420982
"36",2020-09-21,"nearFar",2020-09-22,2020-11-21,1098.97499180073,40918720.2993931,13394552485865202,115734836.958736,0.439129491917015
"37",2020-09-22,"nearFuture",2020-09-23,2020-09-29,0.168711570073663,277.527549330418,87357.2056743732,295.562524137234,0.186977058478392
"38",2020-09-22,"farFuture",2020-11-22,2020-11-25,6161.2433273054,197223035.607057,88801399668723232,297995636.99612,1.99747349510361
"39",2020-09-22,"nearFar",2020-09-23,2020-11-25,2240.55948092837,71717644.1019158,32291418061409492,179698130.378169,0.84533939906938
"40",2020-09-23,"nearFuture",2020-09-24,2020-09-30,0.19439383370357,332.371164802768,124572.990499725,352.948991356719,0.218115163154221
"41",2020-09-23,"farFuture",2020-11-23,2020-11-23,993.329559498777,28147979.7275168,792308762740700,28147979.7275168,1.99598123057652
"42",2020-09-23,"nearFar",2020-09-24,2020-11-23,124.336289541838,3518788.29070881,99038595451588.8,9951813.67649077,0.440348421582008
"43",2020-09-24,"nearFuture",2020-09-25,2020-10-01,0.190174945085446,330.890943064113,147197.164966297,383.662827188531,0.217874052574729
"44",2020-09-24,"farFuture",2020-11-24,2020-11-24,124.253297987082,2848755.36294984,8115407117935.47,2848755.36294984,1.9683176593105
"45",2020-09-24,"nearFar",2020-09-25,2020-11-24,15.6980653253351,356383.949943911,1014426018539.45,1007187.18148091,0.4366795034167
"46",2020-09-25,"nearFuture",2020-09-26,2020-10-02,0.206392103419989,401.335674469964,230829.581506539,480.447272347902,0.237259299789731
"47",2020-09-25,"nearFar",2020-09-26,2020-10-02,0.206392103419989,401.335674469964,230829.581506539,480.447272347902,0.237259299789731
"48",2020-09-26,"nearFuture",2020-09-27,2020-10-03,0.259624045617525,528.854581967099,334755.153790921,578.580291568008,0.301554024359032
"49",2020-09-26,"nearFar",2020-09-27,2020-10-03,0.259624045617525,528.854581967099,334755.153790921,578.580291568008,0.301554024359032
"50",2020-09-27,"nearFuture",2020-09-28,2020-10-04,0.27982952437011,624.702868753475,495697.480619061,704.057867379565,0.331090757831492
"51",2020-09-27,"nearFar",2020-09-28,2020-10-04,0.27982952437011,624.702868753475,495697.480619061,704.057867379565,0.331090757831492
"52",2020-09-28,"nearFuture",2020-09-29,2020-10-05,0.302477176134065,711.819103552563,623402.759288823,789.558585089683,0.363325970930295
"53",2020-09-28,"nearFar",2020-09-29,2020-10-05,0.302477176134065,711.819103552563,623402.759288823,789.558585089683,0.363325970930295
"54",2020-09-29,"nearFuture",2020-09-30,2020-10-06,0.32288647335052,787.351069997375,740830.721363301,860.715238254384,0.396547062145631
