"","cutoff","predType","startDate","endDate","mape","mae","mse","rmse","smape","minlag","maxlag","penalty","alpha_in","rmcc","rmth","smth","basisdim","firstcutoff","lastcutoff","cutoffinterval","umd","ccfr","nsum","umd_smooth"
"1",2020-09-10,"nearFuture",2020-09-11,2020-09-17,0.479361709794854,288.398422667711,95175.611945014,308.505448809278,0.649411473370104,7,60,FALSE,0.5,FALSE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,TRUE,TRUE,FALSE
"2",2020-09-11,"nearFuture",2020-09-12,2020-09-18,0.472277125580066,283.920370243033,94896.9185449506,308.053434561198,0.501800665708237,7,60,FALSE,0.5,FALSE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,TRUE,TRUE,FALSE
"3",2020-09-12,"nearFuture",2020-09-13,2020-09-19,0.363611997638267,235.755136587436,66267.5649878073,257.424872511977,0.368207231080271,7,60,FALSE,0.5,FALSE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,TRUE,TRUE,FALSE
"4",2020-09-13,"nearFuture",2020-09-14,2020-09-20,0.359416994615537,249.567048462487,80931.8635698012,284.485260725053,0.429856582292401,7,60,FALSE,0.5,FALSE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,TRUE,TRUE,FALSE
"5",2020-09-14,"nearFuture",2020-09-15,2020-09-21,0.236497784738829,164.780918873561,42717.2029285859,206.681404409264,0.285596087862571,7,60,FALSE,0.5,FALSE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,TRUE,TRUE,FALSE
"6",2020-09-15,"nearFuture",2020-09-16,2020-09-22,0.20440868903462,142.134144993262,37783.3603547704,194.379423691836,0.230760820174161,7,60,FALSE,0.5,FALSE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,TRUE,TRUE,FALSE
"7",2020-09-16,"nearFuture",2020-09-17,2020-09-23,0.335243505429143,232.710247287279,73158.0475224226,270.477443648121,0.422975775887568,7,60,FALSE,0.5,FALSE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,TRUE,TRUE,FALSE
"8",2020-09-17,"nearFuture",2020-09-18,2020-09-24,0.228465505751109,164.099186400765,44685.5769617403,211.389633051719,0.269727644059246,7,60,FALSE,0.5,FALSE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,TRUE,TRUE,FALSE
"9",2020-09-18,"nearFuture",2020-09-19,2020-09-25,0.239207831921542,162.239702507114,35761.6860800447,189.107604500836,0.272042514227884,7,60,FALSE,0.5,FALSE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,TRUE,TRUE,FALSE
"10",2020-09-19,"nearFuture",2020-09-20,2020-09-26,0.222349610721553,159.499991370832,42116.5700241432,205.22321999263,0.267848724030342,7,60,FALSE,0.5,FALSE,0.9,FALSE,NA,2020-09-10,2020-11-10,1,TRUE,TRUE,TRUE,FALSE
