"","cutoff","date","lag","predType","fit_resp","right_lwr","right_upr","strawman","scaled_abs_err"
"1",2020-09-11,2020-09-12,1,"nearFuture",65.564131852609,57.4430305450149,74.8333669864037,20,0.0094753943025139
"2",2020-09-11,2020-09-13,2,"nearFuture",64.061366005553,53.3751548122426,76.8870578255658,20,0.0421442163544078
"3",2020-09-11,2020-09-14,3,"nearFuture",53.1184247579032,47.7621262918162,59.0754069766883,20,0.280034238305708
"4",2020-09-11,2020-09-15,4,"nearFuture",69.4587207115858,56.9418331201904,84.7270559889898,20,0.0751895790520926
"5",2020-09-11,2020-09-16,5,"nearFuture",74.0938435821009,60.7459465674272,90.3747157956477,20,0.175953117524952
"6",2020-09-11,2020-09-17,6,"nearFuture",63.8052745302045,54.9416722134568,74.0988196001365,20,0.0477114222192185
"7",2020-09-11,2020-09-18,7,"nearFuture",65.879642471976,57.0970868405011,76.0131126192023,20,0.00261646794364111
"8",2020-09-11,2020-09-19,8,"nearFuture",84.2798360171952,71.4034290477651,99.4782863205872,20,0.397387730865379
"9",2020-09-11,2020-09-20,9,"nearFuture",57.2576135987336,47.6309373358386,68.829934878378,20,0.190051874156838
"10",2020-09-11,2020-09-21,10,"nearFuture",63.3406999777128,52.9412580280876,75.7829417566554,20,0.0578108687929634
"11",2020-09-11,2020-09-22,11,"nearFuture",81.7701965592353,62.3216668661535,107.28796872035,20,0.342830352530542
"12",2020-09-11,2020-09-23,12,"nearFuture",65.2846327242821,53.6287620572217,79.4738328174866,20,0.0155514621775315
"13",2020-09-11,2020-09-24,13,"nearFuture",77.082477898726,63.806018957963,93.1214405167972,20,0.240923427343535
"14",2020-09-11,2020-09-25,14,"nearFuture",86.3726807508775,71.8244016451323,103.867763729552,20,0.442884354521591
"15",2020-09-11,2020-09-26,15,"nearFuture",98.8808342802983,79.098392938969,123.6108475113,20,0.714800729684731
"16",2020-09-11,2020-09-27,16,"nearFuture",73.641906732418,59.0407490169174,91.8540248470125,20,0.166128403614992
"17",2020-09-11,2020-09-28,17,"nearFuture",85.3305185025283,66.3931257088912,109.669447102642,20,0.420228653963037
"18",2020-09-11,2020-09-29,18,"nearFuture",86.2831419957842,71.2893405246165,104.430487613979,20,0.440937859887965
"19",2020-09-11,2020-09-30,19,"nearFuture",74.5070601500799,59.1310995826834,93.8812579401673,20,0.184936086198778
"20",2020-09-11,2020-10-01,20,"nearFuture",80.7075216911946,65.9403509751493,98.7817620198812,20,0.319728725466649
"21",2020-09-11,2020-10-02,21,"nearFuture",98.5571061903738,80.1772320270891,121.150393135781,20,0.707763162665448
"22",2020-09-11,2020-10-03,22,"nearFuture",92.355758685517,70.4233267350696,121.118762174719,20,0.572951263316646
"23",2020-09-11,2020-10-04,23,"nearFuture",100.691533747922,76.1759477739076,133.096932362444,20,0.754163760733871
"24",2020-09-11,2020-11-10,60,"farFuture",85.2458819059415,50.3598627012682,144.29865357315,NA,NA
"25",2020-09-11,2020-11-11,61,"farFuture",51.1706416478727,28.6830066755407,91.2887061065276,NA,NA
"26",2020-09-11,2020-11-12,62,"farFuture",85.3740996847157,53.4889127929539,136.266312332598,NA,NA
"27",2020-09-11,2020-11-13,63,"farFuture",85.772270731478,51.506402603544,142.834328443815,NA,NA
"28",2020-09-11,2020-11-14,64,"farFuture",122.324909078077,72.3894906821325,206.706570801348,NA,NA
"29",2020-09-11,2020-11-15,65,"farFuture",87.6693585508405,54.7188781447308,140.461878775852,NA,NA
"30",2020-09-11,2020-11-16,66,"farFuture",100.613800583439,59.6663165886332,169.66250720046,NA,NA
"31",2020-09-11,2020-11-17,67,"farFuture",86.0676543949296,55.4551090363266,133.579056317292,NA,NA
"32",2020-09-11,2020-11-18,68,"farFuture",90.4938240506699,57.0453250994326,143.554834283783,NA,NA
"33",2020-09-11,2020-11-19,69,"farFuture",102.802064284189,60.4858492053934,174.722923790052,NA,NA
"34",2020-09-11,2020-11-20,70,"farFuture",116.197134845722,70.1321457824274,192.51905093909,NA,NA
"35",2020-09-11,2020-11-21,71,"farFuture",96.6722093627143,65.2656943786273,143.191858326859,NA,NA
"36",2020-09-11,2020-11-22,72,"farFuture",114.196487478418,73.1691041364669,178.228747041732,NA,NA
"37",2020-09-11,2020-11-23,73,"farFuture",104.147211438909,70.4540135358126,153.953495424178,NA,NA
"38",2020-09-11,2020-11-24,74,"farFuture",104.995397933232,70.7643782409121,155.78506956745,NA,NA
"39",2020-09-11,2020-11-25,75,"farFuture",101.373660293539,65.3114174773503,157.34797066491,NA,NA
"40",2020-09-11,2020-09-12,1,"nearFar",65.564131852609,57.4430305450149,74.8333669864037,NA,NA
"41",2020-09-11,2020-09-13,2,"nearFar",64.061366005553,53.3751548122426,76.8870578255658,NA,NA
"42",2020-09-11,2020-09-14,3,"nearFar",53.1184247579032,47.7621262918162,59.0754069766883,NA,NA
"43",2020-09-11,2020-09-15,4,"nearFar",69.4587207115858,56.9418331201904,84.7270559889898,NA,NA
"44",2020-09-11,2020-09-16,5,"nearFar",74.0938435821009,60.7459465674272,90.3747157956477,NA,NA
"45",2020-09-11,2020-09-17,6,"nearFar",63.8052745302045,54.9416722134568,74.0988196001365,NA,NA
"46",2020-09-11,2020-09-18,7,"nearFar",65.879642471976,57.0970868405011,76.0131126192023,NA,NA
"47",2020-09-11,2020-09-19,8,"nearFar",84.2798360171952,71.4034290477651,99.4782863205872,NA,NA
"48",2020-09-11,2020-09-20,9,"nearFar",57.2576135987336,47.6309373358386,68.829934878378,NA,NA
"49",2020-09-11,2020-09-21,10,"nearFar",63.3406999777128,52.9412580280876,75.7829417566554,NA,NA
"50",2020-09-11,2020-09-22,11,"nearFar",81.7701965592353,62.3216668661535,107.28796872035,NA,NA
"51",2020-09-11,2020-09-23,12,"nearFar",65.2846327242821,53.6287620572217,79.4738328174866,NA,NA
"52",2020-09-11,2020-09-24,13,"nearFar",77.082477898726,63.806018957963,93.1214405167972,NA,NA
"53",2020-09-11,2020-09-25,14,"nearFar",86.3726807508775,71.8244016451323,103.867763729552,NA,NA
"54",2020-09-11,2020-09-26,15,"nearFar",98.8808342802983,79.098392938969,123.6108475113,NA,NA
"55",2020-09-11,2020-09-27,16,"nearFar",73.641906732418,59.0407490169174,91.8540248470125,NA,NA
"56",2020-09-11,2020-09-28,17,"nearFar",85.3305185025283,66.3931257088912,109.669447102642,NA,NA
"57",2020-09-11,2020-09-29,18,"nearFar",86.2831419957842,71.2893405246165,104.430487613979,NA,NA
"58",2020-09-11,2020-09-30,19,"nearFar",74.5070601500799,59.1310995826834,93.8812579401673,NA,NA
"59",2020-09-11,2020-10-01,20,"nearFar",80.7075216911946,65.9403509751493,98.7817620198812,NA,NA
"60",2020-09-11,2020-10-02,21,"nearFar",98.5571061903738,80.1772320270891,121.150393135781,NA,NA
"61",2020-09-11,2020-10-03,22,"nearFar",92.355758685517,70.4233267350696,121.118762174719,NA,NA
"62",2020-09-11,2020-10-04,23,"nearFar",100.691533747922,76.1759477739076,133.096932362444,NA,NA
"63",2020-09-11,2020-09-12,1,"nearFar",65.564131852609,57.4430305450149,74.8333669864037,NA,NA
"64",2020-09-11,2020-09-13,2,"nearFar",64.061366005553,53.3751548122426,76.8870578255658,NA,NA
"65",2020-09-11,2020-09-14,3,"nearFar",53.1184247579032,47.7621262918162,59.0754069766883,NA,NA
"66",2020-09-11,2020-09-15,4,"nearFar",69.4587207115858,56.9418331201904,84.7270559889898,NA,NA
"67",2020-09-11,2020-09-16,5,"nearFar",74.0938435821009,60.7459465674272,90.3747157956477,NA,NA
"68",2020-09-11,2020-09-17,6,"nearFar",63.8052745302045,54.9416722134568,74.0988196001365,NA,NA
"69",2020-09-11,2020-09-18,7,"nearFar",65.879642471976,57.0970868405011,76.0131126192023,NA,NA
"70",2020-09-11,2020-09-19,8,"nearFar",84.2798360171952,71.4034290477651,99.4782863205872,NA,NA
"71",2020-09-11,2020-09-20,9,"nearFar",57.2576135987336,47.6309373358386,68.829934878378,NA,NA
"72",2020-09-11,2020-09-21,10,"nearFar",63.3406999777128,52.9412580280876,75.7829417566554,NA,NA
"73",2020-09-11,2020-09-22,11,"nearFar",81.7701965592353,62.3216668661535,107.28796872035,NA,NA
"74",2020-09-11,2020-09-23,12,"nearFar",65.2846327242821,53.6287620572217,79.4738328174866,NA,NA
"75",2020-09-11,2020-09-24,13,"nearFar",77.082477898726,63.806018957963,93.1214405167972,NA,NA
"76",2020-09-11,2020-09-25,14,"nearFar",86.3726807508775,71.8244016451323,103.867763729552,NA,NA
"77",2020-09-11,2020-09-26,15,"nearFar",98.8808342802983,79.098392938969,123.6108475113,NA,NA
"78",2020-09-11,2020-09-27,16,"nearFar",73.641906732418,59.0407490169174,91.8540248470125,NA,NA
"79",2020-09-11,2020-09-28,17,"nearFar",85.3305185025283,66.3931257088912,109.669447102642,NA,NA
"80",2020-09-11,2020-09-29,18,"nearFar",86.2831419957842,71.2893405246165,104.430487613979,NA,NA
"81",2020-09-11,2020-09-30,19,"nearFar",74.5070601500799,59.1310995826834,93.8812579401673,NA,NA
"82",2020-09-11,2020-10-01,20,"nearFar",80.7075216911946,65.9403509751493,98.7817620198812,NA,NA
"83",2020-09-11,2020-10-02,21,"nearFar",98.5571061903738,80.1772320270891,121.150393135781,NA,NA
"84",2020-09-11,2020-10-03,22,"nearFar",92.355758685517,70.4233267350696,121.118762174719,NA,NA
"85",2020-09-11,2020-10-04,23,"nearFar",100.691533747922,76.1759477739076,133.096932362444,NA,NA
"86",2020-09-26,2020-09-27,1,"nearFuture",70.5402118489232,62.9013520857505,79.1067492620433,20,0.175353759850453
"87",2020-09-26,2020-09-28,2,"nearFuture",76.7371840658886,63.6427521113284,92.5257821670145,20,0.31946938945161
"88",2020-09-26,2020-09-29,3,"nearFuture",98.0492996079635,81.8733756037345,117.42114066656,20,0.815099971927059
"89",2020-09-26,2020-09-30,4,"nearFuture",85.2134666496902,73.3975805940107,98.9315293459468,20,0.516592235653441
"90",2020-09-26,2020-10-01,5,"nearFuture",90.5306857135524,76.6833177195294,106.878592365321,20,0.640248490076835
"91",2020-09-26,2020-10-02,6,"nearFuture",107.834445520262,88.1958878309072,131.845916251296,20,1.04266149947909
"92",2020-09-26,2020-10-03,7,"nearFuture",93.6941443978525,78.0865988970103,112.42124536662,20,0.713817294977563
"93",2020-09-26,2020-09-27,1,"nearFar",70.5402118489232,62.9013520857505,79.1067492620433,NA,NA
"94",2020-09-26,2020-09-28,2,"nearFar",76.7371840658886,63.6427521113284,92.5257821670145,NA,NA
"95",2020-09-26,2020-09-29,3,"nearFar",98.0492996079635,81.8733756037345,117.42114066656,NA,NA
"96",2020-09-26,2020-09-30,4,"nearFar",85.2134666496902,73.3975805940107,98.9315293459468,NA,NA
"97",2020-09-26,2020-10-01,5,"nearFar",90.5306857135524,76.6833177195294,106.878592365321,NA,NA
"98",2020-09-26,2020-10-02,6,"nearFar",107.834445520262,88.1958878309072,131.845916251296,NA,NA
"99",2020-09-26,2020-10-03,7,"nearFar",93.6941443978525,78.0865988970103,112.42124536662,NA,NA
"100",2020-09-26,2020-09-27,1,"nearFar",70.5402118489232,62.9013520857505,79.1067492620433,NA,NA
"101",2020-09-26,2020-09-28,2,"nearFar",76.7371840658886,63.6427521113284,92.5257821670145,NA,NA
"102",2020-09-26,2020-09-29,3,"nearFar",98.0492996079635,81.8733756037345,117.42114066656,NA,NA
"103",2020-09-26,2020-09-30,4,"nearFar",85.2134666496902,73.3975805940107,98.9315293459468,NA,NA
"104",2020-09-26,2020-10-01,5,"nearFar",90.5306857135524,76.6833177195294,106.878592365321,NA,NA
"105",2020-09-26,2020-10-02,6,"nearFar",107.834445520262,88.1958878309072,131.845916251296,NA,NA
"106",2020-09-26,2020-10-03,7,"nearFar",93.6941443978525,78.0865988970103,112.42124536662,NA,NA
"107",2020-10-11,2020-10-12,1,"nearFuture",51.2002376143077,43.9214603498448,59.6852725497055,20,0.388230627401209
"108",2020-10-11,2020-10-13,2,"nearFuture",59.6768570399492,51.4445970927641,69.2264585092347,20,0.222022406628008
"109",2020-10-11,2020-10-14,3,"nearFuture",51.2611398621038,44.2248853919055,59.41687438365,20,0.387036465703132
"110",2020-10-11,2020-10-15,4,"nearFuture",47.0912426176204,40.3092336360837,55.0143213163563,20,0.468799155168244
"111",2020-10-11,2020-10-16,5,"nearFuture",45.1321617302278,40.4444991625501,50.3631412088182,20,0.507212505148229
"112",2020-10-11,2020-10-17,6,"nearFuture",52.1109176764123,46.7976260791434,58.0274678139725,20,0.370374155945364
"113",2020-10-11,2020-10-18,7,"nearFuture",47.1583797065498,40.6709758804346,54.6805855626635,20,0.467482741685637
"114",2020-10-11,2020-10-12,1,"nearFar",51.2002376143077,43.9214603498448,59.6852725497055,NA,NA
"115",2020-10-11,2020-10-13,2,"nearFar",59.6768570399492,51.4445970927641,69.2264585092347,NA,NA
"116",2020-10-11,2020-10-14,3,"nearFar",51.2611398621038,44.2248853919055,59.41687438365,NA,NA
"117",2020-10-11,2020-10-15,4,"nearFar",47.0912426176204,40.3092336360837,55.0143213163563,NA,NA
"118",2020-10-11,2020-10-16,5,"nearFar",45.1321617302278,40.4444991625501,50.3631412088182,NA,NA
"119",2020-10-11,2020-10-17,6,"nearFar",52.1109176764123,46.7976260791434,58.0274678139725,NA,NA
"120",2020-10-11,2020-10-18,7,"nearFar",47.1583797065498,40.6709758804346,54.6805855626635,NA,NA
"121",2020-10-11,2020-10-12,1,"nearFar",51.2002376143077,43.9214603498448,59.6852725497055,NA,NA
"122",2020-10-11,2020-10-13,2,"nearFar",59.6768570399492,51.4445970927641,69.2264585092347,NA,NA
"123",2020-10-11,2020-10-14,3,"nearFar",51.2611398621038,44.2248853919055,59.41687438365,NA,NA
"124",2020-10-11,2020-10-15,4,"nearFar",47.0912426176204,40.3092336360837,55.0143213163563,NA,NA
"125",2020-10-11,2020-10-16,5,"nearFar",45.1321617302278,40.4444991625501,50.3631412088182,NA,NA
"126",2020-10-11,2020-10-17,6,"nearFar",52.1109176764123,46.7976260791434,58.0274678139725,NA,NA
"127",2020-10-11,2020-10-18,7,"nearFar",47.1583797065498,40.6709758804346,54.6805855626635,NA,NA
"128",2020-10-26,2020-10-27,1,"nearFuture",67.8845909183715,61.2230244484939,75.2709903776734,20,0.113248314229263
"129",2020-10-26,2020-10-28,2,"nearFuture",71.768706756355,62.2448961611626,82.7497126213129,20,0.0413202444874962
"130",2020-10-26,2020-10-29,3,"nearFuture",75.8164583487624,65.0784683280502,88.3262237761066,20,0.0336381169467462
"131",2020-10-26,2020-10-30,4,"nearFuture",95.859685047259,81.8211412406346,112.30690599065,20,0.404808974860185
"132",2020-10-26,2020-10-31,5,"nearFuture",101.315155817224,85.9102376986208,119.48239317272,20,0.505836209470151
"133",2020-10-26,2020-11-01,6,"nearFuture",60.8490708489701,53.0179658103504,69.8368820189654,20,0.243535720509151
