"","cutoff","predType","startDate","endDate","mape","mae","mse","rmse","smape"
"1",2020-09-10,"nearFuture",2020-09-11,2020-09-17,0.368993135867245,226.849371284081,62513.8112785099,250.027621031177,0.470042269517138
"2",2020-09-10,"farFuture",2020-11-10,2020-11-25,33.4102089916588,165376.155176577,90541226861.1217,300900.692689667,1.45701019389483
"3",2020-09-10,"nearFar",2020-09-11,2020-11-25,23.3541867746788,115113.322974966,62985220320.6359,250968.56440725,1.15662865169292
"4",2020-09-11,"nearFuture",2020-09-12,2020-09-18,0.351052322827654,225.89942106349,62930.9694852176,250.860458193829,0.445014457860879
"5",2020-09-11,"farFuture",2020-11-11,2020-11-25,106.059759564225,522060.38724328,918745865343.328,958512.318827112,1.73748381792337
"6",2020-09-11,"nearFar",2020-09-12,2020-11-25,72.4251708965074,356022.14111803,626417655484.85,791465.511241551,1.32624356699439
"7",2020-09-12,"nearFuture",2020-09-13,2020-09-19,0.277604317518865,180.968579948728,42967.6188454292,207.286320931771,0.339881839531637
"8",2020-09-12,"farFuture",2020-11-12,2020-11-25,246.014199572165,1186743.63142223,5286359663933.37,2299208.48639991,1.8924752913493
"9",2020-09-12,"nearFar",2020-09-13,2020-11-25,164.102001153949,791222.743808135,3524239790278.12,1877295.87180021,1.37494414074341
"10",2020-09-13,"nearFuture",2020-09-14,2020-09-20,0.323584805141914,231.110543618173,66412.1015850614,257.70545509372,0.402633183825284
"11",2020-09-13,"farFuture",2020-11-12,2020-11-25,64.3553949815497,311480.424128786,339880581285.932,582992.779788851,1.73010102520118
"12",2020-09-13,"nearFar",2020-09-14,2020-11-25,43.0114582560804,207730.65293373,226587076327.989,476011.634656117,1.28761174474255
"13",2020-09-14,"nearFuture",2020-09-15,2020-09-21,0.266482499062185,179.181920196829,42043.9234136909,205.046149472968,0.30714608601242
"14",2020-09-14,"farFuture",2020-11-13,2020-11-23,40.7843477950637,255690.648639849,104789016719.876,323711.316947487,1.78273386188626
"15",2020-09-14,"nearFar",2020-09-15,2020-11-23,25.027400179952,156325.078248873,64037748790.339,253056.809413102,1.20889417126866
"16",2020-09-15,"nearFuture",2020-09-16,2020-09-22,0.204791153651577,144.946093175466,33527.2483233909,183.104473794036,0.230927124011347
"17",2020-09-15,"farFuture",2020-11-15,2020-11-23,24.856707594515,154088.693593064,35055168624.0904,187230.255632177,1.68871384233909
"18",2020-09-15,"nearFar",2020-09-16,2020-11-23,14.0714941516372,86738.3040618629,19718547019.222,140422.743952759,1.0509321530707
"19",2020-09-16,"nearFuture",2020-09-17,2020-09-23,0.222277590863601,153.30618959769,34888.4200162886,186.784421235521,0.258490336379154
"20",2020-09-16,"farFuture",2020-11-16,2020-11-23,42.9221886631039,262636.740971183,109345756711.532,330674.69923103,1.76307648262576
"21",2020-09-16,"nearFar",2020-09-17,2020-11-23,22.9955634960584,140144.471406443,58317753194.08,241490.689663349,1.06093628104401
"22",2020-09-17,"nearFuture",2020-09-18,2020-09-24,0.272354506469465,199.252044272329,54437.2616073592,233.317941031887,0.329216550870464
"23",2020-09-17,"farFuture",2020-11-17,2020-11-23,50.0430857442957,307843.328957795,164212051142.382,405230.861537448,1.76403402490745
"24",2020-09-17,"nearFar",2020-09-18,2020-11-23,25.1577201253826,154021.290501034,82106052789.822,286541.537634288,1.04662528788896
"25",2020-09-18,"nearFuture",2020-09-19,2020-09-25,0.214448686099639,155.486439966116,37481.9966568207,193.602677297657,0.250104907678238
