"","cutoff","predType","startDate","endDate","mape","mae","mse","rmse","smape"
"1",2020-09-10,"nearFuture",2020-09-11,2020-09-18,0.181543285358127,5161.58580040531,41416793.7490013,6435.58806551517,0.189062854404752
"2",2020-09-10,"farFuture",2020-11-05,2020-11-19,0.254454503181547,7941.85515416912,143697536.506783,11987.3907297119,0.317194396702923
"3",2020-09-10,"nearFar",2020-09-11,2020-11-19,0.229094079590792,6974.80494416432,108121625.982337,10398.1549316375,0.272626903729646
"4",2020-09-11,"nearFuture",2020-09-12,2020-09-19,0.204077879991115,5586.44244752481,42739760.9555248,6537.56536912059,0.200455584365349
"5",2020-09-11,"farFuture",2020-11-06,2020-11-19,0.249055337719152,7824.94797139487,132231813.773395,11499.2092673103,0.295786932138368
"6",2020-09-11,"nearFar",2020-09-12,2020-11-19,0.23269989854532,7010.94596271485,99689249.1123511,9984.45036606178,0.261120987493634
"7",2020-09-12,"nearFuture",2020-09-13,2020-09-20,0.231120833301818,6985.60919121446,66833433.3227794,8175.17176105673,0.231465436570791
"8",2020-09-12,"farFuture",2020-11-07,2020-11-19,0.300088397403259,9218.39083633936,172551278.083511,13135.8775147879,0.37723181340776
"9",2020-09-12,"nearFar",2020-09-13,2020-11-19,0.273815039650329,8367.80735248226,132277813.412756,11501.2092152415,0.321701765088915
"10",2020-09-13,"nearFuture",2020-09-14,2020-09-21,0.257854296570552,6735.48213161587,61908029.8690223,7868.16559745804,0.241607089215159
"11",2020-09-13,"farFuture",2020-11-08,2020-11-19,0.254781406522048,8351.67121580202,148395733.658538,12181.7787559345,0.313366581630161
"12",2020-09-13,"nearFar",2020-09-14,2020-11-19,0.25601056254145,7705.19558212756,113800652.142732,10667.7388486376,0.28466278466416
"13",2020-09-14,"nearFuture",2020-09-15,2020-09-22,0.212476891396614,6347.31914936236,74642163.3349973,8639.56962672316,0.2153491465471
"14",2020-09-14,"farFuture",2020-11-05,2020-11-19,0.331900455373606,9514.63768180155,163628053.653833,12791.7181666042,0.392370419221062
"15",2020-09-14,"nearFar",2020-09-15,2020-11-19,0.290361824425087,8412.96167051835,132676439.62989,11518.5259312939,0.330797802638815
"16",2020-09-15,"nearFuture",2020-09-16,2020-09-22,0.300166542321186,8235.80240922818,95801496.2238586,9787.8238758091,0.286764488582678
"17",2020-09-15,"farFuture",2020-11-06,2020-11-18,0.37976083049665,10611.4990871811,199400755.882502,14120.933251117,0.490231865312003
"18",2020-09-15,"nearFar",2020-09-16,2020-11-18,0.351902829635238,9780.00524989757,163141015.001977,12772.6667145893,0.419018283456739
"19",2020-09-16,"nearFuture",2020-09-17,2020-09-24,0.24607284519873,5584.62067381778,46563943.2875177,6823.77778708522,0.200078415293859
"20",2020-09-16,"farFuture",2020-11-07,2020-11-19,0.293685027876034,9018.15908537436,151666041.853367,12315.2767672256,0.343943300698656
"21",2020-09-16,"nearFar",2020-09-17,2020-11-19,0.275547053522776,7710.14445240042,111627147.161615,10565.3749181756,0.289137630068257
"22",2020-09-17,"nearFuture",2020-09-18,2020-09-25,0.257589758074811,5871.16656592327,47251191.6007632,6873.95021808881,0.20970129871121
"23",2020-09-17,"farFuture",2020-11-08,2020-11-19,0.277915033629211,8859.35485849831,151904792.105233,12324.9662111193,0.335238451015687
"24",2020-09-17,"nearFar",2020-09-18,2020-11-19,0.269784923407451,7664.0795414683,110043351.903445,10490.1549990191,0.285023590093896
"25",2020-09-18,"nearFuture",2020-09-19,2020-09-26,0.257943051914413,5847.51251621245,48457841.4434625,6961.16667258173,0.209154864213839
