"","cutoff","date","lag","predType","fit_resp","right_lwr","right_upr","strawman","scaled_abs_err"
"1",2020-09-11,2020-09-12,1,"nearFuture",10.3602072087716,6.52975926281642,16.437649396953,7,0.680103264334162
"2",2020-09-11,2020-09-13,2,"nearFuture",5.21087657347261,3.55005368370677,7.6486828322026,7,1.89456076598331
"3",2020-09-11,2020-09-14,3,"nearFuture",20.8548208497194,14.6200510167239,29.7484292070103,7,5.92740746115596
"4",2020-09-11,2020-09-15,4,"nearFuture",8.93993280930567,5.60083167521117,14.2697376513974,7,0.0300335803303738
"5",2020-09-11,2020-09-16,5,"nearFuture",12.4930348622517,8.55716499317697,18.2392089195293,7,1.74651655786758
"6",2020-09-11,2020-09-17,6,"nearFuture",10.5305146031403,7.14118149717216,15.5284861266814,7,0.765256918941715
"7",2020-09-11,2020-09-18,7,"nearFuture",8.53618032916788,5.25068130171912,13.877508541266,7,0.2319097194612
"8",2020-09-11,2020-11-11,61,"farFuture",28.1994836050405,12.2336492285096,65.0019352964416,NA,NA
"9",2020-09-11,2020-11-12,62,"farFuture",24.3012819641604,9.17481128941509,64.3666977415594,NA,NA
"10",2020-09-11,2020-11-13,63,"farFuture",17.7312222652118,6.96542897938725,45.1366662338721,NA,NA
"11",2020-09-11,2020-11-14,64,"farFuture",3.5139099427334,1.20703548262763,10.2296604063046,NA,NA
"12",2020-09-11,2020-11-15,65,"farFuture",30.0436638416103,10.5518939648824,85.541206159926,NA,NA
"13",2020-09-11,2020-11-16,66,"farFuture",58.0451759367702,15.860415903531,212.4309015617,NA,NA
"14",2020-09-11,2020-11-17,67,"farFuture",9.86746803924421,3.6295773620978,26.8259678171539,NA,NA
"15",2020-09-11,2020-09-12,1,"nearFar",10.3602072087716,6.52975926281642,16.437649396953,NA,NA
"16",2020-09-11,2020-09-13,2,"nearFar",5.21087657347261,3.55005368370677,7.6486828322026,NA,NA
"17",2020-09-11,2020-09-14,3,"nearFar",20.8548208497194,14.6200510167239,29.7484292070103,NA,NA
"18",2020-09-11,2020-09-15,4,"nearFar",8.93993280930567,5.60083167521117,14.2697376513974,NA,NA
"19",2020-09-11,2020-09-16,5,"nearFar",12.4930348622517,8.55716499317697,18.2392089195293,NA,NA
"20",2020-09-11,2020-09-17,6,"nearFar",10.5305146031403,7.14118149717216,15.5284861266814,NA,NA
"21",2020-09-11,2020-09-18,7,"nearFar",8.53618032916788,5.25068130171912,13.877508541266,NA,NA
"22",2020-09-11,2020-09-12,1,"nearFar",10.3602072087716,6.52975926281642,16.437649396953,NA,NA
"23",2020-09-11,2020-09-13,2,"nearFar",5.21087657347261,3.55005368370677,7.6486828322026,NA,NA
