"","minlag","maxlag","penalty","alpha_in","rmcc","rmth","firstcutoff","lastcutoff","cutoffinterval","umd","ccfr","nsum","umd_smooth","cutoff","date","lag","predType","fore","fore_low","fore_high","y","strawman","scaled_abs_err"
"1",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-09-11,1,"nearFuture",14620.7339410851,15305.0844781496,13966.9834087608,9843,6544,1.44823702323033
"2",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-09-12,2,"nearFuture",29935.6578306804,31679.2090473638,28288.0676855204,9406,6544,7.17318582232957
"3",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-09-13,3,"nearFuture",19575.2936444754,21080.2286582749,18177.7971899285,10561,6544,2.24403625646785
"4",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-09-14,4,"nearFuture",16332.5767516947,17395.1407514734,15334.9183637623,7183,6544,14.3185864434681
"5",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-09-15,5,"nearFuture",25668.0460244473,27116.8881204036,24296.6148544679,6158,6544,50.5441605541531
"6",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-09-16,6,"nearFuture",23593.3348690913,25707.7067075591,21652.8629557379,7852,6544,12.0346596766488
"7",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-09-17,7,"nearFuture",54677.1621968616,59740.7092547843,50042.7949918002,9784,6544,13.8559142540141
"8",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-11-10,61,"farFuture",960319853.451448,1508236963.27232,611451809.888111,20155,NA,NA
"9",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-11-11,62,"farFuture",113578848.677774,162332348.688511,79467555.1188005,22180,NA,NA
"10",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-11-12,63,"farFuture",296280265.057706,425306264.72783,206397137.175583,35879,NA,NA
"11",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-11-13,64,"farFuture",4687481687.24565,7505972382.35335,2927333521.75941,33172,NA,NA
"12",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-11-14,65,"farFuture",6093987962.40049,10087021169.9293,3681630945.37676,23794,NA,NA
"13",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-11-15,66,"farFuture",4209490385208.3,8303671543855.57,2133972810650.63,32095,NA,NA
"14",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-11-16,67,"farFuture",154571092.988468,227137072.397785,105188565.369053,27228,NA,NA
"15",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-11-17,68,"farFuture",4295016.69063242,5698986.21950253,3236921.03512778,9406,NA,NA
"16",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-11-18,69,"farFuture",4973546.02980776,6713151.34184784,3684731.48466332,45522,NA,NA
"17",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-11-19,70,"farFuture",12068674.6731321,17493314.5802151,8326204.14490419,28383,NA,NA
"18",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-09-11,1,"nearFar",14620.7339410851,15305.0844781496,13966.9834087608,9843,NA,NA
"19",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-09-12,2,"nearFar",29935.6578306804,31679.2090473638,28288.0676855204,9406,NA,NA
"20",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-09-13,3,"nearFar",19575.2936444754,21080.2286582749,18177.7971899285,10561,NA,NA
"21",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-09-14,4,"nearFar",16332.5767516947,17395.1407514734,15334.9183637623,7183,NA,NA
"22",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-09-15,5,"nearFar",25668.0460244473,27116.8881204036,24296.6148544679,6158,NA,NA
"23",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-09-16,6,"nearFar",23593.3348690913,25707.7067075591,21652.8629557379,7852,NA,NA
"24",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-09-17,7,"nearFar",54677.1621968616,59740.7092547843,50042.7949918002,9784,NA,NA
"25",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-11-10,61,"nearFar",960319853.451448,1508236963.27232,611451809.888111,20155,NA,NA
"26",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-11-11,62,"nearFar",113578848.677774,162332348.688511,79467555.1188005,22180,NA,NA
"27",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-11-12,63,"nearFar",296280265.057706,425306264.72783,206397137.175583,35879,NA,NA
"28",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-11-13,64,"nearFar",4687481687.24565,7505972382.35335,2927333521.75941,33172,NA,NA
"29",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-11-14,65,"nearFar",6093987962.40049,10087021169.9293,3681630945.37676,23794,NA,NA
"30",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-11-15,66,"nearFar",4209490385208.3,8303671543855.57,2133972810650.63,32095,NA,NA
"31",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-11-16,67,"nearFar",154571092.988468,227137072.397785,105188565.369053,27228,NA,NA
"32",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-11-17,68,"nearFar",4295016.69063242,5698986.21950253,3236921.03512778,9406,NA,NA
"33",7,60,FALSE,0.5,TRUE,0.9,2020-09-10,2020-09-10,1,TRUE,TRUE,FALSE,FALSE,2020-09-10,2020-11-18,69,"nearFar",4973546.02980776,6713151.34184784,3684731.48466332,45522,NA,NA
