"","cutoff","date","lag","predType","fit_resp","right_lwr","right_upr","strawman","scaled_abs_err"
"1",2020-09-11,2020-09-12,1,"nearFuture",13.929920086745,10.1417739297457,19.1330111445274,13,0.535039689107667
"2",2020-09-11,2020-09-13,2,"nearFuture",17.2765727006907,12.9740212861487,23.0059715256452,13,1.13828578120246
"3",2020-09-11,2020-09-14,3,"nearFuture",7.53048737526998,5.52891921164477,10.2566592019764,13,3.73475444498779
"4",2020-09-11,2020-09-15,4,"nearFuture",14.8922013986716,11.5846910469749,19.1440290983427,13,0.0538992737145619
"5",2020-09-11,2020-09-16,5,"nearFuture",18.638529716114,14.5975634268774,23.7981353339308,13,1.81926394842505
"6",2020-09-11,2020-09-17,6,"nearFuture",19.3574616425928,13.91823026478,26.9223395586907,13,2.17872973193156
"7",2020-09-11,2020-09-18,7,"nearFuture",15.5595447364969,12.4760538022081,19.4051289169816,13,0.279772228362318
"8",2020-09-11,2020-09-19,8,"nearFuture",15.4155115553057,11.8077117932167,20.1256603034875,13,0.207755673775003
"9",2020-09-11,2020-09-20,9,"nearFuture",10.4980244960513,7.30685107090289,15.0829019573921,13,2.25098662648101
"10",2020-09-11,2020-09-21,10,"nearFuture",22.1003315931304,16.4275172602566,29.7321042972191,13,3.55016402148318
"11",2020-09-11,2020-11-10,60,"farFuture",30.4510321139455,20.5825695821001,45.0510007074601,NA,NA
"12",2020-09-11,2020-11-11,61,"farFuture",25.2394098982341,17.3061209830338,36.8093931988336,NA,NA
"13",2020-09-11,2020-11-12,62,"farFuture",38.2575102301875,23.9270915384408,61.1707062958928,NA,NA
"14",2020-09-11,2020-11-13,63,"farFuture",26.9632558644765,18.2424820335429,39.852974254076,NA,NA
"15",2020-09-11,2020-11-14,64,"farFuture",19.7898057632675,12.605277878039,31.0692406733981,NA,NA
"16",2020-09-11,2020-11-15,65,"farFuture",39.1957083606773,25.9948527107471,59.1002984702471,NA,NA
"17",2020-09-11,2020-11-16,66,"farFuture",44.2731250942881,30.6898615114347,63.8683105456233,NA,NA
"18",2020-09-11,2020-11-17,67,"farFuture",49.7042021494641,30.1411423402639,81.9646343667131,NA,NA
"19",2020-09-11,2020-11-18,68,"farFuture",34.639328943469,25.8440560664908,46.4278171571376,NA,NA
"20",2020-09-11,2020-11-19,69,"farFuture",42.8135070729667,29.3811045055431,62.3869122258885,NA,NA
"21",2020-09-11,2020-11-20,70,"farFuture",36.9046564732843,28.0558580464405,48.5443598679711,NA,NA
"22",2020-09-11,2020-09-12,1,"nearFar",13.929920086745,10.1417739297457,19.1330111445274,NA,NA
"23",2020-09-11,2020-09-13,2,"nearFar",17.2765727006907,12.9740212861487,23.0059715256452,NA,NA
"24",2020-09-11,2020-09-14,3,"nearFar",7.53048737526998,5.52891921164477,10.2566592019764,NA,NA
"25",2020-09-11,2020-09-15,4,"nearFar",14.8922013986716,11.5846910469749,19.1440290983427,NA,NA
"26",2020-09-11,2020-09-16,5,"nearFar",18.638529716114,14.5975634268774,23.7981353339308,NA,NA
"27",2020-09-11,2020-09-17,6,"nearFar",19.3574616425928,13.91823026478,26.9223395586907,NA,NA
"28",2020-09-11,2020-09-18,7,"nearFar",15.5595447364969,12.4760538022081,19.4051289169816,NA,NA
"29",2020-09-11,2020-09-19,8,"nearFar",15.4155115553057,11.8077117932167,20.1256603034875,NA,NA
"30",2020-09-11,2020-09-20,9,"nearFar",10.4980244960513,7.30685107090289,15.0829019573921,NA,NA
