"","cutoff","predType","startDate","endDate","mape","mae","mse","rmse","smape"
"1",2020-09-10,"nearFuture",2020-09-11,2020-10-04,0.498707938930528,363.188494011268,153313.271112799,391.552386166652,0.682062124458877
"2",2020-09-10,"farFuture",2020-11-10,2020-11-25,0.877175802265332,4919.51286229137,25699475.9247713,5069.46505311668,1.56370892587928
"3",2020-09-10,"nearFar",2020-09-11,2020-11-25,0.650095084264449,2185.71824132331,10371778.3325762,3220.52454307931,1.03472084502704
"4",2020-09-11,"nearFuture",2020-09-12,2020-10-05,Inf,371.1311611626,159817.027901128,399.771219450735,0.753929772212729
"5",2020-09-11,"farFuture",2020-11-11,2020-11-25,0.895136186174059,5107.27953965061,27588692.0530998,5252.49388891599,1.62169709378281
"6",2020-09-11,"nearFar",2020-09-12,2020-11-25,Inf,2192.72669135029,10709384.3452852,3272.51957141363,1.08768643435507
"7",2020-09-12,"nearFuture",2020-09-13,2020-10-12,Inf,483.69957298516,333368.84463027,577.381022055861,0.81300543910188
"8",2020-09-12,"farFuture",2020-11-12,2020-11-25,0.910378388385604,5312.77255375127,29615198.8662246,5441.98482782014,1.67167423141531
"9",2020-09-12,"nearFar",2020-09-13,2020-11-25,Inf,2020.22279413801,9650314.7605921,3106.49557549856,1.08621823665615
"10",2020-09-13,"nearFuture",2020-09-14,2020-10-07,Inf,344.159651128108,164553.961882217,405.652513713667,0.618457739403746
"11",2020-09-13,"farFuture",2020-11-12,2020-11-25,0.850394554801264,4968.71249900347,25968422.2090209,5095.92211567454,1.48067516723866
"12",2020-09-13,"nearFar",2020-09-14,2020-11-25,Inf,2047.94227929272,9671242.26345964,3109.86209717724,0.936116791763978
"13",2020-09-14,"nearFuture",2020-09-15,2020-10-08,Inf,299.514690862058,137603.425147208,370.949356580123,0.505694004498538
"14",2020-09-14,"farFuture",2020-11-13,2020-11-25,0.856692241701986,5065.59795035602,27051968.0362423,5201.15064540937,1.50102371125702
"15",2020-09-14,"nearFar",2020-09-15,2020-11-25,Inf,1974.08448473832,9594001.80201847,3097.41857068406,0.855404442008275
"16",2020-09-15,"nearFuture",2020-09-16,2020-10-04,0.381854310893036,287.267863325182,99321.9167240447,315.153798523903,0.478862356756052
"17",2020-09-15,"farFuture",2020-11-15,2020-11-25,0.841886511190599,4931.7817184427,25915852.9583005,5090.76153029195,1.45644897859982
"18",2020-09-15,"nearFar",2020-09-16,2020-11-25,0.550532784335476,1990.25627686827,9565383.2986354,3092.79538583389,0.837310784765435
"19",2020-09-16,"nearFuture",2020-09-17,2020-10-01,0.395733156470111,288.893986459177,99850.1138719327,315.99068636897,0.50899173484778
"20",2020-09-16,"farFuture",2020-11-16,2020-11-25,0.865896563842097,5001.73417944425,26738844.3336986,5170.96164496495,1.52957100785411
"21",2020-09-16,"nearFar",2020-09-17,2020-11-25,0.583798519418906,2174.03006365321,10755447.8018026,3279.5499389097,0.917223444050311
"22",2020-09-17,"nearFuture",2020-09-18,2020-10-02,0.420027101794833,314.183238897637,115269.141939899,339.513095387938,0.546937663383832
"23",2020-09-17,"farFuture",2020-11-17,2020-11-25,0.864402130186014,4972.89869289661,26664722.2682572,5163.7895259448,1.52471408297557
"24",2020-09-17,"nearFar",2020-09-18,2020-11-25,0.586667737441526,2061.20153414725,10071314.0643089,3173.53337217507,0.913603820730733
"25",2020-09-18,"nearFuture",2020-09-19,2020-10-03,0.410922809691869,310.547638565901,112558.073654904,335.496756549008,0.530572983996789
"26",2020-09-18,"farFuture",2020-11-18,2020-11-25,0.865434192656008,4672.63222358694,22993719.6251847,4795.17670427115,1.52739639902734
"27",2020-09-18,"nearFar",2020-09-19,2020-11-25,0.569013725505483,1827.79445074713,8071222.96114353,2840.98978546976,0.877294171833502
"28",2020-09-19,"nearFuture",2020-09-20,2020-10-04,0.395031608855038,297.61932890572,99854.5042691837,315.997633328453,0.501641723624596
"29",2020-09-19,"farFuture",2020-11-19,2020-11-25,0.890805153169386,4924.18363620551,25460614.6179997,5045.85122828644,1.60730741749661
"30",2020-09-19,"nearFar",2020-09-20,2020-11-25,0.552777736591422,1769.70797213747,8169187.26772891,2858.17901254084,0.853444444402054
"31",2020-09-20,"nearFuture",2020-09-21,2020-10-05,Inf,276.42699491536,89485.8443711555,299.141846573086,0.539972161154264
"32",2020-09-20,"farFuture",2020-11-20,2020-11-25,0.921657132242158,5023.75639195301,26554142.6078497,5153.07118210584,1.70967855362087
"33",2020-09-20,"nearFar",2020-09-21,2020-11-25,Inf,1632.8068226404,7650816.34822216,2766.01090891236,0.874173987573294
"34",2020-09-21,"nearFuture",2020-09-22,2020-10-07,Inf,357.525953712219,197387.385424171,444.283001502613,0.618567734292984
"35",2020-09-21,"farFuture",2020-11-21,2020-11-25,0.909995984107655,4689.15533144208,23150105.576431,4811.45566086096,1.67012820679773
"36",2020-09-21,"nearFar",2020-09-22,2020-11-25,Inf,1388.86628174314,5662320.28804485,2379.56304561254,0.868939275365543
"37",2020-09-22,"nearFuture",2020-09-23,2020-10-07,Inf,358.402304970249,197178.369456351,444.047710788323,0.62962976067474
"38",2020-09-22,"farFuture",2020-11-22,2020-11-25,0.923118447534635,4444.66484838428,20736072.8597405,4553.68783073022,1.71507129853196
"39",2020-09-22,"nearFar",2020-09-23,2020-11-25,Inf,1218.66810358373,4521156.1568846,2126.30105038882,0.85814376864468
"40",2020-09-23,"nearFuture",2020-09-24,2020-10-08,Inf,367.191405494054,203603.79330322,451.22477026779,0.6063959260141
"41",2020-09-23,"farFuture",2020-11-23,2020-11-25,0.916679764783192,3896.22816413406,15307421.0035116,3912.4699364355,1.69275540289434
"42",2020-09-23,"nearFar",2020-09-24,2020-11-25,Inf,955.364198600722,2720906.66167128,1649.51709953892,0.787455838827473
"43",2020-09-24,"nearFuture",2020-09-25,2020-10-09,Inf,371.03567918333,213990.935406472,462.591542731244,0.596979649404007
"44",2020-09-24,"farFuture",2020-11-24,2020-11-25,0.900963920876364,3586.57968837735,12863862.4906208,3586.62271372678,1.63983826993417
"45",2020-09-24,"nearFar",2020-09-25,2020-11-25,Inf,749.334974382627,1702211.11837287,1304.68813069364,0.719668898878144
"46",2020-09-25,"nearFuture",2020-09-26,2020-10-10,Inf,424.443389112831,273929.355404199,523.382609000528,0.641893941741736
"47",2020-09-25,"farFuture",2020-11-25,2020-11-25,0.917763209214081,3596.71401690998,12936351.7194367,3596.71401690998,1.69604880748436
"48",2020-09-25,"nearFar",2020-09-26,2020-11-25,Inf,622.710303350153,1065330.75315623,1032.14861001516,0.70777862085065
"49",2020-09-26,"nearFuture",2020-09-27,2020-10-11,Inf,489.298939095713,365636.407860289,604.678764188299,0.704773146981316
"50",2020-09-26,"nearFar",2020-09-27,2020-10-11,Inf,489.298939095713,365636.407860289,604.678764188299,0.704773146981316
"51",2020-09-27,"nearFuture",2020-09-28,2020-10-21,Inf,849.018698483726,1055202.1442899,1027.23032679624,0.888872439944878
"52",2020-09-27,"nearFar",2020-09-28,2020-10-21,Inf,849.018698483726,1055202.1442899,1027.23032679624,0.888872439944878
"53",2020-09-28,"nearFuture",2020-09-29,2020-10-22,Inf,949.487254107137,1279187.50778915,1131.01171867897,0.959096789361475
"54",2020-09-28,"nearFar",2020-09-29,2020-10-22,Inf,949.487254107137,1279187.50778915,1131.01171867897,0.959096789361475
"55",2020-09-29,"nearFuture",2020-09-30,2020-10-23,Inf,1067.87082049787,1622390.91701083,1273.73110074726,1.03192381786451
"56",2020-09-29,"nearFar",2020-09-30,2020-10-23,Inf,1067.87082049787,1622390.91701083,1273.73110074726,1.03192381786451
"57",2020-09-30,"nearFuture",2020-10-01,2020-10-25,Inf,1236.5541836136,2174888.95985712,1474.7504737606,1.08867540287987
"58",2020-09-30,"nearFar",2020-10-01,2020-10-25,Inf,1236.5541836136,2174888.95985712,1474.7504737606,1.08867540287987
"59",2020-10-01,"nearFuture",2020-10-02,2020-10-29,Inf,1445.29907252387,2948896.57997056,1717.23515569958,1.1294775403691
"60",2020-10-01,"nearFar",2020-10-02,2020-10-29,Inf,1445.29907252387,2948896.57997056,1717.23515569958,1.1294775403691
