"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_fever","pct_cough","pct_cmnty_sick","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_feel_nervous_all_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_enough_toEat_somewhat_worried","pct_enough_toEat_not_worried","pct_finances_very_worried","pct_finances_somewhat_worried","coef_(Intercept)","coef_pct_fever","coef_pct_cough","coef_pct_cmnty_sick","coef_pct_ate_outside_home","coef_pct_spent_time_with_non_hh","coef_pct_feel_nervous_all_time","coef_pct_feel_nervous_some_time","coef_pct_feel_nervous_little_time","coef_pct_enough_toEat_somewhat_worried","coef_pct_enough_toEat_not_worried","coef_pct_finances_very_worried","coef_pct_finances_somewhat_worried","pvals_(Intercept)","pvals_pct_fever","pvals_pct_cough","pvals_pct_cmnty_sick","pvals_pct_ate_outside_home","pvals_pct_spent_time_with_non_hh","pvals_pct_feel_nervous_all_time","pvals_pct_feel_nervous_some_time","pvals_pct_feel_nervous_little_time","pvals_pct_enough_toEat_somewhat_worried","pvals_pct_enough_toEat_not_worried","pvals_pct_finances_very_worried","pvals_pct_finances_somewhat_worried","aic","deviance","null_deviance"
"11",2020-09-03,36,19.3555714509312,26.2769734775999,14.2572791539888,593538.4035,1327420.863,2595390.4245,667608.8775,3307831.431,132547.164,1392719.8335,2110033.8975,2567126.691,1298182.518,4249306.14,2873154.702,3.97237947323593,7.10683640403598e-07,9.80033541222982e-07,-6.25125782389582e-07,-6.64394527268238e-07,-5.81715772214031e-07,2.08753522924943e-06,6.85752134811475e-07,5.79947169169486e-07,-6.8318681325909e-07,3.73514550039714e-07,3.07545104341588e-07,-4.29944552604394e-07,0.0261592505023037,0.154389220311151,0.0025415216883046,0.00203342906053425,0.00791887959695183,0.0306876240948814,0.0107184824303885,0.0419716073329633,0.0270570742369311,0.0326013576812785,0.143160929734486,0.0444317982111942,0.0446323986314256,581.578827404416,100.963203949255,197.480659327603
"12",2020-09-04,30,23.856369897853,31.824567030045,17.8832404590418,710491.7835,1162711.5195,2576872.806,536036.325,3488134.5585,133521.7755,1455094.9695,2088592.4445,2556405.9645,1418059.7325,4922762.6865,2869256.256,3.97237947323593,7.10683640403598e-07,9.80033541222982e-07,-6.25125782389582e-07,-6.64394527268238e-07,-5.81715772214031e-07,2.08753522924943e-06,6.85752134811475e-07,5.79947169169486e-07,-6.8318681325909e-07,3.73514550039714e-07,3.07545104341588e-07,-4.29944552604394e-07,0.0261592505023037,0.154389220311151,0.0025415216883046,0.00203342906053425,0.00791887959695183,0.0306876240948814,0.0107184824303885,0.0419716073329633,0.0270570742369311,0.0326013576812785,0.143160929734486,0.0444317982111942,0.0446323986314256,581.578827404416,100.963203949255,197.480659327603
"13",2020-09-05,30,30.1264369130413,41.7530278155162,21.7373984249875,759222.3585,1134447.786,2848789.4145,547731.663,3254227.7985,124750.272,1461917.25,2328346.8735,2522294.562,1596413.637,4994883.9375,2798109.6165,3.97237947323593,7.10683640403598e-07,9.80033541222982e-07,-6.25125782389582e-07,-6.64394527268238e-07,-5.81715772214031e-07,2.08753522924943e-06,6.85752134811475e-07,5.79947169169486e-07,-6.8318681325909e-07,3.73514550039714e-07,3.07545104341588e-07,-4.29944552604394e-07,0.0261592505023037,0.154389220311151,0.0025415216883046,0.00203342906053425,0.00791887959695183,0.0306876240948814,0.0107184824303885,0.0419716073329633,0.0270570742369311,0.0326013576812785,0.143160929734486,0.0444317982111942,0.0446323986314256,581.578827404416,100.963203949255,197.480659327603
"14",2020-09-06,22,12.6501936220201,18.2375154195969,8.77462718976748,328444.0755,1280639.511,2449198.6995,574046.1735,3806832.519,171531.624,1232883.5475,2073973.272,2899469.2125,1727986.1895,4429609.2675,2859510.141,3.97237947323593,7.10683640403598e-07,9.80033541222982e-07,-6.25125782389582e-07,-6.64394527268238e-07,-5.81715772214031e-07,2.08753522924943e-06,6.85752134811475e-07,5.79947169169486e-07,-6.8318681325909e-07,3.73514550039714e-07,3.07545104341588e-07,-4.29944552604394e-07,0.0261592505023037,0.154389220311151,0.0025415216883046,0.00203342906053425,0.00791887959695183,0.0306876240948814,0.0107184824303885,0.0419716073329633,0.0270570742369311,0.0326013576812785,0.143160929734486,0.0444317982111942,0.0446323986314256,581.578827404416,100.963203949255,197.480659327603
"15",2020-09-07,1,9.43448185749298,13.2632495911306,6.71098340627522,494128.0305,994103.73,2720140.6965,822572.106,3662590.017,138394.833,1325471.64,2426782.635,2741582.1495,1670484.111,4449101.4975,3257151.633,3.97237947323593,7.10683640403598e-07,9.80033541222982e-07,-6.25125782389582e-07,-6.64394527268238e-07,-5.81715772214031e-07,2.08753522924943e-06,6.85752134811475e-07,5.79947169169486e-07,-6.8318681325909e-07,3.73514550039714e-07,3.07545104341588e-07,-4.29944552604394e-07,0.0261592505023037,0.154389220311151,0.0025415216883046,0.00203342906053425,0.00791887959695183,0.0306876240948814,0.0107184824303885,0.0419716073329633,0.0270570742369311,0.0326013576812785,0.143160929734486,0.0444317982111942,0.0446323986314256,581.578827404416,100.963203949255,197.480659327603
"16",2020-09-08,16,22.4260324574998,32.2584444996112,15.5905512366195,465864.297,1046732.751,2667511.6755,588665.346,3578773.428,169582.401,1218264.375,2377077.4485,2547634.461,1580819.853,4729789.6095,2212368.105,3.97237947323593,7.10683640403598e-07,9.80033541222982e-07,-6.25125782389582e-07,-6.64394527268238e-07,-5.81715772214031e-07,2.08753522924943e-06,6.85752134811475e-07,5.79947169169486e-07,-6.8318681325909e-07,3.73514550039714e-07,3.07545104341588e-07,-4.29944552604394e-07,0.0261592505023037,0.154389220311151,0.0025415216883046,0.00203342906053425,0.00791887959695183,0.0306876240948814,0.0107184824303885,0.0419716073329633,0.0270570742369311,0.0326013576812785,0.143160929734486,0.0444317982111942,0.0446323986314256,581.578827404416,100.963203949255,197.480659327603
"17",2020-09-09,11,14.6782046283647,20.832770299504,10.3418646687271,472686.5775,1181229.138,2689927.74,647142.036,3445251.6525,176404.6815,1607134.3635,2005750.467,2923834.5,1608108.975,4323376.614,2861459.364,3.97237947323593,7.10683640403598e-07,9.80033541222982e-07,-6.25125782389582e-07,-6.64394527268238e-07,-5.81715772214031e-07,2.08753522924943e-06,6.85752134811475e-07,5.79947169169486e-07,-6.8318681325909e-07,3.73514550039714e-07,3.07545104341588e-07,-4.29944552604394e-07,0.0261592505023037,0.154389220311151,0.0025415216883046,0.00203342906053425,0.00791887959695183,0.0306876240948814,0.0107184824303885,0.0419716073329633,0.0270570742369311,0.0326013576812785,0.143160929734486,0.0444317982111942,0.0446323986314256,581.578827404416,100.963203949255,197.480659327603
"18",2020-09-10,10,16.2605568577625,22.0585543026295,11.9865384511173,546757.0515,1286487.18,2675308.5675,609132.1875,3329272.884,158861.6745,1451196.5235,2030115.7545,2853662.472,1659763.3845,3913065.1725,2784465.0555,3.97237947323593,7.10683640403598e-07,9.80033541222982e-07,-6.25125782389582e-07,-6.64394527268238e-07,-5.81715772214031e-07,2.08753522924943e-06,6.85752134811475e-07,5.79947169169486e-07,-6.8318681325909e-07,3.73514550039714e-07,3.07545104341588e-07,-4.29944552604394e-07,0.0261592505023037,0.154389220311151,0.0025415216883046,0.00203342906053425,0.00791887959695183,0.0306876240948814,0.0107184824303885,0.0419716073329633,0.0270570742369311,0.0326013576812785,0.143160929734486,0.0444317982111942,0.0446323986314256,581.578827404416,100.963203949255,197.480659327603
"19",2020-09-11,5,13.7578793939108,20.4149421041858,9.27160334089739,448321.29,1045758.1395,2305930.809,558452.3895,3278593.086,29238.345,1294284.072,2111983.1205,2456995.5915,1596413.637,3966668.805,2990108.082,3.97237947323593,7.10683640403598e-07,9.80033541222982e-07,-6.25125782389582e-07,-6.64394527268238e-07,-5.81715772214031e-07,2.08753522924943e-06,6.85752134811475e-07,5.79947169169486e-07,-6.8318681325909e-07,3.73514550039714e-07,3.07545104341588e-07,-4.29944552604394e-07,0.0261592505023037,0.154389220311151,0.0025415216883046,0.00203342906053425,0.00791887959695183,0.0306876240948814,0.0107184824303885,0.0419716073329633,0.0270570742369311,0.0326013576812785,0.143160929734486,0.0444317982111942,0.0446323986314256,581.578827404416,100.963203949255,197.480659327603
"20",2020-09-12,9,9.25784198973175,13.090361633853,6.54738506881212,503874.1455,1410262.8405,2952098.2335,707567.949,3618732.4995,34111.4025,1118854.002,1979435.9565,2696750.0205,1697773.233,4266849.147,2690902.3515,3.97237947323593,7.10683640403598e-07,9.80033541222982e-07,-6.25125782389582e-07,-6.64394527268238e-07,-5.81715772214031e-07,2.08753522924943e-06,6.85752134811475e-07,5.79947169169486e-07,-6.8318681325909e-07,3.73514550039714e-07,3.07545104341588e-07,-4.29944552604394e-07,0.0261592505023037,0.154389220311151,0.0025415216883046,0.00203342906053425,0.00791887959695183,0.0306876240948814,0.0107184824303885,0.0419716073329633,0.0270570742369311,0.0326013576812785,0.143160929734486,0.0444317982111942,0.0446323986314256,581.578827404416,100.963203949255,197.480659327603
"21",2020-09-13,7,21.7548010836086,30.0855955554758,15.730829370311,594513.015,1052580.42,2290337.025,455143.5705,3434530.926,98435.7615,1298182.518,2008674.3015,2376102.837,1654890.327,4285366.7655,2763023.6025,3.97237947323593,7.10683640403598e-07,9.80033541222982e-07,-6.25125782389582e-07,-6.64394527268238e-07,-5.81715772214031e-07,2.08753522924943e-06,6.85752134811475e-07,5.79947169169486e-07,-6.8318681325909e-07,3.73514550039714e-07,3.07545104341588e-07,-4.29944552604394e-07,0.0261592505023037,0.154389220311151,0.0025415216883046,0.00203342906053425,0.00791887959695183,0.0306876240948814,0.0107184824303885,0.0419716073329633,0.0270570742369311,0.0326013576812785,0.143160929734486,0.0444317982111942,0.0446323986314256,581.578827404416,100.963203949255,197.480659327603
"22",2020-09-14,14,20.3240183925421,29.2076091960019,14.1424010725579,698796.4455,1228010.49,2588568.144,742653.963,3423810.1995,258272.0475,1578870.63,2123678.4585,2838068.688,1664636.442,4493933.6265,3432581.703,3.97237947323593,7.10683640403598e-07,9.80033541222982e-07,-6.25125782389582e-07,-6.64394527268238e-07,-5.81715772214031e-07,2.08753522924943e-06,6.85752134811475e-07,5.79947169169486e-07,-6.8318681325909e-07,3.73514550039714e-07,3.07545104341588e-07,-4.29944552604394e-07,0.0261592505023037,0.154389220311151,0.0025415216883046,0.00203342906053425,0.00791887959695183,0.0306876240948814,0.0107184824303885,0.0419716073329633,0.0270570742369311,0.0326013576812785,0.143160929734486,0.0444317982111942,0.0446323986314256,581.578827404416,100.963203949255,197.480659327603
"23",2020-09-15,8,7.1262735729285,10.2762431159307,4.94186196874732,399590.715,1109107.887,2543736.015,697821.834,3467667.717,36060.6255,1159787.685,2177282.091,2899469.2125,1481409.48,4310706.6645,3116807.577,3.97237947323593,7.10683640403598e-07,9.80033541222982e-07,-6.25125782389582e-07,-6.64394527268238e-07,-5.81715772214031e-07,2.08753522924943e-06,6.85752134811475e-07,5.79947169169486e-07,-6.8318681325909e-07,3.73514550039714e-07,3.07545104341588e-07,-4.29944552604394e-07,0.0261592505023037,0.154389220311151,0.0025415216883046,0.00203342906053425,0.00791887959695183,0.0306876240948814,0.0107184824303885,0.0419716073329633,0.0270570742369311,0.0326013576812785,0.143160929734486,0.0444317982111942,0.0446323986314256,581.578827404416,100.963203949255,197.480659327603
"24",2020-09-16,0,16.9884606661201,22.7967850651492,12.6600217960348,655913.5395,1048681.974,2275717.8525,841089.7245,3520296.738,153014.0055,1228010.49,2095414.725,2660689.395,1674382.557,4222017.018,2529116.8425,3.97237947323593,7.10683640403598e-07,9.80033541222982e-07,-6.25125782389582e-07,-6.64394527268238e-07,-5.81715772214031e-07,2.08753522924943e-06,6.85752134811475e-07,5.79947169169486e-07,-6.8318681325909e-07,3.73514550039714e-07,3.07545104341588e-07,-4.29944552604394e-07,0.0261592505023037,0.154389220311151,0.0025415216883046,0.00203342906053425,0.00791887959695183,0.0306876240948814,0.0107184824303885,0.0419716073329633,0.0270570742369311,0.0326013576812785,0.143160929734486,0.0444317982111942,0.0446323986314256,581.578827404416,100.963203949255,197.480659327603
"25",2020-09-17,15,17.495011201005,23.4223103018413,13.0676868754158,600360.684,1062326.535,2732810.646,447346.6785,3661615.4055,193947.6885,1165635.354,2074947.8835,2552507.5185,1794259.7715,4525121.1945,2717216.862,3.97237947323593,7.10683640403598e-07,9.80033541222982e-07,-6.25125782389582e-07,-6.64394527268238e-07,-5.81715772214031e-07,2.08753522924943e-06,6.85752134811475e-07,5.79947169169486e-07,-6.8318681325909e-07,3.73514550039714e-07,3.07545104341588e-07,-4.29944552604394e-07,0.0261592505023037,0.154389220311151,0.0025415216883046,0.00203342906053425,0.00791887959695183,0.0306876240948814,0.0107184824303885,0.0419716073329633,0.0270570742369311,0.0326013576812785,0.143160929734486,0.0444317982111942,0.0446323986314256,581.578827404416,100.963203949255,197.480659327603
"26",2020-09-18,20,30.9090069899649,42.8519702092949,22.2945808194946,489254.973,1102285.6065,2513523.0585,566249.2815,3552458.9175,209541.4725,1497003.264,2354661.384,2374153.614,1591540.5795,4515375.0795,2665562.4525,3.97237947323593,7.10683640403598e-07,9.80033541222982e-07,-6.25125782389582e-07,-6.64394527268238e-07,-5.81715772214031e-07,2.08753522924943e-06,6.85752134811475e-07,5.79947169169486e-07,-6.8318681325909e-07,3.73514550039714e-07,3.07545104341588e-07,-4.29944552604394e-07,0.0261592505023037,0.154389220311151,0.0025415216883046,0.00203342906053425,0.00791887959695183,0.0306876240948814,0.0107184824303885,0.0419716073329633,0.0270570742369311,0.0326013576812785,0.143160929734486,0.0444317982111942,0.0446323986314256,581.578827404416,100.963203949255,197.480659327603
"27",2020-09-19,24,16.5943586339355,21.7978145898398,12.6330434336305,641294.367,1293309.4605,2147069.1345,873251.904,3628478.6145,125724.8835,1392719.8335,2249403.342,2752302.876,1627601.205,4039764.6675,3129477.5265,3.97237947323593,7.10683640403598e-07,9.80033541222982e-07,-6.25125782389582e-07,-6.64394527268238e-07,-5.81715772214031e-07,2.08753522924943e-06,6.85752134811475e-07,5.79947169169486e-07,-6.8318681325909e-07,3.73514550039714e-07,3.07545104341588e-07,-4.29944552604394e-07,0.0261592505023037,0.154389220311151,0.0025415216883046,0.00203342906053425,0.00791887959695183,0.0306876240948814,0.0107184824303885,0.0419716073329633,0.0270570742369311,0.0326013576812785,0.143160929734486,0.0444317982111942,0.0446323986314256,581.578827404416,100.963203949255,197.480659327603
"28",2020-09-20,20,16.51272906366,22.8234416978185,11.9469370456912,707567.949,1409288.229,2513523.0585,887871.0765,3626529.3915,221236.8105,1247502.72,2131475.3505,2831246.4075,1368354.546,4184981.781,2788363.5015,3.97237947323593,7.10683640403598e-07,9.80033541222982e-07,-6.25125782389582e-07,-6.64394527268238e-07,-5.81715772214031e-07,2.08753522924943e-06,6.85752134811475e-07,5.79947169169486e-07,-6.8318681325909e-07,3.73514550039714e-07,3.07545104341588e-07,-4.29944552604394e-07,0.0261592505023037,0.154389220311151,0.0025415216883046,0.00203342906053425,0.00791887959695183,0.0306876240948814,0.0107184824303885,0.0419716073329633,0.0270570742369311,0.0326013576812785,0.143160929734486,0.0444317982111942,0.0446323986314256,581.578827404416,100.963203949255,197.480659327603
"29",2020-09-21,18,9.57948430451708,13.4226109633579,6.83671156014286,640319.7555,1098387.1605,2831246.4075,877150.35,3491058.393,49705.1865,1313776.302,2024268.0855,2777642.775,1728960.801,4471517.562,2704546.9125,3.97237947323593,7.10683640403598e-07,9.80033541222982e-07,-6.25125782389582e-07,-6.64394527268238e-07,-5.81715772214031e-07,2.08753522924943e-06,6.85752134811475e-07,5.79947169169486e-07,-6.8318681325909e-07,3.73514550039714e-07,3.07545104341588e-07,-4.29944552604394e-07,0.0261592505023037,0.154389220311151,0.0025415216883046,0.00203342906053425,0.00791887959695183,0.0306876240948814,0.0107184824303885,0.0419716073329633,0.0270570742369311,0.0326013576812785,0.143160929734486,0.0444317982111942,0.0446323986314256,581.578827404416,100.963203949255,197.480659327603
"30",2020-09-22,20,12.8675632888124,20.238869558394,8.18099966077018,833292.8325,1840066.512,2919936.054,652989.705,3667463.0745,84791.2005,1012621.3485,2153891.415,2980361.967,1429755.0705,4269772.9815,3145071.3105,3.97237947323593,7.10683640403598e-07,9.80033541222982e-07,-6.25125782389582e-07,-6.64394527268238e-07,-5.81715772214031e-07,2.08753522924943e-06,6.85752134811475e-07,5.79947169169486e-07,-6.8318681325909e-07,3.73514550039714e-07,3.07545104341588e-07,-4.29944552604394e-07,0.0261592505023037,0.154389220311151,0.0025415216883046,0.00203342906053425,0.00791887959695183,0.0306876240948814,0.0107184824303885,0.0419716073329633,0.0270570742369311,0.0326013576812785,0.143160929734486,0.0444317982111942,0.0446323986314256,581.578827404416,100.963203949255,197.480659327603
"31",2020-09-23,2,11.1757320432349,15.8909316188282,7.85963905062707,435651.3405,1420008.9555,2436528.75,767993.862,3643097.787,85765.812,1136397.009,2194825.098,2546659.8495,1643194.989,3929633.568,3304907.5965,3.97237947323593,7.10683640403598e-07,9.80033541222982e-07,-6.25125782389582e-07,-6.64394527268238e-07,-5.81715772214031e-07,2.08753522924943e-06,6.85752134811475e-07,5.79947169169486e-07,-6.8318681325909e-07,3.73514550039714e-07,3.07545104341588e-07,-4.29944552604394e-07,0.0261592505023037,0.154389220311151,0.0025415216883046,0.00203342906053425,0.00791887959695183,0.0306876240948814,0.0107184824303885,0.0419716073329633,0.0270570742369311,0.0326013576812785,0.143160929734486,0.0444317982111942,0.0446323986314256,581.578827404416,100.963203949255,197.480659327603
"32",2020-09-24,16,16.4420748033138,24.6810616269546,10.9534114830183,702694.8915,1305004.7985,2575898.1945,817699.0485,3881877.6045,48730.575,1222162.821,2470640.1525,2544710.6265,1463866.473,5067005.1885,2973539.6865,3.97237947323593,7.10683640403598e-07,9.80033541222982e-07,-6.25125782389582e-07,-6.64394527268238e-07,-5.81715772214031e-07,2.08753522924943e-06,6.85752134811475e-07,5.79947169169486e-07,-6.8318681325909e-07,3.73514550039714e-07,3.07545104341588e-07,-4.29944552604394e-07,0.0261592505023037,0.154389220311151,0.0025415216883046,0.00203342906053425,0.00791887959695183,0.0306876240948814,0.0107184824303885,0.0419716073329633,0.0270570742369311,0.0326013576812785,0.143160929734486,0.0444317982111942,0.0446323986314256,581.578827404416,100.963203949255,197.480659327603
