"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_cough","pct_fatigue","pct_stuffy_runny_nose","pct_sore_throat","pct_chest_pain","pct_nausea","pct_eye_pain","pct_cmnty_sick","pct_tested_recently","pct_worked_outside_home","pct_attended_public_event","pct_direct_contact_with_non_hh","pct_wear_mask_most_time","pct_wear_mask_none_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_notWorried","pct_finances_very_worried","pct_fever","coef_(Intercept)","coef_pct_cough","coef_pct_fatigue","coef_pct_stuffy_runny_nose","coef_pct_sore_throat","coef_pct_chest_pain","coef_pct_nausea","coef_pct_eye_pain","coef_pct_cmnty_sick","coef_pct_tested_recently","coef_pct_worked_outside_home","coef_pct_attended_public_event","coef_pct_direct_contact_with_non_hh","coef_pct_wear_mask_most_time","coef_pct_wear_mask_none_time","coef_pct_feel_nervous_none_time","coef_pct_feel_depressed_all_time","coef_pct_feel_depressed_most_time","coef_pct_worried_ill_covid19_very","coef_pct_worried_ill_covid19_notWorried","coef_pct_finances_very_worried","coef_pct_fever","pvals_(Intercept)","pvals_pct_cough","pvals_pct_fatigue","pvals_pct_stuffy_runny_nose","pvals_pct_sore_throat","pvals_pct_chest_pain","pvals_pct_nausea","pvals_pct_eye_pain","pvals_pct_cmnty_sick","pvals_pct_tested_recently","pvals_pct_worked_outside_home","pvals_pct_attended_public_event","pvals_pct_direct_contact_with_non_hh","pvals_pct_wear_mask_most_time","pvals_pct_wear_mask_none_time","pvals_pct_feel_nervous_none_time","pvals_pct_feel_depressed_all_time","pvals_pct_feel_depressed_most_time","pvals_pct_worried_ill_covid19_very","pvals_pct_worried_ill_covid19_notWorried","pvals_pct_finances_very_worried","pvals_pct_fever","aic","deviance","null_deviance"
"1",2020-08-25,848,862.877987907213,927.131644180027,803.077347956667,105897376.09,97288944.2272,100978272.1684,78159095.6432,34433727.4512,25688653.8128,78159095.6432,228874974.13,657110298.8604,544244192.2148,167112891.5588,341877722.5512,238439898.422,13254252.2332,881339452.62,33613876.7976,60668948.3664,230651317.2128,330399813.4008,310176830.612,40309323.802,6.43462635670276,-3.17679787185696e-09,-3.27804910351771e-09,2.94453876258264e-09,-3.32501465744949e-09,3.65948912141955e-09,5.10746041259555e-09,2.43365230306485e-09,2.17013849704016e-09,1.76895133122175e-09,-1.42576073466262e-09,-1.35574189728e-09,1.89291183736449e-09,5.43373380834946e-09,-3.12481587785564e-08,-2.31183731840765e-09,-6.18905050336049e-09,3.32616440808358e-09,1.66397155664319e-09,-3.77795480554595e-09,3.44377820014728e-09,3.74501841151977e-09,2.12413644181243e-09,0.00627984003787547,0.0167566383508368,0.00722939297173529,0.0472167666450987,0.0577435809255284,0.0651867115294671,0.117445371552227,7.27688980854658e-05,2.8120038657529e-07,0.0074423568419103,0.0296369887663598,0.00864027635162316,1.2550269134526e-07,3.19934701821167e-10,0.00402926691386822,0.00500583457957794,0.0630467744794658,0.0949056031614212,1.91114735951867e-05,3.4962024566066e-05,0.0790199752820373,988.489502750026,85.6249822131526,1762.57360608625
"2",2020-08-26,1059,956.950014159744,1023.3971948594,894.817119101199,105350808.9876,98382078.432,106443943.1924,91140064.3252,40582607.3532,28148205.7736,82804916.0136,223545944.8816,650688135.4072,534952551.474,151945654.4672,323431082.8452,232837585.6224,15440520.6428,891997511.1168,32110817.266,71190365.0876,253197210.1868,299245488.564,321518097.9868,38942906.046,6.43462635670276,-3.17679787185696e-09,-3.27804910351771e-09,2.94453876258264e-09,-3.32501465744949e-09,3.65948912141955e-09,5.10746041259555e-09,2.43365230306485e-09,2.17013849704016e-09,1.76895133122175e-09,-1.42576073466262e-09,-1.35574189728e-09,1.89291183736449e-09,5.43373380834946e-09,-3.12481587785564e-08,-2.31183731840765e-09,-6.18905050336049e-09,3.32616440808358e-09,1.66397155664319e-09,-3.77795480554595e-09,3.44377820014728e-09,3.74501841151977e-09,2.12413644181243e-09,0.00627984003787547,0.0167566383508368,0.00722939297173529,0.0472167666450987,0.0577435809255284,0.0651867115294671,0.117445371552227,7.27688980854658e-05,2.8120038657529e-07,0.0074423568419103,0.0296369887663598,0.00864027635162316,1.2550269134526e-07,3.19934701821167e-10,0.00402926691386822,0.00500583457957794,0.0630467744794658,0.0949056031614212,1.91114735951867e-05,3.4962024566066e-05,0.0790199752820373,988.489502750026,85.6249822131526,1762.57360608625
"3",2020-08-27,1023,1049.89566531595,1102.71271832905,999.608410900987,107810360.9484,108630211.602,98108794.8808,84444617.3208,39079547.8216,30471115.9588,88680512.3644,227781839.9252,625272765.1456,528393746.2452,154951773.5304,339964737.6928,233384152.7248,12024476.2528,869314976.3672,33203951.4708,66407902.9416,242539151.69,309903547.0608,329443320.9716,40582607.3532,6.43462635670276,-3.17679787185696e-09,-3.27804910351771e-09,2.94453876258264e-09,-3.32501465744949e-09,3.65948912141955e-09,5.10746041259555e-09,2.43365230306485e-09,2.17013849704016e-09,1.76895133122175e-09,-1.42576073466262e-09,-1.35574189728e-09,1.89291183736449e-09,5.43373380834946e-09,-3.12481587785564e-08,-2.31183731840765e-09,-6.18905050336049e-09,3.32616440808358e-09,1.66397155664319e-09,-3.77795480554595e-09,3.44377820014728e-09,3.74501841151977e-09,2.12413644181243e-09,0.00627984003787547,0.0167566383508368,0.00722939297173529,0.0472167666450987,0.0577435809255284,0.0651867115294671,0.117445371552227,7.27688980854658e-05,2.8120038657529e-07,0.0074423568419103,0.0296369887663598,0.00864027635162316,1.2550269134526e-07,3.19934701821167e-10,0.00402926691386822,0.00500583457957794,0.0630467744794658,0.0949056031614212,1.91114735951867e-05,3.4962024566066e-05,0.0790199752820373,988.489502750026,85.6249822131526,1762.57360608625
"4",2020-08-28,1057,1065.56717065908,1149.31554912333,987.921372901005,108903495.1532,104394316.5584,106717226.7436,92096556.7544,44545218.8456,24048952.5056,81301856.482,220539825.8184,708214322.9348,524977701.8552,159460952.1252,326710485.4596,223955870.2084,11751192.7016,886395198.3172,37849771.8412,65178126.9612,250737658.226,303618025.3832,324250933.4988,47551337.9088,6.43462635670276,-3.17679787185696e-09,-3.27804910351771e-09,2.94453876258264e-09,-3.32501465744949e-09,3.65948912141955e-09,5.10746041259555e-09,2.43365230306485e-09,2.17013849704016e-09,1.76895133122175e-09,-1.42576073466262e-09,-1.35574189728e-09,1.89291183736449e-09,5.43373380834946e-09,-3.12481587785564e-08,-2.31183731840765e-09,-6.18905050336049e-09,3.32616440808358e-09,1.66397155664319e-09,-3.77795480554595e-09,3.44377820014728e-09,3.74501841151977e-09,2.12413644181243e-09,0.00627984003787547,0.0167566383508368,0.00722939297173529,0.0472167666450987,0.0577435809255284,0.0651867115294671,0.117445371552227,7.27688980854658e-05,2.8120038657529e-07,0.0074423568419103,0.0296369887663598,0.00864027635162316,1.2550269134526e-07,3.19934701821167e-10,0.00402926691386822,0.00500583457957794,0.0630467744794658,0.0949056031614212,1.91114735951867e-05,3.4962024566066e-05,0.0790199752820373,988.489502750026,85.6249822131526,1762.57360608625
"5",2020-08-29,1021,1048.75079536214,1100.79664216846,999.16568477723,110406554.6848,110269912.9092,106443943.1924,84034691.994,42358950.436,28421489.3248,87314094.6084,223545944.8816,634017838.784,532902924.84,169982368.8464,341331155.4488,230378033.6616,12844326.9064,871911170.1036,33613876.7976,68730813.1268,244178852.9972,301978324.076,329170037.4204,45228427.7236,6.43462635670276,-3.17679787185696e-09,-3.27804910351771e-09,2.94453876258264e-09,-3.32501465744949e-09,3.65948912141955e-09,5.10746041259555e-09,2.43365230306485e-09,2.17013849704016e-09,1.76895133122175e-09,-1.42576073466262e-09,-1.35574189728e-09,1.89291183736449e-09,5.43373380834946e-09,-3.12481587785564e-08,-2.31183731840765e-09,-6.18905050336049e-09,3.32616440808358e-09,1.66397155664319e-09,-3.77795480554595e-09,3.44377820014728e-09,3.74501841151977e-09,2.12413644181243e-09,0.00627984003787547,0.0167566383508368,0.00722939297173529,0.0472167666450987,0.0577435809255284,0.0651867115294671,0.117445371552227,7.27688980854658e-05,2.8120038657529e-07,0.0074423568419103,0.0296369887663598,0.00864027635162316,1.2550269134526e-07,3.19934701821167e-10,0.00402926691386822,0.00500583457957794,0.0630467744794658,0.0949056031614212,1.91114735951867e-05,3.4962024566066e-05,0.0790199752820373,988.489502750026,85.6249822131526,1762.57360608625
"6",2020-08-30,948,982.410149919916,1046.52541525086,922.222899320916,101388197.4952,109176778.7044,103847749.456,85264467.9744,40172682.0264,32110817.266,87314094.6084,230651317.2128,625409406.9212,492866884.5892,169572443.5196,340647946.5708,227098631.0472,11887834.4772,890084526.2584,37029921.1876,66134619.3904,245271987.202,319058546.026,320971530.8844,44545218.8456,6.43462635670276,-3.17679787185696e-09,-3.27804910351771e-09,2.94453876258264e-09,-3.32501465744949e-09,3.65948912141955e-09,5.10746041259555e-09,2.43365230306485e-09,2.17013849704016e-09,1.76895133122175e-09,-1.42576073466262e-09,-1.35574189728e-09,1.89291183736449e-09,5.43373380834946e-09,-3.12481587785564e-08,-2.31183731840765e-09,-6.18905050336049e-09,3.32616440808358e-09,1.66397155664319e-09,-3.77795480554595e-09,3.44377820014728e-09,3.74501841151977e-09,2.12413644181243e-09,0.00627984003787547,0.0167566383508368,0.00722939297173529,0.0472167666450987,0.0577435809255284,0.0651867115294671,0.117445371552227,7.27688980854658e-05,2.8120038657529e-07,0.0074423568419103,0.0296369887663598,0.00864027635162316,1.2550269134526e-07,3.19934701821167e-10,0.00402926691386822,0.00500583457957794,0.0630467744794658,0.0949056031614212,1.91114735951867e-05,3.4962024566066e-05,0.0790199752820373,988.489502750026,85.6249822131526,1762.57360608625
"7",2020-08-31,971,1013.90473933675,1077.84221216837,953.760029848356,113276031.9724,109586704.0312,92916407.408,81301856.482,45774994.826,27601638.6712,81848423.5844,229831466.5592,647272091.0172,530170089.328,172031995.4804,345567050.4924,228738332.3544,11204625.5992,855514157.0316,34843652.778,65588052.288,239942957.9536,317418844.7188,322064665.0892,42632233.9872,6.43462635670276,-3.17679787185696e-09,-3.27804910351771e-09,2.94453876258264e-09,-3.32501465744949e-09,3.65948912141955e-09,5.10746041259555e-09,2.43365230306485e-09,2.17013849704016e-09,1.76895133122175e-09,-1.42576073466262e-09,-1.35574189728e-09,1.89291183736449e-09,5.43373380834946e-09,-3.12481587785564e-08,-2.31183731840765e-09,-6.18905050336049e-09,3.32616440808358e-09,1.66397155664319e-09,-3.77795480554595e-09,3.44377820014728e-09,3.74501841151977e-09,2.12413644181243e-09,0.00627984003787547,0.0167566383508368,0.00722939297173529,0.0472167666450987,0.0577435809255284,0.0651867115294671,0.117445371552227,7.27688980854658e-05,2.8120038657529e-07,0.0074423568419103,0.0296369887663598,0.00864027635162316,1.2550269134526e-07,3.19934701821167e-10,0.00402926691386822,0.00500583457957794,0.0630467744794658,0.0949056031614212,1.91114735951867e-05,3.4962024566066e-05,0.0790199752820373,988.489502750026,85.6249822131526,1762.57360608625
"8",2020-09-01,759,832.606776392566,890.325967062941,778.629479247584,108493569.8264,98518720.2076,96195810.0224,83761408.4428,45638353.0504,27738280.4468,76656036.1116,226142138.618,639483509.808,537138819.8836,178317517.158,352125855.7212,223136019.5548,12707685.1308,899102883.448,32794026.144,65178126.9612,236390271.788,324934142.3768,318102053.5968,43998651.7432,6.43462635670276,-3.17679787185696e-09,-3.27804910351771e-09,2.94453876258264e-09,-3.32501465744949e-09,3.65948912141955e-09,5.10746041259555e-09,2.43365230306485e-09,2.17013849704016e-09,1.76895133122175e-09,-1.42576073466262e-09,-1.35574189728e-09,1.89291183736449e-09,5.43373380834946e-09,-3.12481587785564e-08,-2.31183731840765e-09,-6.18905050336049e-09,3.32616440808358e-09,1.66397155664319e-09,-3.77795480554595e-09,3.44377820014728e-09,3.74501841151977e-09,2.12413644181243e-09,0.00627984003787547,0.0167566383508368,0.00722939297173529,0.0472167666450987,0.0577435809255284,0.0651867115294671,0.117445371552227,7.27688980854658e-05,2.8120038657529e-07,0.0074423568419103,0.0296369887663598,0.00864027635162316,1.2550269134526e-07,3.19934701821167e-10,0.00402926691386822,0.00500583457957794,0.0630467744794658,0.0949056031614212,1.91114735951867e-05,3.4962024566066e-05,0.0790199752820373,988.489502750026,85.6249822131526,1762.57360608625
"9",2020-09-02,1105,980.411442147168,1046.52114915811,918.477946352395,101934764.5976,112319539.5432,112866106.6456,81575140.0332,38532980.7192,25825295.5884,95239317.5932,224639079.0864,598217693.5768,540554864.2736,169299159.9684,364696899.0764,230241391.886,11477909.1504,879699751.3128,37986413.6168,60395664.8152,241446017.4852,308947054.6316,323567724.6208,45501711.2748,6.43462635670276,-3.17679787185696e-09,-3.27804910351771e-09,2.94453876258264e-09,-3.32501465744949e-09,3.65948912141955e-09,5.10746041259555e-09,2.43365230306485e-09,2.17013849704016e-09,1.76895133122175e-09,-1.42576073466262e-09,-1.35574189728e-09,1.89291183736449e-09,5.43373380834946e-09,-3.12481587785564e-08,-2.31183731840765e-09,-6.18905050336049e-09,3.32616440808358e-09,1.66397155664319e-09,-3.77795480554595e-09,3.44377820014728e-09,3.74501841151977e-09,2.12413644181243e-09,0.00627984003787547,0.0167566383508368,0.00722939297173529,0.0472167666450987,0.0577435809255284,0.0651867115294671,0.117445371552227,7.27688980854658e-05,2.8120038657529e-07,0.0074423568419103,0.0296369887663598,0.00864027635162316,1.2550269134526e-07,3.19934701821167e-10,0.00402926691386822,0.00500583457957794,0.0630467744794658,0.0949056031614212,1.91114735951867e-05,3.4962024566066e-05,0.0790199752820373,988.489502750026,85.6249822131526,1762.57360608625
"10",2020-09-03,1043,1078.72355999432,1151.66379343112,1010.40297135678,114642449.7284,123660806.918,94829392.2664,74879693.0288,43862009.9676,33340593.2464,85947676.8524,248688031.592,637297241.3984,526890686.7136,156181549.5108,334362424.8932,228465048.8032,10111491.3944,873414229.6352,31017683.0612,62581933.2248,240762808.6072,320288322.0064,327940261.44,45091785.948,6.43462635670276,-3.17679787185696e-09,-3.27804910351771e-09,2.94453876258264e-09,-3.32501465744949e-09,3.65948912141955e-09,5.10746041259555e-09,2.43365230306485e-09,2.17013849704016e-09,1.76895133122175e-09,-1.42576073466262e-09,-1.35574189728e-09,1.89291183736449e-09,5.43373380834946e-09,-3.12481587785564e-08,-2.31183731840765e-09,-6.18905050336049e-09,3.32616440808358e-09,1.66397155664319e-09,-3.77795480554595e-09,3.44377820014728e-09,3.74501841151977e-09,2.12413644181243e-09,0.00627984003787547,0.0167566383508368,0.00722939297173529,0.0472167666450987,0.0577435809255284,0.0651867115294671,0.117445371552227,7.27688980854658e-05,2.8120038657529e-07,0.0074423568419103,0.0296369887663598,0.00864027635162316,1.2550269134526e-07,3.19934701821167e-10,0.00402926691386822,0.00500583457957794,0.0630467744794658,0.0949056031614212,1.91114735951867e-05,3.4962024566066e-05,0.0790199752820373,988.489502750026,85.6249822131526,1762.57360608625
