"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_difficulty_breathing","pct_eye_pain","pct_headache","pct_enough_toEat_somewhat_worried","pct_finances_somewhat_worried","pct_cmnty_sick","pct_feel_nervous_some_time","coef_(Intercept)","coef_pct_difficulty_breathing","coef_pct_eye_pain","coef_pct_headache","coef_pct_enough_toEat_somewhat_worried","coef_pct_finances_somewhat_worried","coef_pct_cmnty_sick","coef_pct_feel_nervous_some_time","pvals_(Intercept)","pvals_pct_difficulty_breathing","pvals_pct_eye_pain","pvals_pct_headache","pvals_pct_enough_toEat_somewhat_worried","pvals_pct_finances_somewhat_worried","pvals_pct_cmnty_sick","pvals_pct_feel_nervous_some_time","aic","deviance","null_deviance"
"1",2020-09-03,5,4.95652917008191,6.5532710862157,3.74884253843063,588885.0807,1026531.6174,1960429.6266,1511440.1991,3959614.1301,1634321.5161,2255344.7874,-4.43463444913468,9.56651699266054e-07,6.71046926577159e-07,8.79813721627273e-07,5.10829068996368e-07,4.53190717158698e-07,-3.1330928662484e-07,4.45084340068674e-07,0.000766472548534436,0.00691829025972872,0.0233389803065851,0.0011845524070994,0.117500699015048,0.0237067666821745,0.00781110047223437,0.118130898300146,219.609968712553,24.3744806340524,51.4325138879059
"2",2020-09-04,5,7.2611379276467,10.8730579558451,4.8490612501487,508539.6042,1031257.8219,2303552.0733,1643773.9251,3725194.3869,1845110.2368,2835722.7,-4.43463444913468,9.56651699266054e-07,6.71046926577159e-07,8.79813721627273e-07,5.10829068996368e-07,4.53190717158698e-07,-3.1330928662484e-07,4.45084340068674e-07,0.000766472548534436,0.00691829025972872,0.0233389803065851,0.0011845524070994,0.117500699015048,0.0237067666821745,0.00781110047223437,0.118130898300146,219.609968712553,24.3744806340524,51.4325138879059
"3",2020-09-05,5,4.92226013727843,8.17336638525128,2.96434097249824,690025.857,1042600.7127,1599347.6028,1967991.5538,3124021.1745,1234484.6154,2757267.7053,-4.43463444913468,9.56651699266054e-07,6.71046926577159e-07,8.79813721627273e-07,5.10829068996368e-07,4.53190717158698e-07,-3.1330928662484e-07,4.45084340068674e-07,0.000766472548534436,0.00691829025972872,0.0233389803065851,0.0011845524070994,0.117500699015048,0.0237067666821745,0.00781110047223437,0.118130898300146,219.609968712553,24.3744806340524,51.4325138879059
"4",2020-09-06,4,5.04973999212575,7.38219468735041,3.45424024535262,642763.812,818578.6194,2211863.706,1898043.7272,3572065.3611,1946251.0131,2168382.6246,-4.43463444913468,9.56651699266054e-07,6.71046926577159e-07,8.79813721627273e-07,5.10829068996368e-07,4.53190717158698e-07,-3.1330928662484e-07,4.45084340068674e-07,0.000766472548534436,0.00691829025972872,0.0233389803065851,0.0011845524070994,0.117500699015048,0.0237067666821745,0.00781110047223437,0.118130898300146,219.609968712553,24.3744806340524,51.4325138879059
"5",2020-09-14,6,5.48469677853471,8.95909162447287,3.35769517863805,327053.3514,1251498.9516,2672196.0243,1453780.5042,3128747.379,1234484.6154,1930181.9178,-4.43463444913468,9.56651699266054e-07,6.71046926577159e-07,8.79813721627273e-07,5.10829068996368e-07,4.53190717158698e-07,-3.1330928662484e-07,4.45084340068674e-07,0.000766472548534436,0.00691829025972872,0.0233389803065851,0.0011845524070994,0.117500699015048,0.0237067666821745,0.00781110047223437,0.118130898300146,219.609968712553,24.3744806340524,51.4325138879059
"6",2020-09-15,6,6.18255495018322,8.19562480109507,4.66395017338126,519882.495,1068122.217,2078584.7391,1793121.9873,3839568.5358,1554921.2805,2347033.1547,-4.43463444913468,9.56651699266054e-07,6.71046926577159e-07,8.79813721627273e-07,5.10829068996368e-07,4.53190717158698e-07,-3.1330928662484e-07,4.45084340068674e-07,0.000766472548534436,0.00691829025972872,0.0233389803065851,0.0011845524070994,0.117500699015048,0.0237067666821745,0.00781110047223437,0.118130898300146,219.609968712553,24.3744806340524,51.4325138879059
"7",2020-09-16,5,4.25926867924453,5.67103360959656,3.19895294771213,647490.0165,1215579.7974,2073858.5346,1624869.1071,3392469.5901,2010527.3943,1991622.5763,-4.43463444913468,9.56651699266054e-07,6.71046926577159e-07,8.79813721627273e-07,5.10829068996368e-07,4.53190717158698e-07,-3.1330928662484e-07,4.45084340068674e-07,0.000766472548534436,0.00691829025972872,0.0233389803065851,0.0011845524070994,0.117500699015048,0.0237067666821745,0.00781110047223437,0.118130898300146,219.609968712553,24.3744806340524,51.4325138879059
"8",2020-09-17,6,6.28133556046295,7.83635429433051,5.03488930454327,583213.6353,1149412.9344,2289373.4598,1610690.4936,3839568.5358,2010527.3943,2237385.2103,-4.43463444913468,9.56651699266054e-07,6.71046926577159e-07,8.79813721627273e-07,5.10829068996368e-07,4.53190717158698e-07,-3.1330928662484e-07,4.45084340068674e-07,0.000766472548534436,0.00691829025972872,0.0233389803065851,0.0011845524070994,0.117500699015048,0.0237067666821745,0.00781110047223437,0.118130898300146,219.609968712553,24.3744806340524,51.4325138879059
"9",2020-09-18,4,3.67743515358407,5.09339186141249,2.65511267869846,614406.585,827085.7875,2224151.8377,1134289.08,3621217.8879,1814862.528,2213754.1878,-4.43463444913468,9.56651699266054e-07,6.71046926577159e-07,8.79813721627273e-07,5.10829068996368e-07,4.53190717158698e-07,-3.1330928662484e-07,4.45084340068674e-07,0.000766472548534436,0.00691829025972872,0.0233389803065851,0.0011845524070994,0.117500699015048,0.0237067666821745,0.00781110047223437,0.118130898300146,219.609968712553,24.3744806340524,51.4325138879059
"10",2020-09-19,2,2.23453953071835,3.41989428035942,1.46003545870378,325162.8696,733506.9384,2363102.25,1090807.9986,3326302.7271,2168382.6246,2181615.9972,-4.43463444913468,9.56651699266054e-07,6.71046926577159e-07,8.79813721627273e-07,5.10829068996368e-07,4.53190717158698e-07,-3.1330928662484e-07,4.45084340068674e-07,0.000766472548534436,0.00691829025972872,0.0233389803065851,0.0011845524070994,0.117500699015048,0.0237067666821745,0.00781110047223437,0.118130898300146,219.609968712553,24.3744806340524,51.4325138879059
"11",2020-09-23,6,4.81949714534454,7.25014566134477,3.20373601013636,829921.5102,890416.9278,2130572.9886,1415025.6273,3150487.9197,1941524.8086,2693936.565,-4.43463444913468,9.56651699266054e-07,6.71046926577159e-07,8.79813721627273e-07,5.10829068996368e-07,4.53190717158698e-07,-3.1330928662484e-07,4.45084340068674e-07,0.000766472548534436,0.00691829025972872,0.0233389803065851,0.0011845524070994,0.117500699015048,0.0237067666821745,0.00781110047223437,0.118130898300146,219.609968712553,24.3744806340524,51.4325138879059
"12",2020-09-24,5,4.51981483151573,6.00945060829205,3.39943323321459,528389.6631,856388.2554,2483147.8443,1476466.2858,3864144.7992,2288428.2189,1999184.5035,-4.43463444913468,9.56651699266054e-07,6.71046926577159e-07,8.79813721627273e-07,5.10829068996368e-07,4.53190717158698e-07,-3.1330928662484e-07,4.45084340068674e-07,0.000766472548534436,0.00691829025972872,0.0233389803065851,0.0011845524070994,0.117500699015048,0.0237067666821745,0.00781110047223437,0.118130898300146,219.609968712553,24.3744806340524,51.4325138879059
"13",2020-09-28,5,5.2887796532202,6.74266521030134,4.14838781815564,475456.1727,1136179.5618,2509614.5895,1533180.7398,3807430.3452,2979399.3168,2470859.7126,-4.43463444913468,9.56651699266054e-07,6.71046926577159e-07,8.79813721627273e-07,5.10829068996368e-07,4.53190717158698e-07,-3.1330928662484e-07,4.45084340068674e-07,0.000766472548534436,0.00691829025972872,0.0233389803065851,0.0011845524070994,0.117500699015048,0.0237067666821745,0.00781110047223437,0.118130898300146,219.609968712553,24.3744806340524,51.4325138879059
"14",2020-09-29,4,3.35301583962472,4.65674209376622,2.41428771325437,381877.3236,929171.8047,1960429.6266,1553030.7987,4007821.416,2051172.753,2165546.9019,-4.43463444913468,9.56651699266054e-07,6.71046926577159e-07,8.79813721627273e-07,5.10829068996368e-07,4.53190717158698e-07,-3.1330928662484e-07,4.45084340068674e-07,0.000766472548534436,0.00691829025972872,0.0233389803065851,0.0011845524070994,0.117500699015048,0.0237067666821745,0.00781110047223437,0.118130898300146,219.609968712553,24.3744806340524,51.4325138879059
"15",2020-10-03,5,4.5794826436529,6.11591044437184,3.42903341608237,690025.857,1102150.8894,2522847.9621,1260006.1197,4044685.8111,2923630.1037,1743969.4605,-4.43463444913468,9.56651699266054e-07,6.71046926577159e-07,8.79813721627273e-07,5.10829068996368e-07,4.53190717158698e-07,-3.1330928662484e-07,4.45084340068674e-07,0.000766472548534436,0.00691829025972872,0.0233389803065851,0.0011845524070994,0.117500699015048,0.0237067666821745,0.00781110047223437,0.118130898300146,219.609968712553,24.3744806340524,51.4325138879059
"16",2020-10-09,6,5.38172462654276,6.99558344231658,4.14017789863511,776042.7789,960364.7544,2294099.6643,1484973.4539,4273434.1089,3150487.9197,2256290.0283,-4.43463444913468,9.56651699266054e-07,6.71046926577159e-07,8.79813721627273e-07,5.10829068996368e-07,4.53190717158698e-07,-3.1330928662484e-07,4.45084340068674e-07,0.000766472548534436,0.00691829025972872,0.0233389803065851,0.0011845524070994,0.117500699015048,0.0237067666821745,0.00781110047223437,0.118130898300146,219.609968712553,24.3744806340524,51.4325138879059
"17",2020-10-10,5,4.55141893734588,6.22836437865553,3.32597983737464,486799.0635,892307.4096,2459516.8218,1778943.3738,3466198.3803,2466133.5081,2279921.0508,-4.43463444913468,9.56651699266054e-07,6.71046926577159e-07,8.79813721627273e-07,5.10829068996368e-07,4.53190717158698e-07,-3.1330928662484e-07,4.45084340068674e-07,0.000766472548534436,0.00691829025972872,0.0233389803065851,0.0011845524070994,0.117500699015048,0.0237067666821745,0.00781110047223437,0.118130898300146,219.609968712553,24.3744806340524,51.4325138879059
"18",2020-10-11,0,2.05764818958339,3.3429800716271,1.26650951587488,515156.2905,975488.6088,2007691.6716,945240.9,4125031.2876,2483147.8443,1501042.5492,-4.43463444913468,9.56651699266054e-07,6.71046926577159e-07,8.79813721627273e-07,5.10829068996368e-07,4.53190717158698e-07,-3.1330928662484e-07,4.45084340068674e-07,0.000766472548534436,0.00691829025972872,0.0233389803065851,0.0011845524070994,0.117500699015048,0.0237067666821745,0.00781110047223437,0.118130898300146,219.609968712553,24.3744806340524,51.4325138879059
"19",2020-10-12,11,8.06043811310487,12.2872689543688,5.28764063165501,780768.9834,1678747.8384,2468023.9899,1420697.0727,4258310.2545,3052182.8661,1746805.1832,-4.43463444913468,9.56651699266054e-07,6.71046926577159e-07,8.79813721627273e-07,5.10829068996368e-07,4.53190717158698e-07,-3.1330928662484e-07,4.45084340068674e-07,0.000766472548534436,0.00691829025972872,0.0233389803065851,0.0011845524070994,0.117500699015048,0.0237067666821745,0.00781110047223437,0.118130898300146,219.609968712553,24.3744806340524,51.4325138879059
"20",2020-10-13,5,4.22416201978317,5.41349131789261,3.29612512915692,866785.9053,1050162.6399,2496381.2169,1175879.6796,3353714.7132,3181680.8694,2295044.9052,-4.43463444913468,9.56651699266054e-07,6.71046926577159e-07,8.79813721627273e-07,5.10829068996368e-07,4.53190717158698e-07,-3.1330928662484e-07,4.45084340068674e-07,0.000766472548534436,0.00691829025972872,0.0233389803065851,0.0011845524070994,0.117500699015048,0.0237067666821745,0.00781110047223437,0.118130898300146,219.609968712553,24.3744806340524,51.4325138879059
"21",2020-10-14,5,4.29049126221183,5.95075819830967,3.09344030754686,413070.2733,1090807.9986,2677867.4697,1596511.8801,3119294.97,2856517.9998,2412254.7768,-4.43463444913468,9.56651699266054e-07,6.71046926577159e-07,8.79813721627273e-07,5.10829068996368e-07,4.53190717158698e-07,-3.1330928662484e-07,4.45084340068674e-07,0.000766472548534436,0.00691829025972872,0.0233389803065851,0.0011845524070994,0.117500699015048,0.0237067666821745,0.00781110047223437,0.118130898300146,219.609968712553,24.3744806340524,51.4325138879059
"22",2020-10-15,5,7.17747082950806,10.5130669875472,4.90019587713653,646544.7756,1681583.5611,2391459.477,1510494.9582,3544653.375,2559712.3572,2198630.3334,-4.43463444913468,9.56651699266054e-07,6.71046926577159e-07,8.79813721627273e-07,5.10829068996368e-07,4.53190717158698e-07,-3.1330928662484e-07,4.45084340068674e-07,0.000766472548534436,0.00691829025972872,0.0233389803065851,0.0011845524070994,0.117500699015048,0.0237067666821745,0.00781110047223437,0.118130898300146,219.609968712553,24.3744806340524,51.4325138879059
"23",2020-10-16,5,5.30082925062986,6.89879723657701,4.07299849245532,733506.9384,1194784.4976,2076694.2573,1772326.6875,3836732.8131,2796022.5822,2255344.7874,-4.43463444913468,9.56651699266054e-07,6.71046926577159e-07,8.79813721627273e-07,5.10829068996368e-07,4.53190717158698e-07,-3.1330928662484e-07,4.45084340068674e-07,0.000766472548534436,0.00691829025972872,0.0233389803065851,0.0011845524070994,0.117500699015048,0.0237067666821745,0.00781110047223437,0.118130898300146,219.609968712553,24.3744806340524,51.4325138879059
"24",2020-10-17,5,5.49768944116174,7.31685623609929,4.13081632550626,672066.2799,1208017.8702,2334745.023,1287418.1058,4359451.0308,2956713.5352,2076694.2573,-4.43463444913468,9.56651699266054e-07,6.71046926577159e-07,8.79813721627273e-07,5.10829068996368e-07,4.53190717158698e-07,-3.1330928662484e-07,4.45084340068674e-07,0.000766472548534436,0.00691829025972872,0.0233389803065851,0.0011845524070994,0.117500699015048,0.0237067666821745,0.00781110047223437,0.118130898300146,219.609968712553,24.3744806340524,51.4325138879059
"25",2020-10-18,0,1.81683698909849,3.11642002800025,1.05919504280512,416851.2369,809126.2104,1977443.9628,1522783.0899,3780963.6,3379236.2175,2061570.4029,-4.43463444913468,9.56651699266054e-07,6.71046926577159e-07,8.79813721627273e-07,5.10829068996368e-07,4.53190717158698e-07,-3.1330928662484e-07,4.45084340068674e-07,0.000766472548534436,0.00691829025972872,0.0233389803065851,0.0011845524070994,0.117500699015048,0.0237067666821745,0.00781110047223437,0.118130898300146,219.609968712553,24.3744806340524,51.4325138879059
"26",2020-10-19,8,4.95363310101354,6.46127415118121,3.79777739270992,840319.1601,700423.5069,2352704.6001,1480247.2494,3829170.8859,2866915.6497,2466133.5081,-4.43463444913468,9.56651699266054e-07,6.71046926577159e-07,8.79813721627273e-07,5.10829068996368e-07,4.53190717158698e-07,-3.1330928662484e-07,4.45084340068674e-07,0.000766472548534436,0.00691829025972872,0.0233389803065851,0.0011845524070994,0.117500699015048,0.0237067666821745,0.00781110047223437,0.118130898300146,219.609968712553,24.3744806340524,51.4325138879059
"27",2020-10-20,4,3.04667662862886,4.43369864387174,2.09356549125486,759028.4427,945240.9,1800683.9145,1315775.3328,4233733.9911,2596576.7523,1857398.3685,-4.43463444913468,9.56651699266054e-07,6.71046926577159e-07,8.79813721627273e-07,5.10829068996368e-07,4.53190717158698e-07,-3.1330928662484e-07,4.45084340068674e-07,0.000766472548534436,0.00691829025972872,0.0233389803065851,0.0011845524070994,0.117500699015048,0.0237067666821745,0.00781110047223437,0.118130898300146,219.609968712553,24.3744806340524,51.4325138879059
"28",2020-10-21,4,4.99677912428805,6.06859711296101,4.11426251441143,636147.1257,1032203.0628,2329073.5776,1466068.6359,3965285.5755,2917013.4174,2383897.5498,-4.43463444913468,9.56651699266054e-07,6.71046926577159e-07,8.79813721627273e-07,5.10829068996368e-07,4.53190717158698e-07,-3.1330928662484e-07,4.45084340068674e-07,0.000766472548534436,0.00691829025972872,0.0233389803065851,0.0011845524070994,0.117500699015048,0.0237067666821745,0.00781110047223437,0.118130898300146,219.609968712553,24.3744806340524,51.4325138879059
"29",2020-10-22,4,3.1475865029774,4.4644543525375,2.21915154941486,517046.7723,1480247.2494,2323402.1322,1186277.3295,3598532.1063,3297945.5001,1899934.209,-4.43463444913468,9.56651699266054e-07,6.71046926577159e-07,8.79813721627273e-07,5.10829068996368e-07,4.53190717158698e-07,-3.1330928662484e-07,4.45084340068674e-07,0.000766472548534436,0.00691829025972872,0.0233389803065851,0.0011845524070994,0.117500699015048,0.0237067666821745,0.00781110047223437,0.118130898300146,219.609968712553,24.3744806340524,51.4325138879059
