"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_fever","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_nausea","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_spent_time_with_non_hh","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_most_time","pct_wear_mask_some_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_some_time","pct_feel_nervous_none_time","pct_feel_depressed_none_time","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_chills","pct_finances_not_worried","coef_(Intercept)","coef_pct_fever","coef_pct_stuffy_runny_nose","coef_pct_aches_muscle_pain","coef_pct_sore_throat","coef_pct_nausea","coef_pct_cmnty_sick","coef_pct_ever_tested","coef_pct_tested_recently","coef_pct_worked_outside_home","coef_pct_grocery_outside_home","coef_pct_spent_time_with_non_hh","coef_pct_used_public_transit","coef_pct_direct_contact_with_non_hh","coef_pct_wear_mask_most_time","coef_pct_wear_mask_some_time","coef_pct_no_public","coef_pct_feel_nervous_all_time","coef_pct_feel_nervous_some_time","coef_pct_feel_nervous_none_time","coef_pct_feel_depressed_none_time","coef_pct_enough_toEat_somewhat_worried","coef_pct_enough_toEat_notToo_worried","coef_pct_chills","coef_pct_finances_not_worried","pvals_(Intercept)","pvals_pct_fever","pvals_pct_stuffy_runny_nose","pvals_pct_aches_muscle_pain","pvals_pct_sore_throat","pvals_pct_nausea","pvals_pct_cmnty_sick","pvals_pct_ever_tested","pvals_pct_tested_recently","pvals_pct_worked_outside_home","pvals_pct_grocery_outside_home","pvals_pct_spent_time_with_non_hh","pvals_pct_used_public_transit","pvals_pct_direct_contact_with_non_hh","pvals_pct_wear_mask_most_time","pvals_pct_wear_mask_some_time","pvals_pct_no_public","pvals_pct_feel_nervous_all_time","pvals_pct_feel_nervous_some_time","pvals_pct_feel_nervous_none_time","pvals_pct_feel_depressed_none_time","pvals_pct_enough_toEat_somewhat_worried","pvals_pct_enough_toEat_notToo_worried","pvals_pct_chills","pvals_pct_finances_not_worried","aic","deviance","null_deviance"
"1",2020-08-13,79,80.5642919020072,89.8542702116012,72.2347987957261,8714143.2574,35966137.8543,47061786.1013,18835539.4632,13341840.4531,30607751.6277,69361332.8221,142565548.6956,127681142.5106,125272574.9643,73934904.9044,19376790.5972,103406029.1507,38239392.6171,4411196.7421,14722030.8448,1894378.969,17915412.5354,216283953.1464,188220081.8485,52393109.7712,83596237.6463,25601178.6382,44490843.2148,1.33160418478281,-1.91695509984591e-08,-1.04597075049905e-08,1.81169641097649e-08,5.46082262572121e-08,-4.14124440513744e-08,-1.01068167223946e-08,1.05325364767998e-08,-5.32802286490281e-09,7.67494397364053e-09,5.0758030664926e-09,6.62192704133696e-09,2.62841231911644e-08,1.08043929953935e-08,1.36709964839308e-08,-4.87002000256821e-08,-1.30187315445754e-08,-5.55634987038239e-08,-2.17713985830903e-08,-7.6226057492545e-09,8.24413641687297e-09,-1.20390565052727e-08,-1.37509669142035e-08,5.30374432989877e-09,2.24526142456641e-08,0.339258278493881,0.0872156549789859,0.0384570071086299,0.00407804447136179,1.08446470771335e-08,1.34299962046565e-05,0.065241356601334,8.17034905006249e-07,0.0042312075691513,4.52721441759023e-05,0.0339830263908013,0.0916263590131997,5.78256855946234e-06,0.00327302895628118,0.00879704686736852,0.000431744425434455,0.138613733835129,0.0278656652161295,0.00325036675208107,0.0736544708645166,0.034212311254743,0.0197197008407365,0.00311610924323916,0.00438441206235495,2.71287432324043e-06,753.993868380785,75.0117483189437,432.808102388764
"2",2020-08-14,65,72.2170629981853,80.1263841551613,65.0884754512902,9309519.5048,37806391.7099,46141659.1735,19512103.3807,14830281.0716,25032864.9475,63515820.5749,133499592.2011,123757071.7891,122647506.9644,72229963.8323,23165548.5352,106437035.5011,37238078.0192,6116137.8142,14965593.8551,1542565.7319,19268540.3704,207136808.9818,183646509.7662,49118540.4105,84299864.1205,28117996.4113,38997144.2047,1.33160418478281,-1.91695509984591e-08,-1.04597075049905e-08,1.81169641097649e-08,5.46082262572121e-08,-4.14124440513744e-08,-1.01068167223946e-08,1.05325364767998e-08,-5.32802286490281e-09,7.67494397364053e-09,5.0758030664926e-09,6.62192704133696e-09,2.62841231911644e-08,1.08043929953935e-08,1.36709964839308e-08,-4.87002000256821e-08,-1.30187315445754e-08,-5.55634987038239e-08,-2.17713985830903e-08,-7.6226057492545e-09,8.24413641687297e-09,-1.20390565052727e-08,-1.37509669142035e-08,5.30374432989877e-09,2.24526142456641e-08,0.339258278493881,0.0872156549789859,0.0384570071086299,0.00407804447136179,1.08446470771335e-08,1.34299962046565e-05,0.065241356601334,8.17034905006249e-07,0.0042312075691513,4.52721441759023e-05,0.0339830263908013,0.0916263590131997,5.78256855946234e-06,0.00327302895628118,0.00879704686736852,0.000431744425434455,0.138613733835129,0.0278656652161295,0.00325036675208107,0.0736544708645166,0.034212311254743,0.0197197008407365,0.00311610924323916,0.00438441206235495,2.71287432324043e-06,753.993868380785,75.0117483189437,432.808102388764
"3",2020-08-15,53,50.0704377904886,56.4993398942015,44.3730625034876,10148458.7625,37102765.2357,46033408.9467,17753037.1952,15155031.752,27170806.9268,63921758.9254,138370852.4071,127275204.1601,122620444.4077,72257026.389,15993971.0097,102756527.7899,37454578.4728,5683136.907,14803218.5149,2679193.1133,23192611.0919,207515684.7756,185513826.1785,49470353.6476,85842429.8524,31582003.6689,44139029.9777,1.33160418478281,-1.91695509984591e-08,-1.04597075049905e-08,1.81169641097649e-08,5.46082262572121e-08,-4.14124440513744e-08,-1.01068167223946e-08,1.05325364767998e-08,-5.32802286490281e-09,7.67494397364053e-09,5.0758030664926e-09,6.62192704133696e-09,2.62841231911644e-08,1.08043929953935e-08,1.36709964839308e-08,-4.87002000256821e-08,-1.30187315445754e-08,-5.55634987038239e-08,-2.17713985830903e-08,-7.6226057492545e-09,8.24413641687297e-09,-1.20390565052727e-08,-1.37509669142035e-08,5.30374432989877e-09,2.24526142456641e-08,0.339258278493881,0.0872156549789859,0.0384570071086299,0.00407804447136179,1.08446470771335e-08,1.34299962046565e-05,0.065241356601334,8.17034905006249e-07,0.0042312075691513,4.52721441759023e-05,0.0339830263908013,0.0916263590131997,5.78256855946234e-06,0.00327302895628118,0.00879704686736852,0.000431744425434455,0.138613733835129,0.0278656652161295,0.00325036675208107,0.0736544708645166,0.034212311254743,0.0197197008407365,0.00311610924323916,0.00438441206235495,2.71287432324043e-06,753.993868380785,75.0117483189437,432.808102388764
"4",2020-08-16,50,84.1362678941037,91.5074195479414,77.3588809532508,10852085.2367,32096192.2462,46655847.7508,21812420.7002,14965593.8551,28605122.4319,68738894.018,135312783.5,124108885.0262,125299637.521,72202901.2756,16914097.9375,101755213.192,37102765.2357,4465321.8555,16508159.587,1515503.1752,19890979.1745,211683318.5074,188138894.1784,49822166.8847,86302493.3163,30986627.4215,45898096.1632,1.33160418478281,-1.91695509984591e-08,-1.04597075049905e-08,1.81169641097649e-08,5.46082262572121e-08,-4.14124440513744e-08,-1.01068167223946e-08,1.05325364767998e-08,-5.32802286490281e-09,7.67494397364053e-09,5.0758030664926e-09,6.62192704133696e-09,2.62841231911644e-08,1.08043929953935e-08,1.36709964839308e-08,-4.87002000256821e-08,-1.30187315445754e-08,-5.55634987038239e-08,-2.17713985830903e-08,-7.6226057492545e-09,8.24413641687297e-09,-1.20390565052727e-08,-1.37509669142035e-08,5.30374432989877e-09,2.24526142456641e-08,0.339258278493881,0.0872156549789859,0.0384570071086299,0.00407804447136179,1.08446470771335e-08,1.34299962046565e-05,0.065241356601334,8.17034905006249e-07,0.0042312075691513,4.52721441759023e-05,0.0339830263908013,0.0916263590131997,5.78256855946234e-06,0.00327302895628118,0.00879704686736852,0.000431744425434455,0.138613733835129,0.0278656652161295,0.00325036675208107,0.0736544708645166,0.034212311254743,0.0197197008407365,0.00311610924323916,0.00438441206235495,2.71287432324043e-06,753.993868380785,75.0117483189437,432.808102388764
"5",2020-08-17,79,79.1853765958342,88.9593322751544,70.4852847504492,10175521.3192,35533136.9471,43435403.5035,20621668.2054,13504215.7933,27333182.267,64300634.7192,128953082.6755,113798050.9235,130333273.0672,73691341.8941,22164233.9373,102052901.3157,38834768.8645,3734632.8246,15912783.3396,2408567.5463,16372846.8035,213550634.9197,183484134.426,49253853.194,85761242.1823,31149002.7617,40160834.1428,1.33160418478281,-1.91695509984591e-08,-1.04597075049905e-08,1.81169641097649e-08,5.46082262572121e-08,-4.14124440513744e-08,-1.01068167223946e-08,1.05325364767998e-08,-5.32802286490281e-09,7.67494397364053e-09,5.0758030664926e-09,6.62192704133696e-09,2.62841231911644e-08,1.08043929953935e-08,1.36709964839308e-08,-4.87002000256821e-08,-1.30187315445754e-08,-5.55634987038239e-08,-2.17713985830903e-08,-7.6226057492545e-09,8.24413641687297e-09,-1.20390565052727e-08,-1.37509669142035e-08,5.30374432989877e-09,2.24526142456641e-08,0.339258278493881,0.0872156549789859,0.0384570071086299,0.00407804447136179,1.08446470771335e-08,1.34299962046565e-05,0.065241356601334,8.17034905006249e-07,0.0042312075691513,4.52721441759023e-05,0.0339830263908013,0.0916263590131997,5.78256855946234e-06,0.00327302895628118,0.00879704686736852,0.000431744425434455,0.138613733835129,0.0278656652161295,0.00325036675208107,0.0736544708645166,0.034212311254743,0.0197197008407365,0.00311610924323916,0.00438441206235495,2.71287432324043e-06,753.993868380785,75.0117483189437,432.808102388764
"6",2020-08-18,57,58.2871688280074,65.935476432257,51.5260408177253,10446146.8862,37265140.5759,43841341.854,16832910.2674,16643472.3705,25086990.0609,65843200.4511,127762330.1807,133039528.7372,120834315.6655,72121713.6055,22055983.7105,101484587.625,38672393.5243,5277198.5565,15642157.7726,2462692.6597,18348413.4426,210600816.2394,183430009.3126,51202357.2764,87845059.0482,42812964.6994,40566772.4933,1.33160418478281,-1.91695509984591e-08,-1.04597075049905e-08,1.81169641097649e-08,5.46082262572121e-08,-4.14124440513744e-08,-1.01068167223946e-08,1.05325364767998e-08,-5.32802286490281e-09,7.67494397364053e-09,5.0758030664926e-09,6.62192704133696e-09,2.62841231911644e-08,1.08043929953935e-08,1.36709964839308e-08,-4.87002000256821e-08,-1.30187315445754e-08,-5.55634987038239e-08,-2.17713985830903e-08,-7.6226057492545e-09,8.24413641687297e-09,-1.20390565052727e-08,-1.37509669142035e-08,5.30374432989877e-09,2.24526142456641e-08,0.339258278493881,0.0872156549789859,0.0384570071086299,0.00407804447136179,1.08446470771335e-08,1.34299962046565e-05,0.065241356601334,8.17034905006249e-07,0.0042312075691513,4.52721441759023e-05,0.0339830263908013,0.0916263590131997,5.78256855946234e-06,0.00327302895628118,0.00879704686736852,0.000431744425434455,0.138613733835129,0.0278656652161295,0.00325036675208107,0.0736544708645166,0.034212311254743,0.0197197008407365,0.00311610924323916,0.00438441206235495,2.71287432324043e-06,753.993868380785,75.0117483189437,432.808102388764
"7",2020-08-19,70,70.2980758551545,77.6065806093841,63.6778405920323,8903581.1543,37644016.3697,48360788.8229,19999229.4013,17049410.721,26818993.6897,67169265.7294,124135947.5829,123459383.6654,117640933.9749,74422030.925,19512103.3807,104596781.6455,40539709.9366,5872574.8039,17157660.9478,2002629.1958,21622982.8033,210573753.6827,186000952.1991,49145602.9672,86897869.5637,42461151.4623,41784587.5448,1.33160418478281,-1.91695509984591e-08,-1.04597075049905e-08,1.81169641097649e-08,5.46082262572121e-08,-4.14124440513744e-08,-1.01068167223946e-08,1.05325364767998e-08,-5.32802286490281e-09,7.67494397364053e-09,5.0758030664926e-09,6.62192704133696e-09,2.62841231911644e-08,1.08043929953935e-08,1.36709964839308e-08,-4.87002000256821e-08,-1.30187315445754e-08,-5.55634987038239e-08,-2.17713985830903e-08,-7.6226057492545e-09,8.24413641687297e-09,-1.20390565052727e-08,-1.37509669142035e-08,5.30374432989877e-09,2.24526142456641e-08,0.339258278493881,0.0872156549789859,0.0384570071086299,0.00407804447136179,1.08446470771335e-08,1.34299962046565e-05,0.065241356601334,8.17034905006249e-07,0.0042312075691513,4.52721441759023e-05,0.0339830263908013,0.0916263590131997,5.78256855946234e-06,0.00327302895628118,0.00879704686736852,0.000431744425434455,0.138613733835129,0.0278656652161295,0.00325036675208107,0.0736544708645166,0.034212311254743,0.0197197008407365,0.00311610924323916,0.00438441206235495,2.71287432324043e-06,753.993868380785,75.0117483189437,432.808102388764
"8",2020-08-20,69,79.7773347990223,87.8087459623169,72.4805152139012,10716772.4532,33692883.0915,49226790.6373,18808476.9065,14884406.185,26791931.133,67845829.6469,138776790.7576,131767588.5723,120266001.9748,71336899.4612,19322665.4838,109495104.4082,36534451.545,5358386.2266,16481097.0303,2165004.536,20188667.2982,212035131.7445,186812828.9001,49795104.328,85355303.8318,43056527.7097,43218903.0499,1.33160418478281,-1.91695509984591e-08,-1.04597075049905e-08,1.81169641097649e-08,5.46082262572121e-08,-4.14124440513744e-08,-1.01068167223946e-08,1.05325364767998e-08,-5.32802286490281e-09,7.67494397364053e-09,5.0758030664926e-09,6.62192704133696e-09,2.62841231911644e-08,1.08043929953935e-08,1.36709964839308e-08,-4.87002000256821e-08,-1.30187315445754e-08,-5.55634987038239e-08,-2.17713985830903e-08,-7.6226057492545e-09,8.24413641687297e-09,-1.20390565052727e-08,-1.37509669142035e-08,5.30374432989877e-09,2.24526142456641e-08,0.339258278493881,0.0872156549789859,0.0384570071086299,0.00407804447136179,1.08446470771335e-08,1.34299962046565e-05,0.065241356601334,8.17034905006249e-07,0.0042312075691513,4.52721441759023e-05,0.0339830263908013,0.0916263590131997,5.78256855946234e-06,0.00327302895628118,0.00879704686736852,0.000431744425434455,0.138613733835129,0.0278656652161295,0.00325036675208107,0.0736544708645166,0.034212311254743,0.0197197008407365,0.00311610924323916,0.00438441206235495,2.71287432324043e-06,753.993868380785,75.0117483189437,432.808102388764
"9",2020-08-21,72,74.3171303092887,81.1695068516673,68.0432353433024,9444832.2883,35154261.1533,43976654.6375,19701541.2776,15182094.3087,28821622.8855,63299320.1213,135069220.4897,127924705.5209,128087080.8611,73068903.09,16318721.6901,98940707.2952,39078331.8748,4627697.1957,14370217.6077,1650815.9587,19674478.7209,212143381.9713,183051133.5188,48198413.4827,82838486.0587,36669764.3285,46466409.8539,1.33160418478281,-1.91695509984591e-08,-1.04597075049905e-08,1.81169641097649e-08,5.46082262572121e-08,-4.14124440513744e-08,-1.01068167223946e-08,1.05325364767998e-08,-5.32802286490281e-09,7.67494397364053e-09,5.0758030664926e-09,6.62192704133696e-09,2.62841231911644e-08,1.08043929953935e-08,1.36709964839308e-08,-4.87002000256821e-08,-1.30187315445754e-08,-5.55634987038239e-08,-2.17713985830903e-08,-7.6226057492545e-09,8.24413641687297e-09,-1.20390565052727e-08,-1.37509669142035e-08,5.30374432989877e-09,2.24526142456641e-08,0.339258278493881,0.0872156549789859,0.0384570071086299,0.00407804447136179,1.08446470771335e-08,1.34299962046565e-05,0.065241356601334,8.17034905006249e-07,0.0042312075691513,4.52721441759023e-05,0.0339830263908013,0.0916263590131997,5.78256855946234e-06,0.00327302895628118,0.00879704686736852,0.000431744425434455,0.138613733835129,0.0278656652161295,0.00325036675208107,0.0736544708645166,0.034212311254743,0.0197197008407365,0.00311610924323916,0.00438441206235495,2.71287432324043e-06,753.993868380785,75.0117483189437,432.808102388764
"10",2020-08-22,82,79.3110106450049,85.9134888369542,73.2159349443909,10202583.8759,34613010.0193,49768041.7713,19620353.6075,16643472.3705,29200498.6793,70037896.7396,127302266.7168,132119401.8094,120942565.8923,74205530.4714,18294288.3292,102377651.9961,37508703.5862,5223073.4431,15750407.9994,1515503.1752,21352357.2363,213496509.8063,189789710.1371,51175294.7197,83839800.6566,36155575.7512,43678966.5138,1.33160418478281,-1.91695509984591e-08,-1.04597075049905e-08,1.81169641097649e-08,5.46082262572121e-08,-4.14124440513744e-08,-1.01068167223946e-08,1.05325364767998e-08,-5.32802286490281e-09,7.67494397364053e-09,5.0758030664926e-09,6.62192704133696e-09,2.62841231911644e-08,1.08043929953935e-08,1.36709964839308e-08,-4.87002000256821e-08,-1.30187315445754e-08,-5.55634987038239e-08,-2.17713985830903e-08,-7.6226057492545e-09,8.24413641687297e-09,-1.20390565052727e-08,-1.37509669142035e-08,5.30374432989877e-09,2.24526142456641e-08,0.339258278493881,0.0872156549789859,0.0384570071086299,0.00407804447136179,1.08446470771335e-08,1.34299962046565e-05,0.065241356601334,8.17034905006249e-07,0.0042312075691513,4.52721441759023e-05,0.0339830263908013,0.0916263590131997,5.78256855946234e-06,0.00327302895628118,0.00879704686736852,0.000431744425434455,0.138613733835129,0.0278656652161295,0.00325036675208107,0.0736544708645166,0.034212311254743,0.0197197008407365,0.00311610924323916,0.00438441206235495,2.71287432324043e-06,753.993868380785,75.0117483189437,432.808102388764
