"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_stuffy_runny_nose","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_no_public","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_depressed_all_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_chills","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_enough_toEat_somewhat_worried","coef_(Intercept)","coef_pct_stuffy_runny_nose","coef_pct_tested_recently","coef_pct_worked_outside_home","coef_pct_grocery_outside_home","coef_pct_wear_mask_most_time","coef_pct_wear_mask_half_time","coef_pct_wear_mask_some_time","coef_pct_no_public","coef_pct_feel_nervous_most_time","coef_pct_feel_nervous_some_time","coef_pct_feel_nervous_little_time","coef_pct_feel_depressed_all_time","coef_pct_feel_depressed_none_time","coef_pct_worried_ill_covid19_very","coef_pct_worried_ill_covid19_notWorried","coef_pct_enough_toEat_very_worried","coef_pct_chills","coef_pct_finances_somewhat_worried","coef_pct_finances_notToo_worried","coef_pct_enough_toEat_somewhat_worried","pvals_(Intercept)","pvals_pct_stuffy_runny_nose","pvals_pct_tested_recently","pvals_pct_worked_outside_home","pvals_pct_grocery_outside_home","pvals_pct_wear_mask_most_time","pvals_pct_wear_mask_half_time","pvals_pct_wear_mask_some_time","pvals_pct_no_public","pvals_pct_feel_nervous_most_time","pvals_pct_feel_nervous_some_time","pvals_pct_feel_nervous_little_time","pvals_pct_feel_depressed_all_time","pvals_pct_feel_depressed_none_time","pvals_pct_worried_ill_covid19_very","pvals_pct_worried_ill_covid19_notWorried","pvals_pct_enough_toEat_very_worried","pvals_pct_chills","pvals_pct_finances_somewhat_worried","pvals_pct_finances_notToo_worried","pvals_pct_enough_toEat_somewhat_worried","aic","deviance","null_deviance"
"11",2020-08-19,8,8.77691582541609,12.0934566168863,6.36991175036551,1474458.7961,4184971.5429,4264439.8247,7272421.6804,727027.3889,152493.1894,100946.1958,762465.947,344720.5197,1179137.4786,1915829.9288,153567.0851,6604458.555,4731584.4542,625007.2974,2137052.443,676554.291,3035903.1439,1556074.8693,2389417.9325,5.61914432702734,-8.27217378960211e-07,1.2975089147314e-07,-4.57537090834623e-07,-4.75473027501366e-07,-1.07044153051269e-06,2.22972885078485e-06,-1.81848483862009e-06,4.301885725862e-07,2.01732026458255e-06,5.40874465783012e-07,4.29365551392911e-07,1.36179447671418e-06,-2.87597436518736e-07,1.81806320959408e-07,-5.46624342324457e-07,2.32719669314755e-07,-5.56315767764223e-07,5.52931419217959e-07,-4.62705753570223e-07,3.63597374876016e-07,0.0123829996139884,2.14944785036314e-05,0.0261922414533154,0.0029222867738023,0.000620735507472959,0.000114933662917711,0.0188955457752023,0.0139870590539679,0.105238395984567,1.86109266621123e-06,0.0740517545397569,0.0295296514225109,0.0290588480744668,0.0371589072041004,0.0645768851768046,0.0165531348874166,0.0750080469364412,0.0826380939386431,0.00494991597162423,0.0134468726827008,0.0704754329780463,526.354727531667,106.028012915556,785.338717252596
"12",2020-08-20,12,17.4562767200151,22.1490658941122,13.757762895398,1478754.3789,5053753.1642,4557613.3508,6007372.5458,829047.4804,91281.1345,34364.6624,861264.3514,302838.5874,1112555.9452,1892204.2234,157862.6679,6417600.7032,4453445.4679,548760.7027,2410895.8465,792535.0266,3070267.8063,1387473.2444,2875892.6846,5.61914432702734,-8.27217378960211e-07,1.2975089147314e-07,-4.57537090834623e-07,-4.75473027501366e-07,-1.07044153051269e-06,2.22972885078485e-06,-1.81848483862009e-06,4.301885725862e-07,2.01732026458255e-06,5.40874465783012e-07,4.29365551392911e-07,1.36179447671418e-06,-2.87597436518736e-07,1.81806320959408e-07,-5.46624342324457e-07,2.32719669314755e-07,-5.56315767764223e-07,5.52931419217959e-07,-4.62705753570223e-07,3.63597374876016e-07,0.0123829996139884,2.14944785036314e-05,0.0261922414533154,0.0029222867738023,0.000620735507472959,0.000114933662917711,0.0188955457752023,0.0139870590539679,0.105238395984567,1.86109266621123e-06,0.0740517545397569,0.0295296514225109,0.0290588480744668,0.0371589072041004,0.0645768851768046,0.0165531348874166,0.0750080469364412,0.0826380939386431,0.00494991597162423,0.0134468726827008,0.0704754329780463,526.354727531667,106.028012915556,785.338717252596
"13",2020-08-21,4,8.3342813481456,10.9797455481823,6.32621633035449,1552853.1822,4750914.5768,4451297.6765,6346723.587,819382.4191,213705.2443,110611.2571,620711.7146,284582.3605,989057.9397,1555000.9736,117054.6313,6631305.9475,4871190.8952,785017.7567,2404452.4723,767835.4255,3183026.8548,1590439.5317,2520433.2079,5.61914432702734,-8.27217378960211e-07,1.2975089147314e-07,-4.57537090834623e-07,-4.75473027501366e-07,-1.07044153051269e-06,2.22972885078485e-06,-1.81848483862009e-06,4.301885725862e-07,2.01732026458255e-06,5.40874465783012e-07,4.29365551392911e-07,1.36179447671418e-06,-2.87597436518736e-07,1.81806320959408e-07,-5.46624342324457e-07,2.32719669314755e-07,-5.56315767764223e-07,5.52931419217959e-07,-4.62705753570223e-07,3.63597374876016e-07,0.0123829996139884,2.14944785036314e-05,0.0261922414533154,0.0029222867738023,0.000620735507472959,0.000114933662917711,0.0188955457752023,0.0139870590539679,0.105238395984567,1.86109266621123e-06,0.0740517545397569,0.0295296514225109,0.0290588480744668,0.0371589072041004,0.0645768851768046,0.0165531348874166,0.0750080469364412,0.0826380939386431,0.00494991597162423,0.0134468726827008,0.0704754329780463,526.354727531667,106.028012915556,785.338717252596
"14",2020-08-22,28,19.3694972614167,24.5661444646521,15.272132942956,1611917.4457,5704533.9584,3974487.9857,6207117.146,912811.345,137458.6496,99872.3001,661519.7512,374789.5993,1200615.3926,2087653.2408,106315.6743,6592645.7023,4587682.4304,528356.6844,2110205.0505,685145.4566,3126110.3827,1476606.5875,2816828.4211,5.61914432702734,-8.27217378960211e-07,1.2975089147314e-07,-4.57537090834623e-07,-4.75473027501366e-07,-1.07044153051269e-06,2.22972885078485e-06,-1.81848483862009e-06,4.301885725862e-07,2.01732026458255e-06,5.40874465783012e-07,4.29365551392911e-07,1.36179447671418e-06,-2.87597436518736e-07,1.81806320959408e-07,-5.46624342324457e-07,2.32719669314755e-07,-5.56315767764223e-07,5.52931419217959e-07,-4.62705753570223e-07,3.63597374876016e-07,0.0123829996139884,2.14944785036314e-05,0.0261922414533154,0.0029222867738023,0.000620735507472959,0.000114933662917711,0.0188955457752023,0.0139870590539679,0.105238395984567,1.86109266621123e-06,0.0740517545397569,0.0295296514225109,0.0290588480744668,0.0371589072041004,0.0645768851768046,0.0165531348874166,0.0750080469364412,0.0826380939386431,0.00494991597162423,0.0134468726827008,0.0704754329780463,526.354727531667,106.028012915556,785.338717252596
"15",2020-08-23,21,20.1311256718306,26.0548763992712,15.5541793637667,1472311.0047,4658559.5466,4409415.7442,6371423.1881,708771.162,223370.3056,54768.6807,642189.6286,306060.2745,1112555.9452,1859987.3524,230887.5755,6591571.8066,4523248.6884,539095.6414,2447408.3003,805421.775,3498752.1906,1632321.464,2372235.6013,5.61914432702734,-8.27217378960211e-07,1.2975089147314e-07,-4.57537090834623e-07,-4.75473027501366e-07,-1.07044153051269e-06,2.22972885078485e-06,-1.81848483862009e-06,4.301885725862e-07,2.01732026458255e-06,5.40874465783012e-07,4.29365551392911e-07,1.36179447671418e-06,-2.87597436518736e-07,1.81806320959408e-07,-5.46624342324457e-07,2.32719669314755e-07,-5.56315767764223e-07,5.52931419217959e-07,-4.62705753570223e-07,3.63597374876016e-07,0.0123829996139884,2.14944785036314e-05,0.0261922414533154,0.0029222867738023,0.000620735507472959,0.000114933662917711,0.0188955457752023,0.0139870590539679,0.105238395984567,1.86109266621123e-06,0.0740517545397569,0.0295296514225109,0.0290588480744668,0.0371589072041004,0.0645768851768046,0.0165531348874166,0.0750080469364412,0.0826380939386431,0.00494991597162423,0.0134468726827008,0.0704754329780463,526.354727531667,106.028012915556,785.338717252596
"16",2020-08-24,13,9.89653527745589,13.0399780894724,7.51085698349449,1706420.2673,5058048.747,4640303.3197,6138387.8212,810791.2535,134236.9625,132089.1711,790387.2352,354385.581,1270418.6131,1864282.9352,152493.1894,6656005.5486,4762727.4295,955767.173,2548354.4961,879520.5783,3038050.9353,1544262.0166,2834010.7523,5.61914432702734,-8.27217378960211e-07,1.2975089147314e-07,-4.57537090834623e-07,-4.75473027501366e-07,-1.07044153051269e-06,2.22972885078485e-06,-1.81848483862009e-06,4.301885725862e-07,2.01732026458255e-06,5.40874465783012e-07,4.29365551392911e-07,1.36179447671418e-06,-2.87597436518736e-07,1.81806320959408e-07,-5.46624342324457e-07,2.32719669314755e-07,-5.56315767764223e-07,5.52931419217959e-07,-4.62705753570223e-07,3.63597374876016e-07,0.0123829996139884,2.14944785036314e-05,0.0261922414533154,0.0029222867738023,0.000620735507472959,0.000114933662917711,0.0188955457752023,0.0139870590539679,0.105238395984567,1.86109266621123e-06,0.0740517545397569,0.0295296514225109,0.0290588480744668,0.0371589072041004,0.0645768851768046,0.0165531348874166,0.0750080469364412,0.0826380939386431,0.00494991597162423,0.0134468726827008,0.0704754329780463,526.354727531667,106.028012915556,785.338717252596
"17",2020-08-25,6,12.6921082283914,16.3308644696239,9.86412027243467,1762262.8437,5488680.9227,4392233.413,6493847.2979,809717.3578,158936.5636,60138.1592,501509.2919,383380.7649,1006240.2709,1763336.7394,211557.4529,6393974.9978,4720845.4972,728101.2846,2167121.5226,753874.7814,3478348.1723,1609769.6543,2538689.4348,5.61914432702734,-8.27217378960211e-07,1.2975089147314e-07,-4.57537090834623e-07,-4.75473027501366e-07,-1.07044153051269e-06,2.22972885078485e-06,-1.81848483862009e-06,4.301885725862e-07,2.01732026458255e-06,5.40874465783012e-07,4.29365551392911e-07,1.36179447671418e-06,-2.87597436518736e-07,1.81806320959408e-07,-5.46624342324457e-07,2.32719669314755e-07,-5.56315767764223e-07,5.52931419217959e-07,-4.62705753570223e-07,3.63597374876016e-07,0.0123829996139884,2.14944785036314e-05,0.0261922414533154,0.0029222867738023,0.000620735507472959,0.000114933662917711,0.0188955457752023,0.0139870590539679,0.105238395984567,1.86109266621123e-06,0.0740517545397569,0.0295296514225109,0.0290588480744668,0.0371589072041004,0.0645768851768046,0.0165531348874166,0.0750080469364412,0.0826380939386431,0.00494991597162423,0.0134468726827008,0.0704754329780463,526.354727531667,106.028012915556,785.338717252596
"18",2020-08-26,12,14.0871038839608,18.6346598512934,10.6493221459972,1724676.4942,5599292.1798,4364312.1248,6446595.8871,638967.9415,123498.0055,62285.9506,534800.0586,354385.581,1170546.313,1830992.1685,147123.7109,6723660.9777,4182823.7515,738840.2416,2246589.8044,788239.4438,3376328.0808,1527079.6854,2965026.0277,5.61914432702734,-8.27217378960211e-07,1.2975089147314e-07,-4.57537090834623e-07,-4.75473027501366e-07,-1.07044153051269e-06,2.22972885078485e-06,-1.81848483862009e-06,4.301885725862e-07,2.01732026458255e-06,5.40874465783012e-07,4.29365551392911e-07,1.36179447671418e-06,-2.87597436518736e-07,1.81806320959408e-07,-5.46624342324457e-07,2.32719669314755e-07,-5.56315767764223e-07,5.52931419217959e-07,-4.62705753570223e-07,3.63597374876016e-07,0.0123829996139884,2.14944785036314e-05,0.0261922414533154,0.0029222867738023,0.000620735507472959,0.000114933662917711,0.0188955457752023,0.0139870590539679,0.105238395984567,1.86109266621123e-06,0.0740517545397569,0.0295296514225109,0.0290588480744668,0.0371589072041004,0.0645768851768046,0.0165531348874166,0.0750080469364412,0.0826380939386431,0.00494991597162423,0.0134468726827008,0.0704754329780463,526.354727531667,106.028012915556,785.338717252596
"19",2020-08-27,28,29.0757710785962,36.5330488817625,23.1407038200132,1582922.2618,5036570.833,4356794.8549,6160939.6309,671184.8125,158936.5636,110611.2571,691588.8308,452110.0897,1033087.6634,1842805.0212,142828.1281,6230742.8514,5020462.3975,699106.1007,2381900.6626,740988.033,3312968.2345,1433650.7595,3001538.4815,5.61914432702734,-8.27217378960211e-07,1.2975089147314e-07,-4.57537090834623e-07,-4.75473027501366e-07,-1.07044153051269e-06,2.22972885078485e-06,-1.81848483862009e-06,4.301885725862e-07,2.01732026458255e-06,5.40874465783012e-07,4.29365551392911e-07,1.36179447671418e-06,-2.87597436518736e-07,1.81806320959408e-07,-5.46624342324457e-07,2.32719669314755e-07,-5.56315767764223e-07,5.52931419217959e-07,-4.62705753570223e-07,3.63597374876016e-07,0.0123829996139884,2.14944785036314e-05,0.0261922414533154,0.0029222867738023,0.000620735507472959,0.000114933662917711,0.0188955457752023,0.0139870590539679,0.105238395984567,1.86109266621123e-06,0.0740517545397569,0.0295296514225109,0.0290588480744668,0.0371589072041004,0.0645768851768046,0.0165531348874166,0.0750080469364412,0.0826380939386431,0.00494991597162423,0.0134468726827008,0.0704754329780463,526.354727531667,106.028012915556,785.338717252596
"20",2020-08-28,17,11.977868301637,14.906923186966,9.62434214303889,1541040.3295,4280548.2602,4498549.0873,6429413.5559,654002.4813,98798.4044,79468.2818,734544.6588,369420.1208,1082486.8656,1754745.5738,239478.7411,6561502.727,4551169.9766,760318.1556,2193968.9151,797904.5051,3027311.9783,1507749.5628,2829715.1695,5.61914432702734,-8.27217378960211e-07,1.2975089147314e-07,-4.57537090834623e-07,-4.75473027501366e-07,-1.07044153051269e-06,2.22972885078485e-06,-1.81848483862009e-06,4.301885725862e-07,2.01732026458255e-06,5.40874465783012e-07,4.29365551392911e-07,1.36179447671418e-06,-2.87597436518736e-07,1.81806320959408e-07,-5.46624342324457e-07,2.32719669314755e-07,-5.56315767764223e-07,5.52931419217959e-07,-4.62705753570223e-07,3.63597374876016e-07,0.0123829996139884,2.14944785036314e-05,0.0261922414533154,0.0029222867738023,0.000620735507472959,0.000114933662917711,0.0188955457752023,0.0139870590539679,0.105238395984567,1.86109266621123e-06,0.0740517545397569,0.0295296514225109,0.0290588480744668,0.0371589072041004,0.0645768851768046,0.0165531348874166,0.0750080469364412,0.0826380939386431,0.00494991597162423,0.0134468726827008,0.0704754329780463,526.354727531667,106.028012915556,785.338717252596
"21",2020-08-29,18,14.1598585550219,17.6560495821173,11.3559714117082,1679572.8748,4568352.3078,3973414.09,6443374.2,833343.0632,157862.6679,60138.1592,793608.9223,387676.3477,1181285.27,1647356.0038,146049.8152,6717217.6035,4486736.2346,877372.7869,2140274.1301,760318.1556,3279677.4678,1197393.7055,2617083.8209,5.61914432702734,-8.27217378960211e-07,1.2975089147314e-07,-4.57537090834623e-07,-4.75473027501366e-07,-1.07044153051269e-06,2.22972885078485e-06,-1.81848483862009e-06,4.301885725862e-07,2.01732026458255e-06,5.40874465783012e-07,4.29365551392911e-07,1.36179447671418e-06,-2.87597436518736e-07,1.81806320959408e-07,-5.46624342324457e-07,2.32719669314755e-07,-5.56315767764223e-07,5.52931419217959e-07,-4.62705753570223e-07,3.63597374876016e-07,0.0123829996139884,2.14944785036314e-05,0.0261922414533154,0.0029222867738023,0.000620735507472959,0.000114933662917711,0.0188955457752023,0.0139870590539679,0.105238395984567,1.86109266621123e-06,0.0740517545397569,0.0295296514225109,0.0290588480744668,0.0371589072041004,0.0645768851768046,0.0165531348874166,0.0750080469364412,0.0826380939386431,0.00494991597162423,0.0134468726827008,0.0704754329780463,526.354727531667,106.028012915556,785.338717252596
"22",2020-08-30,25,27.4754719605891,35.4619666767445,21.2876394120626,1975968.088,4918442.306,4085099.2428,6018111.5028,631450.6716,180414.4776,76246.5947,868781.6213,346868.3111,1198467.6012,2143495.8172,113832.9442,6295176.5934,4520027.0013,567016.9296,1987780.9407,593864.3221,3128258.1741,1286527.0486,2938178.6352,5.61914432702734,-8.27217378960211e-07,1.2975089147314e-07,-4.57537090834623e-07,-4.75473027501366e-07,-1.07044153051269e-06,2.22972885078485e-06,-1.81848483862009e-06,4.301885725862e-07,2.01732026458255e-06,5.40874465783012e-07,4.29365551392911e-07,1.36179447671418e-06,-2.87597436518736e-07,1.81806320959408e-07,-5.46624342324457e-07,2.32719669314755e-07,-5.56315767764223e-07,5.52931419217959e-07,-4.62705753570223e-07,3.63597374876016e-07,0.0123829996139884,2.14944785036314e-05,0.0261922414533154,0.0029222867738023,0.000620735507472959,0.000114933662917711,0.0188955457752023,0.0139870590539679,0.105238395984567,1.86109266621123e-06,0.0740517545397569,0.0295296514225109,0.0290588480744668,0.0371589072041004,0.0645768851768046,0.0165531348874166,0.0750080469364412,0.0826380939386431,0.00494991597162423,0.0134468726827008,0.0704754329780463,526.354727531667,106.028012915556,785.338717252596
"23",2020-08-31,8,9.71776045884524,13.2625243058472,7.12042942638462,2024293.3945,5409212.6409,4365386.0205,6316654.5074,586347.0522,127793.5883,97724.5087,829047.4804,453183.9854,1073895.7,1312300.5454,202966.2873,6910518.8295,4191414.9171,759244.2599,2175712.6882,822604.1062,3131479.8612,1478754.3789,2754542.4705,5.61914432702734,-8.27217378960211e-07,1.2975089147314e-07,-4.57537090834623e-07,-4.75473027501366e-07,-1.07044153051269e-06,2.22972885078485e-06,-1.81848483862009e-06,4.301885725862e-07,2.01732026458255e-06,5.40874465783012e-07,4.29365551392911e-07,1.36179447671418e-06,-2.87597436518736e-07,1.81806320959408e-07,-5.46624342324457e-07,2.32719669314755e-07,-5.56315767764223e-07,5.52931419217959e-07,-4.62705753570223e-07,3.63597374876016e-07,0.0123829996139884,2.14944785036314e-05,0.0261922414533154,0.0029222867738023,0.000620735507472959,0.000114933662917711,0.0188955457752023,0.0139870590539679,0.105238395984567,1.86109266621123e-06,0.0740517545397569,0.0295296514225109,0.0290588480744668,0.0371589072041004,0.0645768851768046,0.0165531348874166,0.0750080469364412,0.0826380939386431,0.00494991597162423,0.0134468726827008,0.0704754329780463,526.354727531667,106.028012915556,785.338717252596
"24",2020-09-01,29,26.8138884001354,34.2090093504231,21.0174052036974,1796627.5061,5022610.1889,4396528.9958,6209264.9374,808643.4621,113832.9442,20404.0183,715214.5362,500435.3962,1330556.7723,2036106.2472,242700.4282,6523916.3775,4491031.8174,724879.5975,2335723.1475,520839.4145,2942474.218,1334852.3551,2938178.6352,5.61914432702734,-8.27217378960211e-07,1.2975089147314e-07,-4.57537090834623e-07,-4.75473027501366e-07,-1.07044153051269e-06,2.22972885078485e-06,-1.81848483862009e-06,4.301885725862e-07,2.01732026458255e-06,5.40874465783012e-07,4.29365551392911e-07,1.36179447671418e-06,-2.87597436518736e-07,1.81806320959408e-07,-5.46624342324457e-07,2.32719669314755e-07,-5.56315767764223e-07,5.52931419217959e-07,-4.62705753570223e-07,3.63597374876016e-07,0.0123829996139884,2.14944785036314e-05,0.0261922414533154,0.0029222867738023,0.000620735507472959,0.000114933662917711,0.0188955457752023,0.0139870590539679,0.105238395984567,1.86109266621123e-06,0.0740517545397569,0.0295296514225109,0.0290588480744668,0.0371589072041004,0.0645768851768046,0.0165531348874166,0.0750080469364412,0.0826380939386431,0.00494991597162423,0.0134468726827008,0.0704754329780463,526.354727531667,106.028012915556,785.338717252596
"25",2020-09-02,28,29.9917181780552,36.9984340524896,24.3119251478525,1558222.6607,5629361.2594,4109798.8439,6366053.7096,738840.2416,142828.1281,77320.4904,928919.7805,364050.6423,1200615.3926,2260550.4485,181488.3733,6527138.0646,4523248.6884,620711.7146,2768503.1146,635746.2544,3104632.4687,1619434.7156,2738434.035,5.61914432702734,-8.27217378960211e-07,1.2975089147314e-07,-4.57537090834623e-07,-4.75473027501366e-07,-1.07044153051269e-06,2.22972885078485e-06,-1.81848483862009e-06,4.301885725862e-07,2.01732026458255e-06,5.40874465783012e-07,4.29365551392911e-07,1.36179447671418e-06,-2.87597436518736e-07,1.81806320959408e-07,-5.46624342324457e-07,2.32719669314755e-07,-5.56315767764223e-07,5.52931419217959e-07,-4.62705753570223e-07,3.63597374876016e-07,0.0123829996139884,2.14944785036314e-05,0.0261922414533154,0.0029222867738023,0.000620735507472959,0.000114933662917711,0.0188955457752023,0.0139870590539679,0.105238395984567,1.86109266621123e-06,0.0740517545397569,0.0295296514225109,0.0290588480744668,0.0371589072041004,0.0645768851768046,0.0165531348874166,0.0750080469364412,0.0826380939386431,0.00494991597162423,0.0134468726827008,0.0704754329780463,526.354727531667,106.028012915556,785.338717252596
"26",2020-09-03,27,23.4764729448069,28.9849617123273,19.0148528536385,1927642.7815,4762727.4295,4541504.9153,6237186.2256,822604.1062,154640.9808,42955.828,859116.56,369420.1208,1234980.055,2011406.6461,146049.8152,6156644.0481,5048383.6857,737766.3459,2971469.4019,635746.2544,3219539.3086,1401433.8885,3058454.9536,5.61914432702734,-8.27217378960211e-07,1.2975089147314e-07,-4.57537090834623e-07,-4.75473027501366e-07,-1.07044153051269e-06,2.22972885078485e-06,-1.81848483862009e-06,4.301885725862e-07,2.01732026458255e-06,5.40874465783012e-07,4.29365551392911e-07,1.36179447671418e-06,-2.87597436518736e-07,1.81806320959408e-07,-5.46624342324457e-07,2.32719669314755e-07,-5.56315767764223e-07,5.52931419217959e-07,-4.62705753570223e-07,3.63597374876016e-07,0.0123829996139884,2.14944785036314e-05,0.0261922414533154,0.0029222867738023,0.000620735507472959,0.000114933662917711,0.0188955457752023,0.0139870590539679,0.105238395984567,1.86109266621123e-06,0.0740517545397569,0.0295296514225109,0.0290588480744668,0.0371589072041004,0.0645768851768046,0.0165531348874166,0.0750080469364412,0.0826380939386431,0.00494991597162423,0.0134468726827008,0.0704754329780463,526.354727531667,106.028012915556,785.338717252596
"27",2020-09-04,36,21.9695714893039,27.2698346108955,17.6994865686054,2185377.7495,4939920.22,3945492.8018,6534655.3345,722731.8061,200818.4959,20404.0183,912811.345,420967.1144,1248940.6991,1893278.1191,135310.8582,6356388.6483,4782057.5521,722731.8061,2359348.8529,654002.4813,3373106.3937,1481976.066,2714808.3296,5.61914432702734,-8.27217378960211e-07,1.2975089147314e-07,-4.57537090834623e-07,-4.75473027501366e-07,-1.07044153051269e-06,2.22972885078485e-06,-1.81848483862009e-06,4.301885725862e-07,2.01732026458255e-06,5.40874465783012e-07,4.29365551392911e-07,1.36179447671418e-06,-2.87597436518736e-07,1.81806320959408e-07,-5.46624342324457e-07,2.32719669314755e-07,-5.56315767764223e-07,5.52931419217959e-07,-4.62705753570223e-07,3.63597374876016e-07,0.0123829996139884,2.14944785036314e-05,0.0261922414533154,0.0029222867738023,0.000620735507472959,0.000114933662917711,0.0188955457752023,0.0139870590539679,0.105238395984567,1.86109266621123e-06,0.0740517545397569,0.0295296514225109,0.0290588480744668,0.0371589072041004,0.0645768851768046,0.0165531348874166,0.0750080469364412,0.0826380939386431,0.00494991597162423,0.0134468726827008,0.0704754329780463,526.354727531667,106.028012915556,785.338717252596
"28",2020-09-05,0,5.59717663817433,7.84464464544017,3.99360171618923,2054362.4741,4016369.918,4074360.2858,6504586.2549,970801.7128,126719.6926,38660.2452,788239.4438,306060.2745,1241423.4292,1673129.5006,137458.6496,6557207.1442,3988448.6298,728101.2846,2822197.8996,654002.4813,2767429.2189,1723602.5985,2928513.5739,5.61914432702734,-8.27217378960211e-07,1.2975089147314e-07,-4.57537090834623e-07,-4.75473027501366e-07,-1.07044153051269e-06,2.22972885078485e-06,-1.81848483862009e-06,4.301885725862e-07,2.01732026458255e-06,5.40874465783012e-07,4.29365551392911e-07,1.36179447671418e-06,-2.87597436518736e-07,1.81806320959408e-07,-5.46624342324457e-07,2.32719669314755e-07,-5.56315767764223e-07,5.52931419217959e-07,-4.62705753570223e-07,3.63597374876016e-07,0.0123829996139884,2.14944785036314e-05,0.0261922414533154,0.0029222867738023,0.000620735507472959,0.000114933662917711,0.0188955457752023,0.0139870590539679,0.105238395984567,1.86109266621123e-06,0.0740517545397569,0.0295296514225109,0.0290588480744668,0.0371589072041004,0.0645768851768046,0.0165531348874166,0.0750080469364412,0.0826380939386431,0.00494991597162423,0.0134468726827008,0.0704754329780463,526.354727531667,106.028012915556,785.338717252596
"29",2020-09-06,39,29.5500912581167,36.0508600279312,24.2215551220273,1814883.733,5094561.2008,4046438.9976,5802258.4671,667963.1254,131015.2754,42955.828,1015905.3322,272769.5078,1371364.8089,1989928.7321,146049.8152,6216782.2073,4644598.9025,732396.8674,2885557.7459,742061.9287,3135775.444,1520636.3112,2725547.2866,5.61914432702734,-8.27217378960211e-07,1.2975089147314e-07,-4.57537090834623e-07,-4.75473027501366e-07,-1.07044153051269e-06,2.22972885078485e-06,-1.81848483862009e-06,4.301885725862e-07,2.01732026458255e-06,5.40874465783012e-07,4.29365551392911e-07,1.36179447671418e-06,-2.87597436518736e-07,1.81806320959408e-07,-5.46624342324457e-07,2.32719669314755e-07,-5.56315767764223e-07,5.52931419217959e-07,-4.62705753570223e-07,3.63597374876016e-07,0.0123829996139884,2.14944785036314e-05,0.0261922414533154,0.0029222867738023,0.000620735507472959,0.000114933662917711,0.0188955457752023,0.0139870590539679,0.105238395984567,1.86109266621123e-06,0.0740517545397569,0.0295296514225109,0.0290588480744668,0.0371589072041004,0.0645768851768046,0.0165531348874166,0.0750080469364412,0.0826380939386431,0.00494991597162423,0.0134468726827008,0.0704754329780463,526.354727531667,106.028012915556,785.338717252596
"30",2020-09-07,5,5.72154147881227,7.35545379365522,4.45058018337458,1978115.8794,4147385.1934,4498549.0873,6863267.4187,707697.2663,107389.57,146049.8152,849451.4987,366198.4337,1202763.184,1770854.0093,92355.0302,6371423.1881,4179602.0644,846229.8116,2773872.5931,638967.9415,3096041.3031,1742932.7211,2825419.5867,5.61914432702734,-8.27217378960211e-07,1.2975089147314e-07,-4.57537090834623e-07,-4.75473027501366e-07,-1.07044153051269e-06,2.22972885078485e-06,-1.81848483862009e-06,4.301885725862e-07,2.01732026458255e-06,5.40874465783012e-07,4.29365551392911e-07,1.36179447671418e-06,-2.87597436518736e-07,1.81806320959408e-07,-5.46624342324457e-07,2.32719669314755e-07,-5.56315767764223e-07,5.52931419217959e-07,-4.62705753570223e-07,3.63597374876016e-07,0.0123829996139884,2.14944785036314e-05,0.0261922414533154,0.0029222867738023,0.000620735507472959,0.000114933662917711,0.0188955457752023,0.0139870590539679,0.105238395984567,1.86109266621123e-06,0.0740517545397569,0.0295296514225109,0.0290588480744668,0.0371589072041004,0.0645768851768046,0.0165531348874166,0.0750080469364412,0.0826380939386431,0.00494991597162423,0.0134468726827008,0.0704754329780463,526.354727531667,106.028012915556,785.338717252596
"31",2020-09-08,19,17.7457808757097,22.6459515733466,13.90591770316,1945899.0084,4819643.9016,4531839.854,6374644.8752,604603.2791,118128.527,66581.5334,906367.9708,277065.0906,1130812.1721,1975968.088,199744.6002,6342428.0042,4797092.0919,814012.9406,2846897.5007,583125.3651,3208800.3516,1215649.9324,2796424.4028,5.61914432702734,-8.27217378960211e-07,1.2975089147314e-07,-4.57537090834623e-07,-4.75473027501366e-07,-1.07044153051269e-06,2.22972885078485e-06,-1.81848483862009e-06,4.301885725862e-07,2.01732026458255e-06,5.40874465783012e-07,4.29365551392911e-07,1.36179447671418e-06,-2.87597436518736e-07,1.81806320959408e-07,-5.46624342324457e-07,2.32719669314755e-07,-5.56315767764223e-07,5.52931419217959e-07,-4.62705753570223e-07,3.63597374876016e-07,0.0123829996139884,2.14944785036314e-05,0.0261922414533154,0.0029222867738023,0.000620735507472959,0.000114933662917711,0.0188955457752023,0.0139870590539679,0.105238395984567,1.86109266621123e-06,0.0740517545397569,0.0295296514225109,0.0290588480744668,0.0371589072041004,0.0645768851768046,0.0165531348874166,0.0750080469364412,0.0826380939386431,0.00494991597162423,0.0134468726827008,0.0704754329780463,526.354727531667,106.028012915556,785.338717252596
