"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_chest_pain","pct_anosmia_ageusia","pct_ever_tested","pct_wear_mask_most_time","pct_wear_mask_none_time","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_notToo_worried","pct_finances_not_worried","pct_ate_outside_home","coef_(Intercept)","coef_pct_chest_pain","coef_pct_anosmia_ageusia","coef_pct_ever_tested","coef_pct_wear_mask_most_time","coef_pct_wear_mask_none_time","coef_pct_feel_nervous_all_time","coef_pct_feel_nervous_most_time","coef_pct_feel_nervous_none_time","coef_pct_feel_depressed_all_time","coef_pct_feel_depressed_most_time","coef_pct_feel_depressed_some_time","coef_pct_worried_ill_covid19_notTooWorried","coef_pct_worried_ill_covid19_notWorried","coef_pct_enough_toEat_notToo_worried","coef_pct_finances_not_worried","coef_pct_ate_outside_home","pvals_(Intercept)","pvals_pct_chest_pain","pvals_pct_anosmia_ageusia","pvals_pct_ever_tested","pvals_pct_wear_mask_most_time","pvals_pct_wear_mask_none_time","pvals_pct_feel_nervous_all_time","pvals_pct_feel_nervous_most_time","pvals_pct_feel_nervous_none_time","pvals_pct_feel_depressed_all_time","pvals_pct_feel_depressed_most_time","pvals_pct_feel_depressed_some_time","pvals_pct_worried_ill_covid19_notTooWorried","pvals_pct_worried_ill_covid19_notWorried","pvals_pct_enough_toEat_notToo_worried","pvals_pct_finances_not_worried","pvals_pct_ate_outside_home","aic","deviance","null_deviance"
"1",2020-08-26,7,5.1433468901828,6.77411181899388,3.90516394467815,1484792.3085,944087.595,2314445.0435,6714465.4105,689470.0315,369052.4235,915478.88,18589943.007,646556.959,912618.0085,3204176.08,4737603.204,6411213.0315,7318109.297,6368299.959,5979221.435,4.47726557537257,1.26959573882477e-07,1.90678800184145e-07,-1.64474988734477e-07,-1.34757468096898e-07,-7.73903380160326e-07,3.88114462937349e-07,3.78224904581505e-07,-9.30765089875048e-08,3.47063880989914e-07,3.04628002685454e-07,1.20538906312777e-07,1.07163367679073e-07,-2.44892794907131e-07,-1.17178068941497e-07,1.68313973344971e-07,-3.15825932349803e-08,0.00058844096037979,0.0519920171018022,0.0177629595900054,0.00695485861395343,0.0069775024366393,0.000625145300487292,0.0301140681614444,0.0100130758675317,0.0450701298086048,0.0133900430765064,0.00978144282781188,0.104246092288485,0.123452859678913,2.95973630759916e-05,0.0933657405632283,0.000979420714530253,0.13983457044193,451.278797173873,54.8768870415538,217.612124727024
"2",2020-08-27,11,10.3066305119225,13.7917625234374,7.70217964011299,1381800.9345,1001305.025,2374523.345,6431239.132,801044.02,506374.2555,846817.964,16987854.967,643696.0875,1453322.722,4503011.741,3810680.838,5352690.5765,7664274.7485,7152178.75,5747490.8435,4.47726557537257,1.26959573882477e-07,1.90678800184145e-07,-1.64474988734477e-07,-1.34757468096898e-07,-7.73903380160326e-07,3.88114462937349e-07,3.78224904581505e-07,-9.30765089875048e-08,3.47063880989914e-07,3.04628002685454e-07,1.20538906312777e-07,1.07163367679073e-07,-2.44892794907131e-07,-1.17178068941497e-07,1.68313973344971e-07,-3.15825932349803e-08,0.00058844096037979,0.0519920171018022,0.0177629595900054,0.00695485861395343,0.0069775024366393,0.000625145300487292,0.0301140681614444,0.0100130758675317,0.0450701298086048,0.0133900430765064,0.00978144282781188,0.104246092288485,0.123452859678913,2.95973630759916e-05,0.0933657405632283,0.000979420714530253,0.13983457044193,451.278797173873,54.8768870415538,217.612124727024
"3",2020-08-28,8,9.72592714182928,11.8299295205718,7.99613037454506,1221592.1305,835374.478,2248644.999,6803152.427,586478.6575,549287.328,692330.903,17614385.8255,569313.4285,1032774.6115,3467376.258,4571672.657,5278307.9175,6548534.8635,7378187.5985,6771682.8405,4.47726557537257,1.26959573882477e-07,1.90678800184145e-07,-1.64474988734477e-07,-1.34757468096898e-07,-7.73903380160326e-07,3.88114462937349e-07,3.78224904581505e-07,-9.30765089875048e-08,3.47063880989914e-07,3.04628002685454e-07,1.20538906312777e-07,1.07163367679073e-07,-2.44892794907131e-07,-1.17178068941497e-07,1.68313973344971e-07,-3.15825932349803e-08,0.00058844096037979,0.0519920171018022,0.0177629595900054,0.00695485861395343,0.0069775024366393,0.000625145300487292,0.0301140681614444,0.0100130758675317,0.0450701298086048,0.0133900430765064,0.00978144282781188,0.104246092288485,0.123452859678913,2.95973630759916e-05,0.0933657405632283,0.000979420714530253,0.13983457044193,451.278797173873,54.8768870415538,217.612124727024
"4",2020-08-29,12,8.2012062776551,10.9856740799131,6.12249953160648,1808070.788,732383.104,2034079.6365,6222395.5125,403382.8815,203121.8765,723800.4895,19050543.3185,512095.9985,1138626.857,4297028.993,4119654.96,6388326.0595,6079351.9375,7369604.984,8991719.1245,4.47726557537257,1.26959573882477e-07,1.90678800184145e-07,-1.64474988734477e-07,-1.34757468096898e-07,-7.73903380160326e-07,3.88114462937349e-07,3.78224904581505e-07,-9.30765089875048e-08,3.47063880989914e-07,3.04628002685454e-07,1.20538906312777e-07,1.07163367679073e-07,-2.44892794907131e-07,-1.17178068941497e-07,1.68313973344971e-07,-3.15825932349803e-08,0.00058844096037979,0.0519920171018022,0.0177629595900054,0.00695485861395343,0.0069775024366393,0.000625145300487292,0.0301140681614444,0.0100130758675317,0.0450701298086048,0.0133900430765064,0.00978144282781188,0.104246092288485,0.123452859678913,2.95973630759916e-05,0.0933657405632283,0.000979420714530253,0.13983457044193,451.278797173873,54.8768870415538,217.612124727024
"5",2020-08-30,12,10.3350936528973,12.8639310956644,8.3033840915207,1974001.335,878287.5505,2397410.317,6582865.3215,683748.2885,308974.122,906896.2655,17113733.313,783878.791,1690775.0565,4050994.044,4434350.825,5844760.4745,7217978.7945,6591447.936,6402630.417,4.47726557537257,1.26959573882477e-07,1.90678800184145e-07,-1.64474988734477e-07,-1.34757468096898e-07,-7.73903380160326e-07,3.88114462937349e-07,3.78224904581505e-07,-9.30765089875048e-08,3.47063880989914e-07,3.04628002685454e-07,1.20538906312777e-07,1.07163367679073e-07,-2.44892794907131e-07,-1.17178068941497e-07,1.68313973344971e-07,-3.15825932349803e-08,0.00058844096037979,0.0519920171018022,0.0177629595900054,0.00695485861395343,0.0069775024366393,0.000625145300487292,0.0301140681614444,0.0100130758675317,0.0450701298086048,0.0133900430765064,0.00978144282781188,0.104246092288485,0.123452859678913,2.95973630759916e-05,0.0933657405632283,0.000979420714530253,0.13983457044193,451.278797173873,54.8768870415538,217.612124727024
"6",2020-08-31,14,11.9551035474307,15.1917786705915,9.40801626517012,1768018.587,912618.0085,2311584.172,6531369.6345,672304.8025,632252.6015,566452.557,16141037.003,311834.9935,1330305.2475,4008080.9715,4405742.11,5561534.196,6517065.277,7755822.6365,6957639.488,4.47726557537257,1.26959573882477e-07,1.90678800184145e-07,-1.64474988734477e-07,-1.34757468096898e-07,-7.73903380160326e-07,3.88114462937349e-07,3.78224904581505e-07,-9.30765089875048e-08,3.47063880989914e-07,3.04628002685454e-07,1.20538906312777e-07,1.07163367679073e-07,-2.44892794907131e-07,-1.17178068941497e-07,1.68313973344971e-07,-3.15825932349803e-08,0.00058844096037979,0.0519920171018022,0.0177629595900054,0.00695485861395343,0.0069775024366393,0.000625145300487292,0.0301140681614444,0.0100130758675317,0.0450701298086048,0.0133900430765064,0.00978144282781188,0.104246092288485,0.123452859678913,2.95973630759916e-05,0.0933657405632283,0.000979420714530253,0.13983457044193,451.278797173873,54.8768870415538,217.612124727024
"7",2020-09-01,7,7.20196966083352,8.96231199283993,5.78738689715384,1250200.8455,952670.2095,2423158.1605,6582865.3215,615087.3725,351887.1945,658000.445,17448455.2785,472043.7975,1130044.2425,3398715.342,4288446.3785,6090795.4235,5973499.692,7200813.5655,7624222.5475,4.47726557537257,1.26959573882477e-07,1.90678800184145e-07,-1.64474988734477e-07,-1.34757468096898e-07,-7.73903380160326e-07,3.88114462937349e-07,3.78224904581505e-07,-9.30765089875048e-08,3.47063880989914e-07,3.04628002685454e-07,1.20538906312777e-07,1.07163367679073e-07,-2.44892794907131e-07,-1.17178068941497e-07,1.68313973344971e-07,-3.15825932349803e-08,0.00058844096037979,0.0519920171018022,0.0177629595900054,0.00695485861395343,0.0069775024366393,0.000625145300487292,0.0301140681614444,0.0100130758675317,0.0450701298086048,0.0133900430765064,0.00978144282781188,0.104246092288485,0.123452859678913,2.95973630759916e-05,0.0933657405632283,0.000979420714530253,0.13983457044193,451.278797173873,54.8768870415538,217.612124727024
"8",2020-09-02,11,9.35431426765162,11.9446018882739,7.32575235545465,1876731.704,632252.6015,2700662.696,6273891.1995,165930.547,374774.1665,792461.4055,18498395.119,612226.501,1582061.9395,3650472.034,4368550.7805,6514204.4055,6253865.099,6265308.585,7429683.2855,4.47726557537257,1.26959573882477e-07,1.90678800184145e-07,-1.64474988734477e-07,-1.34757468096898e-07,-7.73903380160326e-07,3.88114462937349e-07,3.78224904581505e-07,-9.30765089875048e-08,3.47063880989914e-07,3.04628002685454e-07,1.20538906312777e-07,1.07163367679073e-07,-2.44892794907131e-07,-1.17178068941497e-07,1.68313973344971e-07,-3.15825932349803e-08,0.00058844096037979,0.0519920171018022,0.0177629595900054,0.00695485861395343,0.0069775024366393,0.000625145300487292,0.0301140681614444,0.0100130758675317,0.0450701298086048,0.0133900430765064,0.00978144282781188,0.104246092288485,0.123452859678913,2.95973630759916e-05,0.0933657405632283,0.000979420714530253,0.13983457044193,451.278797173873,54.8768870415538,217.612124727024
"9",2020-09-03,12,10.988175748457,14.9405510003646,8.08136234574156,1979723.078,1210148.6445,2523288.663,5784682.173,317556.7365,163069.6755,589339.529,17525698.809,832513.6065,1164374.7005,2551897.378,3641889.4195,5490012.4085,6582865.3215,7103543.9345,6285334.6855,4.47726557537257,1.26959573882477e-07,1.90678800184145e-07,-1.64474988734477e-07,-1.34757468096898e-07,-7.73903380160326e-07,3.88114462937349e-07,3.78224904581505e-07,-9.30765089875048e-08,3.47063880989914e-07,3.04628002685454e-07,1.20538906312777e-07,1.07163367679073e-07,-2.44892794907131e-07,-1.17178068941497e-07,1.68313973344971e-07,-3.15825932349803e-08,0.00058844096037979,0.0519920171018022,0.0177629595900054,0.00695485861395343,0.0069775024366393,0.000625145300487292,0.0301140681614444,0.0100130758675317,0.0450701298086048,0.0133900430765064,0.00978144282781188,0.104246092288485,0.123452859678913,2.95973630759916e-05,0.0933657405632283,0.000979420714530253,0.13983457044193,451.278797173873,54.8768870415538,217.612124727024
"10",2020-09-04,6,9.35396693101162,11.6409231862632,7.51630226799444,1324583.5045,1069965.941,2823680.1705,7049187.376,377635.038,543565.585,789600.534,16541559.013,698052.646,1012748.511,3458793.6435,4405742.11,6316804.272,7049187.376,7578448.6035,6949056.8735,4.47726557537257,1.26959573882477e-07,1.90678800184145e-07,-1.64474988734477e-07,-1.34757468096898e-07,-7.73903380160326e-07,3.88114462937349e-07,3.78224904581505e-07,-9.30765089875048e-08,3.47063880989914e-07,3.04628002685454e-07,1.20538906312777e-07,1.07163367679073e-07,-2.44892794907131e-07,-1.17178068941497e-07,1.68313973344971e-07,-3.15825932349803e-08,0.00058844096037979,0.0519920171018022,0.0177629595900054,0.00695485861395343,0.0069775024366393,0.000625145300487292,0.0301140681614444,0.0100130758675317,0.0450701298086048,0.0133900430765064,0.00978144282781188,0.104246092288485,0.123452859678913,2.95973630759916e-05,0.0933657405632283,0.000979420714530253,0.13983457044193,451.278797173873,54.8768870415538,217.612124727024
