"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_aches_muscle_pain","pct_sore_throat","pct_eye_pain","pct_headache","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_wear_mask_most_time","pct_wear_mask_none_time","pct_feel_nervous_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_somewhat","pct_enough_toEat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_notToo_worried","coef_(Intercept)","coef_pct_aches_muscle_pain","coef_pct_sore_throat","coef_pct_eye_pain","coef_pct_headache","coef_pct_worked_outside_home","coef_pct_grocery_outside_home","coef_pct_ate_outside_home","coef_pct_spent_time_with_non_hh","coef_pct_attended_public_event","coef_pct_wear_mask_most_time","coef_pct_wear_mask_none_time","coef_pct_feel_nervous_some_time","coef_pct_feel_depressed_little_time","coef_pct_feel_depressed_none_time","coef_pct_worried_ill_covid19_somewhat","coef_pct_enough_toEat_not_worried","coef_pct_chills","coef_pct_finances_very_worried","coef_pct_finances_notToo_worried","pvals_(Intercept)","pvals_pct_aches_muscle_pain","pvals_pct_sore_throat","pvals_pct_eye_pain","pvals_pct_headache","pvals_pct_worked_outside_home","pvals_pct_grocery_outside_home","pvals_pct_ate_outside_home","pvals_pct_spent_time_with_non_hh","pvals_pct_attended_public_event","pvals_pct_wear_mask_most_time","pvals_pct_wear_mask_none_time","pvals_pct_feel_nervous_some_time","pvals_pct_feel_depressed_little_time","pvals_pct_feel_depressed_none_time","pvals_pct_worried_ill_covid19_somewhat","pvals_pct_enough_toEat_not_worried","pvals_pct_chills","pvals_pct_finances_very_worried","pvals_pct_finances_notToo_worried","aic","deviance","null_deviance"
"1",2020-08-10,7,9.36328356964985,12.7042692150092,6.90091478084374,11214450.4316,6216154.651,3374483.9534,9324231.9765,29393531.2783,97657058.1702,55843903.6198,51530653.4538,6152724.5015,15400840.2986,1192486.8106,12140530.6143,25054909.0525,83156925.9945,59421364.0516,58799748.5865,837277.9734,9476464.3353,47090542.9888,40.7759011578465,-1.75964207954225e-07,-2.53747678938812e-07,-6.84607056755795e-07,4.73824864406217e-08,3.55007431898628e-08,-4.76573652746547e-08,-3.10552401923181e-08,4.70422598898213e-08,1.5346373785063e-07,1.6416244586747e-07,-1.50038852532348e-06,-2.12795217425666e-07,-1.04708506347923e-07,-6.88471434756509e-08,-8.86074130960832e-08,-7.64178880881721e-08,-9.37326346019175e-08,-2.7661413738034e-07,-1.80338439291117e-07,3.76048717780706e-10,0.0265726998310947,0.0086705363449663,1.12790238195899e-06,0.139530223435034,0.000222345279415498,0.0390567056465586,0.010612096385093,0.0314628222047112,0.00126988132542404,0.0120211938273311,1.25142824164724e-05,0.0032546621641143,0.0594272040313098,0.123144952845981,0.0314403178275722,6.15765890421618e-05,0.00618648692410025,0.000172131638599407,0.00124041668987466,508.307057820726,88.0109227772688,281.262175367971
"2",2020-08-11,4,5.22785533706934,9.10736552365879,3.00091956936682,11227136.4615,6317642.8902,3184193.5049,8766046.6609,39821447.8561,94536294.8148,57391599.2676,47699472.424,6013178.1726,15159805.7305,1116370.6312,10237626.1293,26666034.8498,85047144.4496,59345247.8722,58140075.0317,9374976.0961,9945847.4416,48397204.0685,40.7759011578465,-1.75964207954225e-07,-2.53747678938812e-07,-6.84607056755795e-07,4.73824864406217e-08,3.55007431898628e-08,-4.76573652746547e-08,-3.10552401923181e-08,4.70422598898213e-08,1.5346373785063e-07,1.6416244586747e-07,-1.50038852532348e-06,-2.12795217425666e-07,-1.04708506347923e-07,-6.88471434756509e-08,-8.86074130960832e-08,-7.64178880881721e-08,-9.37326346019175e-08,-2.7661413738034e-07,-1.80338439291117e-07,3.76048717780706e-10,0.0265726998310947,0.0086705363449663,1.12790238195899e-06,0.139530223435034,0.000222345279415498,0.0390567056465586,0.010612096385093,0.0314628222047112,0.00126988132542404,0.0120211938273311,1.25142824164724e-05,0.0032546621641143,0.0594272040313098,0.123144952845981,0.0314403178275722,6.15765890421618e-05,0.00618648692410025,0.000172131638599407,0.00124041668987466,508.307057820726,88.0109227772688,281.262175367971
"3",2020-08-12,7,4.9373270408508,8.27031398202503,2.94755415106352,11468171.0296,6419131.1294,3095391.2956,9413034.1858,43335478.1384,93914679.3497,55361834.4836,43373536.2281,5937061.9932,13980004.9498,926080.1827,11531601.1791,26666034.8498,83347216.443,59624340.53,58622144.1679,8651872.3918,9869731.2622,48638238.6366,40.7759011578465,-1.75964207954225e-07,-2.53747678938812e-07,-6.84607056755795e-07,4.73824864406217e-08,3.55007431898628e-08,-4.76573652746547e-08,-3.10552401923181e-08,4.70422598898213e-08,1.5346373785063e-07,1.6416244586747e-07,-1.50038852532348e-06,-2.12795217425666e-07,-1.04708506347923e-07,-6.88471434756509e-08,-8.86074130960832e-08,-7.64178880881721e-08,-9.37326346019175e-08,-2.7661413738034e-07,-1.80338439291117e-07,3.76048717780706e-10,0.0265726998310947,0.0086705363449663,1.12790238195899e-06,0.139530223435034,0.000222345279415498,0.0390567056465586,0.010612096385093,0.0314628222047112,0.00126988132542404,0.0120211938273311,1.25142824164724e-05,0.0032546621641143,0.0594272040313098,0.123144952845981,0.0314403178275722,6.15765890421618e-05,0.00618648692410025,0.000172131638599407,0.00124041668987466,508.307057820726,88.0109227772688,281.262175367971
"4",2020-08-13,4,4.58227640518891,7.93935459785663,2.64470578744771,10770439.3851,6368387.0098,3311053.8039,9628696.6941,43335478.1384,94751957.3231,56808041.8922,46874880.4805,6292270.8304,14741166.7438,1154428.7209,11366682.7904,26488430.4312,83968831.9081,59078841.2443,59535538.3207,9146627.5579,10643579.0861,47077856.9589,40.7759011578465,-1.75964207954225e-07,-2.53747678938812e-07,-6.84607056755795e-07,4.73824864406217e-08,3.55007431898628e-08,-4.76573652746547e-08,-3.10552401923181e-08,4.70422598898213e-08,1.5346373785063e-07,1.6416244586747e-07,-1.50038852532348e-06,-2.12795217425666e-07,-1.04708506347923e-07,-6.88471434756509e-08,-8.86074130960832e-08,-7.64178880881721e-08,-9.37326346019175e-08,-2.7661413738034e-07,-1.80338439291117e-07,3.76048717780706e-10,0.0265726998310947,0.0086705363449663,1.12790238195899e-06,0.139530223435034,0.000222345279415498,0.0390567056465586,0.010612096385093,0.0314628222047112,0.00126988132542404,0.0120211938273311,1.25142824164724e-05,0.0032546621641143,0.0594272040313098,0.123144952845981,0.0314403178275722,6.15765890421618e-05,0.00618648692410025,0.000172131638599407,0.00124041668987466,508.307057820726,88.0109227772688,281.262175367971
"5",2020-08-14,10,8.27685373086098,11.8053480072675,5.8029892587575,11417426.91,6545991.4284,3780436.9102,9806301.1127,41521375.8627,92772936.6587,66474796.676,48968075.414,7294467.1925,14842654.983,1230544.9003,10351800.3984,25752640.697,84641191.4928,60233269.9652,56528949.2344,634301.495,10123451.8602,47839018.7529,40.7759011578465,-1.75964207954225e-07,-2.53747678938812e-07,-6.84607056755795e-07,4.73824864406217e-08,3.55007431898628e-08,-4.76573652746547e-08,-3.10552401923181e-08,4.70422598898213e-08,1.5346373785063e-07,1.6416244586747e-07,-1.50038852532348e-06,-2.12795217425666e-07,-1.04708506347923e-07,-6.88471434756509e-08,-8.86074130960832e-08,-7.64178880881721e-08,-9.37326346019175e-08,-2.7661413738034e-07,-1.80338439291117e-07,3.76048717780706e-10,0.0265726998310947,0.0086705363449663,1.12790238195899e-06,0.139530223435034,0.000222345279415498,0.0390567056465586,0.010612096385093,0.0314628222047112,0.00126988132542404,0.0120211938273311,1.25142824164724e-05,0.0032546621641143,0.0594272040313098,0.123144952845981,0.0314403178275722,6.15765890421618e-05,0.00618648692410025,0.000172131638599407,0.00124041668987466,508.307057820726,88.0109227772688,281.262175367971
"6",2020-08-15,13,11.5761644933883,15.8682990985911,8.44498730112052,10529404.817,6089294.352,3285681.7441,9222743.7373,42117619.268,94612410.9942,69113490.8952,47597984.1848,7687734.1194,14487446.1458,1014882.392,11011473.9532,25879500.996,84628505.4629,58152761.0616,59510166.2609,634301.495,10973415.8635,47445751.826,40.7759011578465,-1.75964207954225e-07,-2.53747678938812e-07,-6.84607056755795e-07,4.73824864406217e-08,3.55007431898628e-08,-4.76573652746547e-08,-3.10552401923181e-08,4.70422598898213e-08,1.5346373785063e-07,1.6416244586747e-07,-1.50038852532348e-06,-2.12795217425666e-07,-1.04708506347923e-07,-6.88471434756509e-08,-8.86074130960832e-08,-7.64178880881721e-08,-9.37326346019175e-08,-2.7661413738034e-07,-1.80338439291117e-07,3.76048717780706e-10,0.0265726998310947,0.0086705363449663,1.12790238195899e-06,0.139530223435034,0.000222345279415498,0.0390567056465586,0.010612096385093,0.0314628222047112,0.00126988132542404,0.0120211938273311,1.25142824164724e-05,0.0032546621641143,0.0594272040313098,0.123144952845981,0.0314403178275722,6.15765890421618e-05,0.00618648692410025,0.000172131638599407,0.00124041668987466,508.307057820726,88.0109227772688,281.262175367971
"7",2020-08-16,3,7.30290387775863,10.0571360324543,5.30294160043962,10212254.0695,6622107.6078,3488658.2225,8651872.3918,36129813.1552,96756350.0473,58710946.3772,49183737.9223,6748967.9068,14462074.086,1268602.99,10643579.0861,25575036.2784,85288179.0177,58152761.0616,59319875.8124,659673.5548,10136137.8901,47877076.8426,40.7759011578465,-1.75964207954225e-07,-2.53747678938812e-07,-6.84607056755795e-07,4.73824864406217e-08,3.55007431898628e-08,-4.76573652746547e-08,-3.10552401923181e-08,4.70422598898213e-08,1.5346373785063e-07,1.6416244586747e-07,-1.50038852532348e-06,-2.12795217425666e-07,-1.04708506347923e-07,-6.88471434756509e-08,-8.86074130960832e-08,-7.64178880881721e-08,-9.37326346019175e-08,-2.7661413738034e-07,-1.80338439291117e-07,3.76048717780706e-10,0.0265726998310947,0.0086705363449663,1.12790238195899e-06,0.139530223435034,0.000222345279415498,0.0390567056465586,0.010612096385093,0.0314628222047112,0.00126988132542404,0.0120211938273311,1.25142824164724e-05,0.0032546621641143,0.0594272040313098,0.123144952845981,0.0314403178275722,6.15765890421618e-05,0.00618648692410025,0.000172131638599407,0.00124041668987466,508.307057820726,88.0109227772688,281.262175367971
"8",2020-08-17,10,7.53873892309073,10.4820734823674,5.42188381393481,11265194.5512,6000492.1427,4249820.0165,8994395.1991,27782405.481,97733174.3496,57607261.7759,50490399.002,6558677.4583,14804596.8933,875336.0631,10339114.3685,24801188.4545,85465783.4363,58749004.4669,57404285.2975,608929.4352,9742870.9632,48688982.7562,40.7759011578465,-1.75964207954225e-07,-2.53747678938812e-07,-6.84607056755795e-07,4.73824864406217e-08,3.55007431898628e-08,-4.76573652746547e-08,-3.10552401923181e-08,4.70422598898213e-08,1.5346373785063e-07,1.6416244586747e-07,-1.50038852532348e-06,-2.12795217425666e-07,-1.04708506347923e-07,-6.88471434756509e-08,-8.86074130960832e-08,-7.64178880881721e-08,-9.37326346019175e-08,-2.7661413738034e-07,-1.80338439291117e-07,3.76048717780706e-10,0.0265726998310947,0.0086705363449663,1.12790238195899e-06,0.139530223435034,0.000222345279415498,0.0390567056465586,0.010612096385093,0.0314628222047112,0.00126988132542404,0.0120211938273311,1.25142824164724e-05,0.0032546621641143,0.0594272040313098,0.123144952845981,0.0314403178275722,6.15765890421618e-05,0.00618648692410025,0.000172131638599407,0.00124041668987466,508.307057820726,88.0109227772688,281.262175367971
"9",2020-08-18,16,16.0026635050854,20.9582148560542,12.2188478845094,11455484.9997,6710909.8171,3463286.1627,9146627.5579,39567727.2581,96198164.7317,57023704.4005,47103229.0187,6355700.9799,14715794.684,989510.3322,10909985.714,24522095.7967,85516527.5559,57391599.2676,56287914.6663,697731.6445,9260801.827,48397204.0685,40.7759011578465,-1.75964207954225e-07,-2.53747678938812e-07,-6.84607056755795e-07,4.73824864406217e-08,3.55007431898628e-08,-4.76573652746547e-08,-3.10552401923181e-08,4.70422598898213e-08,1.5346373785063e-07,1.6416244586747e-07,-1.50038852532348e-06,-2.12795217425666e-07,-1.04708506347923e-07,-6.88471434756509e-08,-8.86074130960832e-08,-7.64178880881721e-08,-9.37326346019175e-08,-2.7661413738034e-07,-1.80338439291117e-07,3.76048717780706e-10,0.0265726998310947,0.0086705363449663,1.12790238195899e-06,0.139530223435034,0.000222345279415498,0.0390567056465586,0.010612096385093,0.0314628222047112,0.00126988132542404,0.0120211938273311,1.25142824164724e-05,0.0032546621641143,0.0594272040313098,0.123144952845981,0.0314403178275722,6.15765890421618e-05,0.00618648692410025,0.000172131638599407,0.00124041668987466,508.307057820726,88.0109227772688,281.262175367971
"10",2020-08-19,14,12.8932212123554,16.4500216382051,10.1054671469034,10757753.3552,6939258.3553,2968530.9966,8639186.3619,41978072.9391,95601921.3264,56630437.4736,43436966.3776,7116862.7739,14119551.2787,1103684.6013,10504032.7572,24940734.7834,86417235.6788,58330365.4802,56643123.5035,773847.8239,10250312.1592,48321087.8891,40.7759011578465,-1.75964207954225e-07,-2.53747678938812e-07,-6.84607056755795e-07,4.73824864406217e-08,3.55007431898628e-08,-4.76573652746547e-08,-3.10552401923181e-08,4.70422598898213e-08,1.5346373785063e-07,1.6416244586747e-07,-1.50038852532348e-06,-2.12795217425666e-07,-1.04708506347923e-07,-6.88471434756509e-08,-8.86074130960832e-08,-7.64178880881721e-08,-9.37326346019175e-08,-2.7661413738034e-07,-1.80338439291117e-07,3.76048717780706e-10,0.0265726998310947,0.0086705363449663,1.12790238195899e-06,0.139530223435034,0.000222345279415498,0.0390567056465586,0.010612096385093,0.0314628222047112,0.00126988132542404,0.0120211938273311,1.25142824164724e-05,0.0032546621641143,0.0594272040313098,0.123144952845981,0.0314403178275722,6.15765890421618e-05,0.00618648692410025,0.000172131638599407,0.00124041668987466,508.307057820726,88.0109227772688,281.262175367971
