"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_stuffy_runny_nose","pct_chest_pain","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_wear_mask_most_time","pct_feel_nervous_some_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_not_worried","coef_(Intercept)","coef_pct_stuffy_runny_nose","coef_pct_chest_pain","coef_pct_anosmia_ageusia","coef_pct_eye_pain","coef_pct_headache","coef_pct_wear_mask_most_time","coef_pct_feel_nervous_some_time","coef_pct_feel_depressed_most_time","coef_pct_feel_depressed_some_time","coef_pct_worried_ill_covid19_notTooWorried","coef_pct_worried_ill_covid19_notWorried","coef_pct_enough_toEat_somewhat_worried","coef_pct_enough_toEat_not_worried","coef_pct_chills","coef_pct_finances_very_worried","coef_pct_finances_somewhat_worried","coef_pct_finances_not_worried","pvals_(Intercept)","pvals_pct_stuffy_runny_nose","pvals_pct_chest_pain","pvals_pct_anosmia_ageusia","pvals_pct_eye_pain","pvals_pct_headache","pvals_pct_wear_mask_most_time","pvals_pct_feel_nervous_some_time","pvals_pct_feel_depressed_most_time","pvals_pct_feel_depressed_some_time","pvals_pct_worried_ill_covid19_notTooWorried","pvals_pct_worried_ill_covid19_notWorried","pvals_pct_enough_toEat_somewhat_worried","pvals_pct_enough_toEat_not_worried","pvals_pct_chills","pvals_pct_finances_very_worried","pvals_pct_finances_somewhat_worried","pvals_pct_finances_not_worried","aic","deviance","null_deviance"
"11",2020-09-02,35,39.6614309506899,45.2850609185204,34.7361596330108,21473180.9841,18636177.5739,14869810.9776,15685041.8426,39391955.3968,31223342.1295,27587412.4716,19076402.241,33538597.7861,21734054.8609,30587462.0548,31500520.6236,43272454.3142,10434955.072,48066011.8004,42783315.7952,34158173.2435,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"12",2020-09-03,35,29.2297734965031,35.0901952813995,24.3481021352355,22288411.8491,13695878.532,13304567.7168,16744841.9671,39799570.8293,33245114.6747,20657950.1191,16516577.3249,30848335.9316,17951383.6473,33261419.292,30620071.2894,53511753.9786,12130635.2712,45131180.6864,42669183.4741,34745139.4663,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"13",2020-09-04,32,35.1897195268972,42.2773989842966,29.2902683261486,22027537.9723,13695878.532,10141471.9606,20641645.5018,35544065.714,34989708.7258,26886313.9277,13369786.186,28092855.6079,19859023.8714,29103741.8805,29120046.4978,49680168.9131,14478500.1624,37696275.1976,47430131.7257,35087536.4296,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"14",2020-09-05,29,33.6487077536863,39.3395348064693,28.7811113950131,22842768.8373,15962220.3367,12799124.5805,19467713.0562,40321318.5829,35413628.7756,25500421.4572,16744841.9671,34614702.5279,23918873.5791,32071182.2291,27326538.5948,44511605.229,18032906.7338,53511753.9786,44739869.8712,39489783.1006,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"15",2020-09-06,35,40.6227012552233,45.4320892804332,36.3224294415585,20234030.0693,12945866.1362,14625241.7181,18717700.6604,35397324.1583,33717948.5764,28304815.6328,17217675.8688,32413579.1924,22598199.5778,32364665.3405,31239646.7468,48522541.0848,12195853.7404,48946461.1346,44560519.0809,35739721.1216,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"16",2020-09-07,2,18.0091738147409,21.509461406133,15.0784966376273,22907987.3065,15880697.2502,17445940.511,19157925.3275,41576774.115,34207087.0954,26870009.3104,16761146.5844,31190732.8949,27065664.718,31826612.9696,24033005.9002,54962864.9183,14804592.5084,36995176.6537,34565788.676,35756025.7389,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"17",2020-09-08,67,56.522819436026,66.5696654179486,47.9922664015102,22451458.0221,16076352.6578,8771884.1074,16973106.6093,36114727.3195,35397324.1583,33457074.6996,17755728.2397,35641893.4178,23723218.1715,31712480.6485,30293978.9434,50642141.3338,11853456.7771,53495449.3613,44560519.0809,33277723.9093,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"18",2020-09-09,36,39.3059864600224,46.4126957831506,33.2874560618893,20951433.2305,12000198.3328,12000198.3328,19369885.3524,44169208.2657,35201668.7507,29266788.0535,15521995.6696,34924490.2566,25973255.3589,34337524.0338,30620071.2894,42424614.2146,12358899.9134,45685537.6746,48946461.1346,38804989.174,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"19",2020-09-10,41,38.7507922411108,44.3904839017822,33.8276082467631,25223242.9631,12766515.3459,13157826.1611,16989411.2266,38054976.7782,32609234.6,28973304.9421,18440522.1663,35006013.3431,25288461.4323,31859222.2042,27293929.3602,48620368.7886,9913207.3184,40680020.1635,42701792.7087,33832080.8975,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"20",2020-09-11,41,43.1757626017184,49.55472869423,37.6179332499706,25842818.4205,11788238.3079,12081721.4193,16353531.1519,37076699.7402,31451606.7717,31125514.4257,13386090.8033,32935326.946,20935128.6132,28810258.7691,27212406.2737,48604064.1713,13076303.0746,46484463.9223,46288808.5147,35527761.0967,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"21",2020-09-12,34,26.9376188798687,31.572715584233,22.9829869711756,22989510.393,17413331.2764,12016502.9501,19581845.3773,44201817.5003,34500570.2068,25321070.6669,19174229.9448,27685240.1754,26641744.6682,32087486.8464,30375502.0299,51392153.7296,10728438.1834,46631205.478,43761592.8332,36962567.4191,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
"22",2020-09-13,34,34.3388276579172,38.4609923484337,30.6584675256868,20772082.4402,14820897.1257,14657850.9527,18880746.8334,40549583.2251,37973453.6917,23511258.1466,15163294.089,31826612.9696,24196052.0732,29821145.0417,28060246.3733,49549731.9747,12489336.8518,45620319.2054,47870356.3928,37060395.1229,4.88028397792926,-1.72788518905474e-08,-1.69433486024167e-08,-2.67257637593118e-08,-1.7754111521058e-08,-1.91437115087512e-08,1.41115364213021e-08,1.7592018984313e-08,1.9816706136211e-08,1.45614309861163e-08,-1.26958801312499e-08,-1.39187946023041e-08,-1.36084041437331e-08,-1.37698728386774e-08,-2.42595229581507e-08,1.28032298437378e-08,2.14591616220996e-08,-1.25767579197764e-08,7.45133369840935e-09,0.0176825080214123,0.0572494623434041,0.00329371423649155,0.0315790350239135,0.00297821119937653,0.0188207861202279,0.0120135132916196,0.0270763362774148,0.037930553800536,0.12893776723712,0.0310550796253018,0.132952289394774,0.0181893419237936,0.0043032967603142,0.0240843153256972,0.000114700753352277,0.0554160387568306,610.675003906712,91.1655369793891,372.10135828484
