"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_anosmia_ageusia","pct_headache","pct_ever_tested","pct_tested_recently","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_direct_contact_with_non_hh","pct_wear_mask_most_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_some_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_notWorried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_not_worried","coef_(Intercept)","coef_pct_cough","coef_pct_difficulty_breathing","coef_pct_fatigue","coef_pct_stuffy_runny_nose","coef_pct_anosmia_ageusia","coef_pct_headache","coef_pct_ever_tested","coef_pct_tested_recently","coef_pct_grocery_outside_home","coef_pct_ate_outside_home","coef_pct_spent_time_with_non_hh","coef_pct_attended_public_event","coef_pct_direct_contact_with_non_hh","coef_pct_wear_mask_most_time","coef_pct_wear_mask_none_time","coef_pct_no_public","coef_pct_feel_nervous_most_time","coef_pct_feel_nervous_some_time","coef_pct_feel_nervous_little_time","coef_pct_feel_nervous_none_time","coef_pct_feel_depressed_all_time","coef_pct_feel_depressed_some_time","coef_pct_worried_ill_covid19_very","coef_pct_worried_ill_covid19_notWorried","coef_pct_enough_toEat_somewhat_worried","coef_pct_enough_toEat_not_worried","pvals_(Intercept)","pvals_pct_cough","pvals_pct_difficulty_breathing","pvals_pct_fatigue","pvals_pct_stuffy_runny_nose","pvals_pct_anosmia_ageusia","pvals_pct_headache","pvals_pct_ever_tested","pvals_pct_tested_recently","pvals_pct_grocery_outside_home","pvals_pct_ate_outside_home","pvals_pct_spent_time_with_non_hh","pvals_pct_attended_public_event","pvals_pct_direct_contact_with_non_hh","pvals_pct_wear_mask_most_time","pvals_pct_wear_mask_none_time","pvals_pct_no_public","pvals_pct_feel_nervous_most_time","pvals_pct_feel_nervous_some_time","pvals_pct_feel_nervous_little_time","pvals_pct_feel_nervous_none_time","pvals_pct_feel_depressed_all_time","pvals_pct_feel_depressed_some_time","pvals_pct_worried_ill_covid19_very","pvals_pct_worried_ill_covid19_notWorried","pvals_pct_enough_toEat_somewhat_worried","pvals_pct_enough_toEat_not_worried","aic","deviance","null_deviance"
"1",2020-08-13,1,0.618380330039678,1.15823086023056,0.330153724710686,834496.605,331318.185,2963260.2375,1429806.285,121365.2175,1543198.605,1033819.0425,2246585.34,6466905.75,4576443.165,5786551.83,1249087.275,5441059.605,2918080.485,161229.705,107191.1775,123136.9725,723761.9175,1261489.56,6698119.7775,103647.6675,964720.5975,1240228.5,1780613.775,313600.635,6734440.755,-19.220834215866,2.50927546945771e-06,2.47046933536871e-06,-1.01437542216881e-06,6.3818913894702e-07,2.37262312048131e-06,8.08599104206698e-07,4.80895794937139e-07,6.69029958674941e-07,5.01127028653582e-07,-7.16108637156163e-07,4.7760314243419e-07,4.70176603429951e-07,4.43535110071999e-07,-6.27142042162323e-07,-3.78543843292222e-06,-2.25188171682192e-06,3.03599968428862e-06,1.09161354260205e-06,2.08143297141945e-06,1.36098676430415e-06,3.23357223926486e-06,1.70763678433107e-06,8.62122880955106e-07,9.68911760825002e-07,2.02567112115355e-06,-1.03629818992077e-06,0.000313904953267026,2.04675265530336e-06,0.000312833646498809,0.000734234168924163,0.0278917071971814,0.00684837068795656,0.0970565458069029,0.055378009332517,1.38879888290504e-06,9.1712832189402e-05,1.59099141823442e-05,0.0370004544238776,0.00369483870827188,0.0213171021473275,0.00462594782996966,8.31264894925039e-06,0.0736946690701148,0.00178658912207685,0.045006055567812,0.00019536650904049,0.00614478298790621,0.0186829780528118,9.07953584918922e-08,0.00315296572006804,0.000557686746725344,0.0132914172375351,2.10290766901623e-05,420.929782820749,81.0138205188981,1758.21337290144
"2",2020-08-14,1,0.250327199484402,0.532564733629802,0.117664018746804,853985.91,251589.21,2874672.4875,1495361.22,93903.015,1668107.3325,1111776.2625,2135850.6525,6652940.025,5049501.75,6152419.2375,940801.905,5557109.5575,3285719.6475,324231.165,163887.3375,120479.34,850442.4,1335017.3925,6660027.045,110734.6875,888535.1325,1225168.5825,1841739.3225,388900.2225,6802653.3225,-19.220834215866,2.50927546945771e-06,2.47046933536871e-06,-1.01437542216881e-06,6.3818913894702e-07,2.37262312048131e-06,8.08599104206698e-07,4.80895794937139e-07,6.69029958674941e-07,5.01127028653582e-07,-7.16108637156163e-07,4.7760314243419e-07,4.70176603429951e-07,4.43535110071999e-07,-6.27142042162323e-07,-3.78543843292222e-06,-2.25188171682192e-06,3.03599968428862e-06,1.09161354260205e-06,2.08143297141945e-06,1.36098676430415e-06,3.23357223926486e-06,1.70763678433107e-06,8.62122880955106e-07,9.68911760825002e-07,2.02567112115355e-06,-1.03629818992077e-06,0.000313904953267026,2.04675265530336e-06,0.000312833646498809,0.000734234168924163,0.0278917071971814,0.00684837068795656,0.0970565458069029,0.055378009332517,1.38879888290504e-06,9.1712832189402e-05,1.59099141823442e-05,0.0370004544238776,0.00369483870827188,0.0213171021473275,0.00462594782996966,8.31264894925039e-06,0.0736946690701148,0.00178658912207685,0.045006055567812,0.00019536650904049,0.00614478298790621,0.0186829780528118,9.07953584918922e-08,0.00315296572006804,0.000557686746725344,0.0132914172375351,2.10290766901623e-05,420.929782820749,81.0138205188981,1758.21337290144
"3",2020-08-15,0,0.207449164599833,0.426431465018095,0.10091927876697,991296.9225,343720.47,3126261.6975,1387284.165,127566.36,1802760.7125,1094058.7125,1872745.035,6610417.905,5355129.4875,6133815.81,943459.5375,5637724.41,2877330.12,260447.985,179833.1325,141740.4,751224.12,1212766.2975,6464248.1175,151485.0525,875246.97,1147211.3625,1793901.9375,335747.5725,6815055.6075,-19.220834215866,2.50927546945771e-06,2.47046933536871e-06,-1.01437542216881e-06,6.3818913894702e-07,2.37262312048131e-06,8.08599104206698e-07,4.80895794937139e-07,6.69029958674941e-07,5.01127028653582e-07,-7.16108637156163e-07,4.7760314243419e-07,4.70176603429951e-07,4.43535110071999e-07,-6.27142042162323e-07,-3.78543843292222e-06,-2.25188171682192e-06,3.03599968428862e-06,1.09161354260205e-06,2.08143297141945e-06,1.36098676430415e-06,3.23357223926486e-06,1.70763678433107e-06,8.62122880955106e-07,9.68911760825002e-07,2.02567112115355e-06,-1.03629818992077e-06,0.000313904953267026,2.04675265530336e-06,0.000312833646498809,0.000734234168924163,0.0278917071971814,0.00684837068795656,0.0970565458069029,0.055378009332517,1.38879888290504e-06,9.1712832189402e-05,1.59099141823442e-05,0.0370004544238776,0.00369483870827188,0.0213171021473275,0.00462594782996966,8.31264894925039e-06,0.0736946690701148,0.00178658912207685,0.045006055567812,0.00019536650904049,0.00614478298790621,0.0186829780528118,9.07953584918922e-08,0.00315296572006804,0.000557686746725344,0.0132914172375351,2.10290766901623e-05,420.929782820749,81.0138205188981,1758.21337290144
"4",2020-08-16,3,0.349074937242055,0.73986735865722,0.164696158554278,923970.2325,270192.6375,2936683.9125,1310212.8225,54038.5275,1704428.31,1012557.9825,2237726.565,6899213.97,5154921.1725,6298589.025,925741.9875,5508386.295,2656746.6225,347263.98,94788.8925,207295.335,675038.655,1170244.1775,6664456.4325,113392.32,919540.845,1272120.09,1659248.5575,318030.0225,6543977.0925,-19.220834215866,2.50927546945771e-06,2.47046933536871e-06,-1.01437542216881e-06,6.3818913894702e-07,2.37262312048131e-06,8.08599104206698e-07,4.80895794937139e-07,6.69029958674941e-07,5.01127028653582e-07,-7.16108637156163e-07,4.7760314243419e-07,4.70176603429951e-07,4.43535110071999e-07,-6.27142042162323e-07,-3.78543843292222e-06,-2.25188171682192e-06,3.03599968428862e-06,1.09161354260205e-06,2.08143297141945e-06,1.36098676430415e-06,3.23357223926486e-06,1.70763678433107e-06,8.62122880955106e-07,9.68911760825002e-07,2.02567112115355e-06,-1.03629818992077e-06,0.000313904953267026,2.04675265530336e-06,0.000312833646498809,0.000734234168924163,0.0278917071971814,0.00684837068795656,0.0970565458069029,0.055378009332517,1.38879888290504e-06,9.1712832189402e-05,1.59099141823442e-05,0.0370004544238776,0.00369483870827188,0.0213171021473275,0.00462594782996966,8.31264894925039e-06,0.0736946690701148,0.00178658912207685,0.045006055567812,0.00019536650904049,0.00614478298790621,0.0186829780528118,9.07953584918922e-08,0.00315296572006804,0.000557686746725344,0.0132914172375351,2.10290766901623e-05,420.929782820749,81.0138205188981,1758.21337290144
"5",2020-08-17,0,0.131812286555202,0.245988183902965,0.0706313555848052,822094.32,352579.245,3070451.415,1413860.49,63783.18,1620269.9475,1051536.5925,1712401.2075,5807812.89,4882070.9025,6078005.5275,723761.9175,5649240.8175,2444136.0225,252475.0875,166544.97,97446.525,861958.8075,1269462.4575,6527145.42,100104.1575,884105.745,1327044.495,1404115.8375,493433.7675,6792908.67,-19.220834215866,2.50927546945771e-06,2.47046933536871e-06,-1.01437542216881e-06,6.3818913894702e-07,2.37262312048131e-06,8.08599104206698e-07,4.80895794937139e-07,6.69029958674941e-07,5.01127028653582e-07,-7.16108637156163e-07,4.7760314243419e-07,4.70176603429951e-07,4.43535110071999e-07,-6.27142042162323e-07,-3.78543843292222e-06,-2.25188171682192e-06,3.03599968428862e-06,1.09161354260205e-06,2.08143297141945e-06,1.36098676430415e-06,3.23357223926486e-06,1.70763678433107e-06,8.62122880955106e-07,9.68911760825002e-07,2.02567112115355e-06,-1.03629818992077e-06,0.000313904953267026,2.04675265530336e-06,0.000312833646498809,0.000734234168924163,0.0278917071971814,0.00684837068795656,0.0970565458069029,0.055378009332517,1.38879888290504e-06,9.1712832189402e-05,1.59099141823442e-05,0.0370004544238776,0.00369483870827188,0.0213171021473275,0.00462594782996966,8.31264894925039e-06,0.0736946690701148,0.00178658912207685,0.045006055567812,0.00019536650904049,0.00614478298790621,0.0186829780528118,9.07953584918922e-08,0.00315296572006804,0.000557686746725344,0.0132914172375351,2.10290766901623e-05,420.929782820749,81.0138205188981,1758.21337290144
"6",2020-08-18,1,0.520823288594112,0.869343557078322,0.312024970718851,923970.2325,317144.145,3059820.885,1434235.6725,113392.32,1828451.16,914225.58,2097757.92,5519016.825,4697808.3825,6127614.6675,902709.1725,5751116.73,2475141.735,202865.9475,170974.3575,193121.295,845127.135,1476757.7925,6466905.75,108962.9325,899165.6625,1086085.815,1486502.445,357008.6325,6663570.555,-19.220834215866,2.50927546945771e-06,2.47046933536871e-06,-1.01437542216881e-06,6.3818913894702e-07,2.37262312048131e-06,8.08599104206698e-07,4.80895794937139e-07,6.69029958674941e-07,5.01127028653582e-07,-7.16108637156163e-07,4.7760314243419e-07,4.70176603429951e-07,4.43535110071999e-07,-6.27142042162323e-07,-3.78543843292222e-06,-2.25188171682192e-06,3.03599968428862e-06,1.09161354260205e-06,2.08143297141945e-06,1.36098676430415e-06,3.23357223926486e-06,1.70763678433107e-06,8.62122880955106e-07,9.68911760825002e-07,2.02567112115355e-06,-1.03629818992077e-06,0.000313904953267026,2.04675265530336e-06,0.000312833646498809,0.000734234168924163,0.0278917071971814,0.00684837068795656,0.0970565458069029,0.055378009332517,1.38879888290504e-06,9.1712832189402e-05,1.59099141823442e-05,0.0370004544238776,0.00369483870827188,0.0213171021473275,0.00462594782996966,8.31264894925039e-06,0.0736946690701148,0.00178658912207685,0.045006055567812,0.00019536650904049,0.00614478298790621,0.0186829780528118,9.07953584918922e-08,0.00315296572006804,0.000557686746725344,0.0132914172375351,2.10290766901623e-05,420.929782820749,81.0138205188981,1758.21337290144
"7",2020-08-19,0,0.814881618958296,1.4065861459889,0.472087724459454,856643.5425,422563.5675,3066907.905,1382854.7775,47837.385,1844396.955,1075455.285,2102187.3075,6076233.7725,5123029.5825,6369459.225,1187961.7275,5781236.565,2357320.0275,245388.0675,210838.845,250703.3325,814121.4225,1342990.29,6524487.7875,81500.73,1024960.2675,990411.045,1660134.435,463313.9325,6635222.475,-19.220834215866,2.50927546945771e-06,2.47046933536871e-06,-1.01437542216881e-06,6.3818913894702e-07,2.37262312048131e-06,8.08599104206698e-07,4.80895794937139e-07,6.69029958674941e-07,5.01127028653582e-07,-7.16108637156163e-07,4.7760314243419e-07,4.70176603429951e-07,4.43535110071999e-07,-6.27142042162323e-07,-3.78543843292222e-06,-2.25188171682192e-06,3.03599968428862e-06,1.09161354260205e-06,2.08143297141945e-06,1.36098676430415e-06,3.23357223926486e-06,1.70763678433107e-06,8.62122880955106e-07,9.68911760825002e-07,2.02567112115355e-06,-1.03629818992077e-06,0.000313904953267026,2.04675265530336e-06,0.000312833646498809,0.000734234168924163,0.0278917071971814,0.00684837068795656,0.0970565458069029,0.055378009332517,1.38879888290504e-06,9.1712832189402e-05,1.59099141823442e-05,0.0370004544238776,0.00369483870827188,0.0213171021473275,0.00462594782996966,8.31264894925039e-06,0.0736946690701148,0.00178658912207685,0.045006055567812,0.00019536650904049,0.00614478298790621,0.0186829780528118,9.07953584918922e-08,0.00315296572006804,0.000557686746725344,0.0132914172375351,2.10290766901623e-05,420.929782820749,81.0138205188981,1758.21337290144
"8",2020-08-20,0,0.556755445924356,1.08905892581349,0.284627965685958,797289.75,208181.2125,3053619.7425,1521051.6675,134653.38,1943615.235,1125064.425,2436163.125,6427041.2625,4628709.9375,5844133.8675,1242000.255,5996504.7975,2020686.5775,241844.5575,121365.2175,127566.36,635174.1675,1290723.5175,6585613.335,66440.8125,987753.4125,1205679.2775,1536997.4625,350807.49,6919589.1525,-19.220834215866,2.50927546945771e-06,2.47046933536871e-06,-1.01437542216881e-06,6.3818913894702e-07,2.37262312048131e-06,8.08599104206698e-07,4.80895794937139e-07,6.69029958674941e-07,5.01127028653582e-07,-7.16108637156163e-07,4.7760314243419e-07,4.70176603429951e-07,4.43535110071999e-07,-6.27142042162323e-07,-3.78543843292222e-06,-2.25188171682192e-06,3.03599968428862e-06,1.09161354260205e-06,2.08143297141945e-06,1.36098676430415e-06,3.23357223926486e-06,1.70763678433107e-06,8.62122880955106e-07,9.68911760825002e-07,2.02567112115355e-06,-1.03629818992077e-06,0.000313904953267026,2.04675265530336e-06,0.000312833646498809,0.000734234168924163,0.0278917071971814,0.00684837068795656,0.0970565458069029,0.055378009332517,1.38879888290504e-06,9.1712832189402e-05,1.59099141823442e-05,0.0370004544238776,0.00369483870827188,0.0213171021473275,0.00462594782996966,8.31264894925039e-06,0.0736946690701148,0.00178658912207685,0.045006055567812,0.00019536650904049,0.00614478298790621,0.0186829780528118,9.07953584918922e-08,0.00315296572006804,0.000557686746725344,0.0132914172375351,2.10290766901623e-05,420.929782820749,81.0138205188981,1758.21337290144
"9",2020-08-21,0,0.709593486147503,1.35343944745804,0.372032096839396,797289.75,322459.41,2934026.28,1422719.265,91245.3825,1945386.99,1065710.6325,2050806.4125,6528917.175,5108855.5425,6323393.595,1060395.3675,5582800.005,2135850.6525,256904.475,142626.2775,263991.495,799947.3825,1336789.1475,6574096.9275,46951.5075,919540.845,940801.905,1392599.43,486346.7475,6535118.3175,-19.220834215866,2.50927546945771e-06,2.47046933536871e-06,-1.01437542216881e-06,6.3818913894702e-07,2.37262312048131e-06,8.08599104206698e-07,4.80895794937139e-07,6.69029958674941e-07,5.01127028653582e-07,-7.16108637156163e-07,4.7760314243419e-07,4.70176603429951e-07,4.43535110071999e-07,-6.27142042162323e-07,-3.78543843292222e-06,-2.25188171682192e-06,3.03599968428862e-06,1.09161354260205e-06,2.08143297141945e-06,1.36098676430415e-06,3.23357223926486e-06,1.70763678433107e-06,8.62122880955106e-07,9.68911760825002e-07,2.02567112115355e-06,-1.03629818992077e-06,0.000313904953267026,2.04675265530336e-06,0.000312833646498809,0.000734234168924163,0.0278917071971814,0.00684837068795656,0.0970565458069029,0.055378009332517,1.38879888290504e-06,9.1712832189402e-05,1.59099141823442e-05,0.0370004544238776,0.00369483870827188,0.0213171021473275,0.00462594782996966,8.31264894925039e-06,0.0736946690701148,0.00178658912207685,0.045006055567812,0.00019536650904049,0.00614478298790621,0.0186829780528118,9.07953584918922e-08,0.00315296572006804,0.000557686746725344,0.0132914172375351,2.10290766901623e-05,420.929782820749,81.0138205188981,1758.21337290144
"10",2020-08-22,1,0.901952269001257,1.71584574901143,0.474120646349018,857529.42,339291.0825,2828606.8575,1535225.7075,139968.645,1593693.6225,1218967.44,1129493.8125,6509427.87,4882956.78,5978787.2475,996612.1875,5870710.1925,2175715.14,203751.825,83272.485,186920.1525,644918.82,1636215.7425,6110782.995,94788.8925,833610.7275,1242000.255,1693797.78,443824.6275,6417296.61,-19.220834215866,2.50927546945771e-06,2.47046933536871e-06,-1.01437542216881e-06,6.3818913894702e-07,2.37262312048131e-06,8.08599104206698e-07,4.80895794937139e-07,6.69029958674941e-07,5.01127028653582e-07,-7.16108637156163e-07,4.7760314243419e-07,4.70176603429951e-07,4.43535110071999e-07,-6.27142042162323e-07,-3.78543843292222e-06,-2.25188171682192e-06,3.03599968428862e-06,1.09161354260205e-06,2.08143297141945e-06,1.36098676430415e-06,3.23357223926486e-06,1.70763678433107e-06,8.62122880955106e-07,9.68911760825002e-07,2.02567112115355e-06,-1.03629818992077e-06,0.000313904953267026,2.04675265530336e-06,0.000312833646498809,0.000734234168924163,0.0278917071971814,0.00684837068795656,0.0970565458069029,0.055378009332517,1.38879888290504e-06,9.1712832189402e-05,1.59099141823442e-05,0.0370004544238776,0.00369483870827188,0.0213171021473275,0.00462594782996966,8.31264894925039e-06,0.0736946690701148,0.00178658912207685,0.045006055567812,0.00019536650904049,0.00614478298790621,0.0186829780528118,9.07953584918922e-08,0.00315296572006804,0.000557686746725344,0.0132914172375351,2.10290766901623e-05,420.929782820749,81.0138205188981,1758.21337290144
