"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_nausea","pct_headache","pct_ever_tested","pct_worked_outside_home","pct_attended_public_event","pct_used_public_transit","pct_wear_mask_all_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_some_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_notTooWorried","pct_enough_toEat_somewhat_worried","pct_chills","pct_finances_somewhat_worried","pct_finances_not_worried","coef_(Intercept)","coef_pct_fever","coef_pct_cough","coef_pct_difficulty_breathing","coef_pct_fatigue","coef_pct_stuffy_runny_nose","coef_pct_nausea","coef_pct_headache","coef_pct_ever_tested","coef_pct_worked_outside_home","coef_pct_attended_public_event","coef_pct_used_public_transit","coef_pct_wear_mask_all_time","coef_pct_wear_mask_some_time","coef_pct_wear_mask_none_time","coef_pct_no_public","coef_pct_feel_nervous_some_time","coef_pct_feel_nervous_none_time","coef_pct_feel_depressed_all_time","coef_pct_feel_depressed_some_time","coef_pct_feel_depressed_little_time","coef_pct_worried_ill_covid19_very","coef_pct_worried_ill_covid19_notTooWorried","coef_pct_enough_toEat_somewhat_worried","coef_pct_chills","coef_pct_finances_somewhat_worried","coef_pct_finances_not_worried","pvals_(Intercept)","pvals_pct_fever","pvals_pct_cough","pvals_pct_difficulty_breathing","pvals_pct_fatigue","pvals_pct_stuffy_runny_nose","pvals_pct_nausea","pvals_pct_headache","pvals_pct_ever_tested","pvals_pct_worked_outside_home","pvals_pct_attended_public_event","pvals_pct_used_public_transit","pvals_pct_wear_mask_all_time","pvals_pct_wear_mask_some_time","pvals_pct_wear_mask_none_time","pvals_pct_no_public","pvals_pct_feel_nervous_some_time","pvals_pct_feel_nervous_none_time","pvals_pct_feel_depressed_all_time","pvals_pct_feel_depressed_some_time","pvals_pct_feel_depressed_little_time","pvals_pct_worried_ill_covid19_very","pvals_pct_worried_ill_covid19_notTooWorried","pvals_pct_enough_toEat_somewhat_worried","pvals_pct_chills","pvals_pct_finances_somewhat_worried","pvals_pct_finances_not_worried","aic","deviance","null_deviance"
"1",2020-08-13,4,7.69930466107982,10.5465110180325,5.62074909538987,406794.1437,8550978.939,4200772.1778,29588047.5132,17209882.8549,3793978.0341,16819692.5538,6981915.8133,34137500.3856,7587956.0682,14794023.7566,34951088.673,2615105.2095,1461138.1488,996230.556,8077769.4249,59408548.8228,921513.2643,9314755.6986,14960062.1826,12336655.0518,23901231.4227,3835487.6406,1178872.8246,17874036.5589,33373723.626,-18.0133669956314,1.03193706483898e-06,7.22921759411787e-08,9.02608126750162e-08,9.99305302801001e-08,1.19108208773706e-07,1.48606372853487e-07,-1.55667343153225e-07,9.41230370274084e-08,8.78359617648534e-08,-7.7261284142424e-08,-1.16935855830623e-07,8.31704097980549e-08,-1.85568587463696e-07,-4.13364661765449e-07,7.73096156344059e-07,-6.6047702549211e-08,1.34316656523705e-07,-2.63496945774468e-07,1.09232510287445e-07,1.95219572992888e-07,1.39176465718171e-07,7.34125962540139e-08,-1.31249015464457e-07,2.76412451354762e-07,1.34263049304211e-07,-1.52128704937912e-07,4.55348605106028e-10,1.21475657775213e-08,0.093586005918552,0.107701234927283,0.000116541096140322,3.34900806200494e-08,0.06047214835021,3.46676897837203e-05,0.0034714383417448,1.66221661205938e-13,0.0136413965978047,7.89697199718418e-06,0.00125777153866405,0.0284065192229174,0.00319711454982938,9.50029522827082e-09,0.0925851813291678,0.000333494620074191,0.0893170061491158,0.0100322658390939,6.53222022264579e-06,0.0010346928402232,0.0149933055688604,0.149071991716207,0.00296515862241357,0.00194887793339202,1.90972859232186e-07,602.334936751984,117.331221804757,6989.98757238063
"2",2020-08-14,14,14.7445880951,19.829882814301,10.9633970170201,722267.1531,9646832.5506,4126054.8861,30135974.319,16197048.4563,3578128.0803,17475544.3365,7214369.6097,34643917.5849,7845315.6285,15283837.1133,36387321.0579,2656614.816,1278495.8802,987928.6347,7712484.8877,59981381.3925,1228684.3524,10211363.199,15757046.6274,12967601.0706,24042364.0848,3918506.8536,863399.8152,17566865.4708,33049948.6953,-18.0133669956314,1.03193706483898e-06,7.22921759411787e-08,9.02608126750162e-08,9.99305302801001e-08,1.19108208773706e-07,1.48606372853487e-07,-1.55667343153225e-07,9.41230370274084e-08,8.78359617648534e-08,-7.7261284142424e-08,-1.16935855830623e-07,8.31704097980549e-08,-1.85568587463696e-07,-4.13364661765449e-07,7.73096156344059e-07,-6.6047702549211e-08,1.34316656523705e-07,-2.63496945774468e-07,1.09232510287445e-07,1.95219572992888e-07,1.39176465718171e-07,7.34125962540139e-08,-1.31249015464457e-07,2.76412451354762e-07,1.34263049304211e-07,-1.52128704937912e-07,4.55348605106028e-10,1.21475657775213e-08,0.093586005918552,0.107701234927283,0.000116541096140322,3.34900806200494e-08,0.06047214835021,3.46676897837203e-05,0.0034714383417448,1.66221661205938e-13,0.0136413965978047,7.89697199718418e-06,0.00125777153866405,0.0284065192229174,0.00319711454982938,9.50029522827082e-09,0.0925851813291678,0.000333494620074191,0.0893170061491158,0.0100322658390939,6.53222022264579e-06,0.0010346928402232,0.0149933055688604,0.149071991716207,0.00296515862241357,0.00194887793339202,1.90972859232186e-07,602.334936751984,117.331221804757,6989.98757238063
"3",2020-08-15,6,6.42054744645522,8.46874778394759,4.86771250766508,448303.7502,9414378.7542,4516245.1872,30202389.6894,16595540.6787,3320768.52,16761579.1047,7471729.17,29139743.763,10186457.4351,15366856.3263,36337509.5301,2631709.0521,1818120.7647,929815.1856,7712484.8877,59458360.3506,896607.5004,10410609.3102,14984967.9465,12901185.7002,23992552.557,3304164.6774,929815.1856,17915546.1654,31721641.2873,-18.0133669956314,1.03193706483898e-06,7.22921759411787e-08,9.02608126750162e-08,9.99305302801001e-08,1.19108208773706e-07,1.48606372853487e-07,-1.55667343153225e-07,9.41230370274084e-08,8.78359617648534e-08,-7.7261284142424e-08,-1.16935855830623e-07,8.31704097980549e-08,-1.85568587463696e-07,-4.13364661765449e-07,7.73096156344059e-07,-6.6047702549211e-08,1.34316656523705e-07,-2.63496945774468e-07,1.09232510287445e-07,1.95219572992888e-07,1.39176465718171e-07,7.34125962540139e-08,-1.31249015464457e-07,2.76412451354762e-07,1.34263049304211e-07,-1.52128704937912e-07,4.55348605106028e-10,1.21475657775213e-08,0.093586005918552,0.107701234927283,0.000116541096140322,3.34900806200494e-08,0.06047214835021,3.46676897837203e-05,0.0034714383417448,1.66221661205938e-13,0.0136413965978047,7.89697199718418e-06,0.00125777153866405,0.0284065192229174,0.00319711454982938,9.50029522827082e-09,0.0925851813291678,0.000333494620074191,0.0893170061491158,0.0100322658390939,6.53222022264579e-06,0.0010346928402232,0.0149933055688604,0.149071991716207,0.00296515862241357,0.00194887793339202,1.90972859232186e-07,602.334936751984,117.331221804757,6989.98757238063
"4",2020-08-16,0,1.28858411156272,1.9297861567663,0.8604316114249,298869.1668,8717017.365,3935110.6962,29795595.5457,15931386.9747,3984922.224,16504219.5444,7621163.7534,21128389.7085,12552505.0056,14827231.4418,35880903.8586,2922276.2976,1909441.899,1004532.4773,7870221.3924,59383643.0589,979626.7134,8667205.8372,15217421.7429,11190989.9124,23843117.9736,2814351.3207,830192.13,18264226.86,32601644.9451,-18.0133669956314,1.03193706483898e-06,7.22921759411787e-08,9.02608126750162e-08,9.99305302801001e-08,1.19108208773706e-07,1.48606372853487e-07,-1.55667343153225e-07,9.41230370274084e-08,8.78359617648534e-08,-7.7261284142424e-08,-1.16935855830623e-07,8.31704097980549e-08,-1.85568587463696e-07,-4.13364661765449e-07,7.73096156344059e-07,-6.6047702549211e-08,1.34316656523705e-07,-2.63496945774468e-07,1.09232510287445e-07,1.95219572992888e-07,1.39176465718171e-07,7.34125962540139e-08,-1.31249015464457e-07,2.76412451354762e-07,1.34263049304211e-07,-1.52128704937912e-07,4.55348605106028e-10,1.21475657775213e-08,0.093586005918552,0.107701234927283,0.000116541096140322,3.34900806200494e-08,0.06047214835021,3.46676897837203e-05,0.0034714383417448,1.66221661205938e-13,0.0136413965978047,7.89697199718418e-06,0.00125777153866405,0.0284065192229174,0.00319711454982938,9.50029522827082e-09,0.0925851813291678,0.000333494620074191,0.0893170061491158,0.0100322658390939,6.53222022264579e-06,0.0010346928402232,0.0149933055688604,0.149071991716207,0.00296515862241357,0.00194887793339202,1.90972859232186e-07,602.334936751984,117.331221804757,6989.98757238063
"5",2020-08-17,1,1.85954072216764,2.4868090531253,1.3904934490463,398492.2224,9206830.7217,4416622.1316,29455216.7724,16421200.3314,3793978.0341,16520823.387,7230973.4523,25843881.0069,10178155.5138,16595540.6787,36545057.5626,2930578.2189,1502647.7553,871701.7365,7546446.4617,58528545.165,1320005.4867,8932867.3188,14652891.0945,12378164.6583,23062737.3714,3486806.946,722267.1531,18588001.7907,32933721.7971,-18.0133669956314,1.03193706483898e-06,7.22921759411787e-08,9.02608126750162e-08,9.99305302801001e-08,1.19108208773706e-07,1.48606372853487e-07,-1.55667343153225e-07,9.41230370274084e-08,8.78359617648534e-08,-7.7261284142424e-08,-1.16935855830623e-07,8.31704097980549e-08,-1.85568587463696e-07,-4.13364661765449e-07,7.73096156344059e-07,-6.6047702549211e-08,1.34316656523705e-07,-2.63496945774468e-07,1.09232510287445e-07,1.95219572992888e-07,1.39176465718171e-07,7.34125962540139e-08,-1.31249015464457e-07,2.76412451354762e-07,1.34263049304211e-07,-1.52128704937912e-07,4.55348605106028e-10,1.21475657775213e-08,0.093586005918552,0.107701234927283,0.000116541096140322,3.34900806200494e-08,0.06047214835021,3.46676897837203e-05,0.0034714383417448,1.66221661205938e-13,0.0136413965978047,7.89697199718418e-06,0.00125777153866405,0.0284065192229174,0.00319711454982938,9.50029522827082e-09,0.0925851813291678,0.000333494620074191,0.0893170061491158,0.0100322658390939,6.53222022264579e-06,0.0010346928402232,0.0149933055688604,0.149071991716207,0.00296515862241357,0.00194887793339202,1.90972859232186e-07,602.334936751984,117.331221804757,6989.98757238063
"6",2020-08-18,4,4.91856100110121,6.29366902184998,3.84390126610799,290567.2455,8285317.4574,4375112.5251,30609183.8331,16354784.961,3229447.3857,16371388.8036,8451355.8834,33058250.6166,8816640.4206,16047613.8729,36628076.7756,2739634.029,1527553.5192,979626.7134,7421917.6422,57930806.8314,1170570.9033,9264944.1708,14752514.1501,13125337.5753,22714056.6768,3578128.0803,938117.1069,18247623.0174,33124665.987,-18.0133669956314,1.03193706483898e-06,7.22921759411787e-08,9.02608126750162e-08,9.99305302801001e-08,1.19108208773706e-07,1.48606372853487e-07,-1.55667343153225e-07,9.41230370274084e-08,8.78359617648534e-08,-7.7261284142424e-08,-1.16935855830623e-07,8.31704097980549e-08,-1.85568587463696e-07,-4.13364661765449e-07,7.73096156344059e-07,-6.6047702549211e-08,1.34316656523705e-07,-2.63496945774468e-07,1.09232510287445e-07,1.95219572992888e-07,1.39176465718171e-07,7.34125962540139e-08,-1.31249015464457e-07,2.76412451354762e-07,1.34263049304211e-07,-1.52128704937912e-07,4.55348605106028e-10,1.21475657775213e-08,0.093586005918552,0.107701234927283,0.000116541096140322,3.34900806200494e-08,0.06047214835021,3.46676897837203e-05,0.0034714383417448,1.66221661205938e-13,0.0136413965978047,7.89697199718418e-06,0.00125777153866405,0.0284065192229174,0.00319711454982938,9.50029522827082e-09,0.0925851813291678,0.000333494620074191,0.0893170061491158,0.0100322658390939,6.53222022264579e-06,0.0010346928402232,0.0149933055688604,0.149071991716207,0.00296515862241357,0.00194887793339202,1.90972859232186e-07,602.334936751984,117.331221804757,6989.98757238063
"7",2020-08-19,7,5.70028548007804,7.34436784983167,4.42424116258463,423397.9863,8783432.7354,4574358.6363,32360889.2274,16197048.4563,3287560.8348,15906481.2108,7729088.7303,30766920.3378,8982678.8466,14088360.4461,37200909.3453,2747935.9503,1469440.0701,938117.1069,8376638.5917,59217604.6329,1270193.9589,9962305.56,14868741.0483,12743449.1955,22182733.7136,4200772.1778,763776.7596,17832526.9524,34245425.3625,-18.0133669956314,1.03193706483898e-06,7.22921759411787e-08,9.02608126750162e-08,9.99305302801001e-08,1.19108208773706e-07,1.48606372853487e-07,-1.55667343153225e-07,9.41230370274084e-08,8.78359617648534e-08,-7.7261284142424e-08,-1.16935855830623e-07,8.31704097980549e-08,-1.85568587463696e-07,-4.13364661765449e-07,7.73096156344059e-07,-6.6047702549211e-08,1.34316656523705e-07,-2.63496945774468e-07,1.09232510287445e-07,1.95219572992888e-07,1.39176465718171e-07,7.34125962540139e-08,-1.31249015464457e-07,2.76412451354762e-07,1.34263049304211e-07,-1.52128704937912e-07,4.55348605106028e-10,1.21475657775213e-08,0.093586005918552,0.107701234927283,0.000116541096140322,3.34900806200494e-08,0.06047214835021,3.46676897837203e-05,0.0034714383417448,1.66221661205938e-13,0.0136413965978047,7.89697199718418e-06,0.00125777153866405,0.0284065192229174,0.00319711454982938,9.50029522827082e-09,0.0925851813291678,0.000333494620074191,0.0893170061491158,0.0100322658390939,6.53222022264579e-06,0.0010346928402232,0.0149933055688604,0.149071991716207,0.00296515862241357,0.00194887793339202,1.90972859232186e-07,602.334936751984,117.331221804757,6989.98757238063
"8",2020-08-20,10,6.95457098468621,8.89968700234931,5.43457961704404,340378.7733,9314755.6986,4433225.9742,30849939.5508,16495917.6231,3553222.3164,16736673.3408,8044561.7397,30650693.4396,8376638.5917,14080058.5248,37433363.1417,3478505.0247,1328307.408,1070947.8477,7413615.7209,60089306.3694,1178872.8246,9264944.1708,15350252.4837,13839302.8071,21651410.7504,4084545.2796,755474.8383,18164603.8044,34519388.7654,-18.0133669956314,1.03193706483898e-06,7.22921759411787e-08,9.02608126750162e-08,9.99305302801001e-08,1.19108208773706e-07,1.48606372853487e-07,-1.55667343153225e-07,9.41230370274084e-08,8.78359617648534e-08,-7.7261284142424e-08,-1.16935855830623e-07,8.31704097980549e-08,-1.85568587463696e-07,-4.13364661765449e-07,7.73096156344059e-07,-6.6047702549211e-08,1.34316656523705e-07,-2.63496945774468e-07,1.09232510287445e-07,1.95219572992888e-07,1.39176465718171e-07,7.34125962540139e-08,-1.31249015464457e-07,2.76412451354762e-07,1.34263049304211e-07,-1.52128704937912e-07,4.55348605106028e-10,1.21475657775213e-08,0.093586005918552,0.107701234927283,0.000116541096140322,3.34900806200494e-08,0.06047214835021,3.46676897837203e-05,0.0034714383417448,1.66221661205938e-13,0.0136413965978047,7.89697199718418e-06,0.00125777153866405,0.0284065192229174,0.00319711454982938,9.50029522827082e-09,0.0925851813291678,0.000333494620074191,0.0893170061491158,0.0100322658390939,6.53222022264579e-06,0.0010346928402232,0.0149933055688604,0.149071991716207,0.00296515862241357,0.00194887793339202,1.90972859232186e-07,602.334936751984,117.331221804757,6989.98757238063
"9",2020-08-21,7,5.77598321420075,8.04451702801444,4.14717029929182,440001.8289,8285317.4574,4217376.0204,31979000.8476,16039311.9516,3337372.3626,15848367.7617,8667205.8372,31182016.4028,7944938.6841,16471011.8592,38819783.9988,3486806.946,1212080.5098,780380.6022,7720786.809,59425152.6654,1427930.4636,9314755.6986,14910250.6548,12427976.1861,21701222.2782,3802279.9554,1079249.769,18397057.6008,33631083.1863,-18.0133669956314,1.03193706483898e-06,7.22921759411787e-08,9.02608126750162e-08,9.99305302801001e-08,1.19108208773706e-07,1.48606372853487e-07,-1.55667343153225e-07,9.41230370274084e-08,8.78359617648534e-08,-7.7261284142424e-08,-1.16935855830623e-07,8.31704097980549e-08,-1.85568587463696e-07,-4.13364661765449e-07,7.73096156344059e-07,-6.6047702549211e-08,1.34316656523705e-07,-2.63496945774468e-07,1.09232510287445e-07,1.95219572992888e-07,1.39176465718171e-07,7.34125962540139e-08,-1.31249015464457e-07,2.76412451354762e-07,1.34263049304211e-07,-1.52128704937912e-07,4.55348605106028e-10,1.21475657775213e-08,0.093586005918552,0.107701234927283,0.000116541096140322,3.34900806200494e-08,0.06047214835021,3.46676897837203e-05,0.0034714383417448,1.66221661205938e-13,0.0136413965978047,7.89697199718418e-06,0.00125777153866405,0.0284065192229174,0.00319711454982938,9.50029522827082e-09,0.0925851813291678,0.000333494620074191,0.0893170061491158,0.0100322658390939,6.53222022264579e-06,0.0010346928402232,0.0149933055688604,0.149071991716207,0.00296515862241357,0.00194887793339202,1.90972859232186e-07,602.334936751984,117.331221804757,6989.98757238063
"10",2020-08-22,7,3.75717456839437,4.99724809633881,2.82482687776331,348680.6946,8808338.4993,4292093.3121,31248431.7732,15557800.5162,4632472.0854,16869504.0816,8027957.8971,29056724.55,9696644.0784,16006104.2664,37084682.4471,3569826.159,1411326.621,556228.7271,8061165.5823,59441756.508,796984.4448,9729851.7636,14619683.4093,13980435.4692,22929906.6306,3735864.585,788682.5235,17932150.008,32626550.709,-18.0133669956314,1.03193706483898e-06,7.22921759411787e-08,9.02608126750162e-08,9.99305302801001e-08,1.19108208773706e-07,1.48606372853487e-07,-1.55667343153225e-07,9.41230370274084e-08,8.78359617648534e-08,-7.7261284142424e-08,-1.16935855830623e-07,8.31704097980549e-08,-1.85568587463696e-07,-4.13364661765449e-07,7.73096156344059e-07,-6.6047702549211e-08,1.34316656523705e-07,-2.63496945774468e-07,1.09232510287445e-07,1.95219572992888e-07,1.39176465718171e-07,7.34125962540139e-08,-1.31249015464457e-07,2.76412451354762e-07,1.34263049304211e-07,-1.52128704937912e-07,4.55348605106028e-10,1.21475657775213e-08,0.093586005918552,0.107701234927283,0.000116541096140322,3.34900806200494e-08,0.06047214835021,3.46676897837203e-05,0.0034714383417448,1.66221661205938e-13,0.0136413965978047,7.89697199718418e-06,0.00125777153866405,0.0284065192229174,0.00319711454982938,9.50029522827082e-09,0.0925851813291678,0.000333494620074191,0.0893170061491158,0.0100322658390939,6.53222022264579e-06,0.0010346928402232,0.0149933055688604,0.149071991716207,0.00296515862241357,0.00194887793339202,1.90972859232186e-07,602.334936751984,117.331221804757,6989.98757238063
