"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_sore_throat","pct_chest_pain","pct_headache","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_used_public_transit","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_some_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_notWorried","pct_enough_toEat_not_worried","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","coef_(Intercept)","coef_pct_difficulty_breathing","coef_pct_fatigue","coef_pct_stuffy_runny_nose","coef_pct_sore_throat","coef_pct_chest_pain","coef_pct_headache","coef_pct_tested_recently","coef_pct_worked_outside_home","coef_pct_grocery_outside_home","coef_pct_ate_outside_home","coef_pct_spent_time_with_non_hh","coef_pct_used_public_transit","coef_pct_wear_mask_all_time","coef_pct_wear_mask_most_time","coef_pct_wear_mask_some_time","coef_pct_feel_nervous_none_time","coef_pct_feel_depressed_all_time","coef_pct_feel_depressed_some_time","coef_pct_feel_depressed_little_time","coef_pct_feel_depressed_none_time","coef_pct_worried_ill_covid19_notWorried","coef_pct_enough_toEat_not_worried","coef_pct_finances_very_worried","coef_pct_finances_somewhat_worried","coef_pct_finances_notToo_worried","pvals_(Intercept)","pvals_pct_difficulty_breathing","pvals_pct_fatigue","pvals_pct_stuffy_runny_nose","pvals_pct_sore_throat","pvals_pct_chest_pain","pvals_pct_headache","pvals_pct_tested_recently","pvals_pct_worked_outside_home","pvals_pct_grocery_outside_home","pvals_pct_ate_outside_home","pvals_pct_spent_time_with_non_hh","pvals_pct_used_public_transit","pvals_pct_wear_mask_all_time","pvals_pct_wear_mask_most_time","pvals_pct_wear_mask_some_time","pvals_pct_feel_nervous_none_time","pvals_pct_feel_depressed_all_time","pvals_pct_feel_depressed_some_time","pvals_pct_feel_depressed_little_time","pvals_pct_feel_depressed_none_time","pvals_pct_worried_ill_covid19_notWorried","pvals_pct_enough_toEat_not_worried","pvals_pct_finances_very_worried","pvals_pct_finances_somewhat_worried","pvals_pct_finances_notToo_worried","aic","deviance","null_deviance"
"1",2020-08-18,75,60.0936823512414,97.8120002661224,36.9203231577575,1424170.7174,3048669.4096,4133203.618,3421693.9144,1830583.218,4943725.9988,5208527.3448,4379584.0008,8314762.2644,1003942.4944,4843562.0114,2422356.6608,8127098.7018,1199665.2284,117433.6404,5273000.716,226808.1094,2271535.0246,3359523.1636,4507379.433,381083.6762,1609531.6596,4871193.4562,3724488.497,1622196.0718,4.23893436167246,-1.94147252075074e-06,-5.78616285943435e-07,3.43878859283672e-07,6.36500400933175e-07,3.92683380429293e-07,3.57672786739055e-07,-2.20219969778726e-07,7.46493689436285e-07,-2.51119282606107e-07,9.16015459373148e-07,-7.60362685416612e-07,-5.49553635539309e-07,3.39546902105223e-07,-7.18683695080731e-07,-2.93684620882573e-06,-9.80500630829996e-07,-1.48866879115045e-06,1.00189088376582e-06,5.10404662659386e-07,1.31329125964824e-06,-7.30678535889103e-07,5.36879026661897e-07,-2.33991677008596e-07,-5.88409757700291e-07,-5.23501495205075e-07,0.240035873205274,4.13427114376581e-07,0.0180553639782759,0.0839332607239763,0.0132857078109457,0.151552549153751,0.110374488699819,0.0722577002945987,0.00106712205166298,0.108848626264999,0.0193510045232427,0.00932408876302695,0.00848628751294012,0.0965153204460658,0.0203573788032182,0.00124465492129514,0.000719385279843861,0.0930302197891355,0.000586547614947781,0.0762321500072347,1.16488945155586e-05,0.136678072075938,0.0722208140863679,0.333777569572084,0.0226203297452579,0.116411098402998,784.171322810214,99.3777406557864,664.367426417617
"2",2020-08-19,49,79.6885603030765,116.077423972455,54.7071637692783,1398841.893,3129261.1236,4096361.6916,3274326.2088,1800649.1528,5148659.2144,6428916.1568,4537313.4982,8151276.216,987824.1516,4258696.4298,2283048.1266,8294038.6808,1122527.445,135854.6036,4898824.901,270557.897,2070055.7396,3547186.7262,4574155.4246,393748.0884,1647524.8962,5328263.6056,3908698.129,2021700.7112,4.23893436167246,-1.94147252075074e-06,-5.78616285943435e-07,3.43878859283672e-07,6.36500400933175e-07,3.92683380429293e-07,3.57672786739055e-07,-2.20219969778726e-07,7.46493689436285e-07,-2.51119282606107e-07,9.16015459373148e-07,-7.60362685416612e-07,-5.49553635539309e-07,3.39546902105223e-07,-7.18683695080731e-07,-2.93684620882573e-06,-9.80500630829996e-07,-1.48866879115045e-06,1.00189088376582e-06,5.10404662659386e-07,1.31329125964824e-06,-7.30678535889103e-07,5.36879026661897e-07,-2.33991677008596e-07,-5.88409757700291e-07,-5.23501495205075e-07,0.240035873205274,4.13427114376581e-07,0.0180553639782759,0.0839332607239763,0.0132857078109457,0.151552549153751,0.110374488699819,0.0722577002945987,0.00106712205166298,0.108848626264999,0.0193510045232427,0.00932408876302695,0.00848628751294012,0.0965153204460658,0.0203573788032182,0.00124465492129514,0.000719385279843861,0.0930302197891355,0.000586547614947781,0.0762321500072347,1.16488945155586e-05,0.136678072075938,0.0722208140863679,0.333777569572084,0.0226203297452579,0.116411098402998,784.171322810214,99.3777406557864,664.367426417617
"3",2020-08-20,61,97.9122566231253,137.166009656421,69.8920236948366,1256079.4282,3018735.3444,3878764.0638,3169556.9806,1919234.1034,5045041.2964,6836479.9676,3919059.9208,7994698.0288,990126.772,4156229.822,1948016.8584,8044204.3674,1084534.2084,127795.4322,4939120.758,260196.1052,2164463.176,3655409.885,4462478.3352,316610.305,1744234.953,4868890.8358,3826955.1048,1953773.4094,4.23893436167246,-1.94147252075074e-06,-5.78616285943435e-07,3.43878859283672e-07,6.36500400933175e-07,3.92683380429293e-07,3.57672786739055e-07,-2.20219969778726e-07,7.46493689436285e-07,-2.51119282606107e-07,9.16015459373148e-07,-7.60362685416612e-07,-5.49553635539309e-07,3.39546902105223e-07,-7.18683695080731e-07,-2.93684620882573e-06,-9.80500630829996e-07,-1.48866879115045e-06,1.00189088376582e-06,5.10404662659386e-07,1.31329125964824e-06,-7.30678535889103e-07,5.36879026661897e-07,-2.33991677008596e-07,-5.88409757700291e-07,-5.23501495205075e-07,0.240035873205274,4.13427114376581e-07,0.0180553639782759,0.0839332607239763,0.0132857078109457,0.151552549153751,0.110374488699819,0.0722577002945987,0.00106712205166298,0.108848626264999,0.0193510045232427,0.00932408876302695,0.00848628751294012,0.0965153204460658,0.0203573788032182,0.00124465492129514,0.000719385279843861,0.0930302197891355,0.000586547614947781,0.0762321500072347,1.16488945155586e-05,0.136678072075938,0.0722208140863679,0.333777569572084,0.0226203297452579,0.116411098402998,784.171322810214,99.3777406557864,664.367426417617
"4",2020-08-21,72,45.0765486243563,64.742221112627,31.3843918383527,1319401.4892,3094721.8176,4313959.3194,3207550.2172,1801800.463,4805568.7748,6549803.7278,3695705.742,8076441.053,916442.9192,4098664.312,1939957.687,7993546.7186,1329763.281,142762.4648,4718069.1996,238321.2114,2133377.8006,3711824.0848,4085999.8998,472037.182,1716603.5082,4772180.779,3715278.0154,1920385.4136,4.23893436167246,-1.94147252075074e-06,-5.78616285943435e-07,3.43878859283672e-07,6.36500400933175e-07,3.92683380429293e-07,3.57672786739055e-07,-2.20219969778726e-07,7.46493689436285e-07,-2.51119282606107e-07,9.16015459373148e-07,-7.60362685416612e-07,-5.49553635539309e-07,3.39546902105223e-07,-7.18683695080731e-07,-2.93684620882573e-06,-9.80500630829996e-07,-1.48866879115045e-06,1.00189088376582e-06,5.10404662659386e-07,1.31329125964824e-06,-7.30678535889103e-07,5.36879026661897e-07,-2.33991677008596e-07,-5.88409757700291e-07,-5.23501495205075e-07,0.240035873205274,4.13427114376581e-07,0.0180553639782759,0.0839332607239763,0.0132857078109457,0.151552549153751,0.110374488699819,0.0722577002945987,0.00106712205166298,0.108848626264999,0.0193510045232427,0.00932408876302695,0.00848628751294012,0.0965153204460658,0.0203573788032182,0.00124465492129514,0.000719385279843861,0.0930302197891355,0.000586547614947781,0.0762321500072347,1.16488945155586e-05,0.136678072075938,0.0722208140863679,0.333777569572084,0.0226203297452579,0.116411098402998,784.171322810214,99.3777406557864,664.367426417617
"5",2020-08-22,61,82.7429194961067,114.824457978147,59.6248468949201,1402295.8236,3148833.397,4383037.9314,3138471.6052,2093081.9436,4916094.554,6641908.5438,3854586.5496,7680390.3442,975159.7394,4330077.6622,2236995.7186,8457524.7292,1127132.6858,179604.3912,4653595.8284,183058.3218,2133377.8006,3890277.1658,4381886.6212,356906.162,1388480.1012,4894219.6602,3737152.9092,1792589.9814,4.23893436167246,-1.94147252075074e-06,-5.78616285943435e-07,3.43878859283672e-07,6.36500400933175e-07,3.92683380429293e-07,3.57672786739055e-07,-2.20219969778726e-07,7.46493689436285e-07,-2.51119282606107e-07,9.16015459373148e-07,-7.60362685416612e-07,-5.49553635539309e-07,3.39546902105223e-07,-7.18683695080731e-07,-2.93684620882573e-06,-9.80500630829996e-07,-1.48866879115045e-06,1.00189088376582e-06,5.10404662659386e-07,1.31329125964824e-06,-7.30678535889103e-07,5.36879026661897e-07,-2.33991677008596e-07,-5.88409757700291e-07,-5.23501495205075e-07,0.240035873205274,4.13427114376581e-07,0.0180553639782759,0.0839332607239763,0.0132857078109457,0.151552549153751,0.110374488699819,0.0722577002945987,0.00106712205166298,0.108848626264999,0.0193510045232427,0.00932408876302695,0.00848628751294012,0.0965153204460658,0.0203573788032182,0.00124465492129514,0.000719385279843861,0.0930302197891355,0.000586547614947781,0.0762321500072347,1.16488945155586e-05,0.136678072075938,0.0722208140863679,0.333777569572084,0.0226203297452579,0.116411098402998,784.171322810214,99.3777406557864,664.367426417617
"6",2020-08-23,76,71.1154702917853,104.401800474519,48.4417901974413,1421868.097,3259359.1762,4327775.0418,3057879.8912,2051634.7764,4978265.3048,6472665.9444,4140111.4792,7405227.2064,1091442.0696,4554583.1512,2268081.094,8403413.1498,1333217.2116,78289.0936,4525800.3962,192268.8034,2192094.6208,3940934.8146,3988138.5328,345393.06,1573841.0434,4802114.8442,3900638.9576,1920385.4136,4.23893436167246,-1.94147252075074e-06,-5.78616285943435e-07,3.43878859283672e-07,6.36500400933175e-07,3.92683380429293e-07,3.57672786739055e-07,-2.20219969778726e-07,7.46493689436285e-07,-2.51119282606107e-07,9.16015459373148e-07,-7.60362685416612e-07,-5.49553635539309e-07,3.39546902105223e-07,-7.18683695080731e-07,-2.93684620882573e-06,-9.80500630829996e-07,-1.48866879115045e-06,1.00189088376582e-06,5.10404662659386e-07,1.31329125964824e-06,-7.30678535889103e-07,5.36879026661897e-07,-2.33991677008596e-07,-5.88409757700291e-07,-5.23501495205075e-07,0.240035873205274,4.13427114376581e-07,0.0180553639782759,0.0839332607239763,0.0132857078109457,0.151552549153751,0.110374488699819,0.0722577002945987,0.00106712205166298,0.108848626264999,0.0193510045232427,0.00932408876302695,0.00848628751294012,0.0965153204460658,0.0203573788032182,0.00124465492129514,0.000719385279843861,0.0930302197891355,0.000586547614947781,0.0762321500072347,1.16488945155586e-05,0.136678072075938,0.0722208140863679,0.333777569572084,0.0226203297452579,0.116411098402998,784.171322810214,99.3777406557864,664.367426417617
"7",2020-08-24,67,63.6235582761822,98.6280301871738,41.0426646465578,1289467.424,2992255.2098,4393399.7232,2813802.1288,1998674.5072,4675470.7222,5944214.5626,4280571.3236,8460978.6598,948679.6048,4368070.8988,2260021.9226,7954402.1718,1170882.4734,157729.4974,4545372.6696,257893.4848,2071207.0498,3449325.3592,4343893.3846,309702.4438,1607229.0392,5045041.2964,3725639.8072,1981404.8542,4.23893436167246,-1.94147252075074e-06,-5.78616285943435e-07,3.43878859283672e-07,6.36500400933175e-07,3.92683380429293e-07,3.57672786739055e-07,-2.20219969778726e-07,7.46493689436285e-07,-2.51119282606107e-07,9.16015459373148e-07,-7.60362685416612e-07,-5.49553635539309e-07,3.39546902105223e-07,-7.18683695080731e-07,-2.93684620882573e-06,-9.80500630829996e-07,-1.48866879115045e-06,1.00189088376582e-06,5.10404662659386e-07,1.31329125964824e-06,-7.30678535889103e-07,5.36879026661897e-07,-2.33991677008596e-07,-5.88409757700291e-07,-5.23501495205075e-07,0.240035873205274,4.13427114376581e-07,0.0180553639782759,0.0839332607239763,0.0132857078109457,0.151552549153751,0.110374488699819,0.0722577002945987,0.00106712205166298,0.108848626264999,0.0193510045232427,0.00932408876302695,0.00848628751294012,0.0965153204460658,0.0203573788032182,0.00124465492129514,0.000719385279843861,0.0930302197891355,0.000586547614947781,0.0762321500072347,1.16488945155586e-05,0.136678072075938,0.0722208140863679,0.333777569572084,0.0226203297452579,0.116411098402998,784.171322810214,99.3777406557864,664.367426417617
"8",2020-08-25,69,51.2040581242034,80.9491176105599,32.3889332679369,1586505.4556,3187977.9438,4585668.5266,3297352.4128,1968740.442,5228099.6182,5812965.1998,4213795.332,7585982.9078,1170882.4734,4356557.7968,2451139.4158,8129401.3222,1146704.9592,217597.6278,4814779.2564,260196.1052,2287653.3674,3864948.3414,4153927.2016,343090.4396,1531242.566,4771029.4688,4041098.802,2018246.7806,4.23893436167246,-1.94147252075074e-06,-5.78616285943435e-07,3.43878859283672e-07,6.36500400933175e-07,3.92683380429293e-07,3.57672786739055e-07,-2.20219969778726e-07,7.46493689436285e-07,-2.51119282606107e-07,9.16015459373148e-07,-7.60362685416612e-07,-5.49553635539309e-07,3.39546902105223e-07,-7.18683695080731e-07,-2.93684620882573e-06,-9.80500630829996e-07,-1.48866879115045e-06,1.00189088376582e-06,5.10404662659386e-07,1.31329125964824e-06,-7.30678535889103e-07,5.36879026661897e-07,-2.33991677008596e-07,-5.88409757700291e-07,-5.23501495205075e-07,0.240035873205274,4.13427114376581e-07,0.0180553639782759,0.0839332607239763,0.0132857078109457,0.151552549153751,0.110374488699819,0.0722577002945987,0.00106712205166298,0.108848626264999,0.0193510045232427,0.00932408876302695,0.00848628751294012,0.0965153204460658,0.0203573788032182,0.00124465492129514,0.000719385279843861,0.0930302197891355,0.000586547614947781,0.0762321500072347,1.16488945155586e-05,0.136678072075938,0.0722208140863679,0.333777569572084,0.0226203297452579,0.116411098402998,784.171322810214,99.3777406557864,664.367426417617
"9",2020-08-26,86,160.879463261727,262.623878487181,98.5523549818596,1233053.2242,3328437.7882,4510833.3636,3305411.5842,2209364.2738,5126784.3206,5971846.0074,4241426.7768,7415588.9982,1023514.7678,4355406.4866,2371699.012,8267558.5462,1318250.179,89802.1956,4746851.9546,338485.1988,1996371.8868,3835014.2762,4374978.76,442103.1168,1910023.6218,4681227.2732,3755573.8724,1995220.5766,4.23893436167246,-1.94147252075074e-06,-5.78616285943435e-07,3.43878859283672e-07,6.36500400933175e-07,3.92683380429293e-07,3.57672786739055e-07,-2.20219969778726e-07,7.46493689436285e-07,-2.51119282606107e-07,9.16015459373148e-07,-7.60362685416612e-07,-5.49553635539309e-07,3.39546902105223e-07,-7.18683695080731e-07,-2.93684620882573e-06,-9.80500630829996e-07,-1.48866879115045e-06,1.00189088376582e-06,5.10404662659386e-07,1.31329125964824e-06,-7.30678535889103e-07,5.36879026661897e-07,-2.33991677008596e-07,-5.88409757700291e-07,-5.23501495205075e-07,0.240035873205274,4.13427114376581e-07,0.0180553639782759,0.0839332607239763,0.0132857078109457,0.151552549153751,0.110374488699819,0.0722577002945987,0.00106712205166298,0.108848626264999,0.0193510045232427,0.00932408876302695,0.00848628751294012,0.0965153204460658,0.0203573788032182,0.00124465492129514,0.000719385279843861,0.0930302197891355,0.000586547614947781,0.0762321500072347,1.16488945155586e-05,0.136678072075938,0.0722208140863679,0.333777569572084,0.0226203297452579,0.116411098402998,784.171322810214,99.3777406557864,664.367426417617
"10",2020-08-27,62,47.0855230936964,70.2955718982995,31.5389209467495,1634860.484,2964623.765,4386491.862,3146530.7766,1958378.6502,4964449.5824,5999477.4522,3674982.1584,7832363.2906,838153.8256,4096361.6916,2015944.1602,8326275.3664,1193908.6774,149670.326,4826292.3584,315458.9948,2219726.0656,3547186.7262,4478596.678,524997.4512,1819070.116,4719220.5098,3833862.966,1968740.442,4.23893436167246,-1.94147252075074e-06,-5.78616285943435e-07,3.43878859283672e-07,6.36500400933175e-07,3.92683380429293e-07,3.57672786739055e-07,-2.20219969778726e-07,7.46493689436285e-07,-2.51119282606107e-07,9.16015459373148e-07,-7.60362685416612e-07,-5.49553635539309e-07,3.39546902105223e-07,-7.18683695080731e-07,-2.93684620882573e-06,-9.80500630829996e-07,-1.48866879115045e-06,1.00189088376582e-06,5.10404662659386e-07,1.31329125964824e-06,-7.30678535889103e-07,5.36879026661897e-07,-2.33991677008596e-07,-5.88409757700291e-07,-5.23501495205075e-07,0.240035873205274,4.13427114376581e-07,0.0180553639782759,0.0839332607239763,0.0132857078109457,0.151552549153751,0.110374488699819,0.0722577002945987,0.00106712205166298,0.108848626264999,0.0193510045232427,0.00932408876302695,0.00848628751294012,0.0965153204460658,0.0203573788032182,0.00124465492129514,0.000719385279843861,0.0930302197891355,0.000586547614947781,0.0762321500072347,1.16488945155586e-05,0.136678072075938,0.0722208140863679,0.333777569572084,0.0226203297452579,0.116411098402998,784.171322810214,99.3777406557864,664.367426417617
