"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_ever_tested","pct_worked_outside_home","pct_wear_mask_some_time","pct_no_public","pct_feel_nervous_all_time","pct_worried_ill_covid19_notTooWorried","pct_enough_toEat_very_worried","pct_enough_toEat_notToo_worried","pct_spent_time_with_non_hh","pct_feel_depressed_all_time","coef_(Intercept)","coef_pct_ever_tested","coef_pct_worked_outside_home","coef_pct_wear_mask_some_time","coef_pct_no_public","coef_pct_feel_nervous_all_time","coef_pct_worried_ill_covid19_notTooWorried","coef_pct_enough_toEat_very_worried","coef_pct_enough_toEat_notToo_worried","coef_pct_spent_time_with_non_hh","coef_pct_feel_depressed_all_time","pvals_(Intercept)","pvals_pct_ever_tested","pvals_pct_worked_outside_home","pvals_pct_wear_mask_some_time","pvals_pct_no_public","pvals_pct_feel_nervous_all_time","pvals_pct_worried_ill_covid19_notTooWorried","pvals_pct_enough_toEat_very_worried","pvals_pct_enough_toEat_notToo_worried","pvals_pct_spent_time_with_non_hh","pvals_pct_feel_depressed_all_time","aic","deviance","null_deviance"
"1",2020-08-26,77,81.7459622597022,87.7832816708268,76.1238611564168,4819380.1314,15684605.811,2826373.8291,7421688.1632,931641.9993,6552941.8263,2476516.707,8443742.6772,14591793.6768,1996937.2812,6.26502682275978,-7.13147628687182e-08,-2.11432622601946e-08,-4.70169453693499e-08,-7.76471317883602e-08,-1.2100388561284e-07,-5.56237509418146e-08,7.10264869042347e-08,4.24944794738965e-08,-2.98934443290062e-08,-4.9182170955473e-08,8.95687349960815e-40,0.000174956319362413,0.0127401327158808,0.117396666731674,0.000457671080373516,0.0396636913831361,0.00417042336104,0.0498918568575417,0.114588240865648,0.0658930582767031,0.149678096932129,566.706894375384,43.3952507446039,213.9306399856
"2",2020-08-27,72,75.2885198670687,84.868204795045,66.7901629056839,5507301.4389,13243467.9141,2775271.1034,7822648.011,1265775.2058,6258118.4088,2197417.2051,8860426.4406,14080766.4198,2916786.3438,6.26502682275978,-7.13147628687182e-08,-2.11432622601946e-08,-4.70169453693499e-08,-7.76471317883602e-08,-1.2100388561284e-07,-5.56237509418146e-08,7.10264869042347e-08,4.24944794738965e-08,-2.98934443290062e-08,-4.9182170955473e-08,8.95687349960815e-40,0.000174956319362413,0.0127401327158808,0.117396666731674,0.000457671080373516,0.0396636913831361,0.00417042336104,0.0498918568575417,0.114588240865648,0.0658930582767031,0.149678096932129,566.706894375384,43.3952507446039,213.9306399856
"3",2020-08-28,72,77.496075538381,85.4473320917164,70.2847189822638,5342200.3251,14866962.1998,2559067.2639,7692925.7073,888401.2314,7256587.0494,2932510.2594,8486983.4451,14407037.6685,2621962.9263,6.26502682275978,-7.13147628687182e-08,-2.11432622601946e-08,-4.70169453693499e-08,-7.76471317883602e-08,-1.2100388561284e-07,-5.56237509418146e-08,7.10264869042347e-08,4.24944794738965e-08,-2.98934443290062e-08,-4.9182170955473e-08,8.95687349960815e-40,0.000174956319362413,0.0127401327158808,0.117396666731674,0.000457671080373516,0.0396636913831361,0.00417042336104,0.0498918568575417,0.114588240865648,0.0658930582767031,0.149678096932129,566.706894375384,43.3952507446039,213.9306399856
"4",2020-08-29,74,72.9457393178178,78.9012993962526,67.4397117074064,6210946.662,17815196.3748,3132990.1833,6788800.5603,707576.202,6584389.6575,2008730.2179,8160712.1964,14175109.9134,1934041.6188,6.26502682275978,-7.13147628687182e-08,-2.11432622601946e-08,-4.70169453693499e-08,-7.76471317883602e-08,-1.2100388561284e-07,-5.56237509418146e-08,7.10264869042347e-08,4.24944794738965e-08,-2.98934443290062e-08,-4.9182170955473e-08,8.95687349960815e-40,0.000174956319362413,0.0127401327158808,0.117396666731674,0.000457671080373516,0.0396636913831361,0.00417042336104,0.0498918568575417,0.114588240865648,0.0658930582767031,0.149678096932129,566.706894375384,43.3952507446039,213.9306399856
"5",2020-08-30,77,75.4040911885045,81.1632994725979,70.0535464293676,5173168.2324,16498318.4433,2555136.285,6914591.8851,672197.3919,7429550.121,2122728.606,7386309.3531,14595724.6557,2055901.9647,6.26502682275978,-7.13147628687182e-08,-2.11432622601946e-08,-4.70169453693499e-08,-7.76471317883602e-08,-1.2100388561284e-07,-5.56237509418146e-08,7.10264869042347e-08,4.24944794738965e-08,-2.98934443290062e-08,-4.9182170955473e-08,8.95687349960815e-40,0.000174956319362413,0.0127401327158808,0.117396666731674,0.000457671080373516,0.0396636913831361,0.00417042336104,0.0498918568575417,0.114588240865648,0.0658930582767031,0.149678096932129,566.706894375384,43.3952507446039,213.9306399856
"6",2020-08-31,68,74.809213671726,80.9899445878657,69.1001639606066,5464060.671,16871761.4388,2279967.762,6910660.9062,947365.9149,7197622.3659,2700582.5043,7602513.1926,15421230.2247,2008730.2179,6.26502682275978,-7.13147628687182e-08,-2.11432622601946e-08,-4.70169453693499e-08,-7.76471317883602e-08,-1.2100388561284e-07,-5.56237509418146e-08,7.10264869042347e-08,4.24944794738965e-08,-2.98934443290062e-08,-4.9182170955473e-08,8.95687349960815e-40,0.000174956319362413,0.0127401327158808,0.117396666731674,0.000457671080373516,0.0396636913831361,0.00417042336104,0.0498918568575417,0.114588240865648,0.0658930582767031,0.149678096932129,566.706894375384,43.3952507446039,213.9306399856
"7",2020-09-01,83,76.0386562796179,82.1324580052028,70.3969829862345,5432612.8398,16360734.1818,2680927.6098,7138657.6824,970951.7883,5699919.405,2378242.2345,7692925.7073,15464470.9926,2421483.0024,6.26502682275978,-7.13147628687182e-08,-2.11432622601946e-08,-4.70169453693499e-08,-7.76471317883602e-08,-1.2100388561284e-07,-5.56237509418146e-08,7.10264869042347e-08,4.24944794738965e-08,-2.98934443290062e-08,-4.9182170955473e-08,8.95687349960815e-40,0.000174956319362413,0.0127401327158808,0.117396666731674,0.000457671080373516,0.0396636913831361,0.00417042336104,0.0498918568575417,0.114588240865648,0.0658930582767031,0.149678096932129,566.706894375384,43.3952507446039,213.9306399856
"8",2020-09-02,81,76.4120589819509,82.9163785010964,70.4179664308897,5326476.4095,15091027.9971,2146314.4794,7598582.2137,1167500.7333,6600113.5731,2315346.5721,8176436.112,14521036.0566,2205279.1629,6.26502682275978,-7.13147628687182e-08,-2.11432622601946e-08,-4.70169453693499e-08,-7.76471317883602e-08,-1.2100388561284e-07,-5.56237509418146e-08,7.10264869042347e-08,4.24944794738965e-08,-2.98934443290062e-08,-4.9182170955473e-08,8.95687349960815e-40,0.000174956319362413,0.0127401327158808,0.117396666731674,0.000457671080373516,0.0396636913831361,0.00417042336104,0.0498918568575417,0.114588240865648,0.0658930582767031,0.149678096932129,566.706894375384,43.3952507446039,213.9306399856
"9",2020-09-03,78,76.8608548035719,81.2978859353206,72.6659855071232,5550542.2068,15637434.0642,2794925.9979,6112672.1895,931641.9993,7633961.0238,2342863.4244,8164643.1753,15543090.5706,2071625.8803,6.26502682275978,-7.13147628687182e-08,-2.11432622601946e-08,-4.70169453693499e-08,-7.76471317883602e-08,-1.2100388561284e-07,-5.56237509418146e-08,7.10264869042347e-08,4.24944794738965e-08,-2.98934443290062e-08,-4.9182170955473e-08,8.95687349960815e-40,0.000174956319362413,0.0127401327158808,0.117396666731674,0.000457671080373516,0.0396636913831361,0.00417042336104,0.0498918568575417,0.114588240865648,0.0658930582767031,0.149678096932129,566.706894375384,43.3952507446039,213.9306399856
"10",2020-09-04,74,70.0100824995852,77.0312990799027,63.6288328269605,5448336.7554,16950381.0168,2684858.5887,6006535.7592,892332.2103,6619768.4676,1423014.3618,7492445.7834,17005414.7214,2272105.8042,6.26502682275978,-7.13147628687182e-08,-2.11432622601946e-08,-4.70169453693499e-08,-7.76471317883602e-08,-1.2100388561284e-07,-5.56237509418146e-08,7.10264869042347e-08,4.24944794738965e-08,-2.98934443290062e-08,-4.9182170955473e-08,8.95687349960815e-40,0.000174956319362413,0.0127401327158808,0.117396666731674,0.000457671080373516,0.0396636913831361,0.00417042336104,0.0498918568575417,0.114588240865648,0.0658930582767031,0.149678096932129,566.706894375384,43.3952507446039,213.9306399856
