"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_wear_mask_all_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_worried_ill_covid19_notWorried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_chills","pct_finances_notToo_worried","coef_(Intercept)","coef_pct_fever","coef_pct_cough","coef_pct_difficulty_breathing","coef_pct_fatigue","coef_pct_stuffy_runny_nose","coef_pct_aches_muscle_pain","coef_pct_sore_throat","coef_pct_chest_pain","coef_pct_nausea","coef_pct_anosmia_ageusia","coef_pct_ever_tested","coef_pct_tested_recently","coef_pct_worked_outside_home","coef_pct_grocery_outside_home","coef_pct_ate_outside_home","coef_pct_spent_time_with_non_hh","coef_pct_attended_public_event","coef_pct_wear_mask_all_time","coef_pct_wear_mask_half_time","coef_pct_wear_mask_some_time","coef_pct_no_public","coef_pct_feel_nervous_all_time","coef_pct_feel_nervous_most_time","coef_pct_feel_depressed_most_time","coef_pct_feel_depressed_some_time","coef_pct_worried_ill_covid19_notWorried","coef_pct_enough_toEat_somewhat_worried","coef_pct_enough_toEat_notToo_worried","coef_pct_chills","coef_pct_finances_notToo_worried","pvals_(Intercept)","pvals_pct_fever","pvals_pct_cough","pvals_pct_difficulty_breathing","pvals_pct_fatigue","pvals_pct_stuffy_runny_nose","pvals_pct_aches_muscle_pain","pvals_pct_sore_throat","pvals_pct_chest_pain","pvals_pct_nausea","pvals_pct_anosmia_ageusia","pvals_pct_ever_tested","pvals_pct_tested_recently","pvals_pct_worked_outside_home","pvals_pct_grocery_outside_home","pvals_pct_ate_outside_home","pvals_pct_spent_time_with_non_hh","pvals_pct_attended_public_event","pvals_pct_wear_mask_all_time","pvals_pct_wear_mask_half_time","pvals_pct_wear_mask_some_time","pvals_pct_no_public","pvals_pct_feel_nervous_all_time","pvals_pct_feel_nervous_most_time","pvals_pct_feel_depressed_most_time","pvals_pct_feel_depressed_some_time","pvals_pct_worried_ill_covid19_notWorried","pvals_pct_enough_toEat_somewhat_worried","pvals_pct_enough_toEat_notToo_worried","pvals_pct_chills","pvals_pct_finances_notToo_worried","aic","deviance","null_deviance"
"1",2020-08-23,5,5.34234454895401,7.86136413319182,3.63049526725723,45822.076,1305929.166,406670.9245,3766574.6472,2214351.8227,1434230.9788,887802.7225,445619.6891,626616.8893,163813.9217,1551077.2726,3215564.1833,3631399.523,6797704.9746,4355388.3238,7032543.1141,1035578.9176,3223583.0466,1767586.5817,1554513.9283,290970.1826,120282.9495,514352.8031,633490.2007,1578570.5182,588813.6766,1167317.3861,1935982.711,375741.0232,2819203.2259,-3.6676369602544,-2.138636387359e-06,3.76596278633858e-07,1.07972666614912e-06,4.75867398222495e-07,-2.75547537228641e-07,-6.07483857152792e-07,-7.5909868953625e-07,1.32797866747053e-06,8.34455168172474e-07,-7.27668534973417e-07,4.94394862027456e-07,1.86992747099655e-07,-1.05158062824726e-07,2.13595680545045e-07,1.02211348434324e-07,-4.21016611312436e-07,-1.1386897938082e-06,8.01021737807329e-07,-3.16203206491548e-07,1.19770596400637e-06,-1.27569738798452e-06,1.75078745136155e-06,1.08849683922587e-06,1.09780547400513e-06,4.33073914878866e-07,-4.94651729857042e-07,4.8832785829259e-07,3.12669993220982e-07,3.92637409754943e-07,-5.53539216141833e-07,0.0172155127294281,1.31541343965635e-07,0.0185184555720443,1.08560479038769e-05,8.15148041904531e-08,0.0146445929938825,8.38607797384884e-05,2.04948464137479e-05,2.07752197458044e-07,0.00135822548000577,0.0168651676086025,0.000218630403988563,0.00604960505016845,0.0801667493309395,3.71386897748489e-05,0.0724866812694397,2.26221925234085e-05,7.80391413907058e-09,4.22047484437951e-24,0.0876054884562142,5.57019045845864e-06,1.1656843573371e-06,3.70922748280981e-06,6.39996458323714e-10,3.86614128292982e-08,0.00604845412781154,0.0340612776997595,0.0156772977519508,0.091049574416112,0.0389652757261278,0.000473928518903139,521.937828842551,47.395554872977,7819.75070975862
"2",2020-08-24,3,6.31821845408993,8.78222987527636,4.54552943848403,73315.3216,1152425.2114,605996.9551,3758555.7839,1981804.787,1538476.2017,896967.1377,311590.1168,741172.0793,48113.1798,1636993.6651,2962397.2134,3934970.7765,7135642.7851,4417248.1264,6640764.3643,790430.811,3091844.5781,2181130.8176,1271562.609,103099.671,189016.0635,466239.6233,563611.5348,1863812.9413,720552.1451,1036724.4695,1971494.8199,281805.7674,2878771.9247,-3.6676369602544,-2.138636387359e-06,3.76596278633858e-07,1.07972666614912e-06,4.75867398222495e-07,-2.75547537228641e-07,-6.07483857152792e-07,-7.5909868953625e-07,1.32797866747053e-06,8.34455168172474e-07,-7.27668534973417e-07,4.94394862027456e-07,1.86992747099655e-07,-1.05158062824726e-07,2.13595680545045e-07,1.02211348434324e-07,-4.21016611312436e-07,-1.1386897938082e-06,8.01021737807329e-07,-3.16203206491548e-07,1.19770596400637e-06,-1.27569738798452e-06,1.75078745136155e-06,1.08849683922587e-06,1.09780547400513e-06,4.33073914878866e-07,-4.94651729857042e-07,4.8832785829259e-07,3.12669993220982e-07,3.92637409754943e-07,-5.53539216141833e-07,0.0172155127294281,1.31541343965635e-07,0.0185184555720443,1.08560479038769e-05,8.15148041904531e-08,0.0146445929938825,8.38607797384884e-05,2.04948464137479e-05,2.07752197458044e-07,0.00135822548000577,0.0168651676086025,0.000218630403988563,0.00604960505016845,0.0801667493309395,3.71386897748489e-05,0.0724866812694397,2.26221925234085e-05,7.80391413907058e-09,4.22047484437951e-24,0.0876054884562142,5.57019045845864e-06,1.1656843573371e-06,3.70922748280981e-06,6.39996458323714e-10,3.86614128292982e-08,0.00604845412781154,0.0340612776997595,0.0156772977519508,0.091049574416112,0.0389652757261278,0.000473928518903139,521.937828842551,47.395554872977,7819.75070975862
"3",2020-08-25,5,3.79100347590084,5.31094749318762,2.70605336858008,119137.3976,1187937.3203,450201.8967,3866237.6625,2120416.5669,1808826.4501,856872.8212,452493.0005,421563.0992,98517.4634,1830591.9362,3511116.5735,4842247.8813,6341775.3184,3693259.3256,5873244.5913,890093.8263,3044876.9502,1892451.7388,1392991.1104,215363.7572,122574.0533,533827.1854,500606.1803,1556805.0321,781266.3958,1179918.457,2149055.3644,211927.1015,2822639.8816,-3.6676369602544,-2.138636387359e-06,3.76596278633858e-07,1.07972666614912e-06,4.75867398222495e-07,-2.75547537228641e-07,-6.07483857152792e-07,-7.5909868953625e-07,1.32797866747053e-06,8.34455168172474e-07,-7.27668534973417e-07,4.94394862027456e-07,1.86992747099655e-07,-1.05158062824726e-07,2.13595680545045e-07,1.02211348434324e-07,-4.21016611312436e-07,-1.1386897938082e-06,8.01021737807329e-07,-3.16203206491548e-07,1.19770596400637e-06,-1.27569738798452e-06,1.75078745136155e-06,1.08849683922587e-06,1.09780547400513e-06,4.33073914878866e-07,-4.94651729857042e-07,4.8832785829259e-07,3.12669993220982e-07,3.92637409754943e-07,-5.53539216141833e-07,0.0172155127294281,1.31541343965635e-07,0.0185184555720443,1.08560479038769e-05,8.15148041904531e-08,0.0146445929938825,8.38607797384884e-05,2.04948464137479e-05,2.07752197458044e-07,0.00135822548000577,0.0168651676086025,0.000218630403988563,0.00604960505016845,0.0801667493309395,3.71386897748489e-05,0.0724866812694397,2.26221925234085e-05,7.80391413907058e-09,4.22047484437951e-24,0.0876054884562142,5.57019045845864e-06,1.1656843573371e-06,3.70922748280981e-06,6.39996458323714e-10,3.86614128292982e-08,0.00604845412781154,0.0340612776997595,0.0156772977519508,0.091049574416112,0.0389652757261278,0.000473928518903139,521.937828842551,47.395554872977,7819.75070975862
"4",2020-08-26,5,3.90910756149266,5.63358754225129,2.71250279022245,93935.2558,1323112.4445,594541.4361,3309499.4391,2255591.6911,1710308.9867,935915.9023,649527.9273,658692.3425,184433.8559,1508691.8523,3197235.3529,4435576.9568,6130993.7688,4206466.5768,5558217.8188,643800.1678,3042585.8464,1953165.9895,943934.7656,261185.8332,244002.5547,509770.5955,418126.4435,1765295.4779,777829.7401,892384.9301,2061993.42,174123.8888,2747033.4562,-3.6676369602544,-2.138636387359e-06,3.76596278633858e-07,1.07972666614912e-06,4.75867398222495e-07,-2.75547537228641e-07,-6.07483857152792e-07,-7.5909868953625e-07,1.32797866747053e-06,8.34455168172474e-07,-7.27668534973417e-07,4.94394862027456e-07,1.86992747099655e-07,-1.05158062824726e-07,2.13595680545045e-07,1.02211348434324e-07,-4.21016611312436e-07,-1.1386897938082e-06,8.01021737807329e-07,-3.16203206491548e-07,1.19770596400637e-06,-1.27569738798452e-06,1.75078745136155e-06,1.08849683922587e-06,1.09780547400513e-06,4.33073914878866e-07,-4.94651729857042e-07,4.8832785829259e-07,3.12669993220982e-07,3.92637409754943e-07,-5.53539216141833e-07,0.0172155127294281,1.31541343965635e-07,0.0185184555720443,1.08560479038769e-05,8.15148041904531e-08,0.0146445929938825,8.38607797384884e-05,2.04948464137479e-05,2.07752197458044e-07,0.00135822548000577,0.0168651676086025,0.000218630403988563,0.00604960505016845,0.0801667493309395,3.71386897748489e-05,0.0724866812694397,2.26221925234085e-05,7.80391413907058e-09,4.22047484437951e-24,0.0876054884562142,5.57019045845864e-06,1.1656843573371e-06,3.70922748280981e-06,6.39996458323714e-10,3.86614128292982e-08,0.00604845412781154,0.0340612776997595,0.0156772977519508,0.091049574416112,0.0389652757261278,0.000473928518903139,521.937828842551,47.395554872977,7819.75070975862
"5",2020-08-27,4,1.49540919559394,2.14305448321136,1.04348661211631,63005.3545,1030996.71,541846.0487,3303771.6796,1940564.9186,1871831.8046,1061926.6113,406670.9245,477695.1423,256603.6256,1663341.3588,3068933.5401,4923582.0662,6763338.4176,4235105.3743,6090899.4523,869473.8921,2504176.4534,2173111.9543,1467451.9839,253166.9699,158086.1622,365431.0561,547573.8082,2037936.8301,864891.6845,1022977.8467,2257882.7949,261185.8332,2905119.6184,-3.6676369602544,-2.138636387359e-06,3.76596278633858e-07,1.07972666614912e-06,4.75867398222495e-07,-2.75547537228641e-07,-6.07483857152792e-07,-7.5909868953625e-07,1.32797866747053e-06,8.34455168172474e-07,-7.27668534973417e-07,4.94394862027456e-07,1.86992747099655e-07,-1.05158062824726e-07,2.13595680545045e-07,1.02211348434324e-07,-4.21016611312436e-07,-1.1386897938082e-06,8.01021737807329e-07,-3.16203206491548e-07,1.19770596400637e-06,-1.27569738798452e-06,1.75078745136155e-06,1.08849683922587e-06,1.09780547400513e-06,4.33073914878866e-07,-4.94651729857042e-07,4.8832785829259e-07,3.12669993220982e-07,3.92637409754943e-07,-5.53539216141833e-07,0.0172155127294281,1.31541343965635e-07,0.0185184555720443,1.08560479038769e-05,8.15148041904531e-08,0.0146445929938825,8.38607797384884e-05,2.04948464137479e-05,2.07752197458044e-07,0.00135822548000577,0.0168651676086025,0.000218630403988563,0.00604960505016845,0.0801667493309395,3.71386897748489e-05,0.0724866812694397,2.26221925234085e-05,7.80391413907058e-09,4.22047484437951e-24,0.0876054884562142,5.57019045845864e-06,1.1656843573371e-06,3.70922748280981e-06,6.39996458323714e-10,3.86614128292982e-08,0.00604845412781154,0.0340612776997595,0.0156772977519508,0.091049574416112,0.0389652757261278,0.000473928518903139,521.937828842551,47.395554872977,7819.75070975862
"6",2020-08-28,3,3.94933917582368,5.69779825089974,2.73742228820277,24056.5899,899258.2415,768665.3249,3653165.0091,1734365.5766,1892451.7388,791576.3629,433018.6182,664420.102,97371.9115,1530457.3384,2930321.7602,3938407.4322,7101276.2281,3824997.7941,6079443.9333,847708.406,3115901.168,2158219.7796,1148988.5557,331064.4991,144339.5394,439891.9296,523517.2183,1568260.5511,816778.5047,1084837.6493,2189149.6809,320754.532,2902828.5146,-3.6676369602544,-2.138636387359e-06,3.76596278633858e-07,1.07972666614912e-06,4.75867398222495e-07,-2.75547537228641e-07,-6.07483857152792e-07,-7.5909868953625e-07,1.32797866747053e-06,8.34455168172474e-07,-7.27668534973417e-07,4.94394862027456e-07,1.86992747099655e-07,-1.05158062824726e-07,2.13595680545045e-07,1.02211348434324e-07,-4.21016611312436e-07,-1.1386897938082e-06,8.01021737807329e-07,-3.16203206491548e-07,1.19770596400637e-06,-1.27569738798452e-06,1.75078745136155e-06,1.08849683922587e-06,1.09780547400513e-06,4.33073914878866e-07,-4.94651729857042e-07,4.8832785829259e-07,3.12669993220982e-07,3.92637409754943e-07,-5.53539216141833e-07,0.0172155127294281,1.31541343965635e-07,0.0185184555720443,1.08560479038769e-05,8.15148041904531e-08,0.0146445929938825,8.38607797384884e-05,2.04948464137479e-05,2.07752197458044e-07,0.00135822548000577,0.0168651676086025,0.000218630403988563,0.00604960505016845,0.0801667493309395,3.71386897748489e-05,0.0724866812694397,2.26221925234085e-05,7.80391413907058e-09,4.22047484437951e-24,0.0876054884562142,5.57019045845864e-06,1.1656843573371e-06,3.70922748280981e-06,6.39996458323714e-10,3.86614128292982e-08,0.00604845412781154,0.0340612776997595,0.0156772977519508,0.091049574416112,0.0389652757261278,0.000473928518903139,521.937828842551,47.395554872977,7819.75070975862
"7",2020-08-29,4,2.98188370369788,4.20047571276516,2.11681510152707,89353.0482,1028705.6062,516643.9069,3542046.4748,1624392.5942,1698853.4677,825942.9199,483422.9018,361994.4004,121428.5014,1738947.7842,2643933.7852,4101075.802,6654510.9871,4774660.3192,6409362.8805,980592.4264,2527087.4914,1953165.9895,1460578.6725,219945.9648,128301.8128,540700.4968,715969.9375,1779042.1007,922169.2795,943934.7656,1916508.3287,410107.5802,2630187.1624,-3.6676369602544,-2.138636387359e-06,3.76596278633858e-07,1.07972666614912e-06,4.75867398222495e-07,-2.75547537228641e-07,-6.07483857152792e-07,-7.5909868953625e-07,1.32797866747053e-06,8.34455168172474e-07,-7.27668534973417e-07,4.94394862027456e-07,1.86992747099655e-07,-1.05158062824726e-07,2.13595680545045e-07,1.02211348434324e-07,-4.21016611312436e-07,-1.1386897938082e-06,8.01021737807329e-07,-3.16203206491548e-07,1.19770596400637e-06,-1.27569738798452e-06,1.75078745136155e-06,1.08849683922587e-06,1.09780547400513e-06,4.33073914878866e-07,-4.94651729857042e-07,4.8832785829259e-07,3.12669993220982e-07,3.92637409754943e-07,-5.53539216141833e-07,0.0172155127294281,1.31541343965635e-07,0.0185184555720443,1.08560479038769e-05,8.15148041904531e-08,0.0146445929938825,8.38607797384884e-05,2.04948464137479e-05,2.07752197458044e-07,0.00135822548000577,0.0168651676086025,0.000218630403988563,0.00604960505016845,0.0801667493309395,3.71386897748489e-05,0.0724866812694397,2.26221925234085e-05,7.80391413907058e-09,4.22047484437951e-24,0.0876054884562142,5.57019045845864e-06,1.1656843573371e-06,3.70922748280981e-06,6.39996458323714e-10,3.86614128292982e-08,0.00604845412781154,0.0340612776997595,0.0156772977519508,0.091049574416112,0.0389652757261278,0.000473928518903139,521.937828842551,47.395554872977,7819.75070975862
"8",2020-08-30,6,3.67087560364005,5.4076181630886,2.49191553304924,180997.2002,1276144.8166,562465.9829,3254512.9479,2082613.3542,1468597.5358,918732.6238,455929.6562,554447.1196,216509.3091,1584298.2777,4200738.8173,3807814.5156,6631599.9491,4933892.0333,6599524.4959,1111185.343,3023111.4641,2181130.8176,1065363.267,214218.2053,210781.5496,605996.9551,836252.887,1803098.6906,792721.9148,1011522.3277,1986386.9946,360848.8485,2530524.1471,-3.6676369602544,-2.138636387359e-06,3.76596278633858e-07,1.07972666614912e-06,4.75867398222495e-07,-2.75547537228641e-07,-6.07483857152792e-07,-7.5909868953625e-07,1.32797866747053e-06,8.34455168172474e-07,-7.27668534973417e-07,4.94394862027456e-07,1.86992747099655e-07,-1.05158062824726e-07,2.13595680545045e-07,1.02211348434324e-07,-4.21016611312436e-07,-1.1386897938082e-06,8.01021737807329e-07,-3.16203206491548e-07,1.19770596400637e-06,-1.27569738798452e-06,1.75078745136155e-06,1.08849683922587e-06,1.09780547400513e-06,4.33073914878866e-07,-4.94651729857042e-07,4.8832785829259e-07,3.12669993220982e-07,3.92637409754943e-07,-5.53539216141833e-07,0.0172155127294281,1.31541343965635e-07,0.0185184555720443,1.08560479038769e-05,8.15148041904531e-08,0.0146445929938825,8.38607797384884e-05,2.04948464137479e-05,2.07752197458044e-07,0.00135822548000577,0.0168651676086025,0.000218630403988563,0.00604960505016845,0.0801667493309395,3.71386897748489e-05,0.0724866812694397,2.26221925234085e-05,7.80391413907058e-09,4.22047484437951e-24,0.0876054884562142,5.57019045845864e-06,1.1656843573371e-06,3.70922748280981e-06,6.39996458323714e-10,3.86614128292982e-08,0.00604845412781154,0.0340612776997595,0.0156772977519508,0.091049574416112,0.0389652757261278,0.000473928518903139,521.937828842551,47.395554872977,7819.75070975862
"9",2020-08-31,1,2.27394104605256,3.1891585466853,1.62137059203186,29784.3494,1116913.1025,411253.1321,3403434.6949,1741238.888,1894742.8426,781266.3958,422708.6511,521226.1145,69878.6659,1840901.9033,3221291.9428,4079310.3159,7164281.5826,4067854.7969,6376141.8754,784703.0515,2984162.6995,2228098.4455,1288745.8875,289824.6307,111118.5343,403234.2688,578503.7095,1761858.8222,829379.5756,1003503.4644,1675942.4297,317317.8763,3114755.6161,-3.6676369602544,-2.138636387359e-06,3.76596278633858e-07,1.07972666614912e-06,4.75867398222495e-07,-2.75547537228641e-07,-6.07483857152792e-07,-7.5909868953625e-07,1.32797866747053e-06,8.34455168172474e-07,-7.27668534973417e-07,4.94394862027456e-07,1.86992747099655e-07,-1.05158062824726e-07,2.13595680545045e-07,1.02211348434324e-07,-4.21016611312436e-07,-1.1386897938082e-06,8.01021737807329e-07,-3.16203206491548e-07,1.19770596400637e-06,-1.27569738798452e-06,1.75078745136155e-06,1.08849683922587e-06,1.09780547400513e-06,4.33073914878866e-07,-4.94651729857042e-07,4.8832785829259e-07,3.12669993220982e-07,3.92637409754943e-07,-5.53539216141833e-07,0.0172155127294281,1.31541343965635e-07,0.0185184555720443,1.08560479038769e-05,8.15148041904531e-08,0.0146445929938825,8.38607797384884e-05,2.04948464137479e-05,2.07752197458044e-07,0.00135822548000577,0.0168651676086025,0.000218630403988563,0.00604960505016845,0.0801667493309395,3.71386897748489e-05,0.0724866812694397,2.26221925234085e-05,7.80391413907058e-09,4.22047484437951e-24,0.0876054884562142,5.57019045845864e-06,1.1656843573371e-06,3.70922748280981e-06,6.39996458323714e-10,3.86614128292982e-08,0.00604845412781154,0.0340612776997595,0.0156772977519508,0.091049574416112,0.0389652757261278,0.000473928518903139,521.937828842551,47.395554872977,7819.75070975862
"10",2020-09-01,3,2.65168989223746,3.54495967963841,1.98350895920812,46967.6279,1047034.4366,553301.5677,3778030.1662,1906198.3616,1987532.5465,715969.9375,523517.2183,422708.6511,237129.2433,1735511.1285,3571830.8242,4120550.1843,6835508.1873,4122841.2881,5802220.3735,831670.6794,2908556.2741,2459499.9293,1059635.5075,292115.7345,199326.0306,538409.393,643800.1678,1701144.5715,943934.7656,915295.9681,1851211.8704,311590.1168,3139957.7579,-3.6676369602544,-2.138636387359e-06,3.76596278633858e-07,1.07972666614912e-06,4.75867398222495e-07,-2.75547537228641e-07,-6.07483857152792e-07,-7.5909868953625e-07,1.32797866747053e-06,8.34455168172474e-07,-7.27668534973417e-07,4.94394862027456e-07,1.86992747099655e-07,-1.05158062824726e-07,2.13595680545045e-07,1.02211348434324e-07,-4.21016611312436e-07,-1.1386897938082e-06,8.01021737807329e-07,-3.16203206491548e-07,1.19770596400637e-06,-1.27569738798452e-06,1.75078745136155e-06,1.08849683922587e-06,1.09780547400513e-06,4.33073914878866e-07,-4.94651729857042e-07,4.8832785829259e-07,3.12669993220982e-07,3.92637409754943e-07,-5.53539216141833e-07,0.0172155127294281,1.31541343965635e-07,0.0185184555720443,1.08560479038769e-05,8.15148041904531e-08,0.0146445929938825,8.38607797384884e-05,2.04948464137479e-05,2.07752197458044e-07,0.00135822548000577,0.0168651676086025,0.000218630403988563,0.00604960505016845,0.0801667493309395,3.71386897748489e-05,0.0724866812694397,2.26221925234085e-05,7.80391413907058e-09,4.22047484437951e-24,0.0876054884562142,5.57019045845864e-06,1.1656843573371e-06,3.70922748280981e-06,6.39996458323714e-10,3.86614128292982e-08,0.00604845412781154,0.0340612776997595,0.0156772977519508,0.091049574416112,0.0389652757261278,0.000473928518903139,521.937828842551,47.395554872977,7819.75070975862
