"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_stuffy_runny_nose","pct_headache","pct_ever_tested","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_none_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","coef_(Intercept)","coef_pct_stuffy_runny_nose","coef_pct_headache","coef_pct_ever_tested","coef_pct_wear_mask_half_time","coef_pct_wear_mask_some_time","coef_pct_wear_mask_none_time","coef_pct_no_public","coef_pct_feel_nervous_none_time","coef_pct_feel_depressed_most_time","coef_pct_feel_depressed_some_time","coef_pct_feel_depressed_little_time","pvals_(Intercept)","pvals_pct_stuffy_runny_nose","pvals_pct_headache","pvals_pct_ever_tested","pvals_pct_wear_mask_half_time","pvals_pct_wear_mask_some_time","pvals_pct_wear_mask_none_time","pvals_pct_no_public","pvals_pct_feel_nervous_none_time","pvals_pct_feel_depressed_most_time","pvals_pct_feel_depressed_some_time","pvals_pct_feel_depressed_little_time","aic","deviance","null_deviance"
"1",2020-08-12,15,17.4946797039241,20.2431945956989,15.1193437624674,11112823.6524,16118600.0724,7975870.4292,5189321.5554,2127454.9785,1193043.3801,4321653.6426,38118987.4383,6941343.3024,19297268.0991,22801311.5931,3.65271202160935,6.71686807869491e-08,5.35588567874604e-08,1.87778659275686e-08,-7.5984784117434e-08,-1.71379118625106e-07,-1.90458437445069e-07,-8.13342669726966e-08,-4.57262011571799e-08,4.87510157697838e-08,5.91122948748065e-08,-4.16092218231239e-08,3.8991596164618e-05,1.2507357690874e-07,0.00185378846816047,0.039391357626046,0.0389142011490202,0.00424469342990216,0.0292059701932715,0.00616278383782762,0.000296487147450956,0.0559234673375473,0.000229490165771437,0.025657781738938,653.308136798441,57.0251304813131,849.772350125552
"2",2020-08-13,18,16.4118098128098,19.0232106611461,14.1588875889372,10970993.3205,15376076.5701,8543191.7568,4605314.3064,2285971.2318,1017841.2054,5122577.8698,37376463.936,7416892.0623,19547556.9201,24786936.2397,3.65271202160935,6.71686807869491e-08,5.35588567874604e-08,1.87778659275686e-08,-7.5984784117434e-08,-1.71379118625106e-07,-1.90458437445069e-07,-8.13342669726966e-08,-4.57262011571799e-08,4.87510157697838e-08,5.91122948748065e-08,-4.16092218231239e-08,3.8991596164618e-05,1.2507357690874e-07,0.00185378846816047,0.039391357626046,0.0389142011490202,0.00424469342990216,0.0292059701932715,0.00616278383782762,0.000296487147450956,0.0559234673375473,0.000229490165771437,0.025657781738938,653.308136798441,57.0251304813131,849.772350125552
"3",2020-08-14,21,19.9136483013812,22.7850767429833,17.4040839600517,11788603.4691,15893340.1335,8876910.1848,4897317.9309,2035682.4108,1209729.3015,4822231.2846,35290723.761,7608780.1584,19163780.7279,24453217.8117,3.65271202160935,6.71686807869491e-08,5.35588567874604e-08,1.87778659275686e-08,-7.5984784117434e-08,-1.71379118625106e-07,-1.90458437445069e-07,-8.13342669726966e-08,-4.57262011571799e-08,4.87510157697838e-08,5.91122948748065e-08,-4.16092218231239e-08,3.8991596164618e-05,1.2507357690874e-07,0.00185378846816047,0.039391357626046,0.0389142011490202,0.00424469342990216,0.0292059701932715,0.00616278383782762,0.000296487147450956,0.0559234673375473,0.000229490165771437,0.025657781738938,653.308136798441,57.0251304813131,849.772350125552
"4",2020-08-15,22,22.49377006319,26.0699718160503,19.4081411067792,11796946.4298,15134130.7098,8192787.4074,4288281.7998,1885509.1182,1168014.498,4930689.7737,36325250.8878,8893596.1062,19647672.4485,23018228.5713,3.65271202160935,6.71686807869491e-08,5.35588567874604e-08,1.87778659275686e-08,-7.5984784117434e-08,-1.71379118625106e-07,-1.90458437445069e-07,-8.13342669726966e-08,-4.57262011571799e-08,4.87510157697838e-08,5.91122948748065e-08,-4.16092218231239e-08,3.8991596164618e-05,1.2507357690874e-07,0.00185378846816047,0.039391357626046,0.0389142011490202,0.00424469342990216,0.0292059701932715,0.00616278383782762,0.000296487147450956,0.0559234673375473,0.000229490165771437,0.025657781738938,653.308136798441,57.0251304813131,849.772350125552
"5",2020-08-16,21,20.7657967475623,23.8662917420638,18.0680903100273,12038892.2901,16126943.0331,8951996.8311,5139263.7912,1918880.961,842639.0307,4046335.9395,35282380.8003,6382364.9355,18279426.8937,24736878.4755,3.65271202160935,6.71686807869491e-08,5.35588567874604e-08,1.87778659275686e-08,-7.5984784117434e-08,-1.71379118625106e-07,-1.90458437445069e-07,-8.13342669726966e-08,-4.57262011571799e-08,4.87510157697838e-08,5.91122948748065e-08,-4.16092218231239e-08,3.8991596164618e-05,1.2507357690874e-07,0.00185378846816047,0.039391357626046,0.0389142011490202,0.00424469342990216,0.0292059701932715,0.00616278383782762,0.000296487147450956,0.0559234673375473,0.000229490165771437,0.025657781738938,653.308136798441,57.0251304813131,849.772350125552
"6",2020-08-17,19,22.1443356280343,25.2125018914183,19.4495414425308,12581184.7356,15401105.4522,8259531.093,5297780.0445,1902195.0396,917725.677,4521884.6994,35699528.8353,7049801.7915,20281737.4617,24494932.6152,3.65271202160935,6.71686807869491e-08,5.35588567874604e-08,1.87778659275686e-08,-7.5984784117434e-08,-1.71379118625106e-07,-1.90458437445069e-07,-8.13342669726966e-08,-4.57262011571799e-08,4.87510157697838e-08,5.91122948748065e-08,-4.16092218231239e-08,3.8991596164618e-05,1.2507357690874e-07,0.00185378846816047,0.039391357626046,0.0389142011490202,0.00424469342990216,0.0292059701932715,0.00616278383782762,0.000296487147450956,0.0559234673375473,0.000229490165771437,0.025657781738938,653.308136798441,57.0251304813131,849.772350125552
"7",2020-08-18,22,25.4708755778806,28.3258397351828,22.9036635372211,12072264.1329,15534592.8234,8876910.1848,3987935.2146,1685278.0614,1017841.2054,3962906.3325,37034402.5473,7508664.63,19472470.2738,22601080.5363,3.65271202160935,6.71686807869491e-08,5.35588567874604e-08,1.87778659275686e-08,-7.5984784117434e-08,-1.71379118625106e-07,-1.90458437445069e-07,-8.13342669726966e-08,-4.57262011571799e-08,4.87510157697838e-08,5.91122948748065e-08,-4.16092218231239e-08,3.8991596164618e-05,1.2507357690874e-07,0.00185378846816047,0.039391357626046,0.0389142011490202,0.00424469342990216,0.0292059701932715,0.00616278383782762,0.000296487147450956,0.0559234673375473,0.000229490165771437,0.025657781738938,653.308136798441,57.0251304813131,849.772350125552
"8",2020-08-19,20,24.090797362449,27.8193221110357,20.8619935181079,12672957.3033,18095881.7583,8593249.521,4113079.6251,2327686.0353,609036.1311,4980747.5379,37860355.6566,6899628.4989,19364011.7847,23310232.1958,3.65271202160935,6.71686807869491e-08,5.35588567874604e-08,1.87778659275686e-08,-7.5984784117434e-08,-1.71379118625106e-07,-1.90458437445069e-07,-8.13342669726966e-08,-4.57262011571799e-08,4.87510157697838e-08,5.91122948748065e-08,-4.16092218231239e-08,3.8991596164618e-05,1.2507357690874e-07,0.00185378846816047,0.039391357626046,0.0389142011490202,0.00424469342990216,0.0292059701932715,0.00616278383782762,0.000296487147450956,0.0559234673375473,0.000229490165771437,0.025657781738938,653.308136798441,57.0251304813131,849.772350125552
"9",2020-08-20,23,20.3299112948205,23.8556152205041,17.3252833529958,11872033.0761,16952896.1424,8534848.7961,4321653.6426,1510075.8867,876010.8735,5289437.0838,39236944.1721,6849570.7347,19238867.3742,24011040.8946,3.65271202160935,6.71686807869491e-08,5.35588567874604e-08,1.87778659275686e-08,-7.5984784117434e-08,-1.71379118625106e-07,-1.90458437445069e-07,-8.13342669726966e-08,-4.57262011571799e-08,4.87510157697838e-08,5.91122948748065e-08,-4.16092218231239e-08,3.8991596164618e-05,1.2507357690874e-07,0.00185378846816047,0.039391357626046,0.0389142011490202,0.00424469342990216,0.0292059701932715,0.00616278383782762,0.000296487147450956,0.0559234673375473,0.000229490165771437,0.025657781738938,653.308136798441,57.0251304813131,849.772350125552
"10",2020-08-21,19,25.8254486974659,28.7622131672013,23.1885424305941,12472726.2465,16035170.4654,8317931.8179,4238224.0356,2035682.4108,584007.249,4321653.6426,37635095.7177,8326274.7786,19897961.2695,23593892.8596,3.65271202160935,6.71686807869491e-08,5.35588567874604e-08,1.87778659275686e-08,-7.5984784117434e-08,-1.71379118625106e-07,-1.90458437445069e-07,-8.13342669726966e-08,-4.57262011571799e-08,4.87510157697838e-08,5.91122948748065e-08,-4.16092218231239e-08,3.8991596164618e-05,1.2507357690874e-07,0.00185378846816047,0.039391357626046,0.0389142011490202,0.00424469342990216,0.0292059701932715,0.00616278383782762,0.000296487147450956,0.0559234673375473,0.000229490165771437,0.025657781738938,653.308136798441,57.0251304813131,849.772350125552
"11",2020-08-22,22,24.456730515147,27.3062849579762,21.9045420646212,12639585.4605,15192531.4347,8509819.914,4555256.5422,2102426.0964,609036.1311,4346682.5247,36617254.5123,7358491.3374,20081506.4049,23402004.7635,3.65271202160935,6.71686807869491e-08,5.35588567874604e-08,1.87778659275686e-08,-7.5984784117434e-08,-1.71379118625106e-07,-1.90458437445069e-07,-8.13342669726966e-08,-4.57262011571799e-08,4.87510157697838e-08,5.91122948748065e-08,-4.16092218231239e-08,3.8991596164618e-05,1.2507357690874e-07,0.00185378846816047,0.039391357626046,0.0389142011490202,0.00424469342990216,0.0292059701932715,0.00616278383782762,0.000296487147450956,0.0559234673375473,0.000229490165771437,0.025657781738938,653.308136798441,57.0251304813131,849.772350125552
"12",2020-08-23,22,25.7501624652191,28.6868097438535,23.1141375742296,12589527.6963,15643051.3125,8534848.7961,4371711.4068,1968938.7252,492234.6813,4363368.4461,36592225.6302,8259531.093,19272239.217,23994354.9732,3.65271202160935,6.71686807869491e-08,5.35588567874604e-08,1.87778659275686e-08,-7.5984784117434e-08,-1.71379118625106e-07,-1.90458437445069e-07,-8.13342669726966e-08,-4.57262011571799e-08,4.87510157697838e-08,5.91122948748065e-08,-4.16092218231239e-08,3.8991596164618e-05,1.2507357690874e-07,0.00185378846816047,0.039391357626046,0.0389142011490202,0.00424469342990216,0.0292059701932715,0.00616278383782762,0.000296487147450956,0.0559234673375473,0.000229490165771437,0.025657781738938,653.308136798441,57.0251304813131,849.772350125552
"13",2020-08-24,19,20.5532273090393,23.0758166044172,18.3064010283465,11021051.0847,16268773.365,8059300.0362,3912848.5683,1977281.6859,842639.0307,4263252.9177,37101146.2329,7116545.4771,19080351.1209,24695163.672,3.65271202160935,6.71686807869491e-08,5.35588567874604e-08,1.87778659275686e-08,-7.5984784117434e-08,-1.71379118625106e-07,-1.90458437445069e-07,-8.13342669726966e-08,-4.57262011571799e-08,4.87510157697838e-08,5.91122948748065e-08,-4.16092218231239e-08,3.8991596164618e-05,1.2507357690874e-07,0.00185378846816047,0.039391357626046,0.0389142011490202,0.00424469342990216,0.0292059701932715,0.00616278383782762,0.000296487147450956,0.0559234673375473,0.000229490165771437,0.025657781738938,653.308136798441,57.0251304813131,849.772350125552
"14",2020-08-25,18,22.45850529474,25.7682243695144,19.5738927463929,11204596.2201,15117444.7884,9002054.5953,3796047.1185,1693621.0221,475548.7599,3921191.529,37668467.5605,7016429.9487,18488000.9112,23952640.1697,3.65271202160935,6.71686807869491e-08,5.35588567874604e-08,1.87778659275686e-08,-7.5984784117434e-08,-1.71379118625106e-07,-1.90458437445069e-07,-8.13342669726966e-08,-4.57262011571799e-08,4.87510157697838e-08,5.91122948748065e-08,-4.16092218231239e-08,3.8991596164618e-05,1.2507357690874e-07,0.00185378846816047,0.039391357626046,0.0389142011490202,0.00424469342990216,0.0292059701932715,0.00616278383782762,0.000296487147450956,0.0559234673375473,0.000229490165771437,0.025657781738938,653.308136798441,57.0251304813131,849.772350125552
"15",2020-08-26,24,25.8183330346551,28.3420914519232,23.5193059700303,11888718.9975,16026827.5047,9794635.8618,3912848.5683,1885509.1182,759209.4237,3595816.0617,35232323.0361,7250032.8483,18429600.1863,24436531.8903,3.65271202160935,6.71686807869491e-08,5.35588567874604e-08,1.87778659275686e-08,-7.5984784117434e-08,-1.71379118625106e-07,-1.90458437445069e-07,-8.13342669726966e-08,-4.57262011571799e-08,4.87510157697838e-08,5.91122948748065e-08,-4.16092218231239e-08,3.8991596164618e-05,1.2507357690874e-07,0.00185378846816047,0.039391357626046,0.0389142011490202,0.00424469342990216,0.0292059701932715,0.00616278383782762,0.000296487147450956,0.0559234673375473,0.000229490165771437,0.025657781738938,653.308136798441,57.0251304813131,849.772350125552
"16",2020-08-27,20,30.0194665253253,33.6436351773459,26.7857015365549,12088950.0543,17411758.9809,9694520.3334,3070209.5376,1993967.6073,700808.6988,3111924.3411,35282380.8003,7008086.988,19055322.2388,25729690.7988,3.65271202160935,6.71686807869491e-08,5.35588567874604e-08,1.87778659275686e-08,-7.5984784117434e-08,-1.71379118625106e-07,-1.90458437445069e-07,-8.13342669726966e-08,-4.57262011571799e-08,4.87510157697838e-08,5.91122948748065e-08,-4.16092218231239e-08,3.8991596164618e-05,1.2507357690874e-07,0.00185378846816047,0.039391357626046,0.0389142011490202,0.00424469342990216,0.0292059701932715,0.00616278383782762,0.000296487147450956,0.0559234673375473,0.000229490165771437,0.025657781738938,653.308136798441,57.0251304813131,849.772350125552
"17",2020-08-28,26,26.2159377995378,29.5113892865897,23.2884798487458,13223592.7095,17603647.077,8751765.7743,3896162.6469,1752021.747,792581.2665,3687588.6294,36633940.4337,7508664.63,17069697.5922,24862022.886,3.65271202160935,6.71686807869491e-08,5.35588567874604e-08,1.87778659275686e-08,-7.5984784117434e-08,-1.71379118625106e-07,-1.90458437445069e-07,-8.13342669726966e-08,-4.57262011571799e-08,4.87510157697838e-08,5.91122948748065e-08,-4.16092218231239e-08,3.8991596164618e-05,1.2507357690874e-07,0.00185378846816047,0.039391357626046,0.0389142011490202,0.00424469342990216,0.0292059701932715,0.00616278383782762,0.000296487147450956,0.0559234673375473,0.000229490165771437,0.025657781738938,653.308136798441,57.0251304813131,849.772350125552
"18",2020-08-29,36,38.5745304467757,43.0562335946382,34.5593256762366,13615711.8624,17945708.4657,9777949.9404,3879476.7255,1852137.2754,884353.8342,3078552.4983,33605445.6996,7834040.0973,18621488.2824,23418690.6849,3.65271202160935,6.71686807869491e-08,5.35588567874604e-08,1.87778659275686e-08,-7.5984784117434e-08,-1.71379118625106e-07,-1.90458437445069e-07,-8.13342669726966e-08,-4.57262011571799e-08,4.87510157697838e-08,5.91122948748065e-08,-4.16092218231239e-08,3.8991596164618e-05,1.2507357690874e-07,0.00185378846816047,0.039391357626046,0.0389142011490202,0.00424469342990216,0.0292059701932715,0.00616278383782762,0.000296487147450956,0.0559234673375473,0.000229490165771437,0.025657781738938,653.308136798441,57.0251304813131,849.772350125552
