"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_cough","pct_stuffy_runny_nose","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_feel_depressed_all_time","pct_feel_depressed_some_time","pct_finances_not_worried","coef_(Intercept)","coef_pct_cough","coef_pct_stuffy_runny_nose","coef_pct_wear_mask_half_time","coef_pct_wear_mask_some_time","coef_pct_feel_depressed_all_time","coef_pct_feel_depressed_some_time","coef_pct_finances_not_worried","pvals_(Intercept)","pvals_pct_cough","pvals_pct_stuffy_runny_nose","pvals_pct_wear_mask_half_time","pvals_pct_wear_mask_some_time","pvals_pct_feel_depressed_all_time","pvals_pct_feel_depressed_some_time","pvals_pct_finances_not_worried","aic","deviance","null_deviance"
"1",2020-07-19,0,7.72197177752126,11.0826672559165,5.38036979329157,59243.589,107128.93,10390.2155,6776.2275,16779.23,88026.422,58791.8405,1.82778361902507,-1.50292750794391e-05,8.59544152412757e-06,6.26733310825788e-05,-6.30920198056133e-05,-3.7648661360281e-05,1.35666819763778e-05,-1.02109508654885e-05,0.0600087107425492,0.0172924825771575,0.0960170783546464,0.0440074604784562,0.0626120768547293,0.067893226172123,0.0673563007252503,0.0476168824095394,674.213911552284,159.236284903257,211.409318954189
"2",2020-07-20,20,11.4754506027079,16.2592518921967,8.09914056368042,53177.252,95448.0045,8583.2215,5808.195,9873.9315,104289.368,61050.583,1.82778361902507,-1.50292750794391e-05,8.59544152412757e-06,6.26733310825788e-05,-6.30920198056133e-05,-3.7648661360281e-05,1.35666819763778e-05,-1.02109508654885e-05,0.0600087107425492,0.0172924825771575,0.0960170783546464,0.0440074604784562,0.0626120768547293,0.067893226172123,0.0673563007252503,0.0476168824095394,674.213911552284,159.236284903257,211.409318954189
"3",2020-07-21,8,6.13892580688964,9.03149297632512,4.17277743129354,53629.0005,86671.1765,7808.7955,6711.692,16714.6945,93189.262,63954.6805,1.82778361902507,-1.50292750794391e-05,8.59544152412757e-06,6.26733310825788e-05,-6.30920198056133e-05,-3.7648661360281e-05,1.35666819763778e-05,-1.02109508654885e-05,0.0600087107425492,0.0172924825771575,0.0960170783546464,0.0440074604784562,0.0626120768547293,0.067893226172123,0.0673563007252503,0.0476168824095394,674.213911552284,159.236284903257,211.409318954189
"4",2020-07-22,11,10.2295725939106,14.6683108407287,7.13402903649453,50402.2255,93963.688,6905.2985,6195.408,10454.751,97319.534,51047.5805,1.82778361902507,-1.50292750794391e-05,8.59544152412757e-06,6.26733310825788e-05,-6.30920198056133e-05,-3.7648661360281e-05,1.35666819763778e-05,-1.02109508654885e-05,0.0600087107425492,0.0172924825771575,0.0960170783546464,0.0440074604784562,0.0626120768547293,0.067893226172123,0.0673563007252503,0.0476168824095394,674.213911552284,159.236284903257,211.409318954189
"5",2020-07-23,0,7.97771977909578,11.748381269314,5.41725803877425,53112.7165,93318.333,8841.3635,8131.473,9680.325,89252.5965,62922.1125,1.82778361902507,-1.50292750794391e-05,8.59544152412757e-06,6.26733310825788e-05,-6.30920198056133e-05,-3.7648661360281e-05,1.35666819763778e-05,-1.02109508654885e-05,0.0600087107425492,0.0172924825771575,0.0960170783546464,0.0440074604784562,0.0626120768547293,0.067893226172123,0.0673563007252503,0.0476168824095394,674.213911552284,159.236284903257,211.409318954189
"6",2020-07-24,9,8.22372703818178,12.0273130241385,5.62300875206218,51305.7225,86413.0345,8905.899,4904.698,15875.733,100804.451,69633.8045,1.82778361902507,-1.50292750794391e-05,8.59544152412757e-06,6.26733310825788e-05,-6.30920198056133e-05,-3.7648661360281e-05,1.35666819763778e-05,-1.02109508654885e-05,0.0600087107425492,0.0172924825771575,0.0960170783546464,0.0440074604784562,0.0626120768547293,0.067893226172123,0.0673563007252503,0.0476168824095394,674.213911552284,159.236284903257,211.409318954189
"7",2020-07-25,18,10.3311332250044,14.3314085584357,7.44744058321922,50015.0125,99578.2765,7550.6535,3807.5945,12326.2805,94738.114,63761.074,1.82778361902507,-1.50292750794391e-05,8.59544152412757e-06,6.26733310825788e-05,-6.30920198056133e-05,-3.7648661360281e-05,1.35666819763778e-05,-1.02109508654885e-05,0.0600087107425492,0.0172924825771575,0.0960170783546464,0.0440074604784562,0.0626120768547293,0.067893226172123,0.0673563007252503,0.0476168824095394,674.213911552284,159.236284903257,211.409318954189
"8",2020-07-26,0,7.98010253505281,11.2651802763692,5.65299754710017,56597.6335,105192.865,10196.609,6582.621,17101.9075,90995.055,60598.8345,1.82778361902507,-1.50292750794391e-05,8.59544152412757e-06,6.26733310825788e-05,-6.30920198056133e-05,-3.7648661360281e-05,1.35666819763778e-05,-1.02109508654885e-05,0.0600087107425492,0.0172924825771575,0.0960170783546464,0.0440074604784562,0.0626120768547293,0.067893226172123,0.0673563007252503,0.0476168824095394,674.213911552284,159.236284903257,211.409318954189
"9",2020-07-27,18,11.9736768970408,17.1086821260545,8.37989375092743,59114.518,91769.481,8131.473,3420.3815,12907.1,106160.8975,48337.0895,1.82778361902507,-1.50292750794391e-05,8.59544152412757e-06,6.26733310825788e-05,-6.30920198056133e-05,-3.7648661360281e-05,1.35666819763778e-05,-1.02109508654885e-05,0.0600087107425492,0.0172924825771575,0.0960170783546464,0.0440074604784562,0.0626120768547293,0.067893226172123,0.0673563007252503,0.0476168824095394,674.213911552284,159.236284903257,211.409318954189
"10",2020-07-28,0,7.01298241205905,10.946818020457,4.49280532662005,61308.725,104353.9035,4582.0205,6969.834,14262.3455,111452.8085,66407.0295,1.82778361902507,-1.50292750794391e-05,8.59544152412757e-06,6.26733310825788e-05,-6.30920198056133e-05,-3.7648661360281e-05,1.35666819763778e-05,-1.02109508654885e-05,0.0600087107425492,0.0172924825771575,0.0960170783546464,0.0440074604784562,0.0626120768547293,0.067893226172123,0.0673563007252503,0.0476168824095394,674.213911552284,159.236284903257,211.409318954189
"11",2020-07-29,9,9.8268536284766,13.6619073307389,7.06834337971467,55887.743,100804.451,6905.2985,3872.13,15682.1265,99900.954,51176.6515,1.82778361902507,-1.50292750794391e-05,8.59544152412757e-06,6.26733310825788e-05,-6.30920198056133e-05,-3.7648661360281e-05,1.35666819763778e-05,-1.02109508654885e-05,0.0600087107425492,0.0172924825771575,0.0960170783546464,0.0440074604784562,0.0626120768547293,0.067893226172123,0.0673563007252503,0.0476168824095394,674.213911552284,159.236284903257,211.409318954189
