"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_cough","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_anosmia_ageusia","pct_headache","pct_tested_recently","pct_worked_outside_home","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_some_time","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_little_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","coef_(Intercept)","coef_pct_cough","coef_pct_stuffy_runny_nose","coef_pct_aches_muscle_pain","coef_pct_sore_throat","coef_pct_chest_pain","coef_pct_anosmia_ageusia","coef_pct_headache","coef_pct_tested_recently","coef_pct_worked_outside_home","coef_pct_attended_public_event","coef_pct_used_public_transit","coef_pct_direct_contact_with_non_hh","coef_pct_wear_mask_all_time","coef_pct_wear_mask_most_time","coef_pct_wear_mask_some_time","coef_pct_feel_nervous_all_time","coef_pct_feel_nervous_most_time","coef_pct_feel_nervous_little_time","coef_pct_worried_ill_covid19_very","coef_pct_worried_ill_covid19_somewhat","coef_pct_worried_ill_covid19_notTooWorried","coef_pct_enough_toEat_very_worried","coef_pct_enough_toEat_somewhat_worried","coef_pct_enough_toEat_notToo_worried","coef_pct_chills","coef_pct_finances_very_worried","coef_pct_finances_somewhat_worried","pvals_(Intercept)","pvals_pct_cough","pvals_pct_stuffy_runny_nose","pvals_pct_aches_muscle_pain","pvals_pct_sore_throat","pvals_pct_chest_pain","pvals_pct_anosmia_ageusia","pvals_pct_headache","pvals_pct_tested_recently","pvals_pct_worked_outside_home","pvals_pct_attended_public_event","pvals_pct_used_public_transit","pvals_pct_direct_contact_with_non_hh","pvals_pct_wear_mask_all_time","pvals_pct_wear_mask_most_time","pvals_pct_wear_mask_some_time","pvals_pct_feel_nervous_all_time","pvals_pct_feel_nervous_most_time","pvals_pct_feel_nervous_little_time","pvals_pct_worried_ill_covid19_very","pvals_pct_worried_ill_covid19_somewhat","pvals_pct_worried_ill_covid19_notTooWorried","pvals_pct_enough_toEat_very_worried","pvals_pct_enough_toEat_somewhat_worried","pvals_pct_enough_toEat_notToo_worried","pvals_pct_chills","pvals_pct_finances_very_worried","pvals_pct_finances_somewhat_worried","aic","deviance","null_deviance"
"1",2020-08-24,6,3.95995781563307,7.08312828853404,2.21388986092174,7539106.8678,8811396.8692,7638997.4051,4190145.1699,4505588.9719,2912597.7718,9768243.0686,11681935.4674,23894868.0015,10803950.2185,20656311.6343,21986432.9994,29409877.1398,12460030.179,415334.3393,1114568.1004,2318511.9447,10640970.9208,14021476.9989,13259154.4774,11266601.1281,13932101.255,11850172.1618,8422349.5134,2223878.8041,24720279.2834,14289604.2306,2.58304670756381,-1.07102953374659e-07,-7.38394636839077e-08,-1.01049092805806e-07,2.08397760861072e-07,2.317710101556e-07,-1.49129585111678e-07,1.70422154948326e-07,-1.02214046910753e-07,-5.12332543877818e-08,5.08146033096576e-08,1.19901466110284e-07,-7.84951486510728e-08,5.70269511411912e-08,8.64683948307243e-08,4.95818582793277e-07,-2.32249047846717e-07,-3.76334278182901e-07,-9.66893641614108e-08,1.18978560765037e-07,1.05397130357411e-07,1.1318657112839e-07,-1.34549410456033e-07,-3.02258137933908e-07,8.61326364367273e-08,1.28982463284838e-07,-1.15646902395137e-07,8.08589259841876e-08,0.326326581823915,0.0163327551668285,0.0998418619543212,0.129842985883119,0.000196642427872653,0.00112137278697483,0.058594503852811,0.000165042436388127,5.01496213633942e-11,0.086088148609442,0.0161457671136293,2.76507404530385e-05,0.00830421874244156,0.0444761960850184,0.0683742727168463,1.69020276846979e-06,0.0193406352895547,4.89395849777791e-05,0.0773404074033115,0.0136146650171873,0.037455202475074,0.0285102595190795,0.00221230308523305,1.7673549275215e-06,0.0277470141526842,0.0530839474506712,0.000112476495379236,0.0343512762187424,455.123025886016,96.6079339789247,540.315733870172
"2",2020-08-25,6,6.71168534500578,10.3301989591384,4.36068272726882,6703180.7925,7171089.0988,6024976.6182,3885216.1613,2833736.8213,2066156.9031,9426512.2831,17522903.2011,22123125.3136,9820817.0356,25408998.2511,23290267.381,30860918.629,11639876.2938,1177656.8608,1503615.4562,3511940.9956,9773500.4653,15020382.3719,13027829.0226,8564299.2243,13916329.0649,9589491.5808,9573719.3907,3196497.1936,22948536.5955,11666163.2773,2.58304670756381,-1.07102953374659e-07,-7.38394636839077e-08,-1.01049092805806e-07,2.08397760861072e-07,2.317710101556e-07,-1.49129585111678e-07,1.70422154948326e-07,-1.02214046910753e-07,-5.12332543877818e-08,5.08146033096576e-08,1.19901466110284e-07,-7.84951486510728e-08,5.70269511411912e-08,8.64683948307243e-08,4.95818582793277e-07,-2.32249047846717e-07,-3.76334278182901e-07,-9.66893641614108e-08,1.18978560765037e-07,1.05397130357411e-07,1.1318657112839e-07,-1.34549410456033e-07,-3.02258137933908e-07,8.61326364367273e-08,1.28982463284838e-07,-1.15646902395137e-07,8.08589259841876e-08,0.326326581823915,0.0163327551668285,0.0998418619543212,0.129842985883119,0.000196642427872653,0.00112137278697483,0.058594503852811,0.000165042436388127,5.01496213633942e-11,0.086088148609442,0.0161457671136293,2.76507404530385e-05,0.00830421874244156,0.0444761960850184,0.0683742727168463,1.69020276846979e-06,0.0193406352895547,4.89395849777791e-05,0.0773404074033115,0.0136146650171873,0.037455202475074,0.0285102595190795,0.00221230308523305,1.7673549275215e-06,0.0277470141526842,0.0530839474506712,0.000112476495379236,0.0343512762187424,455.123025886016,96.6079339789247,540.315733870172
"3",2020-08-26,5,5.42808441726152,8.00090517137892,3.68259588256554,8180509.2652,9684124.7214,8459151.2903,5741077.1964,3801097.8141,2297482.3579,10393873.2759,23132545.48,20651054.2376,11597817.1202,21996947.7928,21844483.2885,29651717.388,11450610.0126,1256517.8113,1466813.6793,2781162.8543,9705154.3082,15078213.7356,11697707.6575,9326621.7458,14547216.6689,9258275.5887,8064846.5378,4037680.6656,22606805.81,13017314.2292,2.58304670756381,-1.07102953374659e-07,-7.38394636839077e-08,-1.01049092805806e-07,2.08397760861072e-07,2.317710101556e-07,-1.49129585111678e-07,1.70422154948326e-07,-1.02214046910753e-07,-5.12332543877818e-08,5.08146033096576e-08,1.19901466110284e-07,-7.84951486510728e-08,5.70269511411912e-08,8.64683948307243e-08,4.95818582793277e-07,-2.32249047846717e-07,-3.76334278182901e-07,-9.66893641614108e-08,1.18978560765037e-07,1.05397130357411e-07,1.1318657112839e-07,-1.34549410456033e-07,-3.02258137933908e-07,8.61326364367273e-08,1.28982463284838e-07,-1.15646902395137e-07,8.08589259841876e-08,0.326326581823915,0.0163327551668285,0.0998418619543212,0.129842985883119,0.000196642427872653,0.00112137278697483,0.058594503852811,0.000165042436388127,5.01496213633942e-11,0.086088148609442,0.0161457671136293,2.76507404530385e-05,0.00830421874244156,0.0444761960850184,0.0683742727168463,1.69020276846979e-06,0.0193406352895547,4.89395849777791e-05,0.0773404074033115,0.0136146650171873,0.037455202475074,0.0285102595190795,0.00221230308523305,1.7673549275215e-06,0.0277470141526842,0.0530839474506712,0.000112476495379236,0.0343512762187424,455.123025886016,96.6079339789247,540.315733870172
"4",2020-08-27,5,5.18209275965211,7.11510563793615,3.7742356524489,8080618.7279,9132098.0679,8064846.5378,4726399.6333,3454109.6319,1624535.5803,12002636.6661,26844267.5502,23731888.7038,10877553.7723,21791909.3215,22533202.2562,28174388.9153,12013151.4595,1440526.6958,1240745.6212,2229136.2008,9521145.4237,16807897.2499,12323337.8648,8601101.0012,13422133.7751,9536917.6138,9337136.5392,3890473.558,25056752.6722,13443163.3619,2.58304670756381,-1.07102953374659e-07,-7.38394636839077e-08,-1.01049092805806e-07,2.08397760861072e-07,2.317710101556e-07,-1.49129585111678e-07,1.70422154948326e-07,-1.02214046910753e-07,-5.12332543877818e-08,5.08146033096576e-08,1.19901466110284e-07,-7.84951486510728e-08,5.70269511411912e-08,8.64683948307243e-08,4.95818582793277e-07,-2.32249047846717e-07,-3.76334278182901e-07,-9.66893641614108e-08,1.18978560765037e-07,1.05397130357411e-07,1.1318657112839e-07,-1.34549410456033e-07,-3.02258137933908e-07,8.61326364367273e-08,1.28982463284838e-07,-1.15646902395137e-07,8.08589259841876e-08,0.326326581823915,0.0163327551668285,0.0998418619543212,0.129842985883119,0.000196642427872653,0.00112137278697483,0.058594503852811,0.000165042436388127,5.01496213633942e-11,0.086088148609442,0.0161457671136293,2.76507404530385e-05,0.00830421874244156,0.0444761960850184,0.0683742727168463,1.69020276846979e-06,0.0193406352895547,4.89395849777791e-05,0.0773404074033115,0.0136146650171873,0.037455202475074,0.0285102595190795,0.00221230308523305,1.7673549275215e-06,0.0277470141526842,0.0530839474506712,0.000112476495379236,0.0343512762187424,455.123025886016,96.6079339789247,540.315733870172
"5",2020-08-28,3,3.06575150892194,4.70161695314002,1.99906381318029,9410740.093,7991242.984,7344583.1899,5173278.3528,3879958.7646,2476233.8457,11466382.2027,28863107.883,20530134.1135,13427391.1718,22133640.107,21045358.9901,28815791.3127,12381169.2285,651917.1908,1408982.3156,2676014.9203,9873391.0026,15178104.2729,13343272.8246,9258275.5887,12239219.5176,10972186.9129,9116325.8778,3333189.5078,24141965.6464,14405266.958,2.58304670756381,-1.07102953374659e-07,-7.38394636839077e-08,-1.01049092805806e-07,2.08397760861072e-07,2.317710101556e-07,-1.49129585111678e-07,1.70422154948326e-07,-1.02214046910753e-07,-5.12332543877818e-08,5.08146033096576e-08,1.19901466110284e-07,-7.84951486510728e-08,5.70269511411912e-08,8.64683948307243e-08,4.95818582793277e-07,-2.32249047846717e-07,-3.76334278182901e-07,-9.66893641614108e-08,1.18978560765037e-07,1.05397130357411e-07,1.1318657112839e-07,-1.34549410456033e-07,-3.02258137933908e-07,8.61326364367273e-08,1.28982463284838e-07,-1.15646902395137e-07,8.08589259841876e-08,0.326326581823915,0.0163327551668285,0.0998418619543212,0.129842985883119,0.000196642427872653,0.00112137278697483,0.058594503852811,0.000165042436388127,5.01496213633942e-11,0.086088148609442,0.0161457671136293,2.76507404530385e-05,0.00830421874244156,0.0444761960850184,0.0683742727168463,1.69020276846979e-06,0.0193406352895547,4.89395849777791e-05,0.0773404074033115,0.0136146650171873,0.037455202475074,0.0285102595190795,0.00221230308523305,1.7673549275215e-06,0.0277470141526842,0.0530839474506712,0.000112476495379236,0.0343512762187424,455.123025886016,96.6079339789247,540.315733870172
"6",2020-08-29,0,0.734750702671334,1.39969381001095,0.38569763702234,6897704.4704,8748308.1088,7586423.4381,4810517.9805,3249071.1606,2723331.4906,10393873.2759,31360371.3155,23505820.6457,13143491.75,22107353.1235,20903409.2792,28658069.4117,11150938.4007,830668.6786,1550932.0265,3343704.3012,9400225.2996,17764743.4493,11960577.4925,8737793.3154,14384237.3712,11140423.6073,8259370.2157,3706464.6735,24210311.8035,11603074.5169,2.58304670756381,-1.07102953374659e-07,-7.38394636839077e-08,-1.01049092805806e-07,2.08397760861072e-07,2.317710101556e-07,-1.49129585111678e-07,1.70422154948326e-07,-1.02214046910753e-07,-5.12332543877818e-08,5.08146033096576e-08,1.19901466110284e-07,-7.84951486510728e-08,5.70269511411912e-08,8.64683948307243e-08,4.95818582793277e-07,-2.32249047846717e-07,-3.76334278182901e-07,-9.66893641614108e-08,1.18978560765037e-07,1.05397130357411e-07,1.1318657112839e-07,-1.34549410456033e-07,-3.02258137933908e-07,8.61326364367273e-08,1.28982463284838e-07,-1.15646902395137e-07,8.08589259841876e-08,0.326326581823915,0.0163327551668285,0.0998418619543212,0.129842985883119,0.000196642427872653,0.00112137278697483,0.058594503852811,0.000165042436388127,5.01496213633942e-11,0.086088148609442,0.0161457671136293,2.76507404530385e-05,0.00830421874244156,0.0444761960850184,0.0683742727168463,1.69020276846979e-06,0.0193406352895547,4.89395849777791e-05,0.0773404074033115,0.0136146650171873,0.037455202475074,0.0285102595190795,0.00221230308523305,1.7673549275215e-06,0.0277470141526842,0.0530839474506712,0.000112476495379236,0.0343512762187424,455.123025886016,96.6079339789247,540.315733870172
"7",2020-08-30,5,2.86958246951057,4.17863378480126,1.97062101476166,7523334.6777,7497047.6942,5977660.0479,3990364.0953,3554000.1692,1461556.2826,10152033.0277,27164968.7489,22980080.9757,10966929.5162,22217758.4542,23616225.9764,29357303.1728,13090917.783,1014677.5631,1451041.4892,3280615.5408,7938669.017,15603953.4056,13947873.4451,8816654.2659,12859592.3282,10325527.1188,10257180.9617,2912597.7718,25713927.2597,13911071.6682,2.58304670756381,-1.07102953374659e-07,-7.38394636839077e-08,-1.01049092805806e-07,2.08397760861072e-07,2.317710101556e-07,-1.49129585111678e-07,1.70422154948326e-07,-1.02214046910753e-07,-5.12332543877818e-08,5.08146033096576e-08,1.19901466110284e-07,-7.84951486510728e-08,5.70269511411912e-08,8.64683948307243e-08,4.95818582793277e-07,-2.32249047846717e-07,-3.76334278182901e-07,-9.66893641614108e-08,1.18978560765037e-07,1.05397130357411e-07,1.1318657112839e-07,-1.34549410456033e-07,-3.02258137933908e-07,8.61326364367273e-08,1.28982463284838e-07,-1.15646902395137e-07,8.08589259841876e-08,0.326326581823915,0.0163327551668285,0.0998418619543212,0.129842985883119,0.000196642427872653,0.00112137278697483,0.058594503852811,0.000165042436388127,5.01496213633942e-11,0.086088148609442,0.0161457671136293,2.76507404530385e-05,0.00830421874244156,0.0444761960850184,0.0683742727168463,1.69020276846979e-06,0.0193406352895547,4.89395849777791e-05,0.0773404074033115,0.0136146650171873,0.037455202475074,0.0285102595190795,0.00221230308523305,1.7673549275215e-06,0.0277470141526842,0.0530839474506712,0.000112476495379236,0.0343512762187424,455.123025886016,96.6079339789247,540.315733870172
"8",2020-08-31,2,2.48869969594307,3.96319851498511,1.56278474398106,8474923.4804,6582260.6684,7497047.6942,5646444.0558,3438337.4418,2455204.2589,11576787.5334,28442516.147,20440758.3696,11377006.4588,20666826.4277,20367154.8158,29478223.2969,13495737.3289,557284.0502,1524645.043,2376343.3084,10725089.268,17144370.6387,13674488.8167,8832426.456,13511509.519,10714574.4746,10241408.7716,2255423.1843,25987311.8881,11944805.3024,2.58304670756381,-1.07102953374659e-07,-7.38394636839077e-08,-1.01049092805806e-07,2.08397760861072e-07,2.317710101556e-07,-1.49129585111678e-07,1.70422154948326e-07,-1.02214046910753e-07,-5.12332543877818e-08,5.08146033096576e-08,1.19901466110284e-07,-7.84951486510728e-08,5.70269511411912e-08,8.64683948307243e-08,4.95818582793277e-07,-2.32249047846717e-07,-3.76334278182901e-07,-9.66893641614108e-08,1.18978560765037e-07,1.05397130357411e-07,1.1318657112839e-07,-1.34549410456033e-07,-3.02258137933908e-07,8.61326364367273e-08,1.28982463284838e-07,-1.15646902395137e-07,8.08589259841876e-08,0.326326581823915,0.0163327551668285,0.0998418619543212,0.129842985883119,0.000196642427872653,0.00112137278697483,0.058594503852811,0.000165042436388127,5.01496213633942e-11,0.086088148609442,0.0161457671136293,2.76507404530385e-05,0.00830421874244156,0.0444761960850184,0.0683742727168463,1.69020276846979e-06,0.0193406352895547,4.89395849777791e-05,0.0773404074033115,0.0136146650171873,0.037455202475074,0.0285102595190795,0.00221230308523305,1.7673549275215e-06,0.0277470141526842,0.0530839474506712,0.000112476495379236,0.0343512762187424,455.123025886016,96.6079339789247,540.315733870172
"9",2020-09-01,3,1.53011084465254,2.25952218808284,1.03616561469122,7139544.7186,8369775.5464,7644254.8018,4037680.6656,3007230.9124,1288062.1915,10846009.3921,31544380.2,22943279.1988,13905814.2715,21276684.4449,19872959.526,28542406.6843,12155101.1704,809639.0918,2066156.9031,2371085.9117,9941737.1597,16855213.8202,13143491.75,8043816.951,13332758.0312,10456962.0363,9142612.8613,3275358.1441,25708669.863,14526187.0821,2.58304670756381,-1.07102953374659e-07,-7.38394636839077e-08,-1.01049092805806e-07,2.08397760861072e-07,2.317710101556e-07,-1.49129585111678e-07,1.70422154948326e-07,-1.02214046910753e-07,-5.12332543877818e-08,5.08146033096576e-08,1.19901466110284e-07,-7.84951486510728e-08,5.70269511411912e-08,8.64683948307243e-08,4.95818582793277e-07,-2.32249047846717e-07,-3.76334278182901e-07,-9.66893641614108e-08,1.18978560765037e-07,1.05397130357411e-07,1.1318657112839e-07,-1.34549410456033e-07,-3.02258137933908e-07,8.61326364367273e-08,1.28982463284838e-07,-1.15646902395137e-07,8.08589259841876e-08,0.326326581823915,0.0163327551668285,0.0998418619543212,0.129842985883119,0.000196642427872653,0.00112137278697483,0.058594503852811,0.000165042436388127,5.01496213633942e-11,0.086088148609442,0.0161457671136293,2.76507404530385e-05,0.00830421874244156,0.0444761960850184,0.0683742727168463,1.69020276846979e-06,0.0193406352895547,4.89395849777791e-05,0.0773404074033115,0.0136146650171873,0.037455202475074,0.0285102595190795,0.00221230308523305,1.7673549275215e-06,0.0277470141526842,0.0530839474506712,0.000112476495379236,0.0343512762187424,455.123025886016,96.6079339789247,540.315733870172
"10",2020-09-02,0,2.37568273636917,3.38434080387866,1.66764188092828,6718952.9826,7008109.8011,7649512.1985,4973497.2782,3096606.6563,1750713.1011,9605263.7709,29656974.7847,20545906.3036,12207675.1374,22732983.3308,21954888.6192,28579208.4612,11150938.4007,930559.2159,1219716.0344,2407887.6886,9437027.0765,15488290.6782,12517861.5427,8627387.9847,13122462.1632,10861781.5822,11051047.8634,2481491.2424,24594101.7626,14252802.4537,2.58304670756381,-1.07102953374659e-07,-7.38394636839077e-08,-1.01049092805806e-07,2.08397760861072e-07,2.317710101556e-07,-1.49129585111678e-07,1.70422154948326e-07,-1.02214046910753e-07,-5.12332543877818e-08,5.08146033096576e-08,1.19901466110284e-07,-7.84951486510728e-08,5.70269511411912e-08,8.64683948307243e-08,4.95818582793277e-07,-2.32249047846717e-07,-3.76334278182901e-07,-9.66893641614108e-08,1.18978560765037e-07,1.05397130357411e-07,1.1318657112839e-07,-1.34549410456033e-07,-3.02258137933908e-07,8.61326364367273e-08,1.28982463284838e-07,-1.15646902395137e-07,8.08589259841876e-08,0.326326581823915,0.0163327551668285,0.0998418619543212,0.129842985883119,0.000196642427872653,0.00112137278697483,0.058594503852811,0.000165042436388127,5.01496213633942e-11,0.086088148609442,0.0161457671136293,2.76507404530385e-05,0.00830421874244156,0.0444761960850184,0.0683742727168463,1.69020276846979e-06,0.0193406352895547,4.89395849777791e-05,0.0773404074033115,0.0136146650171873,0.037455202475074,0.0285102595190795,0.00221230308523305,1.7673549275215e-06,0.0277470141526842,0.0530839474506712,0.000112476495379236,0.0343512762187424,455.123025886016,96.6079339789247,540.315733870172
