"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_fever","pct_difficulty_breathing","pct_aches_muscle_pain","pct_chest_pain","pct_nausea","pct_headache","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_attended_public_event","pct_wear_mask_most_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_worried_ill_covid19_somewhat","pct_enough_toEat_very_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_chills","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","coef_(Intercept)","coef_pct_fever","coef_pct_difficulty_breathing","coef_pct_aches_muscle_pain","coef_pct_chest_pain","coef_pct_nausea","coef_pct_headache","coef_pct_worked_outside_home","coef_pct_grocery_outside_home","coef_pct_ate_outside_home","coef_pct_attended_public_event","coef_pct_wear_mask_most_time","coef_pct_no_public","coef_pct_feel_nervous_all_time","coef_pct_feel_nervous_little_time","coef_pct_feel_nervous_none_time","coef_pct_feel_depressed_all_time","coef_pct_feel_depressed_some_time","coef_pct_feel_depressed_little_time","coef_pct_worried_ill_covid19_somewhat","coef_pct_enough_toEat_very_worried","coef_pct_enough_toEat_notToo_worried","coef_pct_enough_toEat_not_worried","coef_pct_chills","coef_pct_finances_somewhat_worried","coef_pct_finances_notToo_worried","coef_pct_finances_not_worried","pvals_(Intercept)","pvals_pct_fever","pvals_pct_difficulty_breathing","pvals_pct_aches_muscle_pain","pvals_pct_chest_pain","pvals_pct_nausea","pvals_pct_headache","pvals_pct_worked_outside_home","pvals_pct_grocery_outside_home","pvals_pct_ate_outside_home","pvals_pct_attended_public_event","pvals_pct_wear_mask_most_time","pvals_pct_no_public","pvals_pct_feel_nervous_all_time","pvals_pct_feel_nervous_little_time","pvals_pct_feel_nervous_none_time","pvals_pct_feel_depressed_all_time","pvals_pct_feel_depressed_some_time","pvals_pct_feel_depressed_little_time","pvals_pct_worried_ill_covid19_somewhat","pvals_pct_enough_toEat_very_worried","pvals_pct_enough_toEat_notToo_worried","pvals_pct_enough_toEat_not_worried","pvals_pct_chills","pvals_pct_finances_somewhat_worried","pvals_pct_finances_notToo_worried","pvals_pct_finances_not_worried","aic","deviance","null_deviance"
"1",2020-08-26,58,53.202627164422,62.7657877084384,45.096534920344,192203.1342,586316.6316,1411431.0966,456239.763,650384.343,2438455.9248,9996504.4242,15042322.0584,7080452.8326,3469363.6446,4909916.4282,572726.511,133959.7602,4036265.8182,13390151.6826,271802.412,1970567.487,3589733.2842,8478293.8086,1217286.5166,3614972.0796,10691542.0206,302865.5448,5313737.1546,5338975.95,6542672.346,4.88532618223654,4.70811827809548e-07,-2.34626819733761e-07,-4.17684418303135e-07,3.68612304771728e-07,5.74600641785947e-07,1.44834447261004e-07,8.22524802766962e-08,-1.40806627277585e-07,1.4126478936235e-07,1.45175557423074e-07,1.33632489666856e-07,-1.14964152720215e-06,6.14825032539025e-07,-1.3890144185085e-07,-2.90404619543193e-07,7.33448354443268e-07,-2.54881530260058e-07,-2.17451646624802e-07,2.35704271182126e-07,-5.9617997492726e-07,-2.181401655645e-07,-1.14711885392724e-07,6.54767457803352e-07,3.94698201332646e-07,1.18058336529437e-07,2.8907843536809e-07,0.004526611876249,0.023524791179568,0.117441152141754,2.43256842699588e-05,0.00621411315550558,0.000981917550951527,0.114788915313878,0.00204154974270626,6.32712109074171e-05,0.000502403832033364,0.000850537460276075,0.0497330188905905,1.86448899634765e-05,0.0437312256432168,0.0590887669552423,1.78809323589507e-07,0.00742077075091494,0.0107995573551309,0.0139877751476597,0.000151439091794524,8.98847684988485e-06,0.0197810881392906,0.064321584147896,6.14509012724734e-08,2.41769487203095e-05,0.0460824588432375,0.00152116328687192,668.517238118686,118.852417699554,1710.82939003016
"2",2020-08-27,54,54.7304006670304,61.8075731731692,48.4635879292862,126193.977,531956.1492,1401723.8676,531956.1492,696979.0422,2754911.5902,9784886.832,14805465.6708,7484273.559,3145142.196,4954569.6816,524190.366,135901.206,3873184.371,12636870.7122,141725.5434,1968626.0412,4150811.1204,8276383.4454,1306593.0234,3721751.5986,10140171.4134,168905.7846,4873028.958,5583598.1208,6965907.5304,4.88532618223654,4.70811827809548e-07,-2.34626819733761e-07,-4.17684418303135e-07,3.68612304771728e-07,5.74600641785947e-07,1.44834447261004e-07,8.22524802766962e-08,-1.40806627277585e-07,1.4126478936235e-07,1.45175557423074e-07,1.33632489666856e-07,-1.14964152720215e-06,6.14825032539025e-07,-1.3890144185085e-07,-2.90404619543193e-07,7.33448354443268e-07,-2.54881530260058e-07,-2.17451646624802e-07,2.35704271182126e-07,-5.9617997492726e-07,-2.181401655645e-07,-1.14711885392724e-07,6.54767457803352e-07,3.94698201332646e-07,1.18058336529437e-07,2.8907843536809e-07,0.004526611876249,0.023524791179568,0.117441152141754,2.43256842699588e-05,0.00621411315550558,0.000981917550951527,0.114788915313878,0.00204154974270626,6.32712109074171e-05,0.000502403832033364,0.000850537460276075,0.0497330188905905,1.86448899634765e-05,0.0437312256432168,0.0590887669552423,1.78809323589507e-07,0.00742077075091494,0.0107995573551309,0.0139877751476597,0.000151439091794524,8.98847684988485e-06,0.0197810881392906,0.064321584147896,6.14509012724734e-08,2.41769487203095e-05,0.0460824588432375,0.00152116328687192,668.517238118686,118.852417699554,1710.82939003016
"3",2020-08-28,38,37.6848469436546,43.7913885227356,32.4298392235123,199968.9174,471771.3294,1221169.4082,576609.4026,720276.3918,2504465.082,9516967.3116,15218993.6262,8060882.9616,2358856.647,4898267.7534,601848.198,120369.6396,3931427.745,12530091.1932,157257.1098,2211306.7662,3908130.3954,8000698.1418,1296885.7944,4111982.2044,9759648.0366,269860.9662,4475032.569,5129299.8036,6787294.5168,4.88532618223654,4.70811827809548e-07,-2.34626819733761e-07,-4.17684418303135e-07,3.68612304771728e-07,5.74600641785947e-07,1.44834447261004e-07,8.22524802766962e-08,-1.40806627277585e-07,1.4126478936235e-07,1.45175557423074e-07,1.33632489666856e-07,-1.14964152720215e-06,6.14825032539025e-07,-1.3890144185085e-07,-2.90404619543193e-07,7.33448354443268e-07,-2.54881530260058e-07,-2.17451646624802e-07,2.35704271182126e-07,-5.9617997492726e-07,-2.181401655645e-07,-1.14711885392724e-07,6.54767457803352e-07,3.94698201332646e-07,1.18058336529437e-07,2.8907843536809e-07,0.004526611876249,0.023524791179568,0.117441152141754,2.43256842699588e-05,0.00621411315550558,0.000981917550951527,0.114788915313878,0.00204154974270626,6.32712109074171e-05,0.000502403832033364,0.000850537460276075,0.0497330188905905,1.86448899634765e-05,0.0437312256432168,0.0590887669552423,1.78809323589507e-07,0.00742077075091494,0.0107995573551309,0.0139877751476597,0.000151439091794524,8.98847684988485e-06,0.0197810881392906,0.064321584147896,6.14509012724734e-08,2.41769487203095e-05,0.0460824588432375,0.00152116328687192,668.517238118686,118.852417699554,1710.82939003016
"4",2020-08-29,48,47.7535496841876,53.9050741240637,42.3040232203703,137842.6518,613496.8728,1572571.098,590199.5232,663974.4636,2863632.555,9606273.8184,15424786.881,7814319.345,2401568.4546,4653645.5826,516424.5828,38828.916,4195464.3738,12479613.6024,308689.8822,1960860.258,3908130.3954,8367631.398,1459967.2416,3824648.226,10305194.3064,364991.8104,5298205.5882,5274908.2386,6474721.743,4.88532618223654,4.70811827809548e-07,-2.34626819733761e-07,-4.17684418303135e-07,3.68612304771728e-07,5.74600641785947e-07,1.44834447261004e-07,8.22524802766962e-08,-1.40806627277585e-07,1.4126478936235e-07,1.45175557423074e-07,1.33632489666856e-07,-1.14964152720215e-06,6.14825032539025e-07,-1.3890144185085e-07,-2.90404619543193e-07,7.33448354443268e-07,-2.54881530260058e-07,-2.17451646624802e-07,2.35704271182126e-07,-5.9617997492726e-07,-2.181401655645e-07,-1.14711885392724e-07,6.54767457803352e-07,3.94698201332646e-07,1.18058336529437e-07,2.8907843536809e-07,0.004526611876249,0.023524791179568,0.117441152141754,2.43256842699588e-05,0.00621411315550558,0.000981917550951527,0.114788915313878,0.00204154974270626,6.32712109074171e-05,0.000502403832033364,0.000850537460276075,0.0497330188905905,1.86448899634765e-05,0.0437312256432168,0.0590887669552423,1.78809323589507e-07,0.00742077075091494,0.0107995573551309,0.0139877751476597,0.000151439091794524,8.98847684988485e-06,0.0197810881392906,0.064321584147896,6.14509012724734e-08,2.41769487203095e-05,0.0460824588432375,0.00152116328687192,668.517238118686,118.852417699554,1710.82939003016
"5",2020-08-30,32,38.3419117209584,43.8075976165335,33.5581559912551,184437.351,497010.1248,1452201.4584,528073.2576,704744.8254,2502523.6362,9264579.3576,15119979.8904,6890191.1442,2320027.731,4678884.378,634852.7766,104838.0732,3824648.226,12897024.4494,145608.435,1772540.0154,4082860.5174,7994873.8044,1188164.8296,3700395.6948,10311018.6438,361108.9188,5214723.4188,5692319.0856,6534906.5628,4.88532618223654,4.70811827809548e-07,-2.34626819733761e-07,-4.17684418303135e-07,3.68612304771728e-07,5.74600641785947e-07,1.44834447261004e-07,8.22524802766962e-08,-1.40806627277585e-07,1.4126478936235e-07,1.45175557423074e-07,1.33632489666856e-07,-1.14964152720215e-06,6.14825032539025e-07,-1.3890144185085e-07,-2.90404619543193e-07,7.33448354443268e-07,-2.54881530260058e-07,-2.17451646624802e-07,2.35704271182126e-07,-5.9617997492726e-07,-2.181401655645e-07,-1.14711885392724e-07,6.54767457803352e-07,3.94698201332646e-07,1.18058336529437e-07,2.8907843536809e-07,0.004526611876249,0.023524791179568,0.117441152141754,2.43256842699588e-05,0.00621411315550558,0.000981917550951527,0.114788915313878,0.00204154974270626,6.32712109074171e-05,0.000502403832033364,0.000850537460276075,0.0497330188905905,1.86448899634765e-05,0.0437312256432168,0.0590887669552423,1.78809323589507e-07,0.00742077075091494,0.0107995573551309,0.0139877751476597,0.000151439091794524,8.98847684988485e-06,0.0197810881392906,0.064321584147896,6.14509012724734e-08,2.41769487203095e-05,0.0460824588432375,0.00152116328687192,668.517238118686,118.852417699554,1710.82939003016
"6",2020-08-31,39,42.678958721695,49.8849029946613,36.5139232156687,124252.5312,644560.0056,1293002.9028,533897.595,609613.9812,2500582.1904,8123009.2272,14953015.5516,6958141.7472,2285081.7066,4713830.4024,537780.4866,215500.4838,3636327.9834,12254405.8896,168905.7846,2040459.5358,4154694.012,8468586.5796,1285237.1196,3746990.394,10270248.282,225207.7128,4884677.6328,5370039.0828,6884366.8068,4.88532618223654,4.70811827809548e-07,-2.34626819733761e-07,-4.17684418303135e-07,3.68612304771728e-07,5.74600641785947e-07,1.44834447261004e-07,8.22524802766962e-08,-1.40806627277585e-07,1.4126478936235e-07,1.45175557423074e-07,1.33632489666856e-07,-1.14964152720215e-06,6.14825032539025e-07,-1.3890144185085e-07,-2.90404619543193e-07,7.33448354443268e-07,-2.54881530260058e-07,-2.17451646624802e-07,2.35704271182126e-07,-5.9617997492726e-07,-2.181401655645e-07,-1.14711885392724e-07,6.54767457803352e-07,3.94698201332646e-07,1.18058336529437e-07,2.8907843536809e-07,0.004526611876249,0.023524791179568,0.117441152141754,2.43256842699588e-05,0.00621411315550558,0.000981917550951527,0.114788915313878,0.00204154974270626,6.32712109074171e-05,0.000502403832033364,0.000850537460276075,0.0497330188905905,1.86448899634765e-05,0.0437312256432168,0.0590887669552423,1.78809323589507e-07,0.00742077075091494,0.0107995573551309,0.0139877751476597,0.000151439091794524,8.98847684988485e-06,0.0197810881392906,0.064321584147896,6.14509012724734e-08,2.41769487203095e-05,0.0460824588432375,0.00152116328687192,668.517238118686,118.852417699554,1710.82939003016
"7",2020-09-01,43,38.6224212333996,42.3975213980511,35.1834582009015,145608.435,611555.427,1333773.2646,561077.8362,700861.9338,2704433.9994,8769510.6786,14626852.6572,7303719.0996,2615127.4926,4822551.3672,572726.511,143666.9892,3811058.1054,12405838.662,141725.5434,2125883.151,4104216.4212,7950220.551,1405606.7592,3929486.2992,10425563.946,392172.0516,4882736.187,5191426.0692,6692163.6726,4.88532618223654,4.70811827809548e-07,-2.34626819733761e-07,-4.17684418303135e-07,3.68612304771728e-07,5.74600641785947e-07,1.44834447261004e-07,8.22524802766962e-08,-1.40806627277585e-07,1.4126478936235e-07,1.45175557423074e-07,1.33632489666856e-07,-1.14964152720215e-06,6.14825032539025e-07,-1.3890144185085e-07,-2.90404619543193e-07,7.33448354443268e-07,-2.54881530260058e-07,-2.17451646624802e-07,2.35704271182126e-07,-5.9617997492726e-07,-2.181401655645e-07,-1.14711885392724e-07,6.54767457803352e-07,3.94698201332646e-07,1.18058336529437e-07,2.8907843536809e-07,0.004526611876249,0.023524791179568,0.117441152141754,2.43256842699588e-05,0.00621411315550558,0.000981917550951527,0.114788915313878,0.00204154974270626,6.32712109074171e-05,0.000502403832033364,0.000850537460276075,0.0497330188905905,1.86448899634765e-05,0.0437312256432168,0.0590887669552423,1.78809323589507e-07,0.00742077075091494,0.0107995573551309,0.0139877751476597,0.000151439091794524,8.98847684988485e-06,0.0197810881392906,0.064321584147896,6.14509012724734e-08,2.41769487203095e-05,0.0460824588432375,0.00152116328687192,668.517238118686,118.852417699554,1710.82939003016
"8",2020-09-02,60,57.3477265448807,66.2749052804705,49.6230319145477,174730.122,607672.5354,1500737.6034,601848.198,673681.6926,2700551.1078,9670341.5298,14931659.6478,7117340.3028,3104371.8342,4694415.9444,531956.1492,264036.6288,3599440.5132,12887317.2204,163081.4472,1807486.0398,4096450.638,8515181.2788,1116331.335,3665449.6704,10868213.5884,308689.8822,4715771.8482,4981749.9228,7095984.399,4.88532618223654,4.70811827809548e-07,-2.34626819733761e-07,-4.17684418303135e-07,3.68612304771728e-07,5.74600641785947e-07,1.44834447261004e-07,8.22524802766962e-08,-1.40806627277585e-07,1.4126478936235e-07,1.45175557423074e-07,1.33632489666856e-07,-1.14964152720215e-06,6.14825032539025e-07,-1.3890144185085e-07,-2.90404619543193e-07,7.33448354443268e-07,-2.54881530260058e-07,-2.17451646624802e-07,2.35704271182126e-07,-5.9617997492726e-07,-2.181401655645e-07,-1.14711885392724e-07,6.54767457803352e-07,3.94698201332646e-07,1.18058336529437e-07,2.8907843536809e-07,0.004526611876249,0.023524791179568,0.117441152141754,2.43256842699588e-05,0.00621411315550558,0.000981917550951527,0.114788915313878,0.00204154974270626,6.32712109074171e-05,0.000502403832033364,0.000850537460276075,0.0497330188905905,1.86448899634765e-05,0.0437312256432168,0.0590887669552423,1.78809323589507e-07,0.00742077075091494,0.0107995573551309,0.0139877751476597,0.000151439091794524,8.98847684988485e-06,0.0197810881392906,0.064321584147896,6.14509012724734e-08,2.41769487203095e-05,0.0460824588432375,0.00152116328687192,668.517238118686,118.852417699554,1710.82939003016
"9",2020-09-03,40,36.8621644077847,42.2171402431633,32.1864332117237,133959.7602,648442.8972,1390075.1928,421293.7386,654267.2346,2762677.3734,9926612.3754,15265588.3254,7315367.7744,3057777.135,4641996.9078,549429.1614,137842.6518,4098392.0838,12609690.471,153374.2182,2170536.4044,4135279.554,7981283.6838,1234759.5288,3613030.6338,10083869.4852,205793.2548,4991457.1518,4923506.5488,6666924.8772,4.88532618223654,4.70811827809548e-07,-2.34626819733761e-07,-4.17684418303135e-07,3.68612304771728e-07,5.74600641785947e-07,1.44834447261004e-07,8.22524802766962e-08,-1.40806627277585e-07,1.4126478936235e-07,1.45175557423074e-07,1.33632489666856e-07,-1.14964152720215e-06,6.14825032539025e-07,-1.3890144185085e-07,-2.90404619543193e-07,7.33448354443268e-07,-2.54881530260058e-07,-2.17451646624802e-07,2.35704271182126e-07,-5.9617997492726e-07,-2.181401655645e-07,-1.14711885392724e-07,6.54767457803352e-07,3.94698201332646e-07,1.18058336529437e-07,2.8907843536809e-07,0.004526611876249,0.023524791179568,0.117441152141754,2.43256842699588e-05,0.00621411315550558,0.000981917550951527,0.114788915313878,0.00204154974270626,6.32712109074171e-05,0.000502403832033364,0.000850537460276075,0.0497330188905905,1.86448899634765e-05,0.0437312256432168,0.0590887669552423,1.78809323589507e-07,0.00742077075091494,0.0107995573551309,0.0139877751476597,0.000151439091794524,8.98847684988485e-06,0.0197810881392906,0.064321584147896,6.14509012724734e-08,2.41769487203095e-05,0.0460824588432375,0.00152116328687192,668.517238118686,118.852417699554,1710.82939003016
"10",2020-09-04,44,42.4220797124518,49.3579359309076,36.4608611196542,335870.1234,572726.511,1345421.9394,471771.3294,495068.679,2483109.1782,10194531.8958,15451967.1222,8027878.383,2653956.4086,4630348.233,557194.9446,143666.9892,4018792.806,12681523.9656,205793.2548,2141414.7174,4096450.638,8192901.276,1454142.9042,4137220.9998,10147937.1966,374699.0394,4853614.5,5601071.133,7059096.9288,4.88532618223654,4.70811827809548e-07,-2.34626819733761e-07,-4.17684418303135e-07,3.68612304771728e-07,5.74600641785947e-07,1.44834447261004e-07,8.22524802766962e-08,-1.40806627277585e-07,1.4126478936235e-07,1.45175557423074e-07,1.33632489666856e-07,-1.14964152720215e-06,6.14825032539025e-07,-1.3890144185085e-07,-2.90404619543193e-07,7.33448354443268e-07,-2.54881530260058e-07,-2.17451646624802e-07,2.35704271182126e-07,-5.9617997492726e-07,-2.181401655645e-07,-1.14711885392724e-07,6.54767457803352e-07,3.94698201332646e-07,1.18058336529437e-07,2.8907843536809e-07,0.004526611876249,0.023524791179568,0.117441152141754,2.43256842699588e-05,0.00621411315550558,0.000981917550951527,0.114788915313878,0.00204154974270626,6.32712109074171e-05,0.000502403832033364,0.000850537460276075,0.0497330188905905,1.86448899634765e-05,0.0437312256432168,0.0590887669552423,1.78809323589507e-07,0.00742077075091494,0.0107995573551309,0.0139877751476597,0.000151439091794524,8.98847684988485e-06,0.0197810881392906,0.064321584147896,6.14509012724734e-08,2.41769487203095e-05,0.0460824588432375,0.00152116328687192,668.517238118686,118.852417699554,1710.82939003016
