"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_headache","pct_ever_tested","pct_grocery_outside_home","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_half_time","pct_no_public","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_little_time","pct_enough_toEat_notToo_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","coef_(Intercept)","coef_pct_stuffy_runny_nose","coef_pct_aches_muscle_pain","coef_pct_headache","coef_pct_ever_tested","coef_pct_grocery_outside_home","coef_pct_used_public_transit","coef_pct_direct_contact_with_non_hh","coef_pct_wear_mask_half_time","coef_pct_no_public","coef_pct_feel_depressed_all_time","coef_pct_feel_depressed_most_time","coef_pct_feel_depressed_little_time","coef_pct_enough_toEat_notToo_worried","coef_pct_finances_somewhat_worried","coef_pct_finances_notToo_worried","pvals_(Intercept)","pvals_pct_stuffy_runny_nose","pvals_pct_aches_muscle_pain","pvals_pct_headache","pvals_pct_ever_tested","pvals_pct_grocery_outside_home","pvals_pct_used_public_transit","pvals_pct_direct_contact_with_non_hh","pvals_pct_wear_mask_half_time","pvals_pct_no_public","pvals_pct_feel_depressed_all_time","pvals_pct_feel_depressed_most_time","pvals_pct_feel_depressed_little_time","pvals_pct_enough_toEat_notToo_worried","pvals_pct_finances_somewhat_worried","pvals_pct_finances_notToo_worried","aic","deviance","null_deviance"
"1",2020-07-08,0,1.14147056724687,2.0491964141767,0.63583707587853,840418.9065,744515.2475,1290661.3477,116093.903,3250124.5279,1289147.0794,2389010.6213,221083.1718,629935.6128,130227.0738,270549.2696,1051406.9563,1152358.1763,1730808.6669,957017.5656,9.88379149727262,1.56653403119684e-06,1.94467742474195e-06,7.39609969298946e-07,-6.63318376955073e-07,-1.33149623351197e-06,-1.30287031390804e-06,-5.89841163072576e-07,-4.09874709000074e-06,-2.33877808130849e-06,4.89492781129433e-06,-3.33114641856823e-06,1.15203211690868e-06,-2.09173668564474e-06,-6.67702199447915e-07,-1.02308685947468e-06,1.18949450608083e-06,0.00159811037009467,0.000310498818717319,0.044009778121133,0.113732005133062,0.00022699186923952,0.00015828537504102,0.0166250358678122,0.00747620265435574,0.00731052287127452,0.0113035759531579,0.00152293885642782,0.0721281121892809,0.005817121937953,0.105081675218754,0.0449379470264055,830.173069646729,179.748784296188,370.355074627596
"2",2020-07-09,1,2.16192689662659,3.45213473914398,1.35392395127557,777829.1501,687477.8082,1217976.4693,127703.2933,3244067.4547,1221509.762,2543970.744,164045.7325,522422.5635,102970.2444,264492.1964,1166491.3471,1069578.1759,1423916.9581,935817.8094,9.88379149727262,1.56653403119684e-06,1.94467742474195e-06,7.39609969298946e-07,-6.63318376955073e-07,-1.33149623351197e-06,-1.30287031390804e-06,-5.89841163072576e-07,-4.09874709000074e-06,-2.33877808130849e-06,4.89492781129433e-06,-3.33114641856823e-06,1.15203211690868e-06,-2.09173668564474e-06,-6.67702199447915e-07,-1.02308685947468e-06,1.18949450608083e-06,0.00159811037009467,0.000310498818717319,0.044009778121133,0.113732005133062,0.00022699186923952,0.00015828537504102,0.0166250358678122,0.00747620265435574,0.00731052287127452,0.0113035759531579,0.00152293885642782,0.0721281121892809,0.005817121937953,0.105081675218754,0.0449379470264055,830.173069646729,179.748784296188,370.355074627596
"3",2020-07-10,1,1.12520418273704,1.84551937532363,0.68603151490995,676373.174,745524.7597,1511239.7634,79751.4638,3303628.6745,1286623.2989,2424848.3044,172121.8301,647602.0763,116093.903,331120.0016,1092796.9565,1150843.908,1667714.1544,799533.6624,9.88379149727262,1.56653403119684e-06,1.94467742474195e-06,7.39609969298946e-07,-6.63318376955073e-07,-1.33149623351197e-06,-1.30287031390804e-06,-5.89841163072576e-07,-4.09874709000074e-06,-2.33877808130849e-06,4.89492781129433e-06,-3.33114641856823e-06,1.15203211690868e-06,-2.09173668564474e-06,-6.67702199447915e-07,-1.02308685947468e-06,1.18949450608083e-06,0.00159811037009467,0.000310498818717319,0.044009778121133,0.113732005133062,0.00022699186923952,0.00015828537504102,0.0166250358678122,0.00747620265435574,0.00731052287127452,0.0113035759531579,0.00152293885642782,0.0721281121892809,0.005817121937953,0.105081675218754,0.0449379470264055,830.173069646729,179.748784296188,370.355074627596
"4",2020-07-11,1,1.66579420308401,2.75021041383813,1.00896655509196,784895.7355,799533.6624,1297223.177,111551.0981,3329371.2356,1506192.2024,2702464.1594,122655.7323,618326.2225,129217.5616,256920.8549,1187186.3472,1096330.2492,1631876.4713,846980.7358,9.88379149727262,1.56653403119684e-06,1.94467742474195e-06,7.39609969298946e-07,-6.63318376955073e-07,-1.33149623351197e-06,-1.30287031390804e-06,-5.89841163072576e-07,-4.09874709000074e-06,-2.33877808130849e-06,4.89492781129433e-06,-3.33114641856823e-06,1.15203211690868e-06,-2.09173668564474e-06,-6.67702199447915e-07,-1.02308685947468e-06,1.18949450608083e-06,0.00159811037009467,0.000310498818717319,0.044009778121133,0.113732005133062,0.00022699186923952,0.00015828537504102,0.0166250358678122,0.00747620265435574,0.00731052287127452,0.0113035759531579,0.00152293885642782,0.0721281121892809,0.005817121937953,0.105081675218754,0.0449379470264055,830.173069646729,179.748784296188,370.355074627596
"5",2020-07-12,2,1.15534155696923,1.95993443693123,0.68105039031309,702620.4912,765210.2476,1334575.1284,125179.5128,3283438.4305,1337603.665,2459676.4753,193321.5863,648611.5885,97417.9273,290739.5136,1103901.5907,1151348.6641,1504677.9341,708172.8083,9.88379149727262,1.56653403119684e-06,1.94467742474195e-06,7.39609969298946e-07,-6.63318376955073e-07,-1.33149623351197e-06,-1.30287031390804e-06,-5.89841163072576e-07,-4.09874709000074e-06,-2.33877808130849e-06,4.89492781129433e-06,-3.33114641856823e-06,1.15203211690868e-06,-2.09173668564474e-06,-6.67702199447915e-07,-1.02308685947468e-06,1.18949450608083e-06,0.00159811037009467,0.000310498818717319,0.044009778121133,0.113732005133062,0.00022699186923952,0.00015828537504102,0.0166250358678122,0.00747620265435574,0.00731052287127452,0.0113035759531579,0.00152293885642782,0.0721281121892809,0.005817121937953,0.105081675218754,0.0449379470264055,830.173069646729,179.748784296188,370.355074627596
"6",2020-07-13,2,1.36961959665131,2.14921229600592,0.872811793891824,915122.8093,704134.7595,1349717.8114,115589.1469,3261229.1621,1340632.2016,2548513.5489,141331.708,608735.8566,80256.2199,331624.7577,1176081.713,1104406.3468,1720713.5449,862628.1749,9.88379149727262,1.56653403119684e-06,1.94467742474195e-06,7.39609969298946e-07,-6.63318376955073e-07,-1.33149623351197e-06,-1.30287031390804e-06,-5.89841163072576e-07,-4.09874709000074e-06,-2.33877808130849e-06,4.89492781129433e-06,-3.33114641856823e-06,1.15203211690868e-06,-2.09173668564474e-06,-6.67702199447915e-07,-1.02308685947468e-06,1.18949450608083e-06,0.00159811037009467,0.000310498818717319,0.044009778121133,0.113732005133062,0.00022699186923952,0.00015828537504102,0.0166250358678122,0.00747620265435574,0.00731052287127452,0.0113035759531579,0.00152293885642782,0.0721281121892809,0.005817121937953,0.105081675218754,0.0449379470264055,830.173069646729,179.748784296188,370.355074627596
"7",2020-07-14,1,1.8051171531814,2.79523920610697,1.16571344935014,870704.2725,608735.8566,1265928.2988,100446.4639,3169363.5519,1321956.2259,2424343.5483,133760.3665,580469.515,100951.22,356357.8066,1171034.152,1071092.4442,1611686.2273,754610.3695,9.88379149727262,1.56653403119684e-06,1.94467742474195e-06,7.39609969298946e-07,-6.63318376955073e-07,-1.33149623351197e-06,-1.30287031390804e-06,-5.89841163072576e-07,-4.09874709000074e-06,-2.33877808130849e-06,4.89492781129433e-06,-3.33114641856823e-06,1.15203211690868e-06,-2.09173668564474e-06,-6.67702199447915e-07,-1.02308685947468e-06,1.18949450608083e-06,0.00159811037009467,0.000310498818717319,0.044009778121133,0.113732005133062,0.00022699186923952,0.00015828537504102,0.0166250358678122,0.00747620265435574,0.00731052287127452,0.0113035759531579,0.00152293885642782,0.0721281121892809,0.005817121937953,0.105081675218754,0.0449379470264055,830.173069646729,179.748784296188,370.355074627596
"8",2020-07-15,5,8.38067996557692,17.1409857861313,4.09753543709544,847990.248,755115.1256,2329449.4015,156979.1471,3136049.6493,1251795.128,2385477.3286,96408.4151,575421.954,116598.6591,261463.6598,1135196.4689,1131663.1762,1504677.9341,835371.3455,9.88379149727262,1.56653403119684e-06,1.94467742474195e-06,7.39609969298946e-07,-6.63318376955073e-07,-1.33149623351197e-06,-1.30287031390804e-06,-5.89841163072576e-07,-4.09874709000074e-06,-2.33877808130849e-06,4.89492781129433e-06,-3.33114641856823e-06,1.15203211690868e-06,-2.09173668564474e-06,-6.67702199447915e-07,-1.02308685947468e-06,1.18949450608083e-06,0.00159811037009467,0.000310498818717319,0.044009778121133,0.113732005133062,0.00022699186923952,0.00015828537504102,0.0166250358678122,0.00747620265435574,0.00731052287127452,0.0113035759531579,0.00152293885642782,0.0721281121892809,0.005817121937953,0.105081675218754,0.0449379470264055,830.173069646729,179.748784296188,370.355074627596
"9",2020-07-18,5,5.38448627448495,8.18724400239491,3.54120292880436,939351.1021,734924.8816,1411298.0556,146379.269,3127468.7956,1327003.7869,2581827.4515,90351.3419,594602.6858,142341.2202,263987.4403,1204348.0546,1100368.298,1486506.7145,763695.9793,9.88379149727262,1.56653403119684e-06,1.94467742474195e-06,7.39609969298946e-07,-6.63318376955073e-07,-1.33149623351197e-06,-1.30287031390804e-06,-5.89841163072576e-07,-4.09874709000074e-06,-2.33877808130849e-06,4.89492781129433e-06,-3.33114641856823e-06,1.15203211690868e-06,-2.09173668564474e-06,-6.67702199447915e-07,-1.02308685947468e-06,1.18949450608083e-06,0.00159811037009467,0.000310498818717319,0.044009778121133,0.113732005133062,0.00022699186923952,0.00015828537504102,0.0166250358678122,0.00747620265435574,0.00731052287127452,0.0113035759531579,0.00152293885642782,0.0721281121892809,0.005817121937953,0.105081675218754,0.0449379470264055,830.173069646729,179.748784296188,370.355074627596
"10",2020-07-19,7,3.05112427762939,4.60307704965876,2.02242092780732,916132.3215,720286.9547,1376974.6408,109532.0737,3271829.0402,1308832.5673,2521761.4756,77732.4394,517375.0025,107513.0493,298815.6112,1231100.1279,1247252.3231,1404231.4702,855056.8334,9.88379149727262,1.56653403119684e-06,1.94467742474195e-06,7.39609969298946e-07,-6.63318376955073e-07,-1.33149623351197e-06,-1.30287031390804e-06,-5.89841163072576e-07,-4.09874709000074e-06,-2.33877808130849e-06,4.89492781129433e-06,-3.33114641856823e-06,1.15203211690868e-06,-2.09173668564474e-06,-6.67702199447915e-07,-1.02308685947468e-06,1.18949450608083e-06,0.00159811037009467,0.000310498818717319,0.044009778121133,0.113732005133062,0.00022699186923952,0.00015828537504102,0.0166250358678122,0.00747620265435574,0.00731052287127452,0.0113035759531579,0.00152293885642782,0.0721281121892809,0.005817121937953,0.105081675218754,0.0449379470264055,830.173069646729,179.748784296188,370.355074627596
"11",2020-07-20,8,3.57260187571717,5.2753560944624,2.41945452284744,862123.4188,715744.1498,1469345.0071,133255.6104,3342999.6503,1199300.4936,2436962.4508,80760.976,466394.6364,126189.025,279130.1233,1023645.3708,1256842.689,1623295.6176,618326.2225,9.88379149727262,1.56653403119684e-06,1.94467742474195e-06,7.39609969298946e-07,-6.63318376955073e-07,-1.33149623351197e-06,-1.30287031390804e-06,-5.89841163072576e-07,-4.09874709000074e-06,-2.33877808130849e-06,4.89492781129433e-06,-3.33114641856823e-06,1.15203211690868e-06,-2.09173668564474e-06,-6.67702199447915e-07,-1.02308685947468e-06,1.18949450608083e-06,0.00159811037009467,0.000310498818717319,0.044009778121133,0.113732005133062,0.00022699186923952,0.00015828537504102,0.0166250358678122,0.00747620265435574,0.00731052287127452,0.0113035759531579,0.00152293885642782,0.0721281121892809,0.005817121937953,0.105081675218754,0.0449379470264055,830.173069646729,179.748784296188,370.355074627596
"12",2020-07-21,4,3.80093889966654,5.05521824194886,2.85786603615133,920675.1264,715239.3937,1306813.5429,207959.5132,3229429.5278,1147310.6153,2461695.4997,92875.1224,450242.4412,116093.903,301339.3917,1098349.2736,1187691.1033,1567267.6905,810133.5405,9.88379149727262,1.56653403119684e-06,1.94467742474195e-06,7.39609969298946e-07,-6.63318376955073e-07,-1.33149623351197e-06,-1.30287031390804e-06,-5.89841163072576e-07,-4.09874709000074e-06,-2.33877808130849e-06,4.89492781129433e-06,-3.33114641856823e-06,1.15203211690868e-06,-2.09173668564474e-06,-6.67702199447915e-07,-1.02308685947468e-06,1.18949450608083e-06,0.00159811037009467,0.000310498818717319,0.044009778121133,0.113732005133062,0.00022699186923952,0.00015828537504102,0.0166250358678122,0.00747620265435574,0.00731052287127452,0.0113035759531579,0.00152293885642782,0.0721281121892809,0.005817121937953,0.105081675218754,0.0449379470264055,830.173069646729,179.748784296188,370.355074627596
"13",2020-07-22,2,7.33390011627,9.86763071333577,5.45076041837835,989321.956,681420.735,1329527.5674,176664.635,3271829.0402,1177091.2252,2221936.3522,74199.1467,464880.3681,155969.6349,262473.172,1105920.6151,1112482.4444,1588467.4467,797514.638,9.88379149727262,1.56653403119684e-06,1.94467742474195e-06,7.39609969298946e-07,-6.63318376955073e-07,-1.33149623351197e-06,-1.30287031390804e-06,-5.89841163072576e-07,-4.09874709000074e-06,-2.33877808130849e-06,4.89492781129433e-06,-3.33114641856823e-06,1.15203211690868e-06,-2.09173668564474e-06,-6.67702199447915e-07,-1.02308685947468e-06,1.18949450608083e-06,0.00159811037009467,0.000310498818717319,0.044009778121133,0.113732005133062,0.00022699186923952,0.00015828537504102,0.0166250358678122,0.00747620265435574,0.00731052287127452,0.0113035759531579,0.00152293885642782,0.0721281121892809,0.005817121937953,0.105081675218754,0.0449379470264055,830.173069646729,179.748784296188,370.355074627596
"14",2020-07-23,3,5.08127981304194,7.24424621252017,3.5641257600831,901999.1507,681925.4911,1463287.9339,147388.7812,3194096.6008,1140244.0299,2399105.7433,131236.586,475480.2462,124674.7567,307396.4649,1058978.2978,1033235.7367,1591495.9833,743505.7353,9.88379149727262,1.56653403119684e-06,1.94467742474195e-06,7.39609969298946e-07,-6.63318376955073e-07,-1.33149623351197e-06,-1.30287031390804e-06,-5.89841163072576e-07,-4.09874709000074e-06,-2.33877808130849e-06,4.89492781129433e-06,-3.33114641856823e-06,1.15203211690868e-06,-2.09173668564474e-06,-6.67702199447915e-07,-1.02308685947468e-06,1.18949450608083e-06,0.00159811037009467,0.000310498818717319,0.044009778121133,0.113732005133062,0.00022699186923952,0.00015828537504102,0.0166250358678122,0.00747620265435574,0.00731052287127452,0.0113035759531579,0.00152293885642782,0.0721281121892809,0.005817121937953,0.105081675218754,0.0449379470264055,830.173069646729,179.748784296188,370.355074627596
