"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_cough","pct_difficulty_breathing","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_ever_tested","pct_tested_recently","pct_grocery_outside_home","pct_ate_outside_home","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_none_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_most_time","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_finances_very_worried","pct_finances_notToo_worried","pct_feel_depressed_all_time","coef_(Intercept)","coef_pct_cough","coef_pct_difficulty_breathing","coef_pct_aches_muscle_pain","coef_pct_sore_throat","coef_pct_chest_pain","coef_pct_nausea","coef_pct_anosmia_ageusia","coef_pct_eye_pain","coef_pct_headache","coef_pct_ever_tested","coef_pct_tested_recently","coef_pct_grocery_outside_home","coef_pct_ate_outside_home","coef_pct_attended_public_event","coef_pct_used_public_transit","coef_pct_direct_contact_with_non_hh","coef_pct_wear_mask_all_time","coef_pct_wear_mask_most_time","coef_pct_wear_mask_none_time","coef_pct_feel_nervous_most_time","coef_pct_feel_nervous_some_time","coef_pct_feel_nervous_little_time","coef_pct_feel_nervous_none_time","coef_pct_feel_depressed_most_time","coef_pct_worried_ill_covid19_somewhat","coef_pct_worried_ill_covid19_notTooWorried","coef_pct_enough_toEat_somewhat_worried","coef_pct_enough_toEat_notToo_worried","coef_pct_finances_very_worried","coef_pct_finances_notToo_worried","coef_pct_feel_depressed_all_time","pvals_(Intercept)","pvals_pct_cough","pvals_pct_difficulty_breathing","pvals_pct_aches_muscle_pain","pvals_pct_sore_throat","pvals_pct_chest_pain","pvals_pct_nausea","pvals_pct_anosmia_ageusia","pvals_pct_eye_pain","pvals_pct_headache","pvals_pct_ever_tested","pvals_pct_tested_recently","pvals_pct_grocery_outside_home","pvals_pct_ate_outside_home","pvals_pct_attended_public_event","pvals_pct_used_public_transit","pvals_pct_direct_contact_with_non_hh","pvals_pct_wear_mask_all_time","pvals_pct_wear_mask_most_time","pvals_pct_wear_mask_none_time","pvals_pct_feel_nervous_most_time","pvals_pct_feel_nervous_some_time","pvals_pct_feel_nervous_little_time","pvals_pct_feel_nervous_none_time","pvals_pct_feel_depressed_most_time","pvals_pct_worried_ill_covid19_somewhat","pvals_pct_worried_ill_covid19_notTooWorried","pvals_pct_enough_toEat_somewhat_worried","pvals_pct_enough_toEat_notToo_worried","pvals_pct_finances_very_worried","pvals_pct_finances_notToo_worried","pvals_pct_feel_depressed_all_time","aic","deviance","null_deviance"
"1",2020-08-09,0,0.236732670560381,0.479209924489709,0.116947405399266,664691.6626,470739.0802,1897098.6966,689945.9051,403057.7103,628325.5534,369722.1102,890969.6754,2346624.2131,1047545.9789,3060814.191,7966198.2542,3947743.1876,1015220.5485,2215302.1521,6660048.8321,1499091.8348,2490068.3105,962691.7241,574786.5593,1217254.4885,2319349.6312,5310462.1129,1043505.3001,2671898.8565,2301166.5766,1216244.3188,1794061.3872,2769885.3174,1821335.9691,517206.8864,-5.72352428584126,4.98905652426967e-07,-1.56563661963306e-06,-4.18769778680545e-07,2.74918720585944e-07,1.04137919912109e-06,1.73259100473836e-06,5.91882914295499e-07,5.23315989313865e-07,5.62763905986688e-07,9.86548653907773e-07,-3.43550340331943e-07,-2.48357644782252e-07,-1.13725209843081e-06,9.36463326105841e-07,4.7182173768654e-07,-3.58980374823502e-07,-3.75625787020415e-07,1.48915466179708e-06,-8.14606379375742e-07,5.03930670738966e-07,-8.04258767865784e-07,7.98357865827816e-07,-4.61597810460328e-07,6.50305853377632e-07,1.54682951104416e-06,1.34854276267472e-06,-3.0782210726796e-07,-2.30401422533519e-07,3.78772588943118e-07,-4.8355821439061e-07,5.65562177475873e-07,0.00235181648922025,0.00773208963800957,0.00032426519635358,0.0280725596885837,0.0742975871281055,0.00647302811915716,4.80353330494132e-08,0.0198769779759489,0.0190875175550165,0.000399650604495929,0.000541224534852795,6.48750596356131e-05,0.00115411274353992,2.23791017748414e-08,1.01970634007683e-12,0.013276851971503,0.00122870615890453,0.0106301578834192,2.24003073545063e-13,0.00688490009585356,0.108489120436475,3.15640642252939e-06,2.81833719283943e-05,0.00227311425211899,0.0618639402429329,2.24872184740204e-10,7.84883201262071e-08,0.120981947477737,0.154528503236186,0.0383767304824836,0.0478240306888829,0.116109595028779,445.441272293683,73.8923492874454,3097.19057494883
"2",2020-08-10,0,0.675459816873097,1.37786265902934,0.331125864555796,841471.3601,424271.274,1908210.5633,652569.6262,646508.608,705098.4506,448515.3468,983905.2878,2113275.0124,1127349.3852,2828475.16,8210659.3216,3757831.284,973803.5908,2309247.9342,6292347.0613,1882956.3208,2852719.2328,1197051.0945,789952.7054,1165735.8338,2857770.0813,5614523.1926,1010169.7,2227424.1885,2381980.1526,1235437.5431,1560712.1865,2934542.9785,2225403.8491,767728.972,-5.72352428584126,4.98905652426967e-07,-1.56563661963306e-06,-4.18769778680545e-07,2.74918720585944e-07,1.04137919912109e-06,1.73259100473836e-06,5.91882914295499e-07,5.23315989313865e-07,5.62763905986688e-07,9.86548653907773e-07,-3.43550340331943e-07,-2.48357644782252e-07,-1.13725209843081e-06,9.36463326105841e-07,4.7182173768654e-07,-3.58980374823502e-07,-3.75625787020415e-07,1.48915466179708e-06,-8.14606379375742e-07,5.03930670738966e-07,-8.04258767865784e-07,7.98357865827816e-07,-4.61597810460328e-07,6.50305853377632e-07,1.54682951104416e-06,1.34854276267472e-06,-3.0782210726796e-07,-2.30401422533519e-07,3.78772588943118e-07,-4.8355821439061e-07,5.65562177475873e-07,0.00235181648922025,0.00773208963800957,0.00032426519635358,0.0280725596885837,0.0742975871281055,0.00647302811915716,4.80353330494132e-08,0.0198769779759489,0.0190875175550165,0.000399650604495929,0.000541224534852795,6.48750596356131e-05,0.00115411274353992,2.23791017748414e-08,1.01970634007683e-12,0.013276851971503,0.00122870615890453,0.0106301578834192,2.24003073545063e-13,0.00688490009585356,0.108489120436475,3.15640642252939e-06,2.81833719283943e-05,0.00227311425211899,0.0618639402429329,2.24872184740204e-10,7.84883201262071e-08,0.120981947477737,0.154528503236186,0.0383767304824836,0.0478240306888829,0.116109595028779,445.441272293683,73.8923492874454,3097.19057494883
"3",2020-08-11,0,0.240055196906844,0.457854763664466,0.125861959152214,731362.8628,598020.4624,1858712.248,480840.7772,643478.0989,659640.8141,250522.0856,892990.0148,1971851.2544,1185939.2278,2908278.5663,7524754.0953,3918448.2663,1288976.5372,2282983.522,6216584.3338,1652637.6292,2652705.6322,1155634.1368,401037.3709,1359688.4162,2434508.977,5412489.2526,890969.6754,2394102.189,2339553.0252,1126339.2155,1785980.0296,2825444.6509,1778908.8417,435383.1407,-5.72352428584126,4.98905652426967e-07,-1.56563661963306e-06,-4.18769778680545e-07,2.74918720585944e-07,1.04137919912109e-06,1.73259100473836e-06,5.91882914295499e-07,5.23315989313865e-07,5.62763905986688e-07,9.86548653907773e-07,-3.43550340331943e-07,-2.48357644782252e-07,-1.13725209843081e-06,9.36463326105841e-07,4.7182173768654e-07,-3.58980374823502e-07,-3.75625787020415e-07,1.48915466179708e-06,-8.14606379375742e-07,5.03930670738966e-07,-8.04258767865784e-07,7.98357865827816e-07,-4.61597810460328e-07,6.50305853377632e-07,1.54682951104416e-06,1.34854276267472e-06,-3.0782210726796e-07,-2.30401422533519e-07,3.78772588943118e-07,-4.8355821439061e-07,5.65562177475873e-07,0.00235181648922025,0.00773208963800957,0.00032426519635358,0.0280725596885837,0.0742975871281055,0.00647302811915716,4.80353330494132e-08,0.0198769779759489,0.0190875175550165,0.000399650604495929,0.000541224534852795,6.48750596356131e-05,0.00115411274353992,2.23791017748414e-08,1.01970634007683e-12,0.013276851971503,0.00122870615890453,0.0106301578834192,2.24003073545063e-13,0.00688490009585356,0.108489120436475,3.15640642252939e-06,2.81833719283943e-05,0.00227311425211899,0.0618639402429329,2.24872184740204e-10,7.84883201262071e-08,0.120981947477737,0.154528503236186,0.0383767304824836,0.0478240306888829,0.116109595028779,445.441272293683,73.8923492874454,3097.19057494883
"4",2020-08-12,0,0.185612673808688,0.402338301657739,0.0856295921528203,908142.5603,546501.8077,2297125.8978,679844.2081,637417.0807,387905.1648,296989.8918,1023301.9061,2297125.8978,946529.0089,3321437.9736,7619710.0471,4148766.9579,1275844.3311,2054685.1698,6458014.8921,1501112.1742,2752712.4325,1189979.9066,623274.7049,986935.7969,2510271.7045,4923567.1178,972793.4211,2363797.098,2258739.4492,1198061.2642,1665769.8353,3058793.8516,1977912.2726,436393.3104,-5.72352428584126,4.98905652426967e-07,-1.56563661963306e-06,-4.18769778680545e-07,2.74918720585944e-07,1.04137919912109e-06,1.73259100473836e-06,5.91882914295499e-07,5.23315989313865e-07,5.62763905986688e-07,9.86548653907773e-07,-3.43550340331943e-07,-2.48357644782252e-07,-1.13725209843081e-06,9.36463326105841e-07,4.7182173768654e-07,-3.58980374823502e-07,-3.75625787020415e-07,1.48915466179708e-06,-8.14606379375742e-07,5.03930670738966e-07,-8.04258767865784e-07,7.98357865827816e-07,-4.61597810460328e-07,6.50305853377632e-07,1.54682951104416e-06,1.34854276267472e-06,-3.0782210726796e-07,-2.30401422533519e-07,3.78772588943118e-07,-4.8355821439061e-07,5.65562177475873e-07,0.00235181648922025,0.00773208963800957,0.00032426519635358,0.0280725596885837,0.0742975871281055,0.00647302811915716,4.80353330494132e-08,0.0198769779759489,0.0190875175550165,0.000399650604495929,0.000541224534852795,6.48750596356131e-05,0.00115411274353992,2.23791017748414e-08,1.01970634007683e-12,0.013276851971503,0.00122870615890453,0.0106301578834192,2.24003073545063e-13,0.00688490009585356,0.108489120436475,3.15640642252939e-06,2.81833719283943e-05,0.00227311425211899,0.0618639402429329,2.24872184740204e-10,7.84883201262071e-08,0.120981947477737,0.154528503236186,0.0383767304824836,0.0478240306888829,0.116109595028779,445.441272293683,73.8923492874454,3097.19057494883
"5",2020-08-13,0,0.122451131360568,0.270977323201651,0.0553340751702865,542461.1289,546501.8077,1784969.8599,671762.8505,638427.2504,498013.6621,363661.092,979864.609,1769817.3144,1264732.4644,3134556.5791,7445960.8587,4038658.4606,1288976.5372,2194088.5884,6324672.4917,1792041.0478,2858780.251,1125329.0458,876827.2996,1571824.0532,1976902.1029,5646848.623,953600.1968,2122366.5397,2520373.4015,1265742.6341,1861742.7571,2893126.0208,1730420.6961,459627.2135,-5.72352428584126,4.98905652426967e-07,-1.56563661963306e-06,-4.18769778680545e-07,2.74918720585944e-07,1.04137919912109e-06,1.73259100473836e-06,5.91882914295499e-07,5.23315989313865e-07,5.62763905986688e-07,9.86548653907773e-07,-3.43550340331943e-07,-2.48357644782252e-07,-1.13725209843081e-06,9.36463326105841e-07,4.7182173768654e-07,-3.58980374823502e-07,-3.75625787020415e-07,1.48915466179708e-06,-8.14606379375742e-07,5.03930670738966e-07,-8.04258767865784e-07,7.98357865827816e-07,-4.61597810460328e-07,6.50305853377632e-07,1.54682951104416e-06,1.34854276267472e-06,-3.0782210726796e-07,-2.30401422533519e-07,3.78772588943118e-07,-4.8355821439061e-07,5.65562177475873e-07,0.00235181648922025,0.00773208963800957,0.00032426519635358,0.0280725596885837,0.0742975871281055,0.00647302811915716,4.80353330494132e-08,0.0198769779759489,0.0190875175550165,0.000399650604495929,0.000541224534852795,6.48750596356131e-05,0.00115411274353992,2.23791017748414e-08,1.01970634007683e-12,0.013276851971503,0.00122870615890453,0.0106301578834192,2.24003073545063e-13,0.00688490009585356,0.108489120436475,3.15640642252939e-06,2.81833719283943e-05,0.00227311425211899,0.0618639402429329,2.24872184740204e-10,7.84883201262071e-08,0.120981947477737,0.154528503236186,0.0383767304824836,0.0478240306888829,0.116109595028779,445.441272293683,73.8923492874454,3097.19057494883
"6",2020-08-14,0,0.05811046804106,0.132746657017843,0.0254381283251237,421240.7649,771769.6508,2269851.3159,654589.9656,568725.5411,567715.3714,271735.6493,1024312.0758,2239546.2249,1136440.9125,2473905.5953,7819723.6477,4051790.6667,963701.8938,2257729.2795,6286286.0431,1784969.8599,2430468.2982,1287966.3675,647518.7777,1371810.4526,2311268.2736,5259953.6279,1068759.5426,2403193.7163,2336522.5161,1229376.5249,1943566.5028,2936563.3179,2083980.0911,530339.0925,-5.72352428584126,4.98905652426967e-07,-1.56563661963306e-06,-4.18769778680545e-07,2.74918720585944e-07,1.04137919912109e-06,1.73259100473836e-06,5.91882914295499e-07,5.23315989313865e-07,5.62763905986688e-07,9.86548653907773e-07,-3.43550340331943e-07,-2.48357644782252e-07,-1.13725209843081e-06,9.36463326105841e-07,4.7182173768654e-07,-3.58980374823502e-07,-3.75625787020415e-07,1.48915466179708e-06,-8.14606379375742e-07,5.03930670738966e-07,-8.04258767865784e-07,7.98357865827816e-07,-4.61597810460328e-07,6.50305853377632e-07,1.54682951104416e-06,1.34854276267472e-06,-3.0782210726796e-07,-2.30401422533519e-07,3.78772588943118e-07,-4.8355821439061e-07,5.65562177475873e-07,0.00235181648922025,0.00773208963800957,0.00032426519635358,0.0280725596885837,0.0742975871281055,0.00647302811915716,4.80353330494132e-08,0.0198769779759489,0.0190875175550165,0.000399650604495929,0.000541224534852795,6.48750596356131e-05,0.00115411274353992,2.23791017748414e-08,1.01970634007683e-12,0.013276851971503,0.00122870615890453,0.0106301578834192,2.24003073545063e-13,0.00688490009585356,0.108489120436475,3.15640642252939e-06,2.81833719283943e-05,0.00227311425211899,0.0618639402429329,2.24872184740204e-10,7.84883201262071e-08,0.120981947477737,0.154528503236186,0.0383767304824836,0.0478240306888829,0.116109595028779,445.441272293683,73.8923492874454,3097.19057494883
"7",2020-08-15,0,0.0913294036772885,0.202467858164563,0.0411969586267348,568725.5411,469728.9105,2397132.6981,690956.0748,567715.3714,676813.699,280827.1766,843491.6995,2451681.8619,1211193.4703,3015356.5545,7926801.6359,3674997.3686,937437.4816,2183986.8914,5297329.9068,1657688.4777,2561790.3592,1192000.246,747525.578,1204122.2824,2369858.1162,6178197.8852,1066739.2032,1885986.8299,2244597.0734,1465756.2347,1683952.8899,2875953.1359,1957708.8786,381844.1466,-5.72352428584126,4.98905652426967e-07,-1.56563661963306e-06,-4.18769778680545e-07,2.74918720585944e-07,1.04137919912109e-06,1.73259100473836e-06,5.91882914295499e-07,5.23315989313865e-07,5.62763905986688e-07,9.86548653907773e-07,-3.43550340331943e-07,-2.48357644782252e-07,-1.13725209843081e-06,9.36463326105841e-07,4.7182173768654e-07,-3.58980374823502e-07,-3.75625787020415e-07,1.48915466179708e-06,-8.14606379375742e-07,5.03930670738966e-07,-8.04258767865784e-07,7.98357865827816e-07,-4.61597810460328e-07,6.50305853377632e-07,1.54682951104416e-06,1.34854276267472e-06,-3.0782210726796e-07,-2.30401422533519e-07,3.78772588943118e-07,-4.8355821439061e-07,5.65562177475873e-07,0.00235181648922025,0.00773208963800957,0.00032426519635358,0.0280725596885837,0.0742975871281055,0.00647302811915716,4.80353330494132e-08,0.0198769779759489,0.0190875175550165,0.000399650604495929,0.000541224534852795,6.48750596356131e-05,0.00115411274353992,2.23791017748414e-08,1.01970634007683e-12,0.013276851971503,0.00122870615890453,0.0106301578834192,2.24003073545063e-13,0.00688490009585356,0.108489120436475,3.15640642252939e-06,2.81833719283943e-05,0.00227311425211899,0.0618639402429329,2.24872184740204e-10,7.84883201262071e-08,0.120981947477737,0.154528503236186,0.0383767304824836,0.0478240306888829,0.116109595028779,445.441272293683,73.8923492874454,3097.19057494883
"8",2020-08-16,0,0.0510978154925621,0.113064276922616,0.0230929416361894,807125.5903,490942.4742,2177925.8732,668732.3414,605091.6503,568725.5411,326284.8131,1155634.1368,1971851.2544,1298068.0645,2068827.5456,7826794.8356,4249783.9279,1067749.3729,2402183.5466,5758977.4597,1621322.3685,2469864.9165,1060678.185,277796.6675,1292007.0463,2190047.9096,5920604.6117,826318.8146,1941546.1634,2138529.2549,1218264.6582,2073878.3941,2982020.9544,1730420.6961,487911.9651,-5.72352428584126,4.98905652426967e-07,-1.56563661963306e-06,-4.18769778680545e-07,2.74918720585944e-07,1.04137919912109e-06,1.73259100473836e-06,5.91882914295499e-07,5.23315989313865e-07,5.62763905986688e-07,9.86548653907773e-07,-3.43550340331943e-07,-2.48357644782252e-07,-1.13725209843081e-06,9.36463326105841e-07,4.7182173768654e-07,-3.58980374823502e-07,-3.75625787020415e-07,1.48915466179708e-06,-8.14606379375742e-07,5.03930670738966e-07,-8.04258767865784e-07,7.98357865827816e-07,-4.61597810460328e-07,6.50305853377632e-07,1.54682951104416e-06,1.34854276267472e-06,-3.0782210726796e-07,-2.30401422533519e-07,3.78772588943118e-07,-4.8355821439061e-07,5.65562177475873e-07,0.00235181648922025,0.00773208963800957,0.00032426519635358,0.0280725596885837,0.0742975871281055,0.00647302811915716,4.80353330494132e-08,0.0198769779759489,0.0190875175550165,0.000399650604495929,0.000541224534852795,6.48750596356131e-05,0.00115411274353992,2.23791017748414e-08,1.01970634007683e-12,0.013276851971503,0.00122870615890453,0.0106301578834192,2.24003073545063e-13,0.00688490009585356,0.108489120436475,3.15640642252939e-06,2.81833719283943e-05,0.00227311425211899,0.0618639402429329,2.24872184740204e-10,7.84883201262071e-08,0.120981947477737,0.154528503236186,0.0383767304824836,0.0478240306888829,0.116109595028779,445.441272293683,73.8923492874454,3097.19057494883
"9",2020-08-17,0,0.184716902373074,0.403903507783572,0.0844764488665617,446495.0074,731362.8628,2387031.0011,772779.8205,812176.4388,614183.1776,389925.5042,1102095.1427,2379959.8132,1305139.2524,2484007.2923,7748001.599,4333628.013,1276854.5008,2102163.1457,5541790.9742,1151593.458,2628461.5594,1513234.2106,727322.184,1311200.2706,2613309.0139,5262984.137,1084922.2578,2112264.8427,2318339.4615,1306149.4221,1985993.6302,2785037.8629,2078929.2426,708128.9597,-5.72352428584126,4.98905652426967e-07,-1.56563661963306e-06,-4.18769778680545e-07,2.74918720585944e-07,1.04137919912109e-06,1.73259100473836e-06,5.91882914295499e-07,5.23315989313865e-07,5.62763905986688e-07,9.86548653907773e-07,-3.43550340331943e-07,-2.48357644782252e-07,-1.13725209843081e-06,9.36463326105841e-07,4.7182173768654e-07,-3.58980374823502e-07,-3.75625787020415e-07,1.48915466179708e-06,-8.14606379375742e-07,5.03930670738966e-07,-8.04258767865784e-07,7.98357865827816e-07,-4.61597810460328e-07,6.50305853377632e-07,1.54682951104416e-06,1.34854276267472e-06,-3.0782210726796e-07,-2.30401422533519e-07,3.78772588943118e-07,-4.8355821439061e-07,5.65562177475873e-07,0.00235181648922025,0.00773208963800957,0.00032426519635358,0.0280725596885837,0.0742975871281055,0.00647302811915716,4.80353330494132e-08,0.0198769779759489,0.0190875175550165,0.000399650604495929,0.000541224534852795,6.48750596356131e-05,0.00115411274353992,2.23791017748414e-08,1.01970634007683e-12,0.013276851971503,0.00122870615890453,0.0106301578834192,2.24003073545063e-13,0.00688490009585356,0.108489120436475,3.15640642252939e-06,2.81833719283943e-05,0.00227311425211899,0.0618639402429329,2.24872184740204e-10,7.84883201262071e-08,0.120981947477737,0.154528503236186,0.0383767304824836,0.0478240306888829,0.116109595028779,445.441272293683,73.8923492874454,3097.19057494883
"10",2020-08-18,0,0.114138497098556,0.239349167715307,0.0544292534804747,686915.396,614183.1776,2050644.491,684895.0566,751566.2568,469728.9105,211125.4673,1030373.094,2724427.6809,1158664.6459,2797159.8993,7204530.3004,4209377.1399,1364739.2647,2191058.0793,6138801.2669,1548590.1501,2544617.4743,1414237.58,599030.6321,1265742.6341,2385010.6617,5576136.744,916223.9179,2319349.6312,2105193.6548,1329383.3252,1345546.0404,2718366.6627,2016298.7212,543471.2986,-5.72352428584126,4.98905652426967e-07,-1.56563661963306e-06,-4.18769778680545e-07,2.74918720585944e-07,1.04137919912109e-06,1.73259100473836e-06,5.91882914295499e-07,5.23315989313865e-07,5.62763905986688e-07,9.86548653907773e-07,-3.43550340331943e-07,-2.48357644782252e-07,-1.13725209843081e-06,9.36463326105841e-07,4.7182173768654e-07,-3.58980374823502e-07,-3.75625787020415e-07,1.48915466179708e-06,-8.14606379375742e-07,5.03930670738966e-07,-8.04258767865784e-07,7.98357865827816e-07,-4.61597810460328e-07,6.50305853377632e-07,1.54682951104416e-06,1.34854276267472e-06,-3.0782210726796e-07,-2.30401422533519e-07,3.78772588943118e-07,-4.8355821439061e-07,5.65562177475873e-07,0.00235181648922025,0.00773208963800957,0.00032426519635358,0.0280725596885837,0.0742975871281055,0.00647302811915716,4.80353330494132e-08,0.0198769779759489,0.0190875175550165,0.000399650604495929,0.000541224534852795,6.48750596356131e-05,0.00115411274353992,2.23791017748414e-08,1.01970634007683e-12,0.013276851971503,0.00122870615890453,0.0106301578834192,2.24003073545063e-13,0.00688490009585356,0.108489120436475,3.15640642252939e-06,2.81833719283943e-05,0.00227311425211899,0.0618639402429329,2.24872184740204e-10,7.84883201262071e-08,0.120981947477737,0.154528503236186,0.0383767304824836,0.0478240306888829,0.116109595028779,445.441272293683,73.8923492874454,3097.19057494883
