"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_cough","pct_sore_throat","pct_cmnty_sick","pct_wear_mask_all_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_some_time","pct_worried_ill_covid19_notWorried","pct_enough_toEat_not_worried","pct_finances_very_worried","pct_finances_somewhat_worried","pct_attended_public_event","coef_(Intercept)","coef_pct_cough","coef_pct_sore_throat","coef_pct_cmnty_sick","coef_pct_wear_mask_all_time","coef_pct_wear_mask_some_time","coef_pct_wear_mask_none_time","coef_pct_no_public","coef_pct_feel_nervous_some_time","coef_pct_worried_ill_covid19_notWorried","coef_pct_enough_toEat_not_worried","coef_pct_finances_very_worried","coef_pct_finances_somewhat_worried","coef_pct_attended_public_event","pvals_(Intercept)","pvals_pct_cough","pvals_pct_sore_throat","pvals_pct_cmnty_sick","pvals_pct_wear_mask_all_time","pvals_pct_wear_mask_some_time","pvals_pct_wear_mask_none_time","pvals_pct_no_public","pvals_pct_feel_nervous_some_time","pvals_pct_worried_ill_covid19_notWorried","pvals_pct_enough_toEat_not_worried","pvals_pct_finances_very_worried","pvals_pct_finances_somewhat_worried","pvals_pct_attended_public_event","aic","deviance","null_deviance"
"1",2020-08-21,32,32.930997949591,36.7357532575405,29.5203046022573,3147513.4058,3424698.8274,4062954.7324,15048250.6516,481427.3112,415778.1324,1644876.6466,8935582.67,4507910.2776,16886427.658,8012846.9902,8373917.4736,2447255.4986,1.97779739569854,7.75892036819902e-08,8.70700105363668e-08,6.80646296431523e-08,4.360849106183e-08,-1.24054914948398e-07,-1.00241592430919e-07,-1.39345130580911e-07,4.43173496889612e-08,1.07363905319296e-07,-3.76053659088407e-08,6.33054599206388e-08,-5.5761420773082e-08,3.54537058292956e-08,5.43429966662434e-05,0.000936177025861249,0.0013910795398319,6.27592699472135e-10,0.000271065096270181,0.000733319481550106,0.122679119660767,0.00195346918161868,0.0364605606933661,1.40938549290397e-05,0.0267400235677462,9.35620335337632e-05,0.00195958748509766,0.1360863398383,580.442137144506,50.7701416644867,498.102637609276
"2",2020-08-22,42,37.0623613458829,41.0217289367912,33.4851471192098,3052686.8142,3315283.5294,6298673.9882,14490232.6318,999326.3884,339187.4238,1393221.4612,6995284.7188,5799010.794,17196437.669,7757544.6282,9282064.447,3986364.0238,1.97779739569854,7.75892036819902e-08,8.70700105363668e-08,6.80646296431523e-08,4.360849106183e-08,-1.24054914948398e-07,-1.00241592430919e-07,-1.39345130580911e-07,4.43173496889612e-08,1.07363905319296e-07,-3.76053659088407e-08,6.33054599206388e-08,-5.5761420773082e-08,3.54537058292956e-08,5.43429966662434e-05,0.000936177025861249,0.0013910795398319,6.27592699472135e-10,0.000271065096270181,0.000733319481550106,0.122679119660767,0.00195346918161868,0.0364605606933661,1.40938549290397e-05,0.0267400235677462,9.35620335337632e-05,0.00195958748509766,0.1360863398383,580.442137144506,50.7701416644867,498.102637609276
"3",2020-08-23,41,37.8179001959364,42.4864845063502,33.6623185431133,2644203.035,3191279.525,5189932.3018,12805237.0426,948265.916,167770.1236,1568285.938,8866286.3146,6163728.454,16036635.5102,8366623.1204,9117941.5,3960833.7876,1.97779739569854,7.75892036819902e-08,8.70700105363668e-08,6.80646296431523e-08,4.360849106183e-08,-1.24054914948398e-07,-1.00241592430919e-07,-1.39345130580911e-07,4.43173496889612e-08,1.07363905319296e-07,-3.76053659088407e-08,6.33054599206388e-08,-5.5761420773082e-08,3.54537058292956e-08,5.43429966662434e-05,0.000936177025861249,0.0013910795398319,6.27592699472135e-10,0.000271065096270181,0.000733319481550106,0.122679119660767,0.00195346918161868,0.0364605606933661,1.40938549290397e-05,0.0267400235677462,9.35620335337632e-05,0.00195958748509766,0.1360863398383,580.442137144506,50.7701416644867,498.102637609276
"4",2020-08-24,30,31.1378506501603,35.1366312324965,27.5941576953164,3479406.4764,2826561.865,3913420.4918,12881827.7512,806026.0286,382953.543,1356749.6952,6429972.3458,4861686.4078,15832393.6206,8906405.2572,8001905.4604,3235045.6442,1.97779739569854,7.75892036819902e-08,8.70700105363668e-08,6.80646296431523e-08,4.360849106183e-08,-1.24054914948398e-07,-1.00241592430919e-07,-1.39345130580911e-07,4.43173496889612e-08,1.07363905319296e-07,-3.76053659088407e-08,6.33054599206388e-08,-5.5761420773082e-08,3.54537058292956e-08,5.43429966662434e-05,0.000936177025861249,0.0013910795398319,6.27592699472135e-10,0.000271065096270181,0.000733319481550106,0.122679119660767,0.00195346918161868,0.0364605606933661,1.40938549290397e-05,0.0267400235677462,9.35620335337632e-05,0.00195958748509766,0.1360863398383,580.442137144506,50.7701416644867,498.102637609276
"5",2020-08-25,32,35.0998000431361,38.0759440283752,32.3562814923255,3085511.4036,3545055.6552,6258555.0456,14570470.517,900852.6202,273538.245,1542755.7018,7560597.0918,4617325.5756,16321115.285,8483332.7716,9573838.575,2957860.2226,1.97779739569854,7.75892036819902e-08,8.70700105363668e-08,6.80646296431523e-08,4.360849106183e-08,-1.24054914948398e-07,-1.00241592430919e-07,-1.39345130580911e-07,4.43173496889612e-08,1.07363905319296e-07,-3.76053659088407e-08,6.33054599206388e-08,-5.5761420773082e-08,3.54537058292956e-08,5.43429966662434e-05,0.000936177025861249,0.0013910795398319,6.27592699472135e-10,0.000271065096270181,0.000733319481550106,0.122679119660767,0.00195346918161868,0.0364605606933661,1.40938549290397e-05,0.0267400235677462,9.35620335337632e-05,0.00195958748509766,0.1360863398383,580.442137144506,50.7701416644867,498.102637609276
"6",2020-08-26,35,27.9591167131478,32.8958691592292,23.7632331158548,2837503.3948,2221130.5494,5386879.8382,13899390.0226,1283806.1632,430366.8388,2294074.0814,9117941.5,4533440.5138,18126467.702,9650429.2836,9066881.0276,4912746.8802,1.97779739569854,7.75892036819902e-08,8.70700105363668e-08,6.80646296431523e-08,4.360849106183e-08,-1.24054914948398e-07,-1.00241592430919e-07,-1.39345130580911e-07,4.43173496889612e-08,1.07363905319296e-07,-3.76053659088407e-08,6.33054599206388e-08,-5.5761420773082e-08,3.54537058292956e-08,5.43429966662434e-05,0.000936177025861249,0.0013910795398319,6.27592699472135e-10,0.000271065096270181,0.000733319481550106,0.122679119660767,0.00195346918161868,0.0364605606933661,1.40938549290397e-05,0.0267400235677462,9.35620335337632e-05,0.00195958748509766,0.1360863398383,580.442137144506,50.7701416644867,498.102637609276
"7",2020-08-27,29,26.2811158775657,30.5472002581301,22.6108136239493,2206541.843,2855739.2778,4190605.9134,12776059.6298,1123330.3928,364717.66,2129951.1344,7316236.2596,5656770.9066,15569796.9054,10026088.4734,11156713.2194,4030130.143,1.97779739569854,7.75892036819902e-08,8.70700105363668e-08,6.80646296431523e-08,4.360849106183e-08,-1.24054914948398e-07,-1.00241592430919e-07,-1.39345130580911e-07,4.43173496889612e-08,1.07363905319296e-07,-3.76053659088407e-08,6.33054599206388e-08,-5.5761420773082e-08,3.54537058292956e-08,5.43429966662434e-05,0.000936177025861249,0.0013910795398319,6.27592699472135e-10,0.000271065096270181,0.000733319481550106,0.122679119660767,0.00195346918161868,0.0364605606933661,1.40938549290397e-05,0.0267400235677462,9.35620335337632e-05,0.00195958748509766,0.1360863398383,580.442137144506,50.7701416644867,498.102637609276
"8",2020-08-28,27,30.500596056348,33.9806075683812,27.3769784110081,2793737.2756,3103747.2866,5062281.1208,14333404.038,364717.66,244360.8322,2279485.375,8796989.9592,4026482.9664,15682859.38,8144145.3478,8625572.659,2925035.6332,1.97779739569854,7.75892036819902e-08,8.70700105363668e-08,6.80646296431523e-08,4.360849106183e-08,-1.24054914948398e-07,-1.00241592430919e-07,-1.39345130580911e-07,4.43173496889612e-08,1.07363905319296e-07,-3.76053659088407e-08,6.33054599206388e-08,-5.5761420773082e-08,3.54537058292956e-08,5.43429966662434e-05,0.000936177025861249,0.0013910795398319,6.27592699472135e-10,0.000271065096270181,0.000733319481550106,0.122679119660767,0.00195346918161868,0.0364605606933661,1.40938549290397e-05,0.0267400235677462,9.35620335337632e-05,0.00195958748509766,0.1360863398383,580.442137144506,50.7701416644867,498.102637609276
"9",2020-08-29,41,37.0824057341471,41.4587000484276,33.1680639630681,3545055.6552,2505610.3242,5492647.9596,12050271.4864,609078.4922,561665.1964,1746997.5914,8837108.9018,5237345.5976,16105931.8656,9613957.5176,8680280.308,4095779.3218,1.97779739569854,7.75892036819902e-08,8.70700105363668e-08,6.80646296431523e-08,4.360849106183e-08,-1.24054914948398e-07,-1.00241592430919e-07,-1.39345130580911e-07,4.43173496889612e-08,1.07363905319296e-07,-3.76053659088407e-08,6.33054599206388e-08,-5.5761420773082e-08,3.54537058292956e-08,5.43429966662434e-05,0.000936177025861249,0.0013910795398319,6.27592699472135e-10,0.000271065096270181,0.000733319481550106,0.122679119660767,0.00195346918161868,0.0364605606933661,1.40938549290397e-05,0.0267400235677462,9.35620335337632e-05,0.00195958748509766,0.1360863398383,580.442137144506,50.7701416644867,498.102637609276
"10",2020-08-30,26,27.5757085099361,30.7949331044478,24.6930135306945,2946918.6928,3143866.2292,4697563.4608,12156039.6078,1068622.7438,401189.426,1214509.8078,8720399.2506,4548029.2202,16908310.7176,8038377.2264,9584780.1048,3260575.8804,1.97779739569854,7.75892036819902e-08,8.70700105363668e-08,6.80646296431523e-08,4.360849106183e-08,-1.24054914948398e-07,-1.00241592430919e-07,-1.39345130580911e-07,4.43173496889612e-08,1.07363905319296e-07,-3.76053659088407e-08,6.33054599206388e-08,-5.5761420773082e-08,3.54537058292956e-08,5.43429966662434e-05,0.000936177025861249,0.0013910795398319,6.27592699472135e-10,0.000271065096270181,0.000733319481550106,0.122679119660767,0.00195346918161868,0.0364605606933661,1.40938549290397e-05,0.0267400235677462,9.35620335337632e-05,0.00195958748509766,0.1360863398383,580.442137144506,50.7701416644867,498.102637609276
"11",2020-08-31,33,31.5824316187712,34.753884086077,28.7003888395299,2979743.2822,4062954.7324,4456849.8052,13556555.4222,583548.256,656491.788,1918414.8916,7928961.9284,4281785.3284,16973959.8964,8687574.6612,8198852.9968,3814946.7236,1.97779739569854,7.75892036819902e-08,8.70700105363668e-08,6.80646296431523e-08,4.360849106183e-08,-1.24054914948398e-07,-1.00241592430919e-07,-1.39345130580911e-07,4.43173496889612e-08,1.07363905319296e-07,-3.76053659088407e-08,6.33054599206388e-08,-5.5761420773082e-08,3.54537058292956e-08,5.43429966662434e-05,0.000936177025861249,0.0013910795398319,6.27592699472135e-10,0.000271065096270181,0.000733319481550106,0.122679119660767,0.00195346918161868,0.0364605606933661,1.40938549290397e-05,0.0267400235677462,9.35620335337632e-05,0.00195958748509766,0.1360863398383,580.442137144506,50.7701416644867,498.102637609276
"12",2020-09-01,30,34.5775868846084,38.5015511377081,31.0535414660651,3534114.1254,3880595.9024,5540061.2554,13436198.5944,955560.2692,269891.0684,1473459.3464,8782401.2528,4887216.644,15992869.391,7484006.3832,10219388.8332,3519525.419,1.97779739569854,7.75892036819902e-08,8.70700105363668e-08,6.80646296431523e-08,4.360849106183e-08,-1.24054914948398e-07,-1.00241592430919e-07,-1.39345130580911e-07,4.43173496889612e-08,1.07363905319296e-07,-3.76053659088407e-08,6.33054599206388e-08,-5.5761420773082e-08,3.54537058292956e-08,5.43429966662434e-05,0.000936177025861249,0.0013910795398319,6.27592699472135e-10,0.000271065096270181,0.000733319481550106,0.122679119660767,0.00195346918161868,0.0364605606933661,1.40938549290397e-05,0.0267400235677462,9.35620335337632e-05,0.00195958748509766,0.1360863398383,580.442137144506,50.7701416644867,498.102637609276
"13",2020-09-02,43,34.5922375794006,39.0841944767421,30.6165424865483,4496968.7478,3745650.3682,4052013.2026,13665970.7202,1137919.0992,335540.2472,1819941.1234,7188585.0786,4081190.6154,15051897.8282,8734987.957,8074848.9924,4343787.3306,1.97779739569854,7.75892036819902e-08,8.70700105363668e-08,6.80646296431523e-08,4.360849106183e-08,-1.24054914948398e-07,-1.00241592430919e-07,-1.39345130580911e-07,4.43173496889612e-08,1.07363905319296e-07,-3.76053659088407e-08,6.33054599206388e-08,-5.5761420773082e-08,3.54537058292956e-08,5.43429966662434e-05,0.000936177025861249,0.0013910795398319,6.27592699472135e-10,0.000271065096270181,0.000733319481550106,0.122679119660767,0.00195346918161868,0.0364605606933661,1.40938549290397e-05,0.0267400235677462,9.35620335337632e-05,0.00195958748509766,0.1360863398383,580.442137144506,50.7701416644867,498.102637609276
"14",2020-09-03,32,31.5584126052116,35.8629327216541,27.7705511116617,3140219.0526,2848444.9246,5722420.0854,11922620.3054,594489.7858,645550.2582,1309336.3994,6014194.2134,4434966.7456,16660302.7088,10026088.4734,9417009.9812,4741329.58,1.97779739569854,7.75892036819902e-08,8.70700105363668e-08,6.80646296431523e-08,4.360849106183e-08,-1.24054914948398e-07,-1.00241592430919e-07,-1.39345130580911e-07,4.43173496889612e-08,1.07363905319296e-07,-3.76053659088407e-08,6.33054599206388e-08,-5.5761420773082e-08,3.54537058292956e-08,5.43429966662434e-05,0.000936177025861249,0.0013910795398319,6.27592699472135e-10,0.000271065096270181,0.000733319481550106,0.122679119660767,0.00195346918161868,0.0364605606933661,1.40938549290397e-05,0.0267400235677462,9.35620335337632e-05,0.00195958748509766,0.1360863398383,580.442137144506,50.7701416644867,498.102637609276
"15",2020-09-04,37,35.9262957785169,38.8706461117656,33.2049723242137,3610704.834,3464817.77,5058633.9442,12998537.4024,703905.0838,441308.3686,1477106.523,8049318.7562,4872627.9376,17083375.1944,8705810.5442,8432272.2992,3658118.1298,1.97779739569854,7.75892036819902e-08,8.70700105363668e-08,6.80646296431523e-08,4.360849106183e-08,-1.24054914948398e-07,-1.00241592430919e-07,-1.39345130580911e-07,4.43173496889612e-08,1.07363905319296e-07,-3.76053659088407e-08,6.33054599206388e-08,-5.5761420773082e-08,3.54537058292956e-08,5.43429966662434e-05,0.000936177025861249,0.0013910795398319,6.27592699472135e-10,0.000271065096270181,0.000733319481550106,0.122679119660767,0.00195346918161868,0.0364605606933661,1.40938549290397e-05,0.0267400235677462,9.35620335337632e-05,0.00195958748509766,0.1360863398383,580.442137144506,50.7701416644867,498.102637609276
"16",2020-09-05,39,39.8214455784454,43.6400224716797,36.337000719607,3552350.0084,3085511.4036,6079843.3922,12743235.0404,485074.4878,638255.905,1083211.4502,7640834.977,4303668.388,16656655.5322,9584780.1048,8417683.5928,4405789.3328,1.97779739569854,7.75892036819902e-08,8.70700105363668e-08,6.80646296431523e-08,4.360849106183e-08,-1.24054914948398e-07,-1.00241592430919e-07,-1.39345130580911e-07,4.43173496889612e-08,1.07363905319296e-07,-3.76053659088407e-08,6.33054599206388e-08,-5.5761420773082e-08,3.54537058292956e-08,5.43429966662434e-05,0.000936177025861249,0.0013910795398319,6.27592699472135e-10,0.000271065096270181,0.000733319481550106,0.122679119660767,0.00195346918161868,0.0364605606933661,1.40938549290397e-05,0.0267400235677462,9.35620335337632e-05,0.00195958748509766,0.1360863398383,580.442137144506,50.7701416644867,498.102637609276
"17",2020-09-06,37,31.1038566861393,34.4551565946387,28.078522821238,3293400.4698,3694589.8958,5328525.0126,12024741.2502,503310.3708,594489.7858,1269217.4568,6772806.9462,4354728.8604,16189816.9274,7870607.1028,9201826.5618,4234372.0326,1.97779739569854,7.75892036819902e-08,8.70700105363668e-08,6.80646296431523e-08,4.360849106183e-08,-1.24054914948398e-07,-1.00241592430919e-07,-1.39345130580911e-07,4.43173496889612e-08,1.07363905319296e-07,-3.76053659088407e-08,6.33054599206388e-08,-5.5761420773082e-08,3.54537058292956e-08,5.43429966662434e-05,0.000936177025861249,0.0013910795398319,6.27592699472135e-10,0.000271065096270181,0.000733319481550106,0.122679119660767,0.00195346918161868,0.0364605606933661,1.40938549290397e-05,0.0267400235677462,9.35620335337632e-05,0.00195958748509766,0.1360863398383,580.442137144506,50.7701416644867,498.102637609276
"18",2020-09-07,32,28.724103146641,31.9435232306866,25.8291515190867,2388900.673,3563291.5382,4387553.4498,13848329.5502,576253.9028,313657.1876,1849118.5362,7961786.5178,3614352.0106,17655981.9206,9807257.8774,8771459.723,3771180.6044,1.97779739569854,7.75892036819902e-08,8.70700105363668e-08,6.80646296431523e-08,4.360849106183e-08,-1.24054914948398e-07,-1.00241592430919e-07,-1.39345130580911e-07,4.43173496889612e-08,1.07363905319296e-07,-3.76053659088407e-08,6.33054599206388e-08,-5.5761420773082e-08,3.54537058292956e-08,5.43429966662434e-05,0.000936177025861249,0.0013910795398319,6.27592699472135e-10,0.000271065096270181,0.000733319481550106,0.122679119660767,0.00195346918161868,0.0364605606933661,1.40938549290397e-05,0.0267400235677462,9.35620335337632e-05,0.00195958748509766,0.1360863398383,580.442137144506,50.7701416644867,498.102637609276
"19",2020-09-08,33,36.6497709746974,40.5508008244039,33.1240243149382,2553023.62,3475759.2998,6780101.2994,14807536.996,992032.0352,324598.7174,951913.0926,8512510.1844,4464144.1584,16437824.9362,7316236.2596,9424304.3344,3607057.6574,1.97779739569854,7.75892036819902e-08,8.70700105363668e-08,6.80646296431523e-08,4.360849106183e-08,-1.24054914948398e-07,-1.00241592430919e-07,-1.39345130580911e-07,4.43173496889612e-08,1.07363905319296e-07,-3.76053659088407e-08,6.33054599206388e-08,-5.5761420773082e-08,3.54537058292956e-08,5.43429966662434e-05,0.000936177025861249,0.0013910795398319,6.27592699472135e-10,0.000271065096270181,0.000733319481550106,0.122679119660767,0.00195346918161868,0.0364605606933661,1.40938549290397e-05,0.0267400235677462,9.35620335337632e-05,0.00195958748509766,0.1360863398383,580.442137144506,50.7701416644867,498.102637609276
"20",2020-09-09,33,40.4636276539001,45.0191741305576,36.3690626168576,3738356.015,3545055.6552,6047018.8028,11999211.014,609078.4922,251655.1854,1783469.3574,9059586.6744,4128603.9112,15026367.592,8326504.1778,7527772.5024,4267196.622,1.97779739569854,7.75892036819902e-08,8.70700105363668e-08,6.80646296431523e-08,4.360849106183e-08,-1.24054914948398e-07,-1.00241592430919e-07,-1.39345130580911e-07,4.43173496889612e-08,1.07363905319296e-07,-3.76053659088407e-08,6.33054599206388e-08,-5.5761420773082e-08,3.54537058292956e-08,5.43429966662434e-05,0.000936177025861249,0.0013910795398319,6.27592699472135e-10,0.000271065096270181,0.000733319481550106,0.122679119660767,0.00195346918161868,0.0364605606933661,1.40938549290397e-05,0.0267400235677462,9.35620335337632e-05,0.00195958748509766,0.1360863398383,580.442137144506,50.7701416644867,498.102637609276
"21",2020-09-10,26,24.9382800435112,28.2308073572493,22.0297564876015,2976096.1056,3545055.6552,5182637.9486,11860618.3032,1261923.1036,412130.9558,2217483.3728,7480359.2066,3789416.4874,14851303.1152,7998258.2838,8545334.7738,3559644.3616,1.97779739569854,7.75892036819902e-08,8.70700105363668e-08,6.80646296431523e-08,4.360849106183e-08,-1.24054914948398e-07,-1.00241592430919e-07,-1.39345130580911e-07,4.43173496889612e-08,1.07363905319296e-07,-3.76053659088407e-08,6.33054599206388e-08,-5.5761420773082e-08,3.54537058292956e-08,5.43429966662434e-05,0.000936177025861249,0.0013910795398319,6.27592699472135e-10,0.000271065096270181,0.000733319481550106,0.122679119660767,0.00195346918161868,0.0364605606933661,1.40938549290397e-05,0.0267400235677462,9.35620335337632e-05,0.00195958748509766,0.1360863398383,580.442137144506,50.7701416644867,498.102637609276
"22",2020-09-11,38,39.8656327060836,43.6224196244243,36.4323823561251,3005273.5184,3515878.2424,6845750.4782,13841035.197,966501.799,269891.0684,1604757.704,7206820.9616,4070249.0856,16620183.7662,9705136.9326,7939903.4582,4693916.2842,1.97779739569854,7.75892036819902e-08,8.70700105363668e-08,6.80646296431523e-08,4.360849106183e-08,-1.24054914948398e-07,-1.00241592430919e-07,-1.39345130580911e-07,4.43173496889612e-08,1.07363905319296e-07,-3.76053659088407e-08,6.33054599206388e-08,-5.5761420773082e-08,3.54537058292956e-08,5.43429966662434e-05,0.000936177025861249,0.0013910795398319,6.27592699472135e-10,0.000271065096270181,0.000733319481550106,0.122679119660767,0.00195346918161868,0.0364605606933661,1.40938549290397e-05,0.0267400235677462,9.35620335337632e-05,0.00195958748509766,0.1360863398383,580.442137144506,50.7701416644867,498.102637609276
"23",2020-09-12,33,33.0082183641053,35.8191902678451,30.417842263468,3045392.461,3016215.0482,5602063.2576,13421609.888,558018.0198,302715.6578,1469812.1698,8392153.3566,4008247.0834,16901016.3644,8731340.7804,9293005.9768,4416730.8626,1.97779739569854,7.75892036819902e-08,8.70700105363668e-08,6.80646296431523e-08,4.360849106183e-08,-1.24054914948398e-07,-1.00241592430919e-07,-1.39345130580911e-07,4.43173496889612e-08,1.07363905319296e-07,-3.76053659088407e-08,6.33054599206388e-08,-5.5761420773082e-08,3.54537058292956e-08,5.43429966662434e-05,0.000936177025861249,0.0013910795398319,6.27592699472135e-10,0.000271065096270181,0.000733319481550106,0.122679119660767,0.00195346918161868,0.0364605606933661,1.40938549290397e-05,0.0267400235677462,9.35620335337632e-05,0.00195958748509766,0.1360863398383,580.442137144506,50.7701416644867,498.102637609276
"24",2020-09-13,29,30.52165311298,33.6780501889551,27.6610820259005,2775501.3926,3431993.1806,5131577.4762,12808884.2192,1116036.0396,193300.3598,1878295.949,8027435.6966,4879922.2908,14701768.8746,7502242.2662,8957465.7296,3833182.6066,1.97779739569854,7.75892036819902e-08,8.70700105363668e-08,6.80646296431523e-08,4.360849106183e-08,-1.24054914948398e-07,-1.00241592430919e-07,-1.39345130580911e-07,4.43173496889612e-08,1.07363905319296e-07,-3.76053659088407e-08,6.33054599206388e-08,-5.5761420773082e-08,3.54537058292956e-08,5.43429966662434e-05,0.000936177025861249,0.0013910795398319,6.27592699472135e-10,0.000271065096270181,0.000733319481550106,0.122679119660767,0.00195346918161868,0.0364605606933661,1.40938549290397e-05,0.0267400235677462,9.35620335337632e-05,0.00195958748509766,0.1360863398383,580.442137144506,50.7701416644867,498.102637609276
"25",2020-09-14,25,35.1263819034685,40.0918809499361,30.7758747255855,3530466.9488,2677027.6244,5098752.8868,15113899.8304,652844.6114,678374.8476,1415104.5208,7053639.5444,5127930.2996,16984901.4262,7983669.5774,8902758.0806,5098752.8868,1.97779739569854,7.75892036819902e-08,8.70700105363668e-08,6.80646296431523e-08,4.360849106183e-08,-1.24054914948398e-07,-1.00241592430919e-07,-1.39345130580911e-07,4.43173496889612e-08,1.07363905319296e-07,-3.76053659088407e-08,6.33054599206388e-08,-5.5761420773082e-08,3.54537058292956e-08,5.43429966662434e-05,0.000936177025861249,0.0013910795398319,6.27592699472135e-10,0.000271065096270181,0.000733319481550106,0.122679119660767,0.00195346918161868,0.0364605606933661,1.40938549290397e-05,0.0267400235677462,9.35620335337632e-05,0.00195958748509766,0.1360863398383,580.442137144506,50.7701416644867,498.102637609276
