"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_headache","pct_ever_tested","pct_ate_outside_home","pct_wear_mask_most_time","pct_feel_nervous_all_time","pct_feel_nervous_little_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_somewhat","pct_enough_toEat_very_worried","pct_enough_toEat_not_worried","pct_chills","pct_finances_somewhat_worried","pct_finances_not_worried","coef_(Intercept)","coef_pct_fever","coef_pct_cough","coef_pct_difficulty_breathing","coef_pct_fatigue","coef_pct_sore_throat","coef_pct_chest_pain","coef_pct_nausea","coef_pct_anosmia_ageusia","coef_pct_headache","coef_pct_ever_tested","coef_pct_ate_outside_home","coef_pct_wear_mask_most_time","coef_pct_feel_nervous_all_time","coef_pct_feel_nervous_little_time","coef_pct_feel_depressed_all_time","coef_pct_feel_depressed_most_time","coef_pct_feel_depressed_none_time","coef_pct_worried_ill_covid19_somewhat","coef_pct_enough_toEat_very_worried","coef_pct_enough_toEat_not_worried","coef_pct_chills","coef_pct_finances_somewhat_worried","coef_pct_finances_not_worried","pvals_(Intercept)","pvals_pct_fever","pvals_pct_cough","pvals_pct_difficulty_breathing","pvals_pct_fatigue","pvals_pct_sore_throat","pvals_pct_chest_pain","pvals_pct_nausea","pvals_pct_anosmia_ageusia","pvals_pct_headache","pvals_pct_ever_tested","pvals_pct_ate_outside_home","pvals_pct_wear_mask_most_time","pvals_pct_feel_nervous_all_time","pvals_pct_feel_nervous_little_time","pvals_pct_feel_depressed_all_time","pvals_pct_feel_depressed_most_time","pvals_pct_feel_depressed_none_time","pvals_pct_worried_ill_covid19_somewhat","pvals_pct_enough_toEat_very_worried","pvals_pct_enough_toEat_not_worried","pvals_pct_chills","pvals_pct_finances_somewhat_worried","pvals_pct_finances_not_worried","aic","deviance","null_deviance"
"1",2020-07-13,69,64.4112824210526,80.3887609457976,51.6093699456563,10351822.1526,35040268.2906,7796351.412,41970358.4346,30730618.4823,6735181.3587,13643614.971,14466563.1756,49052044.3005,39544826.8842,44634111.8337,42446802.132,5912233.1541,47471117.4864,7904634.0705,20898553.0905,100464650.5563,45630312.2919,15571046.2923,92061916.2567,6605242.1685,52560402.4359,68607892.4256,-1.10181651052762,5.55530546856968e-08,3.14298053625705e-08,-3.57920122478677e-08,2.20343065330851e-08,2.37775093612798e-08,-5.30656959199044e-08,5.91423332399909e-08,4.4691943497329e-08,1.83321836159969e-08,-1.09694634706058e-08,6.2033597240201e-09,1.3739211998164e-08,-7.99130229275435e-08,2.45143055821431e-08,2.9255860300531e-08,1.95726320520952e-08,-1.70917025257746e-08,1.36594938787472e-08,3.54986124963371e-08,-1.3007341346714e-08,-3.42735828510125e-08,2.49888105203657e-08,-1.29330845383171e-08,0.424585496120731,2.61084925899193e-05,0.000402465600423796,0.0425481352183432,0.0125438384002457,0.010162810045973,0.00199386241595011,0.000134804731467089,0.00473002500209575,0.000130436625032157,0.0974297419087063,0.0688779484158327,0.104110031257584,0.00193854022211687,0.00130274381988448,0.0782176945858701,0.112489648072929,0.0131440559351543,0.0972044645518755,0.00649581432963838,0.0357616858013428,0.00281199866780527,0.00145698697102472,0.0209202640447512,797.137472075304,182.720492797,987.663159747084
"2",2020-07-14,54,48.8241960155587,61.4974714205056,38.7626037543204,9983661.1137,32246575.7013,6865120.5489,44006072.4144,32679706.3353,8879177.997,13297110.4638,14553189.3024,45283807.7847,34174007.0226,46366634.3697,43356376.4634,6865120.5489,49701740.2515,7818007.9437,20053948.3542,106073692.2666,48618913.6665,16415651.0286,87232509.6876,7666412.2218,47990874.2472,70362071.4933,-1.10181651052762,5.55530546856968e-08,3.14298053625705e-08,-3.57920122478677e-08,2.20343065330851e-08,2.37775093612798e-08,-5.30656959199044e-08,5.91423332399909e-08,4.4691943497329e-08,1.83321836159969e-08,-1.09694634706058e-08,6.2033597240201e-09,1.3739211998164e-08,-7.99130229275435e-08,2.45143055821431e-08,2.9255860300531e-08,1.95726320520952e-08,-1.70917025257746e-08,1.36594938787472e-08,3.54986124963371e-08,-1.3007341346714e-08,-3.42735828510125e-08,2.49888105203657e-08,-1.29330845383171e-08,0.424585496120731,2.61084925899193e-05,0.000402465600423796,0.0425481352183432,0.0125438384002457,0.010162810045973,0.00199386241595011,0.000134804731467089,0.00473002500209575,0.000130436625032157,0.0974297419087063,0.0688779484158327,0.104110031257584,0.00193854022211687,0.00130274381988448,0.0782176945858701,0.112489648072929,0.0131440559351543,0.0972044645518755,0.00649581432963838,0.0357616858013428,0.00281199866780527,0.00145698697102472,0.0209202640447512,797.137472075304,182.720492797,987.663159747084
"3",2020-07-15,66,75.6759570391297,94.2043664714631,60.791773123627,13037232.0834,32181606.1062,8316108.1728,42793306.6392,30059265.9996,9247339.0359,12734040.6396,16610559.8139,48943761.642,36188064.4707,47817621.9936,42230236.815,8077886.3241,53968076.9964,6951746.6757,17151973.1064,94963891.5045,54249611.9085,15441107.1021,90416019.8475,5890576.6224,53816481.2745,69495810.2253,-1.10181651052762,5.55530546856968e-08,3.14298053625705e-08,-3.57920122478677e-08,2.20343065330851e-08,2.37775093612798e-08,-5.30656959199044e-08,5.91423332399909e-08,4.4691943497329e-08,1.83321836159969e-08,-1.09694634706058e-08,6.2033597240201e-09,1.3739211998164e-08,-7.99130229275435e-08,2.45143055821431e-08,2.9255860300531e-08,1.95726320520952e-08,-1.70917025257746e-08,1.36594938787472e-08,3.54986124963371e-08,-1.3007341346714e-08,-3.42735828510125e-08,2.49888105203657e-08,-1.29330845383171e-08,0.424585496120731,2.61084925899193e-05,0.000402465600423796,0.0425481352183432,0.0125438384002457,0.010162810045973,0.00199386241595011,0.000134804731467089,0.00473002500209575,0.000130436625032157,0.0974297419087063,0.0688779484158327,0.104110031257584,0.00193854022211687,0.00130274381988448,0.0782176945858701,0.112489648072929,0.0131440559351543,0.0972044645518755,0.00649581432963838,0.0357616858013428,0.00281199866780527,0.00145698697102472,0.0209202640447512,797.137472075304,182.720492797,987.663159747084
"4",2020-07-16,40,45.7082153494002,57.3698692468954,36.4170422183803,10481761.3428,36058125.2805,8402734.2996,35993155.6854,32831302.0572,9918691.5186,13405393.1223,14791411.1511,45457060.0383,34390572.3396,52083958.7385,44590798.7703,6063828.876,49745053.3149,4417932.4668,17043690.4479,103279999.6773,47774308.9302,12950605.9566,87773922.9801,7947947.1339,53534946.3624,65900825.9631,-1.10181651052762,5.55530546856968e-08,3.14298053625705e-08,-3.57920122478677e-08,2.20343065330851e-08,2.37775093612798e-08,-5.30656959199044e-08,5.91423332399909e-08,4.4691943497329e-08,1.83321836159969e-08,-1.09694634706058e-08,6.2033597240201e-09,1.3739211998164e-08,-7.99130229275435e-08,2.45143055821431e-08,2.9255860300531e-08,1.95726320520952e-08,-1.70917025257746e-08,1.36594938787472e-08,3.54986124963371e-08,-1.3007341346714e-08,-3.42735828510125e-08,2.49888105203657e-08,-1.29330845383171e-08,0.424585496120731,2.61084925899193e-05,0.000402465600423796,0.0425481352183432,0.0125438384002457,0.010162810045973,0.00199386241595011,0.000134804731467089,0.00473002500209575,0.000130436625032157,0.0974297419087063,0.0688779484158327,0.104110031257584,0.00193854022211687,0.00130274381988448,0.0782176945858701,0.112489648072929,0.0131440559351543,0.0972044645518755,0.00649581432963838,0.0357616858013428,0.00281199866780527,0.00145698697102472,0.0209202640447512,797.137472075304,182.720492797,987.663159747084
"5",2020-07-17,49,53.4987530162882,67.5695884070544,42.3580584368188,10330165.6209,32961241.2474,6583585.6368,36404629.7877,33372715.3497,11239739.9523,12084344.6886,12863979.8298,44677424.8971,40952501.4447,51715797.6996,48445661.4129,7038372.8025,55094216.6448,9247339.0359,20053948.3542,99295197.8445,44872333.6824,16697185.9407,88055457.8922,8056229.7924,52430463.2457,60789884.4819,-1.10181651052762,5.55530546856968e-08,3.14298053625705e-08,-3.57920122478677e-08,2.20343065330851e-08,2.37775093612798e-08,-5.30656959199044e-08,5.91423332399909e-08,4.4691943497329e-08,1.83321836159969e-08,-1.09694634706058e-08,6.2033597240201e-09,1.3739211998164e-08,-7.99130229275435e-08,2.45143055821431e-08,2.9255860300531e-08,1.95726320520952e-08,-1.70917025257746e-08,1.36594938787472e-08,3.54986124963371e-08,-1.3007341346714e-08,-3.42735828510125e-08,2.49888105203657e-08,-1.29330845383171e-08,0.424585496120731,2.61084925899193e-05,0.000402465600423796,0.0425481352183432,0.0125438384002457,0.010162810045973,0.00199386241595011,0.000134804731467089,0.00473002500209575,0.000130436625032157,0.0974297419087063,0.0688779484158327,0.104110031257584,0.00193854022211687,0.00130274381988448,0.0782176945858701,0.112489648072929,0.0131440559351543,0.0972044645518755,0.00649581432963838,0.0357616858013428,0.00281199866780527,0.00145698697102472,0.0209202640447512,797.137472075304,182.720492797,987.663159747084
"6",2020-07-18,47,52.9446108830609,63.9832151706342,43.8104245634293,9853721.9235,30405770.5068,9204025.9725,36902730.0168,31791788.5356,8142855.9192,13686928.0344,12257596.9422,50004931.6953,40432744.6839,59100675.0093,49246953.0858,6345363.7881,48553944.0714,9832065.3918,19555848.1251,97519362.2451,48792165.9201,15376137.507,91715411.7495,10936548.5085,52928563.4748,59317240.3263,-1.10181651052762,5.55530546856968e-08,3.14298053625705e-08,-3.57920122478677e-08,2.20343065330851e-08,2.37775093612798e-08,-5.30656959199044e-08,5.91423332399909e-08,4.4691943497329e-08,1.83321836159969e-08,-1.09694634706058e-08,6.2033597240201e-09,1.3739211998164e-08,-7.99130229275435e-08,2.45143055821431e-08,2.9255860300531e-08,1.95726320520952e-08,-1.70917025257746e-08,1.36594938787472e-08,3.54986124963371e-08,-1.3007341346714e-08,-3.42735828510125e-08,2.49888105203657e-08,-1.29330845383171e-08,0.424585496120731,2.61084925899193e-05,0.000402465600423796,0.0425481352183432,0.0125438384002457,0.010162810045973,0.00199386241595011,0.000134804731467089,0.00473002500209575,0.000130436625032157,0.0974297419087063,0.0688779484158327,0.104110031257584,0.00193854022211687,0.00130274381988448,0.0782176945858701,0.112489648072929,0.0131440559351543,0.0972044645518755,0.00649581432963838,0.0357616858013428,0.00281199866780527,0.00145698697102472,0.0209202640447512,797.137472075304,182.720492797,987.663159747084
"7",2020-07-19,46,50.8244318948598,63.6733984370506,40.5683211645912,9377278.2261,32181606.1062,9832065.3918,39046726.6551,29604478.8339,10719983.1915,11586244.4595,16069146.5214,50286466.6074,42273549.8784,56436921.6102,43009871.9562,6605242.1685,48250752.6276,12560788.386,22089662.334,97714271.0304,54336238.0353,16957064.3211,90286080.6573,9593843.5431,54552803.3523,72462755.0682,-1.10181651052762,5.55530546856968e-08,3.14298053625705e-08,-3.57920122478677e-08,2.20343065330851e-08,2.37775093612798e-08,-5.30656959199044e-08,5.91423332399909e-08,4.4691943497329e-08,1.83321836159969e-08,-1.09694634706058e-08,6.2033597240201e-09,1.3739211998164e-08,-7.99130229275435e-08,2.45143055821431e-08,2.9255860300531e-08,1.95726320520952e-08,-1.70917025257746e-08,1.36594938787472e-08,3.54986124963371e-08,-1.3007341346714e-08,-3.42735828510125e-08,2.49888105203657e-08,-1.29330845383171e-08,0.424585496120731,2.61084925899193e-05,0.000402465600423796,0.0425481352183432,0.0125438384002457,0.010162810045973,0.00199386241595011,0.000134804731467089,0.00473002500209575,0.000130436625032157,0.0974297419087063,0.0688779484158327,0.104110031257584,0.00193854022211687,0.00130274381988448,0.0782176945858701,0.112489648072929,0.0131440559351543,0.0972044645518755,0.00649581432963838,0.0357616858013428,0.00281199866780527,0.00145698697102472,0.0209202640447512,797.137472075304,182.720492797,987.663159747084
"8",2020-07-20,31,32.5794864548066,40.63317111706,26.1220797806076,10676670.1281,30817244.6091,9615500.0748,39306605.0355,35733277.305,10178569.899,12712384.1079,12625757.9811,46496573.5599,42360176.0052,49420205.3394,47297865.2328,4526215.1253,49290266.1492,7471503.4365,18602960.7303,106008722.6715,50611314.5829,15051289.5315,98385623.5131,11196426.8889,50871192.9633,71033423.976,-1.10181651052762,5.55530546856968e-08,3.14298053625705e-08,-3.57920122478677e-08,2.20343065330851e-08,2.37775093612798e-08,-5.30656959199044e-08,5.91423332399909e-08,4.4691943497329e-08,1.83321836159969e-08,-1.09694634706058e-08,6.2033597240201e-09,1.3739211998164e-08,-7.99130229275435e-08,2.45143055821431e-08,2.9255860300531e-08,1.95726320520952e-08,-1.70917025257746e-08,1.36594938787472e-08,3.54986124963371e-08,-1.3007341346714e-08,-3.42735828510125e-08,2.49888105203657e-08,-1.29330845383171e-08,0.424585496120731,2.61084925899193e-05,0.000402465600423796,0.0425481352183432,0.0125438384002457,0.010162810045973,0.00199386241595011,0.000134804731467089,0.00473002500209575,0.000130436625032157,0.0974297419087063,0.0688779484158327,0.104110031257584,0.00193854022211687,0.00130274381988448,0.0782176945858701,0.112489648072929,0.0131440559351543,0.0972044645518755,0.00649581432963838,0.0357616858013428,0.00281199866780527,0.00145698697102472,0.0209202640447512,797.137472075304,182.720492797,987.663159747084
"9",2020-07-21,40,38.8334289469982,50.353687654917,29.9488532819364,10525074.4062,30773931.5457,10048630.7088,39458200.7574,34607137.6566,9398934.7578,9637156.6065,13816867.2246,46041786.3942,44071042.0095,51304323.5973,54098016.1866,6107141.9394,51217697.4705,8142855.9192,19664130.7836,109538737.3386,55852195.2543,17151973.1064,93772782.261,8900834.5287,51672484.6362,68889427.3377,-1.10181651052762,5.55530546856968e-08,3.14298053625705e-08,-3.57920122478677e-08,2.20343065330851e-08,2.37775093612798e-08,-5.30656959199044e-08,5.91423332399909e-08,4.4691943497329e-08,1.83321836159969e-08,-1.09694634706058e-08,6.2033597240201e-09,1.3739211998164e-08,-7.99130229275435e-08,2.45143055821431e-08,2.9255860300531e-08,1.95726320520952e-08,-1.70917025257746e-08,1.36594938787472e-08,3.54986124963371e-08,-1.3007341346714e-08,-3.42735828510125e-08,2.49888105203657e-08,-1.29330845383171e-08,0.424585496120731,2.61084925899193e-05,0.000402465600423796,0.0425481352183432,0.0125438384002457,0.010162810045973,0.00199386241595011,0.000134804731467089,0.00473002500209575,0.000130436625032157,0.0974297419087063,0.0688779484158327,0.104110031257584,0.00193854022211687,0.00130274381988448,0.0782176945858701,0.112489648072929,0.0131440559351543,0.0972044645518755,0.00649581432963838,0.0357616858013428,0.00281199866780527,0.00145698697102472,0.0209202640447512,797.137472075304,182.720492797,987.663159747084
"10",2020-07-22,38,43.63510062881,54.7862698730898,34.7536346478227,10005317.6454,29842700.6826,11044831.167,40692623.0643,31488597.0918,10373478.6843,11542931.3961,12149314.2837,48922105.1103,46344977.838,52257210.9921,48164126.5008,6042172.3443,49680083.7198,10005317.6454,16892094.726,99793298.0736,51672484.6362,14228341.3269,85305078.3663,7016716.2708,55289125.4301,62695659.2715,-1.10181651052762,5.55530546856968e-08,3.14298053625705e-08,-3.57920122478677e-08,2.20343065330851e-08,2.37775093612798e-08,-5.30656959199044e-08,5.91423332399909e-08,4.4691943497329e-08,1.83321836159969e-08,-1.09694634706058e-08,6.2033597240201e-09,1.3739211998164e-08,-7.99130229275435e-08,2.45143055821431e-08,2.9255860300531e-08,1.95726320520952e-08,-1.70917025257746e-08,1.36594938787472e-08,3.54986124963371e-08,-1.3007341346714e-08,-3.42735828510125e-08,2.49888105203657e-08,-1.29330845383171e-08,0.424585496120731,2.61084925899193e-05,0.000402465600423796,0.0425481352183432,0.0125438384002457,0.010162810045973,0.00199386241595011,0.000134804731467089,0.00473002500209575,0.000130436625032157,0.0974297419087063,0.0688779484158327,0.104110031257584,0.00193854022211687,0.00130274381988448,0.0782176945858701,0.112489648072929,0.0131440559351543,0.0972044645518755,0.00649581432963838,0.0357616858013428,0.00281199866780527,0.00145698697102472,0.0209202640447512,797.137472075304,182.720492797,987.663159747084
