"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_difficulty_breathing","pct_fatigue","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_grocery_outside_home","pct_spent_time_with_non_hh","pct_used_public_transit","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_feel_nervous_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_somewhat","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_not_worried","pct_worried_ill_covid19_notTooWorried","coef_(Intercept)","coef_pct_difficulty_breathing","coef_pct_fatigue","coef_pct_chest_pain","coef_pct_nausea","coef_pct_anosmia_ageusia","coef_pct_grocery_outside_home","coef_pct_spent_time_with_non_hh","coef_pct_used_public_transit","coef_pct_wear_mask_half_time","coef_pct_wear_mask_some_time","coef_pct_wear_mask_none_time","coef_pct_feel_nervous_some_time","coef_pct_feel_depressed_little_time","coef_pct_feel_depressed_none_time","coef_pct_worried_ill_covid19_somewhat","coef_pct_enough_toEat_somewhat_worried","coef_pct_enough_toEat_notToo_worried","coef_pct_finances_very_worried","coef_pct_finances_somewhat_worried","coef_pct_finances_not_worried","coef_pct_worried_ill_covid19_notTooWorried","pvals_(Intercept)","pvals_pct_difficulty_breathing","pvals_pct_fatigue","pvals_pct_chest_pain","pvals_pct_nausea","pvals_pct_anosmia_ageusia","pvals_pct_grocery_outside_home","pvals_pct_spent_time_with_non_hh","pvals_pct_used_public_transit","pvals_pct_wear_mask_half_time","pvals_pct_wear_mask_some_time","pvals_pct_wear_mask_none_time","pvals_pct_feel_nervous_some_time","pvals_pct_feel_depressed_little_time","pvals_pct_feel_depressed_none_time","pvals_pct_worried_ill_covid19_somewhat","pvals_pct_enough_toEat_somewhat_worried","pvals_pct_enough_toEat_notToo_worried","pvals_pct_finances_very_worried","pvals_pct_finances_somewhat_worried","pvals_pct_finances_not_worried","pvals_pct_worried_ill_covid19_notTooWorried","aic","deviance","null_deviance"
"1",2020-08-20,4,4.23840195894691,8.89095283499584,2.02048661138954,9284518.4586,44031125.4173,14991884.7838,9204133.0174,11555407.1725,121864328.8592,106088686.0237,73612967.7789,29742613.244,17202484.4168,8882591.2526,16579497.2475,46844615.8593,132716363.4212,28798084.3099,29521553.2807,38685493.5775,95256747.822,45035943.4323,26728159.199,48351842.8818,-10.0288394293514,-8.63316071563231e-08,-6.14116374809174e-08,-1.03213774026023e-07,-1.18593380623974e-07,7.95908423660074e-08,-3.87218677761269e-08,3.42718665952756e-08,-4.57887334214917e-08,5.47310698149061e-08,-1.43217131939961e-07,1.22455985538313e-07,5.00552049854608e-08,6.6479366161177e-08,4.50176431477315e-08,6.20537396145066e-08,6.29433470965785e-08,6.2036842400515e-08,3.72278356872203e-08,3.43727272908223e-08,-6.73263261547389e-08,3.39391515038485e-08,0.049185666731329,0.0392419512907728,0.0838177702006476,0.00127820945574574,0.0133297674261648,0.0988543601753444,0.0684973567252195,0.138483413118559,0.0239013826876832,0.0442731878868344,6.49120730183692e-05,0.000173882961432495,0.128877251163276,0.00661690699819248,0.0047634616439684,0.0293243147561611,0.0241030466324756,0.0878443857143099,0.0519253042421659,0.148509572136978,0.0080378995997712,0.112210341188621,284.17315755866,72.1145609814926,251.051111760577
"2",2020-08-21,7,5.09324205056409,9.91256831328097,2.61699226333483,12399454.3051,33962848.907,15152655.6662,11615696.2534,16278051.843,120638450.8809,111032390.6575,74557496.713,26989411.8829,13725814.0849,8942880.3335,19734625.8146,37519904.6801,127089382.5372,28476542.5451,35228919.6059,38765879.0187,82857293.5169,44794787.1087,26768351.9196,50602635.2354,-10.0288394293514,-8.63316071563231e-08,-6.14116374809174e-08,-1.03213774026023e-07,-1.18593380623974e-07,7.95908423660074e-08,-3.87218677761269e-08,3.42718665952756e-08,-4.57887334214917e-08,5.47310698149061e-08,-1.43217131939961e-07,1.22455985538313e-07,5.00552049854608e-08,6.6479366161177e-08,4.50176431477315e-08,6.20537396145066e-08,6.29433470965785e-08,6.2036842400515e-08,3.72278356872203e-08,3.43727272908223e-08,-6.73263261547389e-08,3.39391515038485e-08,0.049185666731329,0.0392419512907728,0.0838177702006476,0.00127820945574574,0.0133297674261648,0.0988543601753444,0.0684973567252195,0.138483413118559,0.0239013826876832,0.0442731878868344,6.49120730183692e-05,0.000173882961432495,0.128877251163276,0.00661690699819248,0.0047634616439684,0.0293243147561611,0.0241030466324756,0.0878443857143099,0.0519253042421659,0.148509572136978,0.0080378995997712,0.112210341188621,284.17315755866,72.1145609814926,251.051111760577
"3",2020-08-22,4,4.12455423560342,7.25559928693529,2.3446647161271,9143843.9365,38484529.9745,15775642.8355,11173576.3268,12841574.2317,113222893.9302,96864456.646,62700644.136,29320589.6777,15675161.034,10048180.15,18890578.682,37660579.2022,125702733.6765,29742613.244,30023962.2882,37439519.2389,96804167.5651,43488523.6892,28034422.6185,44131607.2188,-10.0288394293514,-8.63316071563231e-08,-6.14116374809174e-08,-1.03213774026023e-07,-1.18593380623974e-07,7.95908423660074e-08,-3.87218677761269e-08,3.42718665952756e-08,-4.57887334214917e-08,5.47310698149061e-08,-1.43217131939961e-07,1.22455985538313e-07,5.00552049854608e-08,6.6479366161177e-08,4.50176431477315e-08,6.20537396145066e-08,6.29433470965785e-08,6.2036842400515e-08,3.72278356872203e-08,3.43727272908223e-08,-6.73263261547389e-08,3.39391515038485e-08,0.049185666731329,0.0392419512907728,0.0838177702006476,0.00127820945574574,0.0133297674261648,0.0988543601753444,0.0684973567252195,0.138483413118559,0.0239013826876832,0.0442731878868344,6.49120730183692e-05,0.000173882961432495,0.128877251163276,0.00661690699819248,0.0047634616439684,0.0293243147561611,0.0241030466324756,0.0878443857143099,0.0519253042421659,0.148509572136978,0.0080378995997712,0.112210341188621,284.17315755866,72.1145609814926,251.051111760577
"4",2020-08-23,1,1.34250984503428,3.09515715722501,0.582307324785364,7315075.1492,38183084.57,16880942.652,8500760.4069,13685621.3643,116980913.3063,106671480.4724,65453845.4971,32214465.5609,20598769.3075,8661531.2893,16700075.4093,31068973.0238,122668183.2712,23231392.5068,31350322.068,41056864.0929,89388610.6144,45297196.1162,25401799.4192,41197538.615,-10.0288394293514,-8.63316071563231e-08,-6.14116374809174e-08,-1.03213774026023e-07,-1.18593380623974e-07,7.95908423660074e-08,-3.87218677761269e-08,3.42718665952756e-08,-4.57887334214917e-08,5.47310698149061e-08,-1.43217131939961e-07,1.22455985538313e-07,5.00552049854608e-08,6.6479366161177e-08,4.50176431477315e-08,6.20537396145066e-08,6.29433470965785e-08,6.2036842400515e-08,3.72278356872203e-08,3.43727272908223e-08,-6.73263261547389e-08,3.39391515038485e-08,0.049185666731329,0.0392419512907728,0.0838177702006476,0.00127820945574574,0.0133297674261648,0.0988543601753444,0.0684973567252195,0.138483413118559,0.0239013826876832,0.0442731878868344,6.49120730183692e-05,0.000173882961432495,0.128877251163276,0.00661690699819248,0.0047634616439684,0.0293243147561611,0.0241030466324756,0.0878443857143099,0.0519253042421659,0.148509572136978,0.0080378995997712,0.112210341188621,284.17315755866,72.1145609814926,251.051111760577
"5",2020-08-24,5,3.18410878709615,5.5579715888076,1.82414548294552,8581145.8481,32214465.5609,14670343.019,10450107.356,15494293.7913,114006651.9819,102571822.9712,69875044.7631,26547291.9563,11454925.371,6812666.1417,17001520.8138,34404968.8336,127230057.0593,22889754.3817,31993405.5976,40855900.4899,95095976.9396,41277924.0562,34967666.922,42403320.233,-10.0288394293514,-8.63316071563231e-08,-6.14116374809174e-08,-1.03213774026023e-07,-1.18593380623974e-07,7.95908423660074e-08,-3.87218677761269e-08,3.42718665952756e-08,-4.57887334214917e-08,5.47310698149061e-08,-1.43217131939961e-07,1.22455985538313e-07,5.00552049854608e-08,6.6479366161177e-08,4.50176431477315e-08,6.20537396145066e-08,6.29433470965785e-08,6.2036842400515e-08,3.72278356872203e-08,3.43727272908223e-08,-6.73263261547389e-08,3.39391515038485e-08,0.049185666731329,0.0392419512907728,0.0838177702006476,0.00127820945574574,0.0133297674261648,0.0988543601753444,0.0684973567252195,0.138483413118559,0.0239013826876832,0.0442731878868344,6.49120730183692e-05,0.000173882961432495,0.128877251163276,0.00661690699819248,0.0047634616439684,0.0293243147561611,0.0241030466324756,0.0878443857143099,0.0519253042421659,0.148509572136978,0.0080378995997712,0.112210341188621,284.17315755866,72.1145609814926,251.051111760577
"6",2020-08-25,2,3.9970369153212,8.00916979175594,1.99475158073004,11274058.1283,33721692.5834,14449283.0557,11173576.3268,13946874.0482,129902872.9792,106349938.7076,71080826.3811,25241028.5368,13946874.0482,8701724.0099,21101178.315,38002217.3273,125863504.5589,27773169.9346,35671039.5325,39368769.8277,94814627.8954,51285911.4856,32033598.3182,45960376.0061,-10.0288394293514,-8.63316071563231e-08,-6.14116374809174e-08,-1.03213774026023e-07,-1.18593380623974e-07,7.95908423660074e-08,-3.87218677761269e-08,3.42718665952756e-08,-4.57887334214917e-08,5.47310698149061e-08,-1.43217131939961e-07,1.22455985538313e-07,5.00552049854608e-08,6.6479366161177e-08,4.50176431477315e-08,6.20537396145066e-08,6.29433470965785e-08,6.2036842400515e-08,3.72278356872203e-08,3.43727272908223e-08,-6.73263261547389e-08,3.39391515038485e-08,0.049185666731329,0.0392419512907728,0.0838177702006476,0.00127820945574574,0.0133297674261648,0.0988543601753444,0.0684973567252195,0.138483413118559,0.0239013826876832,0.0442731878868344,6.49120730183692e-05,0.000173882961432495,0.128877251163276,0.00661690699819248,0.0047634616439684,0.0293243147561611,0.0241030466324756,0.0878443857143099,0.0519253042421659,0.148509572136978,0.0080378995997712,0.112210341188621,284.17315755866,72.1145609814926,251.051111760577
"7",2020-08-26,3,5.84652565345133,10.4645544381333,3.26644219957461,7435653.311,33942752.5467,19935589.4176,11816659.8564,11655888.974,111494606.9444,107153793.1196,68789841.3069,34826992.3999,11555407.1725,8500760.4069,18026435.1891,38605108.1363,128656898.6406,26145364.7503,32576200.0463,40192720.6,94091158.9246,33058512.6935,28074615.3391,40634840.5266,-10.0288394293514,-8.63316071563231e-08,-6.14116374809174e-08,-1.03213774026023e-07,-1.18593380623974e-07,7.95908423660074e-08,-3.87218677761269e-08,3.42718665952756e-08,-4.57887334214917e-08,5.47310698149061e-08,-1.43217131939961e-07,1.22455985538313e-07,5.00552049854608e-08,6.6479366161177e-08,4.50176431477315e-08,6.20537396145066e-08,6.29433470965785e-08,6.2036842400515e-08,3.72278356872203e-08,3.43727272908223e-08,-6.73263261547389e-08,3.39391515038485e-08,0.049185666731329,0.0392419512907728,0.0838177702006476,0.00127820945574574,0.0133297674261648,0.0988543601753444,0.0684973567252195,0.138483413118559,0.0239013826876832,0.0442731878868344,6.49120730183692e-05,0.000173882961432495,0.128877251163276,0.00661690699819248,0.0047634616439684,0.0293243147561611,0.0241030466324756,0.0878443857143099,0.0519253042421659,0.148509572136978,0.0080378995997712,0.112210341188621,284.17315755866,72.1145609814926,251.051111760577
"8",2020-08-27,3,1.31058974278248,2.74939939915885,0.624734796411221,10811841.8414,36474893.9445,15353619.2692,9364903.8998,11675985.3343,113062123.0478,99316212.6026,70457839.2118,29280396.9571,13987066.7688,7294978.7889,18126916.9906,33621210.7819,124195506.654,21683972.7637,32375236.4433,38826168.0996,87700516.3492,42865536.5199,29320589.6777,48814059.1687,-10.0288394293514,-8.63316071563231e-08,-6.14116374809174e-08,-1.03213774026023e-07,-1.18593380623974e-07,7.95908423660074e-08,-3.87218677761269e-08,3.42718665952756e-08,-4.57887334214917e-08,5.47310698149061e-08,-1.43217131939961e-07,1.22455985538313e-07,5.00552049854608e-08,6.6479366161177e-08,4.50176431477315e-08,6.20537396145066e-08,6.29433470965785e-08,6.2036842400515e-08,3.72278356872203e-08,3.43727272908223e-08,-6.73263261547389e-08,3.39391515038485e-08,0.049185666731329,0.0392419512907728,0.0838177702006476,0.00127820945574574,0.0133297674261648,0.0988543601753444,0.0684973567252195,0.138483413118559,0.0239013826876832,0.0442731878868344,6.49120730183692e-05,0.000173882961432495,0.128877251163276,0.00661690699819248,0.0047634616439684,0.0293243147561611,0.0241030466324756,0.0878443857143099,0.0519253042421659,0.148509572136978,0.0080378995997712,0.112210341188621,284.17315755866,72.1145609814926,251.051111760577
"9",2020-08-28,1,2.1038452530731,4.47547679850328,0.988981743879995,7214593.3477,36856724.7902,16157473.6812,8561049.4878,14308608.5336,120779125.403,101667486.7577,74678074.8748,32274754.6418,10932420.0032,6310257.1342,16358437.2842,37560097.4007,134123108.6422,24437174.1248,31611574.7519,35671039.5325,82133824.5461,38605108.1363,30747431.259,42845440.1596,-10.0288394293514,-8.63316071563231e-08,-6.14116374809174e-08,-1.03213774026023e-07,-1.18593380623974e-07,7.95908423660074e-08,-3.87218677761269e-08,3.42718665952756e-08,-4.57887334214917e-08,5.47310698149061e-08,-1.43217131939961e-07,1.22455985538313e-07,5.00552049854608e-08,6.6479366161177e-08,4.50176431477315e-08,6.20537396145066e-08,6.29433470965785e-08,6.2036842400515e-08,3.72278356872203e-08,3.43727272908223e-08,-6.73263261547389e-08,3.39391515038485e-08,0.049185666731329,0.0392419512907728,0.0838177702006476,0.00127820945574574,0.0133297674261648,0.0988543601753444,0.0684973567252195,0.138483413118559,0.0239013826876832,0.0442731878868344,6.49120730183692e-05,0.000173882961432495,0.128877251163276,0.00661690699819248,0.0047634616439684,0.0293243147561611,0.0241030466324756,0.0878443857143099,0.0519253042421659,0.148509572136978,0.0080378995997712,0.112210341188621,284.17315755866,72.1145609814926,251.051111760577
"10",2020-08-29,0,1.11721470920833,2.63855071438394,0.473050868291868,7998351.3994,38022313.6876,15775642.8355,9927601.9882,13725814.0849,119432669.2629,112881255.8051,69674081.1601,27250664.5668,16539304.5269,8902687.6129,17122098.9756,33902559.8261,129058825.8466,26044882.9488,34043234.3482,31169454.8253,96623300.3224,39650118.8719,33420247.1789,37962024.6067,-10.0288394293514,-8.63316071563231e-08,-6.14116374809174e-08,-1.03213774026023e-07,-1.18593380623974e-07,7.95908423660074e-08,-3.87218677761269e-08,3.42718665952756e-08,-4.57887334214917e-08,5.47310698149061e-08,-1.43217131939961e-07,1.22455985538313e-07,5.00552049854608e-08,6.6479366161177e-08,4.50176431477315e-08,6.20537396145066e-08,6.29433470965785e-08,6.2036842400515e-08,3.72278356872203e-08,3.43727272908223e-08,-6.73263261547389e-08,3.39391515038485e-08,0.049185666731329,0.0392419512907728,0.0838177702006476,0.00127820945574574,0.0133297674261648,0.0988543601753444,0.0684973567252195,0.138483413118559,0.0239013826876832,0.0442731878868344,6.49120730183692e-05,0.000173882961432495,0.128877251163276,0.00661690699819248,0.0047634616439684,0.0293243147561611,0.0241030466324756,0.0878443857143099,0.0519253042421659,0.148509572136978,0.0080378995997712,0.112210341188621,284.17315755866,72.1145609814926,251.051111760577
