"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_cough","pct_difficulty_breathing","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_cmnty_sick","pct_ever_tested","pct_used_public_transit","pct_wear_mask_all_time","pct_wear_mask_half_time","pct_feel_nervous_all_time","pct_feel_depressed_all_time","pct_feel_depressed_little_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_notTooWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_chills","pct_finances_very_worried","pct_finances_notToo_worried","pct_finances_not_worried","coef_(Intercept)","coef_pct_cough","coef_pct_difficulty_breathing","coef_pct_nausea","coef_pct_anosmia_ageusia","coef_pct_eye_pain","coef_pct_cmnty_sick","coef_pct_ever_tested","coef_pct_used_public_transit","coef_pct_wear_mask_all_time","coef_pct_wear_mask_half_time","coef_pct_feel_nervous_all_time","coef_pct_feel_depressed_all_time","coef_pct_feel_depressed_little_time","coef_pct_worried_ill_covid19_very","coef_pct_worried_ill_covid19_notTooWorried","coef_pct_enough_toEat_very_worried","coef_pct_enough_toEat_somewhat_worried","coef_pct_chills","coef_pct_finances_very_worried","coef_pct_finances_notToo_worried","coef_pct_finances_not_worried","pvals_(Intercept)","pvals_pct_cough","pvals_pct_difficulty_breathing","pvals_pct_nausea","pvals_pct_anosmia_ageusia","pvals_pct_eye_pain","pvals_pct_cmnty_sick","pvals_pct_ever_tested","pvals_pct_used_public_transit","pvals_pct_wear_mask_all_time","pvals_pct_wear_mask_half_time","pvals_pct_feel_nervous_all_time","pvals_pct_feel_depressed_all_time","pvals_pct_feel_depressed_little_time","pvals_pct_worried_ill_covid19_very","pvals_pct_worried_ill_covid19_notTooWorried","pvals_pct_enough_toEat_very_worried","pvals_pct_enough_toEat_somewhat_worried","pvals_pct_chills","pvals_pct_finances_very_worried","pvals_pct_finances_notToo_worried","pvals_pct_finances_not_worried","aic","deviance","null_deviance"
"11",2020-08-30,14,8.70622674511464,10.8973715136958,6.95565752182406,4773182.4684,1515115.1988,1868262.3504,615159.5544,3766902.9504,2563164.81,3273256.3944,9895714.8072,14015764.9092,5209869.8064,402511.8072,907550.2068,11046291.0108,10989331.7928,5380747.4604,2115085.6284,3774497.5128,915144.7692,6512337.258,8957786.3508,11532343.0044,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"12",2020-08-31,1,8.96023028704016,11.1881647809192,7.17595140658946,4560534.7212,1526507.0424,1856870.5068,634145.9604,3170729.802,2954284.7736,3542863.3596,9383081.8452,13495537.3848,4932668.2788,596173.1484,972103.9872,10936169.856,10791873.1704,4917479.154,1644222.7596,4120050.102,740469.834,5274423.5868,8802097.8216,10864021.5132,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"13",2020-09-01,6,8.09522046874946,10.4090423707908,6.29573712002109,5031397.59,1454358.6996,2365706.1876,774645.3648,2923906.524,2597340.3408,3717538.2948,9721039.872,13586672.1336,5513652.3024,235431.4344,911347.488,10283037.4896,11182993.134,4860519.936,1674601.0092,4093469.1336,717686.1468,6174379.2312,9064110.2244,11395640.8812,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"14",2020-09-02,19,15.7013940623437,20.296138469738,12.1468315693938,5544030.552,1344237.5448,1678398.2904,653132.3664,3178324.3644,2863150.0248,3725132.8572,9504594.8436,13989183.9408,4856722.6548,406309.0884,694902.4596,9945079.4628,9770404.5276,5369355.6168,2107491.066,5107343.214,850590.9888,7024970.22,9155244.9732,11008318.1988,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"15",2020-09-03,20,12.6565205464919,15.0041624142641,10.6762049037462,4773182.4684,1587263.5416,2285963.2824,717686.1468,3831456.7308,2354314.344,3850443.1368,9690661.6224,14638519.026,4883303.6232,531619.368,907550.2068,10620995.5164,10309618.458,4598507.5332,2020153.5984,4306116.8808,748064.3964,6546512.7888,9474216.594,11190587.6964,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"16",2020-09-04,14,15.5983555920813,20.0423296316054,12.1397413199578,4906087.3104,1883451.4752,2229004.0644,759456.24,3318823.7688,2809988.088,4009928.9472,10343793.9888,14156264.3136,5532638.7084,603767.7108,1184751.7344,11175398.5716,9709648.0284,4382062.5048,2069518.254,4704831.4068,911347.488,6485756.2896,9303338.94,11517153.8796,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"17",2020-09-05,8,10.2886003427448,12.3885504005043,8.54460720508664,4818749.8428,1442966.856,2160653.0028,873374.676,3702349.17,2547975.6852,3542863.3596,10150132.6476,15128368.3008,4704831.4068,630348.6792,987293.112,10981737.2304,9580540.4676,5509855.0212,1659411.8844,4499778.222,861982.8324,6371837.8536,9831161.0268,11760179.8764,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"18",2020-09-06,13,16.7243418237866,20.3255389651963,13.7611902896056,4465602.6912,1591060.8228,1894843.3188,687307.8972,3428944.9236,2885933.712,3599822.5776,9128664.0048,13415794.4796,4454210.8476,607564.992,1021468.6428,9667877.9352,9390676.4076,4735209.6564,2023950.8796,4260549.5064,1006279.518,6314878.6356,9189420.504,11729801.6268,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"19",2020-09-07,7,6.60874734848003,8.45032313320217,5.16850549116119,4757993.3436,1363223.9508,1974586.224,558200.3364,3007446.7104,2623921.3092,3656781.7956,9474216.594,14589154.3704,5145316.026,508835.6808,1105008.8292,10518468.924,9933687.6192,5099748.6516,2240395.908,3880821.3864,945523.0188,5893380.4224,9819769.1832,10970345.3868,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"20",2020-09-08,4,5.94177879403414,7.33732497208687,4.8116630204526,4575723.846,1689790.134,2107491.066,778442.646,3428944.9236,2472030.0612,3428944.9236,9694458.9036,13522118.3532,4944060.1224,588578.586,842996.4264,10822251.42,9443838.3444,5323788.2424,1708776.54,3660579.0768,824010.0204,6421202.5092,10400753.2068,10860224.232,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"21",2020-09-09,12,12.7678229387407,15.691079974397,10.3891703350583,4439021.7228,1644222.7596,2061923.6916,786037.2084,3584633.4528,2521394.7168,3899807.7924,9629905.1232,14342331.0924,4583318.4084,854388.27,831604.5828,10396955.9256,9588135.03,4898492.748,1670803.728,3998537.1036,1116400.6728,5802245.6736,8589450.0744,10951358.9808,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"22",2020-09-10,11,18.3343793888503,22.8128368668968,14.7351015367176,4959249.2472,1913829.7248,2039140.0044,892361.082,3318823.7688,2931501.0864,3964361.5728,10180510.8972,14103102.3768,4249157.6628,622754.1168,842996.4264,10036214.2116,9846350.1516,4701034.1256,1811303.1324,4382062.5048,691105.1784,6470567.1648,8502112.6068,10974142.668,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"23",2020-09-11,12,10.3854110562424,13.0310636849445,8.27689630062478,5209869.8064,1465750.5432,1875856.9128,744267.1152,3261864.5508,3049216.8036,3649187.2332,9702053.466,14619532.62,4974438.372,824010.0204,1306264.7328,10765292.202,10715927.5464,5388342.0228,2023950.8796,4199793.0072,953117.5812,5988312.4524,9197015.0664,11061480.1356,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"24",2020-09-12,10,17.1744747239217,21.5415706051946,13.6927147722227,4845330.8112,1404994.044,1864465.0692,702497.022,3102378.7404,2737839.7452,3671970.9204,9565351.3428,14554978.8396,4025118.072,983495.8308,953117.5812,10036214.2116,9466622.0316,5464287.6468,2289760.5636,4177009.32,748064.3964,6147798.2628,9056515.662,12018394.998,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"25",2020-09-13,13,10.363029102444,13.9180579422624,7.71604577474873,4985830.2156,1442966.856,1629033.6348,755658.9588,3296040.0816,2415070.8432,3660579.0768,9891917.526,14232209.9376,4522561.9092,634145.9604,1431575.0124,10203294.5844,9083096.6304,4841533.53,2293557.8448,4241563.1004,835401.864,6219946.6056,10658968.3284,11703220.6584,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"26",2020-09-14,6,7.25584964071164,9.17222217096544,5.73986903362086,4841533.53,1621439.0724,1511317.9176,899955.6444,2999852.148,2775812.5572,4009928.9472,9489405.7188,13605658.5396,5016208.4652,584781.3048,896158.3632,10161524.4912,10302023.8956,4985830.2156,2225206.7832,3884618.6676,683510.616,6269311.2612,9113474.88,11076669.2604,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"27",2020-09-15,15,9.04491457671411,11.3163231579106,7.22942236258659,4716223.2504,1777127.6016,2213814.9396,702497.022,3413755.7988,3094784.178,4230171.2568,9698256.1848,14384101.1856,4712425.9692,527822.0868,1146778.9224,10415942.3316,10100767.992,5263031.7432,1902437.8812,3869429.5428,949320.3,5566814.2392,9295744.3776,10488090.6744,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"28",2020-09-16,24,20.2776777534966,26.8359157708658,15.3221607410562,5490868.6152,1780924.8828,2111288.3472,786037.2084,3706146.4512,2996054.8668,3858037.6992,10123551.6792,14676491.838,5247842.6184,1180954.4532,770848.0836,10685549.2968,10218483.7092,5900974.9848,2532786.5604,4290927.756,694902.4596,6884470.8156,8843867.9148,11050088.292,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"29",2020-09-17,10,10.7522497821366,13.4084919027016,8.62221316285113,4742804.2188,1716371.1024,1648020.0408,706294.3032,3998537.1036,2965676.6172,3398566.674,9276757.9716,14277777.312,4902290.0292,383525.4012,953117.5812,10374172.2384,9759012.684,5342774.6484,1925221.5684,4351684.2552,1256900.0772,6219946.6056,9576743.1864,10920980.7312,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
"30",2020-09-18,16,20.2401390003679,25.8644366051513,15.8388614068099,4864317.2172,1416385.8876,2175842.1276,1139184.36,3652984.5144,3277053.6756,3971956.1352,9341311.752,14061332.2836,3987145.26,899955.6444,979698.5496,10370374.9572,9660283.3728,5513652.3024,2247990.4704,4871911.7796,1150576.2036,6588282.882,9926093.0568,11000723.6364,-0.342347859506136,1.99069938461493e-07,3.10732743111333e-07,3.59702186944499e-07,-4.85174022485205e-07,2.90355701908959e-07,1.01264305482437e-07,-1.06692554075115e-07,2.17870625304232e-07,-1.36514197642903e-07,-2.50638056053121e-07,6.29236392334429e-07,-2.75689960465892e-07,-2.23979367333778e-07,6.53115514331296e-08,-1.75876000816493e-07,3.39553725247093e-07,5.40229494839326e-07,3.07474419521122e-07,-1.18244888286715e-07,-9.02564376904992e-08,1.74335118041758e-07,0.809372073155232,0.00109997940491692,0.00885425527989696,0.00183326614126532,1.31889753824009e-06,0.00149713841954235,0.00763959330138322,0.107677283629508,6.6332554481091e-07,1.51779235736624e-06,0.00116806220393253,0.000315782291147603,0.0915522638648106,0.000326314167446344,0.0793527559521891,0.0261840725345727,0.0112128649708418,4.68913609378011e-13,0.00106128043225524,0.101834140917804,0.0617633804911628,0.000556308606546161,738.927860605806,119.69525896074,3758.26709205197
