"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_fatigue","pct_stuffy_runny_nose","pct_chest_pain","pct_anosmia_ageusia","pct_headache","pct_cmnty_sick","pct_attended_public_event","pct_direct_contact_with_non_hh","pct_wear_mask_most_time","pct_wear_mask_some_time","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_worried_ill_covid19_somewhat","pct_enough_toEat_notToo_worried","coef_(Intercept)","coef_pct_fatigue","coef_pct_stuffy_runny_nose","coef_pct_chest_pain","coef_pct_anosmia_ageusia","coef_pct_headache","coef_pct_cmnty_sick","coef_pct_attended_public_event","coef_pct_direct_contact_with_non_hh","coef_pct_wear_mask_most_time","coef_pct_wear_mask_some_time","coef_pct_feel_nervous_all_time","coef_pct_feel_nervous_most_time","coef_pct_feel_nervous_some_time","coef_pct_feel_nervous_none_time","coef_pct_feel_depressed_all_time","coef_pct_feel_depressed_most_time","coef_pct_feel_depressed_some_time","coef_pct_worried_ill_covid19_somewhat","coef_pct_enough_toEat_notToo_worried","pvals_(Intercept)","pvals_pct_fatigue","pvals_pct_stuffy_runny_nose","pvals_pct_chest_pain","pvals_pct_anosmia_ageusia","pvals_pct_headache","pvals_pct_cmnty_sick","pvals_pct_attended_public_event","pvals_pct_direct_contact_with_non_hh","pvals_pct_wear_mask_most_time","pvals_pct_wear_mask_some_time","pvals_pct_feel_nervous_all_time","pvals_pct_feel_nervous_most_time","pvals_pct_feel_nervous_some_time","pvals_pct_feel_nervous_none_time","pvals_pct_feel_depressed_all_time","pvals_pct_feel_depressed_most_time","pvals_pct_feel_depressed_some_time","pvals_pct_worried_ill_covid19_somewhat","pvals_pct_enough_toEat_notToo_worried","aic","deviance","null_deviance"
"1",2020-08-22,1,1.63524938474183,4.54083134765056,0.588887881000492,5197071.3267,4309145.4846,2386897.425,2386897.425,6170925.4761,2819721.4914,6120004.9977,14932430.2908,5814482.1273,910203.5514,0,630140.9202,1791764.3337,20797832.8965,1295289.6693,1212543.8919,4379161.1424,5006119.5327,3742655.1624,-11.5363628416092,1.2115539450982e-07,-5.65208363395748e-07,-7.57909530862576e-07,-3.46298372193046e-07,8.30622763706759e-07,1.0953439584046e-06,-2.12677846506149e-07,2.83801549348119e-07,-3.93466814899437e-07,-1.97167324537573e-06,-1.35018649434436e-06,6.45596069562492e-07,-7.25364465439472e-07,5.47883595036168e-07,8.07671990819741e-07,1.28409901205429e-06,2.18336245277143e-07,-5.15364985613204e-07,-5.55668330227281e-07,0.00231469494494595,0.151794574192661,0.0302072189972239,0.00407276500381258,0.152322532918934,0.000339409729776491,0.000961483321423023,0.107595532736801,0.000580437131961352,0.0163347666634885,0.000439000477198264,0.00244032760692376,0.014152767903812,0.00740195603044863,0.00197076903055259,0.00486318441173778,6.43232681702812e-05,0.0762013312072506,0.0029412227143814,0.000196726925031706,144.464728387422,8.63037500580824,74.8062962043735
"2",2020-08-23,1,0.201706817225032,1.01518357777257,0.0400771259561954,7144779.6255,5394388.1805,2985213.0462,2485555.8519,4375978.6125,2851546.7904,6571924.2435,17488001.8005,5107960.4895,926116.2009,420093.9468,1136163.1743,2014541.4267,23111532.1338,684243.9285,1639002.8985,3637631.6757,5464403.8383,5846307.4263,-11.5363628416092,1.2115539450982e-07,-5.65208363395748e-07,-7.57909530862576e-07,-3.46298372193046e-07,8.30622763706759e-07,1.0953439584046e-06,-2.12677846506149e-07,2.83801549348119e-07,-3.93466814899437e-07,-1.97167324537573e-06,-1.35018649434436e-06,6.45596069562492e-07,-7.25364465439472e-07,5.47883595036168e-07,8.07671990819741e-07,1.28409901205429e-06,2.18336245277143e-07,-5.15364985613204e-07,-5.55668330227281e-07,0.00231469494494595,0.151794574192661,0.0302072189972239,0.00407276500381258,0.152322532918934,0.000339409729776491,0.000961483321423023,0.107595532736801,0.000580437131961352,0.0163347666634885,0.000439000477198264,0.00244032760692376,0.014152767903812,0.00740195603044863,0.00197076903055259,0.00486318441173778,6.43232681702812e-05,0.0762013312072506,0.0029412227143814,0.000196726925031706,144.464728387422,8.63037500580824,74.8062962043735
"3",2020-08-24,2,2.1505602379586,6.32031392777651,0.731753104345499,6043624.2801,7590333.8115,3764932.8717,3421219.6425,6963375.4212,5846307.4263,6552829.0641,15222040.5117,7380286.8381,375538.5282,0,1514884.2324,2651047.4067,21217926.8433,2546023.92,270515.0415,3608988.9066,6100909.8183,4137288.87,-11.5363628416092,1.2115539450982e-07,-5.65208363395748e-07,-7.57909530862576e-07,-3.46298372193046e-07,8.30622763706759e-07,1.0953439584046e-06,-2.12677846506149e-07,2.83801549348119e-07,-3.93466814899437e-07,-1.97167324537573e-06,-1.35018649434436e-06,6.45596069562492e-07,-7.25364465439472e-07,5.47883595036168e-07,8.07671990819741e-07,1.28409901205429e-06,2.18336245277143e-07,-5.15364985613204e-07,-5.55668330227281e-07,0.00231469494494595,0.151794574192661,0.0302072189972239,0.00407276500381258,0.152322532918934,0.000339409729776491,0.000961483321423023,0.107595532736801,0.000580437131961352,0.0163347666634885,0.000439000477198264,0.00244032760692376,0.014152767903812,0.00740195603044863,0.00197076903055259,0.00486318441173778,6.43232681702812e-05,0.0762013312072506,0.0029412227143814,0.000196726925031706,144.464728387422,8.63037500580824,74.8062962043735
"4",2020-08-25,4,4.03085666164261,8.11135629176281,2.00309354468974,4971111.7038,5410300.83,2994760.6359,3701282.2737,8376418.6968,4290050.3052,6995200.7202,18789656.5296,4095915.9813,525117.4335,747894.5265,884743.3122,2001811.3071,19890811.875,0,1502154.1128,4315510.5444,5785839.3582,5063405.0709,-11.5363628416092,1.2115539450982e-07,-5.65208363395748e-07,-7.57909530862576e-07,-3.46298372193046e-07,8.30622763706759e-07,1.0953439584046e-06,-2.12677846506149e-07,2.83801549348119e-07,-3.93466814899437e-07,-1.97167324537573e-06,-1.35018649434436e-06,6.45596069562492e-07,-7.25364465439472e-07,5.47883595036168e-07,8.07671990819741e-07,1.28409901205429e-06,2.18336245277143e-07,-5.15364985613204e-07,-5.55668330227281e-07,0.00231469494494595,0.151794574192661,0.0302072189972239,0.00407276500381258,0.152322532918934,0.000339409729776491,0.000961483321423023,0.107595532736801,0.000580437131961352,0.0163347666634885,0.000439000477198264,0.00244032760692376,0.014152767903812,0.00740195603044863,0.00197076903055259,0.00486318441173778,6.43232681702812e-05,0.0762013312072506,0.0029412227143814,0.000196726925031706,144.464728387422,8.63037500580824,74.8062962043735
"5",2020-08-26,2,2.40952310437506,6.79379543625173,0.854574095583955,6772423.6272,5983156.212,5063405.0709,5063405.0709,8140911.4842,6158195.3565,6295044.1422,13290244.8624,3147522.0711,315070.4601,0,537847.5531,2918379.9183,22656430.3581,407363.8272,1110702.9351,3602623.8468,5814482.1273,6661035.0807,-11.5363628416092,1.2115539450982e-07,-5.65208363395748e-07,-7.57909530862576e-07,-3.46298372193046e-07,8.30622763706759e-07,1.0953439584046e-06,-2.12677846506149e-07,2.83801549348119e-07,-3.93466814899437e-07,-1.97167324537573e-06,-1.35018649434436e-06,6.45596069562492e-07,-7.25364465439472e-07,5.47883595036168e-07,8.07671990819741e-07,1.28409901205429e-06,2.18336245277143e-07,-5.15364985613204e-07,-5.55668330227281e-07,0.00231469494494595,0.151794574192661,0.0302072189972239,0.00407276500381258,0.152322532918934,0.000339409729776491,0.000961483321423023,0.107595532736801,0.000580437131961352,0.0163347666634885,0.000439000477198264,0.00244032760692376,0.014152767903812,0.00740195603044863,0.00197076903055259,0.00486318441173778,6.43232681702812e-05,0.0762013312072506,0.0029412227143814,0.000196726925031706,144.464728387422,8.63037500580824,74.8062962043735
"6",2020-08-27,1,0.983820018969054,3.12374035034589,0.309853483698507,6661035.0807,6750145.9179,2402810.0745,1514884.2324,7956324.75,4340970.7836,4796072.5593,16771932.573,5079317.7204,518752.3737,814727.6544,741529.4667,2565119.0994,22573684.5807,423276.4767,407363.8272,2221405.8702,7466215.1454,4671953.8932,-11.5363628416092,1.2115539450982e-07,-5.65208363395748e-07,-7.57909530862576e-07,-3.46298372193046e-07,8.30622763706759e-07,1.0953439584046e-06,-2.12677846506149e-07,2.83801549348119e-07,-3.93466814899437e-07,-1.97167324537573e-06,-1.35018649434436e-06,6.45596069562492e-07,-7.25364465439472e-07,5.47883595036168e-07,8.07671990819741e-07,1.28409901205429e-06,2.18336245277143e-07,-5.15364985613204e-07,-5.55668330227281e-07,0.00231469494494595,0.151794574192661,0.0302072189972239,0.00407276500381258,0.152322532918934,0.000339409729776491,0.000961483321423023,0.107595532736801,0.000580437131961352,0.0163347666634885,0.000439000477198264,0.00244032760692376,0.014152767903812,0.00740195603044863,0.00197076903055259,0.00486318441173778,6.43232681702812e-05,0.0762013312072506,0.0029412227143814,0.000196726925031706,144.464728387422,8.63037500580824,74.8062962043735
"7",2020-08-28,2,2.46784810590793,6.50574981126656,0.936137178728621,7424842.2567,5881315.2552,3408489.5229,2651047.4067,5703093.5808,5852672.4861,8525997.6021,16848313.2906,579220.4418,225959.6229,1696288.4367,766989.7059,3398941.9332,21472529.2353,2221405.8702,0,2854729.3203,5072952.6606,4290050.3052,-11.5363628416092,1.2115539450982e-07,-5.65208363395748e-07,-7.57909530862576e-07,-3.46298372193046e-07,8.30622763706759e-07,1.0953439584046e-06,-2.12677846506149e-07,2.83801549348119e-07,-3.93466814899437e-07,-1.97167324537573e-06,-1.35018649434436e-06,6.45596069562492e-07,-7.25364465439472e-07,5.47883595036168e-07,8.07671990819741e-07,1.28409901205429e-06,2.18336245277143e-07,-5.15364985613204e-07,-5.55668330227281e-07,0.00231469494494595,0.151794574192661,0.0302072189972239,0.00407276500381258,0.152322532918934,0.000339409729776491,0.000961483321423023,0.107595532736801,0.000580437131961352,0.0163347666634885,0.000439000477198264,0.00244032760692376,0.014152767903812,0.00740195603044863,0.00197076903055259,0.00486318441173778,6.43232681702812e-05,0.0762013312072506,0.0029412227143814,0.000196726925031706,144.464728387422,8.63037500580824,74.8062962043735
"8",2020-08-29,1,0.822301972371557,3.22686003934651,0.209547524690004,3866773.8285,4713326.7819,6037259.2203,4939286.4048,7488492.8547,7835388.6138,8611925.9094,17783977.0812,2861094.3801,0,448736.7159,404181.2973,1473511.3437,17726691.543,0,0,4267772.5959,5986338.7419,5785839.3582,-11.5363628416092,1.2115539450982e-07,-5.65208363395748e-07,-7.57909530862576e-07,-3.46298372193046e-07,8.30622763706759e-07,1.0953439584046e-06,-2.12677846506149e-07,2.83801549348119e-07,-3.93466814899437e-07,-1.97167324537573e-06,-1.35018649434436e-06,6.45596069562492e-07,-7.25364465439472e-07,5.47883595036168e-07,8.07671990819741e-07,1.28409901205429e-06,2.18336245277143e-07,-5.15364985613204e-07,-5.55668330227281e-07,0.00231469494494595,0.151794574192661,0.0302072189972239,0.00407276500381258,0.152322532918934,0.000339409729776491,0.000961483321423023,0.107595532736801,0.000580437131961352,0.0163347666634885,0.000439000477198264,0.00244032760692376,0.014152767903812,0.00740195603044863,0.00197076903055259,0.00486318441173778,6.43232681702812e-05,0.0762013312072506,0.0029412227143814,0.000196726925031706,144.464728387422,8.63037500580824,74.8062962043735
"9",2020-08-30,1,0.609068785457438,4.00048954657421,0.0927298474598619,6740598.3282,5636260.4529,2479190.7921,2479190.7921,10973363.0952,2819721.4914,8236387.3812,13936298.4321,4407803.9115,0,1368487.857,1623090.249,3214355.199,19808066.0976,1963620.9483,1209361.362,3535790.7189,8392331.3463,6896542.2933,-11.5363628416092,1.2115539450982e-07,-5.65208363395748e-07,-7.57909530862576e-07,-3.46298372193046e-07,8.30622763706759e-07,1.0953439584046e-06,-2.12677846506149e-07,2.83801549348119e-07,-3.93466814899437e-07,-1.97167324537573e-06,-1.35018649434436e-06,6.45596069562492e-07,-7.25364465439472e-07,5.47883595036168e-07,8.07671990819741e-07,1.28409901205429e-06,2.18336245277143e-07,-5.15364985613204e-07,-5.55668330227281e-07,0.00231469494494595,0.151794574192661,0.0302072189972239,0.00407276500381258,0.152322532918934,0.000339409729776491,0.000961483321423023,0.107595532736801,0.000580437131961352,0.0163347666634885,0.000439000477198264,0.00244032760692376,0.014152767903812,0.00740195603044863,0.00197076903055259,0.00486318441173778,6.43232681702812e-05,0.0762013312072506,0.0029412227143814,0.000196726925031706,144.464728387422,8.63037500580824,74.8062962043735
"10",2020-08-31,0,0.17238936461097,1.07108397251167,0.0277458105934363,6584654.3631,5305277.3433,3978162.375,3978162.375,5372110.4712,3799940.7006,9668525.8362,17427533.7324,4773794.85,0,429641.5365,1915882.9998,1448051.1045,20705539.5294,1273011.96,661966.2192,2819721.4914,6431892.9279,6107274.8781,-11.5363628416092,1.2115539450982e-07,-5.65208363395748e-07,-7.57909530862576e-07,-3.46298372193046e-07,8.30622763706759e-07,1.0953439584046e-06,-2.12677846506149e-07,2.83801549348119e-07,-3.93466814899437e-07,-1.97167324537573e-06,-1.35018649434436e-06,6.45596069562492e-07,-7.25364465439472e-07,5.47883595036168e-07,8.07671990819741e-07,1.28409901205429e-06,2.18336245277143e-07,-5.15364985613204e-07,-5.55668330227281e-07,0.00231469494494595,0.151794574192661,0.0302072189972239,0.00407276500381258,0.152322532918934,0.000339409729776491,0.000961483321423023,0.107595532736801,0.000580437131961352,0.0163347666634885,0.000439000477198264,0.00244032760692376,0.014152767903812,0.00740195603044863,0.00197076903055259,0.00486318441173778,6.43232681702812e-05,0.0762013312072506,0.0029412227143814,0.000196726925031706,144.464728387422,8.63037500580824,74.8062962043735
