"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_feel_depressed_little_time","pct_worried_ill_covid19_notWorried","coef_(Intercept)","coef_pct_feel_depressed_little_time","coef_pct_worried_ill_covid19_notWorried","pvals_(Intercept)","pvals_pct_feel_depressed_little_time","pvals_pct_worried_ill_covid19_notWorried","aic","deviance","null_deviance"
"1",2020-08-26,0,2.22044604925031e-16,Inf,2.22044604925031e-16,778682.4936,1412438.2086,743.778842608838,-0.000824452052394704,-0.000191427735302892,0.999646949788287,0.999644354211253,0.999655930728664,12.6138283229666,2.42380873115852e-10,22.8366223855177
"2",2020-08-27,0,2.22044604925031e-16,Inf,2.22044604925031e-16,728938.6488,1618109.8746,743.778842608838,-0.000824452052394704,-0.000191427735302892,0.999646949788287,0.999644354211253,0.999655930728664,12.6138283229666,2.42380873115852e-10,22.8366223855177
"3",2020-08-28,0,2.22044604925031e-16,Inf,2.22044604925031e-16,718894.2186,1457877.2976,743.778842608838,-0.000824452052394704,-0.000191427735302892,0.999646949788287,0.999644354211253,0.999655930728664,12.6138283229666,2.42380873115852e-10,22.8366223855177
"4",2020-08-29,0,2.22044604925031e-16,Inf,2.22044604925031e-16,843732.1368,1477966.158,743.778842608838,-0.000824452052394704,-0.000191427735302892,0.999646949788287,0.999644354211253,0.999655930728664,12.6138283229666,2.42380873115852e-10,22.8366223855177
"5",2020-08-30,0,2.22044604925031e-16,Inf,2.22044604925031e-16,790161.8424,1703248.3782,743.778842608838,-0.000824452052394704,-0.000191427735302892,0.999646949788287,0.999644354211253,0.999655930728664,12.6138283229666,2.42380873115852e-10,22.8366223855177
"6",2020-08-31,0,2.22044604925031e-16,Inf,2.22044604925031e-16,790640.1486,1445919.6426,743.778842608838,-0.000824452052394704,-0.000191427735302892,0.999646949788287,0.999644354211253,0.999655930728664,12.6138283229666,2.42380873115852e-10,22.8366223855177
"7",2020-09-01,0,2.22044604925031e-16,Inf,2.22044604925031e-16,828904.6446,963786.993,743.778842608838,-0.000824452052394704,-0.000191427735302892,0.999646949788287,0.999644354211253,0.999655930728664,12.6138283229666,2.42380873115852e-10,22.8366223855177
"8",2020-09-02,0,2.22044604925031e-16,Inf,2.22044604925031e-16,790640.1486,974309.7294,743.778842608838,-0.000824452052394704,-0.000191427735302892,0.999646949788287,0.999644354211253,0.999655930728664,12.6138283229666,2.42380873115852e-10,22.8366223855177
"9",2020-09-03,0,2.22044604925031e-16,Inf,2.22044604925031e-16,777247.575,984354.1596,743.778842608838,-0.000824452052394704,-0.000191427735302892,0.999646949788287,0.999644354211253,0.999655930728664,12.6138283229666,2.42380873115852e-10,22.8366223855177
"10",2020-09-04,0,2.35727476628496e-11,Inf,2.22044604925031e-16,730373.5674,867647.4468,743.778842608838,-0.000824452052394704,-0.000191427735302892,0.999646949788287,0.999644354211253,0.999655930728664,12.6138283229666,2.42380873115852e-10,22.8366223855177
