"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_cough","pct_fatigue","pct_stuffy_runny_nose","pct_sore_throat","pct_anosmia_ageusia","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_depressed_all_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_notTooWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_finances_very_worried","pct_finances_notToo_worried","coef_(Intercept)","coef_pct_cough","coef_pct_fatigue","coef_pct_stuffy_runny_nose","coef_pct_sore_throat","coef_pct_anosmia_ageusia","coef_pct_headache","coef_pct_cmnty_sick","coef_pct_ever_tested","coef_pct_tested_recently","coef_pct_worked_outside_home","coef_pct_spent_time_with_non_hh","coef_pct_attended_public_event","coef_pct_wear_mask_most_time","coef_pct_wear_mask_half_time","coef_pct_feel_nervous_all_time","coef_pct_feel_nervous_most_time","coef_pct_feel_nervous_some_time","coef_pct_feel_depressed_all_time","coef_pct_feel_depressed_some_time","coef_pct_feel_depressed_little_time","coef_pct_feel_depressed_none_time","coef_pct_worried_ill_covid19_notTooWorried","coef_pct_enough_toEat_very_worried","coef_pct_enough_toEat_somewhat_worried","coef_pct_enough_toEat_notToo_worried","coef_pct_enough_toEat_not_worried","coef_pct_finances_very_worried","coef_pct_finances_notToo_worried","pvals_(Intercept)","pvals_pct_cough","pvals_pct_fatigue","pvals_pct_stuffy_runny_nose","pvals_pct_sore_throat","pvals_pct_anosmia_ageusia","pvals_pct_headache","pvals_pct_cmnty_sick","pvals_pct_ever_tested","pvals_pct_tested_recently","pvals_pct_worked_outside_home","pvals_pct_spent_time_with_non_hh","pvals_pct_attended_public_event","pvals_pct_wear_mask_most_time","pvals_pct_wear_mask_half_time","pvals_pct_feel_nervous_all_time","pvals_pct_feel_nervous_most_time","pvals_pct_feel_nervous_some_time","pvals_pct_feel_depressed_all_time","pvals_pct_feel_depressed_some_time","pvals_pct_feel_depressed_little_time","pvals_pct_feel_depressed_none_time","pvals_pct_worried_ill_covid19_notTooWorried","pvals_pct_enough_toEat_very_worried","pvals_pct_enough_toEat_somewhat_worried","pvals_pct_enough_toEat_notToo_worried","pvals_pct_enough_toEat_not_worried","pvals_pct_finances_very_worried","pvals_pct_finances_notToo_worried","aic","deviance","null_deviance"
"1",2020-08-23,4,5.81222419072128,19.2160326211608,1.75800857071843,1144913.1859,2840647.7309,1422078.0736,1280571.9495,500534.0588,2441857.7448,658412.7923,983526.0361,3897850.5093,6320996.7005,6704583.5493,4012458.7751,2009153.0678,1823207.0039,210504.978,763665.2813,2321402.1185,334469.0206,2071135.0891,2762293.1002,4581991.6878,1954187.8791,1015101.7828,2007983.5957,2321402.1185,3990238.8052,2639498.5297,2549449.178,-13.6138278247033,1.17550211431868e-06,-2.32551543519685e-06,1.25011062266472e-06,1.9703308079382e-06,-1.30400060339739e-06,1.38659943720238e-06,-1.37827076426908e-06,2.51375631674605e-06,6.94937193258927e-07,1.15956623543979e-06,-2.02065961717774e-06,1.58920877944983e-06,1.36806113255655e-06,2.2877283526129e-06,-5.85456429907559e-06,-3.09521667497286e-06,-2.34865229360996e-06,5.52581095664645e-06,1.99032783806661e-06,-9.01875884034262e-07,-6.20411913870571e-07,-1.86352759136977e-06,1.80488686741589e-06,1.72412489460573e-06,6.61250567417677e-07,-5.52640925434427e-07,1.08942992593442e-06,2.66798880802234e-06,0.0158939528960779,0.0228581320149103,7.85631276866429e-06,0.0136129573779438,0.00295701026290218,0.0551889707994319,0.000576264079512959,0.000438986334281578,3.37023261784906e-05,7.12386943961174e-06,5.12678796128685e-06,4.91251836182419e-07,8.73293846176999e-06,7.23362488219109e-05,5.04285547027636e-05,1.37051508021904e-05,3.509289255676e-05,1.31828970288775e-06,2.36096553393406e-09,8.3706451264834e-05,0.0742906027961099,0.0825689460579538,0.00395166892691921,0.00350818828865463,0.00128695656710111,0.112728768417164,0.134740422338072,0.00451974149873289,7.72840732479453e-07,594.231726241646,95.504492071859,450.379684040521
"2",2020-08-24,0,0.000507962397621052,0.00375897729727617,6.864255274537e-05,873595.6587,3141202.0606,1134387.937,824477.8305,385925.793,2204454.9085,1063050.1389,500534.0588,3628871.9263,5705854.3759,6644940.4722,3168099.9189,2123761.3336,1914425.8277,249097.5573,926221.9032,2425485.1354,187115.536,2570499.6758,2955255.9967,4167998.5644,1891036.3857,1072405.9157,1479382.2065,1728479.7638,4662685.2627,2669904.8043,2088677.1706,-13.6138278247033,1.17550211431868e-06,-2.32551543519685e-06,1.25011062266472e-06,1.9703308079382e-06,-1.30400060339739e-06,1.38659943720238e-06,-1.37827076426908e-06,2.51375631674605e-06,6.94937193258927e-07,1.15956623543979e-06,-2.02065961717774e-06,1.58920877944983e-06,1.36806113255655e-06,2.2877283526129e-06,-5.85456429907559e-06,-3.09521667497286e-06,-2.34865229360996e-06,5.52581095664645e-06,1.99032783806661e-06,-9.01875884034262e-07,-6.20411913870571e-07,-1.86352759136977e-06,1.80488686741589e-06,1.72412489460573e-06,6.61250567417677e-07,-5.52640925434427e-07,1.08942992593442e-06,2.66798880802234e-06,0.0158939528960779,0.0228581320149103,7.85631276866429e-06,0.0136129573779438,0.00295701026290218,0.0551889707994319,0.000576264079512959,0.000438986334281578,3.37023261784906e-05,7.12386943961174e-06,5.12678796128685e-06,4.91251836182419e-07,8.73293846176999e-06,7.23362488219109e-05,5.04285547027636e-05,1.37051508021904e-05,3.509289255676e-05,1.31828970288775e-06,2.36096553393406e-09,8.3706451264834e-05,0.0742906027961099,0.0825689460579538,0.00395166892691921,0.00350818828865463,0.00128695656710111,0.112728768417164,0.134740422338072,0.00451974149873289,7.72840732479453e-07,594.231726241646,95.504492071859,450.379684040521
"3",2020-08-25,3,2.18654269488148,7.32402888686074,0.65277854994764,990542.8687,2950578.1083,1735496.5964,1287588.7821,623328.6293,2678091.109,819799.9421,858392.5214,4677888.4,5482485.2048,6271878.8723,3405502.7552,2081660.338,2790360.4306,210504.978,932069.2637,2779835.1817,174251.3429,2699141.6068,2935374.971,5028730.03,2181065.4665,1216250.984,1898053.2183,2129608.6941,4427621.3706,3121321.0349,2321402.1185,-13.6138278247033,1.17550211431868e-06,-2.32551543519685e-06,1.25011062266472e-06,1.9703308079382e-06,-1.30400060339739e-06,1.38659943720238e-06,-1.37827076426908e-06,2.51375631674605e-06,6.94937193258927e-07,1.15956623543979e-06,-2.02065961717774e-06,1.58920877944983e-06,1.36806113255655e-06,2.2877283526129e-06,-5.85456429907559e-06,-3.09521667497286e-06,-2.34865229360996e-06,5.52581095664645e-06,1.99032783806661e-06,-9.01875884034262e-07,-6.20411913870571e-07,-1.86352759136977e-06,1.80488686741589e-06,1.72412489460573e-06,6.61250567417677e-07,-5.52640925434427e-07,1.08942992593442e-06,2.66798880802234e-06,0.0158939528960779,0.0228581320149103,7.85631276866429e-06,0.0136129573779438,0.00295701026290218,0.0551889707994319,0.000576264079512959,0.000438986334281578,3.37023261784906e-05,7.12386943961174e-06,5.12678796128685e-06,4.91251836182419e-07,8.73293846176999e-06,7.23362488219109e-05,5.04285547027636e-05,1.37051508021904e-05,3.509289255676e-05,1.31828970288775e-06,2.36096553393406e-09,8.3706451264834e-05,0.0742906027961099,0.0825689460579538,0.00395166892691921,0.00350818828865463,0.00128695656710111,0.112728768417164,0.134740422338072,0.00451974149873289,7.72840732479453e-07,594.231726241646,95.504492071859,450.379684040521
"4",2020-08-26,0,0.0808822533887369,0.300549508833792,0.0217665932598733,1005746.006,3154066.2537,1261860.3959,1089947.9972,377739.4883,2082829.8101,894646.1565,723903.2299,3742310.72,6090610.6968,6427418.6616,3797275.9087,1953018.407,2381045.1956,439721.5096,561346.608,2850003.5077,404637.3466,2559974.4269,2909646.5848,4638126.3486,1972899.4327,1363604.4686,1770580.7594,1958865.7675,5060305.7767,2520212.3755,2177557.0502,-13.6138278247033,1.17550211431868e-06,-2.32551543519685e-06,1.25011062266472e-06,1.9703308079382e-06,-1.30400060339739e-06,1.38659943720238e-06,-1.37827076426908e-06,2.51375631674605e-06,6.94937193258927e-07,1.15956623543979e-06,-2.02065961717774e-06,1.58920877944983e-06,1.36806113255655e-06,2.2877283526129e-06,-5.85456429907559e-06,-3.09521667497286e-06,-2.34865229360996e-06,5.52581095664645e-06,1.99032783806661e-06,-9.01875884034262e-07,-6.20411913870571e-07,-1.86352759136977e-06,1.80488686741589e-06,1.72412489460573e-06,6.61250567417677e-07,-5.52640925434427e-07,1.08942992593442e-06,2.66798880802234e-06,0.0158939528960779,0.0228581320149103,7.85631276866429e-06,0.0136129573779438,0.00295701026290218,0.0551889707994319,0.000576264079512959,0.000438986334281578,3.37023261784906e-05,7.12386943961174e-06,5.12678796128685e-06,4.91251836182419e-07,8.73293846176999e-06,7.23362488219109e-05,5.04285547027636e-05,1.37051508021904e-05,3.509289255676e-05,1.31828970288775e-06,2.36096553393406e-09,8.3706451264834e-05,0.0742906027961099,0.0825689460579538,0.00395166892691921,0.00350818828865463,0.00128695656710111,0.112728768417164,0.134740422338072,0.00451974149873289,7.72840732479453e-07,594.231726241646,95.504492071859,450.379684040521
"5",2020-08-27,0,0.198608926552717,0.942998831502871,0.0418298563992466,643209.655,3141202.0606,1337876.0824,1237301.4818,208166.0338,2306198.9812,651395.9597,684141.1785,2558804.9548,6206388.4347,7292828.0156,3061677.9578,2047745.6471,2672243.7485,232724.9479,809274.6932,2707327.9115,332130.0764,2720192.1046,2952917.0525,4490772.864,1479382.2065,1240809.8981,1513296.8974,2227844.3505,4200743.7832,3314283.9314,2338944.2,-13.6138278247033,1.17550211431868e-06,-2.32551543519685e-06,1.25011062266472e-06,1.9703308079382e-06,-1.30400060339739e-06,1.38659943720238e-06,-1.37827076426908e-06,2.51375631674605e-06,6.94937193258927e-07,1.15956623543979e-06,-2.02065961717774e-06,1.58920877944983e-06,1.36806113255655e-06,2.2877283526129e-06,-5.85456429907559e-06,-3.09521667497286e-06,-2.34865229360996e-06,5.52581095664645e-06,1.99032783806661e-06,-9.01875884034262e-07,-6.20411913870571e-07,-1.86352759136977e-06,1.80488686741589e-06,1.72412489460573e-06,6.61250567417677e-07,-5.52640925434427e-07,1.08942992593442e-06,2.66798880802234e-06,0.0158939528960779,0.0228581320149103,7.85631276866429e-06,0.0136129573779438,0.00295701026290218,0.0551889707994319,0.000576264079512959,0.000438986334281578,3.37023261784906e-05,7.12386943961174e-06,5.12678796128685e-06,4.91251836182419e-07,8.73293846176999e-06,7.23362488219109e-05,5.04285547027636e-05,1.37051508021904e-05,3.509289255676e-05,1.31828970288775e-06,2.36096553393406e-09,8.3706451264834e-05,0.0742906027961099,0.0825689460579538,0.00395166892691921,0.00350818828865463,0.00128695656710111,0.112728768417164,0.134740422338072,0.00451974149873289,7.72840732479453e-07,594.231726241646,95.504492071859,450.379684040521
"6",2020-08-28,2,1.59468006424456,4.98991275963729,0.509629051607686,1205725.7351,3269843.9916,1375299.1896,837342.0236,519245.6124,2241878.0157,949611.3452,674785.4017,5503535.7026,5907003.5771,6926783.2483,3205523.0261,2003305.7073,2619617.504,125133.5147,599939.1873,2527229.2081,473636.2005,2460569.2984,2392739.9166,4436977.1474,1491076.9275,1194031.0141,1475873.7902,2286317.9555,4373825.654,2728378.4093,2064118.2565,-13.6138278247033,1.17550211431868e-06,-2.32551543519685e-06,1.25011062266472e-06,1.9703308079382e-06,-1.30400060339739e-06,1.38659943720238e-06,-1.37827076426908e-06,2.51375631674605e-06,6.94937193258927e-07,1.15956623543979e-06,-2.02065961717774e-06,1.58920877944983e-06,1.36806113255655e-06,2.2877283526129e-06,-5.85456429907559e-06,-3.09521667497286e-06,-2.34865229360996e-06,5.52581095664645e-06,1.99032783806661e-06,-9.01875884034262e-07,-6.20411913870571e-07,-1.86352759136977e-06,1.80488686741589e-06,1.72412489460573e-06,6.61250567417677e-07,-5.52640925434427e-07,1.08942992593442e-06,2.66798880802234e-06,0.0158939528960779,0.0228581320149103,7.85631276866429e-06,0.0136129573779438,0.00295701026290218,0.0551889707994319,0.000576264079512959,0.000438986334281578,3.37023261784906e-05,7.12386943961174e-06,5.12678796128685e-06,4.91251836182419e-07,8.73293846176999e-06,7.23362488219109e-05,5.04285547027636e-05,1.37051508021904e-05,3.509289255676e-05,1.31828970288775e-06,2.36096553393406e-09,8.3706451264834e-05,0.0742906027961099,0.0825689460579538,0.00395166892691921,0.00350818828865463,0.00128695656710111,0.112728768417164,0.134740422338072,0.00451974149873289,7.72840732479453e-07,594.231726241646,95.504492071859,450.379684040521
"7",2020-08-29,1,0.481558639718457,2.48791078732683,0.0932102246868173,978848.1477,3456959.5276,1340215.0266,715716.9252,527431.9171,2736564.714,875934.6029,1011593.3665,3341181.7897,5766666.9251,6402859.7475,3048813.7647,2503839.7661,2247725.3762,85371.4633,960136.5941,2259420.0972,214013.3943,2569330.2037,3914223.1187,5286013.892,1557736.8372,1185844.7094,2273453.7624,2308537.9254,4420604.538,2329588.4232,2726039.4651,-13.6138278247033,1.17550211431868e-06,-2.32551543519685e-06,1.25011062266472e-06,1.9703308079382e-06,-1.30400060339739e-06,1.38659943720238e-06,-1.37827076426908e-06,2.51375631674605e-06,6.94937193258927e-07,1.15956623543979e-06,-2.02065961717774e-06,1.58920877944983e-06,1.36806113255655e-06,2.2877283526129e-06,-5.85456429907559e-06,-3.09521667497286e-06,-2.34865229360996e-06,5.52581095664645e-06,1.99032783806661e-06,-9.01875884034262e-07,-6.20411913870571e-07,-1.86352759136977e-06,1.80488686741589e-06,1.72412489460573e-06,6.61250567417677e-07,-5.52640925434427e-07,1.08942992593442e-06,2.66798880802234e-06,0.0158939528960779,0.0228581320149103,7.85631276866429e-06,0.0136129573779438,0.00295701026290218,0.0551889707994319,0.000576264079512959,0.000438986334281578,3.37023261784906e-05,7.12386943961174e-06,5.12678796128685e-06,4.91251836182419e-07,8.73293846176999e-06,7.23362488219109e-05,5.04285547027636e-05,1.37051508021904e-05,3.509289255676e-05,1.31828970288775e-06,2.36096553393406e-09,8.3706451264834e-05,0.0742906027961099,0.0825689460579538,0.00395166892691921,0.00350818828865463,0.00128695656710111,0.112728768417164,0.134740422338072,0.00451974149873289,7.72840732479453e-07,594.231726241646,95.504492071859,450.379684040521
"8",2020-08-30,2,1.43271910776242,4.38631113844124,0.467975019774136,1333198.194,3106117.8976,1022118.6154,1041999.6411,501703.5309,2875731.8939,934408.2079,666599.097,4839275.5498,5977171.9031,6860123.3386,3233590.3565,2406773.5818,2868715.0613,84201.9912,707530.6205,3351707.0386,363705.8231,2779835.1817,2887426.6149,4966748.0087,1513296.8974,1278233.0053,1887527.9694,2542432.3454,4650990.5417,2506178.7103,1974068.9048,-13.6138278247033,1.17550211431868e-06,-2.32551543519685e-06,1.25011062266472e-06,1.9703308079382e-06,-1.30400060339739e-06,1.38659943720238e-06,-1.37827076426908e-06,2.51375631674605e-06,6.94937193258927e-07,1.15956623543979e-06,-2.02065961717774e-06,1.58920877944983e-06,1.36806113255655e-06,2.2877283526129e-06,-5.85456429907559e-06,-3.09521667497286e-06,-2.34865229360996e-06,5.52581095664645e-06,1.99032783806661e-06,-9.01875884034262e-07,-6.20411913870571e-07,-1.86352759136977e-06,1.80488686741589e-06,1.72412489460573e-06,6.61250567417677e-07,-5.52640925434427e-07,1.08942992593442e-06,2.66798880802234e-06,0.0158939528960779,0.0228581320149103,7.85631276866429e-06,0.0136129573779438,0.00295701026290218,0.0551889707994319,0.000576264079512959,0.000438986334281578,3.37023261784906e-05,7.12386943961174e-06,5.12678796128685e-06,4.91251836182419e-07,8.73293846176999e-06,7.23362488219109e-05,5.04285547027636e-05,1.37051508021904e-05,3.509289255676e-05,1.31828970288775e-06,2.36096553393406e-09,8.3706451264834e-05,0.0742906027961099,0.0825689460579538,0.00395166892691921,0.00350818828865463,0.00128695656710111,0.112728768417164,0.134740422338072,0.00451974149873289,7.72840732479453e-07,594.231726241646,95.504492071859,450.379684040521
"9",2020-08-31,0,0.0369228509046476,0.201881139560446,0.00675296821632341,1219759.4003,3430061.6693,1688717.7124,1047847.0016,402298.4024,2237200.1273,714547.4531,1002237.5897,3299080.7941,5980680.3194,6172473.7438,3418366.9483,2163523.385,2150659.1919,370722.6557,512228.7798,3224234.5797,380078.4325,2481619.7962,3293233.4336,4728175.7003,1741343.9569,1115676.3834,1970560.4885,2163523.385,5232218.1754,2536584.9849,1958865.7675,-13.6138278247033,1.17550211431868e-06,-2.32551543519685e-06,1.25011062266472e-06,1.9703308079382e-06,-1.30400060339739e-06,1.38659943720238e-06,-1.37827076426908e-06,2.51375631674605e-06,6.94937193258927e-07,1.15956623543979e-06,-2.02065961717774e-06,1.58920877944983e-06,1.36806113255655e-06,2.2877283526129e-06,-5.85456429907559e-06,-3.09521667497286e-06,-2.34865229360996e-06,5.52581095664645e-06,1.99032783806661e-06,-9.01875884034262e-07,-6.20411913870571e-07,-1.86352759136977e-06,1.80488686741589e-06,1.72412489460573e-06,6.61250567417677e-07,-5.52640925434427e-07,1.08942992593442e-06,2.66798880802234e-06,0.0158939528960779,0.0228581320149103,7.85631276866429e-06,0.0136129573779438,0.00295701026290218,0.0551889707994319,0.000576264079512959,0.000438986334281578,3.37023261784906e-05,7.12386943961174e-06,5.12678796128685e-06,4.91251836182419e-07,8.73293846176999e-06,7.23362488219109e-05,5.04285547027636e-05,1.37051508021904e-05,3.509289255676e-05,1.31828970288775e-06,2.36096553393406e-09,8.3706451264834e-05,0.0742906027961099,0.0825689460579538,0.00395166892691921,0.00350818828865463,0.00128695656710111,0.112728768417164,0.134740422338072,0.00451974149873289,7.72840732479453e-07,594.231726241646,95.504492071859,450.379684040521
"10",2020-09-01,1,1.46339174100663,5.59002440214898,0.383095892537275,1406874.9363,2988001.2155,1623227.2748,1176488.9326,444399.398,2289826.3718,790563.1396,620989.6851,4127067.0409,5481315.7327,6280065.177,3341181.7897,2627803.8087,1937815.2697,371892.1278,882951.4355,2879240.3102,480653.0331,3197336.7214,2715514.2162,4592516.9367,1686378.7682,1299283.5031,1906239.523,2554127.0664,4888393.378,1976407.849,2370519.9467,-13.6138278247033,1.17550211431868e-06,-2.32551543519685e-06,1.25011062266472e-06,1.9703308079382e-06,-1.30400060339739e-06,1.38659943720238e-06,-1.37827076426908e-06,2.51375631674605e-06,6.94937193258927e-07,1.15956623543979e-06,-2.02065961717774e-06,1.58920877944983e-06,1.36806113255655e-06,2.2877283526129e-06,-5.85456429907559e-06,-3.09521667497286e-06,-2.34865229360996e-06,5.52581095664645e-06,1.99032783806661e-06,-9.01875884034262e-07,-6.20411913870571e-07,-1.86352759136977e-06,1.80488686741589e-06,1.72412489460573e-06,6.61250567417677e-07,-5.52640925434427e-07,1.08942992593442e-06,2.66798880802234e-06,0.0158939528960779,0.0228581320149103,7.85631276866429e-06,0.0136129573779438,0.00295701026290218,0.0551889707994319,0.000576264079512959,0.000438986334281578,3.37023261784906e-05,7.12386943961174e-06,5.12678796128685e-06,4.91251836182419e-07,8.73293846176999e-06,7.23362488219109e-05,5.04285547027636e-05,1.37051508021904e-05,3.509289255676e-05,1.31828970288775e-06,2.36096553393406e-09,8.3706451264834e-05,0.0742906027961099,0.0825689460579538,0.00395166892691921,0.00350818828865463,0.00128695656710111,0.112728768417164,0.134740422338072,0.00451974149873289,7.72840732479453e-07,594.231726241646,95.504492071859,450.379684040521
