"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_difficulty_breathing","pct_fatigue","pct_chest_pain","pct_anosmia_ageusia","pct_eye_pain","pct_cmnty_sick","pct_worked_outside_home","pct_ate_outside_home","pct_wear_mask_most_time","pct_no_public","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_notTooWorried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_chills","coef_(Intercept)","coef_pct_difficulty_breathing","coef_pct_fatigue","coef_pct_chest_pain","coef_pct_anosmia_ageusia","coef_pct_eye_pain","coef_pct_cmnty_sick","coef_pct_worked_outside_home","coef_pct_ate_outside_home","coef_pct_wear_mask_most_time","coef_pct_no_public","coef_pct_feel_depressed_some_time","coef_pct_feel_depressed_little_time","coef_pct_feel_depressed_none_time","coef_pct_worried_ill_covid19_notTooWorried","coef_pct_enough_toEat_somewhat_worried","coef_pct_enough_toEat_notToo_worried","coef_pct_chills","pvals_(Intercept)","pvals_pct_difficulty_breathing","pvals_pct_fatigue","pvals_pct_chest_pain","pvals_pct_anosmia_ageusia","pvals_pct_eye_pain","pvals_pct_cmnty_sick","pvals_pct_worked_outside_home","pvals_pct_ate_outside_home","pvals_pct_wear_mask_most_time","pvals_pct_no_public","pvals_pct_feel_depressed_some_time","pvals_pct_feel_depressed_little_time","pvals_pct_feel_depressed_none_time","pvals_pct_worried_ill_covid19_notTooWorried","pvals_pct_enough_toEat_somewhat_worried","pvals_pct_enough_toEat_notToo_worried","pvals_pct_chills","aic","deviance","null_deviance"
"1",2020-07-13,276,333.744261040446,452.750083900014,246.019240500089,5370929.7709,31102913.9702,6684957.7196,8317924.4908,15819365.596,15615244.7496,40352139.8227,22823262.1381,17311999.2853,13663339.1559,16648606.5345,31881124.6971,68839755.4484,17465089.9201,31192216.8405,35185330.8982,5128536.2658,-0.273588135236037,-2.34378682714098e-07,1.51550489480782e-07,-3.22077159311087e-07,-1.53317443535902e-07,-1.3449312472405e-07,5.55296704427056e-08,-5.16143556541905e-08,-1.11094232758944e-07,-1.10145004187793e-07,-1.66698967399083e-07,1.67036520349778e-07,8.68950954376267e-08,6.44103644594989e-08,-1.18523633323064e-07,8.35418461248384e-08,1.61369672012157e-07,-1.52393480475948e-08,0.962102207101579,0.0615480587515629,0.00036344968059084,0.00673884376036612,0.0855912247565398,0.0191291571501021,0.0201057736862809,0.041720227238665,3.51587901470964e-08,0.051085412068004,0.00175124652910878,0.0208992312178102,0.114012434891991,0.137458326487233,0.0965352213446518,0.0598678163170454,0.00251183483858606,0.0719312209497277,1740.61163065151,146.578101439756,306.129870579563
"2",2020-07-14,443,470.937960828297,649.885066760279,341.264285475454,5383687.3238,31090156.4173,7310077.8117,8394469.8082,15309063.48,15768335.3844,39969413.2357,21509234.1894,17490605.0259,12795825.5587,17286484.1795,31511155.663,69617966.1753,16393455.4765,31677003.8507,34611241.0177,5447475.0883,-0.273588135236037,-2.34378682714098e-07,1.51550489480782e-07,-3.22077159311087e-07,-1.53317443535902e-07,-1.3449312472405e-07,5.55296704427056e-08,-5.16143556541905e-08,-1.11094232758944e-07,-1.10145004187793e-07,-1.66698967399083e-07,1.67036520349778e-07,8.68950954376267e-08,6.44103644594989e-08,-1.18523633323064e-07,8.35418461248384e-08,1.61369672012157e-07,-1.52393480475948e-08,0.962102207101579,0.0615480587515629,0.00036344968059084,0.00673884376036612,0.0855912247565398,0.0191291571501021,0.0201057736862809,0.041720227238665,3.51587901470964e-08,0.051085412068004,0.00175124652910878,0.0208992312178102,0.114012434891991,0.137458326487233,0.0965352213446518,0.0598678163170454,0.00251183483858606,0.0719312209497277,1740.61163065151,146.578101439756,306.129870579563
"3",2020-07-15,878,570.797674638837,753.697878521285,432.281945668104,5154051.3716,32506244.7892,6863563.4602,8828226.6068,15895910.9134,16240364.8417,38680900.3928,19901782.524,18013664.6948,13510248.5211,16406213.0294,32416941.9189,68992846.0832,17401302.1556,30886035.5709,35414966.8504,5753656.3579,-0.273588135236037,-2.34378682714098e-07,1.51550489480782e-07,-3.22077159311087e-07,-1.53317443535902e-07,-1.3449312472405e-07,5.55296704427056e-08,-5.16143556541905e-08,-1.11094232758944e-07,-1.10145004187793e-07,-1.66698967399083e-07,1.67036520349778e-07,8.68950954376267e-08,6.44103644594989e-08,-1.18523633323064e-07,8.35418461248384e-08,1.61369672012157e-07,-1.52393480475948e-08,0.962102207101579,0.0615480587515629,0.00036344968059084,0.00673884376036612,0.0855912247565398,0.0191291571501021,0.0201057736862809,0.041720227238665,3.51587901470964e-08,0.051085412068004,0.00175124652910878,0.0208992312178102,0.114012434891991,0.137458326487233,0.0965352213446518,0.0598678163170454,0.00251183483858606,0.0719312209497277,1740.61163065151,146.578101439756,306.129870579563
"4",2020-07-16,579,595.252660255598,853.535602287942,415.127065106106,4924415.4194,31064641.3115,6914593.6718,8445500.0198,15997971.3366,17082363.3331,36486601.294,19710419.2305,18779117.8688,13178552.1457,17898846.7187,31664246.2978,66339275.08,17069605.7802,31677003.8507,34828119.417,5613323.276,-0.273588135236037,-2.34378682714098e-07,1.51550489480782e-07,-3.22077159311087e-07,-1.53317443535902e-07,-1.3449312472405e-07,5.55296704427056e-08,-5.16143556541905e-08,-1.11094232758944e-07,-1.10145004187793e-07,-1.66698967399083e-07,1.67036520349778e-07,8.68950954376267e-08,6.44103644594989e-08,-1.18523633323064e-07,8.35418461248384e-08,1.61369672012157e-07,-1.52393480475948e-08,0.962102207101579,0.0615480587515629,0.00036344968059084,0.00673884376036612,0.0855912247565398,0.0191291571501021,0.0201057736862809,0.041720227238665,3.51587901470964e-08,0.051085412068004,0.00175124652910878,0.0208992312178102,0.114012434891991,0.137458326487233,0.0965352213446518,0.0598678163170454,0.00251183483858606,0.0719312209497277,1740.61163065151,146.578101439756,306.129870579563
"5",2020-07-17,668,669.192549145593,882.226492964833,507.600566751319,5575050.6173,31804579.3797,7118714.5182,9045105.0061,16482758.3468,17133393.5447,41513077.1366,19493540.8312,18013664.6948,12936158.6406,17528877.6846,32327639.0486,68163605.1447,16189334.6301,32863456.2704,35848723.649,5179566.4774,-0.273588135236037,-2.34378682714098e-07,1.51550489480782e-07,-3.22077159311087e-07,-1.53317443535902e-07,-1.3449312472405e-07,5.55296704427056e-08,-5.16143556541905e-08,-1.11094232758944e-07,-1.10145004187793e-07,-1.66698967399083e-07,1.67036520349778e-07,8.68950954376267e-08,6.44103644594989e-08,-1.18523633323064e-07,8.35418461248384e-08,1.61369672012157e-07,-1.52393480475948e-08,0.962102207101579,0.0615480587515629,0.00036344968059084,0.00673884376036612,0.0855912247565398,0.0191291571501021,0.0201057736862809,0.041720227238665,3.51587901470964e-08,0.051085412068004,0.00175124652910878,0.0208992312178102,0.114012434891991,0.137458326487233,0.0965352213446518,0.0598678163170454,0.00251183483858606,0.0719312209497277,1740.61163065151,146.578101439756,306.129870579563
"6",2020-07-18,736,724.320213889099,984.286471603489,533.015323672656,5396444.8767,31179459.2876,7080441.8595,8853741.7126,15908668.4663,16916515.1454,39892867.9183,19748691.8892,17095120.886,12693765.1355,17465089.9201,31485640.5572,69490390.6463,16151061.9714,31319792.3695,35580815.0381,5549535.5115,-0.273588135236037,-2.34378682714098e-07,1.51550489480782e-07,-3.22077159311087e-07,-1.53317443535902e-07,-1.3449312472405e-07,5.55296704427056e-08,-5.16143556541905e-08,-1.11094232758944e-07,-1.10145004187793e-07,-1.66698967399083e-07,1.67036520349778e-07,8.68950954376267e-08,6.44103644594989e-08,-1.18523633323064e-07,8.35418461248384e-08,1.61369672012157e-07,-1.52393480475948e-08,0.962102207101579,0.0615480587515629,0.00036344968059084,0.00673884376036612,0.0855912247565398,0.0191291571501021,0.0201057736862809,0.041720227238665,3.51587901470964e-08,0.051085412068004,0.00175124652910878,0.0208992312178102,0.114012434891991,0.137458326487233,0.0965352213446518,0.0598678163170454,0.00251183483858606,0.0719312209497277,1740.61163065151,146.578101439756,306.129870579563
"7",2020-07-19,578,526.099931446193,692.86528801783,399.473234774848,5294384.4535,30643642.0658,6493594.4261,8445500.0198,16674121.6403,18013664.6948,40849684.3858,20896871.6502,17924361.8245,12030372.3847,16393455.4765,31842852.0384,67933969.1925,16674121.6403,32149033.308,35134300.6866,5638838.3818,-0.273588135236037,-2.34378682714098e-07,1.51550489480782e-07,-3.22077159311087e-07,-1.53317443535902e-07,-1.3449312472405e-07,5.55296704427056e-08,-5.16143556541905e-08,-1.11094232758944e-07,-1.10145004187793e-07,-1.66698967399083e-07,1.67036520349778e-07,8.68950954376267e-08,6.44103644594989e-08,-1.18523633323064e-07,8.35418461248384e-08,1.61369672012157e-07,-1.52393480475948e-08,0.962102207101579,0.0615480587515629,0.00036344968059084,0.00673884376036612,0.0855912247565398,0.0191291571501021,0.0201057736862809,0.041720227238665,3.51587901470964e-08,0.051085412068004,0.00175124652910878,0.0208992312178102,0.114012434891991,0.137458326487233,0.0965352213446518,0.0598678163170454,0.00251183483858606,0.0719312209497277,1740.61163065151,146.578101439756,306.129870579563
"8",2020-07-20,296,595.00264551154,806.428617033964,439.007421968535,5638838.3818,32429699.4718,7271805.153,8483772.6785,16508273.4526,19021511.3739,39994928.3415,22312960.0221,17388544.6027,12260008.3369,17465089.9201,31013611.0999,69847602.1275,16291395.0533,30732944.9361,35427724.4033,5689868.5934,-0.273588135236037,-2.34378682714098e-07,1.51550489480782e-07,-3.22077159311087e-07,-1.53317443535902e-07,-1.3449312472405e-07,5.55296704427056e-08,-5.16143556541905e-08,-1.11094232758944e-07,-1.10145004187793e-07,-1.66698967399083e-07,1.67036520349778e-07,8.68950954376267e-08,6.44103644594989e-08,-1.18523633323064e-07,8.35418461248384e-08,1.61369672012157e-07,-1.52393480475948e-08,0.962102207101579,0.0615480587515629,0.00036344968059084,0.00673884376036612,0.0855912247565398,0.0191291571501021,0.0201057736862809,0.041720227238665,3.51587901470964e-08,0.051085412068004,0.00175124652910878,0.0208992312178102,0.114012434891991,0.137458326487233,0.0965352213446518,0.0598678163170454,0.00251183483858606,0.0719312209497277,1740.61163065151,146.578101439756,306.129870579563
"9",2020-07-21,301,283.137983675797,390.067727571679,205.521021436628,5511262.8528,30401248.5607,7399380.682,8317924.4908,17605423.002,19595601.2544,40569018.222,22746716.8207,16393455.4765,12234493.2311,16214849.7359,31256004.605,68635634.602,16112789.3127,30299188.1375,34879149.6286,5715383.6992,-0.273588135236037,-2.34378682714098e-07,1.51550489480782e-07,-3.22077159311087e-07,-1.53317443535902e-07,-1.3449312472405e-07,5.55296704427056e-08,-5.16143556541905e-08,-1.11094232758944e-07,-1.10145004187793e-07,-1.66698967399083e-07,1.67036520349778e-07,8.68950954376267e-08,6.44103644594989e-08,-1.18523633323064e-07,8.35418461248384e-08,1.61369672012157e-07,-1.52393480475948e-08,0.962102207101579,0.0615480587515629,0.00036344968059084,0.00673884376036612,0.0855912247565398,0.0191291571501021,0.0201057736862809,0.041720227238665,3.51587901470964e-08,0.051085412068004,0.00175124652910878,0.0208992312178102,0.114012434891991,0.137458326487233,0.0965352213446518,0.0598678163170454,0.00251183483858606,0.0719312209497277,1740.61163065151,146.578101439756,306.129870579563
"10",2020-07-22,915,626.571954660166,808.040066190915,485.857608790779,5370929.7709,32748638.2943,7156987.1769,8726166.1836,17120635.9918,18868420.7391,38604355.0754,20858598.9915,18498451.705,12948916.1935,16942030.2512,31753549.1681,68980088.5303,15883153.3605,31000853.547,35708390.5671,5804686.5695,-0.273588135236037,-2.34378682714098e-07,1.51550489480782e-07,-3.22077159311087e-07,-1.53317443535902e-07,-1.3449312472405e-07,5.55296704427056e-08,-5.16143556541905e-08,-1.11094232758944e-07,-1.10145004187793e-07,-1.66698967399083e-07,1.67036520349778e-07,8.68950954376267e-08,6.44103644594989e-08,-1.18523633323064e-07,8.35418461248384e-08,1.61369672012157e-07,-1.52393480475948e-08,0.962102207101579,0.0615480587515629,0.00036344968059084,0.00673884376036612,0.0855912247565398,0.0191291571501021,0.0201057736862809,0.041720227238665,3.51587901470964e-08,0.051085412068004,0.00175124652910878,0.0208992312178102,0.114012434891991,0.137458326487233,0.0965352213446518,0.0598678163170454,0.00251183483858606,0.0719312209497277,1740.61163065151,146.578101439756,306.129870579563
