"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_fever","pct_cough","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_anosmia_ageusia","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_ate_outside_home","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_not_worried","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_not_worried","coef_(Intercept)","coef_pct_fever","coef_pct_cough","coef_pct_aches_muscle_pain","coef_pct_sore_throat","coef_pct_chest_pain","coef_pct_anosmia_ageusia","coef_pct_ever_tested","coef_pct_tested_recently","coef_pct_worked_outside_home","coef_pct_ate_outside_home","coef_pct_wear_mask_half_time","coef_pct_wear_mask_some_time","coef_pct_wear_mask_none_time","coef_pct_feel_nervous_all_time","coef_pct_feel_nervous_most_time","coef_pct_feel_nervous_some_time","coef_pct_feel_nervous_none_time","coef_pct_feel_depressed_all_time","coef_pct_feel_depressed_some_time","coef_pct_feel_depressed_little_time","coef_pct_worried_ill_covid19_very","coef_pct_worried_ill_covid19_somewhat","coef_pct_worried_ill_covid19_notTooWorried","coef_pct_enough_toEat_somewhat_worried","coef_pct_enough_toEat_not_worried","coef_pct_finances_very_worried","coef_pct_finances_somewhat_worried","coef_pct_finances_not_worried","pvals_(Intercept)","pvals_pct_fever","pvals_pct_cough","pvals_pct_aches_muscle_pain","pvals_pct_sore_throat","pvals_pct_chest_pain","pvals_pct_anosmia_ageusia","pvals_pct_ever_tested","pvals_pct_tested_recently","pvals_pct_worked_outside_home","pvals_pct_ate_outside_home","pvals_pct_wear_mask_half_time","pvals_pct_wear_mask_some_time","pvals_pct_wear_mask_none_time","pvals_pct_feel_nervous_all_time","pvals_pct_feel_nervous_most_time","pvals_pct_feel_nervous_some_time","pvals_pct_feel_nervous_none_time","pvals_pct_feel_depressed_all_time","pvals_pct_feel_depressed_some_time","pvals_pct_feel_depressed_little_time","pvals_pct_worried_ill_covid19_very","pvals_pct_worried_ill_covid19_somewhat","pvals_pct_worried_ill_covid19_notTooWorried","pvals_pct_enough_toEat_somewhat_worried","pvals_pct_enough_toEat_not_worried","pvals_pct_finances_very_worried","pvals_pct_finances_somewhat_worried","pvals_pct_finances_not_worried","aic","deviance","null_deviance"
"1",2020-08-14,0,0.294967666932493,1.56556360106814,0.0555748258813865,424932.1937,2127855.9474,3760490.1653,1159777.3407,840279.4507,313107.9322,3913849.1525,12533902.2247,13859818.4682,17703378.0849,2006446.7492,587876.1176,284353.1221,306717.9744,875424.2186,3242903.5835,20856822.2592,306717.9744,3779660.0387,7728653.9591,13744799.2278,8112051.4271,4217372.148,5488973.7502,7683924.2545,9457137.544,8613663.1144,4875537.8014,11.3787991496772,1.32604380580884e-06,-8.9583129581366e-07,-1.90434660202062e-06,-1.15319884010211e-06,1.63113649086714e-06,2.67350519135106e-06,6.42250660243398e-07,-1.80138262045536e-07,4.50472726642984e-07,5.03148256767067e-07,-1.40864549778135e-06,-1.43458764303952e-06,-3.36119215172638e-06,-2.9409874338435e-06,-3.16635050750887e-06,8.72754923638109e-07,-6.40562974623713e-07,-3.15360384103316e-06,-7.70462562372244e-07,-4.64109622000872e-07,8.27478745633584e-07,7.49641919740567e-07,-7.70673044454817e-07,6.12108661613923e-07,-4.39727432672672e-07,4.28172919180251e-07,-1.15181212693042e-06,-4.9030718407269e-07,0.214154457042921,0.136141918190746,0.0321637975215691,0.00326226149777315,0.00890112853459663,0.0373903360102782,0.0115329607038048,0.107533612860208,0.0937490409055499,0.00930585826364034,0.000293407271066042,0.00868075532044084,0.116791980998128,0.106311445632013,0.0185623691567476,0.00532702001537877,0.00424442133896535,0.0292805407859429,0.00803572548985125,0.0507506001060976,0.0448546167132065,0.000680631026083126,0.0333846991169059,0.0160282182234651,0.00522462813793965,0.0357471677316632,0.0131531125443928,2.39101125645663e-07,0.0453602816933147,223.341670762209,19.9584835290553,348.842113222959
"2",2020-08-15,0,0.00130999630537655,0.0160115852817192,0.000107178039519891,418542.2359,2182170.5887,3942603.9626,1770018.3106,603851.0121,453687.0038,3754100.2075,9706345.8982,13604220.1562,18540462.5567,2076736.285,527171.5185,345057.7212,498416.7084,913763.9654,2971330.377,21246609.685,616630.9277,4821223.1601,7651974.4655,13537125.5993,7974667.3344,5290885.0584,6086434.8045,8945940.92,8923576.0677,9006645.5191,4687034.0463,11.3787991496772,1.32604380580884e-06,-8.9583129581366e-07,-1.90434660202062e-06,-1.15319884010211e-06,1.63113649086714e-06,2.67350519135106e-06,6.42250660243398e-07,-1.80138262045536e-07,4.50472726642984e-07,5.03148256767067e-07,-1.40864549778135e-06,-1.43458764303952e-06,-3.36119215172638e-06,-2.9409874338435e-06,-3.16635050750887e-06,8.72754923638109e-07,-6.40562974623713e-07,-3.15360384103316e-06,-7.70462562372244e-07,-4.64109622000872e-07,8.27478745633584e-07,7.49641919740567e-07,-7.70673044454817e-07,6.12108661613923e-07,-4.39727432672672e-07,4.28172919180251e-07,-1.15181212693042e-06,-4.9030718407269e-07,0.214154457042921,0.136141918190746,0.0321637975215691,0.00326226149777315,0.00890112853459663,0.0373903360102782,0.0115329607038048,0.107533612860208,0.0937490409055499,0.00930585826364034,0.000293407271066042,0.00868075532044084,0.116791980998128,0.106311445632013,0.0185623691567476,0.00532702001537877,0.00424442133896535,0.0292805407859429,0.00803572548985125,0.0507506001060976,0.0448546167132065,0.000680631026083126,0.0333846991169059,0.0160282182234651,0.00522462813793965,0.0357471677316632,0.0131531125443928,2.39101125645663e-07,0.0453602816933147,223.341670762209,19.9584835290553,348.842113222959
"3",2020-08-16,0,0.0183744103839622,0.124011261003838,0.00272248628249825,351447.679,2389844.2172,3811609.8277,1766823.3317,744430.0837,306717.9744,3399457.5496,11444414.4198,12636141.5495,19748164.5809,1658194.0491,584681.1387,204478.6496,469661.8983,849864.3874,3121494.3853,22201908.3761,440907.0882,3610326.157,7294136.8287,13569075.3883,7786163.5793,4834003.0757,5808471.6402,9048180.2448,8936355.9833,8489058.9373,4415460.8398,11.3787991496772,1.32604380580884e-06,-8.9583129581366e-07,-1.90434660202062e-06,-1.15319884010211e-06,1.63113649086714e-06,2.67350519135106e-06,6.42250660243398e-07,-1.80138262045536e-07,4.50472726642984e-07,5.03148256767067e-07,-1.40864549778135e-06,-1.43458764303952e-06,-3.36119215172638e-06,-2.9409874338435e-06,-3.16635050750887e-06,8.72754923638109e-07,-6.40562974623713e-07,-3.15360384103316e-06,-7.70462562372244e-07,-4.64109622000872e-07,8.27478745633584e-07,7.49641919740567e-07,-7.70673044454817e-07,6.12108661613923e-07,-4.39727432672672e-07,4.28172919180251e-07,-1.15181212693042e-06,-4.9030718407269e-07,0.214154457042921,0.136141918190746,0.0321637975215691,0.00326226149777315,0.00890112853459663,0.0373903360102782,0.0115329607038048,0.107533612860208,0.0937490409055499,0.00930585826364034,0.000293407271066042,0.00868075532044084,0.116791980998128,0.106311445632013,0.0185623691567476,0.00532702001537877,0.00424442133896535,0.0292805407859429,0.00803572548985125,0.0507506001060976,0.0448546167132065,0.000680631026083126,0.0333846991169059,0.0160282182234651,0.00522462813793965,0.0357471677316632,0.0131531125443928,2.39101125645663e-07,0.0453602816933147,223.341670762209,19.9584835290553,348.842113222959
"4",2020-08-17,0,0.0153957687824226,0.0965142423049712,0.002455903820421,351447.679,2016031.6859,3856339.5323,1827527.9308,651775.6956,329082.8267,3849949.5745,9166394.4641,14438109.6491,20010152.8507,1645414.1335,942518.7755,188503.7551,437712.1093,754015.0204,3971358.7727,20316870.8251,623020.8855,3936214.0048,7214262.3562,12188844.5035,7096048.1369,4936242.4005,5329224.8052,8767022.1016,8632832.9878,9067350.1182,5070431.5143,11.3787991496772,1.32604380580884e-06,-8.9583129581366e-07,-1.90434660202062e-06,-1.15319884010211e-06,1.63113649086714e-06,2.67350519135106e-06,6.42250660243398e-07,-1.80138262045536e-07,4.50472726642984e-07,5.03148256767067e-07,-1.40864549778135e-06,-1.43458764303952e-06,-3.36119215172638e-06,-2.9409874338435e-06,-3.16635050750887e-06,8.72754923638109e-07,-6.40562974623713e-07,-3.15360384103316e-06,-7.70462562372244e-07,-4.64109622000872e-07,8.27478745633584e-07,7.49641919740567e-07,-7.70673044454817e-07,6.12108661613923e-07,-4.39727432672672e-07,4.28172919180251e-07,-1.15181212693042e-06,-4.9030718407269e-07,0.214154457042921,0.136141918190746,0.0321637975215691,0.00326226149777315,0.00890112853459663,0.0373903360102782,0.0115329607038048,0.107533612860208,0.0937490409055499,0.00930585826364034,0.000293407271066042,0.00868075532044084,0.116791980998128,0.106311445632013,0.0185623691567476,0.00532702001537877,0.00424442133896535,0.0292805407859429,0.00803572548985125,0.0507506001060976,0.0448546167132065,0.000680631026083126,0.0333846991169059,0.0160282182234651,0.00522462813793965,0.0357471677316632,0.0131531125443928,2.39101125645663e-07,0.0453602816933147,223.341670762209,19.9584835290553,348.842113222959
"5",2020-08-18,0,0.0474012031492105,0.280744338901966,0.00800327468322458,571901.2231,1827527.9308,3948993.9204,1677363.9225,1012808.3113,415347.257,3556011.5157,12524317.288,13815088.7636,18751331.1641,1616659.3234,709285.3158,175723.8395,437712.1093,856254.3452,3214148.7734,21412748.5878,562316.2864,4565624.8481,6735015.5212,13805503.8269,7770188.6848,4696618.983,5738182.1044,8578518.3465,8744657.2493,8610468.1355,5153500.9657,11.3787991496772,1.32604380580884e-06,-8.9583129581366e-07,-1.90434660202062e-06,-1.15319884010211e-06,1.63113649086714e-06,2.67350519135106e-06,6.42250660243398e-07,-1.80138262045536e-07,4.50472726642984e-07,5.03148256767067e-07,-1.40864549778135e-06,-1.43458764303952e-06,-3.36119215172638e-06,-2.9409874338435e-06,-3.16635050750887e-06,8.72754923638109e-07,-6.40562974623713e-07,-3.15360384103316e-06,-7.70462562372244e-07,-4.64109622000872e-07,8.27478745633584e-07,7.49641919740567e-07,-7.70673044454817e-07,6.12108661613923e-07,-4.39727432672672e-07,4.28172919180251e-07,-1.15181212693042e-06,-4.9030718407269e-07,0.214154457042921,0.136141918190746,0.0321637975215691,0.00326226149777315,0.00890112853459663,0.0373903360102782,0.0115329607038048,0.107533612860208,0.0937490409055499,0.00930585826364034,0.000293407271066042,0.00868075532044084,0.116791980998128,0.106311445632013,0.0185623691567476,0.00532702001537877,0.00424442133896535,0.0292805407859429,0.00803572548985125,0.0507506001060976,0.0448546167132065,0.000680631026083126,0.0333846991169059,0.0160282182234651,0.00522462813793965,0.0357471677316632,0.0131531125443928,2.39101125645663e-07,0.0453602816933147,223.341670762209,19.9584835290553,348.842113222959
"6",2020-08-19,0,0.00104481235170547,0.00990538584103723,0.000110205989730735,383397.468,2472913.6686,3571986.4102,1888232.5299,447297.046,338667.7634,4147082.6122,10719154.2095,13863013.4471,17304005.7224,1648609.1124,916958.9443,185308.7762,415347.257,1022393.248,3214148.7734,21968674.9164,514391.6029,3549621.5579,7505005.4361,13847038.5526,7284551.892,4722178.8142,4718983.8353,8316530.0767,8485863.9584,9029010.3714,5696647.3787,11.3787991496772,1.32604380580884e-06,-8.9583129581366e-07,-1.90434660202062e-06,-1.15319884010211e-06,1.63113649086714e-06,2.67350519135106e-06,6.42250660243398e-07,-1.80138262045536e-07,4.50472726642984e-07,5.03148256767067e-07,-1.40864549778135e-06,-1.43458764303952e-06,-3.36119215172638e-06,-2.9409874338435e-06,-3.16635050750887e-06,8.72754923638109e-07,-6.40562974623713e-07,-3.15360384103316e-06,-7.70462562372244e-07,-4.64109622000872e-07,8.27478745633584e-07,7.49641919740567e-07,-7.70673044454817e-07,6.12108661613923e-07,-4.39727432672672e-07,4.28172919180251e-07,-1.15181212693042e-06,-4.9030718407269e-07,0.214154457042921,0.136141918190746,0.0321637975215691,0.00326226149777315,0.00890112853459663,0.0373903360102782,0.0115329607038048,0.107533612860208,0.0937490409055499,0.00930585826364034,0.000293407271066042,0.00868075532044084,0.116791980998128,0.106311445632013,0.0185623691567476,0.00532702001537877,0.00424442133896535,0.0292805407859429,0.00803572548985125,0.0507506001060976,0.0448546167132065,0.000680631026083126,0.0333846991169059,0.0160282182234651,0.00522462813793965,0.0357471677316632,0.0131531125443928,2.39101125645663e-07,0.0453602816933147,223.341670762209,19.9584835290553,348.842113222959
"7",2020-08-20,0,0.0170521748429172,0.102071417498064,0.00284875701739845,539951.4341,2051176.4538,3786049.9965,1821137.973,613435.9488,329082.8267,3715760.4607,9476307.4174,14815117.1593,18451003.1475,1517614.9775,1000028.3957,261988.2698,392982.4047,801939.7039,3332362.9927,21080470.7822,392982.4047,4520895.1435,7313306.7021,13460446.1057,6993808.8121,5211010.5859,5683867.4631,8824531.7218,8428354.3382,8437939.2749,5159890.9235,11.3787991496772,1.32604380580884e-06,-8.9583129581366e-07,-1.90434660202062e-06,-1.15319884010211e-06,1.63113649086714e-06,2.67350519135106e-06,6.42250660243398e-07,-1.80138262045536e-07,4.50472726642984e-07,5.03148256767067e-07,-1.40864549778135e-06,-1.43458764303952e-06,-3.36119215172638e-06,-2.9409874338435e-06,-3.16635050750887e-06,8.72754923638109e-07,-6.40562974623713e-07,-3.15360384103316e-06,-7.70462562372244e-07,-4.64109622000872e-07,8.27478745633584e-07,7.49641919740567e-07,-7.70673044454817e-07,6.12108661613923e-07,-4.39727432672672e-07,4.28172919180251e-07,-1.15181212693042e-06,-4.9030718407269e-07,0.214154457042921,0.136141918190746,0.0321637975215691,0.00326226149777315,0.00890112853459663,0.0373903360102782,0.0115329607038048,0.107533612860208,0.0937490409055499,0.00930585826364034,0.000293407271066042,0.00868075532044084,0.116791980998128,0.106311445632013,0.0185623691567476,0.00532702001537877,0.00424442133896535,0.0292805407859429,0.00803572548985125,0.0507506001060976,0.0448546167132065,0.000680631026083126,0.0333846991169059,0.0160282182234651,0.00522462813793965,0.0357471677316632,0.0131531125443928,2.39101125645663e-07,0.0453602816933147,223.341670762209,19.9584835290553,348.842113222959
"8",2020-08-21,0,0.0621913762741429,0.24837854415751,0.015572066806299,450492.0249,2178975.6098,3556011.5157,1725288.606,910568.9865,290743.0799,4054428.2241,12607386.7394,13540320.5782,18297644.1603,1306746.3701,817914.5984,130994.1349,415347.257,731650.1681,3680615.6928,20607613.905,607045.991,4210982.1902,6814889.9937,14316700.4509,6840449.8249,5581628.1383,5549678.3493,8434744.296,8945940.92,9128054.7173,4725373.7931,11.3787991496772,1.32604380580884e-06,-8.9583129581366e-07,-1.90434660202062e-06,-1.15319884010211e-06,1.63113649086714e-06,2.67350519135106e-06,6.42250660243398e-07,-1.80138262045536e-07,4.50472726642984e-07,5.03148256767067e-07,-1.40864549778135e-06,-1.43458764303952e-06,-3.36119215172638e-06,-2.9409874338435e-06,-3.16635050750887e-06,8.72754923638109e-07,-6.40562974623713e-07,-3.15360384103316e-06,-7.70462562372244e-07,-4.64109622000872e-07,8.27478745633584e-07,7.49641919740567e-07,-7.70673044454817e-07,6.12108661613923e-07,-4.39727432672672e-07,4.28172919180251e-07,-1.15181212693042e-06,-4.9030718407269e-07,0.214154457042921,0.136141918190746,0.0321637975215691,0.00326226149777315,0.00890112853459663,0.0373903360102782,0.0115329607038048,0.107533612860208,0.0937490409055499,0.00930585826364034,0.000293407271066042,0.00868075532044084,0.116791980998128,0.106311445632013,0.0185623691567476,0.00532702001537877,0.00424442133896535,0.0292805407859429,0.00803572548985125,0.0507506001060976,0.0448546167132065,0.000680631026083126,0.0333846991169059,0.0160282182234651,0.00522462813793965,0.0357471677316632,0.0131531125443928,2.39101125645663e-07,0.0453602816933147,223.341670762209,19.9584835290553,348.842113222959
"9",2020-08-22,0,0.0322751545361847,0.20299012098227,0.0051317058943257,370617.5524,2230095.2722,3498501.8955,2421794.0062,594266.0754,198088.6918,3961773.836,8409184.4648,12805475.4312,18732161.2907,1415375.6527,872229.2397,239623.4175,313107.9322,361032.6157,3124689.3642,21419138.5456,782769.8305,4124717.7599,7268576.9975,13856623.4893,7735043.9169,4367536.1563,6262158.644,9172784.4219,8115246.406,9003450.5402,4584794.7215,11.3787991496772,1.32604380580884e-06,-8.9583129581366e-07,-1.90434660202062e-06,-1.15319884010211e-06,1.63113649086714e-06,2.67350519135106e-06,6.42250660243398e-07,-1.80138262045536e-07,4.50472726642984e-07,5.03148256767067e-07,-1.40864549778135e-06,-1.43458764303952e-06,-3.36119215172638e-06,-2.9409874338435e-06,-3.16635050750887e-06,8.72754923638109e-07,-6.40562974623713e-07,-3.15360384103316e-06,-7.70462562372244e-07,-4.64109622000872e-07,8.27478745633584e-07,7.49641919740567e-07,-7.70673044454817e-07,6.12108661613923e-07,-4.39727432672672e-07,4.28172919180251e-07,-1.15181212693042e-06,-4.9030718407269e-07,0.214154457042921,0.136141918190746,0.0321637975215691,0.00326226149777315,0.00890112853459663,0.0373903360102782,0.0115329607038048,0.107533612860208,0.0937490409055499,0.00930585826364034,0.000293407271066042,0.00868075532044084,0.116791980998128,0.106311445632013,0.0185623691567476,0.00532702001537877,0.00424442133896535,0.0292805407859429,0.00803572548985125,0.0507506001060976,0.0448546167132065,0.000680631026083126,0.0333846991169059,0.0160282182234651,0.00522462813793965,0.0357471677316632,0.0131531125443928,2.39101125645663e-07,0.0453602816933147,223.341670762209,19.9584835290553,348.842113222959
"10",2020-08-23,0,0.0496534081098324,0.245829173832122,0.0100291633352079,402567.3414,2409014.0906,3795634.9332,2038396.5382,591071.0965,329082.8267,3760490.1653,11981170.875,12722405.9798,19808869.18,1399400.7582,974468.5645,220453.5441,386592.4469,530366.4974,3402652.5285,20387160.3609,511196.624,4578404.7637,7016173.6644,14294335.5986,6987418.8543,4958607.2528,5619967.8851,7961887.4188,9207929.1898,8827726.7007,5147111.0079,11.3787991496772,1.32604380580884e-06,-8.9583129581366e-07,-1.90434660202062e-06,-1.15319884010211e-06,1.63113649086714e-06,2.67350519135106e-06,6.42250660243398e-07,-1.80138262045536e-07,4.50472726642984e-07,5.03148256767067e-07,-1.40864549778135e-06,-1.43458764303952e-06,-3.36119215172638e-06,-2.9409874338435e-06,-3.16635050750887e-06,8.72754923638109e-07,-6.40562974623713e-07,-3.15360384103316e-06,-7.70462562372244e-07,-4.64109622000872e-07,8.27478745633584e-07,7.49641919740567e-07,-7.70673044454817e-07,6.12108661613923e-07,-4.39727432672672e-07,4.28172919180251e-07,-1.15181212693042e-06,-4.9030718407269e-07,0.214154457042921,0.136141918190746,0.0321637975215691,0.00326226149777315,0.00890112853459663,0.0373903360102782,0.0115329607038048,0.107533612860208,0.0937490409055499,0.00930585826364034,0.000293407271066042,0.00868075532044084,0.116791980998128,0.106311445632013,0.0185623691567476,0.00532702001537877,0.00424442133896535,0.0292805407859429,0.00803572548985125,0.0507506001060976,0.0448546167132065,0.000680631026083126,0.0333846991169059,0.0160282182234651,0.00522462813793965,0.0357471677316632,0.0131531125443928,2.39101125645663e-07,0.0453602816933147,223.341670762209,19.9584835290553,348.842113222959
