"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_difficulty_breathing","pct_fatigue","pct_nausea","pct_ever_tested","pct_worked_outside_home","pct_grocery_outside_home","pct_spent_time_with_non_hh","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_most_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_little_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","coef_(Intercept)","coef_pct_difficulty_breathing","coef_pct_fatigue","coef_pct_nausea","coef_pct_ever_tested","coef_pct_worked_outside_home","coef_pct_grocery_outside_home","coef_pct_spent_time_with_non_hh","coef_pct_used_public_transit","coef_pct_direct_contact_with_non_hh","coef_pct_wear_mask_most_time","coef_pct_wear_mask_none_time","coef_pct_no_public","coef_pct_feel_nervous_all_time","coef_pct_feel_nervous_most_time","coef_pct_feel_nervous_little_time","coef_pct_feel_depressed_little_time","coef_pct_feel_depressed_none_time","coef_pct_worried_ill_covid19_very","coef_pct_finances_somewhat_worried","coef_pct_finances_notToo_worried","coef_pct_finances_not_worried","pvals_(Intercept)","pvals_pct_difficulty_breathing","pvals_pct_fatigue","pvals_pct_nausea","pvals_pct_ever_tested","pvals_pct_worked_outside_home","pvals_pct_grocery_outside_home","pvals_pct_spent_time_with_non_hh","pvals_pct_used_public_transit","pvals_pct_direct_contact_with_non_hh","pvals_pct_wear_mask_most_time","pvals_pct_wear_mask_none_time","pvals_pct_no_public","pvals_pct_feel_nervous_all_time","pvals_pct_feel_nervous_most_time","pvals_pct_feel_nervous_little_time","pvals_pct_feel_depressed_little_time","pvals_pct_feel_depressed_none_time","pvals_pct_worried_ill_covid19_very","pvals_pct_finances_somewhat_worried","pvals_pct_finances_notToo_worried","pvals_pct_finances_not_worried","aic","deviance","null_deviance"
"1",2020-08-26,4,5.55604439434525,8.09160701713567,3.81501835748602,298885.6773,2183017.6113,544907.2212,482554.6536,2734024.5402,4888576.8489,4186432.7181,361915.9902,4178977.5198,1253151.0597,1385989.1385,1480195.7352,268387.1388,382248.3492,1511372.019,1707918.156,3608315.9772,933255.2781,1832623.2912,1364301.2889,1959361.6623,0.575093190661374,1.07568881376316e-06,3.17051172800059e-07,1.09294175544835e-06,7.22068923501954e-07,-4.9827929133089e-07,3.9512346474719e-07,4.97654667162855e-07,1.0576860201676e-06,-6.32701173621407e-07,3.12266545983713e-07,4.49310601911959e-07,-6.07356488216903e-07,2.07392154092612e-06,8.26136811084572e-07,3.35713531157106e-07,5.21408356402063e-07,-4.57489871667813e-07,-4.54113829710927e-07,-1.10691549150245e-06,-4.71693897940689e-07,5.87964912186481e-07,0.759280276187081,0.00524204638025168,0.108953254690645,0.00195567999868844,0.000313681406923252,0.000706395711139952,0.0273618465888061,0.0241375814485464,0.00360695002778987,0.00267532013859308,0.111306533790053,0.022642686675125,0.0136269805341221,0.000867974679351062,0.04935569487937,0.0726238419084324,0.00314411156895845,0.00449919373082334,0.115441506707577,7.74413765716317e-08,0.0464799455345878,0.000819875202909941,462.943451731466,82.1773163593432,240.66996601302
"2",2020-08-27,7,6.22060465311695,8.31546413746223,4.6534891631665,306340.8756,1848211.4331,381570.6039,635047.3461,2652695.1042,5036325.3243,3865859.1912,439856.6997,4188465.954,1174532.6049,1062704.6304,1163688.6801,216200.7507,519830.6451,1768237.4877,1660475.985,3573073.2216,673001.0829,1829912.31,1309403.9196,1978338.5307,0.575093190661374,1.07568881376316e-06,3.17051172800059e-07,1.09294175544835e-06,7.22068923501954e-07,-4.9827929133089e-07,3.9512346474719e-07,4.97654667162855e-07,1.0576860201676e-06,-6.32701173621407e-07,3.12266545983713e-07,4.49310601911959e-07,-6.07356488216903e-07,2.07392154092612e-06,8.26136811084572e-07,3.35713531157106e-07,5.21408356402063e-07,-4.57489871667813e-07,-4.54113829710927e-07,-1.10691549150245e-06,-4.71693897940689e-07,5.87964912186481e-07,0.759280276187081,0.00524204638025168,0.108953254690645,0.00195567999868844,0.000313681406923252,0.000706395711139952,0.0273618465888061,0.0241375814485464,0.00360695002778987,0.00267532013859308,0.111306533790053,0.022642686675125,0.0136269805341221,0.000867974679351062,0.04935569487937,0.0726238419084324,0.00314411156895845,0.00449919373082334,0.115441506707577,7.74413765716317e-08,0.0464799455345878,0.000819875202909941,462.943451731466,82.1773163593432,240.66996601302
"3",2020-08-28,9,5.79020649646405,7.68787299831417,4.36095800217385,384959.3304,2002059.6162,521186.1357,603871.0623,2873640.072,4779459.8556,3846204.5775,449345.1339,3989208.8358,1022717.6577,1594734.6909,1375145.2137,117249.9369,422235.3219,1546614.7746,1699107.4671,2724536.106,830915.7378,2004092.8521,1537126.3404,1996637.6538,0.575093190661374,1.07568881376316e-06,3.17051172800059e-07,1.09294175544835e-06,7.22068923501954e-07,-4.9827929133089e-07,3.9512346474719e-07,4.97654667162855e-07,1.0576860201676e-06,-6.32701173621407e-07,3.12266545983713e-07,4.49310601911959e-07,-6.07356488216903e-07,2.07392154092612e-06,8.26136811084572e-07,3.35713531157106e-07,5.21408356402063e-07,-4.57489871667813e-07,-4.54113829710927e-07,-1.10691549150245e-06,-4.71693897940689e-07,5.87964912186481e-07,0.759280276187081,0.00524204638025168,0.108953254690645,0.00195567999868844,0.000313681406923252,0.000706395711139952,0.0273618465888061,0.0241375814485464,0.00360695002778987,0.00267532013859308,0.111306533790053,0.022642686675125,0.0136269805341221,0.000867974679351062,0.04935569487937,0.0726238419084324,0.00314411156895845,0.00449919373082334,0.115441506707577,7.74413765716317e-08,0.0464799455345878,0.000819875202909941,462.943451731466,82.1773163593432,240.66996601302
"4",2020-08-29,7,9.59067017346966,13.4884305798821,6.81924808312907,333450.6876,1924796.652,523897.1169,439178.9544,2914982.5353,4683220.023,4128824.3676,650635.488,4380945.6192,1345324.4205,1610322.8328,1238918.4084,146392.9848,513730.9374,1977660.7854,1747905.1287,2776722.4941,773985.1326,2091521.9958,1339224.7128,2265702.5379,0.575093190661374,1.07568881376316e-06,3.17051172800059e-07,1.09294175544835e-06,7.22068923501954e-07,-4.9827929133089e-07,3.9512346474719e-07,4.97654667162855e-07,1.0576860201676e-06,-6.32701173621407e-07,3.12266545983713e-07,4.49310601911959e-07,-6.07356488216903e-07,2.07392154092612e-06,8.26136811084572e-07,3.35713531157106e-07,5.21408356402063e-07,-4.57489871667813e-07,-4.54113829710927e-07,-1.10691549150245e-06,-4.71693897940689e-07,5.87964912186481e-07,0.759280276187081,0.00524204638025168,0.108953254690645,0.00195567999868844,0.000313681406923252,0.000706395711139952,0.0273618465888061,0.0241375814485464,0.00360695002778987,0.00267532013859308,0.111306533790053,0.022642686675125,0.0136269805341221,0.000867974679351062,0.04935569487937,0.0726238419084324,0.00314411156895845,0.00449919373082334,0.115441506707577,7.74413765716317e-08,0.0464799455345878,0.000819875202909941,462.943451731466,82.1773163593432,240.66996601302
"5",2020-08-30,5,5.15449966994241,7.02165975320983,3.78384424498651,330739.7064,1867188.3015,329384.2158,603193.317,2206738.6968,4942118.7276,3863148.21,412746.8877,4136279.5659,1516116.2361,1314825.882,1324314.3162,110472.4839,494076.3237,1627944.2106,1446308.4702,3388726.5,685200.4983,2000026.3803,1333802.7504,2096943.9582,0.575093190661374,1.07568881376316e-06,3.17051172800059e-07,1.09294175544835e-06,7.22068923501954e-07,-4.9827929133089e-07,3.9512346474719e-07,4.97654667162855e-07,1.0576860201676e-06,-6.32701173621407e-07,3.12266545983713e-07,4.49310601911959e-07,-6.07356488216903e-07,2.07392154092612e-06,8.26136811084572e-07,3.35713531157106e-07,5.21408356402063e-07,-4.57489871667813e-07,-4.54113829710927e-07,-1.10691549150245e-06,-4.71693897940689e-07,5.87964912186481e-07,0.759280276187081,0.00524204638025168,0.108953254690645,0.00195567999868844,0.000313681406923252,0.000706395711139952,0.0273618465888061,0.0241375814485464,0.00360695002778987,0.00267532013859308,0.111306533790053,0.022642686675125,0.0136269805341221,0.000867974679351062,0.04935569487937,0.0726238419084324,0.00314411156895845,0.00449919373082334,0.115441506707577,7.74413765716317e-08,0.0464799455345878,0.000819875202909941,462.943451731466,82.1773163593432,240.66996601302
"6",2020-08-31,1,3.3304104639503,4.65856379498299,2.38091273330521,360560.4996,1768237.4877,422235.3219,718410.018,2615419.1127,4793692.5069,4240652.3421,285330.7713,4357224.5337,1251117.8238,1086425.7159,1287716.07,122671.8993,407324.9253,1558814.19,1567624.8789,3067475.2278,725187.471,2114565.336,1198931.4357,1808902.2057,0.575093190661374,1.07568881376316e-06,3.17051172800059e-07,1.09294175544835e-06,7.22068923501954e-07,-4.9827929133089e-07,3.9512346474719e-07,4.97654667162855e-07,1.0576860201676e-06,-6.32701173621407e-07,3.12266545983713e-07,4.49310601911959e-07,-6.07356488216903e-07,2.07392154092612e-06,8.26136811084572e-07,3.35713531157106e-07,5.21408356402063e-07,-4.57489871667813e-07,-4.54113829710927e-07,-1.10691549150245e-06,-4.71693897940689e-07,5.87964912186481e-07,0.759280276187081,0.00524204638025168,0.108953254690645,0.00195567999868844,0.000313681406923252,0.000706395711139952,0.0273618465888061,0.0241375814485464,0.00360695002778987,0.00267532013859308,0.111306533790053,0.022642686675125,0.0136269805341221,0.000867974679351062,0.04935569487937,0.0726238419084324,0.00314411156895845,0.00449919373082334,0.115441506707577,7.74413765716317e-08,0.0464799455345878,0.000819875202909941,462.943451731466,82.1773163593432,240.66996601302
"7",2020-09-01,5,5.99631912749678,8.32359902205999,4.31974714104922,250088.0157,1831267.8006,494076.3237,566595.0708,2916338.0259,4767938.1855,3861114.9741,395803.2552,4153900.9437,1215875.0682,1360234.8171,999674.3175,148426.2207,418168.8501,2073222.8727,1922763.4161,3168459.2775,758396.9907,2073900.618,1355490.6,2156585.5446,0.575093190661374,1.07568881376316e-06,3.17051172800059e-07,1.09294175544835e-06,7.22068923501954e-07,-4.9827929133089e-07,3.9512346474719e-07,4.97654667162855e-07,1.0576860201676e-06,-6.32701173621407e-07,3.12266545983713e-07,4.49310601911959e-07,-6.07356488216903e-07,2.07392154092612e-06,8.26136811084572e-07,3.35713531157106e-07,5.21408356402063e-07,-4.57489871667813e-07,-4.54113829710927e-07,-1.10691549150245e-06,-4.71693897940689e-07,5.87964912186481e-07,0.759280276187081,0.00524204638025168,0.108953254690645,0.00195567999868844,0.000313681406923252,0.000706395711139952,0.0273618465888061,0.0241375814485464,0.00360695002778987,0.00267532013859308,0.111306533790053,0.022642686675125,0.0136269805341221,0.000867974679351062,0.04935569487937,0.0726238419084324,0.00314411156895845,0.00449919373082334,0.115441506707577,7.74413765716317e-08,0.0464799455345878,0.000819875202909941,462.943451731466,82.1773163593432,240.66996601302
"8",2020-09-02,5,6.64886433238949,8.96974621626751,4.9285002991887,246699.2892,1993248.9273,250765.761,541518.4947,2706914.7282,4795047.9975,4314526.5798,395803.2552,4212864.7848,1129801.4151,1355490.6,1091169.933,145715.2395,311085.0927,1590668.2191,1518827.2173,2996989.7166,682489.5171,1707240.4107,1394799.8274,2305011.7653,0.575093190661374,1.07568881376316e-06,3.17051172800059e-07,1.09294175544835e-06,7.22068923501954e-07,-4.9827929133089e-07,3.9512346474719e-07,4.97654667162855e-07,1.0576860201676e-06,-6.32701173621407e-07,3.12266545983713e-07,4.49310601911959e-07,-6.07356488216903e-07,2.07392154092612e-06,8.26136811084572e-07,3.35713531157106e-07,5.21408356402063e-07,-4.57489871667813e-07,-4.54113829710927e-07,-1.10691549150245e-06,-4.71693897940689e-07,5.87964912186481e-07,0.759280276187081,0.00524204638025168,0.108953254690645,0.00195567999868844,0.000313681406923252,0.000706395711139952,0.0273618465888061,0.0241375814485464,0.00360695002778987,0.00267532013859308,0.111306533790053,0.022642686675125,0.0136269805341221,0.000867974679351062,0.04935569487937,0.0726238419084324,0.00314411156895845,0.00449919373082334,0.115441506707577,7.74413765716317e-08,0.0464799455345878,0.000819875202909941,462.943451731466,82.1773163593432,240.66996601302
"9",2020-09-03,8,8.46091511337332,11.6360420442809,6.15218510583623,347683.3389,2027136.1923,403258.4535,469677.4929,2734702.2855,5327078.058,4222353.219,588282.9204,4083415.4325,1409710.224,1241629.3896,1257217.5315,131482.5882,315829.3098,1971561.0777,1442241.9984,3248433.2229,785506.8027,2013581.2863,1099302.8766,2193861.5361,0.575093190661374,1.07568881376316e-06,3.17051172800059e-07,1.09294175544835e-06,7.22068923501954e-07,-4.9827929133089e-07,3.9512346474719e-07,4.97654667162855e-07,1.0576860201676e-06,-6.32701173621407e-07,3.12266545983713e-07,4.49310601911959e-07,-6.07356488216903e-07,2.07392154092612e-06,8.26136811084572e-07,3.35713531157106e-07,5.21408356402063e-07,-4.57489871667813e-07,-4.54113829710927e-07,-1.10691549150245e-06,-4.71693897940689e-07,5.87964912186481e-07,0.759280276187081,0.00524204638025168,0.108953254690645,0.00195567999868844,0.000313681406923252,0.000706395711139952,0.0273618465888061,0.0241375814485464,0.00360695002778987,0.00267532013859308,0.111306533790053,0.022642686675125,0.0136269805341221,0.000867974679351062,0.04935569487937,0.0726238419084324,0.00314411156895845,0.00449919373082334,0.115441506707577,7.74413765716317e-08,0.0464799455345878,0.000819875202909941,462.943451731466,82.1773163593432,240.66996601302
"10",2020-09-04,4,4.70682327214419,6.6932166622576,3.30994593976367,294141.4602,1969527.8418,338872.65,517119.6639,2447338.2783,4800469.9599,4360613.2602,311762.838,4382978.8551,1104047.0937,1435464.5454,1245695.8614,170114.0703,225011.4396,1701140.703,1694363.25,3121017.1065,906145.4661,2052212.7684,1236885.1725,2301623.0388,0.575093190661374,1.07568881376316e-06,3.17051172800059e-07,1.09294175544835e-06,7.22068923501954e-07,-4.9827929133089e-07,3.9512346474719e-07,4.97654667162855e-07,1.0576860201676e-06,-6.32701173621407e-07,3.12266545983713e-07,4.49310601911959e-07,-6.07356488216903e-07,2.07392154092612e-06,8.26136811084572e-07,3.35713531157106e-07,5.21408356402063e-07,-4.57489871667813e-07,-4.54113829710927e-07,-1.10691549150245e-06,-4.71693897940689e-07,5.87964912186481e-07,0.759280276187081,0.00524204638025168,0.108953254690645,0.00195567999868844,0.000313681406923252,0.000706395711139952,0.0273618465888061,0.0241375814485464,0.00360695002778987,0.00267532013859308,0.111306533790053,0.022642686675125,0.0136269805341221,0.000867974679351062,0.04935569487937,0.0726238419084324,0.00314411156895845,0.00449919373082334,0.115441506707577,7.74413765716317e-08,0.0464799455345878,0.000819875202909941,462.943451731466,82.1773163593432,240.66996601302
