"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_fatigue","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_headache","pct_cmnty_sick","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_direct_contact_with_non_hh","pct_wear_mask_most_time","pct_feel_nervous_all_time","pct_worried_ill_covid19_somewhat","pct_enough_toEat_very_worried","pct_enough_toEat_notToo_worried","pct_chills","pct_finances_notToo_worried","coef_(Intercept)","coef_pct_fatigue","coef_pct_aches_muscle_pain","coef_pct_sore_throat","coef_pct_chest_pain","coef_pct_nausea","coef_pct_headache","coef_pct_cmnty_sick","coef_pct_tested_recently","coef_pct_worked_outside_home","coef_pct_grocery_outside_home","coef_pct_direct_contact_with_non_hh","coef_pct_wear_mask_most_time","coef_pct_feel_nervous_all_time","coef_pct_worried_ill_covid19_somewhat","coef_pct_enough_toEat_very_worried","coef_pct_enough_toEat_notToo_worried","coef_pct_chills","coef_pct_finances_notToo_worried","pvals_(Intercept)","pvals_pct_fatigue","pvals_pct_aches_muscle_pain","pvals_pct_sore_throat","pvals_pct_chest_pain","pvals_pct_nausea","pvals_pct_headache","pvals_pct_cmnty_sick","pvals_pct_tested_recently","pvals_pct_worked_outside_home","pvals_pct_grocery_outside_home","pvals_pct_direct_contact_with_non_hh","pvals_pct_wear_mask_most_time","pvals_pct_feel_nervous_all_time","pvals_pct_worried_ill_covid19_somewhat","pvals_pct_enough_toEat_very_worried","pvals_pct_enough_toEat_notToo_worried","pvals_pct_chills","pvals_pct_finances_notToo_worried","aic","deviance","null_deviance"
"1",2020-08-21,6,7.95571760879764,10.2838037030822,6.15467238566243,15055582.6008,13156139.9088,4591986.0168,2219348.8296,4385379.9696,14509076.2824,1932766.248,17121643.0728,20320704.4488,39088531.188,29424699.948,6544746.3984,1013036.1024,23319824.4888,1472901.1752,10763508.588,1799472.024,19454291.9928,-7.23270311284271,-6.04837040016285e-08,2.22655128277451e-07,8.95452601980737e-08,2.51384905192453e-07,1.5267085240329e-07,9.99815651289609e-08,9.63351236775919e-08,-4.06927178687685e-08,1.40647704954488e-07,-3.9025067561535e-08,-4.42597167606894e-08,7.72057739686025e-08,2.68193041074881e-07,1.26100951118017e-07,1.78968890910852e-07,-1.81531035675442e-07,1.64786428877778e-07,1.21055413887511e-07,0.000208039349454568,0.0919822847829744,3.96607149713717e-07,0.0137958208919561,0.00363231557450865,0.0393926313307909,0.0125474877395364,0.00289292035342244,0.0278843583350595,2.40255548521712e-17,0.0335842129128549,0.00514024830823879,3.6599405709413e-06,0.106665130093516,0.00307260938426214,0.119713182370708,3.20544106066888e-05,0.00125376402117811,0.00566807208582157,747.111654682788,99.4775248624348,3464.65954162565
"2",2020-08-22,2,5.09869661038747,6.96451915904071,3.73273538791693,14662364.64,13002851.5512,4532003.616,2532590.256,4058809.1208,14475752.7264,2039401.6272,14409105.6144,18894456.252,40208202.6696,29291405.724,6318146.2176,706459.3872,24066272.1432,1266295.128,10783502.7216,1772813.1792,17088319.5168,-7.23270311284271,-6.04837040016285e-08,2.22655128277451e-07,8.95452601980737e-08,2.51384905192453e-07,1.5267085240329e-07,9.99815651289609e-08,9.63351236775919e-08,-4.06927178687685e-08,1.40647704954488e-07,-3.9025067561535e-08,-4.42597167606894e-08,7.72057739686025e-08,2.68193041074881e-07,1.26100951118017e-07,1.78968890910852e-07,-1.81531035675442e-07,1.64786428877778e-07,1.21055413887511e-07,0.000208039349454568,0.0919822847829744,3.96607149713717e-07,0.0137958208919561,0.00363231557450865,0.0393926313307909,0.0125474877395364,0.00289292035342244,0.0278843583350595,2.40255548521712e-17,0.0335842129128549,0.00514024830823879,3.6599405709413e-06,0.106665130093516,0.00307260938426214,0.119713182370708,3.20544106066888e-05,0.00125376402117811,0.00566807208582157,747.111654682788,99.4775248624348,3464.65954162565
"3",2020-08-23,18,9.437294470522,12.0805483174972,7.37239110201226,15775371.4104,13369410.6672,4831915.62,2732531.592,4378715.2584,13809281.6064,2439284.2992,14675694.0624,20640610.5864,41254562.328,29438029.3704,6784676.0016,779771.2104,24699419.7072,1299618.684,10596890.808,1486230.5976,18641197.2264,-7.23270311284271,-6.04837040016285e-08,2.22655128277451e-07,8.95452601980737e-08,2.51384905192453e-07,1.5267085240329e-07,9.99815651289609e-08,9.63351236775919e-08,-4.06927178687685e-08,1.40647704954488e-07,-3.9025067561535e-08,-4.42597167606894e-08,7.72057739686025e-08,2.68193041074881e-07,1.26100951118017e-07,1.78968890910852e-07,-1.81531035675442e-07,1.64786428877778e-07,1.21055413887511e-07,0.000208039349454568,0.0919822847829744,3.96607149713717e-07,0.0137958208919561,0.00363231557450865,0.0393926313307909,0.0125474877395364,0.00289292035342244,0.0278843583350595,2.40255548521712e-17,0.0335842129128549,0.00514024830823879,3.6599405709413e-06,0.106665130093516,0.00307260938426214,0.119713182370708,3.20544106066888e-05,0.00125376402117811,0.00566807208582157,747.111654682788,99.4775248624348,3464.65954162565
"4",2020-08-24,6,5.73201146082491,7.57415933881921,4.33790126630083,14582388.1056,14555729.2608,5585027.9856,2352643.0536,4098797.388,12476339.3664,2112713.4504,17961396.684,16701766.2672,40728050.1432,31164189.5712,6891311.3808,573165.1632,23059900.752,1359601.0848,9370583.9472,1692836.6448,19720880.4408,-7.23270311284271,-6.04837040016285e-08,2.22655128277451e-07,8.95452601980737e-08,2.51384905192453e-07,1.5267085240329e-07,9.99815651289609e-08,9.63351236775919e-08,-4.06927178687685e-08,1.40647704954488e-07,-3.9025067561535e-08,-4.42597167606894e-08,7.72057739686025e-08,2.68193041074881e-07,1.26100951118017e-07,1.78968890910852e-07,-1.81531035675442e-07,1.64786428877778e-07,1.21055413887511e-07,0.000208039349454568,0.0919822847829744,3.96607149713717e-07,0.0137958208919561,0.00363231557450865,0.0393926313307909,0.0125474877395364,0.00289292035342244,0.0278843583350595,2.40255548521712e-17,0.0335842129128549,0.00514024830823879,3.6599405709413e-06,0.106665130093516,0.00307260938426214,0.119713182370708,3.20544106066888e-05,0.00125376402117811,0.00566807208582157,747.111654682788,99.4775248624348,3464.65954162565
"5",2020-08-25,4,6.94153140349743,9.15737211984462,5.26186525950183,14569058.6832,15235529.8032,5158486.4688,2186025.2736,4185438.6336,12929539.728,1866119.136,13436057.7792,17948067.2616,40881338.5008,31070883.6144,6391458.0408,973047.8352,24979337.5776,986377.2576,10556902.5408,1272959.8392,17801443.6152,-7.23270311284271,-6.04837040016285e-08,2.22655128277451e-07,8.95452601980737e-08,2.51384905192453e-07,1.5267085240329e-07,9.99815651289609e-08,9.63351236775919e-08,-4.06927178687685e-08,1.40647704954488e-07,-3.9025067561535e-08,-4.42597167606894e-08,7.72057739686025e-08,2.68193041074881e-07,1.26100951118017e-07,1.78968890910852e-07,-1.81531035675442e-07,1.64786428877778e-07,1.21055413887511e-07,0.000208039349454568,0.0919822847829744,3.96607149713717e-07,0.0137958208919561,0.00363231557450865,0.0393926313307909,0.0125474877395364,0.00289292035342244,0.0278843583350595,2.40255548521712e-17,0.0335842129128549,0.00514024830823879,3.6599405709413e-06,0.106665130093516,0.00307260938426214,0.119713182370708,3.20544106066888e-05,0.00125376402117811,0.00566807208582157,747.111654682788,99.4775248624348,3464.65954162565
"6",2020-08-26,16,13.6381548170896,16.9516749544457,10.972323815478,16795072.224,15122229.7128,5131827.624,2485937.2776,3885526.6296,14135852.4552,2532590.256,18394602.912,20400680.9832,37882218.4608,27658551.48,6644717.0664,1013036.1024,24772731.5304,1326277.5288,10403614.1832,1486230.5976,18494573.58,-7.23270311284271,-6.04837040016285e-08,2.22655128277451e-07,8.95452601980737e-08,2.51384905192453e-07,1.5267085240329e-07,9.99815651289609e-08,9.63351236775919e-08,-4.06927178687685e-08,1.40647704954488e-07,-3.9025067561535e-08,-4.42597167606894e-08,7.72057739686025e-08,2.68193041074881e-07,1.26100951118017e-07,1.78968890910852e-07,-1.81531035675442e-07,1.64786428877778e-07,1.21055413887511e-07,0.000208039349454568,0.0919822847829744,3.96607149713717e-07,0.0137958208919561,0.00363231557450865,0.0393926313307909,0.0125474877395364,0.00289292035342244,0.0278843583350595,2.40255548521712e-17,0.0335842129128549,0.00514024830823879,3.6599405709413e-06,0.106665130093516,0.00307260938426214,0.119713182370708,3.20544106066888e-05,0.00125376402117811,0.00566807208582157,747.111654682788,99.4775248624348,3464.65954162565
"7",2020-08-27,16,13.1339680202559,16.7899810681503,10.274050653001,16688436.8448,14375782.0584,4598650.728,2412625.4544,3772226.5392,14169176.0112,2119378.1616,19194368.256,20840551.9224,38801948.6064,27885151.6608,6877981.9584,1046359.6584,25145955.3576,1226306.8608,10270319.9592,1966089.804,19314333.0576,-7.23270311284271,-6.04837040016285e-08,2.22655128277451e-07,8.95452601980737e-08,2.51384905192453e-07,1.5267085240329e-07,9.99815651289609e-08,9.63351236775919e-08,-4.06927178687685e-08,1.40647704954488e-07,-3.9025067561535e-08,-4.42597167606894e-08,7.72057739686025e-08,2.68193041074881e-07,1.26100951118017e-07,1.78968890910852e-07,-1.81531035675442e-07,1.64786428877778e-07,1.21055413887511e-07,0.000208039349454568,0.0919822847829744,3.96607149713717e-07,0.0137958208919561,0.00363231557450865,0.0393926313307909,0.0125474877395364,0.00289292035342244,0.0278843583350595,2.40255548521712e-17,0.0335842129128549,0.00514024830823879,3.6599405709413e-06,0.106665130093516,0.00307260938426214,0.119713182370708,3.20544106066888e-05,0.00125376402117811,0.00566807208582157,747.111654682788,99.4775248624348,3464.65954162565
"8",2020-08-28,12,12.2427598538301,15.267923864308,9.81699739733065,15702059.5872,14229158.412,5111833.4904,2612566.7904,4158779.7888,14289140.8128,2712537.4584,18401267.6232,20240727.9144,38615336.6928,30357759.516,6864652.536,993041.9688,25279249.5816,1252965.7056,10516914.2736,1786142.6016,18494573.58,-7.23270311284271,-6.04837040016285e-08,2.22655128277451e-07,8.95452601980737e-08,2.51384905192453e-07,1.5267085240329e-07,9.99815651289609e-08,9.63351236775919e-08,-4.06927178687685e-08,1.40647704954488e-07,-3.9025067561535e-08,-4.42597167606894e-08,7.72057739686025e-08,2.68193041074881e-07,1.26100951118017e-07,1.78968890910852e-07,-1.81531035675442e-07,1.64786428877778e-07,1.21055413887511e-07,0.000208039349454568,0.0919822847829744,3.96607149713717e-07,0.0137958208919561,0.00363231557450865,0.0393926313307909,0.0125474877395364,0.00289292035342244,0.0278843583350595,2.40255548521712e-17,0.0335842129128549,0.00514024830823879,3.6599405709413e-06,0.106665130093516,0.00307260938426214,0.119713182370708,3.20544106066888e-05,0.00125376402117811,0.00566807208582157,747.111654682788,99.4775248624348,3464.65954162565
"9",2020-08-29,9,12.0601190894636,15.9637931528392,9.11102211482717,15535441.8072,14962276.644,5285115.9816,3292367.3328,3738902.9832,14189170.1448,1932766.248,18607873.6704,20314039.7376,40154884.98,31057554.192,7371170.5872,833088.9,24599449.0392,1239636.2832,9770466.6192,1766148.468,17035001.8272,-7.23270311284271,-6.04837040016285e-08,2.22655128277451e-07,8.95452601980737e-08,2.51384905192453e-07,1.5267085240329e-07,9.99815651289609e-08,9.63351236775919e-08,-4.06927178687685e-08,1.40647704954488e-07,-3.9025067561535e-08,-4.42597167606894e-08,7.72057739686025e-08,2.68193041074881e-07,1.26100951118017e-07,1.78968890910852e-07,-1.81531035675442e-07,1.64786428877778e-07,1.21055413887511e-07,0.000208039349454568,0.0919822847829744,3.96607149713717e-07,0.0137958208919561,0.00363231557450865,0.0393926313307909,0.0125474877395364,0.00289292035342244,0.0278843583350595,2.40255548521712e-17,0.0335842129128549,0.00514024830823879,3.6599405709413e-06,0.106665130093516,0.00307260938426214,0.119713182370708,3.20544106066888e-05,0.00125376402117811,0.00566807208582157,747.111654682788,99.4775248624348,3464.65954162565
"10",2020-08-30,12,10.2937903801494,13.1999417848165,8.02746876598669,14522405.7048,14649035.2176,5071845.2232,2259337.0968,3518967.5136,13076163.3744,2605902.0792,14808988.2864,21453705.3528,40941320.9016,30511047.8736,7104582.1392,886406.5896,23479777.5576,1332942.24,9943749.1104,1079683.2144,18487908.8688,-7.23270311284271,-6.04837040016285e-08,2.22655128277451e-07,8.95452601980737e-08,2.51384905192453e-07,1.5267085240329e-07,9.99815651289609e-08,9.63351236775919e-08,-4.06927178687685e-08,1.40647704954488e-07,-3.9025067561535e-08,-4.42597167606894e-08,7.72057739686025e-08,2.68193041074881e-07,1.26100951118017e-07,1.78968890910852e-07,-1.81531035675442e-07,1.64786428877778e-07,1.21055413887511e-07,0.000208039349454568,0.0919822847829744,3.96607149713717e-07,0.0137958208919561,0.00363231557450865,0.0393926313307909,0.0125474877395364,0.00289292035342244,0.0278843583350595,2.40255548521712e-17,0.0335842129128549,0.00514024830823879,3.6599405709413e-06,0.106665130093516,0.00307260938426214,0.119713182370708,3.20544106066888e-05,0.00125376402117811,0.00566807208582157,747.111654682788,99.4775248624348,3464.65954162565
