"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_fever","pct_cough","pct_fatigue","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_used_public_transit","pct_wear_mask_all_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_worried_ill_covid19_somewhat","pct_enough_toEat_not_worried","pct_finances_very_worried","pct_finances_somewhat_worried","coef_(Intercept)","coef_pct_fever","coef_pct_cough","coef_pct_fatigue","coef_pct_worked_outside_home","coef_pct_grocery_outside_home","coef_pct_ate_outside_home","coef_pct_used_public_transit","coef_pct_wear_mask_all_time","coef_pct_wear_mask_some_time","coef_pct_wear_mask_none_time","coef_pct_worried_ill_covid19_somewhat","coef_pct_enough_toEat_not_worried","coef_pct_finances_very_worried","coef_pct_finances_somewhat_worried","pvals_(Intercept)","pvals_pct_fever","pvals_pct_cough","pvals_pct_fatigue","pvals_pct_worked_outside_home","pvals_pct_grocery_outside_home","pvals_pct_ate_outside_home","pvals_pct_used_public_transit","pvals_pct_wear_mask_all_time","pvals_pct_wear_mask_some_time","pvals_pct_wear_mask_none_time","pvals_pct_worried_ill_covid19_somewhat","pvals_pct_enough_toEat_not_worried","pvals_pct_finances_very_worried","pvals_pct_finances_somewhat_worried","aic","deviance","null_deviance"
"11",2020-08-15,286,227.791514451294,285.558393141381,181.71055483676,2939625.0034,10464362.3129,8924279.8908,23774656.402,36581349.3949,22293132.2469,7495458.176,43502936.5543,433331.1758,76125.7471,16571989.561,23517000.0272,20583230.8505,15260284.3802,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"12",2020-08-16,121,204.683146409133,261.983283542268,159.915510094687,3402235.3127,9404457.6802,8971126.5044,22123313.2726,37582695.7606,23136371.2917,6734200.705,42841228.1372,614861.8035,169818.9743,17368381.9922,22948984.8373,19980080.7004,15535508.2351,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"13",2020-08-17,162,142.495477625244,192.478938539842,105.491859512948,3507640.1933,10675172.0741,9088243.0384,21350344.1482,39884035.6537,24535913.873,7267080.9347,43268703.4863,415763.6957,204953.9345,14481459.4291,23153938.7718,20149899.6747,15312986.8205,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"14",2020-08-18,143,157.551898251978,202.006336191479,122.880307176467,2488726.3475,9422025.1603,10511208.9265,22257997.2867,40059710.4547,25543116.0654,8209869.0334,43122307.8188,251800.5481,134684.0141,16197216.6522,21836377.7643,20226025.4218,15681903.9026,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"15",2020-08-19,282,251.958401564115,325.115991117878,195.262730388819,2512149.6543,9029684.7714,10089589.4041,17567480.1,36768735.8493,25291315.5173,10587334.6736,44076807.5709,632429.2836,163963.1476,16472440.5071,22761598.3829,21397190.7618,15143167.8462,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"16",2020-08-20,159,180.138108697245,236.462623769034,137.229883047884,2570707.9213,8578786.1155,9943193.7366,16929194.9897,37313327.7324,22246285.6333,9234638.7059,43924556.0767,450898.6559,163963.1476,16080100.1182,22697184.2892,20577375.0238,14832809.0311,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"17",2020-08-21,195,193.116879978352,252.341233436322,147.792450820307,3009894.9238,10148147.6711,9527430.0409,20835031.3986,37412876.7863,21567009.7361,10031031.1371,43713746.3155,439187.0025,357205.4287,15553075.7152,23382316.0131,21379623.2817,15588210.6754,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"18",2020-08-22,225,137.158015661938,185.607040036386,101.355645004804,2523861.3077,10224273.4182,10733730.3411,22252141.46,41424118.0758,23259343.6524,9826077.2026,43719602.1422,568015.1899,216665.5879,17491354.3529,22597635.2353,18949455.2012,15594066.5021,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"19",2020-08-23,144,142.758996953288,169.260843493255,120.406650413041,3074309.0175,9515718.3875,11307601.3577,22638626.0222,38777284.4074,24055736.0836,10124724.3643,42911498.0576,521168.5763,40990.7869,16513431.294,23944475.3763,18539547.3322,15658480.5958,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"20",2020-08-24,72,87.2255513746105,110.777033015311,68.6811751994949,2640977.8417,8713470.1296,11858049.0675,22691328.4625,41465108.8627,24869695.9949,9539141.6943,44510138.7467,234233.068,234233.068,15898569.4905,23194929.5587,18082792.8496,15435959.1812,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"21",2020-08-25,100,135.671314458787,162.91630822062,112.982584543033,3320253.7389,8666623.516,11407150.4116,22978263.9708,39936738.094,24828705.208,10095445.2308,43584918.1281,509456.9229,81981.5738,16279198.226,22849435.7834,18931887.7211,15512084.9283,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"22",2020-08-26,149,193.296451607099,248.861344927958,150.137893913222,2676112.8019,8889144.9306,10880126.0086,18861617.8007,37354318.5193,21766107.8439,10692739.5542,44047528.4374,368917.0821,122972.3607,16039109.3313,21771963.6706,20161611.3281,15031907.1389,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"23",2020-08-27,194,200.565414146139,242.137855398335,166.130509768646,2535572.9611,9023828.9447,9773374.7623,21531874.7759,38507916.3792,23265199.4791,9621123.2681,43942123.5568,445042.8292,134684.0141,16091811.7716,22662049.329,20395844.3961,15904425.3172,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"24",2020-08-28,126,176.083593345513,216.693328857919,143.084385702513,2547284.6145,9509862.5608,11061656.6363,22234573.9799,37846207.9621,23587269.9476,10171570.9779,43479513.2475,509456.9229,181530.6277,16320189.0129,22872859.0902,21285930.0545,15804876.2633,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"25",2020-08-29,115,189.317403796394,241.820666716844,148.213466891869,3097732.3243,10587334.6736,11044089.1562,23288622.7859,37319183.5591,23060245.5446,11020665.8494,43620053.0883,632429.2836,251800.5481,16905771.6829,23247631.999,18393151.6647,16208928.3056,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"26",2020-08-30,238,115.000162740933,142.195638325048,93.0059289175214,2506293.8276,9375178.5467,11928318.9879,24647174.5803,37606119.0674,26585453.218,10405804.0459,43497080.7276,527024.403,52702.4403,16003974.3711,25215189.7702,18194053.5569,15758029.6497,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
"27",2020-08-31,47,67.5946472757598,87.9283109199853,51.9631992532211,1996836.9047,7331495.0284,11975165.6015,25115640.7163,40165115.3353,27903014.2255,10458506.4862,43889421.1165,778824.9511,58558.267,15740462.1696,25437711.1848,16765231.8421,16390458.9333,-0.425160024282855,1.74806548888094e-07,7.5102371376599e-08,-1.66247895879116e-07,-2.99757828826359e-08,-7.61398690120809e-08,3.29382029016182e-08,8.05876534481564e-08,7.66719001024949e-08,-4.17833387873283e-07,-8.64977949370213e-07,1.5112015187065e-07,-6.88316588539936e-08,6.99046356611724e-08,1.82436918213984e-07,0.855651760452685,0.0201553819210312,0.112548715033128,7.61422946043269e-05,0.122771405584704,0.00284715051617856,0.0922239980065636,0.0113113427690077,0.0240642329033454,0.00907733569204348,0.00993343418074619,0.000793303149914782,0.0298987005274267,0.0240294846244045,3.08989759406874e-05,1074.81165975436,118.073106523217,398.091430012713
