"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_cmnty_sick","pct_wear_mask_most_time","pct_wear_mask_some_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_depressed_all_time","pct_feel_depressed_some_time","pct_feel_depressed_none_time","pct_cough","coef_(Intercept)","coef_pct_cmnty_sick","coef_pct_wear_mask_most_time","coef_pct_wear_mask_some_time","coef_pct_feel_nervous_most_time","coef_pct_feel_nervous_some_time","coef_pct_feel_depressed_all_time","coef_pct_feel_depressed_some_time","coef_pct_feel_depressed_none_time","coef_pct_cough","pvals_(Intercept)","pvals_pct_cmnty_sick","pvals_pct_wear_mask_most_time","pvals_pct_wear_mask_some_time","pvals_pct_feel_nervous_most_time","pvals_pct_feel_nervous_some_time","pvals_pct_feel_depressed_all_time","pvals_pct_feel_depressed_some_time","pvals_pct_feel_depressed_none_time","pvals_pct_cough","aic","deviance","null_deviance"
"1",2020-07-22,13,10.2278702585172,15.50022159394,6.74889254912064,2609392.6243,1674954.7573,1392613.8534,342627.2179,1791508.2977,146696.6974,1540315.3227,5358448.5427,841998.8522,-2.48351224102741,4.70710253795626e-07,5.81473829438025e-07,7.5117088413753e-07,-6.06936678095119e-07,-4.4463207412264e-07,-8.55709662371828e-07,6.76140965451419e-07,3.76998053885583e-07,-4.4088265817139e-07,0.0854936498319042,0.000756637245086864,0.0090567869313885,0.0185065796743058,0.130731650197297,0.0597173189446191,0.0779842146955132,0.0128298329030747,0.0335161110665869,0.122178826823236,250.392842535861,23.4289262121003,125.051818161669
"2",2020-07-23,9,7.05196008117814,9.71068037733343,5.12117988175263,2392361.8939,1903037.9786,564681.8078,369756.0592,2039686.957,251192.975,1960309.9769,5269023.8436,420999.4261,-2.48351224102741,4.70710253795626e-07,5.81473829438025e-07,7.5117088413753e-07,-6.06936678095119e-07,-4.4463207412264e-07,-8.55709662371828e-07,6.76140965451419e-07,3.76998053885583e-07,-4.4088265817139e-07,0.0854936498319042,0.000756637245086864,0.0090567869313885,0.0185065796743058,0.130731650197297,0.0597173189446191,0.0779842146955132,0.0128298329030747,0.0335161110665869,0.122178826823236,250.392842535861,23.4289262121003,125.051818161669
"3",2020-07-24,6,7.41069978125107,9.73800591082083,5.63960134659699,2084901.6925,2086911.2363,713388.049,601858.3681,1561415.5326,192916.2048,2009543.8,5196680.2668,765636.1878,-2.48351224102741,4.70710253795626e-07,5.81473829438025e-07,7.5117088413753e-07,-6.06936678095119e-07,-4.4463207412264e-07,-8.55709662371828e-07,6.76140965451419e-07,3.76998053885583e-07,-4.4088265817139e-07,0.0854936498319042,0.000756637245086864,0.0090567869313885,0.0185065796743058,0.130731650197297,0.0597173189446191,0.0779842146955132,0.0128298329030747,0.0335161110665869,0.122178826823236,250.392842535861,23.4289262121003,125.051818161669
"4",2020-07-25,9,10.4344889492118,16.7180895764809,6.512619706524,3162017.1693,2122078.2528,777693.4506,797788.8886,2240641.337,322531.7799,1831699.1737,5808586.3539,339612.9022,-2.48351224102741,4.70710253795626e-07,5.81473829438025e-07,7.5117088413753e-07,-6.06936678095119e-07,-4.4463207412264e-07,-8.55709662371828e-07,6.76140965451419e-07,3.76998053885583e-07,-4.4088265817139e-07,0.0854936498319042,0.000756637245086864,0.0090567869313885,0.0185065796743058,0.130731650197297,0.0597173189446191,0.0779842146955132,0.0128298329030747,0.0335161110665869,0.122178826823236,250.392842535861,23.4289262121003,125.051818161669
"5",2020-07-26,8,7.76489036505923,10.3888947791109,5.80365127026051,2260736.775,2311980.1419,779702.9944,311479.289,1665911.8102,279326.5882,1836723.0332,4646065.2656,648077.8755,-2.48351224102741,4.70710253795626e-07,5.81473829438025e-07,7.5117088413753e-07,-6.06936678095119e-07,-4.4463207412264e-07,-8.55709662371828e-07,6.76140965451419e-07,3.76998053885583e-07,-4.4088265817139e-07,0.0854936498319042,0.000756637245086864,0.0090567869313885,0.0185065796743058,0.130731650197297,0.0597173189446191,0.0779842146955132,0.0128298329030747,0.0335161110665869,0.122178826823236,250.392842535861,23.4289262121003,125.051818161669
"6",2020-07-27,9,9.41079776490022,12.2556789534362,7.22629198336008,2364228.2807,1962319.5207,967595.3397,302436.3419,1573472.7954,207987.7833,1734236.2994,5084145.814,643054.016,-2.48351224102741,4.70710253795626e-07,5.81473829438025e-07,7.5117088413753e-07,-6.06936678095119e-07,-4.4463207412264e-07,-8.55709662371828e-07,6.76140965451419e-07,3.76998053885583e-07,-4.4088265817139e-07,0.0854936498319042,0.000756637245086864,0.0090567869313885,0.0185065796743058,0.130731650197297,0.0597173189446191,0.0779842146955132,0.0128298329030747,0.0335161110665869,0.122178826823236,250.392842535861,23.4289262121003,125.051818161669
"7",2020-07-28,6,5.87103480769918,8.12582939951118,4.24191156601059,2364228.2807,1417733.1509,878170.6406,339612.9022,2269779.7221,201959.1519,2193417.0577,5023859.5,753578.925,-2.48351224102741,4.70710253795626e-07,5.81473829438025e-07,7.5117088413753e-07,-6.06936678095119e-07,-4.4463207412264e-07,-8.55709662371828e-07,6.76140965451419e-07,3.76998053885583e-07,-4.4088265817139e-07,0.0854936498319042,0.000756637245086864,0.0090567869313885,0.0185065796743058,0.130731650197297,0.0597173189446191,0.0779842146955132,0.0128298329030747,0.0335161110665869,0.122178826823236,250.392842535861,23.4289262121003,125.051818161669
"8",2020-07-29,7,7.82269863573923,11.5534817705282,5.29663829147141,2131121.1999,1689021.5639,1010800.5314,543581.5979,1862847.1026,197940.0643,2564177.8888,4643050.9499,817884.3266,-2.48351224102741,4.70710253795626e-07,5.81473829438025e-07,7.5117088413753e-07,-6.06936678095119e-07,-4.4463207412264e-07,-8.55709662371828e-07,6.76140965451419e-07,3.76998053885583e-07,-4.4088265817139e-07,0.0854936498319042,0.000756637245086864,0.0090567869313885,0.0185065796743058,0.130731650197297,0.0597173189446191,0.0779842146955132,0.0128298329030747,0.0335161110665869,0.122178826823236,250.392842535861,23.4289262121003,125.051818161669
"9",2020-07-30,8,7.95626224406608,11.1732946575312,5.66548281743232,2047725.1322,2462695.9269,713388.049,483295.2839,1443857.2203,142677.6098,1541320.0946,5309214.7196,817884.3266,-2.48351224102741,4.70710253795626e-07,5.81473829438025e-07,7.5117088413753e-07,-6.06936678095119e-07,-4.4463207412264e-07,-8.55709662371828e-07,6.76140965451419e-07,3.76998053885583e-07,-4.4088265817139e-07,0.0854936498319042,0.000756637245086864,0.0090567869313885,0.0185065796743058,0.130731650197297,0.0597173189446191,0.0779842146955132,0.0128298329030747,0.0335161110665869,0.122178826823236,250.392842535861,23.4289262121003,125.051818161669
"10",2020-07-31,3,4.8847978953956,6.56254276008362,3.63597638159347,1522229.4285,2172316.8478,815874.7828,355689.2526,1844761.2084,298417.2543,1663902.2664,5116298.5148,647073.1036,-2.48351224102741,4.70710253795626e-07,5.81473829438025e-07,7.5117088413753e-07,-6.06936678095119e-07,-4.4463207412264e-07,-8.55709662371828e-07,6.76140965451419e-07,3.76998053885583e-07,-4.4088265817139e-07,0.0854936498319042,0.000756637245086864,0.0090567869313885,0.0185065796743058,0.130731650197297,0.0597173189446191,0.0779842146955132,0.0128298329030747,0.0335161110665869,0.122178826823236,250.392842535861,23.4289262121003,125.051818161669
