"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_fever","pct_cough","pct_fatigue","pct_sore_throat","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_worked_outside_home","pct_spent_time_with_non_hh","pct_used_public_transit","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_enough_toEat_very_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_notToo_worried","coef_(Intercept)","coef_pct_fever","coef_pct_cough","coef_pct_fatigue","coef_pct_sore_throat","coef_pct_nausea","coef_pct_anosmia_ageusia","coef_pct_eye_pain","coef_pct_worked_outside_home","coef_pct_spent_time_with_non_hh","coef_pct_used_public_transit","coef_pct_wear_mask_all_time","coef_pct_wear_mask_most_time","coef_pct_wear_mask_some_time","coef_pct_wear_mask_none_time","coef_pct_no_public","coef_pct_feel_nervous_most_time","coef_pct_feel_nervous_some_time","coef_pct_feel_depressed_all_time","coef_pct_feel_depressed_most_time","coef_pct_feel_depressed_some_time","coef_pct_feel_depressed_little_time","coef_pct_feel_depressed_none_time","coef_pct_worried_ill_covid19_very","coef_pct_worried_ill_covid19_somewhat","coef_pct_worried_ill_covid19_notTooWorried","coef_pct_enough_toEat_very_worried","coef_pct_enough_toEat_notToo_worried","coef_pct_enough_toEat_not_worried","coef_pct_chills","coef_pct_finances_very_worried","coef_pct_finances_notToo_worried","pvals_(Intercept)","pvals_pct_fever","pvals_pct_cough","pvals_pct_fatigue","pvals_pct_sore_throat","pvals_pct_nausea","pvals_pct_anosmia_ageusia","pvals_pct_eye_pain","pvals_pct_worked_outside_home","pvals_pct_spent_time_with_non_hh","pvals_pct_used_public_transit","pvals_pct_wear_mask_all_time","pvals_pct_wear_mask_most_time","pvals_pct_wear_mask_some_time","pvals_pct_wear_mask_none_time","pvals_pct_no_public","pvals_pct_feel_nervous_most_time","pvals_pct_feel_nervous_some_time","pvals_pct_feel_depressed_all_time","pvals_pct_feel_depressed_most_time","pvals_pct_feel_depressed_some_time","pvals_pct_feel_depressed_little_time","pvals_pct_feel_depressed_none_time","pvals_pct_worried_ill_covid19_very","pvals_pct_worried_ill_covid19_somewhat","pvals_pct_worried_ill_covid19_notTooWorried","pvals_pct_enough_toEat_very_worried","pvals_pct_enough_toEat_notToo_worried","pvals_pct_enough_toEat_not_worried","pvals_pct_chills","pvals_pct_finances_very_worried","pvals_pct_finances_notToo_worried","aic","deviance","null_deviance"
"1",2020-08-21,0,0.0483643898022736,0.231485464045747,0.01010479949827,77322.249,769785.9456,2568816.939,469947.4467,395202.606,77322.249,448469.0442,3876422.0832,5485583.9985,2444242.2045,634901.5779,1469122.731,984569.9706,3620399.5254,168390.6756,79040.5212,830784.6087,68730.888,215643.1611,884910.183,1366885.5351,6001065.6585,1458813.0978,3214028.1501,2683082.0403,241417.2441,1128904.8354,6308636.3823,128011.2789,631465.0335,2348878.0974,-77.0172877376019,6.32081844184867e-06,1.24493129037479e-06,-1.65826244978413e-06,2.57728323426822e-06,4.37740280260808e-06,-9.80916226540279e-06,-5.39487835677624e-06,1.76055858851694e-06,-2.67545602040944e-06,1.63088667566208e-06,-2.93205015805021e-06,8.3239985617079e-07,2.22380900959593e-06,-1.48251498284717e-06,1.56032018555097e-05,1.21523336636979e-05,-9.25352381669716e-07,-7.20606796021585e-06,7.60132540209897e-06,4.61529594015113e-06,9.36126704106775e-06,6.52198063336326e-06,1.94630291754415e-06,1.89231002527932e-06,1.80753044326294e-06,4.22049558122737e-06,2.54687934183365e-06,1.27386303874182e-06,3.64926233671016e-06,5.19420533215417e-06,-2.00547978610169e-06,9.91155450194609e-12,0.0414818648483921,0.150905826652605,0.0088448373159445,0.00101905053899393,7.71978974209218e-05,4.8571349880681e-11,9.29871229319888e-07,1.09279989474032e-10,3.72235149293274e-07,0.011655136947296,5.12092171334224e-05,0.00321869307002847,0.0118317012423737,2.39170672274933e-06,4.58278777229646e-12,4.58940890414259e-10,0.0181728199767895,0.000345521129053152,1.65388492714392e-07,0.00457255548148956,7.18413390093579e-10,3.69576504525181e-06,0.000486213777020059,1.2608628023852e-05,0.00027474963969172,0.00398043887592784,0.00341106428770318,0.100146336088004,0.00804285681110302,1.13385595363871e-05,0.000552829012241022,402.108574068581,118.327738089726,4151.63229570101
"2",2020-08-22,0,0.202257355501602,0.744760274127884,0.054927792573798,92786.6988,859995.2361,2378947.8609,453623.8608,237121.5636,83336.2017,425272.3695,3655624.1055,5715832.4733,2373793.0443,622014.5364,1243169.9367,1089384.5748,3271590.2688,176982.0366,219079.7055,957936.7515,112546.8291,286092.3213,816179.295,1465686.1866,6016530.1083,1362589.8546,2921062.74,2257809.6708,202756.1196,1198494.8595,6563799.804,190728.2142,769785.9456,2512973.0925,-77.0172877376019,6.32081844184867e-06,1.24493129037479e-06,-1.65826244978413e-06,2.57728323426822e-06,4.37740280260808e-06,-9.80916226540279e-06,-5.39487835677624e-06,1.76055858851694e-06,-2.67545602040944e-06,1.63088667566208e-06,-2.93205015805021e-06,8.3239985617079e-07,2.22380900959593e-06,-1.48251498284717e-06,1.56032018555097e-05,1.21523336636979e-05,-9.25352381669716e-07,-7.20606796021585e-06,7.60132540209897e-06,4.61529594015113e-06,9.36126704106775e-06,6.52198063336326e-06,1.94630291754415e-06,1.89231002527932e-06,1.80753044326294e-06,4.22049558122737e-06,2.54687934183365e-06,1.27386303874182e-06,3.64926233671016e-06,5.19420533215417e-06,-2.00547978610169e-06,9.91155450194609e-12,0.0414818648483921,0.150905826652605,0.0088448373159445,0.00101905053899393,7.71978974209218e-05,4.8571349880681e-11,9.29871229319888e-07,1.09279989474032e-10,3.72235149293274e-07,0.011655136947296,5.12092171334224e-05,0.00321869307002847,0.0118317012423737,2.39170672274933e-06,4.58278777229646e-12,4.58940890414259e-10,0.0181728199767895,0.000345521129053152,1.65388492714392e-07,0.00457255548148956,7.18413390093579e-10,3.69576504525181e-06,0.000486213777020059,1.2608628023852e-05,0.00027474963969172,0.00398043887592784,0.00341106428770318,0.100146336088004,0.00804285681110302,1.13385595363871e-05,0.000552829012241022,402.108574068581,118.327738089726,4151.63229570101
"3",2020-08-23,1,0.0677917762103063,0.212881942079229,0.0215881388381822,85913.61,824770.656,2500945.1871,460496.9496,285233.1852,98800.6515,395202.606,3092889.96,5877350.0601,2285302.026,685590.6078,1503488.175,1263789.2031,3090312.5517,182995.9893,110828.5569,734561.3655,98800.6515,242276.3802,1093680.2553,1720849.6083,5506203.2649,1422729.3816,3657342.3777,2334272.7837,170108.9478,1003470.9648,6265679.5773,168390.6756,694181.9688,2220866.8185,-77.0172877376019,6.32081844184867e-06,1.24493129037479e-06,-1.65826244978413e-06,2.57728323426822e-06,4.37740280260808e-06,-9.80916226540279e-06,-5.39487835677624e-06,1.76055858851694e-06,-2.67545602040944e-06,1.63088667566208e-06,-2.93205015805021e-06,8.3239985617079e-07,2.22380900959593e-06,-1.48251498284717e-06,1.56032018555097e-05,1.21523336636979e-05,-9.25352381669716e-07,-7.20606796021585e-06,7.60132540209897e-06,4.61529594015113e-06,9.36126704106775e-06,6.52198063336326e-06,1.94630291754415e-06,1.89231002527932e-06,1.80753044326294e-06,4.22049558122737e-06,2.54687934183365e-06,1.27386303874182e-06,3.64926233671016e-06,5.19420533215417e-06,-2.00547978610169e-06,9.91155450194609e-12,0.0414818648483921,0.150905826652605,0.0088448373159445,0.00101905053899393,7.71978974209218e-05,4.8571349880681e-11,9.29871229319888e-07,1.09279989474032e-10,3.72235149293274e-07,0.011655136947296,5.12092171334224e-05,0.00321869307002847,0.0118317012423737,2.39170672274933e-06,4.58278777229646e-12,4.58940890414259e-10,0.0181728199767895,0.000345521129053152,1.65388492714392e-07,0.00457255548148956,7.18413390093579e-10,3.69576504525181e-06,0.000486213777020059,1.2608628023852e-05,0.00027474963969172,0.00398043887592784,0.00341106428770318,0.100146336088004,0.00804285681110302,1.13385595363871e-05,0.000552829012241022,402.108574068581,118.327738089726,4151.63229570101
"4",2020-08-24,0,0.212175062917663,0.725343453679044,0.0620647461499448,16323.5859,737138.7738,2485480.7373,399498.2865,273205.2798,47252.4855,486271.0326,3475205.5245,5435754.1047,2256091.3986,723392.5962,1795594.449,1152960.6462,3092889.96,231107.6109,160658.4507,839375.9697,48111.6216,196742.1669,856558.6917,1677033.6672,5776831.1364,1576514.7435,3089453.4156,2338568.4642,195883.0308,990583.9233,6266538.7134,87631.8822,692463.6966,2407299.3522,-77.0172877376019,6.32081844184867e-06,1.24493129037479e-06,-1.65826244978413e-06,2.57728323426822e-06,4.37740280260808e-06,-9.80916226540279e-06,-5.39487835677624e-06,1.76055858851694e-06,-2.67545602040944e-06,1.63088667566208e-06,-2.93205015805021e-06,8.3239985617079e-07,2.22380900959593e-06,-1.48251498284717e-06,1.56032018555097e-05,1.21523336636979e-05,-9.25352381669716e-07,-7.20606796021585e-06,7.60132540209897e-06,4.61529594015113e-06,9.36126704106775e-06,6.52198063336326e-06,1.94630291754415e-06,1.89231002527932e-06,1.80753044326294e-06,4.22049558122737e-06,2.54687934183365e-06,1.27386303874182e-06,3.64926233671016e-06,5.19420533215417e-06,-2.00547978610169e-06,9.91155450194609e-12,0.0414818648483921,0.150905826652605,0.0088448373159445,0.00101905053899393,7.71978974209218e-05,4.8571349880681e-11,9.29871229319888e-07,1.09279989474032e-10,3.72235149293274e-07,0.011655136947296,5.12092171334224e-05,0.00321869307002847,0.0118317012423737,2.39170672274933e-06,4.58278777229646e-12,4.58940890414259e-10,0.0181728199767895,0.000345521129053152,1.65388492714392e-07,0.00457255548148956,7.18413390093579e-10,3.69576504525181e-06,0.000486213777020059,1.2608628023852e-05,0.00027474963969172,0.00398043887592784,0.00341106428770318,0.100146336088004,0.00804285681110302,1.13385595363871e-05,0.000552829012241022,402.108574068581,118.327738089726,4151.63229570101
"5",2020-08-25,1,1.1380287158062,2.6989538166763,0.47985606496758,100518.9237,603113.5422,2223444.2268,260318.2383,286951.4574,68730.888,498298.938,4167669.2211,5575793.289,2807656.7748,852263.0112,1732018.3776,1194199.179,2863500.6213,257740.83,160658.4507,851403.8751,97082.3793,219938.8416,991443.0594,1504347.3111,5800027.8111,1493178.5418,3244957.0497,2259527.943,234544.1553,1044709.4976,6219286.2279,47252.4855,715660.3713,2347159.8252,-77.0172877376019,6.32081844184867e-06,1.24493129037479e-06,-1.65826244978413e-06,2.57728323426822e-06,4.37740280260808e-06,-9.80916226540279e-06,-5.39487835677624e-06,1.76055858851694e-06,-2.67545602040944e-06,1.63088667566208e-06,-2.93205015805021e-06,8.3239985617079e-07,2.22380900959593e-06,-1.48251498284717e-06,1.56032018555097e-05,1.21523336636979e-05,-9.25352381669716e-07,-7.20606796021585e-06,7.60132540209897e-06,4.61529594015113e-06,9.36126704106775e-06,6.52198063336326e-06,1.94630291754415e-06,1.89231002527932e-06,1.80753044326294e-06,4.22049558122737e-06,2.54687934183365e-06,1.27386303874182e-06,3.64926233671016e-06,5.19420533215417e-06,-2.00547978610169e-06,9.91155450194609e-12,0.0414818648483921,0.150905826652605,0.0088448373159445,0.00101905053899393,7.71978974209218e-05,4.8571349880681e-11,9.29871229319888e-07,1.09279989474032e-10,3.72235149293274e-07,0.011655136947296,5.12092171334224e-05,0.00321869307002847,0.0118317012423737,2.39170672274933e-06,4.58278777229646e-12,4.58940890414259e-10,0.0181728199767895,0.000345521129053152,1.65388492714392e-07,0.00457255548148956,7.18413390093579e-10,3.69576504525181e-06,0.000486213777020059,1.2608628023852e-05,0.00027474963969172,0.00398043887592784,0.00341106428770318,0.100146336088004,0.00804285681110302,1.13385595363871e-05,0.000552829012241022,402.108574068581,118.327738089726,4151.63229570101
"6",2020-08-26,2,2.56934346352446,5.93654789581162,1.11201424622774,65294.3436,705350.7381,2499226.9149,450187.3164,325612.5819,104814.6042,306711.5877,3927111.1131,5678030.4849,2701123.8984,916698.2187,1829100.7569,1136637.0603,2952850.7757,225952.7943,155503.6341,859136.1,80758.7934,205333.5279,994020.4677,1585965.2406,5715832.4733,1616894.1402,3268153.7244,2295611.6592,250867.7412,1028385.9117,6262243.0329,118560.7818,851403.8751,2245781.7654,-77.0172877376019,6.32081844184867e-06,1.24493129037479e-06,-1.65826244978413e-06,2.57728323426822e-06,4.37740280260808e-06,-9.80916226540279e-06,-5.39487835677624e-06,1.76055858851694e-06,-2.67545602040944e-06,1.63088667566208e-06,-2.93205015805021e-06,8.3239985617079e-07,2.22380900959593e-06,-1.48251498284717e-06,1.56032018555097e-05,1.21523336636979e-05,-9.25352381669716e-07,-7.20606796021585e-06,7.60132540209897e-06,4.61529594015113e-06,9.36126704106775e-06,6.52198063336326e-06,1.94630291754415e-06,1.89231002527932e-06,1.80753044326294e-06,4.22049558122737e-06,2.54687934183365e-06,1.27386303874182e-06,3.64926233671016e-06,5.19420533215417e-06,-2.00547978610169e-06,9.91155450194609e-12,0.0414818648483921,0.150905826652605,0.0088448373159445,0.00101905053899393,7.71978974209218e-05,4.8571349880681e-11,9.29871229319888e-07,1.09279989474032e-10,3.72235149293274e-07,0.011655136947296,5.12092171334224e-05,0.00321869307002847,0.0118317012423737,2.39170672274933e-06,4.58278777229646e-12,4.58940890414259e-10,0.0181728199767895,0.000345521129053152,1.65388492714392e-07,0.00457255548148956,7.18413390093579e-10,3.69576504525181e-06,0.000486213777020059,1.2608628023852e-05,0.00027474963969172,0.00398043887592784,0.00341106428770318,0.100146336088004,0.00804285681110302,1.13385595363871e-05,0.000552829012241022,402.108574068581,118.327738089726,4151.63229570101
"7",2020-08-27,0,0.750371967683873,1.86842665182006,0.301354130940749,25774.083,614282.3115,2293034.2509,403793.967,324753.4458,75603.9768,350527.5288,4095501.7887,5838688.9356,2467438.8792,1166706.8238,1850579.1594,1210522.7649,2923640.1483,240558.108,173545.4922,788686.9398,67012.6158,225093.6582,885769.3191,1506924.7194,5908278.9597,1503488.175,3219182.9667,2356610.3223,241417.2441,1091961.9831,6270834.3939,109969.4208,760335.4485,2403862.8078,-77.0172877376019,6.32081844184867e-06,1.24493129037479e-06,-1.65826244978413e-06,2.57728323426822e-06,4.37740280260808e-06,-9.80916226540279e-06,-5.39487835677624e-06,1.76055858851694e-06,-2.67545602040944e-06,1.63088667566208e-06,-2.93205015805021e-06,8.3239985617079e-07,2.22380900959593e-06,-1.48251498284717e-06,1.56032018555097e-05,1.21523336636979e-05,-9.25352381669716e-07,-7.20606796021585e-06,7.60132540209897e-06,4.61529594015113e-06,9.36126704106775e-06,6.52198063336326e-06,1.94630291754415e-06,1.89231002527932e-06,1.80753044326294e-06,4.22049558122737e-06,2.54687934183365e-06,1.27386303874182e-06,3.64926233671016e-06,5.19420533215417e-06,-2.00547978610169e-06,9.91155450194609e-12,0.0414818648483921,0.150905826652605,0.0088448373159445,0.00101905053899393,7.71978974209218e-05,4.8571349880681e-11,9.29871229319888e-07,1.09279989474032e-10,3.72235149293274e-07,0.011655136947296,5.12092171334224e-05,0.00321869307002847,0.0118317012423737,2.39170672274933e-06,4.58278777229646e-12,4.58940890414259e-10,0.0181728199767895,0.000345521129053152,1.65388492714392e-07,0.00457255548148956,7.18413390093579e-10,3.69576504525181e-06,0.000486213777020059,1.2608628023852e-05,0.00027474963969172,0.00398043887592784,0.00341106428770318,0.100146336088004,0.00804285681110302,1.13385595363871e-05,0.000552829012241022,402.108574068581,118.327738089726,4151.63229570101
"8",2020-08-28,1,0.189486159821813,0.528466216886501,0.0679419111699414,52407.3021,670126.158,2202824.9604,372005.9313,386611.245,54984.7104,471665.7189,4009588.1787,5765662.3671,2352314.6418,1067906.1723,1725145.2888,1063610.4918,2830853.4495,234544.1553,118560.7818,827348.0643,81617.9295,198460.4391,908106.8577,1460531.37,5920306.8651,1225987.2147,3280181.6298,2462284.0626,207910.9362,994020.4677,6309495.5184,142616.5926,835080.2892,2367779.0916,-77.0172877376019,6.32081844184867e-06,1.24493129037479e-06,-1.65826244978413e-06,2.57728323426822e-06,4.37740280260808e-06,-9.80916226540279e-06,-5.39487835677624e-06,1.76055858851694e-06,-2.67545602040944e-06,1.63088667566208e-06,-2.93205015805021e-06,8.3239985617079e-07,2.22380900959593e-06,-1.48251498284717e-06,1.56032018555097e-05,1.21523336636979e-05,-9.25352381669716e-07,-7.20606796021585e-06,7.60132540209897e-06,4.61529594015113e-06,9.36126704106775e-06,6.52198063336326e-06,1.94630291754415e-06,1.89231002527932e-06,1.80753044326294e-06,4.22049558122737e-06,2.54687934183365e-06,1.27386303874182e-06,3.64926233671016e-06,5.19420533215417e-06,-2.00547978610169e-06,9.91155450194609e-12,0.0414818648483921,0.150905826652605,0.0088448373159445,0.00101905053899393,7.71978974209218e-05,4.8571349880681e-11,9.29871229319888e-07,1.09279989474032e-10,3.72235149293274e-07,0.011655136947296,5.12092171334224e-05,0.00321869307002847,0.0118317012423737,2.39170672274933e-06,4.58278777229646e-12,4.58940890414259e-10,0.0181728199767895,0.000345521129053152,1.65388492714392e-07,0.00457255548148956,7.18413390093579e-10,3.69576504525181e-06,0.000486213777020059,1.2608628023852e-05,0.00027474963969172,0.00398043887592784,0.00341106428770318,0.100146336088004,0.00804285681110302,1.13385595363871e-05,0.000552829012241022,402.108574068581,118.327738089726,4151.63229570101
"9",2020-08-29,1,0.287222639173334,0.678176545049614,0.121645086454088,56702.9826,724251.7323,2702842.1706,367710.2508,332485.6707,61857.7992,298120.2267,3430530.4473,5696931.4791,2543901.9921,1190762.6346,1582528.6962,1110003.8412,2772432.1947,230248.4748,216502.2972,857417.8278,37801.9884,250008.6051,726829.1406,1573078.1991,5946080.9481,1215677.5815,3350630.79,2262964.4874,232825.8831,1158115.4628,6268256.9856,86772.7461,649506.8916,2318808.3339,-77.0172877376019,6.32081844184867e-06,1.24493129037479e-06,-1.65826244978413e-06,2.57728323426822e-06,4.37740280260808e-06,-9.80916226540279e-06,-5.39487835677624e-06,1.76055858851694e-06,-2.67545602040944e-06,1.63088667566208e-06,-2.93205015805021e-06,8.3239985617079e-07,2.22380900959593e-06,-1.48251498284717e-06,1.56032018555097e-05,1.21523336636979e-05,-9.25352381669716e-07,-7.20606796021585e-06,7.60132540209897e-06,4.61529594015113e-06,9.36126704106775e-06,6.52198063336326e-06,1.94630291754415e-06,1.89231002527932e-06,1.80753044326294e-06,4.22049558122737e-06,2.54687934183365e-06,1.27386303874182e-06,3.64926233671016e-06,5.19420533215417e-06,-2.00547978610169e-06,9.91155450194609e-12,0.0414818648483921,0.150905826652605,0.0088448373159445,0.00101905053899393,7.71978974209218e-05,4.8571349880681e-11,9.29871229319888e-07,1.09279989474032e-10,3.72235149293274e-07,0.011655136947296,5.12092171334224e-05,0.00321869307002847,0.0118317012423737,2.39170672274933e-06,4.58278777229646e-12,4.58940890414259e-10,0.0181728199767895,0.000345521129053152,1.65388492714392e-07,0.00457255548148956,7.18413390093579e-10,3.69576504525181e-06,0.000486213777020059,1.2608628023852e-05,0.00027474963969172,0.00398043887592784,0.00341106428770318,0.100146336088004,0.00804285681110302,1.13385595363871e-05,0.000552829012241022,402.108574068581,118.327738089726,4151.63229570101
"10",2020-08-30,0,0.0397181290332318,0.222641642104813,0.0070855108639461,98800.6515,656379.9804,2495790.3705,355682.3454,280937.5047,97941.5154,418399.2807,2621224.2411,5769098.9115,2041307.3736,1079074.9416,1775834.3187,1091961.9831,2065363.1844,250867.7412,153785.3619,915839.0826,50689.0299,321316.9014,1014639.7341,1758651.5967,5416853.1105,1585106.1045,3218323.8306,2185642.2384,96223.2432,1107426.4329,6422042.3475,130588.6872,771504.2178,2560225.578,-77.0172877376019,6.32081844184867e-06,1.24493129037479e-06,-1.65826244978413e-06,2.57728323426822e-06,4.37740280260808e-06,-9.80916226540279e-06,-5.39487835677624e-06,1.76055858851694e-06,-2.67545602040944e-06,1.63088667566208e-06,-2.93205015805021e-06,8.3239985617079e-07,2.22380900959593e-06,-1.48251498284717e-06,1.56032018555097e-05,1.21523336636979e-05,-9.25352381669716e-07,-7.20606796021585e-06,7.60132540209897e-06,4.61529594015113e-06,9.36126704106775e-06,6.52198063336326e-06,1.94630291754415e-06,1.89231002527932e-06,1.80753044326294e-06,4.22049558122737e-06,2.54687934183365e-06,1.27386303874182e-06,3.64926233671016e-06,5.19420533215417e-06,-2.00547978610169e-06,9.91155450194609e-12,0.0414818648483921,0.150905826652605,0.0088448373159445,0.00101905053899393,7.71978974209218e-05,4.8571349880681e-11,9.29871229319888e-07,1.09279989474032e-10,3.72235149293274e-07,0.011655136947296,5.12092171334224e-05,0.00321869307002847,0.0118317012423737,2.39170672274933e-06,4.58278777229646e-12,4.58940890414259e-10,0.0181728199767895,0.000345521129053152,1.65388492714392e-07,0.00457255548148956,7.18413390093579e-10,3.69576504525181e-06,0.000486213777020059,1.2608628023852e-05,0.00027474963969172,0.00398043887592784,0.00341106428770318,0.100146336088004,0.00804285681110302,1.13385595363871e-05,0.000552829012241022,402.108574068581,118.327738089726,4151.63229570101
