"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_cmnty_sick","pct_ever_tested","pct_grocery_outside_home","pct_spent_time_with_non_hh","pct_feel_nervous_all_time","pct_feel_depressed_all_time","pct_feel_depressed_some_time","pct_worried_ill_covid19_somewhat","pct_finances_somewhat_worried","pct_finances_not_worried","coef_(Intercept)","coef_pct_cmnty_sick","coef_pct_ever_tested","coef_pct_grocery_outside_home","coef_pct_spent_time_with_non_hh","coef_pct_feel_nervous_all_time","coef_pct_feel_depressed_all_time","coef_pct_feel_depressed_some_time","coef_pct_worried_ill_covid19_somewhat","coef_pct_finances_somewhat_worried","coef_pct_finances_not_worried","pvals_(Intercept)","pvals_pct_cmnty_sick","pvals_pct_ever_tested","pvals_pct_grocery_outside_home","pvals_pct_spent_time_with_non_hh","pvals_pct_feel_nervous_all_time","pvals_pct_feel_depressed_all_time","pvals_pct_feel_depressed_some_time","pvals_pct_worried_ill_covid19_somewhat","pvals_pct_finances_somewhat_worried","pvals_pct_finances_not_worried","aic","deviance","null_deviance"
"1",2020-08-24,4,6.39935141703045,10.6063114224214,3.86106884171616,1286286.885,4343691.8655,22800259.5795,14851666.2645,0,923488.02,4947257.25,13562081.208,10547552.457,2889198.234,2.41130906717661,4.68095544623543e-08,-1.34578773554818e-07,-5.54589707040282e-08,-6.13298230820326e-08,1.90270560306413e-07,3.29258403497938e-07,8.75047418367506e-08,7.72857285687389e-08,6.13118715677619e-08,-9.94204507662825e-08,0.0737671540815445,0.047111983396719,1.91883753827011e-06,0.141734162865508,0.0980169174710143,0.103275656668402,0.0229420516511707,0.114231289732758,0.0758789710388828,0.151927032102697,0.0464055093080085,321.957566567231,36.3663500645334,108.699179949313
"2",2020-08-25,9,8.89149394543577,12.3061945985343,6.42429826285513,494725.725,5062693.2525,20428874.271,13192686,1500668.0325,1319268.6,8512580.6415,11612861.8515,9983565.1305,6038952.0165,2.41130906717661,4.68095544623543e-08,-1.34578773554818e-07,-5.54589707040282e-08,-6.13298230820326e-08,1.90270560306413e-07,3.29258403497938e-07,8.75047418367506e-08,7.72857285687389e-08,6.13118715677619e-08,-9.94204507662825e-08,0.0737671540815445,0.047111983396719,1.91883753827011e-06,0.141734162865508,0.0980169174710143,0.103275656668402,0.0229420516511707,0.114231289732758,0.0758789710388828,0.151927032102697,0.0464055093080085,321.957566567231,36.3663500645334,108.699179949313
"3",2020-08-26,7,7.61984530071699,11.6370017688347,4.98943315127408,1520457.0615,4086434.4885,18595090.917,12641891.3595,1556736.948,0,7067981.5245,11309430.0735,9835147.413,4897784.6775,2.41130906717661,4.68095544623543e-08,-1.34578773554818e-07,-5.54589707040282e-08,-6.13298230820326e-08,1.90270560306413e-07,3.29258403497938e-07,8.75047418367506e-08,7.72857285687389e-08,6.13118715677619e-08,-9.94204507662825e-08,0.0737671540815445,0.047111983396719,1.91883753827011e-06,0.141734162865508,0.0980169174710143,0.103275656668402,0.0229420516511707,0.114231289732758,0.0758789710388828,0.151927032102697,0.0464055093080085,321.957566567231,36.3663500645334,108.699179949313
"4",2020-08-27,6,4.76748401512943,6.77067240791773,3.35696404509766,481533.039,4168888.776,22348410.084,13581870.237,989451.45,336413.493,7509936.5055,10695970.1745,7876033.542,5072587.767,2.41130906717661,4.68095544623543e-08,-1.34578773554818e-07,-5.54589707040282e-08,-6.13298230820326e-08,1.90270560306413e-07,3.29258403497938e-07,8.75047418367506e-08,7.72857285687389e-08,6.13118715677619e-08,-9.94204507662825e-08,0.0737671540815445,0.047111983396719,1.91883753827011e-06,0.141734162865508,0.0980169174710143,0.103275656668402,0.0229420516511707,0.114231289732758,0.0758789710388828,0.151927032102697,0.0464055093080085,321.957566567231,36.3663500645334,108.699179949313
"5",2020-08-28,5,3.70492386214709,5.85463268687217,2.34454688422823,1616104.035,5112165.825,24277840.4115,12140569.2915,418867.7805,326518.9785,7239486.4425,8430126.354,9690027.867,4673509.0155,2.41130906717661,4.68095544623543e-08,-1.34578773554818e-07,-5.54589707040282e-08,-6.13298230820326e-08,1.90270560306413e-07,3.29258403497938e-07,8.75047418367506e-08,7.72857285687389e-08,6.13118715677619e-08,-9.94204507662825e-08,0.0737671540815445,0.047111983396719,1.91883753827011e-06,0.141734162865508,0.0980169174710143,0.103275656668402,0.0229420516511707,0.114231289732758,0.0758789710388828,0.151927032102697,0.0464055093080085,321.957566567231,36.3663500645334,108.699179949313
"6",2020-08-29,5,5.29795855081454,8.16676272308252,3.4369022044459,1009240.479,5890534.299,25221117.4605,10564043.3145,1556736.948,804753.846,6596343,12018536.946,8245428.75,5277074.4,2.41130906717661,4.68095544623543e-08,-1.34578773554818e-07,-5.54589707040282e-08,-6.13298230820326e-08,1.90270560306413e-07,3.29258403497938e-07,8.75047418367506e-08,7.72857285687389e-08,6.13118715677619e-08,-9.94204507662825e-08,0.0737671540815445,0.047111983396719,1.91883753827011e-06,0.141734162865508,0.0980169174710143,0.103275656668402,0.0229420516511707,0.114231289732758,0.0758789710388828,0.151927032102697,0.0464055093080085,321.957566567231,36.3663500645334,108.699179949313
"7",2020-08-30,6,7.53719492936336,10.8930363455099,5.21519488242938,2717693.316,5207812.7985,22091152.707,14281082.595,999345.9645,1523755.233,9314036.316,10507974.399,8106905.547,5359528.6875,2.41130906717661,4.68095544623543e-08,-1.34578773554818e-07,-5.54589707040282e-08,-6.13298230820326e-08,1.90270560306413e-07,3.29258403497938e-07,8.75047418367506e-08,7.72857285687389e-08,6.13118715677619e-08,-9.94204507662825e-08,0.0737671540815445,0.047111983396719,1.91883753827011e-06,0.141734162865508,0.0980169174710143,0.103275656668402,0.0229420516511707,0.114231289732758,0.0758789710388828,0.151927032102697,0.0464055093080085,321.957566567231,36.3663500645334,108.699179949313
"8",2020-08-31,6,5.91081184851176,8.91245968103441,3.92009590605542,2556082.9125,4412953.467,18552214.6875,15491511.5355,715703.2155,775070.3025,5798185.497,11873417.4,7236188.271,4439338.839,2.41130906717661,4.68095544623543e-08,-1.34578773554818e-07,-5.54589707040282e-08,-6.13298230820326e-08,1.90270560306413e-07,3.29258403497938e-07,8.75047418367506e-08,7.72857285687389e-08,6.13118715677619e-08,-9.94204507662825e-08,0.0737671540815445,0.047111983396719,1.91883753827011e-06,0.141734162865508,0.0980169174710143,0.103275656668402,0.0229420516511707,0.114231289732758,0.0758789710388828,0.151927032102697,0.0464055093080085,321.957566567231,36.3663500645334,108.699179949313
"9",2020-09-01,5,7.15018072359965,11.1773910215118,4.57397296755045,1870063.2405,4300815.636,19185463.6155,11428164.2475,0,362798.865,9851638.2705,11484233.163,11075259.897,7404395.0175,2.41130906717661,4.68095544623543e-08,-1.34578773554818e-07,-5.54589707040282e-08,-6.13298230820326e-08,1.90270560306413e-07,3.29258403497938e-07,8.75047418367506e-08,7.72857285687389e-08,6.13118715677619e-08,-9.94204507662825e-08,0.0737671540815445,0.047111983396719,1.91883753827011e-06,0.141734162865508,0.0980169174710143,0.103275656668402,0.0229420516511707,0.114231289732758,0.0758789710388828,0.151927032102697,0.0464055093080085,321.957566567231,36.3663500645334,108.699179949313
"10",2020-09-02,4,4.50486599672768,6.5754752798886,3.08628909465189,1348952.1435,5409001.26,23654485.998,14693354.0325,1332461.286,857524.59,5996075.787,13067355.483,9554802.8355,6886582.092,2.41130906717661,4.68095544623543e-08,-1.34578773554818e-07,-5.54589707040282e-08,-6.13298230820326e-08,1.90270560306413e-07,3.29258403497938e-07,8.75047418367506e-08,7.72857285687389e-08,6.13118715677619e-08,-9.94204507662825e-08,0.0737671540815445,0.047111983396719,1.91883753827011e-06,0.141734162865508,0.0980169174710143,0.103275656668402,0.0229420516511707,0.114231289732758,0.0758789710388828,0.151927032102697,0.0464055093080085,321.957566567231,36.3663500645334,108.699179949313
"11",2020-09-03,3,4.1104537092592,5.51950373341925,3.06111391748186,3129964.7535,5669556.8085,20765287.764,14304169.7955,402376.923,501322.068,8703874.5885,11596370.994,8149781.7765,7559409.078,2.41130906717661,4.68095544623543e-08,-1.34578773554818e-07,-5.54589707040282e-08,-6.13298230820326e-08,1.90270560306413e-07,3.29258403497938e-07,8.75047418367506e-08,7.72857285687389e-08,6.13118715677619e-08,-9.94204507662825e-08,0.0737671540815445,0.047111983396719,1.91883753827011e-06,0.141734162865508,0.0980169174710143,0.103275656668402,0.0229420516511707,0.114231289732758,0.0758789710388828,0.151927032102697,0.0464055093080085,321.957566567231,36.3663500645334,108.699179949313
"12",2020-09-04,7,8.05253967501219,11.5363393475743,5.62079471347036,2427454.224,4287622.95,22325322.8835,12480280.956,1523755.233,916891.677,7988171.373,9620766.2655,11675527.11,6121406.304,2.41130906717661,4.68095544623543e-08,-1.34578773554818e-07,-5.54589707040282e-08,-6.13298230820326e-08,1.90270560306413e-07,3.29258403497938e-07,8.75047418367506e-08,7.72857285687389e-08,6.13118715677619e-08,-9.94204507662825e-08,0.0737671540815445,0.047111983396719,1.91883753827011e-06,0.141734162865508,0.0980169174710143,0.103275656668402,0.0229420516511707,0.114231289732758,0.0758789710388828,0.151927032102697,0.0464055093080085,321.957566567231,36.3663500645334,108.699179949313
