"","date","regioncode","population","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"18",2020-03-30,"BRAM",4144597,11,1,151,2,2,731.589234063202,292.558030142907,1829.45861077797,0,882.974980046007,882.974980046007,0.000176516373983575,7.05878111051344e-05,0.000441408081600689,0,0.000213042421264602,0.000213042421264602
"19",2020-03-31,"BRAM",4144597,24,1,175,3,2,989.394072169513,541.015986317967,1809.37468540689,0,882.974980046007,882.974980046007,0.000238719005049107,0.000130535245361121,0.000436562272618277,0,0.000213042421264602,0.000213042421264602
"20",2020-04-01,"BRAM",4144597,25,0,200,3,2,903.193171640995,488.601368232045,1669.57761139855,0,882.974980046007,882.974980046007,0.000217920625730558,0.000117888752086643,0.000402832316724291,0,0.000213042421264602,0.000213042421264602
"21",2020-04-02,"BRAM",4144597,29,0,229,3,2,843.963932164593,453.097471603136,1572.01300699069,0,882.974980046007,882.974980046007,0.000203629914359489,0.000109322443557995,0.000379292125866685,0,0.000213042421264602,0.000213042421264602
"22",2020-04-03,"BRAM",4144597,31,4,260,7,6,1855.20557038555,1438.65931670747,2392.35771000079,0,882.974980046007,882.974980046007,0.000447620256055185,0.000347116816594586,0.000577223240281453,0,0.000213042421264602,0.000213042421264602
"23",2020-04-04,"BRAM",4144597,51,5,311,12,11,3197.60243778749,2773.8528864961,3686.08638184132,1346.40258411355,2229.37756415956,2229.37756415956,0.000771511063147391,0.000669269626575538,0.000889371483365287,0.000324857298336497,0.000537899719601099,0.000537899719601099
"24",2020-04-05,"BRAM",4144597,106,3,417,15,14,4540.58761930029,4055.60662275006,5083.56402538937,2311.21005514074,3657.61263925429,4540.58761930029,0.001095543817481,0.000978528581367516,0.00122655206896819,0.000557644097879899,0.000882501396216396,0.001095543817481
"25",2020-04-06,"BRAM",4144597,115,4,532,19,17,6191.33229890293,5667.30150196714,6763.81795147713,1650.74467960264,5308.35731885693,6191.33229890293,0.00149383216242808,0.00136739506928349,0.00163196034535496,0.000398288344947082,0.00128078974116348,0.00149383216242808
"26",2020-04-07,"BRAM",4144597,104,4,636,23,20,7453.93422798698,6927.07682337126,8020.86318542017,1262.60192908405,6570.95924794097,7453.93422798698,0.00179847020783612,0.00167135111649486,0.00193525768257328,0.000304638045408045,0.00158542778657152,0.00179847020783612
"27",2020-04-08,"BRAM",4144597,168,7,804,30,27,10118.4162154679,9568.37896632512,10700.0722974881,2664.48198748088,9235.44123542185,10118.4162154679,0.00244135104461733,0.00230863916716755,0.00258169185025421,0.000642880836781206,0.00222830862335273,0.00244135104461733
"28",2020-04-09,"BRAM",4144597,95,10,899,40,37,12350.5589031349,11847.3110165845,12875.1836603494,2232.14268766707,11467.5839230889,12350.5589031349,0.00297991792763806,0.0028584952931695,0.00310649833032003,0.00053856688302073,0.00276687550637346,0.00297991792763806
"29",2020-04-10,"BRAM",4144597,82,10,981,50,43,13802.2388540234,13347.6217183387,14272.3401519371,1451.67995088845,12919.2638739774,13802.2388540234,0.00333017633657105,0.00322048723153028,0.00344360142902605,0.000350258408932992,0.00311713391530645,0.00333017633657105
"30",2020-04-11,"BRAM",4144597,68,3,1049,53,41,12973.222450648,12557.51193263,13402.6948695679,0,12919.2638739774,12919.2638739774,0.00313015293179241,0.00302985113694529,0.00323377517031641,0,0.00311713391530645,0.00311713391530645
"31",2020-04-12,"BRAM",4144597,157,9,1206,62,47,14725.8120088988,14316.6838955176,15146.6317831688,94.5567515000439,13013.8206254774,13013.8206254774,0.00355301420352781,0.00345430059798759,0.0036545487494125,2.28144621781186e-05,0.00313994837748457,0.00313994837748457
"32",2020-04-13,"BRAM",4144597,69,9,1275,71,52,15278.8982849291,14902.7583002698,15664.53190058,1382.10267940565,14395.9233048831,14395.9233048831,0.00368646174403183,0.00359570744761668,0.00377950664457364,0.000333470945282653,0.00347341932276722,0.00347341932276722
"33",2020-04-14,"BRAM",4144597,209,19,1484,90,67,19548.6105929168,19167.1243730011,19937.6895916528,4269.71230798776,18665.6356128708,18665.6356128708,0.00471664931304945,0.00462460508778082,0.00481052550866896,0.00103018756901763,0.00450360689178485,0.00450360689178485
"34",2020-04-15,"BRAM",4144597,70,16,1554,106,76,21102.6686519744,20748.6741215628,21462.7027069758,1554.05805905757,20219.6936719284,20219.6936719284,0.0050916093053135,0.00500619821940776,0.00517847759552395,0.000374959992264042,0.00487856688404889,0.00487856688404889
"35",2020-04-16,"BRAM",4144597,165,18,1719,124,84,24063.5278616289,23713.7332385605,24418.4822070024,2960.85920965451,21834.1502974694,23180.5528815829,0.00580599944014555,0.00572160169940781,0.00589164210826828,0.00071439013483205,0.00526809972054445,0.00559295701888094
"36",2020-04-17,"BRAM",4144597,90,21,1809,145,95,26299.2307857947,25967.4513569898,26635.2492747932,2235.70292416574,21758.6431664944,25416.2558057486,0.00634542532984381,0.00626537425882174,0.0064264991927546,0.000539425889698261,0.00524988151236281,0.0061323829085792
"37",2020-04-18,"BRAM",4144597,88,16,1897,161,108,27391.7760692874,27074.8475150571,27712.4144766731,1092.54528349273,21200.4437703844,26508.8010892414,0.00660903245099279,0.00653256456901771,0.00668639543885042,0.000263607121148987,0.00511520028856471,0.00639599002972819
"38",2020-04-19,"BRAM",4144597,147,21,2044,182,120,30093.9544078903,29780.477967754,30410.7305760776,2702.17833860296,22640.0201799034,29210.9794278443,0.0072610085872982,0.00718537362444502,0.00733743970187636,0.000651976136305401,0.00546253837946207,0.00704796616603359
"39",2020-04-20,"BRAM",4144597,116,3,2160,185,114,29378.7205032034,29071.9665598794,29688.7111722421,0,19975.5381924225,29210.9794278443,0.00708843839418003,0.00701442542179117,0.00716323231721736,0,0.00481965754268086,0.00704796616603359
"40",2020-04-21,"BRAM",4144597,110,8,2270,193,103,29446.4408817245,29146.8340446247,29749.1274446257,0,17743.3955047554,29210.9794278443,0.00710477783044395,0.00703248929742138,0.00717780943349275,0,0.00428109065966013,0.00704796616603359
"41",2020-04-22,"BRAM",4144597,209,13,2479,206,100,31550.4109311353,31244.8163712813,31858.9944038989,93.7090923921351,16385.4246462591,27958.2859361229,0.00761241947796982,0.00753868623928485,0.00768687387552974,2.26099406992127e-05,0.00395344219142635,0.00674571880839631
"42",2020-04-23,"BRAM",4144597,409,28,2888,234,110,38532.0723619955,38197.4008926457,38869.6760987191,8344.40886171307,24729.8335079722,33991.4847426953,0.00929694065840311,0.00921619180167474,0.00937839700668583,0.0020133221304057,0.00596676432183206,0.00820139684092211
"43",2020-04-24,"BRAM",4144597,306,21,3194,255,110,42830.6061965437,42482.8102034082,43181.249507271,4298.53383454818,28933.8105910203,36639.2738976408,0.0103340822271849,0.0102501667118439,0.0104186847375682,0.00103714156878176,0.0069810914284357,0.00884025006475679
"44",2020-04-25,"BRAM",4144597,441,32,3635,287,126,50381.0126558933,50008.9207957932,50755.8730690866,7550.4064593496,35102.1143709643,42927.0784279063,0.0121558290603147,0.0120660514872238,0.0122462746243088,0.00182174683312988,0.00846936731628292,0.0103573588524786
"45",2020-04-26,"BRAM",4144597,198,17,3833,304,122,51432.7633967787,51066.6781707684,51801.4730032558,1051.75074088533,31884.1528038618,41314.3471813108,0.0124095933565504,0.0123212650520107,0.0124985548663129,0.000253764296235636,0.00769294404350093,0.00996824231193305
"46",2020-04-27,"BRAM",4144597,95,16,3928,320,135,50563.5071359988,50214.5037379418,50914.9361952252,0,30330.0947448043,39082.2044936437,0.0121998609601847,0.012115654124621,0.0122846530543802,0,0.00731798405123689,0.00942967542891232
"47",2020-04-28,"BRAM",4144597,409,31,4337,351,158,55949.0882772528,55587.731200445,56312.7944144403,3647.06861969431,31016.3041548441,41277.5931624496,0.0134992831093717,0.0134120956031298,0.0135870373921615,0.000879957356455721,0.00748355127286056,0.00995937437643505
"48",2020-04-29,"BRAM",4144597,464,29,4801,380,174,61518.1168042307,61141.8379596685,61896.7113424912,6438.28478775774,35218.8860184361,47715.8779502073,0.0148429670735733,0.014752179273321,0.0149343135997278,0.0015534163605672,0.0084975417437295,0.0115127907370023
"49",2020-04-30,"BRAM",4144597,453,45,5254,425,191,69171.3245090454,68780.6941846308,69564.1733637054,7653.2077048147,41779.548439758,55274.528903522,0.0166895175837471,0.0165952670873986,0.016784303362596,0.00184655051017377,0.0100804851327543,0.0133365267849979
"50",2020-05-01,"BRAM",4144597,469,51,5723,476,221,77488.7381265271,77083.9435130048,77895.6584574385,8317.41361748172,47394.7837186368,62209.8398415981,0.0186963263561034,0.0185986583286637,0.0187945072723448,0.00200680877235633,0.0114353177688052,0.0150098646120716
"51",2020-05-02,"BRAM",4144597,339,25,6062,501,214,79278.8003896941,78875.8534690852,79683.805813808,1790.06226316695,49184.8459818037,59730.1897967773,0.0191282289664578,0.0190310067466355,0.0192259478578516,0.000431902610354385,0.0118672203791596,0.0144115796534083
"52",2020-05-03,"BRAM",4144597,621,47,6683,548,244,87781.0445306715,87359.1524666462,88204.974079135,8502.2441409774,57687.0901227811,66678.3758786971,0.021179633274519,0.0210778400087261,0.0212819181404453,0.00205140430806117,0.0139186246872208,0.0160880239692055
"53",2020-05-04,"BRAM",4144597,630,37,7313,585,265,94261.5652788654,93824.829921687,94700.3335496378,6480.52074819387,64073.9017785829,70198.0374172364,0.0227432402423843,0.0226378656167746,0.0228491053652835,0.00156360696786536,0.0154596217143869,0.0169372408022388
"54",2020-05-05,"BRAM",4144597,796,64,8109,649,298,106585.033294262,106121.150319797,107050.944021096,12323.4680153966,68052.9609322664,80285.8025084673,0.0257166217353007,0.0256046969873784,0.0258290357352225,0.00297338149291635,0.0164196810768976,0.0193711964054569
"55",2020-05-06,"BRAM",4144597,1134,102,9243,751,371,129092.091831295,128577.234811049,129609.010474283,22507.0585370335,86261.4856347517,101700.315762008,0.0311470793978994,0.0310228557350808,0.0312718004848924,0.00543045766259867,0.0208129971707145,0.0245380469469066
"56",2020-05-07,"BRAM",4144597,856,55,10099,806,381,138608.370693227,138074.287952764,139144.519309805,9516.27886193135,88227.3580373335,108514.416285336,0.0334431479570214,0.0333142855512284,0.0335725088132344,0.002296068559122,0.0212873188967066,0.0261821393697232
"57",2020-05-08,"BRAM",4144597,628,68,10727,874,398,145682.760920322,145143.028694225,146224.500207168,7074.3902270954,94249.9975235436,115588.806512432,0.0351500425542754,0.0350198170519897,0.0352807523161282,0.00170689459725406,0.022740449197725,0.0278890339669772
"58",2020-05-09,"BRAM",4144597,1198,88,11925,962,461,162557.508765883,161982.480669005,163134.578178038,16874.7478455613,111124.745369105,132463.554357993,0.0392215476597323,0.0390828060409745,0.0393607818029203,0.00407150510545688,0.0268119543031819,0.0319605390724341
"59",2020-05-10,"BRAM",4144597,674,42,12599,1004,456,163585.80556831,163015.581008707,164158.024759631,1028.29680242683,108505.973551837,133398.142068028,0.0394696530370288,0.0393320704060508,0.0396077169287222,0.000248105377296474,0.0261801023240227,0.0321860345090314
"60",2020-05-11,"BRAM",4144597,320,31,12919,1035,450,157993.937358177,157447.651317154,158542.118812921,0,102067.68876408,125053.733206315,0.038120458360168,0.0379886515666431,0.0382527224752904,0,0.0246266859634555,0.0301727123786257
"61",2020-05-12,"BRAM",4144597,1249,63,14168,1098,449,168631.186934409,168061.946536285,169202.355399163,0,94414.4810592649,120755.199371767,0.0406869924710192,0.0405496472965369,0.040824802845527,0,0.0227801354532817,0.0291355708098439
"62",2020-05-13,"BRAM",4144597,1648,62,15816,1160,409,183286.562438462,182681.084951804,183894.046717377,19154.2700261173,105251.3374679,132359.062938534,0.0442230118968049,0.0440769235107308,0.044369584477665,0.00462150361690588,0.0253948302978312,0.0319353275936199
"63",2020-05-14,"BRAM",4144597,1365,75,17181,1235,429,195590.7773521,194960.583075751,196223.008680349,12850.7017576725,116311.976962406,144158.013955321,0.0471917480401834,0.0470396960369731,0.047344291539165,0.00310059138624878,0.0280635190737256,0.034782154683633
"64",2020-05-15,"BRAM",4144597,1211,96,18392,1331,457,208008.81610895,207358.302023418,208661.370954709,12418.03875685,120227.771578279,156576.052712171,0.0501879473707456,0.0500309926449828,0.0503453944870175,0.00299619933056218,0.0290083140962266,0.0377783540141952
"65",2020-05-16,"BRAM",4144597,1285,44,19677,1375,413,211849.434663415,211193.048687704,212507.860680461,3840.61855446469,117587.869384549,156769.602646942,0.051114604064862,0.0509562325812869,0.0512734677654936,0.000926656694116385,0.0283713638224777,0.0378250533518559
"66",2020-05-17,"BRAM",4144597,651,38,20328,1413,409,207426.139622239,206787.98584918,208066.262756509,0,105264.401369153,150331.317859184,0.0500473603639243,0.0498933879094107,0.0502018079819363,0,0.0253979823295613,0.0362716369912887
"67",2020-05-18,"BRAM",4144597,585,20,20913,1433,398,200096.934208944,199482.250404752,200713.512097339,0,82757.3428321193,142678.110154369,0.0482789844727833,0.0481306748049936,0.0484277511413869,0,0.0199675246669626,0.0344250864811149
"68",2020-05-19,"BRAM",4144597,1219,58,22132,1491,393,204660.774394612,204040.305998122,205283.129580229,0,73241.063970188,134360.696536888,0.0493801386225516,0.0492304332600063,0.0495302992257701,0,0.0176714561078406,0.0324182777087586
"69",2020-05-20,"BRAM",4144597,1572,70,23704,1561,401,214185.685770666,213546.539488556,214826.745022057,0,66166.6737430926,132570.634273721,0.0516782900172601,0.0515240780921658,0.0518329634997218,0,0.0159645615105866,0.0319863750984042
"70",2020-05-21,"BRAM",4144597,1663,59,25367,1620,385,222679.456352863,222022.896927615,223337.957335873,0,49291.9258975313,124068.390132743,0.053727649842159,0.0535692365090296,0.053886531630427,0,0.0118930564051297,0.029934970790343
"71",2020-05-22,"BRAM",4144597,1671,49,27038,1669,338,229196.704370611,228526.947712137,229868.423922242,7149.08673944676,55412.7158345513,124736.956123996,0.0553001182915037,0.0551385207565746,0.0554621894293322,0.00172491722101009,0.0133698682488433,0.0300962810434878
"72",2020-05-23,"BRAM",4144597,1764,75,28802,1744,369,239225.676422652,238536.617910894,239916.72541133,20227.1550197904,75639.8708543417,132640.64312839,0.0577198884288755,0.057553633781739,0.0578866233342663,0.00488036714300339,0.0182502353918467,0.0320032666935748
"73",2020-05-24,"BRAM",4144597,1065,14,29867,1758,345,234523.550966866,233848.255747929,235200.796269336,0,75639.8708543417,110133.584591357,0.0565853690882047,0.0564224352205844,0.0567487734680443,0,0.0182502353918467,0.0265728090309761
"74",2020-05-25,"BRAM",4144597,415,23,30282,1781,348,226115.093647874,225465.585796624,226766.472562717,0,56485.6008282244,100617.305729425,0.0545565934752822,0.0543998815316963,0.0547137568653156,0,0.0136287317749408,0.0242767404718541
"75",2020-05-26,"BRAM",4144597,1667,71,31949,1852,361,233495.433540393,232832.997555972,234159.754229466,0,43634.8990705519,93542.9155023298,0.0563373069903765,0.0561774757729093,0.0564975929455785,0,0.010528140388692,0.0225698458746001
"76",2020-05-27,"BRAM",4144597,1559,39,33508,1891,330,236161.500411696,235495.245740299,236829.640026825,0,31216.8603137019,76668.1676567685,0.0569805702247279,0.0568198176421733,0.0571417776027018,0,0.00753194105812986,0.0184983407691432
"77",2020-05-28,"BRAM",4144597,2638,73,36146,1964,344,250466.309125384,249767.975359182,251166.595383888,0,27376.2417592372,75639.8708543417,0.0604320056028088,0.0602635130409981,0.0606009692580216,0,0.00660528436401348,0.0182502353918467
"78",2020-05-29,"BRAM",4144597,2763,47,38909,2011,342,261539.230435549,260814.798234481,262265.674800104,6947.0595918514,34323.3013510886,82586.9304461931,0.0631036577103995,0.0629288681708936,0.063278932740651,0.00167617251854677,0.00828145688256025,0.0199264079103935
"79",2020-05-30,"BRAM",4144597,1651,36,40560,2047,303,262664.043590976,261939.718015501,263390.372098818,16491.307576473,50814.6089275615,99078.238022666,0.0633750503585696,0.0632002865454714,0.0635502974351471,0.00397898941114732,0.0122604462937076,0.0239053973215408
"80",2020-05-31,"BRAM",4144597,818,5,41378,2052,294,253983.680810803,253282.702262557,254686.599368851,0,50814.6089275615,79923.9679965487,0.0612806699447023,0.0611115392552176,0.0614502687158369,0,0.0122604462937076,0.0192838937046349
"81",2020-06-01,"BRAM",4144597,396,19,41774,2071,290,244899.000225153,244224.174356437,245575.690733003,0,50814.6089275615,67073.2662388762,0.0590887365466782,0.0589259159229321,0.0592520070667915,0,0.0122604462937076,0.0161833023183861
"82",2020-06-02,"BRAM",4144597,1421,31,43195,2102,250,243939.519341244,243269.785254987,244611.097239489,0,50814.6089275615,54655.2274820262,0.0588572349353253,0.0586956428465752,0.0590192718953108,0,0.0122604462937076,0.013187102987824
"83",2020-06-03,"BRAM",4144597,1152,36,44347,2138,247,242648.401061614,241985.176341595,243313.44352533,0,43665.5221881148,50814.6089275615,0.0585457165224058,0.0583856950004053,0.0587061766259374,0,0.0105355290726975,0.0122604462937076
"84",2020-06-04,"BRAM",4144597,2126,20,46473,2158,194,245228.94367002,244559.989416682,245899.727739404,0,23438.3671683244,50814.6089275615,0.0591683446352009,0.059006940702964,0.0593301900617608,0,0.0056551619296941,0.0122604462937076
"85",2020-06-05,"BRAM",4144597,1193,41,47666,2199,188,245419.953737838,244753.935833256,246087.783992638,0,23438.3671683244,50814.6089275615,0.0592144311588889,0.0590537357029541,0.0593755638950272,0,0.0056551619296941,0.0122604462937076
"86",2020-06-06,"BRAM",4144597,1119,33,48785,2232,185,244469.393556031,243808.533355742,245132.045064436,0,23438.3671683244,50814.6089275615,0.0589850819165365,0.0588256309010844,0.0591449651351956,0,0.0056551619296941,0.0122604462937076
"87",2020-06-07,"BRAM",4144597,484,18,49269,2250,198,239039.203283504,238394.124422043,239686.027686046,0,23438.3671683244,50814.6089275615,0.0576748965661811,0.0575192532403134,0.0578309610526779,0,0.0056551619296941,0.0122604462937076
"88",2020-06-08,"BRAM",4144597,548,21,49817,2271,200,234794.476154883,234162.225668018,235428.433751754,0,23438.3671683244,50814.6089275615,0.0566507373708188,0.0564981892492847,0.0568036973804097,0,0.0056551619296941,0.0122604462937076
"89",2020-06-09,"BRAM",4144597,1417,44,51234,2315,213,237533.081507095,236896.876847581,238170.994742823,0,23438.3671683244,43665.5221881148,0.0573115025434549,0.0571580003671239,0.0574654169616065,0,0.0056551619296941,0.0105355290726975
"90",2020-06-10,"BRAM",4144597,1615,48,52849,2363,225,241919.739084658,241275.507091502,242565.691247698,0,16491.307576473,23438.3671683244,0.0583699064311098,0.0582144674359177,0.0585257604654199,0,0.00397898941114732,0.0056551619296941
"91",2020-06-11,"BRAM",4144597,1140,37,53989,2400,242,243158.480217112,242513.65337263,243805.021611079,0,0,23438.3671683244,0.05866878739166,0.0585132048719404,0.0588247835944191,0,0,0.0056551619296941
"92",2020-06-12,"BRAM",4144597,1122,29,55111,2429,230,243588.352835159,242944.380400291,244234.032247139,0,0,23438.3671683244,0.0587725061894218,0.0586171298199297,0.0589282944149067,0,0,0.0056551619296941
"93",2020-06-13,"BRAM",4144597,915,36,56026,2465,233,243906.598202948,243264.298966609,244550.593324423,0,0,23438.3671683244,0.0588492917895148,0.0586943191259872,0.0590046736327858,0,0,0.0056551619296941
"94",2020-06-14,"BRAM",4144597,480,27,56506,2492,242,241624.146979572,240989.607301816,242260.357437272,0,0,23438.3671683244,0.0582985865645253,0.058145486111633,0.0584520901398307,0,0,0.0056551619296941
"95",2020-06-15,"BRAM",4144597,271,20,56777,2512,241,238095.353135481,237471.268780496,238721.077610064,0,0,23438.3671683244,0.0574471663072382,0.0572965884935245,0.0575981398456989,0,0,0.0056551619296941
"96",2020-06-16,"BRAM",4144597,1241,38,58018,2550,235,240701.145033693,240072.746138199,241331.188785499,0,0,16491.307576473,0.0580758865177225,0.0579242677003818,0.0582279022026747,0,0,0.00397898941114732
"97",2020-06-17,"BRAM",4144597,1529,29,59547,2579,216,243906.03539061,243271.117249593,244542.610617147,0,0,0,0.0588491559952897,0.0586959642275456,0.0590027475812839,0,0,0
"98",2020-06-18,"BRAM",4144597,789,26,60336,2605,205,243916.434184804,243283.095296766,244551.421843985,0,0,0,0.0588516649953673,0.0586988542665948,0.0590048735363137,0,0,0
"99",2020-06-19,"BRAM",4144597,1005,19,61341,2624,195,244206.416009811,243573.422541171,244841.054488514,0,0,0,0.0589216312248961,0.058768903838219,0.0590747555162816,0,0,0
"100",2020-06-20,"BRAM",4144597,1238,26,62579,2650,185,246133.292276599,245496.884467675,246771.34986165,0,0,0,0.0593865440419415,0.0592329928501311,0.0595404932884065,0,0,0
"101",2020-06-21,"BRAM",4144597,511,7,63090,2657,165,243516.535498701,242887.159909978,244147.541941981,0,0,0,0.0587551782474149,0.0586033237755029,0.0589074262086233,0,0,0
"102",2020-06-22,"BRAM",4144597,335,14,63425,2671,159,241010.044046378,240387.88074734,241633.817606171,0,0,0,0.0581504170481177,0.058000302742906,0.0583009198737951,0,0,0
"103",2020-06-23,"BRAM",4144597,1383,15,64808,2686,136,242753.324503179,242127.468857851,243380.797871975,0,0,0,0.0585710322386419,0.0584200270515688,0.0587224277467689,0,0,0
"104",2020-06-24,"BRAM",4144597,1698,24,66506,2710,131,246594.942417252,245960.596975186,247230.923869902,0,0,0,0.0594979300562279,0.0593448764681309,0.0596513783776569,0,0,0
"105",2020-06-25,"BRAM",4144597,761,21,67267,2731,126,246679.874397167,246046.509597478,247314.869583608,0,0,0,0.0595184222729416,0.0593656052922583,0.0596716326300501,0,0,0
"106",2020-06-26,"BRAM",4144597,953,8,68220,2739,115,246256.453141873,245624.525047399,246890.007023172,0,0,0,0.0594162600469655,0.0592637897116172,0.059569122648878,0,0,0
"107",2020-06-27,"BRAM",4144597,802,33,69022,2772,122,247541.036335139,246907.754131271,248175.94281505,0,0,0,0.0597262016874353,0.059573404635305,0.0598793906416112,0,0,0
"108",2020-06-28,"BRAM",4144597,627,10,69649,2782,125,246201.843243495,245572.457379727,246832.842181342,0,0,0,0.0594030838808924,0.0592512269298383,0.0595553300312049,0,0,0
"109",2020-06-29,"BRAM",4144597,244,10,69893,2792,121,243647.57385,243025.18599915,244271.55563703,0,0,0,0.0587867949163694,0.0586366264317496,0.0589373479826942,0,0,0
"110",2020-06-30,"BRAM",4144597,930,31,70823,2823,137,245491.86244131,244866.513890312,246118.808029011,0,0,0,0.0592317811457447,0.0590808983093681,0.0593830493119141,0,0,0
"111",2020-07-01,"BRAM",4144597,1461,20,72284,2843,133,248362.395346846,247730.815185292,248995.58569767,0,0,0,0.0599243775322054,0.0597719911454098,0.0600771524222187,0,0,0
"112",2020-07-02,"BRAM",4144597,1246,19,73530,2862,131,250450.859575417,249814.987253239,251088.350429831,0,0,0,0.0604282779665711,0.060274855975922,0.0605820904734119,0,0,0
"113",2020-07-03,"BRAM",4144597,1007,25,74537,2887,148,252204.542750022,251565.58673211,252845.121663967,0,0,0,0.0608514031038535,0.0606972370853209,0.0610059606914659,0,0,0
"114",2020-07-04,"BRAM",4144597,965,31,75502,2918,146,254275.35068213,253632.854945902,254919.473970795,0,0,0,0.0613510434626407,0.0611960233880162,0.0615064562298326,0,0,0
"115",2020-07-05,"BRAM",4144597,512,11,76014,2929,147,253055.796883452,252416.899658581,253696.311233263,0,0,0,0.061056791983262,0.0609026401501958,0.0612113339929704,0,0,0
"116",2020-07-06,"BRAM",4144597,413,9,76427,2938,146,251389.49179368,250755.200024469,252025.38802034,0,0,0,0.0606547492539516,0.0605017086159327,0.0608081770122258,0,0,0
"117",2020-07-07,"BRAM",4144597,2740,14,79167,2952,129,257859.554942227,257209.639380471,258511.11270619,0,0,0,0.0622158330332786,0.0620590227181246,0.0623730395756669,0,0,0
"118",2020-07-08,"BRAM",4144597,915,15,80082,2967,124,258419.754879316,257769.182711143,259071.96899763,0,0,0,0.0623509969435667,0.0621940282037418,0.0625083618498083,0,0,0
"119",2020-07-09,"BRAM",4144597,1236,18,81318,2985,123,260121.303689431,259467.369371441,260776.886114823,0,0,0,0.0627615432065967,0.0626037632540489,0.0629197208111726,0,0,0
"120",2020-07-10,"BRAM",4144597,1189,23,82507,3008,121,261984.991631456,261327.570901634,262644.066231992,0,0,0,0.0632112100721629,0.063052588925204,0.0633702302617098,0,0,0
"121",2020-07-11,"BRAM",4144597,723,15,83230,3023,105,261597.058254713,260941.342426008,262254.421822501,0,0,0,0.0631176102899059,0.0629594004980478,0.0632762176449244,0,0,0
"122",2020-07-12,"BRAM",4144597,296,16,83526,3039,110,259957.242514745,259306.412836139,260609.705702009,0,0,0,0.0627219588574582,0.0625649279860354,0.0628793838585535,0,0,0
"123",2020-07-13,"BRAM",4144597,886,9,84412,3048,110,259648.099056711,258998.431870347,260299.395857008,0,0,0,0.0626473693477825,0.0624906189601418,0.0628045129253842,0,0,0
"124",2020-07-14,"BRAM",4144597,1388,16,85800,3064,112,261595.339865647,260941.577130323,262250.740537396,0,0,0,0.0631171956804598,0.0629594571270315,0.0632753294318834,0,0,0
