"date","regioncode","population","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
2020-03-31,"BRPI",3273227,0,0,18,4,4,972.248602734083,879.824136308886,1074.38214810069,0,1159.85818347639,1159.85818347639,0.000297030607023003,0.000268794109393845,0.000328233314738236,0,0.000354347004798748,0.000354347004798748
2020-04-01,"BRPI",3273227,1,0,19,4,4,866.291863141249,734.359763373523,1021.92634941931,0,1159.85818347639,1159.85818347639,0.000264659879422126,0.000224353447950149,0.000312207601067483,0,0.000354347004798748,0.000354347004798748
2020-04-02,"BRPI",3273227,0,0,19,4,4,745.070115329721,602.802030381022,920.915074566945,0,1159.85818347639,1159.85818347639,0.000227625555859622,0.00018416138886213,0.00028134775698934,0,0.000354347004798748,0.000354347004798748
2020-04-03,"BRPI",3273227,3,0,22,4,3,757.065374295659,591.439925876249,969.072184479732,0,1159.85818347639,1159.85818347639,0.000231290214304006,0.000180690164744531,0.000296060182956981,0,0.000354347004798748,0.000354347004798748
2020-04-04,"BRPI",3273227,2,0,24,4,3,735.823559941503,559.407756228721,967.874158583553,0,1159.85818347639,1159.85818347639,0.000224800650838302,0.000170904051637336,0.000295694175376029,0,0.000354347004798748,0.000354347004798748
2020-04-05,"BRPI",3273227,0,0,24,4,1,660.018139272534,482.296776319932,903.227982348791,0,1159.85818347639,1159.85818347639,0.000201641419697606,0.000147345960521507,0.000275944192794692,0,0.000354347004798748,0.000354347004798748
2020-04-06,"BRPI",3273227,2,0,26,4,0,645.993465089963,465.091066158429,897.259885866708,0,1159.85818347639,1159.85818347639,0.00019735675683048,0.000142089462832376,0.000274120886167292,0,0.000354347004798748,0.000354347004798748
2020-04-07,"BRPI",3273227,5,1,31,5,1,877.360008568795,688.005715627321,1118.82876428428,0,1159.85818347639,1159.85818347639,0.00026804129642362,0.000210191873532548,0.000341812151825791,0,0.000354347004798748,0.000354347004798748
2020-04-08,"BRPI",3273227,7,1,38,6,2,1178.80155009606,976.229210517842,1423.40864167728,0,885.575906841227,1159.85818347639,0.000360134372011493,0.000298246718152405,0.000434864016970799,0,0.00027055132651699,0.000354347004798748
2020-04-09,"BRPI",3273227,2,1,40,7,3,1313.02369634467,1128.74886003866,1527.38247470175,0,885.575906841227,1159.85818347639,0.000401140433078632,0.000344842829427552,0.000466628948955189,0,0.00027055132651699,0.000354347004798748
2020-04-10,"BRPI",3273227,1,0,41,7,3,1211.57022915293,1025.64517388139,1431.19907113162,0,271.453370622671,1159.85818347639,0.000370145495302626,0.000313343735060658,0.000437244062551,0,8.29314223005831e-05,0.000354347004798748
2020-04-11,"BRPI",3273227,3,0,44,7,3,1172.1650072504,980.317160668525,1401.55743400979,0,0,1159.85818347639,0.000358106849066809,0.000299495623330898,0.000428188278420589,0,0,0.000354347004798748
2020-04-12,"BRPI",3273227,7,0,51,7,3,1232.23905825158,1020.48369626605,1487.93469433818,0,0,1159.85818347639,0.000376460006669741,0.000311766857680831,0.000454577300730498,0,0,0.000354347004798748
2020-04-13,"BRPI",3273227,7,1,58,8,4,1456.77467183049,1239.30750626049,1712.40183228645,0,0,1159.85818347639,0.0004450576363419,0.000378619480488366,0.000523154010487648,0,0,0.000354347004798748
2020-04-14,"BRPI",3273227,17,0,75,8,3,1709.66583167004,1444.56528843553,2023.41651109835,0,0,885.575906841227,0.000522318137932394,0.000441327560977449,0.000618171764774746,0,0,0.00027055132651699
2020-04-15,"BRPI",3273227,16,0,91,8,2,1865.66247811603,1563.18704170725,2226.66666840366,0,0,885.575906841227,0.000569976502734467,0.000477567563052379,0.000680266497986133,0,0,0.00027055132651699
2020-04-16,"BRPI",3273227,11,0,102,8,1,1851.0881203011,1537.46375406515,2228.68813658854,0,0,271.453370622671,0.000565523906622151,0.000469708869585015,0.000680884074519897,0,0,8.29314223005831e-05
2020-04-17,"BRPI",3273227,21,1,123,9,2,2197.09327457596,1859.74791623382,2595.63073847262,570.507743387756,570.507743387756,570.507743387756,0.000671231562789859,0.00056816955140411,0.00079298830740203,0.000174295196571382,0.000174295196571382,0.000174295196571382
2020-04-18,"BRPI",3273227,21,1,144,10,3,2484.19363771006,2135.552271057,2889.7527413762,753.82771084591,1324.33545423367,1324.33545423367,0.000758943280655468,0.000652430238127999,0.00088284519875224,0.000230301079285338,0.000404596275856721,0.000404596275856721
2020-04-19,"BRPI",3273227,14,2,158,12,5,2826.25297889767,2493.60379607194,3203.27788773445,342.059341187609,1666.39479542128,1666.39479542128,0.000863445455783441,0.000761818167842298,0.000978629923233082,0.000104502175127973,0.000509098450984694,0.000509098450984694
2020-04-20,"BRPI",3273227,28,2,186,14,6,3350.70145468771,3011.02399892915,3728.69835724964,524.448475790049,2190.84327121132,2190.84327121132,0.00102366913589791,0.000919894647981685,0.0011391505560872,0.000160223680114471,0.000669322131099164,0.000669322131099164
2020-04-21,"BRPI",3273227,20,1,206,15,7,3439.52115117595,3104.73991146228,3810.40154304419,88.8196964882331,2279.66296769956,2279.66296769956,0.00105080434420709,0.000948525693898491,0.00116411160699951,2.71352083091803e-05,0.000696457339408345,0.000696457339408345
2020-04-22,"BRPI",3273227,11,0,217,15,7,3141.10560386407,2823.99348964948,3493.82689825214,0,2279.66296769956,2279.66296769956,0.000959635736801655,0.000862755161695012,0.00106739523358818,0,0.000696457339408345,0.000696457339408345
2020-04-23,"BRPI",3273227,39,1,256,16,8,3450.24847937969,3116.92661065168,3819.21554674428,0,2279.66296769956,2279.66296769956,0.00105408163851138,0.00095224883903612,0.00116680436362779,0,0.000696457339408345,0.000696457339408345
2020-04-24,"BRPI",3273227,41,1,297,17,8,3737.04743597696,3390.95717105707,4118.46060986622,9.83806569287526,2289.50103339243,2289.50103339243,0.00114170127399565,0.00103596761576789,0.0012582263955009,3.00561668740826e-06,0.000699462956095753,0.000699462956095753
2020-04-25,"BRPI",3273227,34,1,331,18,8,3877.49652923864,3532.72312210042,4255.9178329601,428.137312369813,2717.63834576225,2717.63834576225,0.00118460972283274,0.00107927837638527,0.001300220801356,0.000130799761938238,0.000830262718033991,0.000830262718033991
2020-04-26,"BRPI",3273227,33,2,364,20,8,4164.48557582446,3827.21097958284,4531.48263938675,286.989046585825,3004.62739234807,3004.62739234807,0.00127228743250146,0.00116924703956763,0.00138440830391132,8.7677709668723e-05,0.000917940427702714,0.000917940427702714
2020-04-27,"BRPI",3273227,44,1,408,21,7,4317.32682603811,3978.97681562534,4684.4482354439,152.841250213652,3157.46864256172,3157.46864256172,0.00131898179565246,0.00121561285411166,0.00143114065582494,4.6694363150998e-05,0.000964634790853712,0.000964634790853712
2020-04-28,"BRPI",3273227,46,3,454,24,9,4852.15545060814,4517.19582557076,5211.95304033371,534.828624570027,3692.29726713175,3692.29726713175,0.00148237670366526,0.00138004355505156,0.00159229807169918,0.000163394908012804,0.00112802969886652,0.00112802969886652
2020-04-29,"BRPI",3273227,59,0,513,24,9,4858.92334732504,4517.29287813715,5226.39039178624,6.76789671690221,3128.5574204609,3699.06516384865,0.00148444435638746,0.00138007320547495,0.0015967088111476,2.06765272219196e-06,0.000955802155017326,0.00113009735158871
2020-04-30,"BRPI",3273227,87,0,600,24,8,5046.03302020457,4685.69772912992,5434.07849010417,187.109672879527,2561.83938249451,3886.17483672818,0.00154160802785892,0.00143152238727406,0.00166015937486284,5.71636714714645e-05,0.000782664747203452,0.00118726102306017
2020-05-01,"BRPI",3273227,65,2,665,26,9,5375.5739056602,5017.85850346469,5758.79028778162,329.540885455628,2549.32092676253,4215.71572218381,0.00164228570327087,0.00153300046207143,0.00175936172095049,0.000100677675411949,0.000778840247487428,0.00128793869847212
2020-05-02,"BRPI",3273227,77,2,742,28,10,5721.2329243048,5364.2003005659,6102.02907052074,345.659018644598,2370.53146961708,4561.37474082841,0.00174788761192083,0.00163881096562075,0.00186422422597661,0.000105601908649965,0.000724218476022922,0.00139354060712209
2020-05-03,"BRPI",3273227,42,0,784,28,8,5356.50430999654,5017.94965221695,5717.9008183821,0,2281.71177312885,4561.37474082841,0.00163645977196098,0.00153302830882702,0.00174686962388557,0,0.000697083267713742,0.00139354060712209
2020-05-04,"BRPI",3273227,91,1,875,29,8,5505.19482591302,5165.92782466554,5866.74283882813,0,2281.71177312885,4561.37474082841,0.00168188604881758,0.00157823695841002,0.00179234218672525,0,0.000697083267713742,0.00139354060712209
2020-05-05,"BRPI",3273227,74,1,949,30,6,5519.72065887849,5187.9834096612,5872.67031257519,0,2281.71177312885,3990.86699744065,0.00168632382015622,0.00158497513605418,0.00179415308274531,0,0.000697083267713742,0.0012192454105507
2020-05-06,"BRPI",3273227,102,5,1051,35,11,6398.23097936473,6066.80610202211,6747.76133881349,0,2271.87370743597,3237.03928659474,0.00195471654711535,0.00185346329540301,0.00206150118485931,0,0.000694077651026334,0.000988944331265366
2020-05-07,"BRPI",3273227,80,2,1131,37,13,6551.3543935358,6227.92119645595,6891.58437234642,724.840546164597,2568.57694123076,3619.82049157173,0.0020014971138683,0.00190268539165049,0.00210544040249773,0.000221445242314266,0.000784723131402361,0.00110588739845166
2020-05-08,"BRPI",3273227,102,1,1233,38,12,6620.9608957336,6300.2715253906,6957.9736375117,174.887425264204,2456.47531990914,3270.25944104588,0.00202276252020822,0.00192478906149516,0.00212572291427136,5.34296659731221e-05,0.00075047508770676,0.00099909338431031
2020-05-09,"BRPI",3273227,45,4,1278,42,14,6868.18718098032,6565.3573187237,7184.98519775199,247.226285246726,2550.86035494221,3428.66602980438,0.00209829235215899,0.00200577513222386,0.00219507696769946,7.55298319507708e-05,0.000779310556506533,0.0010474880079519
2020-05-10,"BRPI",3273227,54,3,1332,45,17,6974.59513721078,6685.72929970099,7275.94180790116,106.407956230454,2122.43968660264,3535.07398603483,0.00213080093046122,0.00204254984445044,0.0022228650221635,3.25085783022241e-05,0.000648424226795953,0.00107999658625412
2020-05-11,"BRPI",3273227,111,4,1443,49,20,7529.51351810294,7241.46325734838,7829.02181568956,554.918380892159,2670.59017077789,4089.99236692699,0.00230033343795066,0.00221233151790218,0.00239183589029712,0.000169532507489447,0.000815889081563208,0.00124952909374357
2020-05-12,"BRPI",3273227,169,8,1612,57,27,9004.80435729307,8707.06727820839,9312.72251864454,1475.29083919014,3958.7713370885,5555.44514042425,0.00275104792832672,0.00266008659900715,0.00284511966895194,0.000450714490376053,0.0012094399004678,0.00169723796743222
2020-05-13,"BRPI",3273227,172,3,1784,60,25,9674.24516887574,9368.51826120597,9989.94899492975,669.440811582668,4298.67126321554,5796.74863963711,0.00295556805833379,0.00286216576522373,0.0030520183888651,0.000204520130007075,0.00131328235506292,0.00177095833550105
2020-05-14,"BRPI",3273227,121,0,1905,60,23,9516.81391592171,9214.30191992166,9829.25759296707,0,3953.01224457095,5509.75959305128,0.00290747140846685,0.00281505129950403,0.00300292573444099,0,0.00120768044641296,0.00168328062583233
2020-05-15,"BRPI",3273227,180,5,2085,65,27,10383.6418008606,10077.0464221828,10699.5653817009,551.965379030795,4504.97762360174,5908.88372186842,0.00317229504732198,0.00307862742858431,0.00326881251489764,0.000168630339121239,0.0013763107855342,0.00180521660180257
2020-05-16,"BRPI",3273227,167,7,2252,72,30,11430.376063908,11123.6033413144,11745.6091298309,1204.16551600143,5709.14313960317,6578.22061329982,0.00349208168694318,0.00339835988805984,0.00358838819606183,0.000367883289488149,0.00174419407502235,0.00200970498327792
2020-05-17,"BRPI",3273227,35,8,2287,80,35,11866.3965224667,11577.6416075351,12162.3531978021,436.020458558767,6145.16359816194,7007.47317514169,0.00362528982024978,0.0035370726220745,0.00371570722036757,0.000133208133306601,0.00187740220832895,0.00214084546386233
2020-05-18,"BRPI",3273227,153,5,2440,85,36,12403.7757315098,12117.731164079,12696.5725113348,537.379209043051,6682.54280720499,7357.74271130521,0.00378946395453471,0.00370207479165943,0.00387891597843193,0.000164174134284928,0.00204157634261388,0.00224785592667579
2020-05-19,"BRPI",3273227,197,2,2637,87,30,12707.5306325017,12419.589479084,13002.147538606,303.754900991904,6261.45716203229,7331.95672684149,0.00388226378204191,0.00379429519525653,0.00397227187072758,9.27998275071982e-05,0.00191293092780681,0.00223997807877104
2020-05-20,"BRPI",3273227,215,4,2852,91,31,13353.0654193566,13062.0367938741,13650.5783062286,645.534786854898,6732.10452362299,7631.83249505179,0.00407948040858657,0.00399056857158825,0.00417037324518848,0.00019721662654466,0.00205671788837835,0.00233159279666573
2020-05-21,"BRPI",3273227,222,2,3074,93,33,13677.7588254202,13384.5363558364,13977.4050824542,324.693406063619,6809.57164443988,7956.52590111541,0.0041786771358724,0.00408909505996265,0.00427022173605869,9.91967272858312e-05,0.00208038478371341,0.00243078952395156
2020-05-22,"BRPI",3273227,184,6,3258,99,34,14351.6820771945,14060.6887562327,14648.6976574006,673.923251774253,7377.08693998368,8630.44915288966,0.00438456669127881,0.004295665640126,0.00447530759626527,0.000205889555406409,0.00225376576081759,0.00263667907935797
2020-05-23,"BRPI",3273227,132,8,3390,107,35,15014.5325777866,14730.6547629156,15303.8810669128,662.850500592094,7485.01905968361,9293.29965348175,0.00458707342258467,0.00450034622191362,0.00467547196296279,0.000202506731305862,0.00228673998463401,0.00283918581066384
2020-05-24,"BRPI",3273227,160,3,3550,110,30,15061.1645519668,14782.6615866768,15344.9144683028,46.631974180229,6056.36019467371,9339.93162766198,0.00460131990600309,0.00451623476974764,0.00468800803253268,1.42464834184213e-05,0.00185027197767637,0.00285343229408226
2020-05-25,"BRPI",3273227,170,9,3720,119,34,15953.0473276791,15678.0935665679,16232.8230762614,891.882775712314,6278.80215880335,9506.9738572097,0.00487379803712944,0.00478979721435998,0.00495927202001616,0.000272478131126352,0.00191822997879565,0.00290446518289434
2020-05-26,"BRPI",3273227,246,15,3966,134,47,17947.4442180178,17669.583046378,18229.6748663172,1994.39689033874,8273.19904914209,11326.4833222842,0.00548310404931214,0.00539821498673267,0.00556932802592585,0.000609306012182698,0.00252753599097835,0.00346034152910392
2020-05-27,"BRPI",3273227,277,4,4243,138,47,18572.0196044072,18291.2261908952,18857.1235513,624.575386389388,8345.80905650068,11703.8324234269,0.00567391739234927,0.00558813250376317,0.005761019187273,0.000190813343037128,0.00254971899489424,0.00357562504019028
2020-05-28,"BRPI",3273227,260,8,4503,146,53,19603.508100058,19321.1619294973,19889.9802833461,1031.48849565076,8173.13203615002,12628.9129628472,0.00598904631425134,0.00590278704455795,0.00607656611757942,0.000315128921902075,0.00249696462730816,0.00385824538379013
2020-05-29,"BRPI",3273227,242,11,4745,157,58,20887.4043275328,20604.9483383532,21173.7322694352,1283.89622747481,9021.00780506606,13357.8908094299,0.00638128804617975,0.00629499522592023,0.00646876378247987,0.000392241731928402,0.00275599822592996,0.00408095460822908
2020-05-30,"BRPI",3273227,186,4,4931,161,54,20937.9157878081,20660.2488239548,21219.31450453,50.5114602752947,8534.1400562983,11933.111430515,0.00639671974715108,0.00631189001678002,0.00648268956125866,1.54317009713334e-05,0.00260725579261637,0.00364567181882436
2020-05-31,"BRPI",3273227,188,7,5119,168,58,21358.4609899224,21085.0338635221,21635.4338727077,420.545202114303,8650.9303574207,11684.2158210466,0.0065252000517906,0.00644166562952161,0.00660981773421389,0.00012848030463952,0.00264293626974869,0.00356963199345681
2020-06-01,"BRPI",3273227,387,12,5506,180,61,23224.7449865092,22944.3981193324,23508.5172809091,1866.28399658681,9871.67956715261,13550.4998176335,0.00709536643395316,0.00700971796924944,0.00718206139718054,0.000570166382162561,0.00301588602536659,0.00413979837561937
2020-06-02,"BRPI",3273227,322,12,5828,192,58,24778.1238221227,24494.8368646172,25064.6870415089,1553.37883561348,11100.3649967025,14551.9132742161,0.00756993750269159,0.00748339081420786,0.00765748511835839,0.000474571068738428,0.00339126036681919,0.00444573910523656
2020-06-03,"BRPI",3273227,236,10,6064,202,64,25635.5380516865,25354.4251494497,25919.7677456998,857.414229563808,11283.855974492,14205.1619877785,0.00783188518599122,0.00774600269075433,0.00791871988887412,0.000261947683299633,0.00344731849471241,0.00433980349904804
2020-06-04,"BRPI",3273227,653,15,6717,217,71,28841.0273337596,28543.0195965896,29142.1464660331,3205.4892820731,13826.494755973,16974.6308112929,0.00881119070988953,0.00872014669211442,0.008903185286579,0.000979305523898312,0.00422411728730486,0.00518590088963975
2020-06-05,"BRPI",3273227,388,7,7105,224,67,29760.2357710448,29460.1777702399,30063.349924618,919.208437285222,14699.071219078,17356.460039535,0.00909201707398992,0.00900034668241461,0.00918462114745418,0.000280826364100388,0.00449069716798683,0.00530255311945521
2020-06-06,"BRPI",3273227,373,15,7478,239,78,31523.8170767163,31222.2238869128,31828.3235263973,1763.58130567147,15570.7697490372,18816.2864442146,0.00963080686940328,0.00953866746391643,0.00972383630172831,0.000538789795413354,0.00475700883227383,0.00574854308736137
2020-06-07,"BRPI",3273227,143,15,7621,254,86,32176.1896201085,31882.9167643695,32472.1601263965,652.372543392252,14228.7454020907,18823.1242007519,0.00983011249146745,0.00974051502213856,0.00992053411706445,0.000199305622064175,0.00434700844215531,0.00575063208288088
2020-06-08,"BRPI",3273227,306,11,7927,265,85,32937.1491934268,32646.5607906842,33230.3241356933,760.959573318229,14365.1295890195,19259.3903680065,0.0100625924182548,0.00997381507322413,0.0101521599741458,0.000232479926787305,0.00438867502590549,0.00588391528238236
2020-06-09,"BRPI",3273227,432,18,8359,283,91,35075.4803953644,34781.5856112945,35371.858509121,2138.3312019376,15471.9722953064,20723.7983181699,0.0107158716445161,0.0106260841705432,0.0108064177978249,0.000653279226261302,0.00472682533026471,0.00633130495323725
2020-06-10,"BRPI",3273227,464,16,8823,299,97,37068.9726569896,36771.2280047178,37369.1282126435,1993.49226162529,16181.5683294569,22054.4400792031,0.0113249012845701,0.0112339376415744,0.0114166014800206,0.000609029640054078,0.00494361323839039,0.00673782786198546
2020-06-11,"BRPI",3273227,514,18,9337,317,100,39458.5692965574,39155.4391305613,39764.0462092528,2389.59663956776,18520.6535087493,24397.4047445906,0.0120549443398082,0.0119623353744061,0.0121482702572271,0.000730043055238076,0.00565822459265713,0.00745362443380512
2020-06-12,"BRPI",3273227,488,18,9825,335,111,41644.6462111046,41337.6958762157,41953.8757854647,2186.07691454721,20286.1852211822,25691.5988834255,0.0127228103064971,0.0126290342454757,0.012817282695476,0.000667865966688902,0.00619761025470651,0.00784901226936767
2020-06-13,"BRPI",3273227,328,25,10153,360,121,43891.9814877577,43585.413316225,44200.7059780366,2247.33527665304,20667.2365012485,25944.5372697398,0.0134093912483789,0.0133157319416664,0.0135037093296727,0.00068658094188183,0.00631402481442578,0.0079262871990668
2020-06-14,"BRPI",3273227,204,14,10357,374,120,44168.2065762501,43867.9289556353,44470.5396084512,276.225088492436,19390.0827541274,25596.1869718429,0.0134937804729859,0.0134020429856027,0.0135861459069142,8.43892246069203e-05,0.00592384297029427,0.00781986308063659
2020-06-15,"BRPI",3273227,524,19,10881,393,128,46378.912004445,46074.5838578376,46685.2502749225,2210.7054281949,20743.3739527585,26775.403904387,0.0141691706699367,0.0140761957107887,0.0142627597398294,0.000675390196950869,0.00633728548394551,0.00818012435568539
2020-06-16,"BRPI",3273227,678,5,11559,398,115,47555.6005980829,47245.8608651515,47867.3709576216,1176.6885936379,18714.5732643233,26668.1962705501,0.0145286595149322,0.0144340312679663,0.0146239081364114,0.000359488844995445,0.00571746880504264,0.00814737146875243
2020-06-17,"BRPI",3273227,540,23,12099,421,122,50224.9031346007,49910.5602979178,50541.2257410636,2669.30253651783,20464.6673635559,29286.9873467926,0.0153441552127612,0.0152481206766038,0.0154407945862183,0.000815495697829031,0.00625213813877129,0.00894743546561013
2020-06-18,"BRPI",3273227,468,14,12567,435,118,51411.6944266523,51096.9497816244,51728.3778212924,1186.79129205159,19887.877349936,30053.2334367299,0.0157067305220971,0.0156105732299118,0.0158034801195555,0.00036257530933589,0.00607592365269382,0.0091815304703065
2020-06-19,"BRPI",3273227,1246,24,13813,459,124,56878.9662823848,56543.4082076294,57216.5157337675,5467.27185573248,24702.7766622763,33654.2212958756,0.0173770307657809,0.0172745147854485,0.0174801551294082,0.00167030024368383,0.00754691827431347,0.0102816643318278
2020-06-20,"BRPI",3273227,451,26,14264,485,125,59156.4993895495,58820.2997577983,59494.6206400761,2277.53310716473,26219.3501961228,34378.3755674268,0.0180728374138272,0.0179701254321189,0.0181761364671855,0.000695806648046326,0.00801024499557249,0.0105028999111357
2020-06-21,"BRPI",3273227,212,17,14476,502,128,59132.4834788281,58803.8091562251,59462.9948730747,0,24081.0189941852,33520.961337863,0.0180655003392151,0.0179650874064723,0.0181664745137061,0,0.00735696576931119,0.010240952227836
2020-06-22,"BRPI",3273227,793,15,15269,517,124,61151.5938152351,60817.9433208913,61487.0747340605,1971.07851496409,24058.605247524,32286.550570754,0.0186823565292707,0.018580423331743,0.0187848489377793,0.000602182040831292,0.00735011817008841,0.00986382874476901
2020-06-23,"BRPI",3273227,958,17,16227,534,136,63995.363097442,63653.2560388485,64339.3088245784,2867.78519292836,24536.7938008846,34235.1273263972,0.019551153371716,0.0194466366184956,0.0196562318545516,0.000876133917057496,0.00749620903190783,0.0104591362977261
2020-06-24,"BRPI",3273227,853,12,17080,546,125,65688.5288086605,65342.0373753081,66036.8575938649,1693.16571121852,24043.8825975559,34164.7117319442,0.0200684305758997,0.019962574357143,0.0201748481220107,0.000517277204183676,0.0073456202694026,0.0104376237064964
2020-06-25,"BRPI",3273227,943,28,18023,574,139,69471.0925110555,69116.137106024,69827.8708382705,3782.56370239505,25579.1110232979,37294.902890947,0.0212240374746559,0.0211155954371707,0.0213330364311031,0.0011556068987562,0.00781464622627697,0.0113939249831885
2020-06-26,"BRPI",3273227,642,18,18665,592,133,70699.7221170192,70345.1898434083,71056.0411955747,1228.62960596371,26531.5155407692,37762.5729235925,0.0215993947615058,0.021491081994438,0.0217082534133975,0.000375357286849861,0.00810561428851991,0.011536802343251
2020-06-27,"BRPI",3273227,493,23,19158,615,130,71815.0874218606,71463.2233131172,72168.6840070483,1115.36530484138,25436.1754174156,36739.6070264963,0.021940148795626,0.0218326511766881,0.0220481757015472,0.000340754034120268,0.00777097812568931,0.01122427715111
2020-06-28,"BRPI",3273227,595,28,19753,643,141,73816.262790261,73464.2260835403,74169.986438361,2001.17536840035,26260.6621921781,36747.2901332713,0.022551525693226,0.0224439753440688,0.0226595914179985,0.000611376897599937,0.0080228661782938,0.0112266244086558
2020-06-29,"BRPI",3273227,669,20,20422,663,146,75158.0026897727,74805.9174923718,75511.7450286188,1341.73989951168,24933.0995551719,35699.4333932153,0.0229614391821199,0.022853874018628,0.0230695106170818,0.00040991348889389,0.00761728396935866,0.0109064948423117
2020-06-30,"BRPI",3273227,1637,23,22059,686,152,80372.1611449185,80003.0603948265,80742.9647719136,5214.15845514588,28960.4667182662,38727.5149338139,0.0245544110276857,0.0244416474613055,0.0246676948381257,0.00159297184556582,0.00884768050558859,0.0118316007211886
2020-07-01,"BRPI",3273227,1248,11,23307,697,151,82601.0448200237,82224.911739056,82978.8984999147,2228.88367510519,25722.0785376389,38709.0633322661,0.0252353548409639,0.0251204428348709,0.0253507925053517,0.000680943813278207,0.00785832407518297,0.011825963592585
2020-07-02,"BRPI",3273227,1069,29,24376,726,152,86047.3225913036,85664.6030254015,86431.7520147309,3446.27777127987,26890.8232017541,41879.1160150535,0.0262882233927875,0.0261712991568875,0.0264056700053894,0.00105286855182359,0.00821538597896024,0.0127944429198016
2020-07-03,"BRPI",3273227,1185,36,25561,762,170,90456.6598043561,90065.2838702718,90849.7364505817,4409.33721305254,31300.1604148066,44077.7477999111,0.0276353151811213,0.0275157463476477,0.0277554035973007,0.00134709178833382,0.00956247776729405,0.0134661445111846
2020-07-04,"BRPI",3273227,518,22,26079,784,169,90636.8678288326,90250.7108353009,91024.6770777568,180.20802447648,29509.289924319,43081.2672307497,0.0276903703375393,0.0275723959368846,0.0278088495169314,5.5055156417957e-05,0.00901535088288072,0.0131617108226071
2020-07-05,"BRPI",3273227,432,25,26511,809,166,90780.5982480984,90400.3225529435,91162.4736013102,143.730419265747,26785.2351506564,40555.6951134976,0.0277342812606942,0.0276181036490728,0.0278509475820987,4.39109231549619e-05,0.00818312788897819,0.012390126047933
2020-07-06,"BRPI",3273227,1003,25,27514,834,171,92903.0069780438,92520.099170522,93287.49950489,2122.40872994543,27214.4781693833,41491.3125513915,0.0283826960299557,0.0282657142845644,0.0285001619212141,0.000648414769261474,0.00831426545405598,0.0126759655078586
2020-07-07,"BRPI",3273227,897,24,28411,858,172,94605.5135609412,94221.3552540191,94991.2381540241,1702.50658289743,25134.4210498857,37726.5472785564,0.0289028269536275,0.0287854631695324,0.0290206692520941,0.000520130923671787,0.00767878947897157,0.0115257961878466
2020-07-08,"BRPI",3273227,1334,26,29745,884,187,97982.5831404786,97590.8602149149,98375.8784146216,3377.06957953733,27282.8610234593,38826.083750929,0.0299345517865026,0.0298148769440417,0.0300547069954579,0.00103172483287512,0.00833515702499683,0.0118617143726754
2020-07-09,"BRPI",3273227,1524,12,31269,896,170,100339.031954304,99940.463583518,100739.189838892,2356.44881382589,28523.9445324438,41182.5325647549,0.0306544678857606,0.0305327016988183,0.0307767196833255,0.000719916099257977,0.00871431909013454,0.0125816304719333
2020-07-10,"BRPI",3273227,1196,18,32465,914,152,102140.205750008,101738.482598453,102543.515139988,1801.17379570343,28323.9429597469,41012.6278454943,0.031204742521679,0.0310820125211155,0.0313279571322088,0.000550274635918448,0.00865321682845305,0.0125297230670205
