"date","regioncode","population","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
2020-04-08,"BRRS",11377239,26,2,581,10,5,1682.80920103223,1391.54556532513,2035.0370678786,258.819392175654,1062.44087342037,1682.80920103223,0.00014791015650038,0.000122309601242017,0.000178869149877101,2.27488753796641e-05,9.33830144044942e-05,0.00014791015650038
2020-04-09,"BRRS",11377239,55,4,636,14,9,2338.65454946434,2043.75283113802,2676.10888087909,655.845348432109,1718.28622185248,2338.65454946434,0.000205555543789168,0.000179635220033439,0.000235216020414011,5.76453872887886e-05,0.000151028401693283,0.000205555543789168
2020-04-10,"BRRS",11377239,4,1,640,15,9,2296.64086998318,2024.5755036845,2605.26677127033,0,1718.28622185248,2338.65454946434,0.000201862760374743,0.000177949632919243,0.000228989368270309,0,0.000151028401693283,0.000205555543789168
2020-04-11,"BRRS",11377239,13,1,653,16,9,2288.34214980177,2032.68902631959,2576.14899611116,0,1609.05875605241,2338.65454946434,0.00020113334613097,0.000178662769264106,0.000226430067621077,0,0.000141427876838344,0.000205555543789168
2020-04-12,"BRRS",11377239,11,0,664,16,9,2147.19271453745,1906.42810915602,2418.36370919003,0,1380.98434259114,1861.66653230366,0.000188727046565291,0.000167565092827532,0.000212561563415345,0,0.000121381324818011,0.000163630783558617
2020-04-13,"BRRS",11377239,21,1,685,17,9,2190.05634110268,1957.82579249333,2449.8332770945,0,1267.12844236699,1861.66653230366,0.000192494535897741,0.000172082681263295,0.000215327574387292,0,0.000111373984704636,0.000163630783558617
2020-04-14,"BRRS",11377239,35,1,720,18,10,2285.09847573098,2055.25431404653,2540.64667720231,0,1200.46290757086,1718.28622185248,0.000200848244089008,0.000180646140425329,0.000223309598858063,0,0.000105514431715011,0.000151028401693283
2020-04-15,"BRRS",11377239,42,1,762,19,9,2406.27842721627,2176.08927987941,2660.81723889898,0,1070.03738578696,1718.28622185248,0.000211499330128889,0.00019126690402473,0.000233871964797345,0,9.40507082418644e-05,0.000151028401693283
2020-04-16,"BRRS",11377239,30,2,792,21,7,2613.66872165417,2386.39456064312,2862.58789691188,0,1016.00896022951,1718.28622185248,0.000229727855910751,0.000209751641909177,0.000251606553831899,0,8.93018912786762e-05,0.000151028401693283
2020-04-17,"BRRS",11377239,39,3,831,24,9,2968.75675557422,2741.79206480293,3214.50951255892,486.798059886037,1502.80702011555,2095.85681593844,0.000260938243063561,0.000240989229882833,0.000282538629324647,4.27870118476053e-05,0.000132088903126282,0.00018421488868595
2020-04-18,"BRRS",11377239,23,0,854,24,8,2894.26252000696,2672.44781890043,3134.48796847365,68.8099106565874,1477.46378766885,1936.59231313376,0.000254390588086175,0.000234894232150738,0.000275505152741684,6.04803244940072e-06,0.000129861365105264,0.000170216369115017
2020-04-19,"BRRS",11377239,15,2,869,26,10,3031.34994313121,2816.12990098767,3263.01797175576,137.087423124246,1607.36013427463,1959.82383603386,0.000266439857959493,0.000247523138169786,0.000286802270019621,1.20492698733186e-05,0.000141278576838777,0.000172258298874961
2020-04-20,"BRRS",11377239,35,1,904,27,10,3118.82134286276,2904.98974379648,3348.39274027321,87.4713997315562,1436.01214183054,1980.62970096929,0.000274128138018614,0.00025533345513762,0.000294306267124494,7.68828005912121e-06,0.000126217981518234,0.000174087025944457
2020-04-21,"BRRS",11377239,14,0,918,27,9,3024.1636548808,2816.37938144653,3247.27764723399,0,780.166793398426,1850.20417918539,0.00026580822068349,0.000247545066201609,0.000285418777546467,0,6.85725942294458e-05,0.00016262330247131
2020-04-22,"BRRS",11377239,52,1,970,28,9,3171.66770559814,2960.99169948114,3397.33341248369,0,780.166793398426,1796.17575362794,0.000278773057821686,0.000260255735111229,0.000298607897090295,0,6.85725942294458e-05,0.000157874485508122
2020-04-23,"BRRS",11377239,69,1,1039,29,8,3373.91547865177,3157.01701427956,3605.71565043773,213.282810542424,993.44960394085,2009.45856417036,0.00029654958278118,0.000277485338426973,0.000316923609536349,1.87464472305121e-05,8.73190414599579e-05,0.000176620932738634
2020-04-24,"BRRS",11377239,57,5,1096,34,10,4000.73494252073,3780.45824553685,4233.84654471523,668.630789115549,1662.0803930564,2583.93621018262,0.000351643746125113,0.000332282572734637,0.000372133040776873,5.87691608759866e-05,0.000146088202335945,0.000227114523144202
2020-04-25,"BRRS",11377239,70,1,1166,35,11,4195.1385167674,3970.2021278477,4432.81893670389,194.403574246662,1856.48396730306,2771.14870791083,0.000368730806900285,0.000348960070879033,0.000389621676814901,1.70870607751724e-05,0.000163175263111117,0.00024356952577957
2020-04-26,"BRRS",11377239,42,3,1208,38,12,4510.4886188762,4287.03982858906,4745.58399139189,315.350102108799,2171.83406941186,2827.67941784397,0.000396448436995671,0.000376808453139559,0.000417112094717523,2.77176300953859e-05,0.000190892893206503,0.000248538280495291
2020-04-27,"BRRS",11377239,48,7,1256,45,18,5301.63573660998,5078.95701815026,5534.07744606917,791.147117733783,2962.98118714564,2962.98118714564,0.000465986144495161,0.000446413845938391,0.000486416559067553,6.95377074994894e-05,0.000260430600705992,0.000260430600705992
2020-04-28,"BRRS",11377239,94,4,1350,49,22,5922.49191619377,5693.3028345907,6160.90721264121,620.856179583787,3583.83736672943,3583.83736672943,0.000520556166236269,0.000500411640696895,0.00054151162796538,5.45700217411084e-05,0.000315000622447101,0.000315000622447101
2020-04-29,"BRRS",11377239,70,2,1420,51,23,6186.47848359615,5955.74604513608,6426.14976158267,263.986567402386,3361.02587424578,3847.82393413182,0.000543759209382536,0.000523479030820753,0.000564825065341659,2.32030431462665e-05,0.000295416653745762,0.000338203665593367
2020-04-30,"BRRS",11377239,109,7,1529,58,29,7220.04898812608,6982.32103631621,7465.87089304664,1033.57050452993,4325.78646811912,4881.39443866175,0.000634604668859121,0.000613709621140613,0.000656211132863311,9.08454594765857e-05,0.000380214080772947,0.000429049125069953
2020-05-01,"BRRS",11377239,90,4,1619,62,28,7777.40188210669,7536.93947216446,8025.5361289807,557.352893980605,4746.05193897548,5438.74733264235,0.000683593082830262,0.000662457690496302,0.000705402789638216,4.89884139711405e-05,0.000417153224870769,0.000478037539041094
2020-05-02,"BRRS",11377239,47,3,1666,65,30,7970.47557288104,7734.49867563864,8213.65204418344,193.073690774355,4851.65423001828,5631.82102341671,0.000700563253780732,0.000679822114630679,0.000721937197960194,1.697017095047e-05,0.000426435115762118,0.000495007709991563
2020-05-03,"BRRS",11377239,24,2,1690,67,29,7911.65145838835,7683.56309123241,8146.51068206154,0,4851.65423001828,5631.82102341671,0.000695392920759453,0.000675345142282096,0.000716035822229061,0,0.000426435115762118,0.000495007709991563
2020-05-04,"BRRS",11377239,78,9,1768,76,31,8925.63611186944,8697.58279974331,9159.66905240143,896.336424495716,5747.99065451399,6528.15744791242,0.000784516886027396,0.000764472188704422,0.000805087161516202,7.87832992253846e-05,0.000505218414987502,0.000573791009216948
2020-05-05,"BRRS",11377239,251,7,2019,83,34,10607.1055053582,10357.7180415711,10862.4975839499,1740.29350798142,7275.00135195299,7781.65289600781,0.000932309280428949,0.000910389422387196,0.000954756912810733,0.000152962727422833,0.000639434695179823,0.000683966724792176
2020-05-06,"BRRS",11377239,81,7,2100,90,39,11392.0060836961,11143.7102218339,11645.8342892563,784.900578337953,7391.2711411754,8497.74356368917,0.00100129794967796,0.000979474037755025,0.00102360812577255,6.89886692490113e-05,0.000649654203552848,0.000746907361591786
2020-05-07,"BRRS",11377239,82,1,2182,91,33,11361.0158690388,11115.139107262,11612.331643445,0,7196.86756692874,8360.65614056493,0.000998574071357628,0.00097696278572174,0.00102066341785076,0,0.000632567142777675,0.000734858091718468
2020-05-08,"BRRS",11377239,311,4,2493,95,33,12847.463201723,12579.8002035269,13120.8213206241,1424.46690336956,8305.9843681895,9697.65164420293,0.00112922504323967,0.0011056988609914,0.00115325179690996,0.000125203215241375,0.000730052727923664,0.000852373026900721
2020-05-09,"BRRS",11377239,49,2,2542,97,32,12655.5086367374,12396.1384484762,12920.3057484584,0,7514.83725045571,9697.65164420293,0.00111235323761216,0.00108955595012782,0.00113562752337877,0,0.000660515020424174,0.000852373026900721
2020-05-10,"BRRS",11377239,34,3,2576,100,33,12473.2903798948,12224.0995999973,12727.5609649983,0,6893.98107087193,9697.65164420293,0.0010963372027163,0.00107443463216315,0.00111868626166667,0,0.000605944998683066,0.000852373026900721
2020-05-11,"BRRS",11377239,232,5,2808,105,29,13479.9021177815,13221.9757793867,13742.8599278072,159.282173216621,6789.27667668616,9643.65100687713,0.00118481312713757,0.00116214274652987,0.00120792574787321,1.40000727080288e-05,0.000596742028244828,0.000847626652378238
2020-05-12,"BRRS",11377239,109,6,2917,111,28,13999.7941383773,13744.8598486342,14259.4568497124,1024.03897809497,6779.7451502512,9999.05919585655,0.00123050892561695,0.00120810153048856,0.00125333192435461,9.00076879895875e-05,0.00059590425675783,0.000878865179491839
2020-05-13,"BRRS",11377239,80,9,2997,120,30,14711.7751552985,14462.1095774521,14965.7508167068,711.981016921171,6934.37327319177,10516.6366385311,0.00129308834553783,0.00127114404272004,0.0013154114822328,6.25794199208763e-05,0.000609495262707566,0.000924357538637542
2020-05-14,"BRRS",11377239,104,6,3101,126,35,15142.6268781915,14896.3589613537,15392.9661178957,430.851722893098,7172.15130531051,10632.1382593154,0.00133095796600489,0.00130931229987818,0.00135296148018826,3.78696204670657e-05,0.000630394712224162,0.000934509529009222
2020-05-15,"BRRS",11377239,594,6,3695,132,37,17948.2817308753,17667.9424400629,18233.0691977126,2805.65485268371,9977.80615799422,12646.6459942653,0.00157756040203386,0.00155292003974452,0.00160259173580801,0.000246602436028962,0.000876997148253124,0.00111157425753869
2020-05-16,"BRRS",11377239,39,6,3734,138,41,17981.34707513,17711.0054589965,18255.8151983431,33.0653442547373,9114.53507775324,12058.8551589362,0.00158046667342841,0.00155670505462674,0.00160459099069142,2.90627139455691e-06,0.000801120120422296,0.00105991050719214
2020-05-17,"BRRS",11377239,1,6,3735,144,44,17725.2654647658,17468.1943006126,17986.1198238104,0,7374.24156977182,11794.8685915339,0.00155795843479827,0.00153536321954849,0.00158088617315769,0,0.000648157392999463,0.00103670746404588
2020-05-18,"BRRS",11377239,15,7,3750,151,46,17634.7215351638,17389.0801802245,17883.8328652043,0,6589.34099143387,10761.2980870039,0.00155000009538024,0.00152840950077822,0.00157189568270512,0,0.000579168723750452,0.000945862004569291
2020-05-19,"BRRS",11377239,48,9,3798,160,49,17954.9792946436,17717.0420246619,18196.1120271843,0,6589.34099143387,10203.9451930233,0.00157814908297554,0.00155723563728088,0.0015993433931716,0,0.000579168723750452,0.000896873590598151
2020-05-20,"BRRS",11377239,1175,1,4973,161,41,22556.6288449546,22258.5817565774,22858.6668464933,3946.20683900782,9111.08092707212,13957.0783412568,0.00198261009063399,0.00195641330524721,0.00200915765648356,0.000346851010074396,0.000800816518583474,0.00122675442972208
2020-05-21,"BRRS",11377239,500,5,5473,166,40,24362.2427198225,24048.2726448259,24680.3119336407,2434.68880568466,11545.7697327568,16391.7671469414,0.00214131413779938,0.00211371780489326,0.00216927076363964,0.000213996454296571,0.00101481297288004,0.00144075088401865
2020-05-22,"BRRS",11377239,445,6,5918,172,40,25712.5938159239,25390.6050621771,26038.6658420971,1350.35109610145,12896.1208288582,16845.7818185472,0.00226000295993817,0.00223170182697024,0.00228866299126679,0.000118688822138786,0.00113350179501883,0.00148065640693205
2020-05-23,"BRRS",11377239,418,4,6336,176,38,26313.7500237491,25989.7957184728,26641.7423135115,601.156207825181,13337.9948634668,15706.6445183909,0.00231284145685514,0.00228436756215395,0.00234167026934316,5.28384969169744e-05,0.00117234021922778,0.00138053217642619
2020-05-24,"BRRS",11377239,134,4,6470,180,36,25553.3383941943,25243.8607335956,25866.610102915,0,12313.9558853718,14921.743940053,0.00224600523854639,0.00221880376544745,0.00227354018869737,0,0.00108233253123819,0.00131154350717718
2020-05-25,"BRRS",11377239,89,17,6559,197,46,26352.9186240944,26057.143337051,26652.0512638335,0,11601.9748684507,14921.743940053,0.00231628417264456,0.0022902870667524,0.00234257637233722,0,0.00101975311131731,0.00131154350717718
2020-05-26,"BRRS",11377239,226,6,6785,203,43,26210.2319854943,25922.7226973504,26500.9300432645,0,11171.1231455576,13497.2770366834,0.00230374276091891,0.00227847219324041,0.00232929360482491,0,0.000981883490850246,0.0011863402919358
2020-05-27,"BRRS",11377239,263,6,7048,209,48,26294.1010110715,26012.0500096968,26579.2103168607,0,8365.46829287385,13497.2770366834,0.00231111441106858,0.00228632359834375,0.0023361740328089,0,0.000735281054821284,0.0011863402919358
2020-05-28,"BRRS",11377239,1186,4,8234,213,47,29505.9547627294,29193.7837416409,29821.4638487728,2347.79465883824,10680.1976074574,15845.0716955217,0.00259341961285417,0.00256598140740832,0.00262115121680864,0.000206358911756907,0.000938733695183634,0.00139269920369271
2020-05-29,"BRRS",11377239,609,3,8843,216,44,30305.6398136071,29988.0637007415,30626.5790841767,1644.09513101977,12324.2927384771,17329.8846533248,0.00266370776016986,0.00263579447533286,0.00269191664903732,0.000144507391557808,0.00108324108674144,0.00152320652254249
2020-05-30,"BRRS",11377239,399,2,9242,218,42,30033.9385989852,29720.9123900675,30350.2616584902,0,12324.2927384771,16305.8456752298,0.00263982663974846,0.00261231326775042,0.00266762978772707,0,0.00108324108674144,0.0014331988345529
2020-05-31,"BRRS",11377239,90,6,9332,224,44,29210.1965670663,28911.9872524025,29511.4817268656,0,12324.2927384771,15593.8646583087,0.00256742400920524,0.00254121296497354,0.00259390540419039,0,0.00108324108674144,0.00137061941463203
2020-06-01,"BRRS",11377239,164,8,9496,232,35,28891.1036142116,28604.1162384505,29180.9703571644,0,8378.08589946931,15163.0129354156,0.0025393774020403,0.00251415270773959,0.00256485517770739,0,0.000736390076667046,0.00133274979416496
2020-06-02,"BRRS",11377239,423,13,9919,245,42,30028.9346167004,29743.3671268114,30317.2438537135,0,5943.39709378465,12357.3580827319,0.00263938681579075,0.00261428692205652,0.00266472769480482,0,0.000522393622370475,0.001086147358136
2020-06-03,"BRRS",11377239,479,13,10398,258,49,31368.803936655,31082.4634274153,31657.7822962511,0,4593.04599768319,12324.2927384771,0.0027571543444464,0.00273198650634089,0.00278255403584746,0,0.00040370480023169,0.00108324108674144
2020-06-04,"BRRS",11377239,612,7,11010,265,52,32378.1159885651,32088.4834704825,32670.362746601,77.254440540637,4069.14423039865,12401.5471790178,0.00284586761239393,0.00282041042387195,0.00287155457898011,6.79026260594833e-06,0.000357656565920664,0.00109003134934739
2020-06-05,"BRRS",11377239,573,11,11583,276,60,33719.954634841,33427.6747898376,34014.7900721293,3337.06038069324,7406.20461109189,15738.607559711,0.00296380823456737,0.00293811835980923,0.00298972273256537,0.000293310211791564,0.000650966777712228,0.00138334156113895
2020-06-06,"BRRS",11377239,454,7,12037,283,65,34166.4575965854,33875.7826333344,34459.6267290538,446.502961744358,7852.70757283624,16185.1105214554,0.00300305351734154,0.0029775047033234,0.00302882155583211,3.92452827741738e-05,0.000690212060486401,0.00142258684391313
2020-06-07,"BRRS",11377239,98,3,12135,286,62,33114.6618934114,32834.886599275,33396.8210610226,0,7852.70757283624,12238.9036824475,0.00291060615790979,0.00288601536798823,0.00293540647788295,0,0.000690212060486401,0.00107573583383873
2020-06-08,"BRRS",11377239,115,5,12250,291,59,32408.1677149017,32137.7542433115,32680.8564993549,0,7852.70757283624,9804.21487676288,0.00284850900248309,0.00282474106796135,0.00287247692514457,0,0.000690212060486401,0.000861739379542161
2020-06-09,"BRRS",11377239,552,11,12802,302,57,33596.5079462598,33323.9917936659,33871.2526750065,0,5504.912913998,8453.86378066142,0.00295295791415297,0.00292900516493201,0.00297710654360047,0,0.000483853148729494,0.000743050557403376
2020-06-10,"BRRS",11377239,817,14,13619,316,58,35854.0484440682,35573.1024098799,36137.2133084619,0,3860.81778297823,7852.70757283624,0.00315138395563881,0.00312669026376961,0.00317627267111659,0,0.000339345757171686,0.000690212060486401
2020-06-11,"BRRS",11377239,549,7,14168,323,58,36593.7915506487,36311.6010767335,36878.175027935,734.889566363112,4595.70734934134,8587.59713919936,0.00321640351852051,0.00319160044688641,0.00324139934371906,6.45929619974681e-05,0.000403938719169154,0.000754805022483869
2020-06-12,"BRRS",11377239,216,14,14384,337,61,37197.5344601726,36919.6719828409,37477.4881683351,2296.18729722418,6891.89464656552,10883.7844364235,0.00326946937303265,0.00324504670973695,0.00329407584461705,0.000201822893693644,0.000605761612862797,0.000956627916177513
2020-06-13,"BRRS",11377239,243,7,14627,344,61,37067.5317027924,36794.6888492371,37342.3977620077,0,6891.89464656552,10883.7844364235,0.00325804280834677,0.00323406134381435,0.00328220210210999,0,0.000605761612862797,0.000956627916177513
2020-06-14,"BRRS",11377239,34,6,14661,350,64,36347.4911866203,36083.1963971701,36613.7218282872,0,6891.89464656552,10883.7844364235,0.00319475500045488,0.00317152486619733,0.00321815528603093,0,0.000605761612862797,0.000956627916177513
2020-06-15,"BRRS",11377239,777,10,15438,360,69,37946.536817306,37676.2146591513,38218.7985033526,0,6891.89464656552,8535.98977758529,0.00333530277577064,0.00331154286722387,0.00335923315870859,0,0.000605761612862797,0.000750269004420606
2020-06-16,"BRRS",11377239,1033,14,16471,374,72,40628.7897668989,40347.328337267,40912.2146607708,3200.21163292704,10014.8518389519,10092.1062794926,0.00357105882779635,0.00354631983535434,0.00359597039850976,0.000281281920238033,0.000880253270494882,0.00088704353310083
2020-06-17,"BRRS",11377239,657,13,17128,387,71,42230.1018881268,41944.6759848252,42517.4700628696,1832.3557950271,8510.14725328578,11924.4620745197,0.00371180581581584,0.00368671836680456,0.00373706398036198,0.000161054522545153,0.000747997581248472,0.00104809805564598
2020-06-18,"BRRS",11377239,694,19,17822,406,83,44474.180752502,44183.7898286632,44766.4802244527,2244.07886437525,10307.7231559167,14168.5409388949,0.0039090486498967,0.00388352480146222,0.00393474024976118,0.000197242834080857,0.000905995132555155,0.00124534088972684
2020-06-19,"BRRS",11377239,765,17,18587,423,86,46574.3712544535,46278.966743587,46871.6613697571,2100.19050195142,12407.9136578681,16268.7314408463,0.00409364444699223,0.00406767993039321,0.00411977469839186,0.000184595797095536,0.00109059092965069,0.00142993668682238
2020-06-20,"BRRS",11377239,551,7,19138,430,86,46946.4003048275,46651.8790056246,47242.7809674158,372.029050374033,12779.9427082421,16640.7604912204,0.00412634386117998,0.00410045697428213,0.00415239417642679,3.26994141877509e-05,0.00112329034383844,0.00146263610101013
2020-06-21,"BRRS",11377239,210,4,19348,434,84,46115.8632964348,45828.2134482718,46405.3186357773,0,12779.9427082421,16640.7604912204,0.00405334398762607,0.00402806106545461,0.0040787856030604,0,0.00112329034383844,0.00146263610101013
2020-06-22,"BRRS",11377239,362,24,19710,458,98,47760.3933018463,47473.4611379324,48049.0596992606,0,12779.9427082421,16563.5060506797,0.00419788960237596,0.00417266976090881,0.00422326187392746,0,0.00112329034383844,0.00145584583840418
2020-06-23,"BRRS",11377239,1154,19,20864,477,103,50810.5225241787,50513.6227594385,51109.1673522402,3847.57820797737,15892.6313498564,17074.0238779639,0.00446598006108325,0.0044398841194633,0.00449222938467235,0.000338182067545331,0.0013968794493863,0.00150071769415795
2020-06-24,"BRRS",11377239,1145,23,22009,500,113,54274.6605905361,53967.4655227765,54583.604282374,3480.68207773128,17077.1261303635,20108.2029939508,0.00477045973900488,0.00474345889391763,0.00479761427903325,0.000305933810279566,0.00150099036597223,0.00176740622166334
2020-06-25,"BRRS",11377239,1051,0,23060,500,94,54905.0796542354,54594.065132413,55217.8659809701,630.419063699243,17707.5451940627,20738.62205765,0.00482587028840964,0.0047985337332206,0.00485336257601428,5.54105494047583e-05,0.00155640091537699,0.0018228167710681
2020-06-26,"BRRS",11377239,1054,40,24114,540,117,59791.8593235479,59470.1554027294,60115.3035023491,4886.77966931251,22594.3248633753,25625.4017269625,0.00525539274718127,0.00522711664954295,0.00528382180442453,0.000429522458771633,0.00198592337414862,0.00225233922983973
2020-06-27,"BRRS",11377239,886,14,25000,554,124,61243.2401632608,60919.0349131929,61569.1708025166,1451.38083971295,24045.7057030882,27076.7825666755,0.0053829615571283,0.00535446560568807,0.00541160916128391,0.000127568809947031,0.00211349218409565,0.00237990803978676
2020-06-28,"BRRS",11377239,243,5,25243,559,125,60033.8374388131,59717.6536908841,60351.6952672908,0,20845.4940701612,27076.7825666755,0.00527666136211194,0.00524887045889465,0.0053045994082827,0,0.00183221026385762,0.00237990803978676
2020-06-29,"BRRS",11377239,416,23,25659,582,124,61143.728542534,60829.8640966661,61459.2124378588,0,19013.1382751341,26341.8930003124,0.00537421500440783,0.00534662795575149,0.00540194439422946,0,0.00167115574131246,0.00231531507778929
2020-06-30,"BRRS",11377239,1282,32,26941,614,137,65284.7006020796,64960.7204804941,65610.2965173078,2732.54609364414,19501.6055044029,26778.2517967323,0.00573818486208117,0.00570970869826098,0.00576680304573964,0.000240176557216047,0.00171408946444765,0.0023536687413117
2020-07-01,"BRRS",11377239,1230,22,28171,636,136,68253.5426053331,67922.0771007295,68586.6256897491,4277.75634842811,21679.1713508796,31056.0081451604,0.00599913059797136,0.00596999650800423,0.00602840686477177,0.000375992483627012,0.00190548615097913,0.00272966122493871
2020-07-02,"BRRS",11377239,1024,27,29195,663,163,71185.150165997,70848.085992889,71523.8179428607,2931.60756066386,24238.7498611695,33987.6157058243,0.00625680362045633,0.00622717743671281,0.0062865707526106,0.000257673022484969,0.00213045975927635,0.00298733424742368
2020-07-03,"BRRS",11377239,1176,27,30371,690,150,74375.1046355752,74031.2421972614,74720.5642560106,3189.95446957821,27428.7043307477,37177.5701754025,0.00653718398950529,0.00650696027368867,0.0065675480893045,0.000280380369048959,0.00241084012832531,0.00326771461647264
2020-07-04,"BRRS",11377239,1248,25,31619,715,161,77406.6448774846,77056.1584007115,77758.7255262609,3031.54024190942,30460.2445726571,37008.8987843849,0.00680364057373538,0.00677283463946846,0.00683458662741118,0.000266456584230095,0.0026772967125554,0.0032528892804647
2020-07-05,"BRRS",11377239,336,12,31955,727,168,76706.3042163229,76362.1919406817,77051.9671711057,0,26612.6663646797,35176.5429893578,0.00674208428040607,0.00671183860519074,0.00677246625223446,0,0.00233911464501007,0.00309183475791954
