"date","regioncode","population","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
2020-03-07,"BRDF",3015268,1,0,1,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-03-08,"BRDF",3015268,0,0,1,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
2020-03-09,"BRDF",3015268,0,0,1,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
2020-03-10,"BRDF",3015268,0,0,1,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
2020-03-11,"BRDF",3015268,1,0,2,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
2020-03-12,"BRDF",3015268,0,0,2,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
2020-03-13,"BRDF",3015268,0,0,2,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
2020-03-14,"BRDF",3015268,6,0,8,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-15,"BRDF",3015268,6,0,14,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-16,"BRDF",3015268,5,0,19,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-17,"BRDF",3015268,0,0,19,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-18,"BRDF",3015268,15,0,34,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-19,"BRDF",3015268,8,0,42,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-20,"BRDF",3015268,45,0,87,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-21,"BRDF",3015268,21,0,108,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-22,"BRDF",3015268,9,0,117,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-23,"BRDF",3015268,21,0,138,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-24,"BRDF",3015268,23,0,161,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-25,"BRDF",3015268,34,0,195,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-26,"BRDF",3015268,6,0,201,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-27,"BRDF",3015268,40,0,241,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-28,"BRDF",3015268,19,0,260,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
