"","date","regioncode","population","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"15",2020-04-04,"BRRR",605761,5,0,42,1,1,294.063944077665,50.2951045370141,1719.32445518376,0,311.807720570848,311.807720570848,0.000485445487704994,8.30279673617385e-05,0.00283828845895288,0,0.000514737199276362,0.000514737199276362
"16",2020-04-05,"BRRR",605761,0,0,42,1,1,244.103657856268,40.4083643620313,1474.61043572452,0,311.807720570848,311.807720570848,0.000402970243802867,6.67067776929042e-05,0.00243431062040065,0,0.000514737199276362,0.000514737199276362
"17",2020-04-06,"BRRR",605761,0,0,42,1,1,205.193139479101,32.8755379077039,1280.71591124972,0,311.807720570848,311.807720570848,0.000338736134348532,5.42714666472485e-05,0.00211422642139346,0,0.000514737199276362,0.000514737199276362
"18",2020-04-07,"BRRR",605761,7,0,49,1,1,206.003023608996,32.5017999393525,1305.68909461123,0,311.807720570848,311.807720570848,0.000340073104093852,5.365449399904e-05,0.00215545255407864,0,0.000514737199276362,0.000514737199276362
"19",2020-04-08,"BRRR",605761,3,0,52,1,1,191.727077591961,29.7307955677064,1236.40392327348,0,311.807720570848,311.807720570848,0.000316506142838448,4.90800754220004e-05,0.00204107547906431,0,0.000514737199276362,0.000514737199276362
"20",2020-04-09,"BRRR",605761,11,1,63,2,2,411.69732565534,168.593391503354,1005.34597732668,0,311.807720570848,311.807720570848,0.000679636565667549,0.000278316681832198,0.00165964130626878,0,0.000514737199276362,0.000514737199276362
"21",2020-04-10,"BRRR",605761,12,1,75,3,2,654.429044916786,367.579764558988,1165.12772498381,24.5631691901805,336.370889761029,336.370889761029,0.00108034199117603,0.000606806586358296,0.0019234115847402,4.05492746977447e-05,0.000555286473974106,0.000555286473974106
"22",2020-04-11,"BRRR",605761,4,0,79,3,2,611.114831738485,340.379800800907,1097.19007030385,274.743941977457,611.114831738485,611.114831738485,0.00100883819152848,0.000561904448785754,0.00181125901189388,0.000453551717554376,0.00100883819152848,0.00100883819152848
"23",2020-04-12,"BRRR",605761,4,0,83,3,2,567.674960278227,313.430039307756,1028.15563319528,0,611.114831738485,611.114831738485,0.000937126953168373,0.000517415349135643,0.00169729585297712,0,0.00100883819152848,0.00100883819152848
"24",2020-04-13,"BRRR",605761,30,0,113,3,2,686.743559711176,376.599603969572,1252.30274231219,32.1888565124325,643.303688250918,643.303688250918,0.00113368731184605,0.000621696682304691,0.0020673215052012,5.31378819574593e-05,0.00106197607348594,0.00106197607348594
"25",2020-04-14,"BRRR",605761,1,0,114,3,2,614.823683115991,335.32918990166,1127.27484723644,0,643.303688250918,643.303688250918,0.00101496082302425,0.000553566819094758,0.00186092344544538,0,0.00106197607348594,0.00106197607348594
"26",2020-04-15,"BRRR",605761,28,0,142,3,2,675.71308405894,366.19076845904,1246.85877224542,3.92939067309635,335.425358353166,647.233078924014,0.00111547802525904,0.000604513609260154,0.00205833451187088,6.48670131140227e-06,0.000553725575520983,0.00106846277479734
"27",2020-04-16,"BRRR",605761,22,0,164,3,1,687.675079970964,370.845650541398,1275.18555205566,40.4420010469501,375.867359400116,687.675079970964,0.00113522508047062,0.000612197963456541,0.00210509681550258,6.67623056732772e-05,0.00062048788119426,0.00113522508047062
"28",2020-04-17,"BRRR",605761,37,0,201,3,0,738.61961971969,396.541450904318,1375.792975465,50.9445397487261,426.811899148842,738.61961971969,0.00121932514592338,0.000654617003908007,0.00227118116792761,8.41000654527547e-05,0.000704587946647014,0.00121932514592338
"29",2020-04-18,"BRRR",605761,21,0,222,3,0,710.065998817926,379.539480508143,1328.43550821713,0,426.811899148842,738.61961971969,0.00117218836936998,0.000626549877770512,0.00219300269944273,0,0.000704587946647014,0.00121932514592338
"30",2020-04-19,"BRRR",605761,22,0,244,3,0,675.920245942325,359.95551991016,1269.2350960162,0,426.811899148842,738.61961971969,0.00111582001142749,0.00059422036068707,0.00209527370698378,0,0.000704587946647014,0.00121932514592338
"31",2020-04-20,"BRRR",605761,3,0,247,3,0,593.944913803956,315.242293324613,1119.04578828302,0,426.811899148842,738.61961971969,0.000980493814893921,0.0005204070472094,0.00184733878259416,0,0.000704587946647014,0.00121932514592338
"32",2020-04-21,"BRRR",605761,33,0,280,3,0,589.847170460951,312.20804285505,1114.38411810012,0,426.811899148842,426.811899148842,0.000973729194287765,0.000515398057740677,0.00183964322249224,0,0.000704587946647014,0.000704587946647014
"33",2020-04-22,"BRRR",605761,17,0,297,3,0,554.155906933089,292.649421081315,1049.34008772055,0,402.248729958662,426.811899148842,0.000914809482507274,0.000483110370395775,0.00173226749117316,0,0.00066403867194927,0.000704587946647014
"34",2020-04-23,"BRRR",605761,7,0,304,3,0,506.233890198824,266.863635994228,960.313497307585,0,127.504787981205,426.811899148842,0.000835699046651772,0.000440542781714617,0.00158530096408911,0,0.000210486954394893,0.000704587946647014
"35",2020-04-24,"BRRR",605761,41,0,345,3,0,517.36332858503,272.336873490755,982.844556940496,0,127.504787981205,426.811899148842,0.000854071702511436,0.000449578090188631,0.00162249559965151,0,0.000210486954394893,0.000704587946647014
"36",2020-04-25,"BRRR",605761,56,1,401,4,1,727.372218383148,450.248136525813,1175.06392843291,0,95.3159314687725,426.811899148842,0.00120075775492834,0.000743276864185402,0.00193981442917737,0,0.000157349072437434,0.000704587946647014
"37",2020-04-26,"BRRR",605761,6,0,407,4,1,670.126718474563,414.351106068872,1083.79056369369,0,95.3159314687725,426.811899148842,0.0011062559631184,0.000684017469049463,0.00178913889090531,0,0.000157349072437434,0.000704587946647014
"38",2020-04-27,"BRRR",605761,18,0,425,4,1,635.266743973018,392.390916648795,1028.47395002083,0,91.3865407956762,426.811899148842,0.00104870855663045,0.00064776523521454,0.00169782133551158,0,0.000150862371126032,0.000704587946647014
"39",2020-04-28,"BRRR",605761,0,0,425,4,1,579.703465095236,357.748093815898,939.365193700691,0,50.9445397487261,402.248729958662,0.000956983802349832,0.000590576306193198,0.00155071916762666,0,8.41000654527547e-05,0.00066403867194927
"40",2020-04-29,"BRRR",605761,1,0,426,4,1,534.391092360399,329.548425114398,866.561081258414,0,0,127.504787981205,0.000882181408774086,0.000544023839623875,0.00143053296804914,0,0,0.000210486954394893
"41",2020-04-30,"BRRR",605761,93,3,519,7,4,1058.00966983215,804.424202072274,1391.53503658231,0,0,127.504787981205,0.00174657937673794,0.00132795640866988,0.00229716841556705,0,0,0.000210486954394893
"42",2020-05-01,"BRRR",605761,0,0,519,7,4,986.732947377181,749.833186107629,1298.47801814937,0,0,95.3159314687725,0.00162891461711332,0.00123783668164116,0.00214354839309458,0,0,0.000157349072437434
"43",2020-05-02,"BRRR",605761,0,0,519,7,3,919.477530361393,698.38411561836,1210.56437271762,0,0,95.3159314687725,0.00151788829317403,0.00115290372872859,0.0019984191334827,0,0,0.000157349072437434
"44",2020-05-03,"BRRR",605761,14,0,533,7,3,883.029851854875,670.400129683464,1163.09899825796,0,0,91.3865407956762,0.00145771987938292,0.00110670731473876,0.00192006253003736,0,0,0.000150862371126032
"45",2020-05-04,"BRRR",605761,45,4,578,11,7,1415.26517324295,1189.17272154756,1684.34364016336,0.373330462279114,0.373330462279114,51.3178702110052,0.00233634250676908,0.00196310545173354,0.00278054156699318,6.16299930631245e-07,6.16299930631245e-07,8.47163653833859e-05
"46",2020-05-05,"BRRR",605761,291,0,869,11,7,2009.131542648,1687.60844957716,2391.91120231387,1270.13859246603,1270.51192292831,1270.51192292831,0.00331670665930624,0.00278593116687466,0.0039486054769354,0.00209676521345223,0.00209738151338286,0.00209738151338286
"47",2020-05-06,"BRRR",605761,63,2,932,13,9,2381.30712998066,2055.05472970671,2759.35407720555,372.17558733266,1642.68751026097,1642.68751026097,0.00393110010380441,0.00339251739499028,0.0045551860836296,0.000614393444498176,0.00271177495788104,0.00271177495788104
"48",2020-05-07,"BRRR",605761,88,1,1020,14,7,2572.39882541234,2243.0240709471,2950.14030508763,191.091695431675,1833.77920569265,1833.77920569265,0.00424655734755512,0.00370282020623167,0.00487013905663724,0.000315457243750712,0.00302723220163175,0.00302723220163175
"49",2020-05-08,"BRRR",605761,104,2,1124,16,9,2937.6201018969,2605.50023434605,3312.07487503245,365.221276484559,2199.00048217721,2199.00048217721,0.00484947050387347,0.00430120168572433,0.0054676264649465,0.000602913156318348,0.00363014535795009,0.00363014535795009
"50",2020-05-09,"BRRR",605761,78,2,1202,18,11,3191.56793708702,2868.31796586428,3551.24711355794,253.947835190126,2452.94831736733,2452.94831736733,0.00526869167392259,0.00473506542326806,0.0058624558424163,0.000419221170049122,0.00404936652799922,0.00404936652799922
"51",2020-05-10,"BRRR",605761,88,3,1290,21,14,3608.533391516,3292.61322040842,3954.76552088641,416.965454428978,2869.91377179631,2869.91377179631,0.00595702495128607,0.00543549885253164,0.00652859051818524,0.000688333277363479,0.0047376998053627,0.0047376998053627
"52",2020-05-11,"BRRR",605761,5,3,1295,24,13,3749.37338760833,3460.08723266879,4062.84577653918,140.839996092327,3010.75376788864,3010.75376788864,0.00618952588167335,0.00571196764510887,0.00670701114224782,0.000232500930387276,0.00497020073574997,0.00497020073574997
"53",2020-05-12,"BRRR",605761,116,4,1411,28,17,4342.29010782445,4053.11853478279,4652.09275739094,592.916720216117,3603.67048810476,3603.67048810476,0.00716832233805815,0.00669095325513329,0.00767974953387713,0.000978796456384808,0.00594899719213478,0.00594899719213478
"54",2020-05-13,"BRRR",605761,0,1,1411,29,16,4126.8845922677,3860.42349400718,4411.73784801985,0,3603.67048810476,3603.67048810476,0.00681272744905614,0.00637284918310551,0.00728296778435696,0,0.00594899719213478,0.00594899719213478
"55",2020-05-14,"BRRR",605761,89,8,1500,37,23,5169.14926368166,4905.5388106105,5446.92543302807,611.453640300462,4215.12412840522,4215.12412840522,0.00853331472921112,0.00809814235418011,0.00899187209646721,0.00100939750215095,0.00695839469428573,0.00695839469428573
"56",2020-05-15,"BRRR",605761,89,3,1589,40,24,5503.78548057825,5242.97102799416,5777.57429031852,550.041732453337,4765.16586085855,4765.16586085855,0.00908573757732546,0.00865518088486079,0.00953771254722328,0.00090801773711635,0.00786641243140208,0.00786641243140208
"57",2020-05-16,"BRRR",605761,117,9,1706,49,31,6759.92988944882,6496.80504892933,7033.71145757164,1256.14440887057,6020.93693926685,6021.31026972913,0.0111594009674588,0.0107250302494372,0.0116113639827781,0.00207366339013336,0.00993945952160481,0.00994007582153544
"58",2020-05-17,"BRRR",605761,85,2,1791,51,30,6914.88921405779,6655.23754030046,7184.67110349514,154.959324608973,4905.75767140979,6176.2695943381,0.0114152103124133,0.0109865731539344,0.01186057059384,0.000255809344954484,0.00809850365310706,0.0101958851664899
"59",2020-05-18,"BRRR",605761,91,9,1882,60,36,8014.00365827536,7756.67680058283,8279.8673047748,1099.11444421757,5632.6965282947,7275.38403855567,0.0132296461117097,0.0128048467969757,0.0136685380946855,0.00181443579929638,0.00929854600790526,0.0120103209657863
"60",2020-05-19,"BRRR",605761,106,4,1988,64,36,8478.67303788925,8222.23928083674,8743.10440599516,464.66937961389,5906.27421247691,7740.05341816956,0.0139967297958919,0.0135734048260564,0.0144332573506633,0.000767083684182194,0.00975017244833674,0.0127774046499685
"61",2020-05-20,"BRRR",605761,0,0,1988,64,35,7973.62015095909,7731.6293272992,8223.18500025531,0,5541.05293599236,7740.05341816956,0.0131629803684276,0.0127634980252925,0.0135749660348806,0,0.0091472592920184,0.0127774046499685
"62",2020-05-21,"BRRR",605761,0,0,1988,64,27,7518.41297049178,7289.53148648389,7754.48102524414,0,5287.10510080223,7740.05341816956,0.0124115170347576,0.0120336758003303,0.0128012219757365,0,0.00872803812196927,0.0127774046499685
"63",2020-05-22,"BRRR",605761,308,8,2296,72,32,9256.46334791096,9004.50506859424,9515.47176202494,0,4870.13964637325,7739.68008770728,0.0152807185472669,0.0148647817680475,0.0157082938023824,0,0.0080397048446058,0.0127767883500379
"64",2020-05-23,"BRRR",605761,143,0,2439,72,23,9339.68390417454,9084.77334185367,9601.7470274166,173.488221979358,4902.78787226028,6643.02971722061,0.0154181003798108,0.0149972899243327,0.0158507183978774,0.00028639714669541,0.00809360106091393,0.010966420283281
"65",2020-05-24,"BRRR",605761,0,12,2439,84,33,10326.6769497286,10083.2004725474,10576.0325914768,1674.51568985997,5984.38684190414,7945.36981974792,0.0170474443711771,0.0166455094873183,0.0174590846744456,0.00276431742858977,0.0098791220331189,0.0131163442673726
"66",2020-05-25,"BRRR",605761,125,2,2564,86,26,10527.123092019,10283.7611076038,10776.244161543,200.446142290395,6184.83298419453,7954.72426660664,0.0173783440862303,0.0169765982088709,0.017789597153899,0.000330899715053288,0.0102100217481722,0.0131317867386752
"67",2020-05-26,"BRRR",605761,118,16,2682,102,38,12392.0288732153,12148.105762784,12640.8497417799,1864.90578119634,7438.28512509041,9454.40877131842,0.0204569605392479,0.0200542883460374,0.0208677180303451,0.00307861645301751,0.0122792406990387,0.0156074900353744
"68",2020-05-27,"BRRR",605761,277,0,2959,102,38,12991.4450703327,12734.9537487864,13253.1023154721,599.416197117362,7487.65958975443,9799.87713324565,0.0214464864366189,0.0210230664383914,0.0218784344245868,0.000989525897371012,0.0123607488592934,0.0161777947626963
"69",2020-05-28,"BRRR",605761,139,6,3098,108,44,13681.5748243142,13424.9978127878,13943.055506125,690.129753981473,6921.64493486533,10073.0414327981,0.0225857637324195,0.0221622022757949,0.0230174202468053,0.00113927729580061,0.0114263627649607,0.0166287387811334
"70",2020-05-29,"BRRR",605761,201,2,3299,110,38,14072.4037336832,13812.2614897952,14337.4455363512,390.828909369,7157.51451962536,10323.0303460748,0.023230950380898,0.0228015033813587,0.0236684856508609,0.000645186648478525,0.0118157400684847,0.0170414244992247
"71",2020-05-30,"BRRR",605761,175,6,3474,116,44,14802.9450785857,14541.890999048,15068.6855659948,730.541344902553,6788.94142031034,10460.6549707613,0.0244369397808471,0.024005987508354,0.0248756284508161,0.00120598939994908,0.0112072936691374,0.0172686174427889
"72",2020-05-31,"BRRR",605761,218,0,3692,116,32,14890.4071379153,14627.0366741124,15158.5197790129,87.4620593295931,6411.73410002604,10548.1170300909,0.0245813235548596,0.0241465473579718,0.025023928214284,0.000144383774012512,0.0105845937589677,0.0174130012168014
"73",2020-06-01,"BRRR",605761,158,4,3850,120,34,15197.1397796052,14935.9955275146,15462.8499356072,306.732641689876,6718.46674171592,10243.3960314803,0.0250876827323073,0.0246565816015138,0.0255263213307016,0.000506359177447666,0.0110909529364154,0.0169099628920981
"74",2020-06-02,"BRRR",605761,293,4,4143,124,22,15987.0623444254,15719.8683057446,16258.7979386026,789.922564820219,7508.38930653614,10483.2768638471,0.0263916996050016,0.0259506113892188,0.0268402850936303,0.00130401687269438,0.0123949698091098,0.0173059620276762
"75",2020-06-03,"BRRR",605761,0,0,4143,124,22,15124.4903772954,14871.0413517493,15382.2589664169,0,7508.38930653614,9227.13245497657,0.0249677519307044,0.0245493542036369,0.0253932804627846,0,0.0123949698091098,0.0152322986375428
"76",2020-06-04,"BRRR",605761,688,15,4831,139,31,18718.0229066678,18434.9899172386,19005.4013106301,1868.38859511238,9203.28967966916,10940.56172548,0.0309000132175359,0.0304327778071527,0.0313744221081087,0.00308436593823699,0.0151929386006513,0.0180608552308253
"77",2020-06-05,"BRRR",605761,407,0,5238,139,29,19210.7581073869,18919.5162056096,19506.4833080197,1355.30716784914,8884.08115765833,11196.7544491115,0.0317134284105231,0.0312326415956286,0.0322016163272639,0.00223736286728452,0.0146659840393461,0.0184837822988135
"78",2020-06-06,"BRRR",605761,291,3,5529,142,26,19525.4061920901,19234.3319332544,19820.8852945382,314.648084703163,8998.28310007109,11046.7331542008,0.0322328545285848,0.0317523444613543,0.0327206361824849,0.000519426118061684,0.0148545104423545,0.018236124732693
"79",2020-06-07,"BRRR",605761,239,3,5768,145,29,19538.4770432268,19251.9204357973,19829.2989232837,13.0708511366865,7146.44817001144,11059.8040053375,0.0322544320998327,0.0317813798441916,0.0327345255361168,2.15775712478792e-05,0.0117974715605849,0.0182577023039408
"80",2020-06-08,"BRRR",605761,288,23,6056,168,48,22307.7880495006,22020.4757864109,22598.8490207164,2769.31100627382,9316.3429791679,13829.1150116113,0.0368260552420849,0.0363517555379281,0.037306543373899,0.00457162314225217,0.015379568805466,0.022829325446193
"81",2020-06-09,"BRRR",605761,291,14,6347,182,58,23794.4550188572,23508.2396148989,24084.1551268515,1486.66696935667,10112.8801945431,15315.781980968,0.0392802689820858,0.0388077799906215,0.0397585105790097,0.00245421374000087,0.0166945052496663,0.0252835391861939
"82",2020-06-10,"BRRR",605761,247,6,6594,188,64,24027.218585457,23745.5815788428,24312.1959778703,232.763566599799,9954.81485177389,15375.0573255884,0.0396645188208832,0.0391995879213795,0.0401349640829804,0.000384249838797477,0.0164335684399852,0.025381391878296
"83",2020-06-11,"BRRR",605761,118,4,6712,192,53,23549.0563608819,23277.3811723683,23823.9023273928,0,9224.27350687134,13700.5416357285,0.0388751609312616,0.0384266751612736,0.0393288810725564,0,0.0152275790400362,0.0226170744497062
"84",2020-06-12,"BRRR",605761,130,5,6842,197,58,23288.1734478254,23024.8543544435,23554.5039368007,0,9136.81144754175,13500.0954934381,0.0384444912231481,0.0380097998293774,0.0388841538771903,0,0.0150831952660236,0.0222861747346529
"85",2020-06-13,"BRRR",605761,33,3,6875,200,58,22548.0167087792,22295.8632555322,22803.0218732723,0,8830.07880585187,11635.1897122417,0.0372226285759222,0.03680636960044,0.0376435952021874,0,0.014576836088576,0.0192075582816354
"86",2020-06-14,"BRRR",605761,6,3,6881,203,58,21835.4833396821,21593.9770396612,22079.6906378955,0,8040.15624103165,11035.7735151244,0.0360463670320178,0.0356476845482974,0.0364495083669888,0,0.0132728192158816,0.0182180323842644
"87",2020-06-15,"BRRR",605761,54,13,6935,216,48,22429.8015876815,22194.2218383045,22667.8818896222,0,8040.15624103165,10345.6437611429,0.0370274771530051,0.0366385783143922,0.0374205039440013,0,0.0132728192158816,0.0170787550884638
"88",2020-06-16,"BRRR",605761,215,8,7150,224,42,23080.8565948757,22845.4935403104,23318.6444500853,0,6171.76764591927,9954.81485177389,0.038102249228451,0.0377137081131179,0.0384947932436807,0,0.0101884532776446,0.0164335684399852
"89",2020-06-17,"BRRR",605761,271,0,7421,224,36,23140.8051037972,22904.5271096403,23379.5204890539,0,4816.46047807014,9224.27350687134,0.0382012131910063,0.0378111616786823,0.0385952883877534,0,0.00795109041036009,0.0152275790400362
"90",2020-06-18,"BRRR",605761,229,15,7650,239,47,24635.644149177,24397.2021762507,24876.4164948257,0,4501.81239336697,9136.81144754175,0.0406689175255208,0.0402752936822454,0.0410663883855608,0,0.0074316642922984,0.0150831952660236
"91",2020-06-19,"BRRR",605761,387,6,8037,245,48,25701.7724821959,25457.833370275,25948.0490393133,0,4488.74154223029,8830.07880585187,0.0424288993220031,0.0420262007132764,0.0428354566228485,0,0.00741008672105053,0.014576836088576
"92",2020-06-20,"BRRR",605761,83,6,8120,251,51,25770.4661830493,25530.4754907841,26012.7128275154,0,1719.43053595647,8040.15624103165,0.0425422999880304,0.0421461194939656,0.0429422046442663,0,0.00283846357879835,0.0132728192158816
"93",2020-06-21,"BRRR",605761,68,0,8188,251,48,25168.6295251316,24933.9754527681,25405.491931011,0,232.763566599799,8040.15624103165,0.0415487783550469,0.0411614076389336,0.0419397946236403,0,0.000384249838797477,0.0132728192158816
"94",2020-06-22,"BRRR",605761,2152,-1,10340,250,34,30690.7610708698,30403.3660321362,30980.8727794683,3512.84352846224,3512.84352846224,9684.61117438152,0.0506648019117603,0.0501903655602394,0.0511437229855806,0.00579905858657497,0.00579905858657497,0.0159875118642196
"95",2020-06-23,"BRRR",605761,463,9,10803,259,35,32097.5665445283,31805.3155502757,32392.5029591946,4557.504430609,8070.34795907124,12886.8084371414,0.0529871790104155,0.0525047263694356,0.0534740647865983,0.00752360160295728,0.0133226601895322,0.0212737505998923
"96",2020-06-24,"BRRR",605761,1069,12,11872,271,47,35353.9432716742,35043.3269803958,35667.3127969838,3256.37672714592,11326.7246862172,15828.5370795841,0.0583628580771529,0.0578500877085117,0.0588801735288072,0.00537567906673741,0.0186983392562697,0.0261300035485681
"97",2020-06-25,"BRRR",605761,1039,2,12911,273,34,36850.2461358498,36527.8909651972,37175.4460602864,1496.30286417555,12823.0275503927,17311.769092623,0.0608329789072749,0.0603008298077908,0.061369824172052,0.00247012083012203,0.0211684600863917,0.0285785468074422
"98",2020-06-26,"BRRR",605761,167,8,13078,281,36,36339.6257760355,36028.5489242947,36653.3885202305,0,12823.0275503927,14542.4580863492,0.0599900386060435,0.0594765079367849,0.0605080031897571,0,0.0211684600863917,0.02400692366519
"99",2020-06-27,"BRRR",605761,1263,0,14341,281,30,37579.3755407321,37257.1180209657,37904.4204448846,218.509045068087,13041.5365954608,13274.3001620606,0.0620366374539333,0.0615046495581025,0.0625732268087325,0.000360718245426971,0.0215291783318187,0.0219134281706161
"100",2020-06-28,"BRRR",605761,118,0,14459,281,30,35709.3984146489,35402.6633230536,36018.7911146721,0,13041.5365954608,13041.5365954608,0.0589496491432247,0.0584432859214338,0.0594603995877452,0,0.0215291783318187,0.0215291783318187
"101",2020-06-29,"BRRR",605761,182,2,14641,283,33,34327.2157155661,34033.5665449298,34623.398556463,0,13041.5365954608,13041.5365954608,0.0566679197167961,0.0561831589437581,0.057156863113444,0,0.0215291783318187,0.0215291783318187
"102",2020-06-30,"BRRR",605761,512,31,15153,314,55,37272.007437012,36977.9914994728,37568.3611264956,0,13041.5365954608,13041.5365954608,0.0615292292455474,0.0610438630078081,0.0620184546817897,0,0.0215291783318187,0.0215291783318187
"103",2020-07-01,"BRRR",605761,2430,40,17583,354,83,46284.6261175765,45951.4207951658,46620.2475956787,5318.22696113228,18359.7635565931,18359.7635565931,0.0764074050947099,0.0758573443902229,0.0769614544278662,0.00877941458947056,0.0303085929212892,0.0303085929212892
"104",2020-07-02,"BRRR",605761,740,4,18323,358,85,46320.0809606951,45988.9993442991,46653.5460826746,3933.09881864496,22292.862375238,22292.862375238,0.0764659345198768,0.0759193796634301,0.0770164241056697,0.00649282277770434,0.0368014156989936,0.0368014156989936
"105",2020-07-03,"BRRR",605761,446,6,18769,364,83,45671.3322966215,45348.5182307313,45996.4443189874,0,22292.862375238,22292.862375238,0.0753949697927424,0.0748620631416207,0.0759316699473677,0,0.0368014156989936,0.0368014156989936
"106",2020-07-04,"BRRR",605761,153,4,18922,368,87,44033.6848950828,43724.5780584574,44344.9769337318,0,18780.0188467758,22292.862375238,0.0726915151273899,0.0721812365907633,0.073205401030657,0,0.0310023571124186,0.0368014156989936
"107",2020-07-05,"BRRR",605761,26,3,18948,371,90,42138.3942852385,41844.021105398,42434.8383838558,0,14222.5144161668,22292.862375238,0.0695627389106239,0.069076782931549,0.0700521135957181,0,0.0234787555094613,0.0368014156989936
"108",2020-07-06,"BRRR",605761,140,5,19088,376,93,40950.2754597345,40666.7419897357,41235.7857595622,0,10966.1376890209,22292.862375238,0.0676013732474268,0.067133311635671,0.0680726982416534,0,0.0181030764427239,0.0368014156989936
"109",2020-07-07,"BRRR",605761,196,10,19284,386,72,40626.0700712316,40349.9594811086,40904.0700575017,0,9469.83482484533,22292.862375238,0.0670661697785622,0.0666103619762721,0.0675250966263951,0,0.0156329556126019,0.0368014156989936
"110",2020-07-08,"BRRR",605761,870,7,20154,393,39,41544.9656441708,41266.1047220165,41825.7110042781,0,9469.83482484533,22292.862375238,0.0685830973670653,0.06812274927243,0.0690465563221767,0,0.0156329556126019,0.0368014156989936
"111",2020-07-09,"BRRR",605761,1066,0,21220,393,35,42179.200470013,41895.8699756271,42464.4470522877,0,9251.32577977724,22292.862375238,0.0696301024166511,0.0691623758803011,0.0701009920617004,0,0.0152722373671749,0.0368014156989936
"112",2020-07-10,"BRRR",605761,629,3,21849,396,32,42246.3867637792,41963.991608238,42530.6822872505,0,9251.32577977724,18780.0188467758,0.0697410146308184,0.0692748321668744,0.0702103342527011,0,0.0152722373671749,0.0310023571124186
"113",2020-07-11,"BRRR",605761,376,0,22225,396,28,41488.4333707444,41210.9167346073,41767.8188195513,0,9251.32577977724,14222.5144161668,0.0684897729810013,0.0680316440553409,0.0689509869726695,0,0.0152722373671749,0.0234787555094613
"114",2020-07-12,"BRRR",605761,402,1,22627,397,26,40901.2683502317,40628.0090420426,41176.3655690463,0,9251.32577977724,10966.1376890209,0.0675204715229796,0.0670693706627574,0.0679746064356178,0,0.0152722373671749,0.0181030764427239
"115",2020-07-13,"BRRR",605761,341,1,22968,398,22,40249.5100125366,39980.9385626887,40519.885587707,0,3933.09881864496,9469.83482484533,0.0664445383782327,0.0660011763099451,0.0668908787256145,0,0.00649282277770434,0.0156329556126019
"116",2020-07-14,"BRRR",605761,713,5,23681,403,17,40697.64641202,40428.4034809136,40968.6824328779,0,-1.13686837721616e-13,9469.83482484533,0.0671843291529498,0.0667398585926028,0.0676317597746932,0,-1.87676059900878e-19,0.0156329556126019
"117",2020-07-15,"BRRR",605761,716,12,24397,415,22,41876.5188888766,41605.1829041777,42149.6244419671,0,-1.13686837721616e-13,9251.32577977724,0.0691304307951099,0.0686825049882341,0.0695812778339429,0,-1.87676059900878e-19,0.0152722373671749
"118",2020-07-16,"BRRR",605761,610,10,25007,425,32,42667.4873289184,42395.5980977336,42941.1202258927,0,-1.13686837721616e-13,9251.32577977724,0.0704361742154387,0.0699873351003674,0.0708878918020353,0,-1.87676059900878e-19,0.0152722373671749
"119",2020-07-17,"BRRR",605761,366,4,25373,429,33,42436.0441030796,42167.3105720784,42706.4902809084,0,-1.13686837721616e-13,9251.32577977724,0.0700541040164018,0.0696104743819401,0.0705005609157876,0,-1.87676059900878e-19,0.0152722373671749
