"","date","regioncode","population","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"44",2020-04-18,"BRBA",14873064,136,4,1200,40,19,6889.14966093924,6572.79628186955,7220.72935407025,888.143687143752,4695.63484185977,6367.38079776937,0.000463196397254745,0.000441926174853383,0.000485490370650611,5.97149106023985e-05,0.000315714021123003,0.00042811493299359
"45",2020-04-19,"BRBA",14873064,49,5,1249,45,24,7373.54208844292,7071.01387847746,7689.01374886651,484.392427503674,4534.88500932062,6851.77322527304,0.000495764832884664,0.000475424154597698,0.000516975772367181,3.25684356299196e-05,0.000304905903001602,0.000460683368623509
"46",2020-04-20,"BRBA",14873064,128,2,1377,47,25,7754.19723086377,7447.52917642963,8073.49300294527,380.655142420852,4177.93227726418,7062.85352146855,0.000521358425598368,0.000500739402212593,0.0005428264816816,2.55935927137039e-05,0.000280905957055263,0.000474875487758847
"47",2020-04-21,"BRBA",14873064,127,1,1504,48,22,7911.59098651695,7603.21569116302,8232.47353230902,157.393755653181,4224.82141642764,6593.13857689503,0.000531940895737217,0.000511207084912902,0.000553515639568889,1.05824701388484e-05,0.000284058578409105,0.00044329390211022
"48",2020-04-22,"BRBA",14873064,141,5,1645,53,25,8745.70411950468,8435.14307496961,9067.6992513487,834.11313298773,5058.93454941537,7200.33626347554,0.000588023027367103,0.000567142256294305,0.000609672576635769,5.60821316298867e-05,0.000340140710038992,0.000484119228121088
"49",2020-04-23,"BRBA",14873064,200,9,1845,62,28,10505.6254624137,10184.7614984747,10836.5980266738,1759.92134290898,6818.85589232435,8434.12925400958,0.000706352467952377,0.000684778973483517,0.000728605620649104,0.000118329440585274,0.000458470150624266,0.000567074091391631
"50",2020-04-24,"BRBA",14873064,134,5,1979,67,31,11139.5149246861,10822.4925538934,11465.8238053176,633.889462272404,7452.74535459675,8946.00010560659,0.000748972432626261,0.000727657230137204,0.000770912019562186,4.26199646738832e-05,0.000501090115298149,0.000601490056494519
"51",2020-04-25,"BRBA",14873064,137,5,2116,72,32,11697.1863629155,11385.1842909269,12017.7386076933,557.671438229412,8010.41679282616,8858.52928379317,0.000786467829555193,0.000765490170077055,0.000808020365386265,3.74953969289322e-05,0.000538585512227081,0.00059560889967213
"52",2020-04-26,"BRBA",14873064,132,2,2248,74,29,11684.2339503862,11378.9328745711,11997.7263696182,0,8010.41679282616,8120.92140931588,0.00078559696578904,0.000765069852087715,0.00080667482972024,0,0.000538585512227081,0.000546015361012087
"53",2020-04-27,"BRBA",14873064,108,9,2356,83,36,12596.717631046,12300.9260166038,12899.621935952,886.578855601247,8128.68553703331,8896.99564842741,0.000846948391471051,0.000827060652506021,0.000867314356742631,5.96096981497052e-05,0.000546537387120321,0.000598195210376787
"54",2020-04-28,"BRBA",14873064,208,10,2564,93,45,14139.3532235985,13840.527784707,14444.6304860272,1555.58800508177,8525.51572938298,10452.5836535092,0.000950668485229304,0.000930576765131044,0.000971193997822319,0.000104590957524406,0.000573218519693251,0.000702786167901193
"55",2020-04-29,"BRBA",14873064,112,7,2676,100,47,14655.209714938,14364.9020274207,14951.3843797079,515.856491339462,8654.20374114246,10968.4401448486,0.000985352427377301,0.000965833403757335,0.00100526592097687,3.46839421479974e-05,0.000581870940724955,0.00073747011004919
"56",2020-04-30,"BRBA",14873064,191,6,2867,106,44,15411.6523495521,15121.4671288697,15707.4063064942,756.442634614103,8522.50268861282,11724.8827794627,0.00103621233321877,0.00101670154373502,0.00105609754025763,5.08599058414663e-05,0.000573015935964023,0.000788330015890656
"57",2020-05-01,"BRBA",14873064,273,11,3140,117,50,17300.3992474228,17002.5188909494,17603.4984016134,1888.74689787077,9926.85715897992,13613.6296773335,0.0011632034426412,0.00114317526576564,0.00118358250872943,0.000126991109422428,0.000667438609756532,0.000915321125313084
"58",2020-05-02,"BRBA",14873064,175,6,3315,123,51,17851.4743282742,17556.8807293632,18151.0110255554,551.075080851373,10097.2770974104,14164.7047581849,0.00120025532924986,0.00118044813962767,0.00122039487126226,3.7051886608662e-05,0.00067889690365149,0.000952373011921746
"59",2020-05-03,"BRBA",14873064,251,5,3566,128,54,18585.1243996578,18288.2838380063,18886.7830360846,733.650071383632,10673.5334131409,14130.0447181744,0.00124958276247973,0.00122962449687612,0.00126986497443194,4.93274332298733e-05,0.000717641866742514,0.000950042621895154
"60",2020-05-04,"BRBA",14873064,168,13,3734,141,58,19951.7125633838,19659.2877232448,20248.4871179343,1366.58816372593,11206.0084438791,14337.8750691683,0.00134146619441588,0.00132180482268111,0.00136142002198971,9.18834319361451e-05,0.000753443167048773,0.000964016228879823
"61",2020-05-05,"BRBA",14873064,306,5,4040,146,53,20826.7919037765,20529.8771034072,21128.0008554567,875.079340392684,10321.1664413628,14825.785929981,0.00140030271528291,0.00138033945819148,0.00142055469239268,5.88365208670307e-05,0.000693950247330529,0.000996821228630561
"62",2020-05-06,"BRBA",14873064,261,14,4301,160,60,22669.3759869445,22371.0196097752,22971.7114642777,1842.58408316801,11529.8610622584,15780.2263260052,0.00152419003824259,0.00150412985581016,0.00154451775802738,0.000123887322959682,0.000775217605616328,0.00106099364098784
"63",2020-05-07,"BRBA",14873064,227,5,4528,165,59,22974.245437533,22678.9483586792,23273.3875079358,304.869450588518,11277.0590746175,15600.7033490901,0.00154468813134489,0.00152483364279742,0.00156480114036595,2.04980931023035e-05,0.000758220301789699,0.00104892329846023
"64",2020-05-08,"BRBA",14873064,290,18,4818,183,66,25331.8885891262,25034.1603354772,25633.1576890362,2357.64315159323,13634.7022262107,17577.6913582624,0.00170320578121134,0.00168318783106677,0.00172346180242593,0.000158517649866445,0.000916737951656144,0.00118184735561297
"65",2020-05-09,"BRBA",14873064,356,13,5174,196,73,27257.44201795,26954.8729336913,27563.4074473138,1925.55342882375,14673.6767994332,19345.851031433,0.00183267160135598,0.00181232817485968,0.00185324338329438,0.000129465820144642,0.000986594073651081,0.00130073070561876
"66",2020-05-10,"BRBA",14873064,384,6,5558,202,74,28251.9652911885,27945.3583144342,28561.9362555195,994.523273238592,14112.6120675901,19506.2611716839,0.00189953901167833,0.00187892409488954,0.00192038010833004,6.68674103223513e-05,0.000948870526449026,0.00131151598431123
"67",2020-05-11,"BRBA",14873064,250,12,5808,214,73,29281.1042911093,28977.834855002,29587.5476134417,1029.1389999208,14625.8945761714,18775.4788286957,0.00196873383259222,0.00194834331749006,0.00198933774597095,6.91948209138881e-05,0.000983381405214917,0.00126238136463984
"68",2020-05-12,"BRBA",14873064,396,11,6204,225,79,30796.6238780249,30490.0718182192,31106.2580612815,1515.51958691557,15384.9715284729,19657.1089533389,0.00207063076431493,0.00205001953990242,0.00209144921727504,0.000101896931722715,0.00103441843109617,0.00132165833168867
"69",2020-05-13,"BRBA",14873064,343,11,6547,236,76,31953.4407941574,31647.0409271584,32262.8071589948,1156.81691613252,14653.0415467346,20256.254431242,0.00214841009183834,0.00212780910020681,0.0021692105378552,7.77793275234023e-05,0.00098520664919714,0.00136194226228314
"70",2020-05-14,"BRBA",14873064,408,26,6955,262,97,35353.556292154,35042.2103840256,35667.6684719716,3400.11549799659,17502.0819638798,23656.3699292386,0.00237701903872356,0.00235608549684353,0.00239813857265535,0.000228608946885228,0.00117676370947371,0.00159055120916837
"71",2020-05-15,"BRBA",14873064,1173,19,8128,281,98,41607.2865636216,41260.4096936407,41957.0796325405,6253.7302714676,23022.1621639638,29023.5213451049,0.00279749260566764,0.00277417011677222,0.00282101116706958,0.000420473566944081,0.00154790984318791,0.00195141507796275
"72",2020-05-16,"BRBA",14873064,186,5,8314,286,90,40587.8114627945,40253.0948094928,40925.3113862654,0,21655.5740002379,27467.9333400231,0.00272894754320929,0.0027064426542838,0.00275163956709023,0,0.00145602641125177,0.00184682412043834
"73",2020-05-17,"BRBA",14873064,129,9,8443,295,93,39697.3121173989,39376.9638990716,40020.2665036687,0,20780.4946598452,26952.0768486837,0.00266907424841303,0.00264753543043126,0.00269078829376843,0,0.00139718989038474,0.00181214017829034
"74",2020-05-18,"BRBA",14873064,438,17,8881,312,98,41283.9383767431,40964.4631651879,41605.9051237148,0,18937.9105766772,26195.6342140696,0.00277575208287566,0.0027542719620643,0.00279739972366923,0,0.00127330256742506,0.00176128027244888
"75",2020-05-19,"BRBA",14873064,2132,14,11013,326,101,50175.0155414966,49798.9278408646,50553.9435032486,5314.93124394649,23947.9723700351,29621.8185601453,0.00337354936020557,0.00334826286237084,0.00339902682481892,0.000357352812032981,0.00161015728635573,0.00199164197505943
"76",2020-05-20,"BRBA",14873064,184,36,11197,362,126,53037.4647728705,52670.1355248347,53407.3558289427,6115.24696530236,27705.5761837443,35185.9904445963,0.00356600797070936,0.00354131035305399,0.00359087783317161,0.000411162553008738,0.00186280218949803,0.00236575264145951
"77",2020-05-21,"BRBA",14873064,744,14,11941,376,114,54703.5758095674,54334.337690626,55075.3231481713,1666.1110366969,27446.1337916174,36118.4514099095,0.00367803001517155,0.00365320405335618,0.00370302468598073,0.000112022044462183,0.00184535841381557,0.00242844725269182
"78",2020-05-22,"BRBA",14873064,616,23,12557,399,118,56783.2411501395,56415.6157512642,57153.262134565,2079.66534057215,28531.275858951,36831.5285867558,0.0038178576485746,0.00379314011902754,0.00384273624685304,0.000139827633403053,0.00191831863689627,0.00247639145415872
"79",2020-05-23,"BRBA",14873064,443,14,13000,413,127,56651.8488488404,56293.2564191891,57012.7255402094,0,27502.1368590302,35956.4492463631,0.00380902340290073,0.00378491321083464,0.0038332871787689,0,0.00184912381598238,0.00241755493329169
"80",2020-05-24,"BRBA",14873064,899,47,13899,460,165,62962.4827700085,62593.1001692912,63334.0452197083,6047.84931856984,32034.4665906845,40161.7144817649,0.00423332292323953,0.00420848724709927,0.00425830516292462,0.000406631028991057,0.00215385791325072,0.00270029863932307
"81",2020-05-25,"BRBA",14873064,305,17,14204,477,165,62442.6126328929,62084.6451081784,62802.6441260578,0,30877.6496745519,39856.8450311764,0.00419836912104278,0.00417430094486102,0.00422257606946745,0,0.00207607858572732,0.00267980054622076
"82",2020-05-26,"BRBA",14873064,362,18,14566,495,169,62355.0483578938,62005.89527317,62706.1675117476,0,27477.5341765553,37499.2018795832,0.00419248168083549,0.0041690061491815,0.00421608940240878,0,0.00184746963884209,0.00252128289635432
"83",2020-05-27,"BRBA",14873064,504,36,15070,531,169,65191.0841834913,64842.5757103223,65541.4657802143,1495.4737681499,22719.2776732376,37069.1222189093,0.00438316436905612,0.00435973217827358,0.00440672250050254,0.000100549138237413,0.00152754521013543,0.00249236621444709
"84",2020-05-28,"BRBA",14873064,893,39,15963,570,194,70108.6892253808,69750.6717079661,70468.5443816259,5782.12498852154,28501.4026617592,41856.7239341923,0.00471380269898528,0.00468973116151225,0.00473799779128402,0.000388764883182211,0.00191631009331764,0.00281426368730695
"85",2020-05-29,"BRBA",14873064,954,39,16917,609,210,75295.29363006,74926.4845819337,75665.9180591525,5186.60440467915,33688.0070664383,46014.1893389506,0.00506252737365078,0.00503773026068695,0.00508744654491855,0.000348724674665499,0.00226503476798314,0.00309379354105856
"86",2020-05-30,"BRBA",14873064,709,29,17626,638,225,78045.1322926864,77673.442700996,78418.6005251551,2749.83866262645,36437.8457290648,47248.5084146615,0.00524741454031842,0.00522242375216001,0.00527252491653065,0.000184887166667639,0.00244992193465077,0.00317678377600349
"87",2020-05-31,"BRBA",14873064,766,29,18392,667,207,80888.2734411814,80513.0418610153,81265.2537906835,2843.14114849496,33966.0556336133,48934.8326470239,0.00543857495948255,0.00541334602345659,0.00546392147513676,0.000191160419164132,0.00228372954178193,0.00329016486764422
"88",2020-06-01,"BRBA",14873064,506,34,18898,701,224,83050.8650773281,82676.6584047719,83426.7654641258,2162.59163614668,30013.4003044576,47697.308785174,0.00558397819557074,0.00555881816986547,0.00560925209923966,0.000145403236088185,0.00201797022486137,0.00320695915684717
"89",2020-06-02,"BRBA",14873064,2532,35,21430,736,241,94130.4528949766,93718.0215425316,94544.6992624815,11079.5878176486,39426.8770854092,52523.166331355,0.00632892139070851,0.00630119130412749,0.00635677351099152,0.000744943195137771,0.00265089137553696,0.00353142878504086
"90",2020-06-03,"BRBA",14873064,1021,26,22451,762,231,97146.5669985654,96728.9521191528,97565.9848768082,3016.1141035888,40363.3258484259,55539.2804349438,0.00653171175748087,0.00650363315313864,0.00655991158760617,0.000202790366772361,0.00271385410890627,0.00373421915181322
"91",2020-06-04,"BRBA",14873064,1012,28,23463,790,220,99864.1178506851,99443.1037712259,100286.91438512,2717.5508521197,43080.8767005456,58256.8312870635,0.00671442803249452,0.00668612088075637,0.00674285502873651,0.000182716275013656,0.00289657038391992,0.00391693542682688
"92",2020-06-05,"BRBA",14873064,2956,29,26419,819,210,110444.522904703,109987.723047188,110903.219938595,10580.4050540183,47613.432435994,68837.2363410818,0.00742580835426402,0.00739509512277953,0.0074566491436193,0.000711380321769494,0.00320131967669836,0.00462831574859637
"93",2020-06-06,"BRBA",14873064,977,27,27396,846,208,111861.994209308,111407.002370674,112318.844257648,1417.47130460435,49030.9037405984,64939.7764017396,0.0075211129468217,0.00749052127864671,0.00755182955291849,9.53045925576833e-05,0.00329662426925604,0.00436626752912108
"94",2020-06-07,"BRBA",14873064,854,33,28250,879,212,113009.032186457,112558.325779042,113461.543313908,1147.03797714959,50177.941717748,59971.5674135869,0.00759823478110881,0.00756793124665114,0.0076286596570759,7.71218342871108e-05,0.00337374610354315,0.00403222681039945
"95",2020-06-08,"BRBA",14873064,465,31,28715,910,209,112125.710371337,111686.224766619,112566.925353131,0,48682.4679495981,58305.45637689,0.00753884407216546,0.00750929497557592,0.00756850944453216,0,0.00327319696530574,0.00392020476593727
"96",2020-06-09,"BRBA",14873064,1766,27,30481,937,201,115815.928057468,115368.402596596,116265.189513929,1923.57405589055,44823.9170169671,58149.3650922084,0.00778695822578776,0.00775686856431173,0.00781716460804103,0.000129332735735592,0.00301376481785912,0.0039097098682698
"97",2020-06-10,"BRBA",14873064,2204,38,32685,975,213,122457.371405695,121993.426930884,122923.080274548,7524.76516334694,47162.0777756349,65674.1302555553,0.00823349993018889,0.00820230632577684,0.00826481216476635,0.000505932413344482,0.00317097255653811,0.00441564228161429
"98",2020-06-11,"BRBA",14873064,1206,38,33891,1013,223,125131.704644356,124666.362123164,125598.784151038,2674.33323866141,47086.5723516698,62300.6141756469,0.00841331044123499,0.00838202283827759,0.00844471483152615,0.000179810511046104,0.00316589590091657,0.00418882176366933
"99",2020-06-12,"BRBA",14873064,774,26,34665,1039,220,124537.675100185,124079.9211586,124997.117781327,0,44243.4312031749,62300.6141756469,0.00837337048372717,0.00834259310378819,0.00840426140715366,0,0.00297473548175244,0.00418882176366933
"100",2020-06-13,"BRBA",14873064,1123,30,35788,1069,223,125659.593641068,125203.757598039,126117.089270855,0,42080.8395670282,62300.6141756469,0.0084488033966013,0.00841815496780214,0.00847956340878083,0,0.00282933224566425,0.00418882176366933
"101",2020-06-14,"BRBA",14873064,613,36,36401,1105,226,125780.484997078,125331.162873115,126231.417976366,582.639805263156,31583.8915546428,61387.7802127601,0.00845693160448165,0.00842672114320995,0.00848725037264457,3.91741611051466e-05,0.00212356321163163,0.00412744678653707
"102",2020-06-15,"BRBA",14873064,1219,40,37620,1145,235,128575.907876316,128124.046382116,129029.362973087,2861.56342669611,31429.3408777501,58467.2186509347,0.00864488365519812,0.00861450245773947,0.00867537199954813,0.00019239905285798,0.00211317189771725,0.00393108095621284
"103",2020-06-16,"BRBA",14873064,1586,36,39206,1181,244,132285.461163566,131826.984984287,132745.531860135,3709.55328725012,32421.3433128805,56990.1675335057,0.00889429785036665,0.00886347191031295,0.00892523099881339,0.000249414195168536,0.00217986981787213,0.00383177047671587
"104",2020-06-17,"BRBA",14873064,1720,41,40926,1222,247,137017.768637676,136550.061582246,137487.077668873,4732.3074741099,26573.2457329721,58972.6363449891,0.00921247757944668,0.0091810309955128,0.00924403187324904,0.000318179729080027,0.00178666922518266,0.00396506303912826
"105",2020-06-18,"BRBA",14873064,651,41,41577,1263,250,138092.734986987,137628.114958818,138558.923530213,1074.96634931109,26230.7407776789,57204.4615458052,0.00928475363159781,0.00925351460592233,0.00931609811738944,7.22760521511294e-05,0.00176364068477611,0.00384617867211526
"106",2020-06-19,"BRBA",14873064,2345,42,43922,1305,266,144816.010517314,144335.575294842,145298.044915891,6723.27553032781,31806.9783308571,61765.1454399864,0.00973679737526272,0.00970449500485189,0.00976920726730488,0.000452043743664911,0.00213856259415391,0.00415281917969198
"107",2020-06-20,"BRBA",14873064,1382,45,45304,1350,281,148590.739020815,148104.806911336,149078.265474326,3774.72850350046,35581.7068343575,54460.2861258383,0.00999059366790964,0.00995792171077434,0.0100233728217888,0.000253796292646926,0.00239235888680083,0.00366167227720114
"108",2020-06-21,"BRBA",14873064,975,41,46279,1391,286,150424.046191289,149938.15843459,150911.508509891,1833.30717047403,35491.439948941,53277.4791927235,0.0101138572516927,0.0100811882766449,0.0101466320934201,0.000123263583783007,0.00238628973484825,0.00358214549421178
"109",2020-06-22,"BRBA",14873064,807,50,47086,1441,296,152591.010647968,152105.198543026,153078.374398768,2166.96445667944,30133.6392422735,52726.8927972832,0.0102595544971748,0.0102268906086215,0.0102923227116328,0.000145697245482131,0.0020260545669859,0.00354512646468026
"110",2020-06-23,"BRBA",14873064,1998,50,49084,1491,310,158618.205409955,158120.067654919,159117.912486498,6027.19476198615,33486.5007655983,48173.6825052511,0.0106647968038028,0.0106313041922578,0.0106983949296862,0.000405242306628019,0.00225148636256781,0.00323898844953878
"111",2020-06-24,"BRBA",14873064,2847,50,51931,1541,319,167376.315881302,166857.448015086,167896.797243743,8758.11047134732,42244.6112369456,55514.3216719941,0.0112536539801955,0.0112187675663257,0.0112886488785191,0.00058885717639266,0.00284034353896047,0.00373254103337376
"112",2020-06-25,"BRBA",14873064,2360,60,54291,1601,338,175447.554077212,174911.65691547,175985.093129341,8071.23819591018,50315.8494328558,62438.5218907547,0.0117963288584795,0.0117602974689996,0.0118324706415128,0.000542674878284002,0.00338301841724447,0.00419809407737065
"113",2020-06-26,"BRBA",14873064,2131,41,56422,1642,337,180307.308192923,179761.710738925,180854.561597906,4859.75411571143,54592.963743304,67298.2760064661,0.0121230775442722,0.0120863939494192,0.012159872478052,0.000326748685792748,0.00367059294193207,0.0045248427631634
"114",2020-06-27,"BRBA",14873064,8822,55,65244,1697,347,207575.843017599,206955.33922071,208198.207239851,27268.534824676,78999.9351412839,92643.2367752515,0.0139564949776051,0.013914775006731,0.013998340035372,0.0018334174333329,0.005311611322407,0.00622892746076071
"115",2020-06-28,"BRBA",14873064,3251,51,68495,1748,357,215555.373655328,214917.826243428,216194.812332878,7979.53063772843,83269.9124917622,93098.002249633,0.0144930038393789,0.014450137930115,0.0145359969091022,0.00053650886177377,0.00559870598901223,0.00625950390919
"116",2020-06-29,"BRBA",14873064,972,52,69467,1800,359,214999.159771706,214369.732226702,215630.435427589,0,78537.6050176523,90423.6690109716,0.0144556064420691,0.0144132864772653,0.0144980506657935,0,0.0052805262599322,0.00607969339814389
"117",2020-06-30,"BRBA",14873064,3840,53,73307,1853,362,222489.351727019,221844.415958143,223136.162423169,6377.76418806901,83840.4028564102,96801.4331990406,0.0149592143035906,0.0149158516334054,0.015002703035714,0.000428813066901951,0.00563706327468303,0.00650850646504584
"118",2020-07-01,"BRBA",14873064,3178,49,76485,1902,361,226951.204020745,226299.024781248,227605.262798879,5018.06617734817,82135.1935034306,101819.499376389,0.0152592098051044,0.0152153601155248,0.01530318586667,0.000337392898823549,0.00552241242984166,0.00684589936386939
