"date","regioncode","population","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
2020-03-05,"BRRJ",17264943,1,0,1,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-03-06,"BRRJ",17264943,1,0,2,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
2020-03-07,"BRRJ",17264943,0,0,2,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
2020-03-08,"BRRJ",17264943,1,0,3,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
2020-03-09,"BRRJ",17264943,0,0,3,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
2020-03-10,"BRRJ",17264943,0,0,3,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-11,"BRRJ",17264943,0,0,3,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-12,"BRRJ",17264943,12,0,15,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-13,"BRRJ",17264943,0,0,15,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-14,"BRRJ",17264943,0,0,15,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-15,"BRRJ",17264943,9,0,24,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-16,"BRRJ",17264943,1,0,25,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-17,"BRRJ",17264943,0,0,25,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-18,"BRRJ",17264943,38,0,63,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-19,"BRRJ",17264943,3,2,66,2,2,1010.68076910103,470.722004549596,2170.01883735612,1010.68076910103,1010.68076910103,1010.68076910103,5.8539479053075e-05,2.72646138796749e-05,0.000125689313735708,5.8539479053075e-05,5.8539479053075e-05,5.8539479053075e-05
