"date","regioncode","population","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
2020-03-14,"BRSE",2298696,1,0,1,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-03-15,"BRSE",2298696,0,0,1,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
2020-03-16,"BRSE",2298696,4,0,5,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
2020-03-17,"BRSE",2298696,0,0,5,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
2020-03-18,"BRSE",2298696,1,0,6,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
2020-03-19,"BRSE",2298696,0,0,6,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-20,"BRSE",2298696,1,0,7,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-21,"BRSE",2298696,3,0,10,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-22,"BRSE",2298696,0,0,10,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-23,"BRSE",2298696,0,0,10,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-24,"BRSE",2298696,5,0,15,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-25,"BRSE",2298696,1,0,16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-26,"BRSE",2298696,0,0,16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-27,"BRSE",2298696,0,0,16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-28,"BRSE",2298696,0,0,16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-29,"BRSE",2298696,0,0,16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-30,"BRSE",2298696,2,0,18,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-31,"BRSE",2298696,1,0,19,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-04-01,"BRSE",2298696,3,0,22,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-04-02,"BRSE",2298696,2,2,24,2,2,323.825188949451,144.965553858081,723.363241869217,323.825188949451,323.825188949451,323.825188949451,0.000140873429522412,6.30642563688633e-05,0.000314684169576672,0.000140873429522412,0.000140873429522412,0.000140873429522412
2020-04-03,"BRSE",2298696,3,0,27,2,2,335.636644391706,148.038592388337,760.963443660784,11.8114554422545,335.636644391706,335.636644391706,0.000146011758141009,6.44011180201024e-05,0.0003310413572133,5.13832861859702e-06,0.000146011758141009,0.000146011758141009
2020-04-04,"BRSE",2298696,5,1,32,3,3,548.02512337443,330.916982385308,907.573656947783,212.388478982724,548.02512337443,548.02512337443,0.00023840695915181,0.000143958567111661,0.000394821088542279,9.23952010108009e-05,0.00023840695915181,0.00023840695915181
2020-04-05,"BRSE",2298696,0,0,32,3,3,500.354379068343,298.895429672854,837.598972078241,0,548.02512337443,548.02512337443,0.000217668790944232,0.000130028255007558,0.00036438005376885,0,0.00023840695915181,0.00023840695915181
2020-04-06,"BRSE",2298696,0,1,32,4,4,606.893578506223,422.897835042019,870.942778875881,11.1977108257068,559.222834200137,559.222834200137,0.000264016459116918,0.000183972928582996,0.000378885585077749,4.87133175752986e-06,0.00024327829090934,0.00024327829090934
2020-04-07,"BRSE",2298696,4,0,36,4,4,624.386208284948,428.449862677378,909.927090792457,65.1633740848114,624.386208284948,624.386208284948,0.000271626264753994,0.000186388223008775,0.000395844901105869,2.83479738446543e-05,0.000271626264753994,0.000271626264753994
2020-04-08,"BRSE",2298696,3,0,39,4,4,622.44034577105,424.38760019699,912.920132123909,0,624.386208284948,624.386208284948,0.000270779757641311,0.000184621020003076,0.000397146961635601,0,0.000271626264753994,0.000271626264753994
2020-04-09,"BRSE",2298696,1,0,40,4,2,588.666978854535,397.01383515427,872.838126306286,0,624.386208284948,624.386208284948,0.000256087355115481,0.000172712631489449,0.000379710116651478,0,0.000271626264753994,0.000271626264753994
2020-04-10,"BRSE",2298696,2,0,42,4,2,571.286356463514,383.498006924233,851.029458272614,0,624.386208284948,624.386208284948,0.000248526275968425,0.000166832850852933,0.000370222708123481,0,0.000271626264753994,0.000271626264753994
