"","date","regioncode","population","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"62",2020-05-18,"BRPA",8602865,1266,112,15467,1392,580,228038.159746844,227352.552806384,228725.834211381,16348.7018259141,150330.376227082,182810.43657087,0.0265072344790769,0.0264275392914318,0.0265871699964351,0.00190037874893005,0.0174744548737057,0.0212499483103443
"63",2020-05-19,"BRPA",8602865,1710,162,17177,1554,640,258153.170433038,257408.396568196,258900.099193047,30115.010686194,168546.674489764,205251.194894739,0.0300078137263619,0.0299212409549838,0.0300946369834988,0.00350057924728495,0.0195919236777241,0.0238584698114801
"64",2020-05-20,"BRPA",8602865,1752,224,18929,1778,756,297761.155661762,296942.674611944,298581.89274039,39607.9852287241,193507.914921492,236994.349717944,0.0346118596144148,0.0345167190943883,0.0347072623760097,0.00460404588805288,0.0224934268899363,0.0275483050957959
"65",2020-05-21,"BRPA",8602865,1603,115,20532,1893,798,314525.420451032,313675.460495219,315377.683525888,16764.2647892692,207003.288036393,253758.614507214,0.0365605435457875,0.0364617439068518,0.0366596109000766,0.00194868393137278,0.0240621337236365,0.0294969890271687
"66",2020-05-22,"BRPA",8602865,2165,110,22697,2003,828,336388.746378784,335492.496726655,337287.390312295,21863.325927752,224337.897073481,275621.940434966,0.0391019441056885,0.0389977637364593,0.0392064027870128,0.00254140055990092,0.0260771146674371,0.0320383895870696
"67",2020-05-23,"BRPA",8602865,1428,147,24125,2150,927,350854.118814221,349936.725918302,351773.916744146,14465.3724354375,215952.782787642,283483.613611653,0.0407834039955551,0.0406767659283624,0.0408903216247315,0.00168145988986663,0.0251024260856868,0.0329522331934365
"68",2020-05-24,"BRPA",8602865,690,140,24815,2290,1010,351539.360323052,350634.235349467,352446.821780458,685.241508831095,196150.334465049,273831.57680329,0.0408630567053013,0.0407578446656395,0.0409685403386497,7.9652709746241e-05,0.0228005826506691,0.0318302770999301
"69",2020-05-25,"BRPA",8602865,2551,141,27366,2431,1039,377621.940756599,376663.164482156,378583.157545622,26082.5804335472,196499.03183505,288015.444813325,0.0438949048667623,0.0437834563813515,0.0440066370384311,0.003031848161461,0.0228411153534375,0.0334790148181245
"70",2020-05-26,"BRPA",8602865,2516,91,29882,2522,968,394041.885899828,393048.094761141,395038.189761106,16419.9451432282,197811.958794467,289788.645159557,0.0458035649635125,0.0456880463381839,0.0459193756685832,0.00190866009675011,0.0229937304368332,0.033685132239034
"71",2020-05-27,"BRPA",8602865,1789,83,31671,2605,827,397876.829346122,396878.834458947,398877.333799715,3834.94344629458,187546.992965737,290354.696931483,0.0462493401147318,0.0461333328442265,0.0463656390981045,0.000445775151219341,0.0218005272622245,0.0337509302925808
"72",2020-05-28,"BRPA",8602865,3461,180,35132,2785,892,435568.465957952,434492.698617985,436646.896807279,37691.6366118298,224018.441731724,323517.616652649,0.0506306289774339,0.0505055814101448,0.0507559861519714,0.00438128886270211,0.0260399810681353,0.0376057995391825
"73",2020-05-29,"BRPA",8602865,2164,115,37296,2900,897,444690.31297758,443600.314353635,445782.989906662,9121.84701962851,233000.85505665,309788.976951001,0.0516909556267105,0.0515642538100545,0.0518179687704808,0.00106032664927655,0.0270840998965636,0.0360099777168421
"74",2020-05-30,"BRPA",8602865,563,20,37859,2920,770,419735.123465654,418704.669776692,420768.113154049,0,216652.153230736,289301.287119577,0.0487901557755067,0.0486703754826668,0.0489102308537969,0,0.0251837211476335,0.0336284815720783
"75",2020-05-31,"BRPA",8602865,102,3,37961,2923,633,390047.540481785,389087.274278425,391010.176619199,0,186537.142544542,263567.404056031,0.0453392608720217,0.0452276391967589,0.0454511580292378,0,0.0216831419003486,0.0306371661133856
"76",2020-06-01,"BRPA",8602865,2053,96,40014,3019,588,395496.935716733,394529.089720137,396467.156001811,0,146929.157315818,248460.38587222,0.0459727004569679,0.0458601977039203,0.0460854791981288,0,0.0170790960122957,0.0288811211000312
"77",2020-06-02,"BRPA",8602865,3638,125,43652,3144,622,421165.740056937,420143.592612315,422190.374235658,0,130164.892526549,234360.476597195,0.0489564511423737,0.0488376363702459,0.0490755549733325,0,0.0151304120809229,0.0272421427742031
"78",2020-06-03,"BRPA",8602865,2821,101,46473,3245,640,435218.257043672,434168.282045563,436270.771258814,0,108301.566598797,233140.288751352,0.0505899205722364,0.0504678711156764,0.0507122651882616,0,0.012589011521022,0.0271003077174119
"79",2020-06-04,"BRPA",8602865,3000,247,49473,3492,707,469122.542288779,468008.607968207,470239.12794877,0,93836.1941633594,233000.85505665,0.0545309664034922,0.0544014822931903,0.0546607587064042,0,0.0109075516311554,0.0270840998965636
"80",2020-06-05,"BRPA",8602865,4387,173,53860,3665,765,504293.883489633,503107.576747465,505482.987493761,0,93150.9526545283,216652.153230736,0.0586192952568282,0.0584813985512344,0.0587575171171187,0,0.0108278989214091,0.0251837211476335
"81",2020-06-06,"BRPA",8602865,0,0,53860,3665,745,474040.871073074,472923.771682874,475160.609178267,0,67068.3722209811,186537.142544542,0.0551026746407242,0.0549728226216353,0.0552328333849558,0,0.00779605075994812,0.0216831419003486
"82",2020-06-07,"BRPA",8602865,411,13,54271,3678,755,450729.684995454,449666.625611207,451795.257564335,0,50648.4270777529,146929.157315818,0.0523929743167484,0.0522694039266229,0.0525168368403242,0,0.005887390663198,0.0170790960122957
"83",2020-06-08,"BRPA",8602865,3299,157,57570,3835,816,470535.248938841,469434.108114723,471638.972683742,0,46813.4836314583,130164.892526549,0.0546951799126036,0.0545671829227499,0.0548234771420616,0,0.00544161551197866,0.0151304120809229
"84",2020-06-09,"BRPA",8602865,3066,63,60636,3898,754,477355.90075448,476241.294464247,478473.115695406,16148.2855516566,25270.1325712851,124449.852150453,0.0554880148362761,0.0553584526159886,0.0556178802870213,0.00187708229196396,0.00293740894124051,0.014466093812986
"85",2020-06-10,"BRPA",8602865,2769,82,63405,3980,735,483969.623555999,482843.247434677,485098.627286123,23131.0250267623,39279.3105784188,133115.504741778,0.0562567962598506,0.0561258659103307,0.0563880320435253,0.00268875834117614,0.0045658406331401,0.0154733922642955
"86",2020-06-11,"BRPA",8602865,1746,110,65151,4090,598,485809.614938574,484684.13423176,486937.709114103,1839.99138257507,41119.3019609939,134270.254615522,0.0564706774939017,0.0563398512276736,0.0566018075506361,0.000213881234051106,0.00477972186719121,0.0156076207886003
"87",2020-06-12,"BRPA",8602865,1177,42,66328,4132,467,475585.637001188,474485.026202902,476688.800765452,0,41119.3019609939,108187.674181975,0.0552822387659446,0.0551543033864767,0.0554104709030599,0,0.00477972186719121,0.0125757726271393
"88",2020-06-13,"BRPA",8602865,2128,59,68456,4191,526,474878.608495108,473781.771655731,475977.984585938,0,41119.3019609939,91767.7290387468,0.0552000535281105,0.0550725568349301,0.055327845384757,0,0.00477972186719121,0.0106671125303892
"89",2020-06-14,"BRPA",8602865,768,10,69224,4201,523,460310.14243466,459246.567242403,461376.180774755,0,41119.3019609939,87932.7855924522,0.0535066099996524,0.0533829796518257,0.053630526664635,0,0.00477972186719121,0.0102213373791699
"90",2020-06-15,"BRPA",8602865,2019,90,71243,4291,456,463937.673028608,462869.428456199,465008.382975476,0,41119.3019609939,50241.1489806224,0.0539282754092512,0.0538041022910622,0.0540527351034192,0,0.00477972186719121,0.00584004851646776
"91",2020-06-16,"BRPA",8602865,2949,59,74192,4350,452,470845.138676099,469763.1541559,471929.615282985,0,41119.3019609939,41119.3019609939,0.0547312016027334,0.0546054313482659,0.0548572615382184,0,0.00477972186719121,0.00477972186719121
"92",2020-06-17,"BRPA",8602865,2431,45,76623,4395,415,473139.8586789,472054.089990523,474228.124737112,0,41119.3019609939,41119.3019609939,0.0549979406487142,0.0548717305212302,0.0551244410713306,0,0.00477972186719121,0.00477972186719121
"93",2020-06-18,"BRPA",8602865,3449,74,80072,4469,379,484612.068632639,483502.880305101,485723.801513263,0,41119.3019609939,41119.3019609939,0.0563314742975322,0.0562025418631004,0.0564607025116939,0,0.00477972186719121,0.00477972186719121
"94",2020-06-19,"BRPA",8602865,2809,50,82881,4519,387,489089.871506432,487972.163169235,490210.139973124,0,41119.3019609939,41119.3019609939,0.0568519756507201,0.0567220528474218,0.0569821960443554,0,0.00477972186719121,0.00477972186719121
"95",2020-06-20,"BRPA",8602865,1773,64,84654,4583,392,488485.18282389,487371.191832576,489601.720079632,0,41119.3019609939,41119.3019609939,0.0567816864293338,0.0566521957316052,0.0569114731057191,0,0.00477972186719121,0.00477972186719121
"96",2020-06-21,"BRPA",8602865,1366,22,86020,4605,404,481032.103645363,479935.509317612,482131.20355792,0,24971.0164093373,41119.3019609939,0.0559153379304875,0.0557878694269423,0.0560430976840762,0,0.00290263957522725,0.00477972186719121
"97",2020-06-22,"BRPA",8602865,2616,67,88636,4672,381,485524.797177301,484420.36891499,486631.743421648,0,1839.99138257507,41119.3019609939,0.0564375701789231,0.0563091910561179,0.0565662419928301,0,0.000213881234051106,0.00477972186719121
"98",2020-06-23,"BRPA",8602865,3072,54,91708,4726,376,491280.468867163,490164.781505176,492398.695698195,0,9.09494701772928e-13,41119.3019609939,0.0571066114448109,0.0569769235603693,0.0572365945180118,0,1.05719978376149e-19,0.00477972186719121
"99",2020-06-24,"BRPA",8602865,2328,22,94036,4748,353,489708.315487164,488596.652143971,490822.508105543,0,9.09494701772928e-13,41119.3019609939,0.0569238637927206,0.0567946436616141,0.0570533779276488,0,1.05719978376149e-19,0.00477972186719121
"100",2020-06-25,"BRPA",8602865,2436,55,96472,4803,334,492026.83513176,490911.765468808,493144.437592743,0,9.09494701772928e-13,41119.3019609939,0.0571933693172868,0.0570637532343944,0.0573232798134974,0,1.05719978376149e-19,0.00477972186719121
"101",2020-06-26,"BRPA",8602865,2841,31,99313,4834,315,493850.07162079,492731.717074305,494970.964499695,0,9.09494701772928e-13,41119.3019609939,0.0574053029567232,0.0572753050378339,0.0575355959322499,0,1.05719978376149e-19,0.00477972186719121
"102",2020-06-27,"BRPA",8602865,1130,11,100443,4845,262,485233.697925893,484134.887663037,486335.002088743,0,9.09494701772928e-13,24971.0164093373,0.0564037327013608,0.0562760066167535,0.0565317486777653,0,1.05719978376149e-19,0.00290263957522725
"103",2020-06-28,"BRPA",8602865,764,25,101207,4870,265,476727.81530657,475648.870140771,477809.20791363,0,9.09494701772928e-13,1839.99138257507,0.0554150059667994,0.0552895890079375,0.0555407074170791,0,1.05719978376149e-19,0.000213881234051106
"104",2020-06-29,"BRPA",8602865,1999,50,103206,4920,248,477116.660060339,476038.426448433,478197.335886271,0,9.09494701772928e-13,-2.27373675443232e-13,0.0554602054153284,0.0553348711677369,0.0555858235467221,0,1.05719978376149e-19,-2.64299945940372e-20
"105",2020-06-30,"BRPA",8602865,2647,40,105853,4960,234,480048.446165634,478964.798022651,481134.546040566,0,9.09494701772928e-13,-2.27373675443232e-13,0.0558009972451775,0.0556750336106228,0.055927245869901,0,1.05719978376149e-19,-2.64299945940372e-20
"106",2020-07-01,"BRPA",8602865,2214,44,108067,5004,256,481702.352278186,480616.334518393,482790.824042327,0,9.09494701772928e-13,-2.27373675443232e-13,0.0559932478631463,0.0558670087835149,0.0561197721970909,0,1.05719978376149e-19,-2.64299945940372e-20
"107",2020-07-02,"BRPA",8602865,2344,46,110411,5050,247,484243.175427712,483152.861773817,485335.949553142,0,9.09494701772928e-13,-2.27373675443232e-13,0.0562885940239341,0.0561618555880881,0.0564156184658415,0,1.05719978376149e-19,-2.64299945940372e-20
"108",2020-07-03,"BRPA",8602865,2120,19,112531,5069,235,483268.404383304,482180.709535884,484358.552833818,0,9.09494701772928e-13,-2.27373675443232e-13,0.0561752863009363,0.0560488522760597,0.0563020055334842,0,1.05719978376149e-19,-2.64299945940372e-20
"109",2020-07-04,"BRPA",8602865,1280,27,113811,5096,251,479571.30729075,478492.650535765,480652.395640858,0,9.09494701772928e-13,-2.27373675443232e-13,0.0557455344575034,0.0556201510236142,0.0558712005408498,0,1.05719978376149e-19,-2.64299945940372e-20
"110",2020-07-05,"BRPA",8602865,724,9,114535,5105,235,472173.674288863,471111.729581062,473238.012752734,0,9.09494701772928e-13,-2.27373675443232e-13,0.0548856310413871,0.0547621902216369,0.05500935011217,0,1.05719978376149e-19,-2.64299945940372e-20
"111",2020-07-06,"BRPA",8602865,1617,23,116152,5128,208,470242.658508773,469185.635597209,471302.062775074,0,9.09494701772928e-13,-2.27373675443232e-13,0.0546611690999188,0.0545383003914637,0.0547843146178713,0,1.05719978376149e-19,-2.64299945940372e-20
"112",2020-07-07,"BRPA",8602865,2592,41,118744,5169,209,474321.56675537,473256.595903652,475388.934114447,0,9.09494701772928e-13,-2.27373675443232e-13,0.0551353028038182,0.0550115102240535,0.0552593739544264,0,1.05719978376149e-19,-2.64299945940372e-20
"113",2020-07-08,"BRPA",8602865,1987,27,120731,5196,192,474932.564872805,473866.954794755,476000.571245484,0,9.09494701772928e-13,-2.27373675443232e-13,0.0552063254360966,0.0550824585524422,0.0553304708658667,0,1.05719978376149e-19,-2.64299945940372e-20
"114",2020-07-09,"BRPA",8602865,1943,28,122674,5224,174,475553.178906049,474486.942942492,476621.810845189,0,9.09494701772928e-13,-2.27373675443232e-13,0.0552784658257509,0.0551545261889489,0.0554026839715826,0,1.05719978376149e-19,-2.64299945940372e-20
"115",2020-07-10,"BRPA",8602865,2260,50,124934,5274,205,479434.365984871,478360.942706557,480510.197983111,0,9.09494701772928e-13,-2.27373675443232e-13,0.055729616352793,0.0556048412600404,0.0558546714359822,0,1.05719978376149e-19,-2.64299945940372e-20
"116",2020-07-11,"BRPA",8602865,780,15,125714,5289,193,474533.454086975,473471.324168257,475597.966663114,0,9.09494701772928e-13,-2.27373675443232e-13,0.0551599326604538,0.0550364703117226,0.055283671970107,0,1.05719978376149e-19,-2.64299945940372e-20
