"","cutoff","predType","startDate","endDate","mape","mae","mse","rmse","smape"
"1",2020-09-10,"nearFuture",2020-09-11,2020-09-18,0.229332866163905,7143.29650890382,87302978.4608902,9343.60628777188,0.282029174298118
"2",2020-09-10,"farFuture",2020-11-05,2020-11-19,0.524083277436264,14091.1032627262,311542883.259511,17650.5774200027,0.705868507228185
"3",2020-09-10,"nearFar",2020-09-11,2020-11-19,0.421561395254574,11674.4748266141,233546394.633904,15282.2247933311,0.558446130556857
"4",2020-09-11,"nearFuture",2020-09-12,2020-09-19,0.234544659378622,7766.59376410786,96999281.8448222,9848.82134292333,0.287624790430868
"5",2020-09-11,"farFuture",2020-11-06,2020-11-19,0.52593113286303,14212.8779966428,311601148.429215,17652.2278602225,0.711227266264094
"6",2020-09-11,"nearFar",2020-09-12,2020-11-19,0.419972415232336,11868.7746393574,233564106.03489,15282.8042595229,0.557190002324739
"7",2020-09-12,"nearFuture",2020-09-13,2020-09-20,0.278397117780693,8825.16284501794,123850842.736984,11128.8293515978,0.30730435449911
"8",2020-09-12,"farFuture",2020-11-07,2020-11-19,0.548561125654154,15070.7083217243,369970096.995048,19234.6067543646,0.707026696909483
"9",2020-09-12,"nearFar",2020-09-13,2020-11-19,0.445641503607121,12691.4529020266,276210381.087214,16619.57824637,0.554751518848389
"10",2020-09-13,"nearFuture",2020-09-14,2020-09-21,0.255185921432372,8104.50895108486,129740206.065494,11390.3558357715,0.274150653326182
"11",2020-09-13,"farFuture",2020-11-08,2020-11-19,0.575879494450794,16006.7520912557,425094140.450707,20617.8112429692,0.715530792635544
"12",2020-09-13,"nearFar",2020-09-14,2020-11-19,0.447602065243425,12845.8548351873,306952566.696622,17520.0618348401,0.538978736911799
"13",2020-09-14,"nearFuture",2020-09-15,2020-09-21,0.305883958674097,9882.5311149576,153291401.91722,12381.0904979012,0.324933975216878
"14",2020-09-14,"farFuture",2020-10-25,2020-11-18,0.346729344329433,7461.61632317768,94749126.9673505,9733.91632218762,0.401112887808508
"15",2020-09-14,"nearFar",2020-09-15,2020-11-18,0.337794416217328,7991.19143387954,107555249.612634,10370.8847073253,0.384448750679089
"16",2020-09-15,"nearFuture",2020-09-16,2020-09-23,0.355839283615693,10702.1650500047,189985779.055626,13783.5328945676,0.335079719450368
"17",2020-09-15,"farFuture",2020-11-05,2020-11-19,0.446773340309506,11669.6886428935,212379642.089985,14573.250910143,0.598649530238401
"18",2020-09-15,"nearFar",2020-09-16,2020-11-19,0.415144103198614,11333.1586975409,204590472.338904,14303.5125874347,0.506973074312129
"19",2020-09-16,"nearFuture",2020-09-17,2020-09-23,0.41038703163892,10776.9639621356,183658843.309269,13552.0789294215,0.314867131062079
"20",2020-09-16,"farFuture",2020-10-27,2020-11-18,0.305981876909033,7277.02850437561,114712592.520305,10710.3964688664,0.369107649945696
"21",2020-09-16,"nearFar",2020-09-17,2020-11-18,0.33034307967934,8093.68011118627,130800051.03773,11436.7849956939,0.356451528872852
"22",2020-09-17,"nearFuture",2020-09-18,2020-09-24,0.266941508782902,7775.35266767523,98513119.2549382,9925.37753714881,0.230584336475464
"23",2020-09-17,"farFuture",2020-10-28,2020-11-18,0.335238236817357,8144.45152124177,130557149.58758,11426.1607544958,0.41224510645934
"24",2020-09-17,"nearFar",2020-09-18,2020-11-18,0.318752819705592,8055.35869451881,122822383.645219,11082.5260498326,0.368395955083922
"25",2020-09-18,"nearFuture",2020-09-19,2020-09-25,0.283448405731121,8186.08889545321,107838809.111754,10384.5466493128,0.244239783560161
"26",2020-09-18,"farFuture",2020-10-29,2020-11-18,0.344625592674259,8276.35145120936,133985384.787871,11575.2056045615,0.421055309703094
"27",2020-09-18,"nearFar",2020-09-19,2020-11-18,0.329331295938475,8253.78581227032,127448740.868842,11289.3197699791,0.376851428167361
"28",2020-09-19,"nearFuture",2020-09-20,2020-09-26,0.261974412553876,7247.72703695701,87488694.770668,9353.53915748836,0.242252904919584
"29",2020-09-19,"farFuture",2020-10-30,2020-11-18,0.347661377659522,8082.2136461343,128404071.293583,11331.5520249251,0.433306587620724
"30",2020-09-19,"nearFar",2020-09-20,2020-11-18,0.325446238558058,7865.86526597722,117796381.083939,10853.404124234,0.383774151364873
"31",2020-09-20,"nearFuture",2020-09-21,2020-09-27,0.208127303153265,5584.59625008064,43388237.1054337,6586.9748068012,0.213003969675005
"32",2020-09-20,"farFuture",2020-10-31,2020-11-18,0.353342778926681,8317.93907720581,138752222.561258,11779.3133314832,0.454711779135365
"33",2020-09-20,"nearFar",2020-09-21,2020-11-18,0.314246304679992,7582.03908528749,113077303.400075,10633.781237174,0.389636599665268
"34",2020-09-21,"nearFuture",2020-09-22,2020-09-28,0.210510974121,4559.73755466549,32382806.8791564,5690.5893261732,0.180605505005944
"35",2020-09-21,"farFuture",2020-11-14,2020-11-18,0.209755789298143,5676.69994594271,57690246.4044838,7595.40956133926,0.240488501190912
"36",2020-09-21,"nearFar",2020-09-22,2020-11-18,0.210196313778143,5025.138551031,42927573.3480428,6551.9137164681,0.205556753416347
"37",2020-09-22,"nearFuture",2020-09-23,2020-09-29,0.147527018651172,3599.46819312376,16211637.7481557,4026.36781083841,0.142862053446558
