"","date","cs_recent","cs_dunb_recent","confirmed","ccfr","fb_umd","population","confirmed_active"
"1",2020-05-08,1.34886572654813,1.48839240762163,69,0.461033176657876,0.885599842709936,6663394,0.00103550833103971
"2",2020-05-09,1.33177137924656,1.56771112526918,63,0.404456425689464,0.878316713489351,6663394,0.00198097245938031
"3",2020-05-10,1.23083936406633,1.56771112526918,73,0.351928855379082,0.871055304352412,6663394,0.00307651025888609
"4",2020-05-11,1.10361741263029,1.30642593772431,186,0.326270710905096,0.86382005312585,6663394,0.00586788054255834
"5",2020-05-12,1.13629190076384,1.30642593772431,134,0.311954298152943,0.856615397636391,6663394,0.00787886773617169
"6",2020-05-13,0.359976001599892,0.405925202078627,142,0.313125049841174,0.849445775710764,6663394,0.0100099138667172
"7",2020-05-14,0.367346938775511,0.319042965844255,157,0.317420608925726,0.842315625175695,6663394,0.0123660705040104
"8",2020-05-15,0.7408677756817,0.575488894086154,132,0.309868010946389,0.835229383857914,6663394,0.0143470429633907
"9",2020-05-16,0.368047982551798,0.391927781317294,53,0.285433813997274,0.828191489584148,6663394,0.0151424334205662
"10",2020-05-17,0.355169692186267,0.391927781317294,84,0.267850318564457,0.821206380181125,6663394,0.0164030522583536
"11",2020-05-18,0.121179480274673,0.135308400692875,132,0.261680213692054,0.814278493475573,6663394,0.0183840247177339
"12",2020-05-19,0.113981762917933,0.135308400692875,139,0.253924484847758,0.807412267294219,6663394,0.0204700487469299
"13",2020-05-20,0,0,104,0.245387921988598,0.800612139463792,6663394,0.0220308149270477
"14",2020-05-21,0,0,120,0.251612818010283,0.793882547811019,6663394,0.0238316989810298
"15",2020-05-22,0,0,87,0.248857302023707,0.787227930162628,6663394,0.0251373399201668
"16",2020-05-23,0.113478754255453,0.135308400692875,56,0.248015831065158,0.780652724345348,6663394,0.0259777524786918
"17",2020-05-24,0.113478754255453,0.135308400692875,48,0.247183182173065,0.774161368185905,6663394,0.0266981061002846
"18",2020-05-25,0.113478754255453,0.135308400692875,143,0.257413976606291,0.767758299511029,6663394,0.0288441595979466
"19",2020-05-26,0.115517905275318,0.130642593772432,160,0.269495162941354,0.761447956147446,6663394,0.0302098300055497
"20",2020-05-27,0.112980165704243,0.130642593772432,92,0.273286914596581,0.755234775921884,6663394,0.0306450436519287
"21",2020-05-28,0.120385232744783,0.130642593772432,122,0.279724300667001,0.749123196661072,6663394,0.0313804046406381
"22",2020-05-29,0.115830115830116,0.135308400692875,119,0.270585800080078,0.743117656191738,6663394,0.0303749110438314
"23",2020-05-30,0.11378002528445,0.135308400692875,55,0.259894171089214,0.737222592340608,6663394,0.0291893290416265
"24",2020-05-31,0.413412953605879,0.420959468822279,74,0.250643532689763,0.731442442934412,6663394,0.0281688280777033
"25",2020-06-01,3.42857142857142,3.35148500177738,152,0.249708014191729,0.725781645799876,6663394,0.0280937912421208
"26",2020-06-02,3.15161161957821,3.08703610469672,118,0.247625077682661,0.72024463876373,6663394,0.0278836881024895
"27",2020-06-03,3.15161161957821,3.08703610469672,140,0.259037725501858,0.714832622873933,6663394,0.0291893290416265
"28",2020-06-04,3.32186897072394,3.08703610469672,104,0.261537023375865,0.709527932428794,6663394,0.0294894763839569
"29",2020-06-05,3.5964035964036,3.08703610469672,133,0.261419083707891,0.704306084632322,6663394,0.0295044837510734
"30",2020-06-06,3.59411871483028,2.97678481524327,70,0.252053128968769,0.699142587406199,6663394,0.0284689754200337
"31",2020-06-07,3.71691383517928,2.97678481524327,55,0.245388071449493,0.694012948672106,6663394,0.0277336144313243
"32",2020-06-08,3.29478325983859,2.87413706299348,130,0.246449173262393,0.688892676351726,6663394,0.0278836881024895
"33",2020-06-09,3.25497287522605,2.74349446922106,107,0.248885262398462,0.683757278366738,6663394,0.0281838354448199
"34",2020-06-10,0.163161711385062,0.130642593772432,114,0.256362756159975,0.678582262638825,6663394,0.0290542627375779
"35",2020-06-11,0.168618266978923,0.130642593772432,97,0.262665626037513,0.673343137089668,6663394,0.0297896237262872
"36",2020-06-12,0.164308534915564,0.130642593772432,119,0.259153635880575,0.668015409640948,6663394,0.0294294469154908
"37",2020-06-13,0.153335037055967,0.130642593772432,23,0.240816854596393,0.662574588214348,6663394,0.0273734376205279
"38",2020-06-14,0.153335037055967,0.130642593772432,44,0.234302260143751,0.656996180731548,6663394,0.0266530839989351
"39",2020-06-15,0.153335037055967,0.130642593772432,124,0.234229624211873,0.65125569511423,6663394,0.0266830987331681
"40",2020-06-16,0.164098823958428,0.130642593772432,54,0.225439888624122,0.645328639284075,6663394,0.0257076198705945
"41",2020-06-17,0.159024648820567,0.130642593772432,81,0.228669376952232,0.639190521162765,6663394,0.0260978114156239
"42",2020-06-18,0.339014973161314,0.261285187544864,71,0.228072553645456,0.632816848671981,6663394,0.0260527893142744
"43",2020-06-19,0.339014973161314,0.261285187544864,59,0.215583369727471,0.626183129733405,6663394,0.0246571041724383
"44",2020-06-20,0.371057513914656,0.261285187544864,39,0.20501043408436,0.619264872268718,6663394,0.0234715221702334
"45",2020-06-21,0.371057513914656,0.261285187544864,29,0.190246620377722,0.612037584199602,6663394,0.0218057044202999
"46",2020-06-22,0.346087290905596,0.261285187544864,37,0.181284896823035,0.604476773447738,6663394,0.0208002108234933
"47",2020-06-23,0.346087290905596,0.261285187544864,45,0.169543130405973,0.596557947934808,6663394,0.0194795625172397
"48",2020-06-24,0.171772115659891,0.130642593772432,42,0.165728831273449,0.588256615582492,6663394,0.0190593562379772
"49",2020-06-25,0.171772115659891,0.130642593772432,55,0.165571635713462,0.579548284312473,6663394,0.0190593562379772
"50",2020-06-26,0.171772115659891,0.130642593772432,54,0.155431213827422,0.570408462046432,6663394,0.0179187963371219
"51",2020-06-27,0.175284837861525,0.130642593772432,20,0.14395460256452,0.56081265670605,6663394,0.0166131553979849
"52",2020-06-28,0.168507770080509,0.130642593772432,30,0.13285490295239,0.550740746383513,6663394,0.0153525365601974
"53",2020-06-29,0.167410714285714,0.126287840646684,50,0.126559933951614,0.540231893252158,6663394,0.0146471903057211
"54",2020-06-30,0.150728521185731,0.126287840646684,64,0.119193100136893,0.529367961961533,6663394,0.0138217851143126
"55",2020-07-01,0.141754607024728,0.126287840646684,62,0.124130716382544,0.518231758704315,6663394,0.0144070724318568
"56",2020-07-02,0.13721603903034,0.126287840646684,46,0.124276975311263,0.506906089673184,6663394,0.0144370871660898
"57",2020-07-03,0.132275132275132,0.126287840646684,76,0.117836185765825,0.495473761060819,6663394,0.013716733544497
"58",2020-07-04,0.145772594752187,0.130642593772432,28,0.114384499960479,0.484017579059899,6663394,0.0133265419994675
"59",2020-07-05,0.312825860271116,0.261285187544864,32,0.107940414995726,0.472620349863103,6663394,0.0125911810107582
"60",2020-07-06,0.307219662058371,0.261285187544864,65,0.107015918172711,0.46136487966311,6663394,0.0125011368080591
"61",2020-07-07,0.144138372837924,0.130642593772432,60,0.107014990613836,0.450333974652598,6663394,0.0125161441751756
