"","date","p_cases","p_cases_recent"
"1",2020-04-01,0.000934438080182413,0
"2",2020-04-02,0.00137160901420402,0
"3",2020-04-03,0.0117387430061869,0
"4",2020-04-04,0.0115888991528591,0
"5",2020-04-05,0.0115888991528591,0
"6",2020-04-06,0.0125492381651095,0
"7",2020-04-07,0.0125437480431062,0
"8",2020-04-08,0.0125437480431062,0
"9",2020-04-09,0.0129986964882361,0
"10",2020-04-10,0.0127571518675109,0
"11",2020-04-11,0.0129965270693278,0
"12",2020-04-12,0.0134558523127014,0
"13",2020-04-13,0.0140205040113743,0
"14",2020-04-14,0.0146545792967121,0
"15",2020-04-15,0.0155413468659745,0
"16",2020-04-16,0.0157681038400987,0
"17",2020-04-17,0.0160704464722644,0
"18",2020-04-18,0.0160704464722644,0
"19",2020-04-19,0.0163727891044301,0
"20",2020-04-20,0.0175539992352802,0
"21",2020-04-21,0.0175539992352802,0
"22",2020-04-22,0.0181529799216462,0
"23",2020-04-23,0.0189017057796037,0
"24",2020-04-24,0.0196504316375612,0
"25",2020-04-25,0.0203991574955187,0
"26",2020-04-26,0.0203991574955187,0
"27",2020-04-27,0.0211478833534761,0
"28",2020-04-28,0.0211478833534761,0
"29",2020-04-29,0.0211478833534761,0
"30",2020-04-30,0.0211478833534761,0
"31",2020-05-01,0.0211478833534761,0
"32",2020-05-02,0.0218966092114336,0
"33",2020-05-03,0.0218966092114336,0
"34",2020-05-04,0.0218966092114336,0
"35",2020-05-05,0.0218966092114336,0
"36",2020-05-06,0.0218966092114336,0
"37",2020-05-07,0.0218966092114336,0
"38",2020-05-08,0.0218966092114336,0
"39",2020-05-09,0.0221212269688209,0
"40",2020-05-10,0.0221212269688209,0
"41",2020-05-11,0.0221212269688209,0
"42",2020-05-12,0.0221212269688209,0
"43",2020-05-13,0.0221212269688209,0
"44",2020-05-14,0.0221212269688209,0
"45",2020-05-15,0.02209278081844,0
"46",2020-05-16,0.02209278081844,0
"47",2020-05-17,0.02209278081844,0
"48",2020-05-18,0.02209278081844,0
"49",2020-05-19,0.02209278081844,0
"50",2020-05-20,0.02209278081844,0
"51",2020-05-21,0.0230378939976985,0
"52",2020-05-22,0.0230378939976985,0
"53",2020-05-23,0.0230790429094522,0
"54",2020-05-24,0.0243961740441686,0
"55",2020-05-25,0.0259386218772286,0
"56",2020-05-26,0.0259521641104057,0
"57",2020-05-27,0.0261742305718137,0
"58",2020-05-28,0.0261742305718137,0
