"","date","p_cases","p_cases_recent"
"1",2020-03-22,0.00302443314931776,0
"2",2020-03-23,0.00345649502779173,0
"3",2020-03-24,0.00345649502779173,0
"4",2020-03-25,0.00487734658151005,0
"5",2020-03-26,0.00452541986519648,0
"6",2020-03-27,0.00426682444432811,0
"7",2020-03-28,0.00426682444432811,0
"8",2020-03-29,0.00426682444432811,0
"9",2020-03-30,0.00414830154309677,0
"10",2020-03-31,0.00411790365197867,0
"11",2020-04-01,0.00411790365197867,0
"12",2020-04-02,0.00411790365197867,0
"13",2020-04-03,0.00411790365197867,0
"14",2020-04-04,0.00411790365197867,0
"15",2020-04-05,0.00398545769253745,0
"16",2020-04-06,0.00354903144163335,0
"17",2020-04-07,0.00331320130766571,0
"18",2020-04-08,0.00421586633314627,0
"19",2020-04-09,0.00421586633314627,0
"20",2020-04-10,0.00421586633314627,0
"21",2020-04-11,0.00421586633314627,0
"22",2020-04-12,0.00421586633314627,0
"23",2020-04-13,0.00409322593463697,0
"24",2020-04-14,0.00409322593463697,0
"25",2020-04-15,0.00409322593463697,0
"26",2020-04-16,0.00396952239899822,0
"27",2020-04-17,0.00396952239899822,0
"28",2020-04-18,0.00385403860366879,0
"29",2020-04-19,0.00385403860366879,0
"30",2020-04-20,0.00384850362989392,0
"31",2020-04-21,0.00384850362989392,0
"32",2020-04-22,0.00384850362989392,0
"33",2020-04-23,0.00384850362989392,0
"34",2020-04-24,0.00384850362989392,0
"35",2020-04-25,0.00384850362989392,0
"36",2020-04-26,0.00384850362989392,0
"37",2020-04-27,0.00377978035078868,0
"38",2020-04-28,0.00377978035078868,0
"39",2020-04-29,0.00377978035078868,0
"40",2020-04-30,0.00377978035078868,0
"41",2020-05-01,0.00377978035078868,0
"42",2020-05-02,0.00377978035078868,0
"43",2020-05-03,0.00377978035078868,0
"44",2020-05-04,0.00377978035078868,0
"45",2020-05-05,0.00371346841480993,0
"46",2020-05-06,0.00369744225012597,0
"47",2020-05-07,0.00375452933205719,0
"48",2020-05-08,0.00600574476435419,0
"49",2020-05-09,0.0063570762071608,0
"50",2020-05-10,0.0063570762071608,0
"51",2020-05-11,0.00687168125047755,0
"52",2020-05-12,0.00687168125047755,0
"53",2020-05-13,0.00687168125047755,0
"54",2020-05-14,0.00687168125047755,0
"55",2020-05-15,0.00687168125047755,0
"56",2020-05-16,0.00687168125047755,0
"57",2020-05-17,0.00687168125047755,0
"58",2020-05-18,0.00687168125047755,0
"59",2020-05-19,0.00687168125047755,0
"60",2020-05-20,0.00687168125047755,0
"61",2020-05-21,0.00687168125047755,0
"62",2020-05-22,0.00687168125047755,0
"63",2020-05-23,0.00687168125047755,0
"64",2020-05-24,0.00687168125047755,0
"65",2020-05-25,0.00698385112877021,0
"66",2020-05-26,0.00766782585019078,0
"67",2020-05-27,0.00851754754452292,0
"68",2020-05-28,0.00851754754452292,0
"69",2020-05-29,0.00817765886679006,0
"70",2020-05-30,0.00817504761879602,0
"71",2020-05-31,0.00817504761879602,0
"72",2020-06-01,0.00817504761879602,0
"73",2020-06-02,0.00817504761879602,0
"74",2020-06-03,0.00885661001864228,0
"75",2020-06-04,0.00885661001864228,0
"76",2020-06-05,0.00894394084026979,0
"77",2020-06-06,0.00894394084026979,0
"78",2020-06-07,0.00894394084026979,0
"79",2020-06-08,0.00894394084026979,0
"80",2020-06-09,0.00894394084026979,0
"81",2020-06-10,0.00894394084026979,0
"82",2020-06-11,0.00981009305674108,0
"83",2020-06-12,0.00981009305674108,0
"84",2020-06-13,0.00981009305674108,0
"85",2020-06-14,0.00981009305674108,0
"86",2020-06-15,0.00981009305674108,0
"87",2020-06-16,0.00981009305674108,0
"88",2020-06-17,0.00999584568640159,0
"89",2020-06-18,0.00999584568640159,0
"90",2020-06-19,0.00999584568640159,0
"91",2020-06-20,0.00999584568640159,0
"92",2020-06-21,0.00999584568640159,0
"93",2020-06-22,0.0112112197482571,0.00655931048669225
"94",2020-06-23,0.0112112197482571,0.00655931048669225
"95",2020-06-24,0.0112112197482571,0
"96",2020-06-25,0.0112112197482571,0
"97",2020-06-26,0.0112112197482571,0
"98",2020-06-27,0.0112112197482571,0
"99",2020-06-28,0.0112112197482571,0
"100",2020-06-29,0.0124265938101125,0
"101",2020-06-30,0.0124265938101125,0
"102",2020-07-01,0.0127816393475443,0
"103",2020-07-02,0.0127636239956819,0
"104",2020-07-03,0.0127636239956819,0
"105",2020-07-04,0.0129682501088378,0.0023311835179185
"106",2020-07-05,0.0129419718116974,0.0023311835179185
"107",2020-07-06,0.0133895457358025,0.00227042872498848
"108",2020-07-07,0.0133895457358025,0.00227042872498848
"109",2020-07-08,0.0146813375216128,0.00170282154374136
"110",2020-07-09,0.0149344640306061,0.00173495025211384
"111",2020-07-10,0.0149354845952334,0.00173222662534443
"112",2020-07-11,0.0149354845952334,0.00173222662534443
"113",2020-07-12,0.0149354845952334,0.00173222662534443
"114",2020-07-13,0.0149354845952334,0.00173222662534443
"115",2020-07-14,0.0149354845952334,0.00346445325068886
"116",2020-07-15,0.0152165365774904,0.00352337252365975
"117",2020-07-16,0.0152165365774904,0.00352337252365975
"118",2020-07-17,0.0152165365774904,0.00352337252365975
"119",2020-07-18,0.0146576826925417,0.00359677611790267
"120",2020-07-19,0.0146576826925417,0.00359677611790267
"121",2020-07-20,0.0146576826925417,0.00359677611790267
"122",2020-07-21,0.0167919053299848,0.00575484178864426
"123",2020-07-22,0.0167919053299848,0.00575484178864426
"124",2020-07-23,0.0167832930240508,0.00533229546608269
"125",2020-07-24,0.0167832930240508,0.00533229546608269
"126",2020-07-25,0.0167832930240508,0.00533229546608269
"127",2020-07-26,0.0167832930240508,0.00533229546608269
"128",2020-07-27,0.0167832930240508,0.00533229546608269
"129",2020-07-28,0.0167832930240508,0.00533229546608269
"130",2020-07-29,0.0167832930240508,0.00533229546608269
"131",2020-07-30,0.0167670772819986,0.00532610232384566
"132",2020-07-31,0.0167670772819986,0.00532610232384566
"133",2020-08-01,0.0167670772819986,0.00532610232384566
"134",2020-08-02,0.0167670772819986,0.00532610232384566
"135",2020-08-03,0.0167670772819986,0.00532610232384566
"136",2020-08-04,0.0167670772819986,0.00532610232384566
"137",2020-08-05,0.0167670772819986,0.00532610232384566
"138",2020-08-06,0.0171396789993763,0.00545600725857361
"139",2020-08-07,0.0171396789993763,0.00545600725857361
"140",2020-08-08,0.0171396789993763,0.00545600725857361
"141",2020-08-09,0.0171396789993763,0.00545600725857361
"142",2020-08-10,0.0193083095834797,0.00454667271547801
"143",2020-08-11,0.0193083095834797,0.00454667271547801
"144",2020-08-12,0.0193083095834797,0.00454667271547801
"145",2020-08-13,0.0193083095834797,0.00454667271547801
"146",2020-08-14,0.0197471348012861,0.00466033953336496
"147",2020-08-15,0.0197786570961246,0.00466033953336496
"148",2020-08-16,0.0195580010322549,0.00466033953336496
"149",2020-08-17,0.0206669598536714,0.00466033953336496
"150",2020-08-18,0.0277536218407983,0.00412286027446279
"151",2020-08-19,0.028354060774854,0.00412286027446279
"152",2020-08-20,0.0290345582334505,0.00412286027446279
"153",2020-08-21,0.0290345582334505,0.00412286027446279
"154",2020-08-22,0.0290345582334505,0.00412286027446279
"155",2020-08-23,0.0290345582334505,0.00412286027446279
"156",2020-08-24,0.0290345582334505,0.00412286027446279
"157",2020-08-25,0.0290345582334505,0.00412286027446279
"158",2020-08-26,0.0290345582334505,0.00412286027446279
"159",2020-08-27,0.0290345582334505,0.00412286027446279
"160",2020-08-28,0.0290345582334505,0.00412286027446279
"161",2020-08-29,0.0290345582334505,0.00412286027446279
"162",2020-08-30,0.0290345582334505,0.00412286027446279
